round,player,team,score
22,159,Bryce Gibbs,81
22,166,Heritier Lumumba,80
22,166,Ryan Crowley,80
22,166,Pearce Hanley,80
22,166,Nathan Jones,80
22,170,Matthew Maguire,79
22,170,Cameron Guthrie,79
22,170,Chris Dawes,79
22,173,Tom Bell,78
22,173,Danyle Pearce,78
22,173,Kieren Jack,78
22,173,Luke Ball,78
22,173,Ben Reid,78
22,173,David Armitage,78
22,173,Jed Anderson,78
22,180,Adam Treloar,77
22,180,Jake King,77
22,180,Tim Mohr,77
22,180,Chad Wingard,77
22,180,Steven May,77
22,180,Ben Howlett,77
22,186,Aaron Black,76
22,186,Dylan Shiel,76
22,186,Thomas Curren,76
22,186,Rory Thompson,76
22,186,Jamie MacMillan,76
22,191,Brad Ebert,75
22,191,Tom Scully,75
22,191,Dean Terlich,75
22,194,Samuel Wright,74
22,194,Levi Casboult,74
22,194,Heath Grundy,74
22,197,Brett Deledio,73
22,197,Curtly Hampton,73
22,197,Nick Maxwell,73
22,200,Richard Tambling,72
22,200,Oliver Wines,72
22,202,Trent McKenzie,71
22,202,Jackson Merrett,71
22,202,Kyle Hartigan,71
22,202,Shaun Burgoyne,71
22,202,Daniel Merrett,71
22,202,Heath Hocking,71
22,208,Michael Hurley,70
22,208,Travis Boak,70
22,208,Jack Gunston,70
22,208,Nathan Brown,70
22,208,Matthew De Boer,70
22,208,Levi Greenwood,70
22,208,Matthew Broadbent,70
22,208,Sean Dempster,70
22,208,Michael Jamison,70
22,217,Brent Staker,69
22,217,Mark Blicavs,69
22,219,Jared Rivers,68
22,219,Colin Garland,68
22,219,Paul Duffield,68
22,219,Travis Varcoe,68
22,219,Shaun Atley,68
22,219,Mark Baguley,68
22,219,Max Bailey,68
22,219,Sebastian Ross,68
22,219,Andrew Mackie,68
22,228,Stewart Crameri,67
22,228,Ian Callinan,67
22,228,Jack Riewoldt,67
22,228,Jack Trengove,67
22,228,Drew Petrie,67
22,228,Benjamin Stratton,67
22,228,Kyle Hardingham,67
22,235,Tim Sumner,66
22,235,Thomas Young,66
22,235,Brodie Grundy,66
22,235,Ben Kennedy,66
22,235,Daniel Talia,66
22,240,Adam Kennedy,65
22,240,Mitchell Wallis,65
22,240,Mitchell Golby,65
22,240,Lachlan Hunter,65
22,240,Adam Tomlinson,65
22,240,Kane Mitchell,65
22,240,Trent Cotchin,65
22,240,Tom Mitchell,65
22,248,Phil Davis,64
22,248,Troy Menzel,64
22,248,Daniel Rich,64
22,248,Jack Darling,64
22,248,Aaron Hall,64
22,248,Craig Bird,64
22,248,Brodie Smith,64
22,248,Nicholas Graham,64
22,248,Shane Edwards,64
22,257,Tendai Mzungu,63
22,257,Lauchlan Dalgleish,63
22,257,Tom Lonergan,63
22,260,Tyson Goldsack,62
22,260,Luke Delaney,62
22,260,Michael Hibberd,62
22,260,Thomas Sheridan,62
22,260,Bradley Hill,62
22,265,Grant Birchall,61
22,265,Brad Sewell,61
22,265,Jamie Cripps,61
22,265,Paul Chapman,61
22,265,Zachary Williams,61
22,265,Elliot Yeo,61
22,265,Joshua Green,61
22,272,Joshua Kennedy,60
22,272,Jonathan Giles,60
22,272,Jeremy Howe,60
22,272,Dean Kent,60
22,272,Lachlan Keeffe,60
22,277,Eddie Betts,59
22,277,Josh Gibson,59
22,279,Matt Jones,58
22,279,Daniel Gorringe,58
22,279,Angus Monfries,58
22,279,Jason Blake,58
22,279,Ben McGlynn,58
22,284,Jesse White,57
22,285,Steven Morris,56
22,285,Edward Curnow,56
22,285,Nicholas Duigan,56
22,288,Nick Vlastuin,55
22,288,Dylan Addison,55
22,288,Jake Carlisle,55
22,288,Jack Viney,55
22,288,Sam Dwyer,55
22,288,Nicholas Kommer,55
22,294,Zach Tuohy,54
22,294,Tom McDonald,54
22,294,Jake Melksham,54
22,297,Shane Savage,53
22,297,Dale Morris,53
22,297,James Frawley,53
22,297,Lachlan Henderson,53
22,297,Jay Schulz,53
22,302,Luke Parker,52
22,302,Jack Newnes,52
22,302,Mitchell Brown,52
22,305,Will Schofield,51
22,305,Ashley Smith,51
22,305,Tory Dickson,51
22,305,Ryan O'Keefe,51
22,305,Josh Caddy,51
22,305,Jake Neade,51
22,305,Kristian Jaksch,51
22,305,Brent Macaffer,51
22,313,Josh Hill,50
22,313,James Podsiadly,50
22,313,Greg Broughton,50
22,313,Bradley Sheppard,50
22,317,Dylan Grimes,49
22,317,Ashley McGrath,49
22,317,Jarrad Grant,49
22,317,Jaeger O'Meara,49
22,317,Darren Glass,49
22,317,Cameron O'Shea,49
22,317,Lee Spurr,49
22,317,Patrick McGinnity,49
22,325,Brendan Whitecross,48
22,325,Ben Rutten,48
22,327,Tom Campbell,47
22,327,Jackson Allen,47
22,327,William Sierakowski,47
22,330,Brent Stanton,46
22,330,Alan Didak,46
22,330,Liam Sumner,46
22,330,Ryan Lester,46
22,334,Nick Smith,45
22,334,Andrew Gaff,45
22,336,David Rodan,44
22,336,Andrejs Everitt,44
22,338,Michael Rischitelli,43
22,338,Cameron Pedersen,43
22,338,Bernie Vince,43
22,341,Luke Tapscott,42
22,341,Rohan Bewick,42
22,341,Easton Wood,42
22,341,Leigh Osborne,42
22,345,Dane Rampe,41
22,345,Stephen Coniglio,41
22,347,Jacob Gillbee,40
22,348,Marco Paparone,39
22,348,Kurt Tippett,39
22,348,Sharrod Wellingham,39
22,348,Campbell Heath,39
22,348,Gary Rohan,39
22,353,Daniel Cross,38
22,353,Aaron Joseph,38
22,353,Jordie McKenzie,38
22,356,Mark Austin,37
22,357,Koby Stevens,36
22,357,Jared Brennan,36
22,357,Ben Jacobs,36
22,357,Nick Haynes,36
22,357,Aaron Davey,36
22,362,Blayne Wilson,34
22,362,Lindsay Thomas,34
22,364,Jack Hannath,33
22,365,Cameron Shenton,32
22,365,Nathan Foley,32
22,365,Nathan Wilson,32
22,365,Joe Daniher,32
22,369,Zac Dawson,31
22,369,Jared Petrenko,31
22,369,Thomas Jonas,31
22,372,Robbie Tarrant,30
22,372,Nathan Vardy,30
22,372,Aaron Young,30
22,375,Tom Ledger,29
22,375,Luke Russell,29
22,375,Nicholas Suban,29
22,375,Karmichael Hunt,29
22,379,Andrew Boston,28
22,380,Tom Hawkins,26
22,381,Bradd Dalziell,24
22,382,Brodie Murdoch,22
22,383,Jackson Trengove,20
22,384,Bradley McKenzie,19
22,385,Alwyn Davey,18
22,385,Alipate Carlile,18
22,387,Dom Tyson,17
22,388,David MacKay,16
22,388,Tomas Bugg,16
22,390,Brock McLean,15
22,391,Jason Tutt,13
22,392,Jed Lamb,12
22,392,Eric MacKenzie,12
22,394,Rhyce Shaw,10
22,395,Jeremy Cameron,2
22,396,Liam Shiels,1
