round,player,team,score
7,145,Thomas Murphy,84
7,149,Benjamin Stratton,83
7,149,Will Schofield,83
7,149,Lachie Whitfield,83
7,149,Joshua Kennedy,83
7,149,Ahmed Saad,83
7,154,Daniel Jackson,82
7,154,Jarrad Redden,82
7,156,Shane Tuck,81
7,156,Leigh Montagna,81
7,156,Daniel Nicholson,81
7,156,Ben Reid,81
7,160,Clancee Pearce,80
7,160,Andrew Walker,80
7,160,Brock McLean,80
7,163,James Polkinghorne,79
7,163,Ben Howlett,79
7,163,Ryan Bastinac,79
7,163,Cameron Sutcliffe,79
7,163,Nathan Van Berlo,79
7,163,Taylor Adams,79
7,169,Dyson Heppell,78
7,169,Nicholas Suban,78
7,169,Lindsay Thomas,78
7,169,Heath Hocking,78
7,173,Jackson Thurlow,77
7,174,Edward Curnow,76
7,175,Robbie Gray,75
7,175,Sam Jacobs,75
7,177,Billie Smedts,74
7,177,Campbell Brown,74
7,177,Cale Hooker,74
7,177,Grant Birchall,74
7,177,Jason Johannisen,74
7,182,Shaun McKernan,73
7,182,Josh Hill,73
7,182,Jeremy Cameron,73
7,182,Cameron O'Shea,73
7,182,Jack Hannath,73
7,182,Jake Melksham,73
7,182,Danny Stanley,73
7,182,Steven Morris,73
7,190,Adam Treloar,72
7,190,Chad Wingard,72
7,190,Tom Lonergan,72
7,190,Nicholas Kommer,72
7,190,Luke Brown,72
7,190,Samuel Wright,72
7,190,Allen Christensen,72
7,190,William Sierakowski,72
7,198,Jarrod Harbrow,71
7,198,Ben Cunnington,71
7,198,Scott McMahon,71
7,198,Shaun Grigg,71
7,198,Matthew Boyd,71
7,198,Sam Gibson,71
7,204,Cameron Guthrie,70
7,204,Heritier Lumumba,70
7,204,Leigh Adams,70
7,204,Justin Westhoff,70
7,204,Jordan Lisle,70
7,204,Dayne Zorko,70
7,204,James Sellar,70
7,211,Harry Taylor,69
7,211,Angus Monfries,69
7,211,Paul Seedsman,69
7,211,Terry Milera,69
7,211,Jack Newnes,69
7,211,Ashley McGrath,69
7,217,Jude Bolton,68
7,217,Lewis Jetta,68
7,217,George Horlin-Smith,68
7,217,Samuel Reid,68
7,217,Dylan Addison,68
7,217,Lynden Dunn,68
7,217,Max Bailey,68
7,217,Greg Broughton,68
7,225,Andrew Krakouer,67
7,225,Stephen Milne,67
7,225,Ryan Lester,67
7,225,Thomas Young,67
7,225,Lee Spurr,67
7,225,Adam Kennedy,67
7,225,Alwyn Davey,67
7,232,Adam Cooney,66
7,232,Arryn Siposs,66
7,232,Nathan Jones,66
7,232,Jonathan Giles,66
7,232,Michael Firrito,66
7,232,Kade Simpson,66
7,238,Mark Lecras,65
7,238,Andy Otten,65
7,238,Luke Shuey,65
7,238,Michael Osborne,65
7,238,Joel Patfull,65
7,243,Jamie MacMillan,64
7,243,Brodie Smith,64
7,243,Dustin Fletcher,64
7,243,Stephen Coniglio,64
7,243,Michael Johnson,64
7,248,Brent Macaffer,63
7,248,Sam Mayes,63
7,248,Jesse White,63
7,248,Jason Winderlich,63
7,248,Taylor Duryea,63
7,248,Danyle Pearce,63
7,248,Bradley Sheppard,63
7,255,Liam Shiels,62
7,255,Luke McGuane,62
7,255,Shaun Atley,62
7,255,Andrew Mackie,62
7,255,Daniel Giansiracusa,62
7,260,Jaryd Cachia,61
7,260,Thomas Liberatore,61
7,260,Luke McPharlin,61
7,260,Oliver Wines,61
7,260,Bradd Dalziell,61
7,265,Shaun Hampson,60
7,265,Mark Blicavs,60
7,265,Nathan Wright,60
7,265,Eric MacKenzie,60
7,265,Alex Silvagni,60
7,265,David Armitage,60
7,265,Dylan Roberton,60
7,265,Mitchell Wallis,60
7,273,Tim Mohr,59
7,273,Elliot Yeo,59
7,273,Eddie Betts,59
7,273,Michael Evans,59
7,277,Zac Dawson,58
7,277,Rhys Stanley,58
7,277,Daniel Merrett,58
7,280,Matthew Broadbent,57
7,280,Mitchell Duncan,57
7,280,Steven May,57
7,280,Troy Chaplin,57
7,280,Jonathan Brown,57
7,280,Marc Murphy,57
7,286,Colin Garland,56
7,286,Rohan Bewick,56
7,286,Daniel Talia,56
7,286,Jack Darling,56
7,286,Ryan Crowley,56
7,286,Lachlan Hansen,56
7,292,Farren Ray,55
7,292,Nick Smith,55
7,292,Michael Hurley,55
7,292,Mark Hutchings,55
7,292,Dale Morris,55
7,297,Isaac Smith,54
7,297,Simon Black,54
7,297,James Frawley,54
7,297,Trent West,54
7,297,Jordan Schroder,54
7,302,Sharrod Wellingham,53
7,302,Dylan Shiel,53
7,302,Shaun Burgoyne,53
7,302,Craig Bird,53
7,302,Jarryn Geary,53
7,302,Matthew De Boer,53
7,308,Caolan Mooney,51
7,308,Quinten Lynch,51
7,308,Kane Lucas,51
7,308,Joshua Green,51
7,308,Rory Laird,51
7,308,Alipate Carlile,51
7,314,Sam Colquhoun,50
7,314,Jake Batchelor,50
7,314,Jarryd Lyons,50
7,314,Kyle Hardingham,50
7,314,Ben Kennedy,50
7,319,Andrew Moore,49
7,319,Campbell Heath,49
7,319,Robin Nahas,49
7,319,Stewart Crameri,49
7,319,Kane Mitchell,49
7,319,Hayden Ballantyne,49
7,319,Mitch Robinson,49
7,326,Lewis Stevenson,48
7,326,Jake Spencer,48
7,326,Jesse Lonergan,48
7,326,Ben Rutten,48
7,326,Dane Rampe,48
7,331,Hayden Crozier,47
7,331,Mark Baguley,47
7,331,Scott Gumbleton,47
7,334,Tom Hawkins,46
7,334,Andrew Raines,46
7,334,Daniel Cross,46
7,337,Sam Reid Injured,45
7,337,Chris Knights,45
7,337,Michael Jamison,45
7,337,Jacob Townsend,45
7,341,Brandon Matera,44
7,341,James Strauss,44
7,341,Simon White,44
7,341,Jason Porplyzia,44
7,345,Daniel Hannebery,43
7,346,Dean Brogan,42
7,346,Matthew Kreuzer,42
7,346,Tom Scully,42
7,349,Rhys Palmer,41
7,349,Liam Picken,41
7,351,Chris Dawes,39
7,351,Ted Richards,39
7,351,Nick Maxwell,39
7,354,Aidan Corr,38
7,354,Nick Malceski,38
7,354,Jordan Roughead,38
7,357,Tony Armstrong,37
7,357,Jordie McKenzie,37
7,357,Mark Austin,37
7,357,Andrew Gaff,37
7,361,Travis Cloke,36
7,361,Thomas Jonas,36
7,361,Shannon Byrnes,36
7,364,Zach Tuohy,35
7,365,Luke Tapscott,34
7,365,Mitchell Brown,34
7,367,Josh Bruce,33
7,367,Jimmy Webster,33
7,369,Devon Smith,32
7,369,Clay Smith,32
7,369,Ashley Smith,32
7,372,Nathan Brown,30
7,373,Jacob Brennan,29
7,373,Hamish Hartlett,29
7,373,Aaron Mullett,29
7,376,Jamie Elliott,28
7,376,Jake Neade,28
7,376,Daniel Wells,28
7,379,Nathan Foley,26
7,380,Zachary Williams,23
7,380,Daniel Stewart,23
7,382,Jack Hutchins,22
7,383,Jonathan Simpkin,21
7,383,Liam Jones,21
7,383,Nathan Lovett-Murray,21
7,386,Rohan Bail,19
7,387,Dean Kent,17
7,388,Jed Lamb,16
7,389,Martin Clarke,15
7,390,Taylor Hunt,13
7,391,Jonathon Griffin,11
7,392,Bradley Hill,9
7,393,Aaron Davey,8
7,394,David Ellard,5
7,395,Christopher Yarran,2
7,396,Jason Tutt,1
