gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition,homeTeamPointsFor,homeTeamPointsAgainst,homeTeamPercentage,awayTeamPointsFor,awayTeamPointsAgainst,awayTeamPercentage,homeCurrentLadderPosition,awayCurrentLadderPosition
2016R206,2016,2,2/04/2016,Subiaco,4:40 PM,34208,Fremantle,100,Gold Coast,126,0,0,0,1,0,0,4,2,-169,76,-18.25,-66.32142857,63.22727273,62.88636364,63.84090909,75.16212121,65.00155123,73.84436328,1,16,38,103,36.89320388,121,60,201.6666667,18,3
2016R207,2016,2,3/04/2016,Manuka Oval,1:10 PM,13656,Greater Western Sydney,89,Geelong,76,0,2,0,1,2,1,3,0,-67,0,-54.55555556,0,76.18181818,77.04545455,73.80454545,76.40227273,73.55803571,75.56742424,11,10,78,80,97.5,116,86,134.8837209,10,5
2016R208,2016,2,3/04/2016,M.C.G.,3:20 PM,42977,Hawthorn,99,West Coast,53,0,2,0,1,4,0,2,1,236,-9,-76.28125,-57,68.70454545,70.38636364,75.45984848,76.04962121,73.9302399,75.75269661,3,2,86,116,74.13793103,166,102,162.745098,14,4
2016R209,2016,2,3/04/2016,Docklands,4:40 PM,33146,Carlton,71,Sydney,131,0,0,0,1,2,0,2,1,36,-223,-54.41666667,-42.5,67.40909091,76.77272727,71.66136364,75.20681818,72.5864899,76.10608766,18,4,83,92,90.2173913,133,53,250.9433962,12,2
2016R301,2016,3,8/04/2016,Adelaide Oval,7:20 PM,43663,Port Adelaide,112,Essendon,51,0,2,0,1,2,0,3,0,162,0,2.317307692,0,71.40909091,79.75,70.50454545,75.38295455,71.84455734,73.27184167,9,15,219,244,89.75409836,140,188,74.46808511,12,13
2016R302,2016,3,9/04/2016,M.C.G.,1:45 PM,50903,St Kilda,119,Collingwood,90,0,2,0,1,0,0,1,4,-9,-115,10.325,-18.72870879,74.79545455,63.65909091,72.89659091,74.54848485,71.1881993,73.68507767,14,12,136,226,60.17699115,140,219,63.92694064,18,14
2016R303,2016,3,9/04/2016,Docklands,2:10 PM,29951,Richmond,92,Adelaide,128,0,0,0,1,2,0,4,2,-165,41,10.51215278,41.53653846,66.06818182,64.52272727,70.56363636,75.67386364,73.71378205,75.17866508,5,7,178,170,104.7058824,241,193,124.8704663,10,5
2016R304,2016,3,9/04/2016,S.C.G.,4:35 PM,37045,Sydney,93,Greater Western Sydney,68,0.4,2,1,1,0,0,1,2,-135,-195,15.32142857,0.203846154,84.27272727,74.13636364,78.98181818,77.25227273,76.94463037,77.18049451,4,11,264,124,212.9032258,167,156,107.0512821,2,9
2016R305,2016,3,9/04/2016,Carrara,7:25 PM,13885,Gold Coast,95,Carlton,41,0,2,1,0,3,0,1,3,-168,153,-13.58571429,22.69583333,66.11363636,67.04545455,73.23219697,69.14507576,73.69094334,69.05828168,16,18,247,160,154.375,154,223,69.05829596,3,15
2016R306,2016,3,9/04/2016,Subiaco,5:40 PM,40555,West Coast,92,Fremantle,59,0,2,0,0,0,0,1,2,-54,99,7.153846154,26.61111111,70.43181818,81.45454545,70.78181818,74.62007576,73.2781864,73.10425275,2,1,219,201,108.9552239,138,229,60.26200873,8,17
2016R307,2016,3,10/04/2016,Bellerive Oval,1:10 PM,12607,North Melbourne,136,Melbourne,131,0,2,1,0,2,2,1,4,-28,143,-56.625,15.55729167,66.43181818,59.47727273,72.85643939,72.40151515,73.07569098,71.87861892,8,13,224,180,124.4444444,147,158,93.03797468,4,11
2016R308,2016,3,10/04/2016,Docklands,3:20 PM,46808,Western Bulldogs,90,Hawthorn,93,0,0,1,1,0,0,2,1,55,-120,12.59196429,-0.5,72.70454545,66.61363636,80.08181818,69.1905303,81.47449331,73.89877547,6,3,196,74,264.8648649,185,169,109.4674556,1,7
2016R309,2016,3,10/04/2016,Kardinia Park,4:40 PM,23320,Geelong,125,Brisbane Lions,56,0,2,0,0,0,0,3,2,213,114,-8.318939394,64.39801587,84.29545455,55.59090909,77.29545455,61.17424242,76.61709805,63.36654349,10,17,192,175,109.7142857,185,283,65.37102473,6,16
2016R401,2016,4,15/04/2016,Subiaco,6:10 PM,38860,West Coast,125,Richmond,57,0,2,1,0,3,0,1,2,161,-93,42.275,4.883928571,68.18181818,66.70454545,69.18636364,71.18939394,71.60143398,74.2210582,2,5,311,260,119.6153846,270,298,90.60402685,7,12
2016R402,2016,4,16/04/2016,M.C.G.,1:45 PM,42723,Essendon,42,Geelong,72,0,0,0,1,1,0,3,3,106,90,-15.0125,9.951877752,82.52272727,81.65909091,77.67272727,75.49090909,75.31904658,75.12877959,15,10,191,300,63.66666667,317,231,137.2294372,15,5
2016R403,2016,4,16/04/2016,York Park,2:10 PM,17052,Hawthorn,87,St Kilda,84,0,2,1,1,4,4,3,3,21,127,-9.3125,19.29722222,69.84090909,72.36363636,71.90909091,71.02045455,74.81399746,69.63070774,3,14,278,259,107.3359073,255,316,80.69620253,9,13
2016R404,2016,4,16/04/2016,Gabba,4:35 PM,20041,Brisbane Lions,107,Gold Coast,94,0.4,2,0,1,0,0,2,3,-98,208,-34.38541667,-17.25695971,59.81818182,70.81818182,63.88409091,76.10227273,65.72314945,77.22306112,17,16,241,408,59.06862745,342,201,170.1492537,18,2
2016R405,2016,4,16/04/2016,Docklands,7:25 PM,27622,Carlton,49,Western Bulldogs,85,0,0,0,0,0,0,3,1,124,88,-18.17464387,34.5,67.63636364,71.43181818,71.11136364,78.19090909,71.2419022,79.9064725,18,6,195,318,61.32075472,286,167,171.257485,17,4
2016R406,2016,4,16/04/2016,Adelaide Oval,7:10 PM,50369,Adelaide,113,Sydney,103,0,2,1,1,2,0,1,3,-51,-240,-87.26666667,-16.47215007,66.5,87.65909091,79.52272727,81.51401515,78.74205274,79.11547742,7,4,369,285,129.4736842,357,192,185.9375,6,1
2016R407,2016,4,17/04/2016,Manuka Oval,1:10 PM,10028,Greater Western Sydney,151,Port Adelaide,65,0,2,0,1,2,1,3,2,76,-80,14.2959596,-23.7133547,71.86363636,71.15909091,75.39545455,71.8655303,75.34152202,74.87112994,11,9,235,249,94.37751004,331,295,112.2033898,11,8
2016R408,2016,4,17/04/2016,M.C.G.,3:20 PM,47558,Collingwood,67,Melbourne,102,0,0,0,0,0,0,4,3,-356,125,-10.22067308,10.28237179,70.93181818,64.5,78.02651515,74.75681818,75.80286569,73.33931624,12,13,230,338,68.04733728,278,294,94.55782313,14,10
2016R409,2016,4,17/04/2016,Docklands,4:40 PM,23393,North Melbourne,132,Fremantle,101,0,2,1,0,4,0,1,3,7,331,-12,4.38510101,66.22727273,75.54545455,73.27840909,73.46363636,73.603125,72.82444424,8,1,360,311,115.755627,197,321,61.37071651,3,16
2016R501,2016,5,22/04/2016,M.C.G.,7:50 PM,45781,Hawthorn,112,Adelaide,109,21,2,1,1,2,0,2,1,-241,-26,-32.94543269,-14.33846154,70.54545455,65.18181818,73.31363636,80.07272727,77.72701587,79.15214614,3,7,365,343,106.4139942,482,388,124.2268041,8,7
2016R502,2016,5,23/04/2016,S.C.G.,1:45 PM,35427,Sydney,88,West Coast,49,4.2,2,0,1,4,0,2,3,-11,-263,12.76363636,2.822916667,87.40909091,70.27272727,80.06136364,68.98636364,77.55216279,71.57047868,4,2,460,305,150.8196721,436,317,137.5394322,3,6
2016R503,2016,5,23/04/2016,Carrara,4:35 PM,13351,Gold Coast,81,North Melbourne,119,0,0,0,1,3,0,5,1,-42,-11,36.10032051,82,60.61363636,64.88636364,66.93636364,70.52727273,68.32177773,71.31080766,16,8,436,308,141.5584416,492,412,119.4174757,5,1
2016R504,2016,5,23/04/2016,Docklands,7:25 PM,25097,Western Bulldogs,120,Brisbane Lions,67,0,2,1,1,0,0,4,1,-81,-63,19.20741238,-52.16517857,68.43181818,63.63636364,73.00795455,66.89090909,76.15207059,69.18290249,6,17,371,216,171.7592593,348,502,69.32270916,2,14
2016R505,2016,5,23/04/2016,Adelaide Oval,7:15 PM,43984,Port Adelaide,59,Geelong,107,0,0,0,1,2,0,2,3,-94,-137,22.04265873,-9.54779711,69.47727273,82.34090909,69.45681818,77.09090909,72.14392682,76.32868032,9,10,396,446,88.78923767,389,273,142.4908425,11,4
2016R506,2016,5,24/04/2016,Docklands,1:10 PM,21052,St Kilda,79,Greater Western Sydney,126,0,0,0,1,2,0,2,2,-56,12,-7.860576923,-20.30769231,72.22727273,73.59090909,71.52272727,77.46363636,71.55381651,77.53213819,14,11,339,403,84.1191067,386,314,122.9299363,12,9
2016R507,2016,5,24/04/2016,Subiaco,2:15 PM,34796,Fremantle,68,Carlton,72,0,0,0,0,3,0,3,1,200,-56,23.12289562,20.96666667,74.59090909,65.70454545,70.9,70.00606061,69.47685044,69.89600434,1,18,298,453,65.78366446,244,403,60.54590571,17,18
2016R508,2016,5,24/04/2016,M.C.G.,7:10 PM,60867,Melbourne,129,Richmond,96,0,2,1,0,0,0,2,5,-249,-83,1.579861111,11.86952381,63.31818182,62.13636364,74.09621212,68.37575758,74.13999428,71.18123249,13,5,380,361,105.2631579,327,423,77.30496454,10,13
2016R509,2016,5,25/04/2016,M.C.G.,3:20 PM,85082,Collingwood,142,Essendon,73,0,2,0,0,0,0,4,2,383,-78,10.87291667,16.58087121,68.72727273,80.88636364,76.59393939,75.72954545,74.29879725,74.07663794,12,15,297,440,67.5,233,372,62.6344086,15,16
2016R601,2016,6,29/04/2016,Docklands,7:50 PM,47622,North Melbourne,61,Western Bulldogs,45,0.2,2,1,1,0,0,0,1,0,87,0,39.76785714,66.61363636,69.40909091,72.78295455,74.23333333,73.97524165,77.29126054,8,6,611,493,123.9350913,491,283,173.4982332,1,2
2016R602,2016,6,30/04/2016,Docklands,1:45 PM,27260,Melbourne,96,St Kilda,135,8.5,0,1,0,0,0,1,3,23,17,2.252136752,-26.35307285,62.43181818,73.86363636,73.95681818,75.98636364,74.80848734,74.98796556,13,14,509,457,111.3785558,418,529,79.01701323,10,13
2016R603,2016,6,30/04/2016,Adelaide Oval,1:40 PM,46431,Adelaide,97,Fremantle,64,0,2,0,0,3,0,0,2,0,88,0,4.529220779,65.18181818,75.75,80.07272727,73.93181818,78.96931866,72.71938456,7,1,591,500,118.2,366,525,69.71428571,9,18
2016R604,2016,6,30/04/2016,Sydney Showground,4:35 PM,13766,Greater Western Sydney,158,Hawthorn,83,0.2,2,1,1,2,0,2,2,151,62,18.7965368,41.74481074,71.31818182,68.54545455,75.92272727,70.45909091,76.12119524,73.8011674,11,3,512,393,130.2798982,477,452,105.5309735,6,5
2016R605,2016,6,30/04/2016,Kardinia Park,7:25 PM,23007,Geelong,168,Gold Coast,48,7.8,2,1,0,0,0,4,4,141,178,24.64443681,0.694481254,78.27272727,65.06818182,72.11931818,69.01818182,72.16213417,70.4034431,10,16,496,332,149.3975904,517,427,121.0772834,4,7
2016R606,2016,6,30/04/2016,M.C.G.,7:25 PM,27077,Richmond,59,Port Adelaide,94,8.5,0,0,0,2,0,3,5,-123,276,3.650793651,13.84184441,59.20454545,65.95454545,67.3125,67.91818182,70.46154436,68.54966423,5,9,423,552,76.63043478,455,553,82.27848101,14,12
2016R607,2016,6,1/05/2016,Gabba,1:10 PM,14646,Brisbane Lions,94,Sydney,97,1.4,0,0,1,2,0,3,2,10,384,8.090045847,-14.09509804,63.63636364,86.52272727,65.94545455,81,67.81887894,78.29895956,17,4,415,622,66.72025723,548,354,154.8022599,16,3
2016R608,2016,6,1/05/2016,M.C.G.,3:20 PM,43827,Carlton,72,Essendon,57,9.8,2,1,0,0,0,3,3,-146,-105,-1.354991087,10.57380952,63.22727273,80.68181818,68.42386364,74.33636364,70.43896297,72.81857334,18,15,316,471,67.09129512,306,514,59.53307393,15,17
2016R609,2016,6,1/05/2016,Subiaco,2:40 PM,37931,West Coast,124,Collingwood,62,0,2,0,1,3,0,2,3,4,143,-23.79663462,29.76948052,73.22727273,65.22727273,71.43181818,72.95454545,73.72484672,71.44459446,2,12,485,405,119.7530864,439,513,85.57504873,8,11
2016R701,2016,7,6/05/2016,M.C.G.,7:50 PM,49678,Richmond,90,Hawthorn,136,0,0,0,0,0,0,4,3,232,656,4.25872062,20.88732493,57.70454545,67,68.2625,69.36363636,70.28054862,72.07616539,5,3,482,646,74.6130031,560,610,91.80327869,15,8
2016R702,2016,7,7/05/2016,M.C.G.,1:45 PM,60222,Collingwood,84,Carlton,99,0.6,0,0,1,0,0,3,4,74,-383,5.581945832,-1.741066919,67.65909091,65.20454545,73.71363636,69.15909091,72.39103632,71.19350078,12,18,501,637,78.64992151,388,528,73.48484848,13,14
2016R703,2016,7,7/05/2016,Kardinia Park,2:10 PM,25429,Geelong,123,West Coast,79,0,2,1,1,4,0,3,1,-253,73,-36.69607843,-20.53125,85.75,72.34090909,77.49545455,71.68636364,78.35519392,74.66514163,10,2,664,380,174.7368421,609,467,130.4068522,2,6
2016R704,2016,7,7/05/2016,S.C.G.,4:35 PM,29527,Sydney,135,Essendon,54,0,2,1,0,2,0,1,5,-147,-95,6.888888889,22.84203548,87.20454545,72.95454545,81.25909091,68.77234848,78.18447648,67.82583012,4,15,645,448,143.9732143,363,586,61.94539249,3,17
2016R705,2016,7,7/05/2016,Carrara,5:10 PM,12780,Gold Coast,87,Melbourne,160,0,0,0,0,3,0,3,4,84,270,-7.107843137,0.429487179,67.93181818,61.79545455,71.24772727,74.10454545,71.46173216,74.31551309,16,13,565,595,94.95798319,605,592,102.1959459,10,9
2016R706,2016,7,7/05/2016,Docklands,7:40 PM,26984,Western Bulldogs,123,Adelaide,108,0.6,2,0,1,2,0,2,2,64,-8,13.14553167,9.260416667,64.88636364,65.93181818,71.8125,79.11363636,75.26667331,78.22432999,6,7,536,344,155.8139535,688,564,121.9858156,4,7
2016R707,2016,7,7/05/2016,Subiaco,6:10 PM,28201,Fremantle,77,Greater Western Sydney,95,18,0,0,1,4,0,3,0,-196,0,1.762257187,0,76.47727273,71.31818182,73.43863636,76.02272727,72.5857049,76.73848935,1,11,430,622,69.1318328,670,476,140.7563025,18,5
2016R708,2016,7,8/05/2016,Docklands,3:20 PM,27254,St Kilda,75,North Melbourne,82,6.8,0,1,1,0,0,1,3,0,142,-1.794642857,-2.825276575,77.06818182,69.75,76.02727273,74.12727273,75.37238362,74.5229715,14,8,553,625,88.48,672,538,124.9070632,12,1
2016R709,2016,7,8/05/2016,Adelaide Oval,4:10 PM,31544,Port Adelaide,136,Brisbane Lions,59,0.4,2,1,0,0,0,2,3,-188,69,-8.076041667,15.84027778,64.61363636,59.95454545,67.99545455,63.92727273,70.024686,65.800792,9,17,549,612,89.70588235,509,719,70.79276773,11,16
2016R801,2016,8,13/05/2016,Adelaide Oval,7:20 PM,53141,Adelaide,72,Geelong,98,0.4,0,0,1,2,0,1,2,146,-23,29.33333333,5.874355159,65.13636364,82.54545455,77.65454545,76.88636364,76.22566465,78.08104406,7,10,796,687,115.8660844,787,459,171.459695,8,2
2016R802,2016,8,14/05/2016,Docklands,1:45 PM,30321,Essendon,60,North Melbourne,74,0.2,0,0,1,0,0,4,3,287,429,2.263648504,12.88831761,81.13636364,68.79545455,75.22272727,72.98181818,71.99614223,72.91807745,15,8,417,721,57.83633842,754,613,123.0016313,17,1
2016R803,2016,8,14/05/2016,York Park,2:10 PM,12012,Hawthorn,116,Fremantle,75,0,2,1,0,4,4,2,4,-290,363,-19.51633987,12.07943331,69.11363636,74.13636364,70.73636364,71.06401515,74.22503627,70.30091052,3,1,696,700,99.42857143,507,717,70.71129707,6,18
2016R804,2016,8,14/05/2016,Sydney Showground,4:35 PM,8308,Greater Western Sydney,149,Gold Coast,58,0,2,1,0,0,0,2,6,120,47,43.34722222,9.243298532,67.75,68.40909091,72.63181818,70.06818182,72.87992316,69.5893947,11,16,765,553,138.3363472,652,755,86.35761589,5,11
2016R805,2016,8,14/05/2016,Gabba,7:25 PM,24552,Brisbane Lions,65,Collingwood,143,0,0,0,0,3,0,3,3,-131,-118,20.38504902,-19.12698413,60.72727273,69.43181818,64.28787879,76.35909091,67.56166162,74.75187851,17,12,568,855,66.43274854,585,736,79.48369565,16,14
2016R806,2016,8,14/05/2016,M.C.G.,7:25 PM,36014,Richmond,101,Sydney,100,0.2,2,0,1,2,0,3,3,-116,54,5.029569505,41.11184211,61.81818182,75.79545455,69.10909091,75.04090909,69.50729806,72.87011831,5,4,572,782,73.14578005,780,502,155.3784861,15,3
2016R807,2016,8,15/05/2016,Docklands,1:10 PM,26924,Carlton,93,Port Adelaide,91,0,2,1,1,2,0,0,1,0,22,0,2.576923077,63.95454545,65.36363636,69.02727273,68.11818182,71.20859283,70.41877444,18,9,487,612,79.5751634,685,671,102.0864382,12,10
2016R808,2016,8,15/05/2016,M.C.G.,3:20 PM,39921,Melbourne,82,Western Bulldogs,114,0,0,1,1,0,0,1,1,10,6,3.952380952,24.975,63.90909091,66.93181818,73.27045455,71.15189394,74.16500833,74.76207009,13,6,765,679,112.6656848,659,452,145.7964602,9,4
2016R809,2016,8,15/05/2016,Subiaco,2:40 PM,36140,West Coast,132,St Kilda,29,0,2,0,0,3,0,1,2,-11,126,-0.106951872,-7.814583333,72.27272727,77.34090909,71.60909091,77.40909091,74.18455896,75.84108695,2,14,688,590,116.6101695,628,707,88.82602546,7,13
2016R901,2016,9,20/05/2016,M.C.G.,7:50 PM,61552,Hawthorn,55,Sydney,69,1.2,0,1,0,2,0,1,3,-156,-357,-25.66666667,-35.64935897,69.43181818,86.68181818,71.32727273,80.37272727,75.56468431,77.13977277,3,4,812,775,104.7741935,880,603,145.9369818,6,4
2016R902,2016,9,21/05/2016,M.C.G.,1:45 PM,59864,Collingwood,104,Geelong,80,0,2,1,1,1,0,1,1,-55,131,-13.39583333,54.44736842,71.97727273,80.11363636,76.91363636,74.45,76.00971135,75.87531568,12,10,728,801,90.88639201,885,531,166.6666667,12,2
2016R903,2016,9,21/05/2016,Carrara,2:10 PM,11692,Gold Coast,74,Adelaide,149,0,0,0,0,3,0,6,2,93,-182,11.7682167,28.31590855,61.27272727,60.36363636,65.30037879,74.23181818,65.8073944,73.57559867,16,7,710,904,78.53982301,868,785,110.5732484,13,8
2016R904,2016,9,21/05/2016,Adelaide Oval,4:05 PM,38695,Port Adelaide,86,West Coast,94,0,0,0,1,3,0,1,0,-124,0,-32.56666667,0,68.43181818,72.27272727,68.90909091,71.83181818,71.42450508,74.71130538,9,2,776,764,101.5706806,820,619,132.4717286,10,7
2016R905,2016,9,21/05/2016,Docklands,7:25 PM,38419,North Melbourne,113,Carlton,46,0,2,1,1,0,0,3,3,-371,244,10.575,-13.88245614,67.52272727,64.88636364,71.31060606,70.80909091,71.66488928,73.74878065,8,18,828,673,123.0312036,580,703,82.50355619,1,11
2016R906,2016,9,21/05/2016,Subiaco,5:40 PM,20184,Fremantle,45,Richmond,83,36.4,0,0,1,3,0,3,2,-208,-159,9.155501089,-25.79120964,70.52272727,63.65909091,69.39318182,69.73636364,68.92539098,72.4183852,1,5,582,833,69.86794718,673,882,76.30385488,18,15
2016R907,2016,9,22/05/2016,M.C.G.,1:10 PM,26892,Melbourne,131,Brisbane Lions,68,0,2,0,0,0,0,4,7,155,299,12.08998277,12.71644752,61.95454545,52.61363636,70.83939394,61.89393939,71.71787413,63.26869003,13,17,847,793,106.8095839,633,998,63.42685371,9,16
2016R908,2016,9,22/05/2016,Sydney Showground,3:20 PM,9612,Greater Western Sydney,98,Western Bulldogs,73,0,2,1,1,2,0,1,3,-70,199,-23.51111111,15.26418951,70.09090909,65.15909091,75.99090909,69.55,76.93733501,73.04353826,11,6,914,611,149.5908347,773,534,144.7565543,3,5
2016R909,2016,9,22/05/2016,Docklands,4:40 PM,29026,St Kilda,109,Essendon,63,0,2,0,0,0,0,3,2,-180,99,9.640025253,-10.43139098,77.90909091,79.25,75.23181818,75.99318182,74.1924276,72.79455469,14,15,657,839,78.30750894,477,795,60,14,17
2016R1001,2016,10,27/05/2016,S.C.G.,7:50 PM,38498,Sydney,91,North Melbourne,65,0.2,2,1,1,2,0,1,2,258,-86,48.5,-27.54487179,69.77272727,68.34090909,69.77272727,68.34090909,69.77272727,68.34090909,4,8,949,658,144.224924,941,719,130.876217,4,1
2016R1002,2016,10,28/05/2016,Gabba,1:45 PM,23691,Brisbane Lions,87,Hawthorn,135,0,0,0,0,3,0,1,1,-17,-53,-7,55.75,47.54545455,61.63636364,47.54545455,61.63636364,47.54545455,61.63636364,17,3,701,1129,62.09034544,867,844,102.7251185,16,7
2016R1003,2016,10,28/05/2016,Traeger Park,1:40 PM,5146,Melbourne,76,Port Adelaide,121,0,0,1,0,3,4,2,2,-113,189,-7.645833333,15.1375,54.93181818,58.90909091,54.93181818,58.90909091,54.93181818,58.90909091,13,9,978,861,113.5888502,862,858,100.4662005,9,10
2016R1004,2016,10,28/05/2016,Docklands,4:35 PM,17927,St Kilda,101,Fremantle,67,0.6,2,1,0,4,0,2,5,35,-38,69.028125,27.00602241,60.59090909,48.29545455,60.59090909,48.29545455,60.59090909,48.29545455,14,1,766,902,84.92239468,627,916,68.44978166,13,18
2016R1005,2016,10,28/05/2016,M.C.G.,7:25 PM,56948,Essendon,67,Richmond,105,0.6,0,0,1,0,0,4,3,-272,162,41.67314593,2.513431013,53.52272727,55.40909091,53.52272727,55.40909091,53.52272727,55.40909091,15,5,540,904,59.73451327,756,927,81.55339806,17,14
2016R1006,2016,10,28/05/2016,Adelaide Oval,7:10 PM,46737,Adelaide,107,Greater Western Sydney,85,13.2,2,1,1,2,0,0,2,0,10,0,3.068181818,54.11363636,53,54.11363636,53,54.11363636,53,7,11,1017,859,118.3934808,1012,684,147.9532164,8,3
2016R1007,2016,10,29/05/2016,Docklands,1:10 PM,33535,Carlton,104,Geelong,85,3.4,2,0,0,1,0,2,4,-101,-188,-1.696428571,7.119791667,62,70.97727273,62,70.97727273,62,70.97727273,18,10,626,816,76.71568627,965,635,151.9685039,12,2
2016R1008,2016,10,29/05/2016,M.C.G.,3:20 PM,45078,Collingwood,53,Western Bulldogs,74,3.4,0,1,0,0,0,0,5,0,-92,0,-9.997402597,42.11363636,72.29545455,42.11363636,72.29545455,42.11363636,72.29545455,12,6,832,881,94.43813848,846,632,133.8607595,11,5
2016R1009,2016,10,29/05/2016,Subiaco,2:40 PM,34945,West Coast,132,Gold Coast,55,0.4,2,1,0,0,0,2,6,56,-252,85.8875,-17.57638889,69.13636364,55.34090909,69.13636364,55.34090909,69.13636364,55.34090909,2,16,914,705,129.6453901,784,1053,74.45394112,6,15
2016R1101,2016,11,3/06/2016,Bellerive Oval,7:50 PM,17844,North Melbourne,124,Richmond,54,0,2,0,1,2,2,2,1,139,-147,61.75,25.5,56.68181818,76.02272727,62.15909091,72.875,62.15909091,72.875,8,5,1006,810,124.1975309,861,994,86.61971831,1,14
2016R1102,2016,11,4/06/2016,M.C.G.,1:45 PM,41833,Hawthorn,82,Melbourne,64,7,2,1,0,0,0,2,5,87,11,49,22.4,75.04545455,64.34090909,72.28409091,62.60227273,72.28409091,62.60227273,3,13,1002,931,107.6262084,1054,982,107.3319756,7,9
