round,player,team,score
20,228,Ben Jacobs,69
20,237,Nick Vlastuin,68
20,237,Travis Cloke,68
20,237,Jack Ziebell,68
20,237,Jonathan Simpkin,68
20,241,Gary Ablett,67
20,241,Samuel Wright,67
20,243,Tom Scully,66
20,243,Steven May,66
20,243,Sam Colquhoun,66
20,243,Matthew Pavlich,66
20,243,Joshua Green,66
20,248,Ben Reid,65
20,248,Ryan Bastinac,65
20,248,Brian Lake,65
20,248,Taylor Adams,65
20,252,Heath Shaw,64
20,252,Andrew Gaff,64
20,252,Clinton Jones,64
20,252,Curtly Hampton,64
20,252,Lachlan Keeffe,64
20,257,Domenic Cassisi,63
20,257,Luke Russell,63
20,257,Jaryd Cachia,63
20,257,Aaron Sandilands,63
20,257,Lindsay Thomas,63
20,262,Jordie McKenzie,62
20,262,Ryan Harwood,62
20,262,David Myers,62
20,262,Liam Jones,62
20,266,Josh Hill,61
20,266,Trent McKenzie,61
20,266,Sam Mayes,61
20,266,Tim Mohr,61
20,266,Jimmy Bartel,61
20,271,Tom Mitchell,60
20,271,Darren Glass,60
20,271,Travis Varcoe,60
20,274,Josh Caddy,59
20,274,Bernie Vince,59
20,274,Quinten Lynch,59
20,277,Jesse Stringer,58
20,277,Benjamin Stratton,58
20,277,Joel Patfull,58
20,277,Dayne Zorko,58
20,277,Thomas Sheridan,58
20,282,Will Schofield,57
20,282,Scott Lycett,57
20,282,David MacKay,57
20,282,Matthew Broadbent,57
20,282,Cyril Rioli,57
20,287,Taylor Duryea,56
20,287,Easton Wood,56
20,287,Mathew Stokes,56
20,287,Zac Dawson,56
20,287,Tom Bellchambers,56
20,287,Dennis Armfield,56
20,287,Nathan Vardy,56
20,287,Eric MacKenzie,56
20,295,Kade Simpson,55
20,295,Tim Sumner,55
20,295,Jarryd Blair,55
20,295,Joshua Walker,55
20,299,Tom Lonergan,54
20,300,Lachlan Henderson,53
20,300,Jarrad Waite,53
20,300,Tyson Goldsack,53
20,303,Jared Petrenko,52
20,303,Justin Clarke,52
20,303,Ryan Lester,52
20,303,Brodie Murdoch,52
20,303,Tom Lynch,52
20,303,Zach Tuohy,52
20,303,Nicholas Kommer,52
20,310,Jason Winderlich,51
20,310,Dustin Fletcher,51
20,312,Sam Rowe,50
20,312,Tory Dickson,50
20,312,Jack Newnes,50
20,312,Sam Darley,50
20,312,Luke Brown,50
20,312,Andrejs Everitt,50
20,312,Andrew Moore,50
20,319,Heath Grundy,49
20,319,Jonathan Giles,49
20,319,Jesse O'Brien,49
20,322,Sam Grimley,48
20,322,Sean Dempster,48
20,324,Josh Saunders,47
20,324,Ben Howlett,47
20,324,Scott Gumbleton,47
20,324,Matt Jones,47
20,328,Cameron O'Shea,46
20,328,Adam Schneider,46
20,330,Jason Tutt,45
20,330,Patrick McGinnity,45
20,330,Elliot Yeo,45
20,330,Chris Newman,45
20,330,Joshua Kennedy,45
20,330,Ben Rutten,45
20,336,Matthew Maguire,44
20,336,Lachie Whitfield,44
20,336,Jackson Trengove,44
20,336,Nick Maxwell,44
20,336,Nathan Brown,44
20,336,Luke Parker,44
20,342,Thomas Lee,43
20,342,Brent Harvey,43
20,344,Alwyn Davey,42
20,344,Brent Moloney,42
20,346,Dylan Addison,41
20,346,Sam Day,41
20,346,Matthew Wright,41
20,346,Oliver Wines,41
20,350,Jared Rivers,40
20,350,Scott Thompson,40
20,350,Aaron Black,40
20,350,Josh Bruce,40
20,354,Matthew Watson,39
20,354,Jesse White,39
20,354,Jake Carlisle,39
20,354,Nick Smith,39
20,358,Tom Hawkins,38
20,359,Stefan Martin,37
20,359,Daniel Nicholson,37
20,359,Dane Rampe,37
20,359,Blayne Wilson,37
20,363,Jimmy Webster,35
20,363,Bradley Hill,35
20,365,Christopher Yarran,34
20,365,Adam Kennedy,34
20,365,Adam Tomlinson,34
20,368,Darren Minchington,33
20,369,Jeff Garlett,32
20,369,Sam Docherty,32
20,369,Troy Davis,32
20,372,Daniel Merrett,31
20,373,Troy Menzel,30
20,374,Robin Nahas,29
20,375,Robbie Tarrant,28
20,376,Shane Tuck,27
20,376,Tom Downie,27
20,376,Alex Sexton,27
20,376,Mark Whiley,27
20,376,Taylor Hine,27
20,381,Sam Dwyer,25
20,382,Bradley Sheppard,23
20,383,Aaron Davey,22
20,383,Alipate Carlile,22
20,385,Nathan Van Berlo,21
20,386,Cameron Sutcliffe,20
20,387,Ben McGlynn,19
20,388,Nathan Wilson,15
20,388,Andrew Raines,15
20,390,James Gwilt,13
20,390,Kane Mitchell,13
20,392,John Butcher,10
20,393,Mitchell Duncan,4
20,394,Nathan Bock,2
20,395,Brandon Jack,0
20,396,Taylor Garner,-5
