round,player,team,score
15,174,Nathan Grima,79
15,174,Stefan Martin,79
15,174,Ivan Maric,79
15,174,Nicholas Duigan,79
15,174,Patrick Ryder,79
15,179,Billie Smedts,78
15,179,Sharrod Wellingham,78
15,179,Harley Bennell,78
15,179,Jarryn Geary,78
15,179,Paul Puopolo,78
15,179,Tom Simpkin,78
15,179,Michael Johnson,78
15,186,Alex Rance,77
15,186,Zac Smith,77
15,186,Matthew White,77
15,186,Justin Westhoff,77
15,186,Tim Mohr,77
15,191,Ryan Harwood,76
15,191,Colin Garland,76
15,193,Trent West,75
15,193,Mike Pyke,75
15,195,Michael Barlow,74
15,195,Eric MacKenzie,74
15,195,Joel Corey,74
15,195,Chris Newman,74
15,195,Curtly Hampton,74
15,195,Jordie McKenzie,74
15,201,Heath Hocking,73
15,201,Ryan Griffen,73
15,201,Brodie Martin,73
15,201,Lindsay Gilbee,73
15,201,Daniel Talia,73
15,206,Luke Dahlhaus,72
15,206,Jack Steven,72
15,206,Clay Smith,72
15,209,Adam Schneider,71
15,209,Alan Toovey,71
15,209,Dennis Armfield,71
15,212,Charlie Dixon,70
15,212,Brandon Matera,70
15,212,David Wojcinski,70
15,215,Tom Rockliff,69
15,215,Taylor Hunt,69
15,215,Kane Cornes,69
15,215,Jeremy Howe,69
15,215,Aaron Joseph,69
15,215,Jack Grimes,69
15,215,Jude Bolton,69
15,222,Chad Cornes,68
15,222,Liam Anthony,68
15,222,Brandon Ellis,68
15,222,Matthew Broadbent,68
15,222,Benjamin Griffiths,68
15,227,Jack Darling,67
15,228,Andrew Raines,66
15,228,Heritier Lumumba,66
15,228,Jack Ziebell,66
15,228,Matt Shaw,66
15,228,Ryan Schoenmakers,66
15,228,Sam Gibson,66
15,228,Danyle Pearce,66
15,235,Brodie Smith,65
15,235,Samuel Wright,65
15,235,Simon Buckley,65
15,238,Alipate Carlile,64
15,238,Ben McGlynn,64
15,238,Sam Gilbert,64
15,241,Martin Clarke,63
15,241,Cameron Sutcliffe,63
15,241,Josh Hill,63
15,241,Tomas Bugg,63
15,241,Scott Selwood,63
15,241,Leroy Jetta,63
15,241,Shane Mumford,63
15,248,Dion Prestia,62
15,248,Ahmed Saad,62
15,248,Maverick Weller,62
15,251,Jackson Trengove,61
15,251,Andrew Collins,61
15,251,Nick Smith,61
15,251,Darren Jolly,61
15,251,Lewis Roberts-Thomson,61
15,251,Jake Carlisle,61
15,257,Kyle Reimers,60
15,257,Adam Kennedy,60
15,257,Stephen Coniglio,60
15,257,Jake Melksham,60
15,257,Ryan Crowley,60
15,257,Tom Campbell,60
15,257,Mathew Stokes,60
15,264,Bradley Hill,59
15,264,Chris Masten,59
15,264,Matthew Lobbe,59
15,264,Tyson Goldsack,59
15,264,Thomas Jonas,59
15,264,Tom Derickx,59
15,270,Hayden Ballantyne,58
15,270,Kade Simpson,58
15,270,Joel Macdonald,58
15,270,Joel Patfull,58
15,270,Nathan Lovett-Murray,58
15,270,Liam Picken,58
15,270,Darren Glass,58
15,270,Taylor Adams,58
15,270,Tom Hickey,58
15,279,Jack Gunston,57
15,279,Matthew Watson,57
15,279,Alwyn Davey,57
15,282,Jared Brennan,56
15,282,Jake Batchelor,56
15,284,Tim McIntyre,55
15,284,Adam Tomlinson,55
15,284,Jordan Murdoch,55
15,284,Zach Tuohy,55
15,284,Alex Fasolo,55
15,284,Daniel Merrett,55
15,284,Luke McPharlin,55
15,291,Jack Redden,54
15,291,Rhys Palmer,54
15,291,Campbell Brown,54
15,291,Rohan Bewick,54
15,291,Jake Spencer,54
15,296,Kyal Horsley,53
15,296,Sam Day,53
15,296,Kyle Hardingham,53
15,299,Garrick Ibbotson,52
15,299,Andrejs Everitt,52
15,299,Alex Johnson,52
15,299,Michael Firrito,52
15,299,Greg Broughton,52
15,299,Aaron Young,52
15,299,Cheynee Stiller,52
15,299,David Myers,52
15,307,Andrew McInnes,51
15,307,Matthew Scarlett,51
15,307,Matthew Dea,51
15,307,Michael Jamison,51
15,307,Jonathan Giles,51
15,307,Dawson Simpson,51
15,313,Nial McKeever,50
15,313,Andrew Moore,50
15,313,Tom Logan,50
15,313,Michael Doughty,50
15,313,Michael Hibberd,50
15,313,James Gwilt,50
15,319,Jamie MacMillan,49
15,319,Jared Rivers,49
15,319,Lindsay Thomas,49
15,319,Chris Knights,49
15,319,Jonathan Brown,49
15,319,Sam Blease,49
15,319,Ryan Lester,49
15,326,Patrick McGinnity,48
15,327,Kyle Cheney,47
15,328,Ben Reid,46
15,328,Cale Hooker,46
15,328,Antoni Grover,46
15,328,Matt Campbell,46
15,328,Stephen Hill,46
15,333,Lachlan Hansen,45
15,333,Craig Bird,45
15,333,Michael Hurley,45
15,336,Jackson Paine,44
15,336,Brett O'Hanlon,44
15,338,Jamie Bennell,43
15,338,John McCarthy,43
15,340,Jacob Brennan,42
15,340,John Butcher,42
15,340,Brett Ebert,42
15,340,Phil Davis,42
15,344,Andrew Phillips,41
15,345,Jamie Elliott,40
15,345,James McDonald,40
15,345,Matthew Bate,40
15,345,Shane Savage,40
15,345,Matthew Warnock,40
15,350,Easton Wood,39
15,350,Steven Motlop,39
15,350,Chris Dawes,39
15,350,Mark Austin,39
15,354,Shaun Edwards,38
15,354,Dylan Roberton,38
15,356,Luke Tapscott,37
15,356,Andrew Gaff,37
15,356,Nathan Wilson,37
15,359,Adam Treloar,36
15,360,Ryan Bastinac,34
15,360,Paul Duffield,34
15,360,Karmichael Hunt,34
15,363,Justin Sherman,33
15,363,Luke Delaney,33
15,363,Jacob Surjan,33
15,366,Drew Petrie,32
15,366,Chad Wingard,32
15,368,Jeremy Cameron,30
15,368,James Polkinghorne,30
15,370,Ashton Hams,27
15,370,Marley Williams,27
15,372,Liam Patrick,25
15,372,Ayce Cordy,25
15,372,Benjamin Stratton,25
15,375,Lukas Markovic,24
15,375,Joshua Green,24
15,375,Brent Moloney,24
15,378,Kurt Tippett,23
15,379,Ben Sinclair,22
15,380,Ben Jacobs,21
15,381,Murray Newman,20
15,382,Jonathon Patton,19
15,382,James Magner,19
15,384,Koby Stevens,18
15,384,Cameron Guthrie,18
15,384,Jason Tutt,18
15,387,Shaun McKernan,15
15,388,Tony Armstrong,14
15,389,Farren Ray,13
15,390,Nick Haynes,11
15,390,Addam Maric,11
15,392,Claye Beams,10
15,393,Shaun Hampson,8
15,394,Rick Dyson,7
15,395,Joel Wilkinson,5
15,396,Kieran Harper,0
