round,player,team,score
19,1,Harley Bennell,193
19,2,Matthew Pavlich,179
19,3,Jonathan Giles,177
19,4,Darren Jolly,168
19,5,Gary Ablett,165
19,6,Ivan Maric,149
19,7,Tom Hawkins,147
19,8,Dayne Beams,144
19,8,Brett Deledio,144
19,10,Jobe Watson,143
19,11,Callan Ward,142
19,11,Daniel Kerr,142
19,13,David Hale,141
19,14,Courtenay Dempsey,139
19,15,Brad Sewell,137
19,16,Taylor Walker,135
19,16,Jarrad McVeigh,135
19,18,Joel Selwood,132
19,19,Adam Treloar,129
19,20,David Mundy,128
19,21,Patrick Dangerfield,127
19,22,Hamish Hartlett,126
19,22,Ben McEvoy,126
19,22,Scott Pendlebury,126
19,25,Brent Harvey,125
19,26,Nathan Jones,124
19,26,Cyril Rioli,124
19,28,Matthew Boyd,123
19,28,Brad Green,123
19,28,Reece Conca,123
19,31,Lynden Dunn,122
19,31,Brendon Goddard,122
19,33,Steele Sidebottom,121
19,33,Jeremy Cameron,121
19,33,Tom McDonald,121
19,36,Daniel Jackson,119
19,37,Bryce Gibbs,118
19,38,Ryan Bastinac,117
19,38,Jarrad Waite,117
19,38,Stephen Coniglio,117
19,41,Adam Goodes,116
19,42,Colin Sylvia,115
19,42,Tom Bellchambers,115
19,42,Trent Cotchin,115
19,45,Jarryd Roughead,114
19,45,Clancee Pearce,114
19,47,Kieren Jack,113
19,47,Ryan Griffen,113
19,49,Nick Dal Santo,112
19,50,Michael Barlow,111
19,50,Brock McLean,111
19,52,James Kelly,110
19,52,Jack Grimes,110
19,52,Shane Mumford,110
19,52,Lenny Hayes,110
19,56,Dale Thomas,109
19,56,Shaun Burgoyne,109
19,56,Marc Murphy,109
19,59,Beau Waters,108
19,60,Cruize Garlett,107
19,60,Matthew Priddis,107
19,60,Steve Johnson,107
19,60,Leigh Montagna,107
19,64,Chad Cornes,106
19,64,Richard Douglas,106
19,66,Matt Thomas,105
19,66,Dayne Zorko,105
19,68,Sam Jacobs,104
19,68,Sam Fisher,104
19,68,Daniel Hannebery,104
19,68,Nathan Fyfe,104
19,68,Luke McGuane,104
19,73,Brad Ebert,103
19,73,Rory Sloane,103
19,75,Jack Riewoldt,102
19,76,Shane Tuck,101
19,76,Paul Chapman,101
19,76,Daniel Rich,101
19,79,Andrew Gaff,100
19,80,Jordan Roughead,99
19,80,Stephen Hill,99
19,80,Mitchell Duncan,99
19,80,Lee Spurr,99
19,80,Thomas Liberatore,99
19,85,Sam Lonergan,98
19,86,Danyle Pearce,97
19,86,Dane Swan,97
19,86,Heath Grundy,97
19,89,Jonathon Griffin,96
19,89,Paul Duffield,96
19,89,Ryan O'Keefe,96
19,89,Daniel Wells,96
19,93,Dylan Addison,95
19,93,Devon Smith,95
19,93,Shaun Grigg,95
19,93,Shane Edwards,95
19,93,Bachar Houli,95
19,93,Jonathan Brown,95
19,93,Jeremy Howe,95
19,93,Kane Cornes,95
19,101,Andrew Swallow,94
19,101,Mitchell Wallis,94
19,101,Liam Anthony,94
19,104,Nathan Van Berlo,93
19,104,Luke Tapscott,93
19,104,Jamie Elliott,93
19,104,Ben Hudson,93
19,104,Nick Malceski,93
19,109,Sam Gibson,92
19,109,Sam Frost,92
19,111,Isaac Smith,91
19,111,Cale Hooker,91
19,113,Ben McGlynn,90
19,113,Tom Lynch,90
19,113,Josh Kennedy Injured,90
19,113,Brendan Whitecross,90
19,117,Jed Adcock,89
19,117,Daniel Giansiracusa,89
19,117,Heath Scotland,89
19,117,Sam Shaw,89
19,121,Jack Trengove,88
19,121,Jake King,88
19,121,Michael Firrito,88
19,121,Toby Greene,88
19,121,David Swallow,88
19,121,Sean Dempster,88
19,121,Matthew Kreuzer,88
19,121,Tendai Mzungu,88
19,121,Brent Moloney,88
19,121,Kieran Harper,88
19,131,Chris Dawes,87
19,131,Orren Stephenson,87
19,131,Brodie Smith,87
19,134,Sam Mitchell,86
19,134,Daniel Merrett,86
19,134,Matt Shaw,86
19,134,Tory Dickson,86
19,134,Tom Rockliff,86
19,139,Bernie Vince,85
19,140,Jack Gunston,84
19,140,Justin Westhoff,84
19,140,Nathan Lovett-Murray,84
19,140,Robert Murphy,84
19,140,Michael Johnson,84
19,140,Jeff Garlett,84
19,146,James Sellar,83
19,146,Alex Rance,83
19,146,Samuel Wright,83
19,149,Ahmed Saad,82
19,149,Chris Masten,82
19,149,Brent Reilly,82
19,149,Hayden Ballantyne,82
19,149,Scott Selwood,82
19,149,Todd Goldstein,82
19,149,Will Minson,82
19,149,Drew Petrie,82
19,149,Joel Macdonald,82
19,158,Michael Doughty,81
19,158,Jarryn Geary,81
19,158,Andrew Mackie,81
19,158,Nicholas Naitanui,81
19,162,Domenic Cassisi,80
19,162,Adam McPhee,80
19,162,Jared Brennan,80
19,162,Shaun Atley,80
19,162,Michael Jamison,80
19,167,Adam Selwood,79
19,167,James Podsiadly,79
19,167,Christopher Yarran,79
19,167,Alex Browne,79
19,167,Ben Cunnington,79
19,167,Rohan Bail,79
19,173,Lachlan Hansen,78
19,173,Clay Smith,78
19,173,Kade Simpson,78
19,173,Scott Thompson,78
19,173,Andrew Carrazzo,78
19,173,Dean Brogan,78
19,173,Josh Jenkins,78
19,180,Jake Spencer,77
19,181,Tom Scully,76
19,181,Dustin Martin,76
19,181,Phil Davis,76
19,181,Travis Colyer,76
19,181,Jake Carlisle,76
19,181,Dean Cox,76
19,187,Ryan Harwood,75
19,187,Brent Guerra,75
19,187,Trent McKenzie,75
19,187,Matthew Broadbent,75
19,187,Brandon Matera,75
19,192,Jack Redden,74
19,192,Jake Melksham,74
19,192,Clinton Young,74
19,192,Sam Blease,74
19,196,Heath Shaw,73
19,196,Will Schofield,73
19,196,Liam Shiels,73
19,196,Jimmy Bartel,73
19,200,Nathan Grima,72
19,200,Jason Johannisen,72
19,200,Karmichael Hunt,72
19,200,Alex Fasolo,72
19,200,Matthew Buntine,72
19,200,Dennis Armfield,72
19,200,Nick Smith,72
19,207,Leroy Jetta,71
19,207,Daniel Talia,71
19,207,Edward Curnow,71
19,207,Michael Walters,71
19,207,Kepler Bradley,71
19,212,Nick Riewoldt,70
19,212,Travis Cloke,70
19,212,Lewis Roberts-Thomson,70
19,212,Colin Garland,70
19,212,Corey Enright,70
19,212,Luke Power,70
19,212,Luke McPharlin,70
19,212,Dyson Heppell,70
19,212,Alipate Carlile,70
19,212,James Strauss,70
19,212,Jack Darling,70
19,212,Heritier Lumumba,70
19,224,Alex Johnson,69
19,224,Joshua Green,69
19,224,Graham Johncock,69
19,224,Scott McMahon,69
19,224,Aidan Riley,69
19,229,Luke Russell,68
19,229,David Armitage,68
19,229,Luke Breust,68
19,229,Lewis Jetta,68
19,233,Tayte Pears,67
19,233,Sharrod Wellingham,67
19,233,Andrew McInnes,67
19,233,Scott Thompson,67
19,233,Quinten Lynch,67
19,238,Jason Gram,66
19,238,Jordan Lewis,66
19,238,Grant Birchall,66
19,241,Joel Patfull,65
19,241,Jackson Trengove,65
19,241,James Frawley,65
19,241,Matthew White,65
19,241,Andrew Moore,65
19,241,Tomas Bugg,65
19,247,Farren Ray,64
19,247,Matthew Wright,64
19,247,Alwyn Davey,64
19,247,Harry Taylor,64
19,251,Daniel Pearce,63
