round,player,team,score
12,116,Tory Dickson,78
12,116,Dylan Addison,78
12,116,Shannon Hurn,78
12,116,Taylor Walker,78
12,116,Jonathan Brown,78
12,116,Liam Jones,78
12,122,Jamie MacMillan,77
12,122,Bryce Gibbs,77
12,122,Kade Simpson,77
12,122,Andrew Gaff,77
12,126,Ben McEvoy,76
12,126,Arryn Siposs,76
12,126,Tim Mohr,76
12,126,Benjamin Stratton,76
12,130,Matthew Wright,75
12,130,Daniel Rich,75
12,130,Shane Edwards,75
12,133,Nathan Van Berlo,74
12,133,Brandon Matera,74
12,133,Matthew Maguire,74
12,136,Thomas Murphy,73
12,136,Andrew Raines,73
12,136,Clinton Jones,73
12,139,Will Minson,72
12,139,Rory Thompson,72
12,139,Dylan Shiel,72
12,139,Karmichael Hunt,72
12,143,Daniel Connors,71
12,143,Sam Shaw,71
12,143,Robin Nahas,71
12,143,Paul Stewart,71
12,143,Sam Darley,71
12,148,Taylor Adams,70
12,148,Domenic Cassisi,70
12,148,Jack Ziebell,70
12,148,Ryan Harwood,70
12,148,Liam Picken,70
12,148,Shaun Edwards,70
12,154,Ryan Bastinac,69
12,154,Sam Fisher,69
12,156,Raphael Clarke,68
12,156,Matthew Watson,68
12,156,James McDonald,68
12,159,Ayce Cordy,67
12,159,Darren Pfeiffer,67
12,159,Rhys Palmer,67
12,159,Dennis Armfield,67
12,159,Brett Ebert,67
12,159,Brendon Goddard,67
12,159,Brad Miller,67
12,159,Stephen Milne,67
12,167,Josh Caddy,65
12,168,Jacob Brennan,64
12,168,Jason Gram,64
12,168,Eddie Betts,64
12,168,Justin Westhoff,64
12,172,Adam Cooney,63
12,172,Clinton Young,63
12,172,Jonathon Patton,63
12,175,Josh Drummond,62
12,175,Jared Brennan,62
12,177,Robbie Tarrant,61
12,177,Matt Thomas,61
12,177,Joel Patfull,61
12,177,Daniel Merrett,61
12,181,Dean Brogan,60
12,181,Chris Newman,60
12,181,Matthew Dea,60
12,184,Liam Patrick,59
12,184,Nick Riewoldt,59
12,184,Leigh Adams,59
12,187,Michael Firrito,57
12,188,Sam Gibson,56
12,188,Lachlan Henderson,56
12,190,Liam Shiels,55
12,191,James Gwilt,54
12,191,Andrew Moore,54
12,191,Ryan Lester,54
12,191,Robert Warnock,54
12,195,Zach Tuohy,53
12,195,Mark Austin,53
12,197,Hamish Hartlett,52
12,197,Josh Hill,52
12,197,Mitchell Golby,52
12,197,David Hale,52
12,201,Benjamin Griffiths,51
12,202,Bradley Sheppard,50
12,202,Taylor Hine,50
12,202,Michael Jamison,50
12,205,Darren Glass,49
12,205,Trent McKenzie,49
12,207,Patrick McGinnity,48
12,208,Michael Doughty,47
12,208,Chris Judd,47
12,208,Eric MacKenzie,47
12,211,Samuel Wright,46
12,212,James Polkinghorne,45
12,212,Ashton Hams,45
12,212,Jared Polec,45
12,215,Jarrad Redden,44
12,216,Isaac Smith,43
12,216,Andrew Phillips,43
12,216,Jeff Garlett,43
12,219,Pearce Hanley,41
12,219,Brent Guerra,41
12,221,Luke Russell,40
12,221,Jacob Surjan,40
12,223,Matthew Jaensch,39
12,223,Josh Jenkins,39
12,223,Tom Logan,39
12,226,Joshua Green,38
12,226,Jake King,38
12,228,Ben Jacobs,36
12,229,Nial McKeever,35
12,229,Sam Schulz,35
12,229,Sam Day,35
12,232,Ryan Schoenmakers,34
12,232,Terry Milera,34
12,234,Devon Smith,33
12,234,Jackson Trengove,33
12,236,Aaron Joseph,31
12,237,Christopher Yarran,30
12,237,Adam Selwood,30
12,237,Alex Sexton,30
12,237,Matthew Warnock,30
12,241,Jarryn Geary,29
12,241,Levi Greenwood,29
12,241,Justin Koschitzke,29
12,241,Daniel Talia,29
12,245,Mark Whiley,28
12,245,Tom Swift,28
12,247,Ben Rutten,27
12,248,Bradley Hill,25
12,248,Andrew Collins,25
12,250,Aaron Cornelius,24
12,251,Aaron Black,23
12,252,Jake Batchelor,22
12,253,Sebastian Tape,21
12,253,Chad Wingard,21
12,255,Kieran Harper,19
12,256,Brent Renouf,18
12,256,Rohan Bewick,18
12,258,Chris Knights,17
12,259,Joel Wilkinson,16
12,260,Quinten Lynch,12
12,260,Jason Blake,12
12,262,Clay Smith,8
12,263,Adam Treloar,7
12,264,Brett O'Hanlon,3
