round,player,team,score
19,71,Lenny Hayes,101
19,71,Joshua Kennedy,101
19,75,Gary Ablett,100
19,75,Josh Gibson,100
19,77,Hayden Ballantyne,99
19,77,Josh Hill,99
19,77,Sam Jacobs,99
19,77,Curtly Hampton,99
19,77,Lachlan Keeffe,99
19,82,Travis Cloke,98
19,82,Ben Sinclair,98
19,82,Adam Treloar,98
19,82,Jack Steven,98
19,82,Jake Spencer,98
19,82,Jay Schulz,98
19,82,Adam Cooney,98
19,89,Scott Selwood,97
19,89,Matthew De Boer,97
19,89,Jeremy Cameron,97
19,89,Jack Viney,97
19,89,Paul Puopolo,97
19,89,Heritier Lumumba,97
19,89,Andrejs Everitt,97
19,89,Luke Brown,97
19,89,Thomas Lee,97
19,98,Mitchell Grigg,96
19,98,Jarryd Blair,96
19,98,Dayne Beams,96
19,98,Daniel Rich,96
19,98,Liam Picken,96
19,103,Dylan Roberton,95
19,103,Jack Riewoldt,95
19,103,Lachie Neale,95
19,103,Chris Judd,95
19,103,Luke Parker,95
19,108,David Mundy,94
19,108,Jack Ziebell,94
19,108,Jimmy Bartel,94
19,108,Ryan O'Keefe,94
19,108,Ben McEvoy,94
19,108,Lewis Johnston,94
19,108,David Swallow,94
19,115,Jarrad McVeigh,93
19,115,Ryan Bastinac,93
19,115,Kane Cornes,93
19,115,Dion Prestia,93
19,119,Corey Enright,92
19,119,Angus Monfries,92
19,119,Robbie Gray,92
19,119,Harry Taylor,92
19,123,Will Minson,91
19,123,Josh Bruce,91
19,125,Heath Hocking,90
19,125,Heath Shaw,90
19,125,Mitch Robinson,90
19,125,Mitchell Duncan,90
19,125,Jed Adcock,90
19,130,Brent Guerra,89
19,130,Christopher Mayne,89
19,132,Lachlan Hansen,88
19,132,Aaron Sandilands,88
19,134,David Hale,86
19,134,Shane Savage,86
19,134,Dean Brogan,86
19,134,Matthew Maguire,86
19,138,Lachlan Henderson,85
19,138,Zachary Williams,85
19,138,Cameron O'Shea,85
19,138,Brad Ebert,85
19,138,Andrew Walker,85
19,143,Jamie Elliott,84
19,143,Sean Dempster,84
19,143,Nick Smith,84
19,143,Bachar Houli,84
19,143,Matthew Lobbe,84
19,148,Daniel Jackson,83
19,148,Reece Conca,83
19,148,Adam Kennedy,83
19,148,Koby Stevens,83
19,148,Scott Lycett,83
19,148,Tom Bellchambers,83
19,154,Todd Goldstein,82
19,154,Ashton Hams,82
19,154,Bernie Vince,82
19,154,Zachary Clarke,82
19,154,Dane Rampe,82
19,154,Shane Edwards,82
19,154,Jordan Lewis,82
19,154,Michael Talia,82
19,154,Tendai Mzungu,82
19,154,Ricky Henderson,82
19,154,Alex Rance,82
19,165,Jack Watts,81
19,165,Jack Darling,81
19,165,Jarrad Grant,81
19,165,Elliot Yeo,81
19,165,Jarrod Harbrow,81
19,165,Eric MacKenzie,81
19,165,Joel Corey,81
19,172,Jamie Cripps,80
19,172,Shaun Grigg,80
19,172,Matthew White,80
19,172,Tom McDonald,80
19,172,Michael Hibberd,80
19,172,Taylor Adams,80
19,178,Nathan Foley,79
19,178,Steven May,79
19,178,James Kelly,79
19,178,Patrick Ryder,79
19,178,Sam Dwyer,79
19,183,Scott Thompson,78
19,183,Jaryd Cachia,78
19,183,Danyle Pearce,78
19,183,Andrew Mackie,78
19,183,Samuel Wright,78
19,183,Trent McKenzie,78
19,183,Stephen Hill,78
19,190,Luke McGuane,77
19,190,Nick Maxwell,77
19,190,Will Schofield,77
19,190,Brock McLean,77
19,190,Sam Butler,77
19,190,Ben Rutten,77
19,190,Darren Glass,77
19,190,Jared Petrenko,77
19,190,Dyson Heppell,77
19,190,Tomas Bugg,77
19,190,Dean Terlich,77
19,190,Heath Grundy,77
19,202,Tom Campbell,76
19,202,Farren Ray,76
19,202,Marley Williams,76
19,202,Michael Johnson,76
19,206,Tyson Goldsack,75
19,206,Jack Trengove,75
19,206,Sam Rowe,75
19,206,Ben Cunnington,75
19,206,Jamie MacMillan,75
19,211,Nick Malceski,74
19,211,Nick Vlastuin,74
19,211,Jimmy Webster,74
19,211,Taylor Duryea,74
19,215,Michael Jamison,73
19,215,Daniel Gorringe,73
19,215,Rohan Bewick,73
19,215,Sam Docherty,73
19,215,Bryce Gibbs,73
19,215,Michael Walters,73
19,215,Nathan Vardy,73
19,215,Daniel Hannebery,73
19,223,Matthew Kreuzer,72
19,224,Nick Riewoldt,71
19,224,Brent Stanton,71
19,224,Alex Sexton,71
19,224,Jackson Trengove,71
19,224,Nathan Bock,71
19,229,Blayne Wilson,70
19,229,Dennis Armfield,70
19,229,Chris Newman,70
19,229,Aaron Black,70
19,229,Lindsay Thomas,70
19,229,Brodie Grundy,70
19,229,Luke Dahlhaus,70
19,236,Andrew Gaff,69
19,236,Richard Douglas,69
19,236,Nathan Brown,69
19,239,Josh Kennedy Injured,68
19,239,Tim Mohr,68
19,239,Sam Colquhoun,68
19,239,Jack Grimes,68
19,243,Danny Stanley,67
19,243,Jarryd Roughead,67
19,243,Colin Sylvia,67
19,243,Clinton Jones,67
19,243,Matthew Watson,67
19,248,Brad Sewell,66
19,248,Sam Dunell,66
19,248,Matt Jones,66
19,248,Jaeger O'Meara,66
19,248,Aaron Hall,66
19,248,Cale Hooker,66
19,248,Ryan Harwood,66
19,255,Andrew Moore,65
19,255,Nathan Van Berlo,65
19,255,Josh Caddy,65
19,258,Shannon Byrnes,64
19,258,Jeff Garlett,64
19,260,Luke Hodge,63
19,260,Jesse O'Brien,63
19,260,Taylor Hine,63
19,260,Andy Otten,63
19,264,Craig Bird,62
19,264,Jasper Pittard,62
19,264,Ben Jacobs,62
19,264,Josh Hunt,62
19,268,Campbell Brown,61
19,268,Phil Davis,61
19,268,Luke Delaney,61
19,268,Tom Lynch,61
19,272,David Zaharakis,60
19,272,Nick Haynes,60
19,272,Ted Richards,60
19,275,Cameron Sutcliffe,59
19,275,Cameron Guthrie,59
19,275,Tory Dickson,59
19,275,Dean Kent,59
19,275,Corey Dell'Olio,59
19,280,Sam Gibson,58
19,280,Dylan Addison,58
19,280,Jed Lamb,58
19,280,Luke Russell,58
19,280,Paul Duffield,58
19,280,Zac Dawson,58
19,286,Mitchell Golby,57
19,286,Matthew Broadbent,57
19,286,Brodie Smith,57
19,286,Travis Varcoe,57
19,290,Justin Clarke,56
19,290,Jordan Roughead,56
19,290,Oliver Wines,56
19,290,Lynden Dunn,56
19,294,Sebastian Tape,55
19,294,Kyle Hardingham,55
19,294,Jack Fitzpatrick,55
19,294,Max Gawn,55
19,294,Adam Tomlinson,55
19,294,Mike Pyke,55
19,300,David Myers,54
19,300,Thomas Young,54
19,302,Luke Breust,53
19,302,Rhyce Shaw,53
19,302,Jude Bolton,53
19,302,Lance Franklin,53
19,302,Alipate Carlile,53
19,307,Rory Thompson,52
19,307,Dayne Zorko,52
19,307,Thomas Curren,52
19,310,Marc Murphy,51
19,310,Shaun McKernan,51
19,312,Jeremy Howe,50
19,312,Colin Garland,50
19,312,Jake Melksham,50
19,312,Jimmy Toumpas,50
19,316,Kane Mitchell,49
19,316,Josh Saunders,49
19,316,Benjamin Stratton,49
19,316,Mitchell Brown,49
19,316,Mark Baguley,49
19,321,Jake Carlisle,48
19,321,Clancee Pearce,48
19,321,Tom Mitchell,48
19,321,Matt Shaw,48
19,321,Edward Curnow,48
19,321,Troy Chaplin,48
19,327,Jarryn Geary,47
19,327,Jackson Macrae,47
19,327,Daniel Talia,47
19,330,Cyril Rioli,46
19,330,Dustin Fletcher,46
19,330,Stephen Milne,46
19,330,Rhys Stanley,46
19,334,Kane Lucas,45
19,334,Sam Day,45
19,334,Lee Spurr,45
19,337,Rory Laird,44
19,337,Scott Gumbleton,44
19,339,Tom Simpkin,43
19,339,Justin Westhoff,43
19,339,Ashley Smith,43
19,342,Sam Mayes,42
19,342,Brent Staker,42
19,342,Jesse White,42
19,342,Tom Hawkins,42
19,342,Toby Greene,42
19,342,Luke Tapscott,42
19,342,Nicholas Kommer,42
19,349,Eddie Betts,40
19,350,Dale Morris,39
19,350,Ryan Crowley,39
19,350,Jason Tutt,39
19,353,Daniel Giansiracusa,38
19,353,Greg Broughton,38
19,353,Joshua Green,38
19,353,Leroy Jetta,38
19,353,Bradley Hill,38
19,358,Arryn Siposs,37
19,358,David Astbury,37
19,358,Brent Macaffer,37
19,358,Jack Gunston,37
19,362,Dylan Shiel,36
19,362,Jarryd Lyons,36
19,362,Christopher Yarran,36
19,362,Shane Tuck,36
19,366,Domenic Cassisi,34
19,367,John Butcher,33
19,367,Orren Stephenson,33
19,369,Taylor Hunt,32
19,369,Ahmed Saad,32
19,371,Mark Blicavs,31
19,371,Brendan Whitecross,31
19,373,Lachlan Hunter,30
19,374,Adam Carter,28
19,374,Trent West,28
19,376,Robbie Tarrant,27
19,377,Bradley Sheppard,25
19,377,Billie Smedts,25
19,377,Jonathon Ceglar,25
19,380,Andrew Carrazzo,24
19,381,Josh Thomas,23
19,381,Courtenay Dempsey,23
19,383,Travis Colyer,22
19,383,Stephen Coniglio,22
19,385,Andrew Embley,20
19,386,Steven Morris,19
19,387,Mark Whiley,18
19,388,Andrew Raines,14
19,389,Brandon Jack,12
19,389,Tom Lonergan,12
19,391,Aaron Davey,11
19,392,Bradley McKenzie,9
19,393,Jonathan Brown,7
19,394,Tim Sumner,6
19,395,Thomas Sheridan,4
19,396,Paul Stewart,0
