round,player,team,score
23,1,Leigh Montagna,165
23,2,Gary Ablett,164
23,3,Jack Ziebell,161
23,4,Shane Mumford,159
23,4,Thomas Liberatore,159
23,6,Dean Cox,158
23,7,Jack Steven,157
23,7,Scott Pendlebury,157
23,9,Jimmy Bartel,156
23,10,Ryan Bastinac,145
23,11,Will Minson,143
23,11,Daniel Jackson,143
23,11,Drew Petrie,143
23,14,Dion Prestia,139
23,14,Bryce Gibbs,139
23,16,Brandon Ellis,137
23,16,Kane Cornes,137
23,18,Matthew Boyd,135
23,19,Nick Dal Santo,133
23,20,Justin Westhoff,132
23,21,Patrick Dangerfield,131
23,22,Michael Rischitelli,130
23,22,Marc Murphy,130
23,24,Matthew Priddis,129
23,24,Scott Selwood,129
23,26,Thomas Curren,128
23,26,Scott Thompson,128
23,26,Rory Sloane,128
23,29,Brent Harvey,127
23,29,Brad Ebert,127
23,29,Daniel Cross,127
23,29,Joel Selwood,127
23,33,Andy Otten,126
23,33,Harley Bennell,126
23,35,Michael Hibberd,124
23,36,Andrew Walker,123
23,36,Matthew Broadbent,123
23,38,Aaron Edwards,122
23,38,Brodie Smith,122
23,38,Brad Crouch,122
23,38,Robert Murphy,122
23,42,Jay Schulz,121
23,42,Adam Cooney,121
23,42,Jarryn Geary,121
23,45,Todd Goldstein,120
23,45,Clinton Jones,120
23,47,Jarryd Roughead,118
23,47,Jack Grimes,118
23,49,Tom Rockliff,117
23,50,Lachlan Hunter,116
23,51,Cameron O'Shea,113
23,51,Paul Puopolo,113
23,51,Paul Chapman,113
23,51,Jaeger O'Meara,113
23,55,Jordan Lewis,112
23,56,Nathan Jones,111
23,57,Kieren Jack,109
23,57,Ben Reid,109
23,57,Jonathan Giles,109
23,60,Matthew Buntine,108
23,61,Jobe Watson,107
23,61,Nick Riewoldt,107
23,63,Sean Dempster,106
23,63,Tory Dickson,106
23,63,Grant Birchall,106
23,63,Brent Stanton,106
23,63,Michael Firrito,106
23,63,Aaron Black,106
23,63,Mathew Stokes,106
23,70,Allen Christensen,105
23,70,Shaun Burgoyne,105
23,72,Trent Cotchin,104
23,72,Aaron Young,104
23,74,Brendon Goddard,103
23,74,Jordan Lisle,103
23,74,Danny Stanley,103
23,74,Richard Douglas,103
23,78,Travis Boak,102
23,78,Jack Gunston,102
23,78,Shaun Grigg,102
23,81,Maverick Weller,101
23,81,Josh Kennedy Injured,101
23,81,Luke Parker,101
23,81,Steve Johnson,101
23,81,Ashley McGrath,101
23,81,David Hale,101
23,87,Dane Swan,100
23,87,Sam Kerridge,100
23,89,Ted Richards,99
23,89,Adam Tomlinson,99
23,89,Sam Dwyer,99
23,89,Brett Deledio,99
23,93,Jordan Roughead,98
23,94,Mitchell Golby,97
23,94,Jason Blake,97
23,96,Phil Davis,95
23,96,Jack Redden,95
23,96,Sebastian Ross,95
23,96,Sam Mitchell,95
23,96,Brad Sewell,95
23,96,Blayne Wilson,95
23,96,Lenny Hayes,95
23,103,Jamie MacMillan,94
23,103,Daniel Wells,94
23,105,Jed Adcock,93
23,106,Heath Shaw,92
23,106,Sam Gilbert,92
23,106,Eric MacKenzie,92
23,109,Christopher Yarran,91
23,109,Chad Wingard,91
23,109,Daniel Rich,91
23,109,Thomas Lee,91
23,113,Brian Lake,90
23,113,Tim Mohr,90
23,113,Josh Thomas,90
23,113,Ben McGlynn,90
23,113,Jesse Crichton,90
23,118,Harry Taylor,89
23,118,Ryan O'Keefe,89
23,118,Brent Moloney,89
23,118,Mitchell Grigg,89
23,118,Jake Melksham,89
23,118,Dustin Martin,89
23,118,Colin Garland,89
23,118,Ryan Crowley,89
23,118,Dayne Zorko,89
23,118,Ben McEvoy,89
23,118,Travis Cloke,89
23,118,Troy Chaplin,89
23,130,Jarrad McVeigh,88
23,130,Luke Breust,88
23,132,Nathan Lovett-Murray,87
23,132,Jarrod Harbrow,87
23,132,Tom McDonald,87
23,132,Andrew Mackie,87
23,132,Eddie Betts,87
23,132,Tom Ledger,87
23,138,Lynden Dunn,86
23,138,Nick Haynes,86
23,140,Lindsay Thomas,85
23,140,Paul Seedsman,85
23,140,Andrew Boston,85
23,140,Tendai Mzungu,85
23,144,Cameron Sutcliffe,84
23,144,Joel Patfull,84
23,144,Lachie Whitfield,84
23,144,Ben Cunnington,84
23,144,Jarrad Waite,84
23,144,Farren Ray,84
23,144,Dylan Shiel,84
23,151,Jeff Garlett,83
23,151,Tyrone Vickery,83
23,151,Sam Gibson,83
23,151,Nick Vlastuin,83
23,155,Nathan Van Berlo,82
23,155,Jack Trengove,82
23,155,Josh Caddy,82
23,155,Ryan Harwood,82
23,155,Bernie Vince,82
23,155,Mitchell Duncan,82
23,155,Matthew Rosa,82
23,155,James Kelly,82
23,155,Reece Conca,82
23,155,Taylor Adams,82
23,155,Ricky Petterd,82
23,166,Craig Bird,81
23,166,Mitchell Wallis,81
23,166,Nathan Foley,81
23,166,Liam Picken,81
23,166,Jared Brennan,81
23,171,Jesse White,80
23,171,Alan Didak,80
23,171,Curtly Hampton,80
23,171,Bradd Dalziell,80
23,171,Daniel Giansiracusa,80
23,176,Pearce Hanley,79
23,176,Matthew Lobbe,79
23,176,Chris Masten,79
23,179,Aaron Sandilands,78
23,179,Luke Hodge,78
23,181,Domenic Cassisi,77
23,181,Mark Baguley,77
23,183,Josh Gibson,76
23,183,Ryan Lester,76
23,183,Ryan Griffen,76
23,183,Neville Jetta,76
23,187,Orren Stephenson,75
23,187,Sam Jacobs,75
23,189,Rory Laird,74
23,189,Stephen Coniglio,74
23,191,Kade Simpson,73
23,191,Trent McKenzie,73
23,191,Matthew De Boer,73
23,194,Bachar Houli,72
23,194,Luke Dahlhaus,72
23,194,Toby Greene,72
23,194,Jeremy Cameron,72
