round,player,team,score
16,113,Chris Masten,90
16,117,Colin Sylvia,89
16,117,Brad Green,89
16,117,Scott Gumbleton,89
16,117,Mitchell Duncan,89
16,117,Garrick Ibbotson,89
16,122,Brandon Ellis,88
16,122,Bachar Houli,88
16,122,Andrew Collins,88
16,122,Curtly Hampton,88
16,122,Luke Breust,88
16,127,Brock McLean,87
16,127,Alipate Carlile,87
16,127,Stephen Coniglio,87
16,127,Ian Callinan,87
16,127,Jack Trengove,87
16,127,Phil Davis,87
16,127,Steven Morris,87
16,127,Sam Reid Injured,87
16,127,Robin Nahas,87
16,136,Dean Brogan,86
16,136,Richard Douglas,86
16,136,Rory Sloane,86
16,136,Daniel Merrett,86
16,140,Darren Glass,85
16,140,David MacKay,85
16,140,Karmichael Hunt,85
16,140,David Hille,85
16,144,Michael Firrito,84
16,144,Matthew Scarlett,84
16,144,Joel Macdonald,84
16,144,Ben Rutten,84
16,148,Jack Grimes,83
16,148,Trent West,83
16,148,Daniel Rich,83
16,148,Angus Graham,83
16,148,Shannon Hurn,83
16,148,Kane Cornes,83
16,154,Mike Pyke,82
16,154,Rohan Bewick,82
16,154,Chris Dawes,82
16,154,Eddie Betts,82
16,154,Jude Bolton,82
16,154,Brent Stanton,82
16,154,Adam McPhee,82
16,154,Chris Tarrant,82
16,162,Brad Ebert,81
16,162,Ryan Schoenmakers,81
16,162,Lachlan Hansen,81
16,162,Jeff Garlett,81
16,162,Christopher Yarran,81
16,162,Nathan Jones,81
16,162,Danyle Pearce,81
16,169,Liam Anthony,80
16,169,Andrew Moore,80
16,171,Rohan Bail,79
16,171,Jackson Trengove,79
16,171,Shane Mumford,79
16,171,Paul Stewart,79
16,171,Mark Baguley,79
16,176,Nathan Grima,78
16,176,Colin Garland,78
16,176,Troy Chaplin,78
16,176,Pearce Hanley,78
16,176,Adam Treloar,78
16,176,Lindsay Thomas,78
16,182,Sam Butler,77
16,182,Lachlan Henderson,77
16,182,Andrew McInnes,77
16,182,Jack Gunston,77
16,182,Kepler Bradley,77
16,182,Steele Sidebottom,77
16,182,Matthew Broadbent,77
16,189,Clinton Young,76
16,189,Addam Maric,76
16,189,Tom McDonald,76
16,189,Charlie Dixon,76
16,189,Thomas Liberatore,76
16,194,Adam Goodes,75
16,194,Darren Pfeiffer,75
16,194,Andrew Raines,75
16,194,Eric MacKenzie,75
16,194,Samuel Wright,75
16,194,Matthew De Boer,75
16,200,Bryce Gibbs,74
16,200,Kelvin Moore,74
16,200,Dean Cox,74
16,200,Tom Hawkins,74
16,200,Jack Redden,74
16,205,Shane Tuck,73
16,205,Reece Conca,73
16,205,Liam Picken,73
16,205,Justin Koschitzke,73
16,209,David Swallow,72
16,209,Alex Johnson,72
16,209,Leigh Adams,72
16,209,Josh Caddy,72
16,213,Jared Rivers,71
16,213,Lewis Jetta,71
16,213,Tom Scully,71
16,213,Taylor Adams,71
16,213,Brent Harvey,71
16,218,Jake Melksham,70
16,218,Ben McGlynn,70
16,218,Daniel Stewart,70
16,218,James Frawley,70
16,222,Josh Hunt,69
16,222,David Myers,69
16,222,Shaun Edwards,69
16,222,Sam Darley,69
16,222,Heath Grundy,69
16,227,Ben Sinclair,68
16,227,Kieran Harper,68
16,227,Nathan Van Berlo,68
16,227,Dustin Fletcher,68
16,227,Will Minson,68
16,227,Tyson Goldsack,68
16,227,Corey Dell'Olio,68
16,227,Luke Dahlhaus,68
16,227,Steven Motlop,68
16,236,Matthew Kreuzer,67
16,236,Brett O'Hanlon,67
16,236,Elliot Yeo,67
16,239,Nicholas Naitanui,66
16,239,Nick Dal Santo,66
16,239,Tom Logan,66
16,239,Shaun Atley,66
16,243,Martin Mattner,65
16,243,Nick Malceski,65
16,243,Ben Reid,65
16,243,Jonathan Brown,65
16,243,Jed Adcock,65
16,248,Liam Shiels,64
16,248,Zac Smith,64
16,248,Matt Shaw,64
16,248,Ted Richards,64
16,248,Paul Chapman,64
16,248,Tom Simpkin,64
16,254,Tom Williams,63
16,254,Daniel Talia,63
16,256,Mitchell Wallis,62
16,256,Edward Curnow,62
16,256,Michael Hibberd,62
16,256,Arryn Siposs,62
16,256,James Gwilt,62
16,261,Maverick Weller,61
16,261,Thomas Murphy,61
16,261,Cale Hooker,61
16,261,John McCarthy,61
16,261,Ryan Hargrave,61
16,266,Isaac Smith,60
16,266,Ahmed Saad,60
16,266,Lindsay Gilbee,60
16,269,Rhyce Shaw,59
16,269,Matthew Dea,59
16,269,Chris Knights,59
16,272,Nathan Brown,58
16,272,Dion Prestia,58
16,272,Mathew Stokes,58
16,272,Jake Carlisle,58
16,272,Matthew Lobbe,58
16,272,Tom Swift,58
16,272,Sam Gibson,58
16,272,Jacob Brennan,58
16,280,Courtenay Dempsey,57
16,280,Jonathon Patton,57
16,280,Bradley Sheppard,57
16,280,Adam Selwood,57
16,280,Thomas Couch,57
16,280,Scott Thompson,57
16,280,Jeremy Howe,57
16,287,Chris Newman,56
16,287,Adam Schneider,56
16,287,Tory Dickson,56
16,287,Campbell Brown,56
16,291,Alan Toovey,55
16,291,Ricky Petterd,55
16,291,Robbie Tarrant,55
16,291,Steve Clifton,55
16,291,Cameron Guthrie,55
16,296,Dylan Roberton,54
16,296,James Polkinghorne,54
16,296,Tendai Mzungu,54
16,296,Michael Johnson,54
16,296,Shaun Burgoyne,54
16,296,Daniel Nicholson,54
16,302,Tom Lonergan,53
16,303,Tom Lynch,52
16,303,Matthew Warnock,52
16,303,Will Schofield,52
16,306,Ryan Harwood,51
16,306,Justin Sherman,51
16,306,Shane Edwards,51
16,306,Kyle Reimers,51
16,310,Joel Patfull,50
16,310,Stephen Gilham,50
16,310,James Strauss,50
16,310,Jamie Elliott,50
16,314,Ryan Crowley,49
16,314,Sam Blease,49
16,314,Joel Corey,49
16,314,Matthew Bate,49
16,318,Aaron Joseph,48
16,318,Nick Smith,48
16,318,Michael Jamison,48
16,318,Jarryn Geary,48
16,318,Andrejs Everitt,48
16,318,Adam Kennedy,48
16,324,Liam Patrick,47
16,324,Joshua Walker,47
16,324,Jason Gram,47
16,327,Patrick Karnezis,46
16,327,Josh Hall,46
16,329,Michael Rischitelli,45
16,329,Josh Drummond,45
16,331,Devon Smith,44
16,331,Sam Dunell,44
16,333,Aaron Cornelius,43
16,333,Ayce Cordy,43
16,333,Murray Newman,43
16,333,Clay Smith,43
16,337,Kyle Hardingham,42
16,337,Aaron Young,42
16,337,Kane Lucas,42
16,340,Travis Cloke,41
16,340,Taylor Hunt,41
16,340,Luke Brown,41
16,340,Brodie Smith,41
16,340,Jack Crisp,41
16,340,Jack Darling,41
16,340,Jared Brennan,41
16,347,Paul Duffield,40
16,347,Luke Power,40
16,349,Matt Thomas,39
16,349,Jake Batchelor,39
16,351,Todd Banfield,38
16,352,Tom Derickx,37
16,352,Matthew Watson,37
16,352,Harry Taylor,37
16,355,Ryan Bastinac,36
16,355,Israel Folau,36
16,355,Cameron Sutcliffe,36
16,358,Andrew Mackie,35
16,358,Nathan Wilson,35
16,358,Scott McMahon,35
16,358,Greg Broughton,35
16,362,Jamie MacMillan,33
16,363,Allen Christensen,32
16,364,Nick Haynes,31
16,364,Jamie Bennell,31
16,364,Lewis Roberts-Thomson,31
16,367,Nathan Djerrkura,30
16,367,Matthew Suckling,30
16,369,Sam Day,29
16,369,Aaron Hall,29
16,371,Billie Smedts,28
16,372,Rhys Palmer,27
16,373,Jackson Sheringham,26
16,373,Mitchell Brown,26
16,375,Martin Clarke,25
16,375,Sam Fisher,25
16,375,Christian Howard,25
16,375,Lukas Markovic,25
16,375,Nicholas Duigan,25
16,375,Patrick McGinnity,25
16,381,Simon Buckley,21
16,382,Jeromey Webberley,20
16,383,Nathan Lovett-Murray,19
16,384,Kyle Cheney,18
16,384,Brodie Martin,18
16,384,Chad Wingard,18
16,384,Thomas Jonas,18
16,388,Jeremy Cameron,17
16,389,Jason Tutt,14
16,389,Paul Puopolo,14
16,391,Matt Campbell,13
16,392,Koby Stevens,12
16,392,Mark Jamar,12
16,394,Beau Maister,7
16,395,Andrew Walker,4
16,396,Ricky Henderson,2
