round,player,team,score
16,105,Luke Brown,92
16,105,Jack Grimes,92
16,105,Adam Treloar,92
16,109,Andrew Walker,91
16,110,Jarryd Lyons,90
16,110,Shaun Burgoyne,90
16,110,Sam Day,90
16,110,Brent Stanton,90
16,110,Brad Ebert,90
16,110,Daniel Rich,90
16,110,Shannon Byrnes,90
16,110,Mitchell Duncan,90
16,118,Mark Lecras,89
16,118,Ben McGlynn,89
16,118,Eric MacKenzie,89
16,118,Thomas Lee,89
16,118,Jamie MacMillan,89
16,123,Dayne Beams,88
16,123,Michael Hibberd,88
16,123,James Podsiadly,88
16,123,Nick Riewoldt,88
16,127,Jed Adcock,87
16,127,Brent Guerra,87
16,127,Ben Reid,87
16,127,Rory Laird,87
16,131,James Gwilt,86
16,131,Harley Bennell,86
16,131,Shaun Atley,86
16,131,Ivan Maric,86
16,131,Shane Edwards,86
16,131,Marley Williams,86
16,131,Levi Greenwood,86
16,131,Matthew Priddis,86
16,139,Todd Goldstein,85
16,139,Steele Sidebottom,85
16,139,Trent McKenzie,85
16,139,Cameron O'Shea,85
16,139,Jed Lamb,85
16,144,Daniel Nicholson,84
16,144,Andrejs Everitt,84
16,144,Scott Thompson,84
16,144,Nathan Hrovat,84
16,144,Ryan Crowley,84
16,149,Luke Russell,83
16,149,Jimmy Toumpas,83
16,149,Jesse Stringer,83
16,149,Tendai Mzungu,83
16,149,Clinton Jones,83
16,149,Sam Jacobs,83
16,149,Farren Ray,83
16,149,Kurt Tippett,83
16,149,Josh Hunt,83
16,149,Jarrod Witts,83
16,159,Matthew Watson,82
16,159,Brandon Ellis,82
16,159,Ben Hudson,82
16,159,Dylan Roberton,82
16,159,Tyrone Vickery,82
16,164,Jude Bolton,81
16,164,Andrew McInnes,81
16,164,Billie Smedts,81
16,164,Jason Porplyzia,81
16,168,Dayne Zorko,80
16,168,Jimmy Bartel,80
16,168,Sam Dwyer,80
16,171,Dale Morris,79
16,171,Andrew Moore,79
16,171,Sam Gibson,79
16,171,Matthew Leuenberger,79
16,171,Brodie Smith,79
16,171,Angus Monfries,79
16,171,Sam Darley,79
16,178,Matthew Pavlich,78
16,178,Brock McLean,78
16,178,Jaeger O'Meara,78
16,178,Ben McEvoy,78
16,182,Rory Sloane,77
16,182,Chad Wingard,77
16,182,Michael Hurley,77
16,182,Rohan Bewick,77
16,182,Scott Thompson,77
16,182,Jarrod Harbrow,77
16,182,Clinton Young,77
16,182,Dylan Shiel,77
16,182,Brian Lake,77
16,182,Leigh Montagna,77
16,182,Jarryn Geary,77
16,182,Taylor Duryea,77
16,182,Mark Baguley,77
16,195,Nick Haynes,76
16,195,Ryan Griffen,76
16,195,Clay Smith,76
16,195,Tom Lonergan,76
16,195,Cyril Rioli,76
16,200,Kane Cornes,75
16,200,Joshua Kennedy,75
16,200,Nathan Foley,75
16,200,Travis Cloke,75
16,200,Marc Murphy,75
16,200,Paul Puopolo,75
16,206,Aaron Sandilands,74
16,206,Nick Smith,74
16,206,Kieren Jack,74
16,206,Jack Ziebell,74
16,206,Thomas Sheridan,74
16,211,Colin Garland,73
16,211,Matthew Lobbe,73
16,211,Cale Hooker,73
16,214,Josh Gibson,72
16,214,Colin Sylvia,72
16,216,Aaron Edwards,71
16,216,Heath Grundy,71
16,216,James Frawley,71
16,216,Steven Motlop,71
16,220,Brent Macaffer,70
16,220,Sebastian Tape,70
16,220,Stephen Gilham,70
16,220,Tim Mohr,70
16,220,Dean Cox,70
16,220,Jay Schulz,70
16,220,Jonathan Simpkin,70
16,220,Ryan Harwood,70
16,220,Patrick Dangerfield,70
16,229,David MacKay,69
16,229,Bryce Gibbs,69
16,229,Nicholas Naitanui,69
16,232,Mark Blicavs,68
16,232,Jordan Murdoch,68
16,232,Chris Newman,68
16,232,Aaron Mullett,68
16,232,Oliver Wines,68
16,232,Steven Morris,68
16,232,Bradley McKenzie,68
16,232,Mitchell Clisby,68
16,240,Ben Rutten,67
16,240,Kane Lucas,67
16,240,Matthew Broadbent,67
16,240,Jacob Brennan,67
16,244,Nick Vlastuin,66
16,244,Paul Stewart,66
16,244,Curtly Hampton,66
16,244,Luke Breust,66
16,244,Matthew Arnot,66
16,244,Jeff Garlett,66
16,244,Matt Shaw,66
16,251,Andrew Krakouer,65
16,251,David Myers,65
16,253,Jake Melksham,64
16,253,Phil Davis,64
16,253,Edward Curnow,64
16,253,Max Bailey,64
16,253,Zachary Clarke,64
16,258,Nick Maxwell,63
16,258,Jason Tutt,63
16,258,Matt Thomas,63
16,258,Jack Riewoldt,63
16,262,Jack Trengove,62
16,262,Danny Stanley,62
16,262,Luke Parker,62
16,262,Kyle Cheney,62
16,262,Matthew Maguire,62
16,267,Daniel Merrett,61
16,267,Jamie Cripps,61
16,267,Nathan Van Berlo,61
16,267,Bradley Hill,61
16,267,Zach Tuohy,61
16,272,Tayte Pears,60
16,272,David Swallow,60
16,272,Paul Seedsman,60
16,272,Ted Richards,60
16,272,Devon Smith,60
16,272,Lee Spurr,60
16,272,Aaron Black,60
16,279,Dustin Fletcher,59
16,279,Stephen Milne,59
16,279,Hamish Hartlett,59
16,279,Travis Varcoe,59
16,279,Heath Scotland,59
16,284,Andrew Raines,58
16,284,Hayden Ballantyne,58
16,284,Matthew White,58
16,284,Ryan Lester,58
16,288,Alipate Carlile,57
16,288,Joel Patfull,57
16,288,Jarryd Blair,57
16,288,Jake King,57
16,288,Jesse White,57
16,288,Nathan Grima,57
16,288,Leigh Adams,57
16,288,Justin Clarke,57
16,296,Robbie Tarrant,56
16,296,Rhys Palmer,56
16,296,Josh Hill,56
16,296,Liam Jones,56
16,300,Tom Hawkins,55
16,300,Jackson Trengove,55
16,300,Tom Hickey,55
16,300,Jarrad Grant,55
16,300,Thomas Murphy,55
16,305,Campbell Brown,54
16,306,Jasper Pittard,53
16,306,Rhys Stanley,53
16,306,Jack Newnes,53
16,309,Dom Tyson,52
16,309,Thomas Jonas,52
16,309,Christopher Yarran,52
16,309,John Butcher,52
16,313,Sam Mitchell,51
16,313,Joshua Green,51
16,313,Mitchell Golby,51
16,316,Ashley Smith,50
16,316,Jonathan Brown,50
16,316,Dean Kent,50
16,319,Nathan Brown,49
16,319,Andrew Gaff,49
16,319,Cameron Sutcliffe,49
16,322,Alex Silvagni,48
16,322,Brendan Whitecross,48
16,322,Michael Jamison,48
16,322,Ashley McGrath,48
16,322,Michael Talia,48
16,327,Josh Hall,47
16,327,Daniel Talia,47
16,327,Ben Howlett,47
16,327,Danyle Pearce,47
16,331,Jeremy Howe,46
16,331,Reece Conca,46
16,333,Josh Jenkins,45
16,333,Jonathan Giles,45
16,333,Dennis Armfield,45
16,336,Matthew De Boer,44
16,336,Taylor Hunt,44
16,338,Matthew Rosa,43
16,339,Tory Dickson,42
16,339,Lachlan Hunter,42
16,339,Nicholas Kommer,42
16,339,Bradd Dalziell,42
16,343,Adam Carter,41
16,343,Mitchell Wallis,41
16,345,Josh Thomas,40
16,346,Benjamin Stratton,39
16,346,Tom Logan,39
16,346,Aidan Corr,39
16,346,Michael Firrito,39
16,346,Mitchell Brown,39
16,351,Chris Dawes,38
16,352,Liam Picken,36
16,353,Shaun Edwards,35
16,354,Josh Saunders,34
16,355,Eddie Betts,33
16,355,Andrew Boston,33
16,355,Dylan Addison,33
16,355,Andy Otten,33
16,355,David Zaharakis,33
16,360,David Hale,32
16,360,Jared Brennan,32
16,360,Nicholas O'Brien,32
16,363,Will Hoskin-Elliott,31
16,364,Trent Dennis-Lane,30
16,364,Aaron Hall,30
16,366,Jordan Roughead,29
16,366,Ben Sinclair,29
16,368,Taylor Hine,28
16,369,Terry Milera,27
16,369,Dean Terlich,27
16,369,Clancee Pearce,27
16,372,Setanta O'hAilpin,26
16,372,Jack Fitzpatrick,26
16,372,Brandon Jack,26
16,372,Jamie Elliott,26
16,372,Brodie Murdoch,26
16,372,Jack Watts,26
16,372,Jackson Merrett,26
16,372,Andrew Mackie,26
16,380,Matthew Wright,24
16,380,Jake Neade,24
16,380,Steven May,24
16,383,Andrew Carrazzo,22
16,384,Cameron Guthrie,21
16,385,Zac Dawson,20
16,386,Aaron Davey,19
16,386,Sam Blease,19
16,388,Rory Thompson,18
16,389,Shaun Grigg,17
16,390,Cale Morton,14
16,390,James Polkinghorne,14
16,390,Jonathan O'Rourke,14
16,393,Tomas Bugg,13
16,394,Matthew Jaensch,8
16,394,Tom Scully,8
16,396,Lachlan Hansen,0
