gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition,homeTeamPointsFor,homeTeamPointsAgainst,homeTeamPercentage,awayTeamPointsFor,awayTeamPointsAgainst,awayTeamPercentage,homeCurrentLadderPosition,awayCurrentLadderPosition,homeBreak,awayBreak,homePreviousRainfall,awayPreviousRainfall
2017R908,2017,9,21/05/2017,Subiaco,14:40:00,30313,Fremantle,86,Carlton,51,17.2,1,1,0,3,0,1,1,-160,80,-22.21895425,-8.25,53.52272727,66.52272727,70.82727273,72.30454545,71.98149095,75.9051221,16,14,641,751,85.35286285,581,724,80.24861878,9,13,7,8,0,0
2017R1001,2017,10,25/05/2017,Kardinia Park,19:20:00,24909,Geelong,81,Port Adelaide,79,0,1,1,1,2,0,3,1,70,44,46.66481481,2.529411765,49.81818182,62.97727273,49.81818182,62.97727273,49.81818182,62.97727273,2,10,987,839,117.6400477,982,680,144.4117647,3,6,6,11,0.2,0
2017R1002,2017,10,26/05/2017,S.C.G.,19:50:00,36221,Sydney,75,Hawthorn,81,0,0,1,0,2,0,1,3,72,91,25.9375,65.91606467,53.38636364,44.61363636,53.38636364,44.61363636,53.38636364,44.61363636,1,3,827,820,100.8536585,740,963,76.84319834,12,17,6,6,0.2,0.2
2017R1003,2017,10,27/05/2017,Docklands,13:45:00,34685,Western Bulldogs,90,St Kilda,50,0,1,0,0,0,0,4,2,105,244,29.10094246,58.175,55.02272727,41.5,55.02272727,41.5,55.02272727,41.5,7,9,789,761,103.6793693,842,817,103.0599755,8,9,8,7,0.2,0.2
2017R1004,2017,10,27/05/2017,Traeger Park,16:05:00,5072,Melbourne,122,Gold Coast,87,0,1,0,0,3,4,3,3,-71,98,11.75555556,59.11282051,60.52272727,53.36363636,60.52272727,53.36363636,60.52272727,53.36363636,11,15,882,812,108.6206897,830,984,84.3495935,11,15,6,13,0,0
2017R1005,2017,10,27/05/2017,M.C.G.,19:25:00,85565,Richmond,81,Essendon,66,0,1,0,1,0,0,2,1,-45,53,32.95833333,75.83333333,59.63636364,69.04545455,59.63636364,69.04545455,59.63636364,69.04545455,13,18,798,746,106.9705094,845,852,99.17840376,7,10,7,6,9.6,0
2017R1006,2017,10,27/05/2017,Adelaide Oval,19:10:00,42415,Adelaide,143,Fremantle,43,0,1,1,1,3,0,2,2,-210,165,-63.375,12.83333333,66.97727273,57.70454545,66.97727273,57.70454545,66.97727273,57.70454545,5,16,1098,813,135.0553506,727,802,90.64837905,1,5,7,6,3,17.2
2017R1007,2017,10,28/05/2017,M.C.G.,13:10:00,32750,Collingwood,129,Brisbane Lions,84,8,1,1,0,0,0,2,5,45,24,61.17857143,16.25111111,60.61363636,52.22727273,60.61363636,52.22727273,60.61363636,52.22727273,12,17,735,778,94.47300771,698,1093,63.86093321,13,18,8,8,0.2,3
2017R1008,2017,10,28/05/2017,Docklands,15:20:00,32802,Carlton,96,North Melbourne,113,8,0,0,1,0,0,2,1,254,185,42.55698529,4.333333333,59.31818182,51.22727273,59.31818182,51.22727273,59.31818182,51.22727273,14,8,632,810,78.02469136,853,903,94.46290144,16,14,7,7,17.2,0
2017R1009,2017,10,28/05/2017,Subiaco,14:40:00,37057,West Coast,90,Greater Western Sydney,98,0,0,0,1,4,0,7,3,-190,401,38.11626082,57.35763889,62.84090909,42.70454545,62.84090909,42.70454545,62.84090909,42.70454545,6,4,816,791,103.1605563,917,771,118.9364462,4,2,7,8,0,9.6
2017R1101,2017,11,1/06/2017,Adelaide Oval,19:20:00,37910,Port Adelaide,98,Hawthorn,47,0,1,0,1,2,0,1,0,-6,0,45,0,63,80.86363636,65.61363636,75.77272727,65.61363636,75.77272727,10,3,1080,727,148.5557084,821,1038,79.09441233,8,14,7,6,0,0
2017R1102,2017,11,2/06/2017,Kardinia Park,19:50:00,30458,Geelong,96,Adelaide,74,0,1,1,1,2,0,2,0,-188,0,-46.25,0,80.36363636,87.88636364,79.77272727,84.61363636,79.77272727,84.61363636,2,5,1068,918,116.3398693,1241,856,144.9766355,3,1,8,6,0,0
2017R1103,2017,11,3/06/2017,Carrara,13:45:00,11402,Gold Coast,80,West Coast,77,0,1,0,0,4,0,2,3,-477,-96,-80.5,4.166666667,70.40909091,78.54545455,73.60227273,76.13636364,73.60227273,76.13636364,15,6,910,1061,85.76814326,906,889,101.912261,16,6,7,6,0,0
2017R1104,2017,11,3/06/2017,Sydney Showground,16:35:00,13671,Greater Western Sydney,117,Essendon,101,0,1,1,0,2,0,1,3,-91,-43,-101.5,14.33333333,77.5,70.88636364,72.88636364,74.5,72.88636364,74.5,4,18,1015,861,117.8861789,911,933,97.64201501,2,11,6,7,0,0
2017R1105,2017,11,3/06/2017,Docklands,19:25:00,36100,North Melbourne,66,Richmond,101,1,0,1,1,0,0,0,1,0,1,0,-84,72.40909091,75.84090909,69.43181818,74.70454545,69.43181818,74.70454545,8,13,966,999,96.6966967,879,812,108.2512315,13,5,6,7,8,0
2017R1106,2017,11,4/06/2017,Subiaco,14:40:00,34259,Fremantle,85,Collingwood,105,0,0,0,1,3,0,2,2,404,213,38.5,47.75,59.36363636,84.09090909,61.23863636,82.5,61.23863636,82.5,16,12,770,945,81.48148148,864,862,100.2320186,7,12,8,7,0,8
2017R1201,2017,12,8/06/2017,S.C.G.,19:20:00,20692,Sydney,88,Western Bulldogs,42,57.8,1,0,1,2,0,3,4,13,-19,-40.5,-25.125,68.86363636,76.27272727,73.19318182,77.625,73.19318182,77.625,1,7,990,943,104.9840933,921,899,102.4471635,16,6,13,12,0,0
2017R1202,2017,12,9/06/2017,Adelaide Oval,19:20:00,46082,Adelaide,111,St Kilda,54,0,1,0,0,2,0,2,3,255,-8,41.75,-22,62.59090909,76.72727273,74.81439394,72.65909091,74.81439394,72.65909091,5,9,1315,952,138.1302521,946,1018,92.92730845,2,11,7,13,0,0
2017R1203,2017,12,10/06/2017,M.C.G.,13:45:00,27392,Hawthorn,79,Gold Coast,95,0,0,0,1,3,0,4,3,436,189,27.375,38.75,63.06818182,77.63636364,67.83712121,71.46590909,67.83712121,71.46590909,3,15,868,1136,76.4084507,1005,1140,88.15789474,15,14,9,7,0,0
2017R1204,2017,12,10/06/2017,Gabba,16:35:00,11742,Brisbane Lions,121,Fremantle,64,0,1,0,0,4,0,2,3,-189,12,-48.25,53.33333333,64.72727273,57.75,66.82954545,56.14393939,66.82954545,56.14393939,17,16,903,1286,70.21772939,855,1050,81.42857143,18,8,13,6,8,0
2017R1205,2017,12,10/06/2017,Docklands,19:25:00,34022,Essendon,131,Port Adelaide,61,0,1,0,1,2,0,1,1,-48,-44,9.25,-28.25,70.36363636,84.34090909,74.92045455,75.64772727,74.92045455,75.64772727,18,10,1012,1050,96.38095238,1141,858,132.983683,12,5,7,9,0,0
2017R1206,2017,12,11/06/2017,Docklands,15:20:00,23194,Carlton,71,Greater Western Sydney,70,0,1,0,1,2,0,3,1,-281,-280,12.16666667,-16,74.81818182,80.04545455,73.06818182,75.64393939,73.06818182,75.64393939,14,4,799,993,80.4632427,1132,962,117.6715177,17,1,14,8,8,0
2017R1207,2017,12,12/06/2017,M.C.G.,15:20:00,70926,Melbourne,104,Collingwood,100,0,1,1,1,0,0,1,4,-22,306,-73,55.8125,84.20454545,79.72727273,85.04545455,76.38636364,85.04545455,76.38636364,11,12,1108,999,110.9109109,969,947,102.3231257,9,10,16,8,0,0
2017R1301,2017,13,15/06/2017,Subiaco,18:10:00,35719,West Coast,83,Geelong,70,0,1,0,1,3,0,2,2,311,172,61.5,11.125,63.70454545,82.5,68.25378788,80.03409091,68.25378788,80.03409091,6,2,1066,1039,102.5986526,1234,1075,114.7906977,9,3,12,13,0,0
2017R1302,2017,13,16/06/2017,Docklands,19:50:00,26107,North Melbourne,72,St Kilda,89,0,0,0,0,0,0,2,3,96,-338,33.5,-17.33333333,61.54545455,73.43181818,64.68939394,74.24621212,64.68939394,74.24621212,8,9,1104,1189,92.85113541,1035,1090,94.95412844,15,12,13,7,1,0
2017R1303,2017,13,17/06/2017,M.C.G.,13:45:00,58721,Richmond,71,Sydney,80,0,0,1,1,2,0,0,1,0,-77,0,-6.5,83.72727273,80.70454545,77.58712121,76.28409091,77.58712121,76.28409091,13,1,1051,958,109.7077244,1070,1014,105.5226824,4,14,14,9,1,57.8
2017R1304,2017,13,17/06/2017,Adelaide Oval,16:05:00,31772,Port Adelaide,121,Brisbane Lions,81,0.8,1,0,1,0,0,3,0,36,0,27.97222222,0,67.88636364,87.02272727,70.56628788,73.99242424,70.56628788,73.99242424,10,17,1262,939,134.3982961,984,1407,69.93603412,5,18,7,7,0,0
2017R1305,2017,13,17/06/2017,Carrara,19:25:00,11936,Gold Coast,73,Carlton,83,1.8,0,1,1,3,0,0,2,0,59,0,37.375,82.06818182,72.20454545,78.71212121,75.20454545,78.71212121,75.20454545,15,14,1078,1223,88.14390842,882,1066,82.73921201,13,16,7,6,0,0
2017R1306,2017,13,18/06/2017,Docklands,15:20:00,33667,Western Bulldogs,56,Melbourne,113,0,0,0,1,0,0,5,0,184,0,10,0,66.34090909,73.13636364,71.65151515,80.71212121,71.65151515,80.71212121,7,11,977,1012,96.54150198,1221,1055,115.7345972,8,6,10,6,57.8,0
2017R1401,2017,14,22/06/2017,Adelaide Oval,19:20:00,45312,Adelaide,82,Hawthorn,96,0,0,1,0,2,0,1,4,-84,-461,5.166666667,-23.83333333,80.04545455,76.5,78.3219697,75.79734848,78.3219697,75.79734848,5,3,1508,1102,136.8421053,1043,1313,79.43640518,1,17,13,12,0,0
2017R1402,2017,14,23/06/2017,S.C.G.,19:50:00,34575,Sydney,86,Essendon,85,0,1,1,1,2,0,2,2,44,154,30.33333333,-16.25,69.95454545,83,72.53787879,78.24242424,72.53787879,78.24242424,1,18,1156,1099,105.1865332,1228,1197,102.5898079,12,8,6,13,0,0
2017R1403,2017,14,24/06/2017,M.C.G.,13:45:00,35933,Collingwood,62,Port Adelaide,93,1.2,0,0,1,2,0,2,2,-246,-23,23.79166667,47.83333333,78.68181818,72.97727273,81.86174242,69.69204545,81.86174242,69.69204545,12,10,1131,1144,98.86363636,1355,1001,135.3646354,13,4,12,7,0,0.8
2017R1404,2017,14,24/06/2017,Gabba,16:35:00,11455,Brisbane Lions,86,Greater Western Sydney,146,0,0,0,0,2,0,2,2,37,2,13.125,29.45833333,70.31818182,71.61363636,71.85795455,72.90530303,71.85795455,72.90530303,17,4,1070,1553,68.89890534,1348,1119,120.4647006,18,2,7,13,0.8,0
2017R1405,2017,14,24/06/2017,Docklands,19:25:00,28263,Western Bulldogs,107,North Melbourne,106,1.2,1,0,0,0,0,2,3,32,-151,58.95833333,-21.66666667,66.79545455,71.72727273,68.94128788,68.74810606,68.94128788,68.74810606,7,8,1084,1118,96.9588551,1210,1296,93.36419753,9,16,6,8,0,0
2017R1406,2017,14,24/06/2017,Subiaco,17:40:00,36622,West Coast,96,Melbourne,99,0,0,1,1,3,0,2,2,40,286,2.916666667,-5.5,78.75,84.38636364,74.05492424,82.25378788,74.05492424,82.25378788,6,11,1162,1138,102.1089631,1320,1151,114.6828844,7,5,9,6,0,0
2017R1407,2017,14,25/06/2017,Kardinia Park,13:10:00,29928,Geelong,74,Fremantle,72,0.2,1,0,0,4,0,3,5,-77,49,5.25,45.23333333,69.61363636,53,76.53030303,50.14393939,76.53030303,50.14393939,2,16,1308,1147,114.0366173,991,1245,79.59839357,3,11,10,15,0,0
2017R1408,2017,14,25/06/2017,M.C.G.,15:20:00,64448,Richmond,84,Carlton,58,0.2,1,0,1,0,0,0,3,0,-58,0,2.583333333,76.95454545,85.09090909,77.36174242,80.10795455,77.36174242,80.10795455,13,14,1135,1016,111.7125984,940,1150,81.73913043,6,15,8,8,0,1.8
2017R1409,2017,14,25/06/2017,Docklands,16:40:00,16844,St Kilda,103,Gold Coast,72,0.2,1,1,0,3,0,0,7,0,431,0,39.94642857,77.5,55.59090909,74.92613636,63.49090909,74.92613636,63.49090909,9,15,1138,1162,97.93459552,1150,1326,86.72699849,10,14,9,8,0,1.8
2017R1501,2017,15,30/06/2017,M.C.G.,19:50:00,47464,Melbourne,50,Sydney,85,5.6,0,1,1,2,0,2,2,178,-266,64.83333333,13.20833333,72.47727273,76.04545455,75.38068182,72.35606061,75.38068182,72.35606061,11,1,1370,1236,110.8414239,1241,1149,108.0069626,5,10,6,7,0,0
2017R1502,2017,15,1/07/2017,Docklands,13:45:00,29671,Western Bulldogs,80,West Coast,87,0.2,0,1,0,4,0,1,4,-197,117,23,-10.72916667,82.36363636,76.52272727,77.34583333,76.54886364,77.34583333,76.54886364,7,6,1164,1205,96.59751037,1249,1218,102.545156,9,7,7,7,1.2,0
2017R1503,2017,15,1/07/2017,M.C.G.,14:10:00,33433,Carlton,77,Adelaide,89,0.2,0,0,0,2,0,6,3,54,29,28.45138889,3.930555556,66.29545455,74.13636364,71.37916667,77.23219697,71.37916667,77.23219697,14,5,1017,1239,82.08232446,1597,1179,135.4537744,15,2,6,9,0.2,0
2017R1504,2017,15,1/07/2017,Carrara,16:35:00,12779,Gold Coast,118,North Melbourne,99,0,1,0,0,3,0,3,3,-397,60,-44.86666667,39.31944444,75.09090909,59.27272727,72.45378788,64.46363636,72.02045455,64.46363636,15,8,1268,1425,88.98245614,1309,1414,92.57425743,14,17,6,7,0.2,1.2
2017R1505,2017,15,1/07/2017,Sydney Showground,19:25:00,15007,Greater Western Sydney,68,Geelong,68,0,0,1,1,2,0,4,6,-24,238,12.10416667,50.60416667,75.04545455,69.75,71.59090909,64.76477273,71.59090909,64.76477273,4,2,1416,1187,119.2923336,1376,1215,113.2510288,1,3,7,6,0,0.2
2017R1506,2017,15,1/07/2017,Adelaide Oval,19:10:00,39979,Port Adelaide,63,Richmond,76,0,0,1,1,2,0,2,2,-79,153,-19.0625,77.60416667,74.31818182,67.72727273,75.47045455,69.94204545,75.28636364,69.94204545,10,13,1418,1077,131.6620241,1211,1079,112.2335496,4,6,7,6,1.2,0.2
2017R1507,2017,15,2/07/2017,Docklands,13:10:00,41246,Essendon,82,Brisbane Lions,90,0,0,0,0,0,0,2,1,-3,87,-14.125,106.75,75,66.70454545,78.25681818,69.4625,78.25681818,69.4625,18,17,1310,1287,101.7871018,1160,1635,70.94801223,11,18,9,8,0,0
2017R1508,2017,15,2/07/2017,M.C.G.,15:20:00,56593,Hawthorn,118,Collingwood,94,0,1,1,0,0,0,1,4,143,49,55.5,12.5625,73.72727273,77.47727273,73.02613636,79.88636364,73.02613636,79.88636364,3,12,1161,1407,82.51599147,1225,1262,97.0681458,16,13,10,8,0,1.2
2017R1509,2017,15,2/07/2017,Subiaco,14:40:00,30541,Fremantle,80,St Kilda,89,21.8,0,0,1,3,0,4,1,-152,9,-22.07291667,-16.33333333,72.70454545,77.13636364,65.64431818,76.35984848,65.64431818,76.35984848,16,9,1071,1334,80.28485757,1227,1242,98.79227053,12,8,7,7,0.2,0.2
2017R1601,2017,16,7/07/2017,Adelaide Oval,19:20:00,41948,Adelaide,104,Western Bulldogs,45,3.6,1,1,0,2,0,3,4,-390,-19,20.225,26.56875,70.54545455,66.88636364,73.51439394,71.67992424,73.80681818,72.34128788,5,7,1701,1224,138.9705882,1209,1309,92.3605806,2,10,6,6,0.2,0.2
2017R1602,2017,16,8/07/2017,York Park,13:45:00,12156,Hawthorn,97,Greater Western Sydney,97,0.4,0,1,0,4,4,1,2,239,178,40.75,17.41666667,83.88636364,75.61363636,76.87007576,72.13787879,75.85795455,71.34090909,3,4,1258,1504,83.64361702,1513,1284,117.834891,13,1,6,7,0,0
2017R1603,2017,16,8/07/2017,M.C.G.,14:10:00,63537,Collingwood,80,Essendon,117,0,0,0,0,0,0,4,1,-141,-61,10.27291667,12.5,74.09090909,67.90909091,80.17992424,74.44848485,80.44583333,75.92348485,12,18,1305,1379,94.6337926,1427,1367,104.3891734,15,11,6,6,0,0
2017R1604,2017,16,8/07/2017,S.C.G.,16:35:00,32987,Sydney,118,Gold Coast,51,0,1,1,1,2,0,1,3,184,340,95.1,49.92222222,81.04545455,76.52272727,73.89659091,70.36931818,74.09204545,68.97472944,1,15,1359,1200,113.25,1319,1543,85.48282566,9,12,8,7,5.6,0
2017R1605,2017,16,8/07/2017,Gabba,19:25:00,18769,Brisbane Lions,78,Geelong,163,7,0,1,1,3,0,2,2,-84,-194,6.65,-63.5,78.02272727,67.20454545,74.6,73.6125,74.00757576,73.7125,17,2,1238,1798,68.85428254,1539,1293,119.025522,18,3,6,7,0,0
2017R1606,2017,16,8/07/2017,Docklands,19:25:00,47514,St Kilda,138,Richmond,71,0,1,1,1,0,0,3,1,90,-92,23.95,-20.5,74,74.61363636,74.30454545,73.27272727,73.14166667,73.22424242,9,13,1365,1313,103.960396,1282,1217,105.3410025,8,4,6,7,21.8,0
2017R1607,2017,16,9/07/2017,Docklands,13:10:00,19267,North Melbourne,82,Fremantle,86,1,0,0,0,4,0,4,4,188,407,17.6875,24.675,62.70454545,74.93181818,62.38371212,66.25833333,62.43674242,64.76590909,8,16,1391,1500,92.73333333,1157,1416,81.70903955,17,14,8,7,0,21.8
2017R1608,2017,16,9/07/2017,M.C.G.,15:20:00,47266,Carlton,82,Melbourne,90,1,0,0,0,0,0,3,4,26,0,17.71944444,8.925,76.02272727,60.95454545,76.53371212,70.07121212,76.32765152,71.575,14,11,1099,1329,82.6937547,1460,1318,110.7738998,16,6,8,9,0.2,5.6
2017R1609,2017,16,9/07/2017,Subiaco,14:40:00,36766,West Coast,88,Port Adelaide,120,0,0,1,0,3,0,4,2,-189,130,15.21666667,31.13333333,71.54545455,74.31818182,73.725,74.30795455,73.42651515,72.88782468,6,10,1337,1338,99.92526158,1538,1165,132.0171674,7,5,8,8,0.2,0
2017R1701,2017,17,14/07/2017,Docklands,19:50:00,47156,St Kilda,57,Essendon,118,2.6,0,1,1,0,0,2,1,32,58,51.975,102.5833333,77.81818182,77.93181818,72.58030303,71.16363636,71.76374459,72.46266234,9,18,1422,1431,99.37106918,1545,1424,108.497191,7,10,6,6,0,0
2017R1702,2017,17,15/07/2017,M.C.G.,13:45:00,70345,Geelong,88,Hawthorn,85,0.1,1,1,0,0,1,2,0,218,0,14.90833333,0,85.25,70.90909091,75.93181818,74.90340909,75.154329,74.79172078,2,3,1627,1378,118.0696662,1343,1592,84.35929648,3,13,7,7,7,0.4
2017R1703,2017,17,15/07/2017,Adelaide Oval,13:40:00,34138,Port Adelaide,127,North Melbourne,57,2,1,1,0,2,0,1,1,70,32,50.08333333,68.6,75.47727273,74.40909091,73.03333333,64.11780303,72.55689935,64.38544372,10,8,1665,1222,136.2520458,1448,1627,88.99815612,4,17,6,6,0,1
2017R1704,2017,17,15/07/2017,Carrara,16:35:00,17275,Gold Coast,88,Collingwood,103,0,0,0,0,3,0,4,4,-637,-380,-2.525,-0.74375,71.06818182,68.93181818,74.04318182,77.83181818,73.04272186,78.8517316,15,12,1407,1646,85.4799514,1408,1467,95.97818678,14,15,7,7,0,0
2017R1705,2017,17,15/07/2017,Sydney Showground,19:25:00,21924,Greater Western Sydney,83,Sydney,96,0,0,1,1,0,0,3,1,-306,-189,-33.38611111,-68.95833333,84.84090909,82.38636364,80.00416667,79.77272727,78.75514069,78.06417749,4,1,1596,1380,115.6521739,1455,1283,113.4060795,2,8,7,7,0.4,0
2017R1706,2017,17,15/07/2017,Marrara Oval,19:10:00,12104,Melbourne,70,Adelaide,116,0,0,1,1,3,4,1,2,9,226,73,-51.83333333,66.43181818,87.06818182,67.25681818,78.22348485,69.07034632,79.95541126,11,5,1530,1434,106.6945607,1817,1294,140.4173107,5,1,6,8,1,3.6
2017R1707,2017,17,16/07/2017,Docklands,13:10:00,28188,Richmond,112,Brisbane Lions,81,0.1,1,0,0,0,0,4,3,24,70,25.3625,32.31666667,57.09090909,60.43181818,66.58181818,69.26893939,66.9534632,67.18127706,13,17,1394,1298,107.3959938,1319,1910,69.05759162,6,18,8,8,0,7
2017R1708,2017,17,16/07/2017,M.C.G.,15:20:00,35157,Carlton,62,Western Bulldogs,82,0.1,0,0,0,0,0,6,4,178,143,26.13194444,3.479166667,76.25,67.5,70.87348485,69.65,70.66244589,70.69935065,14,7,1161,1411,82.28206945,1291,1371,94.16484318,16,11,7,9,1,3.6
2017R1709,2017,17,16/07/2017,Subiaco,14:40:00,38722,Fremantle,44,West Coast,74,5,0,1,0,0,0,2,5,-303,-253,-40.875,-13.03,77.88636364,63.65909091,73.58522727,74.69166667,72.1094697,75.22727273,16,6,1201,1490,80.60402685,1411,1382,102.0984081,12,9,7,7,1,0
2017R1801,2017,18,21/07/2017,Adelaide Oval,19:20:00,50464,Adelaide,91,Geelong,70,0,1,1,1,2,0,1,2,48,-149,87.91666667,-28.9375,76.45454545,72.36363636,76.04886364,77.1905303,76.11396104,77.27408009,5,2,1908,1364,139.8826979,1697,1469,115.5207624,1,2,6,6,0,0.1
2017R1802,2017,18,22/07/2017,Docklands,13:45:00,40359,Essendon,132,North Melbourne,105,0.2,1,1,0,0,0,2,6,17,380,-24.82142857,33.19206349,84.79545455,60.77272727,77.11818182,57.69772727,76.14066558,57.23982684,18,8,1677,1529,109.6795291,1553,1759,88.28880045,10,17,8,7,2.6,2
2017R1803,2017,18,22/07/2017,M.C.G.,14:10:00,27068,Melbourne,88,Port Adelaide,65,0.2,1,0,1,2,0,5,1,-86,-50,-8.855952381,2.5,67.20454545,80.95454545,70.95416667,77.11931818,72.09788961,75.25716991,11,10,1618,1499,107.9386258,1730,1310,132.0610687,7,4,7,7,0,2
2017R1804,2017,18,22/07/2017,Cazaly's Stadium,16:35:00,9364,Western Bulldogs,110,Gold Coast,56,0,1,1,0,1,3,1,4,-36,487,0.357142857,39.446875,78.36363636,62.70454545,75.05568182,68.13030303,74.66231061,68.49498557,7,15,1401,1427,98.1779958,1463,1756,83.3143508,11,15,6,7,0.1,0
2017R1805,2017,18,22/07/2017,S.C.G.,19:25:00,35773,Sydney,101,St Kilda,59,0,1,1,0,2,0,1,5,57,64,2.196428571,-12.28666667,76.13636364,68.81818182,78.68371212,74.575,78.07521645,74.05568182,1,9,1556,1342,115.9463487,1481,1532,96.67101828,6,9,7,8,0,2.6
2017R1806,2017,18,22/07/2017,Subiaco,17:40:00,30818,Fremantle,48,Hawthorn,100,3.2,0,0,0,3,0,2,2,-27,-92,28.95416667,15.70833333,66.15909091,73.29545455,71.2,74.36515152,68.40595238,73.30205628,16,3,1249,1590,78.55345912,1443,1640,87.98780488,12,13,6,7,5,0.1
2017R1807,2017,18,23/07/2017,M.C.G.,13:10:00,33467,Richmond,64,Greater Western Sydney,45,0,1,1,0,2,0,1,1,48,145,0,63.16666667,71.79545455,70.88636364,70.15909091,76.55037879,72.14650974,75.09648268,13,4,1458,1343,108.5629188,1641,1444,113.6426593,5,3,7,8,0.1,0
2017R1808,2017,18,23/07/2017,Docklands,15:20:00,22927,Collingwood,93,West Coast,85,0,1,1,1,4,0,2,2,138,389,51.77380952,12.71428571,74.5,79.86363636,72.93977273,75.4030303,74.59515693,75.15830628,12,6,1501,1552,96.71391753,1496,1475,101.4237288,14,8,8,7,0,5
2017R1809,2017,18,23/07/2017,Gabba,16:40:00,18847,Brisbane Lions,112,Carlton,82,0,1,0,0,3,0,2,5,17,-78,19.85714286,-16.52333333,64.45454545,70.84090909,70.53939394,74.66401515,70.51447511,74.05568182,17,14,1431,1992,71.8373494,1243,1523,81.61523309,18,16,7,7,0.1,0.1
2017R1901,2017,19,28/07/2017,M.C.G.,19:50:00,52181,Hawthorn,72,Sydney,66,3.4,1,1,1,2,0,0,2,0,156,0,30.89583333,83.77272727,69.75,78.97272727,75.41477273,77.41544913,74.76755952,3,1,1515,1706,88.8042204,1622,1414,114.7100424,12,6,6,6,3.2,0
2017R1902,2017,19,29/07/2017,Bellerive Oval,13:45:00,13939,North Melbourne,76,Melbourne,72,0.2,1,0,1,2,2,3,0,-266,0,-59.16666667,0,78.79545455,78.86363636,71.26212121,73.24886364,70.06825397,75.06693723,8,11,1629,1831,88.96777717,1690,1575,107.3015873,17,7,7,7,0.2,0.2
2017R1903,2017,19,29/07/2017,Sydney Showground,14:10:00,11233,Greater Western Sydney,98,Fremantle,86,0,1,0,0,4,0,4,4,300,111,40.89300595,6.626339286,68.09090909,68.13636364,71.65,69.58522727,70.67812951,67.37867063,4,16,1739,1530,113.6601307,1335,1688,79.08767773,4,14,6,7,0,3.2
2017R1904,2017,19,29/07/2017,Adelaide Oval,16:05:00,30335,Port Adelaide,63,St Kilda,61,0,1,0,0,2,0,4,4,-149,533,12.60595238,20.67559524,67.40909091,68.63636364,73.74545455,70.47272727,72.41886724,70.321636,10,9,1793,1371,130.7804522,1542,1595,96.67711599,5,11,7,7,0.2,0
2017R1905,2017,19,29/07/2017,Docklands,19:25:00,35460,Carlton,58,Geelong,123,1,0,0,0,1,0,2,5,-64,39,1.0625,18.84345238,60,65.36363636,73.53712121,72.20909091,75.10606061,72.23826659,14,2,1301,1646,79.04009721,1820,1527,119.1879502,16,2,6,8,0,0
2017R1906,2017,19,29/07/2017,Carrara,19:25:00,16207,Gold Coast,65,Richmond,98,0,0,0,1,3,0,2,3,86,123,35.20833333,-9.819642857,65.93181818,70.45454545,67.22575758,72.54545455,66.76796537,74.26224747,15,13,1528,1854,82.41639698,1556,1408,110.5113636,15,3,7,6,0,0
2017R1907,2017,19,30/07/2017,Docklands,13:10:00,48754,Western Bulldogs,127,Essendon,97,0,1,1,1,0,0,3,0,-64,0,24.16547619,0,76.27272727,73.18181818,73.00530303,77.10454545,72.29579726,77.65025253,7,18,1528,1524,100.2624672,1774,1656,107.1256039,10,8,8,8,0,0.2
2017R1908,2017,19,30/07/2017,M.C.G.,15:20:00,33269,Collingwood,103,Adelaide,103,0,0,1,1,2,0,2,2,161,236,-49.81666667,56.02678571,77.36363636,69.06818182,76.675,72.15454545,78.51843434,72.65572691,12,5,1604,1655,96.918429,2011,1467,137.0824813,13,1,7,9,0,0
2017R1909,2017,19,30/07/2017,Subiaco,14:40:00,32652,West Coast,113,Brisbane Lions,45,6.4,1,0,1,0,0,4,5,-39,153,15.10267857,47.01964286,67.25,67.93181818,71.6,60.52159091,71.98232323,61.30655664,6,17,1609,1520,105.8552632,1476,2105,70.11876485,9,18,7,7,0,0
2017R2001,2017,20,4/08/2017,Kardinia Park,19:50:00,30833,Geelong,61,Sydney,107,2.6,0,1,0,2,0,2,4,219,-219,49.98611111,-4.627579365,80.36363636,71.63636364,68.99621212,76.29393939,69.2395489,75.11877132,2,1,1881,1634,115.1162791,1729,1475,117.220339,2,6,6,7,1,3.4
2017R2002,2017,20,5/08/2017,Manuka Oval,13:45:00,14274,Greater Western Sydney,97,Melbourne,62,0,1,1,0,2,1,5,4,-511,-339,5.748253968,-4.385863095,70.97727273,73.86363636,73.43181818,75.19545455,73.46922963,76.90547111,4,11,1836,1592,115.3266332,1752,1672,104.784689,4,7,7,7,0,0.2
2017R2003,2017,20,5/08/2017,M.C.G.,14:10:00,58562,Essendon,84,Carlton,76,0,1,0,0,0,0,3,4,71,-104,9.958333333,8.697916667,75.52272727,63.90909091,75.75340909,70.60984848,76.24557507,71.93517726,18,14,1858,1732,107.2748268,1377,1730,79.59537572,10,17,6,7,0,1
