round,player,team,score
3,177,Campbell Heath,77
3,177,Daniel Merrett,77
3,177,Charlie Dixon,77
3,177,Benjamin Stratton,77
3,177,Leigh Adams,77
3,177,Sam Rowe,77
3,184,Jake Neade,76
3,184,Adam Goodes,76
3,184,Jordan Lewis,76
3,184,Brent Reilly,76
3,188,Chris Knights,75
3,188,Michael Firrito,75
3,188,David Myers,75
3,188,Luke Breust,75
3,188,Steve Johnson,75
3,188,Phil Davis,75
3,194,David Zaharakis,74
3,194,Joel Selwood,74
3,194,Clinton Jones,74
3,197,Shannon Hurn,73
3,197,Brad Ebert,73
3,197,Hayden Ballantyne,73
3,197,Jarryd Blair,73
3,197,Terry Milera,73
3,197,Jeremy Howe,73
3,203,Sam Mayes,72
3,203,Josh Jenkins,72
3,205,Zac Smith,71
3,205,Jarryd Roughead,71
3,205,Shane Tuck,71
3,205,Dale Morris,71
3,205,Jack Viney,71
3,210,Aaron Joseph,70
3,210,Scott Thompson,70
3,210,Farren Ray,70
3,210,Adam Treloar,70
3,214,Dylan Shiel,69
3,214,Mike Pyke,69
3,214,Ben Reid,69
3,217,Kieren Jack,68
3,217,Sam Dwyer,68
3,217,Joel Corey,68
3,220,Thomas Jonas,67
3,220,Quinten Lynch,67
3,220,Jobe Watson,67
3,220,Dayne Zorko,67
3,220,Nathan Wright,67
3,220,Robert Murphy,67
3,226,Michael Jamison,66
3,226,Jarrod Harbrow,66
3,226,Andrew Raines,66
3,229,Shane Mumford,65
3,229,Michael Rischitelli,65
3,229,Courtenay Dempsey,65
3,229,Stephen Hill,65
3,229,Steven May,65
3,229,James Sellar,65
3,229,Paul Chapman,65
3,229,Jordan Russell,65
3,229,Brent Guerra,65
3,229,Heath Grundy,65
3,229,Ricky Petterd,65
3,229,Lachlan Hansen,65
3,241,David MacKay,64
3,241,Nick Smith,64
3,241,Stewart Crameri,64
3,244,Shaun Atley,63
3,244,Sam Reid Injured,63
3,244,Beau Maister,63
3,244,Jack Ziebell,63
3,248,Andrejs Everitt,62
3,248,Adam Selwood,62
3,248,Jason Blake,62
3,248,Sam Fisher,62
3,248,Dean Terlich,62
3,253,Alipate Carlile,61
3,253,Adam Kennedy,61
3,253,Dennis Armfield,61
3,253,Tyrone Vickery,61
3,253,Ted Richards,61
3,253,Jason Porplyzia,61
3,253,Luke Tapscott,61
3,253,Jeff Garlett,61
3,261,Shaun Hampson,60
3,261,Stephen Coniglio,60
3,263,Matthew Pavlich,59
3,263,Tony Armstrong,59
3,263,Matthew Jaensch,59
3,263,Dale Thomas,59
3,263,Colin Garland,59
3,263,Thomas Lee,59
3,269,Joel Patfull,58
3,269,Lindsay Thomas,58
3,269,Heritier Lumumba,58
3,269,Shannon Byrnes,58
3,269,Bradley Hill,58
3,269,Jared Petrenko,58
3,275,Cameron Sutcliffe,57
3,275,Heath Hocking,57
3,275,Nathan Brown,57
3,275,Mark Blicavs,57
3,275,Billie Smedts,57
3,275,Neville Jetta,57
3,275,Brent Renouf,57
3,282,Jay Schulz,56
3,282,Sam Butler,56
3,282,Troy Chaplin,56
3,282,Nathan Van Berlo,56
3,286,Devon Smith,55
3,286,Kane Lucas,55
3,286,Ryan Bastinac,55
3,286,Cameron O'Shea,55
3,286,David Swallow,55
3,291,Matt Shaw,54
3,291,Ashley McGrath,54
3,291,Will Schofield,54
3,294,Taylor Duryea,53
3,294,Kieran Harper,53
3,294,Tom Bellchambers,53
3,294,Aaron Davey,53
3,298,Stephen Gilham,52
3,298,Mitchell Golby,52
3,298,Jeremy Cameron,52
3,301,Lewis Jetta,51
3,301,Andrew Embley,51
3,301,Curtly Hampton,51
3,301,Heath Shaw,51
3,305,Max Bailey,50
3,305,Luke Dahlhaus,50
3,305,Liam Picken,50
3,305,Josh Caddy,50
3,305,Brad Crouch,50
3,305,Clay Smith,50
3,305,Tendai Mzungu,50
3,312,Brandon Matera,49
3,312,Lewis Stevenson,49
3,312,Sam Day,49
3,315,Matthew Warnock,48
3,315,Nick Lower,48
3,315,Taylor Hine,48
3,315,Michael Evans,48
3,315,Travis Colyer,48
3,315,Alex Fasolo,48
3,321,Nicholas Suban,47
3,321,Toby Greene,47
3,323,Andrew Carrazzo,46
3,323,Dylan Grimes,46
3,323,Stefan Martin,46
3,326,Rohan Bail,45
3,326,Lewis Roberts-Thomson,45
3,326,Jake Melksham,45
3,329,Daniel Giansiracusa,44
3,329,Bernie Vince,44
3,329,Jackson Allen,44
3,332,Martin Mattner,43
3,332,Paul Puopolo,43
3,332,Will Hoskin-Elliott,43
3,335,Tom Scully,42
3,335,Lachlan Henderson,42
3,335,Kade Simpson,42
3,335,Sam Gibson,42
3,335,Elliot Yeo,42
3,335,Thomas Liberatore,42
3,341,Kepler Bradley,41
3,341,Steven Morris,41
3,341,Jasper Pittard,41
3,341,Drew Petrie,41
3,341,Robbie Tarrant,41
3,341,Jackson Trengove,41
3,347,Jaeger O'Meara,40
3,347,Ryan Schoenmakers,40
3,349,Jack Frost,39
3,349,Jordan Murdoch,39
3,349,Tom Lonergan,39
3,349,Tyson Goldsack,39
3,349,Steele Sidebottom,39
3,349,Ben Rutten,39
3,355,Marcus Davies,36
3,356,Alwyn Davey,35
3,356,Matthew Kreuzer,35
3,356,Elliott Kavanagh,35
3,356,Kane Mitchell,35
3,356,Mitchell Brown,35
3,361,Zac Dawson,34
3,361,Luke Russell,34
3,363,James Polkinghorne,33
3,363,Ben Sinclair,33
3,363,Nial McKeever,33
3,366,Shaun Higgins,32
3,366,Jacob Brennan,32
3,366,Cameron Pedersen,32
3,366,Jared Polec,32
3,370,Samuel Reid,31
3,370,Lachie Whitfield,31
3,370,Dylan Buckley,31
3,373,Dustin Fletcher,30
3,373,Liam Sumner,30
3,375,Tory Dickson,29
3,376,Darren Glass,28
3,376,Graham Johncock,28
3,378,Lachlan Plowman,27
3,379,Jordan Roughead,26
3,379,Jonathon Patton,26
3,381,Daniel Talia,25
3,382,James Frawley,23
3,383,Samuel Wright,22
3,384,Paul Stewart,21
3,385,Tom Campbell,19
3,386,Jack Gunston,18
3,387,Jack Newnes,15
3,388,Craig Bird,14
3,388,Jamie Cripps,14
3,390,Luke Brown,12
3,391,Ryan Crowley,10
3,392,Travis Varcoe,9
3,393,Brandon Ellis,6
3,393,Jimmy Toumpas,6
3,395,Luke McPharlin,0
3,396,Easton Wood,-4
