round,player,team,score
18,225,Adam Tomlinson,70
18,225,Jack Darling,70
18,225,Luke Parker,70
18,231,Andrew Moore,69
18,231,Andrew Carrazzo,69
18,231,Tomas Bugg,69
18,231,Tyson Goldsack,69
18,231,Nathan Grima,69
18,236,Nathan Van Berlo,68
18,236,Zachary Clarke,68
18,236,Dean Brogan,68
18,239,Luke Brown,67
18,239,Nick Vlastuin,67
18,239,Max Bailey,67
18,242,Tom Hickey,66
18,242,Thomas Young,66
18,242,Lachlan Hunter,66
18,242,Jarryd Lyons,66
18,246,Josh Caddy,65
18,246,Dale Morris,65
18,246,Matthew Watson,65
18,246,Robbie Gray,65
18,246,Matthew Lobbe,65
18,246,Jack Trengove,65
18,246,Justin Clarke,65
18,246,Tom Simpkin,65
18,254,Isaac Smith,64
18,254,Ashley Smith,64
18,254,Brent Macaffer,64
18,254,Daniel Rich,64
18,258,Lee Spurr,63
18,258,Richard Douglas,63
18,258,Alipate Carlile,63
18,258,Joel Corey,63
18,262,Sam Day,62
18,262,Travis Colyer,62
18,262,Bradley Hill,62
18,262,Ricky Petterd,62
18,262,Luke Breust,62
18,267,Harley Bennell,61
18,267,Benjamin Stratton,61
18,267,Ryan Crowley,61
18,267,Jude Bolton,61
18,267,Brendan Whitecross,61
18,267,John Butcher,61
18,267,Courtenay Dempsey,61
18,267,Jack Crisp,61
18,275,Lindsay Thomas,60
18,275,Ben Sinclair,60
18,275,Brent Staker,60
18,275,Devon Smith,60
18,275,Sam Darley,60
18,280,David Zaharakis,59
18,280,Ivan Maric,59
18,280,Daniel Giansiracusa,59
18,280,Michael Jamison,59
18,280,Jimmy Webster,59
18,280,Jake Carlisle,59
18,286,Jonathan Giles,58
18,286,Sam Butler,58
18,286,Shannon Byrnes,58
18,286,Zac Dawson,58
18,286,Will Hoskin-Elliott,58
18,286,Jimmy Toumpas,58
18,286,Garrick Ibbotson,58
18,293,Josh Hill,57
18,293,Sam Jacobs,57
18,293,Andy Otten,57
18,293,Shaun Atley,57
18,293,Jordan Roughead,57
18,298,James Frawley,56
18,298,Daniel Jackson,56
18,298,Andrejs Everitt,56
18,298,Brandon Jack,56
18,298,Kyle Hartigan,56
18,298,Tyrone Vickery,56
18,304,Nick Maxwell,55
18,304,Ben Howlett,55
18,304,Jason Tutt,55
18,304,Dane Rampe,55
18,308,Steven May,54
18,308,Cameron Pedersen,54
18,308,Jack Viney,54
18,308,Josh Thomas,54
18,308,Dylan Addison,54
18,308,Maverick Weller,54
18,314,Nick Haynes,53
18,314,Billie Smedts,53
18,316,Greg Broughton,52
18,316,Daniel Merrett,52
18,318,Mitchell Clisby,51
18,318,Ben McEvoy,51
18,318,Luke Tapscott,51
18,321,Jed Lamb,50
18,321,Heath Grundy,50
18,323,Jack Fitzpatrick,49
18,324,Cameron Guthrie,48
18,324,Tendai Mzungu,48
18,324,Alex Sexton,48
18,324,Sebastian Tape,48
18,324,Domenic Cassisi,48
18,324,Sam Dwyer,48
18,330,Thomas Lee,46
18,330,George Horlin-Smith,46
18,330,Taylor Hunt,46
18,330,Adam Carter,46
18,334,Jackson Trengove,45
18,334,Chris Dawes,45
18,334,Mike Pyke,45
18,337,Tim Sumner,44
18,337,Josh Saunders,44
18,337,Corey Dell'Olio,44
18,340,Jared Brennan,42
18,340,Michael Talia,42
18,342,Joshua Green,41
18,342,Sam Mayes,41
18,342,Mark Whiley,41
18,342,Jeremy Howe,41
18,346,Jamie Elliott,40
18,346,Andrew Raines,40
18,346,Nathan Brown,40
18,346,Chris Newman,40
18,346,Stephen Milne,40
18,346,Cale Morton,40
18,352,Shaun McKernan,39
18,352,Jack Grimes,39
18,352,Jason Porplyzia,39
18,352,Shane Edwards,39
18,356,Heath Hocking,38
18,357,Rhys Stanley,36
18,357,Tom Nicholls,36
18,359,Jaryd Cachia,35
18,360,Jacob Gillbee,34
18,360,Taylor Hine,34
18,362,Ashley McGrath,33
18,362,Mitchell Brown,33
18,362,Sam Colquhoun,33
18,362,Bradley McKenzie,33
18,366,Leroy Jetta,32
18,366,Andrew Boston,32
18,368,Josh Bruce,30
18,369,Josh Jenkins,29
18,369,Phil Davis,29
18,369,Ashton Hams,29
18,372,Steven Morris,28
18,372,Nicholas Kommer,28
18,374,Arryn Siposs,27
18,375,Sam Rowe,26
18,375,Liam Jones,26
18,377,Richard Tambling,24
18,378,Taylor Duryea,23
18,378,James Gwilt,23
18,380,Dawson Simpson,22
18,380,Chris Masten,22
18,382,Sam Blease,20
18,383,Ben Kennedy,18
18,384,Joe Daniher,17
18,385,Cameron Sutcliffe,16
18,385,Matthew Taberner,16
18,387,Kane Lucas,15
18,387,Sam Docherty,15
18,389,Matthew Arnot,14
18,390,Tom Lonergan,12
18,391,Tim Mohr,11
18,392,Aaron Davey,7
18,393,Harry Cunningham,6
18,394,Thomas Curren,5
18,394,Jackson Macrae,5
18,396,Dean Kent,1
