round,player,team,score
8,90,Anthony Miles,96
8,90,Joel Corey,96
8,93,Jarrad Waite,95
8,93,Harry Taylor,95
8,93,Jack Riewoldt,95
8,93,Nick Lower,95
8,97,Jake Carlisle,94
8,97,Jarrad McVeigh,94
8,97,Drew Petrie,94
8,100,Travis Cloke,93
8,100,Andrew Walker,93
8,100,Nathan Van Berlo,93
8,100,Lachlan Hansen,93
8,100,Daniel Cross,93
8,105,Darren Glass,92
8,105,Brent Guerra,92
8,105,James Podsiadly,92
8,105,Andrew Gaff,92
8,109,Mark Jamar,91
8,109,Joshua Kennedy,91
8,109,Steele Sidebottom,91
8,109,Sam Reid Injured,91
8,109,Trent McKenzie,91
8,109,Danny Stanley,91
8,109,Daniel Giansiracusa,91
8,116,Scott Thompson,90
8,116,Dean Brogan,90
8,116,Matt Jones,90
8,116,Andrew Moore,90
8,116,Max Bailey,90
8,116,Jarryd Blair,90
8,122,Patrick Dangerfield,89
8,122,Nick Malceski,89
8,122,Sam Fisher,89
8,122,Luke Hodge,89
8,126,Shaun Grigg,88
8,126,Greg Broughton,88
8,128,Tom Scully,87
8,128,Brian Lake,87
8,128,Stephen Coniglio,87
8,128,Robert Murphy,87
8,128,Kane Cornes,87
8,133,Thomas Liberatore,86
8,133,Matthew Leuenberger,86
8,133,Dyson Heppell,86
8,133,Jonathan Simpkin,86
8,133,Brad Ebert,86
8,138,Mitchell Golby,85
8,138,Tom Bellchambers,85
8,138,Steven Morris,85
8,138,Jackson Thurlow,85
8,138,Jimmy Webster,85
8,138,Devon Smith,85
8,144,Brock McLean,84
8,144,Luke McPharlin,84
8,144,Corey Enright,84
8,144,Jeff Garlett,84
8,144,Dane Swan,84
8,144,Tom Bell,84
8,144,Dean Cox,84
8,144,Matthew Spangher,84
8,152,Farren Ray,83
8,152,James Gwilt,83
8,152,James Magner,83
8,152,Simon White,83
8,152,Joel Selwood,83
8,152,Beau Waters,83
8,158,Todd Goldstein,82
8,158,Jed Adcock,82
8,158,Garrick Ibbotson,82
8,161,Tom Rockliff,81
8,161,Andy Otten,81
8,161,Jarrod Harbrow,81
8,161,Justin Westhoff,81
8,161,Andrew Swallow,81
8,161,Jake Stringer,81
8,161,Paul Seedsman,81
8,168,Colin Garland,80
8,168,Brent Reilly,80
8,168,Matthew Kreuzer,80
8,168,Ben McGlynn,80
8,168,Jaryd Cachia,80
8,168,Clancee Pearce,80
8,168,Danyle Pearce,80
8,175,Adam Tomlinson,79
8,175,Shane Edwards,79
8,175,Tom Hawkins,79
8,175,Jeremy Howe,79
8,175,Isaac Smith,79
8,175,Campbell Brown,79
8,175,Lee Spurr,79
8,175,Heath Grundy,79
8,183,Nick Maxwell,78
8,183,Jordan Roughead,78
8,183,Harley Bennell,78
8,186,Jordan Lisle,77
8,186,David Armitage,77
8,186,Hamish Hartlett,77
8,186,Heath Scotland,77
8,186,Angus Monfries,77
8,186,Brett Goodes,77
8,192,Trent West,76
8,192,Brad Sewell,76
8,192,Joel Patfull,76
8,192,Jamie MacMillan,76
8,192,Jonathan Brown,76
8,192,Jack Trengove,76
8,198,Brent Moloney,75
8,198,Jared Brennan,75
8,198,Alex Rance,75
8,198,Michael Jamison,75
8,198,David Zaharakis,75
8,198,Oliver Wines,75
8,204,Brodie Smith,74
8,204,Dennis Armfield,74
8,204,Ted Richards,74
8,204,Matt Shaw,74
8,204,Ashley McGrath,74
8,204,Tom Lynch,74
8,204,Jake King,74
8,204,Robert Warnock,74
8,212,Jake Melksham,73
8,212,Matthew Boyd,73
8,212,Brent Staker,73
8,212,Ben Howlett,73
8,212,Shaun Atley,73
8,212,Adam Goodes,73
8,212,Kane Lucas,73
8,219,Aaron Mullett,72
8,219,Rohan Bewick,72
8,219,Scott McMahon,72
8,219,Jarryd Lyons,72
8,219,Hayden Ballantyne,72
8,219,Bernie Vince,72
8,219,Rory Thompson,72
8,219,Steven Motlop,72
8,219,Edward Curnow,72
8,228,Chad Wingard,71
8,228,Troy Chaplin,71
8,228,Jarryn Geary,71
8,228,Michael Hibberd,71
8,228,Taylor Duryea,71
8,228,Alipate Carlile,71
8,228,Dustin Fletcher,71
8,235,Jack Darling,70
8,235,Zach Tuohy,70
8,235,Aaron Hall,70
8,235,Ryan O'Keefe,70
8,235,Ryan Lester,70
8,240,Nick Smith,69
8,240,Orren Stephenson,69
8,240,Jordan Russell,69
8,240,Jarrad Redden,69
8,240,Cameron O'Shea,69
8,240,James Polkinghorne,69
8,246,Jeremy Cameron,68
8,246,Jason Winderlich,68
8,246,Christopher Mayne,68
8,249,Allen Christensen,67
8,249,Jay Schulz,67
8,249,Jason Johannisen,67
8,249,Elliott Kavanagh,67
8,253,Cameron Guthrie,66
8,253,Koby Stevens,66
8,253,Matthew Rosa,66
8,253,Ryan Crowley,66
8,253,Shane Mumford,66
8,253,Stephen Gilham,66
8,253,Lynden Dunn,66
8,260,Mark Baguley,65
8,260,Josh Thomas,65
8,260,David Swallow,65
8,260,Travis Boak,65
8,264,Nathan Brown,64
8,264,Matthew Lobbe,64
8,264,Luke Ball,64
8,264,Toby Greene,64
8,264,Benjamin Stratton,64
8,264,Sam Day,64
8,264,Dale Morris,64
8,271,Luke Dahlhaus,63
8,271,Joshua Bootsma,63
8,271,Jake Batchelor,63
8,274,Daniel Merrett,62
8,274,Tim Mohr,62
8,274,Lewis Jetta,62
8,274,Chris Dawes,62
8,274,Brent Macaffer,62
8,279,Ben Reid,61
8,279,Nicholas Suban,61
8,279,Adam Kennedy,61
8,279,Jacob Brennan,61
8,279,Lukas Markovic,61
8,284,Eric MacKenzie,60
8,284,Brandon Matera,60
8,284,Nathan Foley,60
8,284,Simon Black,60
8,288,James Sellar,59
8,288,Ben McEvoy,59
8,288,Matthew Wright,59
8,291,Thomas Young,58
8,291,Matthew Broadbent,58
8,291,Jordan Schroder,58
8,291,Jake Neade,58
8,295,Michael Evans,57
8,295,Rory Laird,57
8,297,Sean Dempster,56
8,297,Robin Nahas,56
8,297,Stephen Milne,56
8,300,Luke Brown,55
8,300,Josh Caddy,55
8,302,Scott Selwood,54
8,302,Thomas Jonas,54
8,302,Ben Rutten,54
8,302,Elliot Yeo,54
8,302,Tom Lynch,54
8,302,George Horlin-Smith,54
8,302,Sam Gibson,54
8,309,Mitchell Duncan,53
8,309,Liam Picken,53
8,309,Jordie McKenzie,53
8,309,Rhys Palmer,53
8,313,Samuel Wright,52
8,313,Luke Breust,52
8,315,Tomas Bugg,51
8,315,Brent Stanton,51
8,315,David Myers,51
8,315,Luke Tapscott,51
8,315,James Frawley,51
8,320,Jack Hutchins,50
8,321,Lachie Whitfield,49
8,321,Cameron Sutcliffe,49
8,323,Adam Selwood,48
8,323,Jude Bolton,48
8,323,Andrejs Everitt,48
8,323,Sebastian Ross,48
8,323,Dane Rampe,48
8,328,Matthew Dea,47
8,328,Ryan Bastinac,47
8,328,Nathan Grima,47
8,328,Shaun McKernan,47
8,328,Mark Lecras,47
8,333,Daniel Nicholson,46
8,333,Domenic Cassisi,46
8,335,Mark Blicavs,45
8,335,Andrew Raines,45
8,337,Quinten Lynch,44
8,337,Jason Porplyzia,44
8,337,Neville Jetta,44
8,340,Josh Bruce,43
8,340,Michael Firrito,43
8,340,Josh Hunt,43
8,343,Luke Russell,42
8,343,Nicholas Kommer,42
8,345,Dylan Shiel,41
8,346,Lewis Stevenson,40
8,346,Tim Golds,40
8,348,Rhys Stanley,38
8,348,Terry Milera,38
8,350,Steven May,37
8,350,Paul Puopolo,37
8,350,Michael Walters,37
8,350,Craig Bird,37
8,354,Tom Lonergan,36
8,354,Marley Williams,36
8,354,James Strauss,36
8,357,Lindsay Thomas,35
8,357,Mitch Morton,35
8,357,Jackson Merrett,35
8,357,Bradley Sheppard,35
8,361,Justin Clarke,34
8,361,Kane Mitchell,34
8,361,Aidan Corr,34
8,364,Will Schofield,33
8,365,Jack Hannath,32
8,366,Zac Dawson,31
8,367,Grant Birchall,30
8,367,Jonathan Giles,30
8,367,Rohan Bail,30
8,370,Jarrod Witts,29
8,370,Majak Daw,29
8,372,Liam Jones,28
8,373,Zac Smith,27
8,373,Matthew White,27
8,375,Leigh Adams,25
8,375,Tom Hickey,25
8,375,Arryn Siposs,25
8,375,Sam Mayes,25
8,379,Ahmed Saad,24
8,379,Tommy Walsh,24
8,381,Tendai Mzungu,23
8,382,Sam Kerridge,22
8,383,Ben Kennedy,21
8,383,Michael Osborne,21
8,385,Max Gawn,18
8,386,Jimmy Toumpas,17
8,386,Mark Whiley,17
8,388,Clay Smith,14
8,389,Beau Maister,13
8,389,Paul Stewart,13
8,391,Troy Menzel,12
8,392,Billie Smedts,10
8,393,Sharrod Wellingham,8
8,394,Alex Silvagni,7
8,395,Michael Hurley,2
8,395,Luke McGuane,2
