round,player,team,score
6,1,Steve Johnson,169
6,2,Brent Stanton,154
6,3,Ryan Griffen,152
6,4,Matthew Pavlich,148
6,5,Scott Pendlebury,145
6,6,Brett Deledio,143
6,7,Sam Lonergan,142
6,8,Harley Bennell,141
6,8,Dean Cox,141
6,10,Cyril Rioli,139
6,10,Scott Selwood,139
6,12,Dayne Beams,137
6,13,Jobe Watson,134
6,14,Lance Franklin,131
6,14,Steele Sidebottom,131
6,16,Mitchell Clark,130
6,17,Ivan Maric,129
6,18,Christopher Mayne,128
6,18,Mitch Robinson,128
6,20,Shannon Hurn,127
6,21,Lewis Jetta,126
6,22,Rory Sloane,125
6,23,Luke Shuey,124
6,24,Jude Bolton,123
6,25,Paul Chapman,122
6,25,Patrick Dangerfield,122
6,25,Ian Callinan,122
6,25,Paul Bower,122
6,29,Tom Bellchambers,121
6,30,Beau Waters,120
6,30,Heath Shaw,120
6,30,Jarryd Roughead,120
6,30,Andrew Swallow,120
6,30,Brendon Goddard,120
6,35,Scott Thompson,119
6,35,Josh Hill,119
6,37,Robin Nahas,118
6,37,Josh Kennedy Injured,118
6,39,Joel Corey,117
6,39,Sam Mitchell,117
6,41,Brad Ebert,116
6,41,James Podsiadly,116
6,43,Matthew Scarlett,115
6,43,Shaun Hampson,115
6,45,Kade Simpson,113
6,45,Mitchell Duncan,113
6,45,Zachary Clarke,113
6,45,Daniel Cross,113
6,49,Dane Swan,112
6,50,Ben Cunnington,111
6,50,Devon Smith,111
6,50,Hamish McIntosh,111
6,53,David Zaharakis,110
6,53,Adam Goodes,110
6,55,Shane Tuck,109
6,55,Will Minson,109
6,57,Nick Riewoldt,108
6,58,Dion Prestia,107
6,59,Brent Guerra,106
6,60,Dustin Fletcher,105
6,60,Michael Johnson,105
6,62,Luke Power,104
6,62,Jonathan Brown,104
6,62,Corey Enright,104
6,62,Scott Thompson,104
6,62,Clancee Pearce,104
6,67,Sam Iles,103
6,67,Matthew De Boer,103
6,67,Ben Hudson,103
6,70,Troy Chaplin,102
6,70,Jake Melksham,102
6,70,David Hale,102
6,70,Justin Koschitzke,102
6,74,Jordan Russell,101
6,74,Brent Reilly,101
6,76,Hamish Hartlett,100
6,76,Brent Renouf,100
6,76,James Frawley,100
6,76,Stewart Crameri,100
6,76,Andrew Walker,100
6,76,Martin Clarke,100
6,82,Nathan Foley,99
6,82,Toby Greene,99
6,84,Alex Rance,98
6,84,Kyal Horsley,98
