round,player,team,score
18,144,Jack Grimes,83
18,144,Jackson Sheringham,83
18,144,Darren Glass,83
18,149,Robert Murphy,82
18,149,David Hille,82
18,149,Brandon Matera,82
18,152,Quinten Lynch,81
18,152,Scott Selwood,81
18,152,Craig Bird,81
18,152,Matthew Warnock,81
18,152,Alex Rance,81
18,152,Thomas Young,81
18,158,Brent Guerra,80
18,158,Josh Hunt,80
18,158,Nick Maxwell,80
18,158,Alan Toovey,80
18,158,Ryan Schoenmakers,80
18,158,Daniel Hannebery,80
18,164,Christopher Mayne,79
18,164,Max Bailey,79
18,164,Billie Smedts,79
18,164,Isaac Smith,79
18,164,Justin Westhoff,79
18,169,Zac Smith,78
18,169,Rhyce Shaw,78
18,169,Liam Shiels,78
18,169,Ben Hudson,78
18,169,Mitchell Duncan,78
18,169,James Frawley,78
18,175,Tom Scully,77
18,175,Adam Goodes,77
18,175,Josh Hill,77
18,175,Liam Picken,77
18,179,Bachar Houli,76
18,179,Dennis Armfield,76
18,179,Sean Dempster,76
18,179,Tyson Goldsack,76
18,179,Dyson Heppell,76
18,179,Michael Firrito,76
18,179,Darren Pfeiffer,76
18,179,Brad Ebert,76
18,179,Andrew Moore,76
18,188,Nathan Grima,75
18,188,Ryan Griffen,75
18,188,Lindsay Gilbee,75
18,188,Grant Birchall,75
18,188,Trent McKenzie,75
18,188,Dustin Fletcher,75
18,188,David Armitage,75
18,195,Robin Nahas,74
18,195,Tendai Mzungu,74
18,195,Brodie Smith,74
18,195,Heath Grundy,74
18,195,Joel Macdonald,74
18,200,Ben Howlett,73
18,200,Jordie McKenzie,73
18,200,Luke Russell,73
18,200,Thomas Jonas,73
18,200,Samuel Wright,73
18,205,Dylan Roberton,72
18,205,Callan Ward,72
18,205,Lindsay Thomas,72
18,205,Luke Dahlhaus,72
18,205,Tom Bellchambers,72
18,205,Taylor Hine,72
18,211,Nathan Van Berlo,71
18,211,Clinton Young,71
18,211,Colin Sylvia,71
18,211,Leigh Adams,71
18,215,Paul Puopolo,70
18,215,Angus Monfries,70
18,215,Brent Stanton,70
18,215,Jordan Roughead,70
18,219,Brent Reilly,69
18,219,Scott Thompson,69
18,219,Tory Dickson,69
18,219,Jarrad Grant,69
18,219,Thomas Liberatore,69
18,224,Rhys Palmer,68
18,224,Harley Bennell,68
18,224,James Polkinghorne,68
18,224,Sam Gilbert,68
18,224,Michael Johnson,68
18,229,Brett Ebert,67
18,229,Maverick Weller,67
18,231,Lee Spurr,66
18,231,Trent Dennis-Lane,66
18,231,Rohan Bail,66
18,234,Nick Smith,65
18,234,Adam Schneider,65
18,234,Tom Rockliff,65
18,234,Charlie Dixon,65
18,234,Danny Stanley,65
18,239,Bret Thornton,64
18,239,Michael Walters,64
18,241,Jack Trengove,63
18,241,Andrew Collins,63
18,241,Matthew Broadbent,63
18,241,Chris Newman,63
18,241,Daniel Merrett,63
18,241,Eric MacKenzie,63
18,241,Nick Malceski,63
18,241,Matt Thomas,63
18,241,Leroy Jetta,63
18,250,Courtenay Dempsey,62
18,250,Stefan Martin,62
18,250,Heath Hocking,62
18,250,Chad Wingard,62
18,250,Shaun Atley,62
18,250,Clinton Jones,62
18,250,Jake Spencer,62
18,250,Kyle Hardingham,62
18,250,Shaun McKernan,62
18,250,Alipate Carlile,62
18,260,Matthew De Boer,61
18,260,Kepler Bradley,61
18,260,Ted Richards,61
18,260,David MacKay,61
18,260,Justin Koschitzke,61
18,260,Josh Caddy,61
18,260,Dion Prestia,61
18,260,Jack Riewoldt,61
18,260,Jake King,61
18,269,Brandon Ellis,60
18,269,Brad Green,60
18,271,Joshua Walker,59
18,271,Benjamin Stratton,59
18,271,James Gwilt,59
18,271,Taylor Hunt,59
18,271,Sam Frost,59
18,276,Elliot Yeo,58
18,276,James Sellar,58
18,276,Jason Winderlich,58
18,276,Jeremy Cameron,58
18,276,Christopher Yarran,58
18,276,James Hawksley,58
18,276,Campbell Brown,58
18,283,Clay Smith,57
18,283,Joel Patfull,57
18,283,Jared Rivers,57
18,286,Karmichael Hunt,56
18,286,Steven May,56
18,286,Alex Johnson,56
18,286,Joel Corey,56
18,290,Troy Chaplin,55
18,290,Alex Fasolo,55
18,290,Shaun Burgoyne,55
18,290,Adam Selwood,55
18,294,Jared Petrenko,54
18,294,Ben Sinclair,54
18,294,Scott Gumbleton,54
18,294,Jake Melksham,54
18,298,Will Hoskin-Elliott,53
18,298,Tom Williams,53
18,298,Luke Parker,53
18,298,Daniel Nicholson,53
18,302,Daniel Jackson,52
18,302,Simon Buckley,52
18,302,Cameron Guthrie,52
18,302,Tom Lynch,52
18,306,Chris Tarrant,51
18,306,Graham Johncock,51
18,306,Ben McGlynn,51
18,306,Matthew Maguire,51
18,306,Ryan Lester,51
18,306,Daniel Cross,51
18,306,Rohan Bewick,51
18,313,Steven Motlop,50
18,313,Anthony Miles,50
18,313,Alex Browne,50
18,316,Brian Lake,49
18,316,Christian Howard,49
18,316,Ahmed Saad,49
18,316,Paul Stewart,49
18,316,Marcus Davies,49
18,316,Beau Maister,49
18,322,Daniel Stewart,48
18,322,Scott McMahon,48
18,322,Jayden Post,48
18,322,Josh Jenkins,48
18,326,Michael Jamison,47
18,326,Matthew Dea,47
18,328,Ian Callinan,46
18,328,Tom Logan,46
18,328,Josh Bruce,46
18,331,Martin Clarke,45
18,331,Sam Blease,45
18,333,Pearce Hanley,44
18,333,Jackson Trengove,44
18,333,Ryan Harwood,44
18,336,Reece Conca,43
18,337,Phil Davis,42
18,337,Colin Garland,42
18,337,Aaron Joseph,42
18,337,Stephen Milne,42
18,337,Jason Tutt,42
18,337,Levi Casboult,42
18,343,Nathan Brown,41
18,343,Luke Thompson,41
18,345,Shaun Edwards,40
18,345,Steven Morris,40
18,345,Luke McGuane,40
18,348,Zach Tuohy,39
18,348,Stephen Wrigley,39
18,348,Jonathon Patton,39
18,348,Taylor Walker,39
18,348,Jack Crisp,39
18,353,Lynden Dunn,38
18,354,Lachlan Hansen,37
18,355,Ryan Crowley,36
18,355,Hayden Ballantyne,36
18,355,Caolan Mooney,36
18,355,Matt Shaw,36
18,355,Bradley Sheppard,36
18,360,Andrew McInnes,35
18,360,Matt Campbell,35
18,360,Andrew Raines,35
18,363,Patrick McGinnity,33
18,363,Sam Butler,33
18,363,Corey Dell'Olio,33
18,363,Jacob Townsend,33
18,363,Neville Jetta,33
18,368,Nial McKeever,32
18,368,Nathan Lovett-Murray,32
18,368,Brad Symes,32
18,371,Sam Dunell,31
18,371,Israel Folau,31
18,373,Daniel Talia,30
18,373,Daniel Pearce,30
18,375,David Swallow,29
18,376,Martin Mattner,27
18,376,Cameron Sutcliffe,27
18,378,Elliott Kavanagh,26
18,378,Aaron Young,26
18,380,Kieran Harper,25
18,381,Liam Patrick,24
18,381,Nicholas Duigan,24
18,383,Kelvin Moore,22
18,384,Daniel Kerr,21
18,384,Nick Haynes,21
18,386,Alwyn Davey,20
18,386,James Strauss,20
18,388,Patrick Veszpremi,19
18,389,Frazer Dale,18
18,390,Liam Jones,15
18,391,Sam Reid Injured,14
18,392,Addam Maric,12
18,393,Ben Rutten,8
18,394,Shane Savage,5
18,395,Steve Johnson,3
18,396,Todd Banfield,2
