round,player,team,score
5,186,Shaun Burgoyne,76
5,186,Liam Anthony,76
5,186,Ayce Cordy,76
5,186,Jack Trengove,76
5,186,Quinten Lynch,76
5,192,Jarrad Waite,75
5,192,Liam Shiels,75
5,192,Robbie Tarrant,75
5,192,Shaun Hampson,75
5,192,Jordan Russell,75
5,192,Brad Miller,75
5,198,Jake Batchelor,74
5,198,Andrew Mackie,74
5,198,Ryan Bastinac,74
5,198,Luke Breust,74
5,202,Jared Rivers,73
5,202,Alwyn Davey,73
5,202,Mitchell Duncan,73
5,205,Ben Rutten,72
5,205,Jamie Cripps,72
5,205,Andy Otten,72
5,205,Lance Franklin,72
5,209,Matthew Bate,71
5,209,Ben Sinclair,71
5,209,Brent Stanton,71
5,209,Jason Gram,71
5,209,Tom Simpkin,71
5,209,Domenic Cassisi,71
5,209,Ben Jacobs,71
5,216,Hamish Hartlett,70
5,216,Aaron Davey,70
5,216,Brent Renouf,70
5,216,Sam Day,70
5,216,Shane Tuck,70
5,221,Shannon Hurn,69
5,221,Jake Carlisle,69
5,221,Martin Clarke,69
5,221,Michael Osborne,69
5,221,Jack Hombsch,69
5,226,Phil Davis,68
5,226,Stephen Milne,68
5,226,Nick Smith,68
5,226,Travis Cloke,68
5,230,Trent McKenzie,67
5,230,Rohan Bail,67
5,230,Daniel Merrett,67
5,230,Adam McPhee,67
5,230,Lewis Jetta,67
5,235,Nathan Brown,66
5,235,Dylan Addison,66
5,235,Luke Shuey,66
5,235,Kyle Hardingham,66
5,239,Mark Austin,65
5,239,Steve Johnson,65
5,239,Samuel Reid,65
5,239,Brent Reilly,65
5,239,Kurt Tippett,65
5,239,Simon Buckley,65
5,239,Matthew Broadbent,65
5,246,Terry Milera,64
5,246,Matthew Kreuzer,64
5,246,Matthew Warnock,64
5,246,Stephen Coniglio,64
5,246,Hayden Ballantyne,64
5,251,Jeremy Howe,63
5,251,Michael Jamison,63
5,251,Jackson Trengove,63
5,251,Lachlan Keeffe,63
5,251,Eddie Betts,63
5,251,Bret Thornton,63
5,251,Brandon Matera,63
5,251,Daniel Jackson,63
5,251,James Sellar,63
5,260,Tom Lynch,62
5,260,Jordie McKenzie,62
5,260,Luke Hodge,62
5,260,Alex Johnson,62
5,260,Angus Monfries,62
5,265,Brendan Whitecross,61
5,265,Sam Gilbert,61
5,265,Ryan Crowley,61
5,265,Mitchell Golby,61
5,269,Josh Gibson,60
5,269,Tyrone Vickery,60
5,269,Darren Pfeiffer,60
5,269,Karmichael Hunt,60
5,269,Daniel Wells,60
5,269,Colin Sylvia,60
5,269,Tom Scully,60
5,276,Leroy Jetta,59
5,276,Jeff Garlett,59
5,276,Matthew Jaensch,59
5,276,Cale Hooker,59
5,276,Dion Prestia,59
5,276,Nathan Djerrkura,59
5,282,Tom Lonergan,58
5,282,Brendon Goddard,58
5,282,Michael Johnson,58
5,282,Sam Butler,58
5,282,Heritier Lumumba,58
5,282,James Podsiadly,58
5,288,Sam Sheldon,57
5,288,Ryan Lester,57
5,288,Zac Smith,57
5,288,Steven Morris,57
5,292,Israel Folau,56
5,292,Ian Callinan,56
5,292,Broc McCauley,56
5,292,Jarrad Grant,56
5,296,Ben McGlynn,55
5,296,Andrejs Everitt,55
5,296,Sam Mitchell,55
5,296,Sean Dempster,55
5,296,Will Schofield,55
5,296,Clinton Jones,55
5,302,Jake Melksham,54
5,302,Matthew De Boer,54
5,302,Dennis Armfield,54
5,302,Tyson Goldsack,54
5,302,Jarryd Lyons,54
5,307,Adam Treloar,53
5,307,Josh Caddy,53
5,307,Aaron Joseph,53
5,307,Luke Tapscott,53
5,311,Rhys Stanley,52
5,311,Beau Maister,52
5,311,Alex Fasolo,52
5,311,Andrew Raines,52
5,311,Paul Stewart,52
5,311,Jack Watts,52
5,317,Ashley Smith,51
5,317,David Hale,51
5,317,Zac Dawson,51
5,317,Nicholas Duigan,51
5,321,Jack Ziebell,50
5,321,David MacKay,50
5,323,Brodie Smith,49
5,323,John McCarthy,49
5,323,Michael Doughty,49
5,326,Jack Crisp,48
5,327,Curtly Hampton,47
5,327,Matthew Rosa,47
5,327,Mathew Stokes,47
5,330,Sebastian Tape,46
5,330,Darren Glass,46
5,330,Thomas Liberatore,46
5,330,Stewart Crameri,46
5,334,Joel Patfull,45
5,334,Robin Nahas,45
5,334,Campbell Brown,45
5,334,Tayte Pears,45
5,334,Jason Blake,45
5,334,Dylan Grimes,45
5,340,Patrick Veszpremi,44
5,340,Chad Wingard,44
5,340,Kyle Cheney,44
5,340,Lynden Dunn,44
5,340,Jonathan Brown,44
5,345,Easton Wood,43
5,345,Jacob Townsend,43
5,345,Jay Schulz,43
5,348,Brandon Ellis,42
5,348,Dean Polo,42
5,350,Lewis Roberts-Thomson,41
5,350,Reece Conca,41
5,350,Benjamin Stratton,41
5,353,Maverick Weller,39
5,353,Cameron Guthrie,39
5,355,Josh Hunt,38
5,355,Nick Malceski,38
5,355,Zach Tuohy,38
5,355,Adam Selwood,38
5,355,Chris Dawes,38
5,355,Adam Tomlinson,38
5,361,Josh Bruce,37
5,362,Zachary Clarke,36
5,362,Nathan Van Berlo,36
5,364,Liam Jones,34
5,364,Joel Wilkinson,34
5,364,Daniel Talia,34
5,367,Paul Puopolo,33
5,367,Samuel Wright,33
5,369,Shaun Edwards,32
5,370,Luke Russell,31
5,370,Jacob Surjan,31
5,372,Josh Drummond,30
5,372,Ricky Henderson,30
5,374,Jarryn Geary,28
5,375,Corey Dell'Olio,27
5,375,Sam Reid Injured,27
5,375,Aaron Cornelius,27
5,378,Rhyce Shaw,25
5,379,Kirk Ugle,24
5,380,Luke Delaney,23
5,381,Joshua Kennedy,22
5,382,Lachie Neale,21
5,382,Matthew White,21
5,384,Aaron Young,20
5,384,Paul Seedsman,20
5,386,Matt Shaw,18
5,387,Devon Smith,17
5,388,Jordan Roughead,15
5,388,Michael Hibberd,15
5,388,Patrick Karnezis,15
5,391,Levi Greenwood,12
5,392,Matthew Dea,10
5,393,John Anthony,9
5,394,Kane Lucas,5
5,395,Billie Smedts,3
5,396,Mitchell Brown,0
