gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition,homeTeamPointsFor,homeTeamPointsAgainst,homeTeamPercentage,awayTeamPointsFor,awayTeamPointsAgainst,awayTeamPercentage,homeCurrentLadderPosition,awayCurrentLadderPosition,homeBreak,awayBreak
2014R906,2014,9,2014-05-18,Docklands,4:40 PM,14625,St Kilda,87,Gold Coast,125,0.2,0,0,1,0,0,1,2,91,-35,12.25,15.886450477626951,64.68181818181819,69.18181818181819,67.00795454545454,72.11818181818181,68.83965121136174,72.37070560588361,16,14,530,781,67.86171575,754,701,107.5606277,14,6,6,14
2014R1001,2014,10,2014-05-23,Kardinia Park,7:50 PM,27402,Geelong,111,North Melbourne,91,2.2,2,0,1,1,0,2,1,107,-96,33.0,44.375,60.95454545454545,43.95454545454545,60.95454545454545,43.95454545454545,60.95454545454545,43.95454545454545,2,10,835,714,116.9467787,756,714,105.8823529,4,7,6,6
2014R1002,2014,10,2014-05-24,Sydney Showground,1:40 PM,8331,Greater Western Sydney,41,Richmond,154,0.2,0,0,0,2,0,7,3,-139,-82,-3.3134222919937244,26.564814814814817,56.20454545454545,61.52272727272727,56.20454545454545,61.52272727272727,56.20454545454545,61.52272727272727,18,5,730,1064,68.60902256,799,777,102.8314028,17,16,13,7
2014R1003,2014,10,2014-05-24,M.C.G.,4:40 PM,53049,Collingwood,109,West Coast,101,0.2,2,0,1,4,0,2,1,-85,8,44.82352941176471,88.0,59.95454545454545,69.56818181818181,59.95454545454545,69.56818181818181,59.95454545454545,69.56818181818181,6,13,765,709,107.8984485,860,685,125.5474453,8,9,9,13
2014R1004,2014,10,2014-05-24,Adelaide Oval,7:10 PM,52233,Port Adelaide,100,Hawthorn,86,0.0,2,1,0,2,0,1,4,17,-3,-79.5,32.448481781376515,71.93181818181819,66.86363636363636,71.93181818181819,66.86363636363636,71.93181818181819,66.86363636363636,7,1,999,685,145.8394161,1068,700,152.5714286,1,2,14,15
2014R1005,2014,10,2014-05-25,Carrara,3:20 PM,14235,Gold Coast,119,Western Bulldogs,74,0.0,2,1,1,3,0,1,5,34,70,50.638888888888886,20.328290598290607,62.75,56.75,62.75,56.75,62.75,56.75,14,15,873,775,112.6451613,745,884,84.2760181,5,12,7,15
2014R1006,2014,10,2014-05-25,M.C.G.,4:40 PM,32419,Carlton,81,Adelaide,76,0.8,2,1,1,2,0,1,1,-80,-8,17.454545454545453,18.28571428571429,46.68181818181818,52.52272727272727,46.68181818181818,52.52272727272727,46.68181818181818,52.52272727272727,8,11,751,866,86.72055427,809,791,102.2756005,13,10,13,10
2014R1101,2014,11,2014-05-29,S.C.G.,7:10 PM,37355,Sydney,148,Geelong,38,0.0,2,1,1,2,0,1,2,-122,153,-41.285714285714285,27.5,54.65909090909091,80.54545454545455,54.65909090909091,76.61363636363636,54.65909090909091,76.61363636363636,4,2,971,697,139.3113343,873,862,101.2761021,5,2,13,6
2014R1102,2014,11,2014-05-30,Docklands,7:50 PM,34855,St Kilda,54,Collingwood,140,0.0,0,0,1,0,0,2,4,-4,434,61.325,65.875,39.59090909090909,64.70454545454545,39.59090909090909,62.13636363636363,39.59090909090909,62.13636363636363,16,6,671,1046,64.14913958,905,763,118.6107471,16,6,12,6
2014R1103,2014,11,2014-05-31,Traeger Park,1:10 PM,5655,Melbourne,75,Port Adelaide,95,0.0,0,1,1,3,4,2,3,-71,342,16.65992647058824,66.66666666666667,56.18181818181818,62.40909090909091,56.18181818181818,66.375,56.18181818181818,66.375,17,7,644,818,78.72860636,1094,760,143.9473684,15,1,14,7
2014R1104,2014,11,2014-05-31,Gabba,4:40 PM,24625,Brisbane Lions,98,Carlton,91,0.6,2,0,1,3,0,6,2,-283,17,17.77190170940171,0.5,49.22727272727273,71.27272727272727,49.22727272727273,65.625,49.22727272727273,65.625,12,8,648,1094,59.2321755,842,964,87.34439834,18,12,14,6
2014R1105,2014,11,2014-05-31,M.C.G.,7:45 PM,74664,Essendon,104,Richmond,54,0.0,2,0,1,0,0,3,1,-346,-37,-16.02429149797571,65.5,75.8409090909091,80.38636363636364,75.8409090909091,73.67045454545455,75.8409090909091,73.67045454545455,9,5,814,774,105.1679587,853,881,96.82179342,11,13,15,7
2014R1106,2014,11,2014-06-01,Adelaide Oval,12:40 PM,49069,Adelaide,109,Gold Coast,77,8.2,2,0,1,0,0,1,1,-60,49,0.0,-42.0,66.43181818181819,72.86363636363636,66.86363636363636,74.875,66.86363636363636,74.875,11,14,918,868,105.7603687,950,884,107.4660633,10,3,7,7
2014R1107,2014,11,2014-06-01,Docklands,3:20 PM,14913,Western Bulldogs,51,Fremantle,89,4.8,0,0,1,4,0,4,2,134,-199,38.125,39.71666666666667,61.25,67.4090909090909,62.14772727272727,67.4090909090909,62.14772727272727,67.4090909090909,15,3,796,973,81.80883864,865,711,121.6596343,14,7,7,15
2014R1108,2014,11,2014-06-01,M.C.G.,4:40 PM,17906,Hawthorn,94,Greater Western Sydney,87,4.8,2,0,0,2,0,3,4,145,140,22.166666666666664,23.5,73.86363636363636,56.88636363636363,77.0,60.32954545454545,77.0,60.32954545454545,1,18,1162,787,147.6493011,817,1158,70.55267703,4,17,8,8
2014R1109,2014,11,2014-06-01,Subiaco,5:40 PM,35914,West Coast,44,North Melbourne,82,1.0,0,0,0,3,0,2,2,64,-16,-35.25,-35.0,78.63636363636364,68.8409090909091,78.47727272727273,66.85227272727273,78.47727272727273,66.85227272727273,13,10,904,767,117.8617992,838,758,110.5540897,9,8,8,9
2014R1201,2014,12,2014-06-06,Docklands,7:50 PM,36952,Geelong,107,Carlton,102,2.2,2,0,0,0,1,3,2,-262,-225,11.0,3.25,60.15909090909091,75.4090909090909,70.20833333333334,71.47348484848484,70.20833333333334,71.47348484848484,2,8,980,964,101.659751,944,1071,88.14192344,6,12,8,6
2014R1202,2014,12,2014-06-07,York Park,1:40 PM,15504,Hawthorn,123,West Coast,79,1.0,2,1,0,4,4,4,3,-122,9,45.75,20.08333333333333,67.22727272727273,74.4090909090909,69.90151515151516,76.85227272727272,69.90151515151516,76.85227272727272,1,13,1285,866,148.3833718,983,890,110.4494382,2,11,6,6
2014R1203,2014,12,2014-06-07,Adelaide Oval,4:10 PM,42374,Port Adelaide,129,St Kilda,59,0.0,2,1,0,2,0,5,4,44,232,3.25,7.0,63.79545454545455,62.15909090909091,65.39015151515152,66.36363636363636,65.39015151515152,66.36363636363636,7,16,1223,819,149.3284493,730,1175,62.12765957,1,16,7,8
2014R1204,2014,12,2014-06-07,Sydney Showground,7:40 PM,8429,Greater Western Sydney,66,Essendon,81,0.0,0,0,1,2,0,2,1,98,105,-3.875,0.0,75.45454545454545,82.97727272727273,70.31818181818183,82.70454545454545,70.31818181818183,82.70454545454545,18,9,883,1239,71.26715093,895,840,106.547619,17,10,6,7
2014R1205,2014,12,2014-06-07,Docklands,7:40 PM,18054,Western Bulldogs,87,Brisbane Lions,95,0.6,0,0,1,0,0,1,2,-54,-40,35.0,45.0,71.63636363636364,67.5,69.04166666666666,61.07954545454545,69.04166666666666,61.07954545454545,15,12,883,1068,82.67790262,743,1181,62.91278577,14,18,6,7
2014R1206,2014,12,2014-06-08,Carrara,3:20 PM,21354,Gold Coast,74,Sydney,109,0.0,0,0,1,2,0,3,0,-78,0,11.166666666666664,0.0,67.18181818181819,87.8409090909091,70.92803030303031,82.01136363636364,70.92803030303031,82.01136363636364,14,4,1024,993,103.121853,1080,771,140.077821,5,3,7,10
2014R1207,2014,12,2014-06-08,Subiaco,2:10 PM,35389,Fremantle,90,Adelaide,50,0.0,2,1,1,3,0,0,1,0,67,0.0,77.5,74.68181818181819,74.56818181818181,75.70454545454545,69.38257575757576,75.70454545454545,69.38257575757576,3,11,955,761,125.4927727,968,958,101.0438413,7,9,7,7
2014R1208,2014,12,2014-06-08,Docklands,7:10 PM,32977,North Melbourne,116,Richmond,88,0.8,2,1,0,0,0,1,5,67,207,51.0,17.75,76.88636363636364,62.11363636363637,69.16666666666667,68.67803030303031,69.16666666666667,68.67803030303031,10,5,954,846,112.7659574,941,997,94.38314945,8,13,7,8
2014R1209,2014,12,2014-06-09,M.C.G.,3:20 PM,68130,Melbourne,28,Collingwood,61,0.0,0,0,1,0,0,1,4,-72,-47,65.5,-0.875,72.9090909090909,79.75,72.1590909090909,76.65151515151516,72.1590909090909,76.65151515151516,17,6,672,879,76.45051195,966,791,122.1238938,15,4,9,10
2014R1301,2014,13,2014-06-13,M.C.G.,7:50 PM,49624,Carlton,90,Hawthorn,118,6.4,0,0,1,0,0,3,3,40,-153,24.83333333333333,19.444444444444443,66.43181818181819,73.02272727272727,67.5284090909091,75.00568181818183,67.5284090909091,75.00568181818183,8,1,1034,1189,86.96383516,1403,956,146.7573222,12,2,7,6
2014R1302,2014,13,2014-06-14,M.C.G.,1:45 PM,22083,Richmond,85,Fremantle,105,0.2,0,0,1,4,0,4,2,-226,217,24.708333333333343,77.5,65.72727272727273,79.97727272727273,69.18181818181819,72.62500000000001,69.18181818181819,72.62500000000001,5,3,1026,1102,93.10344828,1060,846,125.2955083,13,6,6,6
2014R1303,2014,13,2014-06-14,S.C.G.,2:10 PM,41317,Sydney,98,Port Adelaide,94,7.0,2,1,1,2,0,2,3,210,-406,80.0,-56.30555555555556,70.95454545454545,91.97727272727273,72.49621212121214,78.41098484848486,72.49621212121214,78.41098484848486,4,7,1178,865,136.1849711,1317,917,143.6205016,3,1,6,7
2014R1304,2014,13,2014-06-14,Subiaco,2:40 PM,32942,West Coast,103,Gold Coast,100,0.0,2,0,0,0,0,4,2,441,-5,55.14583333333333,-30.16666666666667,61.13636363636363,72.88636363636364,68.73863636363636,75.92045454545455,68.73863636363636,75.92045454545455,13,14,1086,990,109.6969697,1124,1096,102.5547445,11,8,7,6
2014R1305,2014,13,2014-06-14,Adelaide Oval,7:10 PM,47205,Adelaide,109,North Melbourne,73,7.8,2,0,1,2,0,3,2,-255,-95,7.527777777777779,7.666666666666664,52.63636363636363,73.31818181818181,64.14015151515152,70.35037878787878,64.14015151515152,70.35037878787878,11,10,1077,1031,104.4616877,1027,955,107.539267,10,7,6,6
2014R1306,2014,13,2014-06-14,Gabba,7:40 PM,12700,Brisbane Lions,80,Greater Western Sydney,125,0.8,0,1,0,2,0,1,6,156,-241,25.75,5.416666666666664,72.04545454545455,74.52272727272727,70.14015151515152,70.3409090909091,70.14015151515152,70.3409090909091,12,18,823,1306,63.01684533,1008,1319,76.42153146,16,18,7,7
2014R1307,2014,13,2014-06-15,Kardinia Park,1:10 PM,25180,Geelong,133,St Kilda,37,20.6,2,1,0,1,0,4,2,368,-79,40.60416666666667,-15.25,63.95454545454545,58.36363636363637,64.7215909090909,66.31060606060606,64.7215909090909,66.31060606060606,2,16,1113,1001,111.1888112,767,1308,58.63914373,5,17,9,8
2014R1308,2014,13,2014-06-15,Docklands,3:20 PM,28339,Collingwood,98,Western Bulldogs,106,1.2,0,1,0,0,0,3,2,145,7,41.69444444444445,44.25,75.97727272727273,68.4090909090909,74.62121212121212,66.95833333333333,74.62121212121212,66.95833333333333,6,15,1064,897,118.6176143,989,1166,84.81989708,4,14,6,8
2014R1309,2014,13,2014-06-15,M.C.G.,4:40 PM,44626,Essendon,77,Melbourne,78,1.2,0,1,0,0,0,3,3,372,-42,40.74999999999999,42.5,66.54545454545455,65.36363636363636,73.60227272727273,67.40151515151516,73.60227272727273,67.40151515151516,9,17,972,918,105.8823529,750,956,78.45188285,9,15,8,6
2014R1401,2014,14,2014-06-20,M.C.G.,7:50 PM,34648,Richmond,51,Sydney,62,0.0,0,0,1,2,0,2,2,87,65,-40.14583333333333,28.166666666666657,78.1590909090909,73.31818181818181,77.230303030303,72.11363636363636,77.230303030303,72.11363636363636,5,4,1077,1164,92.5257732,1240,916,135.371179,15,3,6,6
2014R1402,2014,14,2014-06-21,Adelaide Oval,1:15 PM,34258,Port Adelaide,128,Western Bulldogs,56,4.6,2,0,1,2,0,3,1,168,-17,20.55555555555555,-18.625,79.43181818181819,78.3409090909091,76.37840909090909,75.41553030303031,76.37840909090909,75.41553030303031,7,15,1445,973,148.5097636,1045,1294,80.75734158,1,13,7,6
2014R1403,2014,14,2014-06-21,M.C.G.,2:10 PM,70516,Hawthorn,115,Collingwood,86,0.6,2,1,0,0,0,2,1,-245,-85,2.520833333333336,-37.79166666666666,70.31818181818181,77.11363636363636,74.58863636363637,77.52348484848484,74.58863636363637,77.52348484848484,1,6,1518,1042,145.681382,1150,1012,113.6363636,2,6,8,6
2014R1404,2014,14,2014-06-21,Carrara,4:40 PM,18236,Gold Coast,118,Geelong,78,0.0,2,0,1,3,0,1,6,39,-410,47.833333333333336,-12.5486111111111,67.36363636363636,85.68181818181819,71.9712121212121,72.38598484848485,71.9712121212121,72.38598484848485,14,2,1242,1174,105.7921635,1191,1119,106.4343164,8,4,7,6
2014R1405,2014,14,2014-06-21,Subiaco,5:40 PM,25152,Fremantle,105,Brisbane Lions,22,0.2,2,1,0,0,0,1,3,-56,141,47.16666666666667,46.888888888888886,63.61363636363637,60.09090909090909,69.99810606060606,62.45075757575757,69.99810606060606,62.45075757575757,3,12,1165,868,134.2165899,845,1411,59.88660524,5,17,7,7
2014R1406,2014,14,2014-06-21,Docklands,7:40 PM,30948,Essendon,101,Adelaide,92,0.6,2,0,1,2,0,2,1,-103,-10,45.41666666666667,-53.875,70.54545454545455,73.81818181818181,70.99621212121212,70.7780303030303,70.99621212121212,70.7780303030303,9,11,1073,1010,106.2376238,1169,1132,103.2685512,9,10,6,7
2014R1407,2014,14,2014-06-22,Sydney Showground,1:10 PM,9059,Greater Western Sydney,100,Carlton,92,0.6,2,1,0,2,0,3,3,102,-76,28.25,-13.708333333333336,73.81818181818181,72.5,70.09810606060606,73.9375,70.09810606060606,73.9375,18,8,1108,1411,78.52586818,1126,1289,87.3545384,16,12,8,9
2014R1408,2014,14,2014-06-22,Docklands,3:20 PM,17317,St Kilda,70,West Coast,103,0.2,0,0,1,4,0,4,1,61,-38,21.6875,8.125,59.5,81.43181818181819,62.5189393939394,75.75075757575758,62.5189393939394,75.75075757575758,16,13,837,1411,59.31963147,1189,1060,112.1698113,18,11,7,8
2014R1409,2014,14,2014-06-22,M.C.G.,4:40 PM,26615,Melbourne,66,North Melbourne,107,0.2,0,1,0,0,0,0,2,0,75,0.0,-4.375,74.79545454545455,70.11363636363636,74.18939393939394,70.52159090909089,74.18939393939394,70.52159090909089,17,10,816,1063,76.76387582,1134,1021,111.0675808,14,7,7,8
2014R1501,2014,15,2014-06-27,Docklands,7:50 PM,43732,Geelong,89,Essendon,80,0.0,2,0,1,0,1,4,4,132,-180,13.168750000000005,-37.44791666666666,68.9090909090909,78.5909090909091,75.51060606060607,81.07234848484849,75.36439393939393,81.07234848484849,2,9,1280,1199,106.7556297,1153,1099,104.9135578,5,9,6,6
2014R1502,2014,15,2014-06-28,York Park,1:45 PM,13178,Hawthorn,116,Gold Coast,63,9.0,2,1,1,0,4,1,1,-66,46,-47.5,69.3,80.72727272727273,76.02272727272727,79.14242424242424,70.35037878787878,80.04772727272727,71.10340909090908,1,14,1634,1105,147.8733032,1305,1290,101.1627907,2,8,7,7
2014R1503,2014,15,2014-06-28,Docklands,2:10 PM,28487,St Kilda,73,Richmond,117,0.0,0,0,0,0,0,3,2,-72,-158,-11.069444444444445,-5.4375,70.54545454545455,77.52272727272727,67.98409090909091,78.70113636363637,67.98409090909091,77.58522727272727,16,5,910,1528,59.55497382,1194,1237,96.52384802,18,16,6,8
2014R1504,2014,15,2014-06-28,Subiaco,2:40 PM,40490,Fremantle,88,West Coast,81,0.0,2,1,1,0,0,1,2,36,-299,31.0,28.012500000000003,79.11363636363636,70.18181818181819,72.17840909090908,73.17727272727274,72.17840909090908,73.34621212121212,3,13,1253,949,132.0337197,1270,1148,110.6271777,4,10,7,6
2014R1505,2014,15,2014-06-28,Gabba,7:40 PM,15862,Brisbane Lions,70,North Melbourne,66,0.0,2,0,1,3,0,4,2,-243,165,-16.229166666666664,65.1375,59.34090909090909,77.0909090909091,64.21439393939394,70.81590909090909,64.21439393939394,69.00681818181819,12,10,915,1477,61.94989844,1200,1091,109.9908341,17,7,7,6
2014R1506,2014,15,2014-06-28,S.C.G.,7:40 PM,27778,Sydney,106,Greater Western Sydney,60,0.0,2,1,1,0,0,2,1,-37,-45,-6.229166666666686,-55.625,74.06818181818181,77.70454545454545,75.01553030303029,73.99848484848485,75.01553030303029,72.95681818181819,4,18,1346,976,137.9098361,1168,1517,76.99406724,3,14,8,6
2014R1507,2014,15,2014-06-29,Docklands,1:10 PM,24953,Western Bulldogs,91,Melbourne,85,2.4,2,0,0,0,0,5,4,551,277,32.62499999999999,22.25,62.5,62.54545454545455,66.44280303030304,67.70037878787879,66.46931818181817,67.70037878787879,15,17,1136,1379,82.37853517,901,1154,78.0762565,13,15,8,7
2014R1508,2014,15,2014-06-29,Adelaide Oval,3:40 PM,50552,Adelaide,99,Port Adelaide,76,1.2,2,0,1,0,0,4,2,203,50,39.33125,-49.575,70.18181818181819,82.9090909090909,65.35113636363634,81.6056818181818,64.93371212121211,81.72765151515152,11,7,1268,1208,104.9668874,1521,1072,141.8843284,11,1,8,8
2014R1509,2014,15,2014-06-29,M.C.G.,7:10 PM,40939,Collingwood,91,Carlton,76,2.4,2,0,0,0,0,3,2,-206,36,-0.0083333333333399,2.999999999999993,71.29545454545455,68.5909090909091,76.7314393939394,73.48295454545455,75.8503787878788,72.18901515151515,6,8,1241,1088,114.0625,1202,1380,87.10144928,6,12,8,7
2014R1601,2014,16,2014-07-04,Docklands,7:50 PM,35025,North Melbourne,108,Hawthorn,88,0.0,2,0,1,0,0,4,2,-209,-94,12.666666666666671,27.5,65.06818181818181,75.97727272727273,69.62954545454546,75.69090909090909,67.26298701298701,77.0150432900433,10,1,1308,1179,110.9414758,1722,1213,141.9620775,7,1,6,6
2014R1602,2014,16,2014-07-05,M.C.G.,1:45 PM,34577,Richmond,79,Brisbane Lions,54,0.2,2,1,1,0,0,3,1,12,102,55.383333333333326,68.775,74.20454545454545,76.5,69.7496212121212,66.57840909090909,70.22321428571429,65.20946969696969,5,12,1273,1291,98.60573199,969,1556,62.27506427,13,17,7,7
2014R1603,2014,16,2014-07-05,Sydney Showground,2:10 PM,8383,Greater Western Sydney,72,Adelaide,140,0.0,0,0,1,2,0,3,4,266,-68,1.93888888888889,-1.93333333333333,72.70454545454545,70.4090909090909,74.62840909090909,70.90454545454547,72.92819264069264,70.2852813852814,18,11,1240,1657,74.83403742,1408,1280,110.0,16,9,7,6
2014R1604,2014,16,2014-07-05,Carrara,4:40 PM,24032,Gold Coast,80,Collingwood,75,1.2,2,0,1,3,0,2,3,68,288,24.275,1.3444444444444483,63.45454545454545,76.36363636363636,68.77916666666665,78.02386363636363,69.38079004329005,77.1328463203463,14,6,1385,1365,101.4652015,1316,1168,112.6712329,8,6,7,6
2014R1605,2014,16,2014-07-05,Adelaide Oval,7:10 PM,46786,Port Adelaide,60,Essendon,62,3.8,0,0,0,2,0,3,2,-61,286,35.422222222222224,14.812500000000009,69.45454545454545,71.0909090909091,77.0159090909091,75.89318181818182,75.72922077922077,76.66515151515152,7,9,1581,1134,139.4179894,1215,1159,104.8317515,2,10,6,8
2014R1606,2014,16,2014-07-05,Marrara Oval,7:10 PM,9290,Melbourne,34,Fremantle,97,0.0,0,0,1,3,4,2,3,-45,173,-22.2375,38.42222222222222,73.29545454545455,70.61363636363636,70.81931818181819,67.83636363636366,70.99810606060606,67.52121212121213,17,3,935,1251,74.74020783,1350,983,137.3346897,15,4,6,7
2014R1607,2014,16,2014-07-06,Docklands,1:10 PM,29297,Carlton,151,St Kilda,66,0.6,2,0,0,0,0,2,5,150,24,9.300000000000004,26.069999999999997,66.68181818181819,65.5,71.36212121212121,62.540530303030316,71.62316017316017,63.101893939393946,8,16,1353,1446,93.56846473,976,1679,58.12983919,14,18,7,8
2014R1608,2014,16,2014-07-06,Subiaco,1:20 PM,25076,West Coast,51,Sydney,79,1.2,0,0,1,4,0,3,1,169,88,11.083333333333329,45.25,69.86363636363636,73.88636363636364,72.7844696969697,73.79810606060606,74.14929653679654,72.69583333333334,13,4,1321,1227,107.6609617,1425,1027,138.7536514,11,3,8,8
2014R1609,2014,16,2014-07-06,Kardinia Park,4:40 PM,24766,Geelong,69,Western Bulldogs,56,0.4,2,1,1,1,0,2,3,147,-177,10.400000000000006,-13.83888888888888,74.36363636363636,68.54545454545455,72.31363636363638,70.8443181818182,73.25021645021644,70.46682900432901,2,15,1349,1255,107.4900398,1192,1448,82.32044199,5,12,9,7
2014R1701,2014,17,2014-07-11,Adelaide Oval,7:20 PM,50321,Adelaide,92,Hawthorn,104,0.2,0,1,0,2,0,1,3,-11,493,18.916666666666657,-0.3888888888888857,76.52272727272727,67.54545454545455,72.76363636363635,74.32348484848484,73.71333874458875,75.7650974025974,11,1,1500,1384,108.3815029,1826,1305,139.9233716,9,2,6,7
2014R1702,2014,17,2014-07-12,M.C.G.,1:45 PM,36385,Melbourne,36,Geelong,102,5.2,0,0,1,1,0,3,1,-79,-242,11.638888888888896,-64.28571428571429,64.68181818181819,81.70454545454545,68.10984848484847,77.26136363636364,68.67965367965368,76.49810606060606,17,2,971,1353,71.76644494,1451,1291,112.3934934,16,5,7,6
2014R1703,2014,17,2014-07-12,Bellerive Oval,2:10 PM,10641,North Melbourne,92,St Kilda,33,0.0,2,1,0,2,2,2,4,7,-393,-7.434523809523796,-14.237499999999995,80.5909090909091,61.0,72.33712121212122,63.753409090909095,71.24053030303031,64.77765151515153,10,16,1400,1212,115.5115512,1009,1771,56.97346132,7,18,8,6
2014R1704,2014,17,2014-07-12,Cazaly's Stadium,4:40 PM,9746,Western Bulldogs,94,Gold Coast,66,0.0,2,0,1,0,3,2,2,283,160,31.40714285714286,70.46428571428572,63.40909090909091,69.43181818181819,67.37500000000001,62.64318181818182,67.79117965367965,64.41298701298702,15,14,1286,1514,84.94055482,1451,1459,99.45167923,14,8,6,7
2014R1705,2014,17,2014-07-12,S.C.G.,7:40 PM,34965,Sydney,122,Carlton,51,0.0,2,1,1,2,0,1,2,2,140,50.75,18.97142857142857,76.04545454545455,80.8409090909091,72.03674242424242,71.59886363636365,71.44983766233766,71.99174783549783,4,8,1547,1078,143.5064935,1404,1568,89.54081633,1,13,6,6
2014R1706,2014,17,2014-07-12,Gabba,7:40 PM,13610,Brisbane Lions,64,West Coast,76,0.0,0,0,0,4,0,1,6,46,616,74.58333333333334,44.950793650793656,63.52272727272727,57.79545454545455,63.61439393939395,62.74204545454547,62.63625541125541,63.588095238095235,12,13,1033,1632,63.29656863,1397,1291,108.2106894,17,11,7,6
2014R1707,2014,17,2014-07-13,Docklands,1:10 PM,21483,Richmond,126,Port Adelaide,106,3.6,2,1,0,2,0,3,2,-47,288,-23.426984126984127,-20.75833333333334,78.36363636363636,73.18181818181819,75.01439393939394,82.36666666666666,74.36561147186148,80.59090909090911,5,7,1399,1397,100.1431639,1687,1260,133.8888889,12,3,8,8
2014R1708,2014,17,2014-07-13,M.C.G.,3:20 PM,58996,Essendon,103,Collingwood,39,3.6,2,1,0,0,0,2,3,-99,-429,36.29166666666667,10.599999999999987,70.56818181818181,67.93181818181819,71.31060606060606,74.55606060606058,73.12424242424244,75.23871753246755,9,6,1318,1198,110.0166945,1355,1271,106.6089693,10,6,8,8
2014R1709,2014,17,2014-07-13,Subiaco,2:40 PM,33597,Fremantle,136,Greater Western Sydney,60,0.0,2,1,0,4,0,2,5,-133,90,-15.850000000000009,51.41666666666666,77.20454545454545,54.40909090909091,74.80492424242424,65.11136363636363,73.29734848484848,63.91328463203463,3,18,1486,1043,142.4736337,1300,1793,72.50418293,4,15,8,8
2014R1801,2014,18,2014-07-18,Docklands,7:50 PM,36689,Carlton,109,North Melbourne,86,3.0,2,0,1,0,0,4,3,56,-51,16.941220238095234,-9.91964285714286,65.6590909090909,80.5,67.24242424242424,76.69545454545454,67.8568722943723,74.18544372294372,8,10,1513,1654,91.47521161,1486,1321,112.4905375,14,6,6,6
2014R1802,2014,18,2014-07-19,Docklands,4:40 PM,16594,St Kilda,118,Fremantle,60,0.8,2,0,1,4,0,3,4,10,-34,9.388888888888886,-1.03125,65.68181818181819,76.5909090909091,66.9060606060606,75.14318181818182,67.64469696969697,74.07962662337663,16,3,1127,1831,61.55106499,1546,1161,133.161068,18,2,7,6
2014R1803,2014,18,2014-07-19,Sydney Showground,7:40 PM,7697,Greater Western Sydney,87,Geelong,94,0.0,0,0,1,2,0,4,2,-221,-92,-24.390625,-9.320833333333326,69.27272727272727,79.4090909090909,70.87083333333334,80.30568181818181,69.79423701298701,78.51052489177488,18,2,1387,1887,73.50291468,1545,1378,112.1190131,15,4,6,7
2014R1804,2014,18,2014-07-20,Adelaide Oval,12:40 PM,37894,Port Adelaide,72,Melbourne,69,0.0,2,0,0,2,0,3,2,-166,28,35.94603174603174,57.3047619047619,69.45454545454545,57.95454545454545,74.62954545454546,63.781818181818196,74.72209595959595,64.81109307359307,7,17,1759,1329,132.3551543,1040,1425,72.98245614,5,16,7,8
2014R1805,2014,18,2014-07-20,Docklands,4:40 PM,34476,Western Bulldogs,94,Essendon,101,0.0,0,1,1,0,0,2,2,-393,-185,-27.10833333333333,-42.58928571428572,81.9090909090909,89.70454545454545,72.75681818181819,77.53750000000001,73.28698593073592,78.44775432900433,15,9,1380,1615,85.44891641,1419,1292,109.8297214,13,7,8,7
2014R1806,2014,18,2014-07-25,Subiaco,6:40 PM,32270,West Coast,42,Richmond,59,1.4,0,1,1,3,0,4,2,-504,127,-10.157738095238097,22.20833333333333,73.68181818181819,69.06818181818181,70.91818181818182,76.13636363636364,71.05114538239538,75.05381493506493,13,5,1439,1350,106.5925926,1458,1439,101.3203614,11,12,13,12
2014R1807,2014,18,2014-07-26,Gabba,4:40 PM,27167,Brisbane Lions,110,Gold Coast,56,0.0,2,0,0,0,0,2,3,-39,236,-7.428571428571423,19.69246031746031,70.56818181818181,57.38636363636363,65.38219696969696,59.95757575757577,64.6962932900433,61.34575216450216,12,14,1143,1688,67.71327014,1507,1569,96.0484385,17,9,14,14
2014R1808,2014,18,2014-07-26,M.C.G.,7:40 PM,72768,Hawthorn,104,Sydney,94,0.8,2,1,1,2,0,3,1,-106,-105,15.440079365079356,-22.5,74.77272727272727,82.72727272727273,72.7280303030303,77.19545454545454,74.45395923520923,75.29556277056277,1,4,1930,1399,137.9556826,1641,1182,138.8324873,3,1,15,14
2014R1809,2014,18,2014-07-27,M.C.G.,4:40 PM,41486,Collingwood,82,Adelaide,98,1.8,0,0,0,2,0,5,3,632,471,37.08035714285713,-4.538690476190482,53.22727272727273,76.75,63.61704545454547,75.96704545454544,65.2013888888889,74.30690836940836,6,11,1437,1369,104.9671293,1598,1466,109.0040928,8,10,14,16
2014R1901,2014,19,2014-07-31,Subiaco,6:10 PM,35401,Fremantle,83,Carlton,78,1.6,2,0,1,3,0,4,3,-291,-115,-50.09479166666666,9.375,73.88636363636364,77.86363636363636,82.61136363636363,72.07575757575759,80.58611111111112,72.44908008658008,3,8,1629,1239,131.4769976,1591,1737,91.59470351,4,13,12,13
