round,player,team,score
14,1,Thomas Liberatore,163
14,2,Tyrone Vickery,152
14,3,Dion Prestia,151
14,4,Ryan Griffen,148
14,5,Patrick Dangerfield,141
14,6,Jack Watts,139
14,7,Craig Bird,138
14,7,Drew Petrie,138
14,9,Ryan Bastinac,137
14,10,Robert Murphy,133
14,11,Harry Taylor,131
14,12,Kurt Tippett,130
14,12,Brad Ebert,130
14,14,Sam Butler,129
14,15,Jobe Watson,127
14,15,Jake Carlisle,127
14,17,Allen Christensen,125
14,17,Will Minson,125
14,19,Scott Thompson,124
14,20,Daniel Jackson,123
14,20,Nick Dal Santo,123
14,22,Bryce Gibbs,120
14,22,Ben McEvoy,120
14,24,Paul Seedsman,119
14,25,Sam Mitchell,118
14,26,Brad Sewell,117
14,27,Jason Porplyzia,116
14,27,Ryan O'Keefe,116
14,27,Oliver Wines,116
14,27,Jack Riewoldt,116
14,31,Andrew Mackie,115
14,31,Aaron Edwards,115
14,31,Matthew Leuenberger,115
14,31,Setanta O'hAilpin,115
14,31,Gary Ablett,115
14,36,James Frawley,114
14,36,Danyle Pearce,114
14,36,Brad Crouch,114
14,39,Luke Parker,113
14,40,Jarryd Roughead,112
14,40,Alex Rance,112
14,40,Scott Pendlebury,112
14,43,Matthew Kreuzer,111
14,43,Daniel Nicholson,111
14,43,Mitchell Duncan,111
14,43,Luke Breust,111
14,47,Brent Harvey,110
14,47,Kane Cornes,110
14,47,Joel Corey,110
14,50,Lindsay Thomas,109
14,50,Mark Lecras,109
14,52,Jimmy Bartel,108
14,53,Dean Terlich,107
14,53,Jaeger O'Meara,107
14,53,James Kelly,107
14,53,Trent Cotchin,107
14,53,Dean Cox,107
14,53,Matthew Broadbent,107
14,59,Kade Simpson,106
14,59,Leigh Adams,106
14,59,Jonathan Brown,106
14,59,Nathan Jones,106
14,59,Brodie Smith,106
14,64,Dawson Simpson,105
14,64,Orren Stephenson,105
14,66,Dyson Heppell,104
14,66,David Rodan,104
14,66,Chris Judd,104
14,69,Sam Jacobs,103
14,69,Ashley Smith,103
14,69,Matthew Priddis,103
14,69,Jack Gunston,103
14,69,Garrick Ibbotson,103
14,69,Todd Goldstein,103
14,75,Sam Gibson,102
14,76,Josh Jenkins,101
