round,player,team,score
4,1,Tom Rockliff,167
4,2,Brent Stanton,161
4,3,Luke Dahlhaus,149
4,4,Joel Selwood,144
4,5,Daniel Kerr,138
4,6,Scott Pendlebury,134
4,6,Gary Ablett,134
4,8,Callan Ward,133
4,9,Stewart Crameri,131
4,9,Luke Power,131
4,11,Eric MacKenzie,130
4,12,Luke Parker,128
4,13,Kurt Tippett,126
4,13,Travis Cloke,126
4,15,Rory Sloane,125
4,15,Scott Thompson,125
4,17,Allen Christensen,123
4,17,Brent Reilly,123
4,19,Brad Sewell,122
4,19,Sam Mitchell,122
4,21,Dane Swan,121
4,21,Aaron Sandilands,121
4,23,Marc Murphy,120
4,23,Matthew Suckling,120
4,23,Corey Enright,120
4,26,Kade Simpson,119
4,26,Travis Boak,119
4,28,Pearce Hanley,118
4,29,Jarrad McVeigh,117
4,30,Ashley McGrath,116
4,30,Paul Duffield,116
4,32,Adam Cooney,115
4,33,Heritier Lumumba,114
4,33,Nathan Van Berlo,114
4,33,Kieren Jack,114
4,36,Heath Scotland,113
4,36,Steele Sidebottom,113
4,36,Clancee Pearce,113
4,39,Ben Hudson,112
4,40,Daniel Cross,111
4,41,Scott Thompson,110
4,41,Ryan Hargrave,110
4,43,Clinton Jones,109
4,44,Darren Jolly,108
4,44,Robert Murphy,108
4,46,Josh Kennedy Injured,107
4,46,Jared Brennan,107
4,48,Jonathan Giles,106
4,48,Nick Malceski,106
4,48,Dayne Beams,106
4,51,Harry Taylor,105
4,51,Jordan Lewis,105
4,51,Mitchell Wallis,105
4,51,Domenic Cassisi,105
4,55,Ivan Maric,104
4,55,Daniel Rich,104
4,55,Matthew Priddis,104
4,55,Jobe Watson,104
4,55,Lenny Hayes,104
4,60,Kane Cornes,103
4,60,Mitchell Golby,103
4,60,Paul Chapman,103
4,60,Jared Rivers,103
4,60,Trent Cotchin,103
4,65,Nicholas Naitanui,102
4,65,Brett Deledio,102
4,65,Simon Black,102
4,65,Dyson Heppell,102
4,65,Liam Anthony,102
4,65,Andrew Swallow,102
4,71,Will Minson,101
4,71,Nathan Foley,101
4,71,Cale Hooker,101
4,74,Michael Barlow,100
4,74,Beau Waters,100
4,74,Jarryn Geary,100
4,74,Michael Johnson,100
4,78,Tendai Mzungu,99
4,79,Ben Cunnington,98
4,79,Tom Scully,98
4,79,Shaun Grigg,98
4,79,Jack Ziebell,98
4,79,Chris Newman,98
4,79,Scott McMahon,98
4,79,Liam Picken,98
4,86,Dean Brogan,97
4,86,Jimmy Bartel,97
4,86,Taylor Walker,97
4,86,Matthew Bate,97
4,86,Stephen Hill,97
4,86,Jack Darling,97
4,92,Harley Bennell,96
4,92,Zachary Clarke,96
4,92,Craig Bird,96
4,92,Dean Cox,96
4,96,Jason Porplyzia,95
4,97,John McCarthy,94
4,97,Patrick Ryder,94
4,97,Scott Selwood,94
4,97,Matthew De Boer,94
4,97,Jarrad Waite,94
4,97,Leigh Montagna,94
4,103,Jack Steven,93
