round,player,team,score
21,348,Sharrod Wellingham,39
21,348,Bradd Dalziell,39
21,351,Jarrod Harbrow,38
21,351,Matthew Scarlett,38
21,353,Paul Stewart,36
21,353,Beau Maister,36
21,355,Matt Thomas,35
21,356,Chris Knights,34
21,356,Angus Monfries,34
21,358,Jamie Cripps,33
21,358,Jake Melksham,33
21,360,Joshua Walker,32
21,360,Luke Brown,32
21,362,Brett O'Hanlon,31
21,363,Matthew Lobbe,30
21,363,Sam Blease,30
21,365,Rhys Stanley,29
21,365,Sam Darley,29
21,365,Zac Dawson,29
21,368,Jonathan Simpkin,28
21,368,Jamie Elliott,28
21,368,Ayce Cordy,28
21,368,Zephaniah Skinner,28
21,372,Jack Crisp,27
21,372,Thomas Couch,27
21,374,Tim Golds,25
21,375,Zach Tuohy,23
21,375,Jake Carlisle,23
21,377,Daniel Talia,22
21,378,Mitch Morton,21
21,378,Nathan Djerrkura,21
21,380,Benjamin Griffiths,20
21,380,Piers Flanagan,20
21,380,Steve Clifton,20
21,383,Israel Folau,19
21,384,Tom Bell,18
21,384,Tom Lonergan,18
21,384,Nicholas Suban,18
21,387,Matthew Maguire,17
21,388,Nick Haynes,16
21,388,Dustin Fletcher,16
21,390,Chance Bateman,14
21,391,Adam Cooney,13
21,392,Adam Selwood,12
21,393,Matt Campbell,9
21,394,Justin Koschitzke,8
21,395,Josh Toy,5
21,396,Caolan Mooney,3
