round,player,team,score
15,111,Tim Mohr,93
15,111,Daniel Hannebery,93
15,111,Matthew Lobbe,93
15,114,Jarryd Roughead,92
15,114,Daniel Wells,92
15,114,Nick Dal Santo,92
15,114,Andrew Krakouer,92
15,114,Dayne Zorko,92
15,114,Matthew De Boer,92
15,120,Jason Winderlich,91
15,120,Luke Parker,91
15,120,Ben Howlett,91
15,120,Josh Caddy,91
15,124,Shaun Grigg,90
15,124,Colin Garland,90
15,126,Michael Hurley,89
15,126,Shane Mumford,89
15,126,Andrew Carrazzo,89
15,126,Matthew Rosa,89
15,126,Nick Malceski,89
15,126,Travis Boak,89
15,132,Jack Watts,88
15,132,Chad Wingard,88
15,132,Trent McKenzie,88
15,132,Alex Rance,88
15,136,Kane Cornes,87
15,136,Courtenay Dempsey,87
15,136,Daniel Giansiracusa,87
15,136,Jonathan Giles,87
15,140,Colin Sylvia,86
15,141,Brent Macaffer,85
15,141,Ricky Henderson,85
15,141,Dustin Martin,85
15,141,Shaun McKernan,85
15,145,Brian Lake,84
15,145,Jamie Elliott,84
15,147,Jarryn Geary,83
15,147,Nathan Hrovat,83
15,147,Adam Cooney,83
15,147,Luke Breust,83
15,147,Matthew Wright,83
15,147,Lenny Hayes,83
15,147,Dean Cox,83
15,147,Michael Jamison,83
15,147,Lynden Dunn,83
15,156,Beau Waters,82
15,156,Jaeger O'Meara,82
15,156,Nathan Fyfe,82
15,156,Ryan Harwood,82
15,156,Stephen Gilham,82
15,156,Drew Petrie,82
15,162,Mark Blicavs,81
15,162,Jonathan Simpkin,81
15,162,Paul Seedsman,81
15,162,Mark Lecras,81
15,166,Michael Walters,80
15,166,Daniel Rich,80
15,166,James Frawley,80
15,166,Luke Ball,80
15,166,Ben Hudson,80
15,166,Allen Christensen,80
15,172,Jeremy Howe,79
15,172,Nicholas Naitanui,79
15,172,Thomas Murphy,79
15,172,Michael Hibberd,79
15,172,Matt Jones,79
15,177,Andrew Swallow,78
15,177,Jordan Roughead,78
15,177,Isaac Smith,78
15,177,Bernie Vince,78
15,177,Andy Otten,78
15,182,Orren Stephenson,77
15,182,Kurt Tippett,77
15,182,Dane Rampe,77
15,182,Jeremy Cameron,77
15,186,David Rodan,76
15,186,Clinton Jones,76
15,186,Brad Crouch,76
15,186,Mathew Stokes,76
15,190,Ryan Crowley,75
15,190,Brett Deledio,75
15,190,Robert Murphy,75
15,190,Sam Dwyer,75
15,190,Mitchell Golby,75
15,195,Thomas Liberatore,74
15,195,Joel Patfull,74
15,197,Jake Melksham,72
15,197,Max Gawn,72
15,197,Curtly Hampton,72
15,197,Brandon Jack,72
15,197,Tyrone Vickery,72
15,197,Jack Grimes,72
15,197,Stephen Coniglio,72
15,204,Brodie Smith,71
15,204,Jonathan Brown,71
15,204,Campbell Brown,71
15,204,Shaun Burgoyne,71
15,204,David Myers,71
15,204,Oliver Wines,71
15,204,Harry Taylor,71
15,211,Dylan Roberton,70
15,211,James Podsiadly,70
15,211,Garrick Ibbotson,70
15,211,Aaron Mullett,70
15,211,Luke Hodge,70
15,211,Levi Casboult,70
15,211,Lachlan Henderson,70
15,218,Jarrod Witts,69
15,218,Kade Simpson,69
15,218,Dyson Heppell,69
15,218,Nathan Jones,69
15,218,Jarryd Blair,69
15,218,Jude Bolton,69
15,218,Mark Baguley,69
15,218,Benjamin Stratton,69
15,218,Brendan Whitecross,69
15,218,Jordan Lewis,69
15,228,Daniel Talia,68
15,228,Dion Prestia,68
15,228,Darren Glass,68
15,228,Reece Conca,68
15,228,Ben Cunnington,68
15,228,Rory Laird,68
15,228,Jack Newnes,68
15,228,Shaun Atley,68
15,228,Koby Stevens,68
15,237,Jason Porplyzia,67
15,237,Tory Dickson,67
15,237,Thomas Lee,67
15,237,Jamie MacMillan,67
15,237,Will Schofield,67
15,242,Zac Dawson,66
15,242,Jackson Macrae,66
15,242,Mitch Robinson,66
15,242,Jake King,66
15,242,Danny Stanley,66
15,247,Mark Hutchings,65
15,247,Zachary Clarke,65
15,249,Daniel Merrett,64
15,249,Josh Jenkins,64
15,249,Justin Westhoff,64
15,249,Jackson Trengove,64
15,249,Sam Jacobs,64
15,249,Taylor Duryea,64
15,255,Ben Rutten,63
15,255,Josh Saunders,63
15,255,Jack Trengove,63
15,255,Daniel Jackson,63
15,255,Dawson Simpson,63
15,260,Steven Motlop,62
15,260,Dale Morris,62
15,260,Steven Morris,62
15,260,Jason Tutt,62
15,260,Farren Ray,62
15,260,Matthew White,62
15,266,Ted Richards,61
15,266,Joel Corey,61
15,266,Brodie Murdoch,61
15,266,Alipate Carlile,61
15,266,Will Hoskin-Elliott,61
15,266,Lance Franklin,61
15,266,Luke McPharlin,61
15,273,Mike Pyke,60
15,274,Tom Lynch,59
15,274,Mitchell Wallis,59
15,274,Andrew Moore,59
15,274,Andrejs Everitt,59
15,274,Matthew Broadbent,59
15,274,Nick Maxwell,59
15,274,Bryce Gibbs,59
15,274,Joel Wilkinson,59
15,282,Cameron O'Shea,58
15,282,Aaron Hall,58
15,282,Shane Edwards,58
15,282,Christopher Yarran,58
15,282,Rohan Bewick,58
15,282,Jake Stringer,58
15,288,Joshua Green,57
15,288,Paul Puopolo,57
15,288,Bradley Sheppard,57
15,288,Marley Williams,57
15,288,Andrew McInnes,57
15,288,Nathan Van Berlo,57
15,294,Justin Clarke,56
15,294,Chris Dawes,56
15,294,Liam Jones,56
15,294,Sean Dempster,56
15,294,Jay Schulz,56
15,299,Luke Russell,55
15,299,Sam Gibson,55
15,299,Nathan Brown,55
15,299,Callan Ward,55
15,303,Trent Dennis-Lane,54
15,303,Ryan Lester,54
15,303,Cameron Guthrie,54
15,303,Marc Murphy,54
15,307,Andrew Raines,53
15,307,Eddie Betts,53
15,307,Ahmed Saad,53
15,307,Josh Gibson,53
15,307,Heath Grundy,53
15,307,Samuel Reid,53
15,313,Aaron Edwards,52
15,314,Stephen Hill,50
15,314,Aaron Davey,50
15,316,Nicholas Kommer,49
15,316,Rhys Palmer,49
15,316,Shane Savage,49
15,316,Edward Curnow,49
15,316,Steven May,49
15,316,Ben Sinclair,49
15,322,Tom Lonergan,48
15,322,Luke Brown,48
15,322,Travis Colyer,48
15,322,Jimmy Toumpas,48
15,326,Jaryd Cachia,47
15,326,Zach Tuohy,47
15,328,Jasper Pittard,46
15,328,Troy Chaplin,46
15,328,Daniel Gorringe,46
15,328,Tim Sumner,46
15,328,Bradley Hill,46
15,328,Mitchell Clisby,46
15,328,Jamie Cripps,46
15,335,Daniel Nicholson,45
15,335,Chris Newman,45
15,335,Jack Riewoldt,45
15,338,Greg Broughton,44
15,338,Taylor Adams,44
15,338,Nick Smith,44
15,338,Ben McGlynn,44
15,342,Tom Hawkins,43
15,342,Setanta O'hAilpin,43
15,342,Andrew Gaff,43
15,342,Brad Sewell,43
15,342,Michael Firrito,43
15,342,Tom Hickey,43
15,348,Thomas Jonas,42
15,348,Taylor Hunt,42
15,348,Aidan Corr,42
15,348,Matthew Jaensch,42
15,348,Tom Logan,42
15,353,Adam Tomlinson,41
15,353,Jackson Merrett,41
15,353,Dennis Armfield,41
15,356,Taylor Hine,40
15,357,Jed Lamb,39
15,358,Jack Hombsch,38
15,358,Brandon Ellis,38
15,360,Mitchell Brown,37
15,361,Clinton Young,36
15,361,Ayce Cordy,36
15,363,Nick Vlastuin,35
15,363,Sam Day,35
15,365,James Gwilt,34
15,365,Max Bailey,34
15,365,Nathan Wright,34
15,365,Brent Moloney,34
15,365,Jake Carlisle,34
15,370,Jeff Garlett,33
15,371,Josh Hill,32
15,372,Cyril Rioli,31
15,372,Aaron Sandilands,31
15,372,Dean Kent,31
15,375,Jake Batchelor,26
15,376,Rhys Stanley,25
15,377,Jacob Townsend,24
15,377,Matthew Dea,24
15,377,Jobe Watson,24
15,380,Paul Stewart,23
15,380,Jack Darling,23
15,382,Thomas Sheridan,21
15,382,Adam Kennedy,21
15,382,Jesse Stringer,21
15,385,Terry Milera,16
15,386,Ben Kennedy,14
15,386,Shannon Byrnes,14
15,386,Jason Johannisen,14
15,389,Jake Neade,13
15,390,Bradley McKenzie,12
15,391,Sam Reid Injured,11
15,392,Andrew Boston,10
15,393,Ashley McGrath,8
15,394,Jacob Brennan,4
15,395,Jarrad Waite,3
15,396,Aidan Riley,0
