round,player,team,score
9,184,Levi Greenwood,76
9,184,Tom Simpkin,76
9,184,Farren Ray,76
9,184,Luke McPharlin,76
9,184,Shaun Atley,76
9,184,Paul Duffield,76
9,184,Taylor Hunt,76
9,184,Hayden Ballantyne,76
9,184,Ryan Griffen,76
9,184,Aaron Joseph,76
9,184,Tom Lynch,76
9,184,Mitchell Clark,76
9,184,Angus Monfries,76
9,184,Daniel Rich,76
9,199,Samuel Reid,75
9,199,Simon Buckley,75
9,199,Kyal Horsley,75
9,202,Heath Hocking,74
9,202,Cyril Rioli,74
9,202,Greg Broughton,74
9,202,Chad Cornes,74
9,202,James McDonald,74
9,207,Christopher Mayne,73
9,207,Tayte Pears,73
9,207,Brett Ebert,73
9,207,Brendan Whitecross,73
9,207,Lance Franklin,73
9,212,Jake King,72
9,212,Jack Grimes,72
9,212,Brent Stanton,72
9,212,Sam Blease,72
9,216,Scott Selwood,71
9,216,Scott Thompson,71
9,216,Jordie McKenzie,71
9,216,Josh Caddy,71
9,216,Joshua Bootsma,71
9,216,Aaron Sandilands,71
9,216,Grant Birchall,71
9,216,Devon Smith,71
9,224,Harry Taylor,69
9,224,Ben Sinclair,69
9,224,Michael Doughty,69
9,224,Tory Dickson,69
9,224,Phil Davis,69
9,229,Dean Cox,68
9,229,Robin Nahas,68
9,229,Daniel Hannebery,68
9,232,Reece Conca,67
9,232,James Gwilt,67
9,232,Stephen Hill,67
9,232,Daniel Talia,67
9,232,Jack Darling,67
9,232,Ryan Bastinac,67
9,232,Shaun Hampson,67
9,232,Zachary Clarke,67
9,240,Jesse Stringer,66
9,240,Sebastian Tape,66
9,240,Ben Jacobs,66
9,243,Lachie Neale,65
9,243,Alex Rance,65
9,243,Chad Wingard,65
9,246,Justin Westhoff,64
9,246,Zach Tuohy,64
9,246,Domenic Cassisi,64
9,246,Jack Trengove,64
9,246,Lewis Roberts-Thomson,64
9,246,Lewis Jetta,64
9,246,Edward Curnow,64
9,253,Aaron Cornelius,63
9,253,Ryan Schoenmakers,63
9,253,Rory Thompson,63
9,256,Cameron Delaney,62
9,256,Bachar Houli,62
9,256,Tyrone Vickery,62
9,256,David Hale,62
9,256,Jason Porplyzia,62
9,261,Daniel Nicholson,61
9,261,Rohan Bewick,61
9,261,Ricky Henderson,61
9,261,Matthew Warnock,61
9,265,Billy Longer,60
9,265,Isaac Smith,60
9,265,Rhyce Shaw,60
9,268,David Mundy,59
9,268,Heath Grundy,59
9,268,Adam Selwood,59
9,268,Andrew Collins,59
9,268,Benjamin Griffiths,59
9,268,Jared Petrenko,59
9,274,Josh Jenkins,58
9,274,Clinton Jones,58
9,274,Orren Stephenson,58
9,277,Daniel Merrett,57
9,277,Steven Morris,57
9,277,Terry Milera,57
9,277,Jake Melksham,57
9,277,Jonathan Brown,57
9,282,Ryan Hargrave,56
9,282,Jeremy Howe,56
9,282,Bernie Vince,56
9,285,Alex Sexton,55
9,285,Liam Jones,55
9,285,Clinton Young,55
9,285,Taylor Adams,55
9,285,Sam Reid Injured,55
9,285,Matt Shaw,55
9,291,James Magner,54
9,291,Matt Thomas,54
9,293,Paul Bower,53
9,293,Mark McVeigh,53
9,293,Jordan Lewis,53
9,293,Craig Bird,53
9,293,Jamie Cripps,53
9,298,Lachlan Keeffe,52
9,298,Joshua Green,52
9,300,Justin Koschitzke,51
9,300,Alex Johnson,51
9,302,Jason Gram,50
9,302,Tim Mohr,50
9,302,Daniel Jackson,50
9,302,Chris Dawes,50
9,302,Martin Clarke,50
9,302,Brandon Ellis,50
9,308,Ben Rutten,49
9,308,Will Schofield,49
9,308,Travis Colyer,49
9,308,Aaron Edwards,49
9,308,Liam Picken,49
9,308,Jeremy Taylor,49
9,308,Mark Austin,49
9,315,Matthew Suckling,48
9,315,Sam Gilbert,48
9,315,Jamie MacMillan,48
9,315,Campbell Brown,48
9,315,Tomas Bugg,48
9,315,Daniel Kerr,48
9,321,Elliot Yeo,47
9,321,Ian Callinan,47
9,321,Jonathon Griffin,47
9,321,Darren Pfeiffer,47
9,325,Trent West,46
9,325,Marley Williams,46
9,325,Luke Parker,46
9,328,Zac Smith,45
9,328,Dennis Armfield,45
9,328,Michael Hurley,45
9,328,Justin Sherman,45
9,328,Simon Black,45
9,328,Jeff Garlett,45
9,334,Nick Malceski,44
9,334,Stephen Gilham,44
9,334,Luke Tapscott,44
9,334,Nick Smith,44
9,338,Darren Jolly,43
9,338,Mathew Stokes,43
9,338,Liam Shiels,43
9,341,James Polkinghorne,42
9,341,Curtly Hampton,42
9,343,Alipate Carlile,41
9,343,Karmichael Hunt,41
9,343,Jack Ziebell,41
9,343,Lynden Dunn,41
9,347,Mitchell Duncan,40
9,347,Matthew Dea,40
9,347,Jesse Crichton,40
9,347,Joel Wilkinson,40
9,351,Brent Moloney,39
9,351,Ben Cunnington,39
9,353,Stephen Coniglio,38
9,353,Daniel Stewart,38
9,355,Jarryn Geary,37
9,356,Clancee Pearce,36
9,356,Patrick Veszpremi,36
9,358,Daniel Pearce,35
9,358,Zac Dawson,35
9,358,Patrick McGinnity,35
9,358,Jacob Townsend,35
9,358,Shane Savage,35
9,363,Cameron Guthrie,34
9,364,Jacob Surjan,33
9,364,Arryn Siposs,33
9,364,Tendai Mzungu,33
9,367,Andrew Raines,32
9,367,Martin Mattner,32
9,367,Andrew Phillips,32
9,370,James Sellar,30
9,371,James Podsiadly,29
9,372,Jamie Bennell,27
9,372,Ryan Lester,27
9,372,Alex Fasolo,27
9,375,Tom Lonergan,26
9,375,Travis Cloke,26
9,377,Graham Johncock,25
9,378,Zephaniah Skinner,24
9,379,Paul Stewart,23
9,379,Sam Darley,23
9,381,Jay Van Berlo,21
9,382,Cruize Garlett,20
9,383,Adam Kennedy,17
9,384,Jonathan Simpkin,16
9,385,Alik Magin,13
9,386,Henry Slattery,12
9,387,Jacob Brennan,11
9,387,Trent Dennis-Lane,11
9,387,Addam Maric,11
9,390,Jamie Elliott,8
9,391,Paul Puopolo,6
9,391,Richard Douglas,6
9,391,Kane Lucas,6
9,394,Tommy Walsh,4
9,395,Brad Green,2
9,396,Ryan Crowley,0
