round,player,team,score
10,170,Alex Johnson,78
10,170,Matthew Maguire,78
10,170,Sam Jacobs,78
10,173,Jake Carlisle,77
10,173,Adam Cooney,77
10,173,Sam Shaw,77
10,176,Ahmed Saad,76
10,176,Daniel Rich,76
10,178,Terry Milera,75
10,178,Shaun Burgoyne,75
10,178,Tomas Bugg,75
10,181,James McDonald,74
10,181,Jarrad McVeigh,74
10,181,Jesse Crichton,74
10,181,Shaun Atley,74
10,181,Clinton Young,74
10,181,Steele Sidebottom,74
10,181,Chris Dawes,74
10,181,Andrew Raines,74
10,181,Justin Koschitzke,74
10,181,Luke Russell,74
10,191,Robert Murphy,73
10,191,Trent West,73
10,191,James Podsiadly,73
10,191,Mitchell Duncan,73
10,191,Chad Wingard,73
10,191,Andrew Swallow,73
10,191,Dustin Fletcher,73
10,191,Lachie Neale,73
10,191,Danny Stanley,73
10,191,Adam Treloar,73
10,201,Thomas Liberatore,72
10,201,Joel Patfull,72
10,201,Cameron Guthrie,72
10,201,Ryan Lester,72
10,201,Cale Morton,72
10,206,Toby Greene,71
10,206,Jack Newnes,71
10,206,Tory Dickson,71
10,206,Tom Scully,71
10,206,Nick Smith,71
10,211,James Magner,70
10,211,Zach Tuohy,70
10,211,Justin Westhoff,70
10,211,Travis Boak,70
10,211,Shaun Higgins,70
10,211,Josh Hunt,70
10,211,Domenic Cassisi,70
10,211,Matt Shaw,70
10,219,Jarrad Redden,69
10,219,Reece Conca,69
10,219,Ben Howlett,69
10,222,Clancee Pearce,68
10,222,Matthew Suckling,68
10,222,Drew Petrie,68
10,222,Brandon Ellis,68
10,226,Jordan Roughead,67
10,226,David Mundy,67
10,226,Jeff Garlett,67
10,226,Aaron Hall,67
10,226,Thomas Gillies,67
10,226,Alex Rance,67
10,232,Rory Thompson,66
10,232,Luke Breust,66
10,232,Nathan Foley,66
10,232,Dylan Addison,66
10,232,Adam Selwood,66
10,232,Chad Cornes,66
10,232,Campbell Brown,66
10,232,Michael Doughty,66
10,232,Taylor Adams,66
10,241,Eric MacKenzie,65
10,241,Jackson Trengove,65
10,241,Jack Darling,65
10,244,Christopher Mayne,64
10,244,Kyle Hardingham,64
10,244,Travis Colyer,64
10,244,Sam Darley,64
10,244,Tom McDonald,64
10,249,Sam Iles,63
10,249,Tom Bellchambers,63
10,249,Brent Harvey,63
10,252,Trent McKenzie,62
10,252,Jason Porplyzia,62
10,252,Farren Ray,62
10,255,Nathan Brown,61
10,255,Tendai Mzungu,61
10,255,Jesse Stringer,61
10,255,Michael Hurley,61
10,255,Aaron Edwards,61
10,255,Eddie Betts,61
10,255,Angus Monfries,61
10,262,Levi Greenwood,60
10,262,Steven Morris,60
10,262,Joel Macdonald,60
10,265,Zac Dawson,59
10,265,Isaac Smith,59
10,265,Jared Polec,59
10,268,Phil Davis,58
10,268,Bernie Vince,58
10,268,Kade Simpson,58
10,268,Scott Thompson,58
10,268,Stephen Milne,58
10,268,Billie Smedts,58
10,268,Quinten Lynch,58
10,268,Nial McKeever,58
10,268,Clinton Jones,58
10,277,Jack Steven,57
10,277,Jason Blake,57
10,277,Orren Stephenson,57
10,277,Rick Dyson,57
10,277,Ben Cunnington,57
10,277,Stewart Crameri,57
10,277,Tom Lonergan,57
10,284,Arryn Siposs,56
10,284,Tim Mohr,56
10,284,Ben Sinclair,56
10,284,Bachar Houli,56
10,284,Heritier Lumumba,56
10,284,Daniel Merrett,56
10,284,Ryan Crowley,56
10,291,Daniel Jackson,55
10,291,Nick Haynes,55
10,291,Martin Mattner,55
10,291,Patrick Veszpremi,55
10,291,Tyrone Vickery,55
10,291,Cameron Delaney,55
10,291,Alipate Carlile,55
10,291,Paul Stewart,55
10,291,Brent Renouf,55
10,291,Pearce Hanley,55
10,301,Jonathan Brown,54
10,301,Paul Duffield,54
10,301,Joshua Green,54
10,301,Mathew Stokes,54
10,305,Karmichael Hunt,53
10,305,Jordie McKenzie,53
10,305,Ryan Bastinac,53
10,305,Craig Bird,53
10,309,Benjamin Griffiths,51
10,309,Daniel Kerr,51
10,309,Leroy Jetta,51
10,309,Nathan Lovett-Murray,51
10,313,Josh Caddy,50
10,313,Trent Dennis-Lane,50
10,313,Josh Hill,50
10,313,Matthew Warnock,50
10,313,Benjamin Stratton,50
10,313,Shaun Hampson,50
10,319,Samuel Reid,49
10,319,Matthew Jaensch,49
10,319,Brian Lake,49
10,319,Dennis Armfield,49
10,319,Ben Jacobs,49
10,324,Michael Jamison,48
10,324,Mark Austin,48
10,324,Brent Reilly,48
10,324,Lynden Dunn,48
10,324,Alex Sexton,48
10,324,Jake King,48
10,324,Liam Shiels,48
10,331,Aaron Joseph,47
10,332,Ryan Hargrave,46
10,332,Sam Reid Injured,46
10,332,Josh Jenkins,46
10,335,Cruize Garlett,45
10,335,Josh Gibson,45
10,335,Andrew McQualter,45
10,335,Luke Delaney,45
10,335,Jake Melksham,45
10,340,Devon Smith,44
10,341,Luke Dahlhaus,43
10,341,Thomas Young,43
10,341,Daniel Talia,43
10,344,Ben Rutten,42
10,344,Christopher Yarran,42
10,344,Bradley Sheppard,42
10,347,Daniel Giansiracusa,41
10,347,Brodie Smith,41
10,347,Aaron Black,41
10,350,Tayte Pears,40
10,350,Jamie MacMillan,40
10,350,Jacob Brennan,40
10,350,Shane Mumford,40
10,354,Tom Lynch,39
10,354,Ashton Hams,39
10,356,Joel Wilkinson,38
10,356,Ashley McGrath,38
10,356,Brad Green,38
10,359,Andrew Phillips,37
10,360,Paul Bower,36
10,361,Zachary Clarke,35
10,361,Edward Curnow,35
10,361,Aaron Cornelius,35
10,364,Scott Thompson,34
10,365,Graham Johncock,33
10,365,Rohan Bewick,33
10,365,Jacob Townsend,33
10,368,Kyal Horsley,32
10,368,Ayce Cordy,32
10,370,Shane Savage,31
10,371,Jacob Surjan,30
10,371,Kirk Ugle,30
10,373,Sam Day,29
10,373,Alwyn Davey,29
10,375,Addam Maric,28
10,376,Jordan Schroder,27
10,376,John Anthony,27
10,378,Tony Armstrong,26
10,378,Tom Simpkin,26
10,380,Michael Firrito,25
10,381,Easton Wood,24
10,381,Patrick McGinnity,24
10,383,Michael Rischitelli,23
10,384,Kieran Harper,22
10,385,Hayden Crozier,21
10,386,Andrew Collins,20
10,386,Alik Magin,20
10,388,Bradley Hill,18
10,389,Sam Lonergan,16
10,390,Sam Blease,15
10,391,James Gwilt,14
10,392,Lincoln McCarthy,12
10,392,Dom Tyson,12
10,394,Andrew Moore,11
10,395,Daniel Pearce,8
10,396,Jamie Cripps,6
