round,player,team,score
17,132,Toby Greene,83
17,140,Jimmy Bartel,82
17,140,Jack Gunston,82
17,140,Benjamin Stratton,82
17,140,Daniel Merrett,82
17,140,Nick Maxwell,82
17,145,Danyle Pearce,81
17,145,Dyson Heppell,81
17,145,Dayne Zorko,81
17,145,Ryan Harwood,81
17,145,Shannon Byrnes,81
17,145,David Mundy,81
17,145,Dion Prestia,81
17,145,Shane Savage,81
17,145,Cyril Rioli,81
17,145,Jarrad McVeigh,81
17,145,Jed Adcock,81
17,145,Joel Patfull,81
17,157,Tom Mitchell,80
17,157,Kyle Cheney,80
17,157,Clinton Jones,80
17,157,Luke Ball,80
17,157,Ashley Smith,80
17,157,Christopher Yarran,80
17,157,Luke Parker,80
17,157,Mark Baguley,80
17,165,Sam Mayes,79
17,165,Robert Murphy,79
17,165,Angus Monfries,79
17,168,Nicholas Naitanui,78
17,168,Lynden Dunn,78
17,168,Jesse White,78
17,168,Lachlan Hansen,78
17,168,Jarrod Harbrow,78
17,168,Nathan Jones,78
17,168,Nathan Grima,78
17,168,Curtly Hampton,78
17,168,Stewart Crameri,78
17,168,David Armitage,78
17,168,Ricky Petterd,78
17,168,Dean Brogan,78
17,168,Joshua Green,78
17,181,Mitchell Clisby,77
17,181,Brandon Ellis,77
17,181,Eric MacKenzie,77
17,181,Luke Russell,77
17,181,David MacKay,77
17,181,Taylor Duryea,77
17,181,Shane Mumford,77
17,181,Lindsay Thomas,77
17,181,Daniel Talia,77
17,181,Koby Stevens,77
17,181,Brad Crouch,77
17,181,Matthew Broadbent,77
17,193,Andrew Carrazzo,76
17,193,Troy Chaplin,76
17,193,Jay Schulz,76
17,196,Mark Blicavs,75
17,196,Daniel Wells,75
17,196,Richard Tambling,75
17,196,Kane Mitchell,75
17,196,Jake Carlisle,75
17,196,Chris Newman,75
17,196,Harley Bennell,75
17,203,Mitchell Duncan,74
17,203,Tory Dickson,74
17,203,Andy Otten,74
17,206,Bachar Houli,73
17,206,Kurt Tippett,73
17,206,Ben Reid,73
17,206,Sam Darley,73
17,210,Christopher Mayne,72
17,210,James Gwilt,72
17,210,Lee Spurr,72
17,210,Andrew Swallow,72
17,210,Rory Laird,72
17,215,Eddie Betts,71
17,215,Paul Puopolo,71
17,215,Ben Sinclair,71
17,218,Mathew Stokes,70
17,218,Dean Cox,70
17,218,Tom Lynch,70
17,218,Sharrod Wellingham,70
17,218,Jamie MacMillan,70
17,218,Zach Tuohy,70
17,218,Tyrone Vickery,70
17,225,Max Bailey,69
17,225,Clancee Pearce,69
17,225,Brendon Goddard,69
17,225,Sean Dempster,69
17,225,Craig Bird,69
17,225,Jarryd Roughead,69
17,225,Tomas Bugg,69
17,225,Jack Viney,69
17,233,Harry Taylor,68
17,233,Farren Ray,68
17,233,Josh Jenkins,68
17,233,Thomas Lee,68
17,233,Patrick Ryder,68
17,233,Brodie Smith,68
17,239,Max Gawn,67
17,239,Thomas Curren,67
17,241,Ben Hudson,66
17,241,Ben Rutten,66
17,241,Adam Treloar,66
17,241,Nick Malceski,66
17,241,Jake King,66
17,246,Dustin Fletcher,65
17,246,Jack Grimes,65
17,246,Luke Shuey,65
17,249,Brett Deledio,64
17,249,Brian Lake,64
17,249,Chris Dawes,64
17,249,Tom Bellchambers,64
17,253,Jamie Elliott,63
17,253,Lachie Neale,63
17,253,Jarrod Witts,63
17,256,Cameron O'Shea,62
17,256,Kane Lucas,62
17,256,Matthew White,62
17,256,Leroy Jetta,62
17,256,Will Schofield,62
17,256,Matthew De Boer,62
17,256,Sam Blease,62
17,256,Luke Brown,62
17,264,Luke Breust,61
17,264,Bradley Hill,61
17,264,Stephen Hill,61
17,264,Zac Dawson,61
17,264,John Butcher,61
17,264,Mark Whiley,61
17,264,Josh Hall,61
17,264,Tyson Goldsack,61
17,264,Brock McLean,61
17,264,Rohan Bewick,61
17,274,Heath Grundy,60
17,274,Danny Stanley,60
17,274,Josh Bruce,60
17,274,Bryce Gibbs,60
17,274,Nicholas O'Brien,60
17,274,Brendan Whitecross,60
17,274,Sam Docherty,60
17,274,James Kelly,60
17,274,Mitchell Brown,60
17,283,Lachlan Keeffe,59
17,283,Dale Morris,59
17,283,Tom Hawkins,59
17,283,Alex Silvagni,59
17,283,Ted Richards,59
17,283,Tom McDonald,59
17,283,Bradley McKenzie,59
17,283,Adam Carter,59
17,283,Tom Simpkin,59
17,283,Nicholas Kommer,59
17,293,Elliot Yeo,58
17,293,Rory Thompson,58
17,293,Steven Motlop,58
17,293,Garrick Ibbotson,58
17,297,Jason Porplyzia,57
17,297,Billie Smedts,57
17,297,Thomas Jonas,57
17,300,Jude Bolton,56
17,300,Tom Lonergan,56
17,300,Cale Morton,56
17,303,Mitchell Wallis,55
17,303,Scott Thompson,55
17,305,Devon Smith,54
17,305,Jarryd Lyons,54
17,305,Sam Gibson,54
17,305,Robbie Tarrant,54
17,305,Jordan Roughead,54
17,310,Colin Garland,53
17,310,Paul Stewart,53
17,310,Jackson Merrett,53
17,310,Jackson Trengove,53
17,310,Jordan Lisle,53
17,315,Cameron Guthrie,52
17,315,Matt Jones,52
17,315,Brent Guerra,52
17,315,Bradd Dalziell,52
17,315,Ryan Lester,52
17,320,Paul Duffield,51
17,320,Courtenay Dempsey,51
17,320,Justin Clarke,51
17,320,Matthew Watson,51
17,324,Jimmy Webster,50
17,324,Josh Hill,50
17,326,Brandon Jack,49
17,326,Josh Saunders,49
17,326,Sam Day,49
17,329,Liam Jones,48
17,329,Aaron Mullett,48
17,329,Aaron Black,48
17,329,Trent Dennis-Lane,48
17,333,Matthew Arnot,46
17,333,Andrew McInnes,46
17,333,Heath Scotland,46
17,333,Andrew Raines,46
17,333,Dylan Addison,46
17,338,Reece Conca,45
17,338,Tom Hickey,45
17,338,Lachie Whitfield,45
17,338,Michael Talia,45
17,338,Luke Dahlhaus,45
17,338,Phil Davis,45
17,344,Sebastian Tape,43
17,344,Andrejs Everitt,43
17,344,Jason Tutt,43
17,347,Dane Rampe,42
17,347,Jack Hannath,42
17,347,Thomas Sheridan,42
17,350,Sam Rowe,41
17,350,Jack Darling,41
17,352,Andrew Moore,40
17,352,Steven Morris,40
17,354,Nathan Hrovat,38
17,354,Jonathan Simpkin,38
17,356,Brent Macaffer,37
17,357,Jesse Stringer,36
17,357,Dennis Armfield,36
17,357,Michael Jamison,36
17,357,Sam Colquhoun,36
17,357,Cameron Sutcliffe,36
17,357,Liam Picken,36
17,363,Scott McMahon,35
17,363,Josh Hunt,35
17,363,Adam Selwood,35
17,366,Ashley McGrath,34
17,366,Stephen Milne,34
17,368,Maverick Weller,32
17,369,Alipate Carlile,31
17,370,Jack Newnes,30
17,370,James Podsiadly,30
17,372,Jaryd Cachia,29
17,372,Mitchell Grigg,29
17,374,Taylor Hine,28
17,375,Gerald Ugle,27
17,376,Andrew Boston,26
17,376,Dylan Roberton,26
17,378,Ryan Crowley,25
17,378,Travis Varcoe,25
17,380,Oliver Wines,24
17,381,Lachlan Hunter,23
17,382,Jamie Cripps,22
17,382,Nathan Foley,22
17,382,Aaron Hall,22
17,385,Will Hoskin-Elliott,20
17,386,Rhys Stanley,19
17,387,Jordan Murdoch,18
17,388,Nathan Lovett-Murray,17
17,389,Caolan Mooney,15
17,389,Harry Cunningham,15
17,389,Andrew Krakouer,15
17,392,William Langford,14
17,393,Jimmy Toumpas,11
17,394,Jake Neade,9
17,394,Dean Kent,9
17,396,Alex Sexton,6
