gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition
2013R706,2013,7,11/05/2013,M.C.G.,7:40 PM,54725,Hawthorn,119,Sydney,82,0,2,TRUE,TRUE,2,0,1,1,211,27,11.42307692,22.93465909,74.59090909,68.20454545,75.65909091,69.58636364,75.74801988,72.23905256,1,3
2013R707,2013,7,12/05/2013,Sydney Showground,1:10 PM,5830,Greater Western Sydney,52,Adelaide,187,0,0,FALSE,FALSE,2,0,3,2,-164,-10,-16.90277778,-9.525,71.77272727,69.06818182,69.85,72.65909091,68.7435051,72.12587041,18,2
2013R708,2013,7,12/05/2013,M.C.G.,4:40 PM,13304,Melbourne,54,Gold Coast,114,0,0,FALSE,FALSE,0,0,3,3,-126,-7,28.62074969,11.19801587,56.13636364,74.75,63.30909091,69.77727273,63.94751685,71.16519267,16,17
2013R709,2013,7,13/05/2013,Docklands,7:40 PM,34054,St Kilda,77,Carlton,68,0.6,2,FALSE,TRUE,0,0,5,1,164,63,0.485835668,-33.85042735,72.84090909,65.70454545,69.10454545,75.01136364,68.19067082,74.61111658,9,10
2013R801,2013,8,17/05/2013,Subiaco,6:40 PM,38146,West Coast,90,North Melbourne,88,9.4,2,TRUE,TRUE,3,0,4,1,-478,-60,-6.207932264,-43.4,65.88636364,85.34090909,73.85909091,80.34886364,75.1043375,79.74611424,5,8
2013R802,2013,8,18/05/2013,Docklands,1:45 PM,33915,Essendon,86,Brisbane Lions,96,0.2,0,FALSE,FALSE,0,0,4,1,-15,-116,-11.66939946,-12.8974359,69.84090909,68,73.04090909,71.79090909,76.13932459,72.03728104,11,13
2013R803,2013,8,18/05/2013,York Park,2:10 PM,10513,Hawthorn,140,Greater Western Sydney,57,0.2,2,TRUE,FALSE,4,4,2,4,-132,21,-5.194548872,35.42968941,76.38636364,65.52272727,76.74772727,62.53636364,76.41609323,61.67727833,1,18
2013R804,2013,8,18/05/2013,Carrara,4:40 PM,13520,Gold Coast,93,Western Bulldogs,61,0,2,TRUE,FALSE,3,0,1,4,71,119,5.345833333,-11.38945521,77.63636364,76.09090909,69.67045455,76.98181818,72.09492647,74.45027795,17,15
2013R805,2013,8,18/05/2013,M.C.G.,7:40 PM,66768,Collingwood,102,Geelong,96,0.2,2,FALSE,TRUE,1,0,4,3,66,-11,-13.40385379,16.58953575,68.95454545,65.72727273,75.69090909,74.70681818,77.00940344,73.67297111,4,6
2013R806,2013,8,18/05/2013,S.C.G.,7:40 PM,22546,Sydney,70,Fremantle,70,0,1,FALSE,TRUE,4,0,4,2,79,-19,2.408400178,-19.7447479,70.31818182,68.68181818,70.01363636,76.35909091,71.82863367,75.07357703,3,7
2013R807,2013,8,19/05/2013,Docklands,1:10 PM,29936,Carlton,109,Port Adelaide,91,0.4,2,FALSE,FALSE,2,0,4,3,168,-261,14.64186508,-26.20740741,59.86363636,76.63636364,71.91818182,73.27727273,71.70752082,74.26599446,10,14
2013R808,2013,8,19/05/2013,M.C.G.,3:20 PM,39148,Richmond,106,Melbourne,72,0.4,2,TRUE,FALSE,0,0,4,5,326,30,3.005028656,15.93490842,73.61363636,56.11363636,74.31818182,58.00454545,71.60671761,59.78616027,12,16
2013R809,2013,8,19/05/2013,Football Park,4:10 PM,34605,Adelaide,87,St Kilda,47,0,2,TRUE,TRUE,2,0,0,1,0,-33,0,-14.48571429,69.06818182,75.09090909,72.94545455,71.18181818,73.35540545,70.10344358,2,9
2013R901,2013,9,24/05/2013,M.C.G.,7:50 PM,65306,Collingwood,55,Sydney,102,0,0,TRUE,FALSE,2,0,1,1,-66,1,11.34558824,-39.5,67.88636364,70.84090909,74.89545455,73.02727273,76.41456422,73.96429063,4,3
2013R902,2013,9,25/05/2013,Football Park,1:15 PM,21309,Port Adelaide,68,Geelong,116,0,0,FALSE,FALSE,2,0,5,3,119,-149,5.141479076,-14.92142857,78.02272727,69.45454545,72.51666667,76.69356061,72.93049315,75.8374891,14,6
2013R903,2013,9,25/05/2013,Sydney Showground,2:10 PM,6324,Greater Western Sydney,55,West Coast,155,5.2,0,FALSE,TRUE,4,0,4,4,81,291,-28.60486955,-2.601314484,76.13636364,69.11363636,69.81590909,74.82272727,68.76799808,75.68670879,18,5
2013R904,2013,9,25/05/2013,Docklands,4:40 PM,25982,St Kilda,101,Western Bulldogs,110,0,0,FALSE,FALSE,0,0,2,3,-290,265,-14.59123932,31.83333333,80.47727273,68.27272727,71.40909091,71.85454545,71.07408507,70.03627622,9,15
2013R905,2013,9,25/05/2013,Gabba,7:40 PM,24037,Brisbane Lions,85,Carlton,98,1,0,TRUE,TRUE,3,0,3,1,147,-139,14.01813097,-39.48888889,67.22727273,63.79545455,70.225,73.04545455,70.17036131,74.19389651,13,10
2013R906,2013,9,25/05/2013,M.C.G.,7:45 PM,84234,Richmond,62,Essendon,91,0,0,TRUE,FALSE,0,0,3,2,-347,-156,4.279537897,-16.54120879,69.02272727,67.45454545,72.56363636,74.04545455,71.45853651,77.48770157,12,11
2013R907,2013,9,26/05/2013,M.C.G.,1:10 PM,28112,Hawthorn,118,Gold Coast,92,0,2,TRUE,TRUE,0,0,4,2,367,-25,13.07115385,21.828125,74.02272727,73.38636364,74.84090909,67.23030303,74.44215689,70.7616837,1,17
2013R908,2013,9,26/05/2013,Docklands,3:20 PM,23033,North Melbourne,124,Adelaide,125,0,0,FALSE,TRUE,2,0,0,1,0,-16,0,17.44886364,80.72727273,67.70454545,80.20454545,71.35454545,78.98120916,72.86142335,8,2
2013R909,2013,9,26/05/2013,Subiaco,2:40 PM,32950,Fremantle,130,Melbourne,40,0,2,FALSE,FALSE,3,0,1,2,22,-151,31.06617647,-17.77504242,67.02272727,59.25,74.70454545,63.00795455,73.53493637,64.81255868,7,16
2013R1001,2013,10,31/05/2013,Gabba,7:50 PM,26626,Brisbane Lions,51,Collingwood,100,17.4,0,FALSE,FALSE,3,0,6,4,351,-63,57.96359373,56.32626096,32.54545455,49.84090909,32.54545455,49.84090909,32.54545455,49.84090909,13,4
2013R1002,2013,10,1/06/2013,Docklands,1:45 PM,25008,Carlton,148,Greater Western Sydney,54,49,2,TRUE,FALSE,2,0,3,2,257,92,56.80718954,60.97115385,47.56818182,43.09090909,47.56818182,43.09090909,47.56818182,43.09090909,10,18
2013R1003,2013,10,1/06/2013,Football Park,1:40 PM,27684,Adelaide,59,Fremantle,66,39,0,TRUE,TRUE,3,0,1,1,9,-62,30,-58.88888889,46.09090909,61.45454545,46.09090909,61.45454545,46.09090909,61.45454545,2,7
2013R1004,2013,10,1/06/2013,S.C.G.,4:40 PM,29792,Sydney,115,Essendon,71,0,2,TRUE,TRUE,2,0,2,2,52,102,51.5,70.85833333,63.61363636,59.84090909,63.61363636,59.84090909,63.61363636,59.84090909,3,11
2013R1005,2013,10,1/06/2013,Marrara Oval,7:10 PM,7850,Western Bulldogs,67,Port Adelaide,58,0.4,2,TRUE,FALSE,3,4,2,3,193,62,41.8452381,42.53174603,59.11363636,61.31818182,59.11363636,61.31818182,59.11363636,61.31818182,15,14
2013R1006,2013,10,1/06/2013,Kardinia Park,7:40 PM,30087,Geelong,123,Gold Coast,71,22.6,2,TRUE,FALSE,0,0,2,5,-158,94,74.69736842,34.36914683,44.86363636,46.02272727,44.86363636,46.02272727,44.86363636,46.02272727,6,17
2013R1007,2013,10,2/06/2013,M.C.G.,3:20 PM,28546,Melbourne,48,Hawthorn,143,4.6,0,FALSE,TRUE,0,0,6,2,-100,-270,42.778125,-16.44122807,34.70454545,57.86363636,34.70454545,57.86363636,34.70454545,57.86363636,16,1
2013R1008,2013,10,2/06/2013,Docklands,4:40 PM,25658,North Melbourne,133,St Kilda,65,4.6,2,FALSE,FALSE,0,0,2,3,60,342,75.87058824,36.82193732,55.90909091,51.65909091,55.90909091,51.65909091,55.90909091,51.65909091,8,9
2013R1009,2013,10,3/06/2013,Subiaco,5:40 PM,37781,West Coast,62,Richmond,103,0,0,TRUE,FALSE,3,0,2,2,-372,78,28.64409722,45.16818182,47.18181818,53.81818182,47.18181818,53.81818182,47.18181818,53.81818182,5,12
2013R1101,2013,11,7/06/2013,M.C.G.,7:50 PM,82639,Essendon,77,Carlton,72,13.6,2,FALSE,TRUE,0,0,4,3,21,-425,-25.625,-58.5,71.40909091,86.95454545,69.76136364,80.15909091,69.76136364,80.15909091,11,10
2013R1102,2013,11,8/06/2013,Sydney Showground,1:40 PM,7809,Greater Western Sydney,98,Geelong,157,0,0,FALSE,TRUE,2,0,4,5,-4,58,-12.5,-4.2,61.90909091,71,60.19318182,70.20454545,60.19318182,70.20454545,18,6
2013R1103,2013,11,8/06/2013,Football Park,4:10 PM,38374,Adelaide,50,Sydney,127,0,0,FALSE,TRUE,2,0,4,2,27,21,18.125,20.25,65.13636364,73.25,60.23863636,74.26136364,60.23863636,74.26136364,2,3
2013R1104,2013,11,8/06/2013,Carrara,7:40 PM,10891,Gold Coast,66,North Melbourne,51,0,2,FALSE,TRUE,3,0,3,0,8,0,-19,0,66.70454545,89.27272727,67.89772727,80.14772727,67.89772727,80.14772727,17,8
2013R1105,2013,11,9/06/2013,Docklands,4:40 PM,23795,St Kilda,80,West Coast,84,0,0,FALSE,FALSE,4,0,5,4,44,389,-6.2,18.75,55.20454545,68.09090909,58.77272727,64.18181818,58.77272727,64.18181818,9,5
2013R1106,2013,11,10/06/2013,M.C.G.,3:20 PM,50835,Melbourne,39,Collingwood,122,0.2,0,FALSE,TRUE,0,0,4,3,97,16,-15.875,-14.83333333,63.95454545,83.65909091,61.89772727,81.65909091,61.89772727,81.65909091,16,4
2013R1201,2013,12,14/06/2013,Docklands,7:50 PM,45670,Carlton,87,Hawthorn,102,10.8,0,FALSE,TRUE,0,0,2,2,81,-43,64.25,-45.5,75.06818182,79.25,74.54924242,77.92045455,74.54924242,77.92045455,10,1
2013R1202,2013,12,15/06/2013,M.C.G.,1:40 PM,43615,Richmond,110,Adelaide,72,0,2,TRUE,FALSE,2,0,3,4,46,70,-10.66666667,-24.1875,72.75,74.27272727,71.94318182,72.58333333,71.94318182,72.58333333,12,2
2013R1203,2013,12,15/06/2013,Subiaco,2:40 PM,33384,Fremantle,86,Brisbane Lions,46,0,2,TRUE,FALSE,0,0,1,7,-21,-19,7,-2.357142857,70.77272727,56.97727273,71.80681818,55.38636364,71.80681818,55.38636364,7,13
2013R1204,2013,12,15/06/2013,Docklands,7:40 PM,31452,Essendon,115,Gold Coast,72,0,2,TRUE,TRUE,0,0,2,1,307,18,4.375,56.5,71.36363636,77.59090909,70.70454545,70.74242424,70.70454545,70.74242424,11,17
