gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50s,Clearances,Clangers,Frees,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Played,Subs
2015R2001,Collingwood,2015,R20,2003833172,Swan. Dane,255,39,21,6,18,1,0,0,5,2,4,6,6,2,2,1,16,22,1,1,0,0,1,90,-
2015R2001,Collingwood,2015,R20,2007844339,Toovey. Alan,149,11,6,2,5,0,0,0,1,4,0,0,2,0,1,0,4,7,0,0,5,0,0,84,-
2015R2001,Collingwood,2015,R20,2007864400,Varcoe. Travis,157,16,5,4,11,1,0,0,6,1,1,0,2,0,1,0,3,13,0,0,1,0,0,89,-
2015R2001,Collingwood,2015,R20,2012874817,Williams. Marley,55,23,18,2,5,1,0,0,2,4,1,1,3,1,0,0,7,15,0,0,1,0,0,86,-
2015R2001,Collingwood,2015,R20,20151001643,de Goey. Jordan,13,18,12,4,6,1,0,0,12,0,5,2,1,1,0,0,8,10,0,0,1,0,1,71,-
2015R2102,Collingwood,2015,R21,2012656391,Adams. Taylor,59,28,14,6,14,0,1,0,4,2,3,6,2,0,1,0,12,17,0,0,1,0,0,78,-
2015R2102,Collingwood,2015,R21,2010662147,Blair. Jarryd,120,9,4,3,5,1,2,0,2,0,2,1,1,0,1,0,6,3,0,3,0,0,0,90,-
2015R2102,Collingwood,2015,R21,2005673207,Cloke. Travis,233,12,10,7,2,1,1,0,1,0,4,0,4,1,2,0,2,10,0,1,0,0,0,93,-
2015R2102,Collingwood,2015,R21,2012675021,Crisp. Jack,38,18,10,4,8,0,2,0,2,0,5,2,0,0,0,0,7,11,0,0,1,0,0,83,-
2015R2102,Collingwood,2015,R21,2012693235,Elliott. Jamie,70,13,12,9,1,1,2,0,2,1,5,1,3,1,1,0,3,10,2,1,1,1,2,87,-
2015R2102,Collingwood,2015,R21,2011709903,Fasolo. Alex,67,4,2,0,2,0,0,0,1,0,1,0,3,1,1,0,4,0,0,0,0,0,0,43,Off
2015R2102,Collingwood,2015,R21,2013703623,Frost. Jack,44,5,2,2,3,0,0,0,1,1,0,0,0,0,0,0,2,3,1,0,9,0,0,85,-
2015R2102,Collingwood,2015,R21,2009711665,Greenwood. Levi,80,24,13,4,11,1,0,0,10,1,5,3,2,2,1,0,9,15,0,0,2,0,0,87,-
2015R2102,Collingwood,2015,R21,2013718586,Grundy. Brodie,39,13,5,5,8,0,0,29,5,1,1,2,0,0,0,0,5,8,0,0,1,0,0,89,-
2015R2102,Collingwood,2015,R21,2014767136,Langdon. Tom,39,16,5,2,11,0,0,0,5,1,4,0,2,1,1,0,7,9,0,0,3,0,0,90,-
2015R2102,Collingwood,2015,R21,2015776308,Marsh. Jonathon,3,7,3,2,4,0,0,0,0,1,0,0,2,0,1,0,1,6,0,0,7,0,0,92,-
2015R2102,Collingwood,2015,R21,2015777207,Maynard. Brayden,7,10,6,0,4,0,0,0,1,0,1,0,4,2,2,0,3,8,0,0,2,0,0,77,-
2015R2102,Collingwood,2015,R21,2015778467,Moore. Darcy,7,15,7,5,8,0,0,5,1,0,2,1,0,0,0,0,7,7,1,2,1,0,0,82,-
2015R2102,Collingwood,2015,R21,2006801835,Pendlebury. Scott,212,33,15,3,18,1,0,1,0,3,6,5,3,0,1,0,11,23,0,1,1,0,1,83,-
2015R2102,Collingwood,2015,R21,2007822373,Reid. Ben,102,17,5,4,12,0,0,0,1,1,1,0,2,0,0,0,6,12,0,0,3,0,0,84,-
2015R2102,Collingwood,2015,R21,2009833817,Sidebottom. Steele,141,32,22,11,10,0,0,0,3,2,5,3,1,0,0,0,10,21,1,0,2,3,0,91,-
2015R2102,Collingwood,2015,R21,2011832365,Sinclair. Ben,49,20,10,3,10,0,0,0,2,2,3,0,2,1,0,0,4,15,0,0,3,0,0,86,-
2015R2102,Collingwood,2015,R21,2003833172,Swan. Dane,256,28,12,6,16,2,0,0,5,0,3,2,3,0,0,0,6,22,0,1,1,0,0,78,-
2015R2102,Collingwood,2015,R21,2007844339,Toovey. Alan,150,13,5,2,8,0,0,0,4,1,1,0,7,0,4,0,5,8,0,0,4,1,0,89,-
2015R2102,Collingwood,2015,R21,2007864400,Varcoe. Travis,158,14,8,3,6,0,0,0,5,1,1,1,3,1,0,0,6,7,0,0,2,0,2,85,-
2015R2102,Collingwood,2015,R21,2012874817,Williams. Marley,56,16,7,0,9,0,1,0,3,3,2,0,3,1,1,0,8,8,0,0,2,0,0,89,-
2015R2102,Collingwood,2015,R21,20151001643,de Goey. Jordan,14,11,7,2,4,0,0,0,4,2,3,4,4,0,1,0,6,4,0,0,0,0,1,40,On
2015R2201,Collingwood,2015,R22,2012656391,Adams. Taylor,60,36,17,8,19,1,1,0,5,1,5,12,6,1,2,3,18,19,0,1,1,0,3,84,-
2015R2201,Collingwood,2015,R22,2010662147,Blair. Jarryd,121,19,9,6,10,0,0,0,0,0,5,1,2,1,0,0,4,16,0,0,1,0,1,89,-
2015R2201,Collingwood,2015,R22,2008662225,Brown. Nathan,113,7,3,0,4,0,0,0,2,1,0,0,2,2,2,0,2,5,0,0,4,0,0,98,-
2015R2201,Collingwood,2015,R22,2012675021,Crisp. Jack,39,31,16,4,15,0,0,1,7,1,9,3,4,3,2,1,11,20,1,0,2,0,1,85,-
2015R2201,Collingwood,2015,R22,2012693235,Elliott. Jamie,71,17,9,6,8,2,0,0,1,1,0,0,2,0,0,0,4,12,1,2,2,0,1,86,-
2015R2201,Collingwood,2015,R22,2011709903,Fasolo. Alex,68,18,14,8,4,3,2,0,1,0,4,0,2,2,0,0,5,13,1,3,0,0,0,86,-
2015R2201,Collingwood,2015,R22,2009711665,Greenwood. Levi,81,21,13,4,8,1,0,0,10,0,2,2,5,3,3,0,6,14,0,1,1,0,0,78,-
2015R2201,Collingwood,2015,R22,2013718586,Grundy. Brodie,40,16,12,4,4,1,0,27,7,1,2,4,1,5,0,0,12,4,2,0,1,0,0,79,-
2015R2201,Collingwood,2015,R22,2014767136,Langdon. Tom,40,23,15,10,8,0,0,0,4,4,2,1,3,1,2,0,8,12,2,0,2,1,0,91,-
2015R2201,Collingwood,2015,R22,2015776308,Marsh. Jonathon,4,5,2,0,3,0,0,0,5,1,0,0,2,1,1,0,3,2,0,0,0,0,0,47,On
2015R2201,Collingwood,2015,R22,2015777207,Maynard. Brayden,8,16,12,6,4,1,0,0,3,3,0,1,4,1,1,0,5,11,1,0,3,0,0,80,-
2015R2201,Collingwood,2015,R22,2015778467,Moore. Darcy,8,7,3,2,4,2,0,4,2,1,0,0,3,0,2,0,4,3,1,1,2,0,0,86,-
2015R2201,Collingwood,2015,R22,2006801835,Pendlebury. Scott,213,32,21,11,11,0,0,0,6,4,4,0,0,0,0,2,4,26,0,0,4,0,2,96,-
2015R2201,Collingwood,2015,R22,2007822373,Reid. Ben,103,16,12,7,4,0,0,0,2,2,1,0,1,1,1,0,4,13,2,0,3,0,0,86,-
2015R2201,Collingwood,2015,R22,2015838906,Scharenberg. Matt,3,17,12,9,5,0,0,0,0,2,0,0,1,0,0,0,3,14,0,0,1,0,0,90,-
2015R2201,Collingwood,2015,R22,2009833817,Sidebottom. Steele,142,25,16,7,9,2,0,0,3,1,2,2,0,0,0,0,10,16,0,0,4,3,2,87,-
2015R2201,Collingwood,2015,R22,2011832365,Sinclair. Ben,50,15,8,5,7,0,0,0,2,1,2,1,2,1,1,0,5,10,0,0,0,0,1,86,-
2015R2201,Collingwood,2015,R22,2003833172,Swan. Dane,257,14,7,5,7,1,1,0,1,0,2,2,0,2,0,0,4,10,0,1,1,1,0,37,Off
2015R2201,Collingwood,2015,R22,2007864400,Varcoe. Travis,159,16,10,7,6,1,1,0,3,0,2,1,0,1,0,0,2,14,0,2,0,0,1,84,-
2015R2201,Collingwood,2015,R22,2008879174,White. Jesse,106,13,8,4,5,2,0,0,0,0,1,1,0,1,0,0,7,6,1,2,3,0,1,89,-
2015R2201,Collingwood,2015,R22,2012874817,Williams. Marley,57,22,17,7,5,0,0,0,1,4,4,0,3,2,2,0,9,14,0,0,1,1,0,77,-
2015R2201,Collingwood,2015,R22,20151001643,de Goey. Jordan,15,25,16,3,9,0,0,0,7,0,3,10,5,2,1,0,17,7,0,0,0,0,0,79,-
2015R2309,Collingwood,2015,R23,2012656391,Adams. Taylor,61,33,20,7,13,1,0,0,6,4,5,7,7,2,4,2,13,20,1,2,1,1,3,89,-
2015R2309,Collingwood,2015,R23,2010662147,Blair. Jarryd,122,16,7,1,9,2,0,0,6,0,2,0,0,0,0,0,7,7,0,1,0,0,0,86,-
2015R2309,Collingwood,2015,R23,2008662225,Brown. Nathan,114,9,8,3,1,0,0,0,3,3,1,0,0,0,0,0,3,7,0,0,6,0,0,90,-
2015R2309,Collingwood,2015,R23,2012675021,Crisp. Jack,40,15,9,5,6,1,0,2,3,1,0,1,1,1,0,0,6,9,0,1,2,0,0,81,-
2015R2309,Collingwood,2015,R23,2012693235,Elliott. Jamie,72,22,12,3,10,1,0,0,2,1,2,1,2,1,0,0,8,13,0,0,1,2,1,82,-
2015R2309,Collingwood,2015,R23,2011709903,Fasolo. Alex,69,19,15,9,4,2,1,0,2,0,8,0,3,2,1,0,4,14,1,4,1,0,3,89,-
2015R2309,Collingwood,2015,R23,2009711665,Greenwood. Levi,82,16,11,5,5,1,0,0,2,2,2,5,2,2,0,0,9,7,0,2,0,0,0,81,-
2015R2309,Collingwood,2015,R23,2013718586,Grundy. Brodie,41,10,6,3,4,0,0,23,0,0,2,1,3,0,2,0,5,5,0,0,0,0,1,56,Off
2015R2309,Collingwood,2015,R23,2013759576,Kennedy. Ben,25,15,11,2,4,2,0,0,2,0,4,0,7,1,2,0,4,9,0,0,1,0,1,83,-
2015R2309,Collingwood,2015,R23,2014767136,Langdon. Tom,41,22,11,7,11,0,0,0,3,4,2,0,1,4,1,0,8,15,2,0,2,1,0,89,-
2015R2309,Collingwood,2015,R23,2015776308,Marsh. Jonathon,5,13,11,6,2,0,0,0,2,1,0,0,2,2,1,0,5,9,0,0,4,2,0,80,-
2015R2309,Collingwood,2015,R23,2015777207,Maynard. Brayden,9,11,5,2,6,0,0,0,4,3,0,1,2,2,2,0,5,8,0,0,4,1,0,91,-
2015R2309,Collingwood,2015,R23,2015778467,Moore. Darcy,9,10,8,2,2,1,1,1,3,0,2,2,2,4,1,0,6,4,1,1,0,1,0,83,-
2015R2309,Collingwood,2015,R23,2013798422,Oxley. Adam,19,17,8,1,9,0,0,0,0,1,4,1,4,1,1,0,8,9,0,0,1,0,0,85,-
2015R2309,Collingwood,2015,R23,2006801835,Pendlebury. Scott,214,22,11,6,11,0,2,0,4,1,0,3,3,0,2,0,8,13,1,2,1,1,0,87,-
2015R2309,Collingwood,2015,R23,2007822373,Reid. Ben,104,14,10,7,4,1,0,1,3,2,4,0,1,0,1,0,6,8,3,1,1,0,0,88,-
2015R2309,Collingwood,2015,R23,2015838906,Scharenberg. Matt,4,18,11,8,7,0,1,0,2,5,0,0,1,1,1,0,3,16,0,0,1,0,0,83,-
2015R2309,Collingwood,2015,R23,2009833817,Sidebottom. Steele,143,27,16,1,11,0,1,0,4,2,3,3,2,1,0,0,8,19,0,0,1,0,1,90,-
2015R2309,Collingwood,2015,R23,2007844339,Toovey. Alan,151,6,4,4,2,0,0,0,1,1,2,0,2,0,0,0,1,5,1,0,2,0,0,28,On
2015R2309,Collingwood,2015,R23,2007864400,Varcoe. Travis,160,17,8,6,9,0,0,0,5,3,4,1,0,1,0,0,7,8,0,1,2,0,0,93,-
2015R2309,Collingwood,2015,R23,2008879174,White. Jesse,107,21,12,10,9,2,0,9,1,0,1,4,2,3,0,0,7,13,1,3,5,1,0,86,-
2015R2309,Collingwood,2015,R23,20151001643,de Goey. Jordan,16,12,6,4,6,0,0,0,2,0,2,1,3,1,1,0,6,7,1,0,1,0,0,81,-
2015R103,Essendon,2015,R1,2014655392,Ambrose. Patrick,17,11,3,3,8,0,0,2,11,0,2,1,2,0,2,0,4,7,0,0,0,0,1,72,-
2015R103,Essendon,2015,R1,2012662089,Baguley. Mark,51,11,9,4,2,0,0,0,5,1,4,0,3,1,2,0,0,10,0,0,4,0,0,92,-
2015R103,Essendon,2015,R1,2008665688,Bellchambers. Tom,70,8,3,2,5,0,1,37,0,0,0,3,1,2,1,0,3,5,0,0,4,0,0,89,-
2015R103,Essendon,2015,R1,2010679948,Carlisle. Jake,69,4,4,1,0,0,0,0,1,0,2,0,2,0,1,0,2,1,0,0,3,0,0,90,-
2015R103,Essendon,2015,R1,2000677111,Chapman. Paul,272,18,12,4,6,0,0,0,3,1,4,3,2,1,0,0,9,9,0,1,1,0,2,86,-
2015R103,Essendon,2015,R1,2010674136,Colyer. Travis,47,19,13,0,6,1,1,0,2,0,3,4,3,1,0,0,9,7,0,0,0,1,0,87,-
2015R103,Essendon,2015,R1,2004676124,Cooney. Adam,220,13,9,1,4,3,1,0,2,0,1,3,2,2,2,0,8,5,0,0,1,0,0,83,-
2015R103,Essendon,2015,R1,2013689718,Daniher. Joe,27,9,4,2,5,1,0,0,4,0,3,2,5,0,3,0,4,5,0,1,3,0,0,73,-
2015R103,Essendon,2015,R1,1993707514,Fletcher. Dustin,394,19,15,3,4,0,0,0,0,5,0,0,0,0,0,0,5,10,0,0,8,0,0,91,-
2015R103,Essendon,2015,R1,2014717758,Gleeson. Martin,10,14,9,2,5,0,0,0,2,4,2,0,0,2,0,0,9,4,0,0,1,0,0,71,-
2015R103,Essendon,2015,R1,2003717206,Goddard. Brendon,248,21,10,2,11,1,1,0,1,3,0,3,2,3,0,0,10,11,0,0,0,0,0,86,-
2015R103,Essendon,2015,R1,2011723674,Heppell. Dyson,85,26,19,5,7,1,0,4,3,1,7,6,2,3,0,0,12,13,1,0,1,0,1,82,-
2015R103,Essendon,2015,R1,2011723717,Hibberd. Michael,64,18,13,3,5,0,0,0,1,3,0,1,2,0,0,0,4,13,0,0,2,0,0,85,-
2015R103,Essendon,2015,R1,2008723099,Hooker. Cale,112,19,13,7,6,0,1,1,0,7,2,0,0,1,0,0,8,11,0,0,9,0,0,98,-
2015R103,Essendon,2015,R1,2010723845,Howlett. Ben,98,19,10,1,9,0,0,0,12,1,3,7,2,3,1,3,11,6,0,0,1,1,1,82,On
2015R103,Essendon,2015,R1,2009727654,Hurley. Michael,101,19,16,5,3,0,0,0,1,7,1,0,4,2,2,0,9,9,0,0,7,0,0,94,-
2015R103,Essendon,2015,R1,2010772094,Melksham. Jake,97,20,16,4,4,1,1,0,9,2,4,6,11,2,6,0,10,9,0,0,1,1,1,92,-
2015R103,Essendon,2015,R1,2014779731,Merrett. Zach,21,17,11,2,6,0,0,0,5,1,2,2,1,2,0,0,6,11,0,0,2,0,0,79,-
2015R103,Essendon,2015,R1,2008772107,Myers. David,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Off
2015R103,Essendon,2015,R1,2004837240,Stanton. Brent,227,12,10,3,2,0,0,0,5,5,2,0,5,0,2,0,3,6,1,0,0,0,0,92,-
2015R103,Essendon,2015,R1,2003874470,Watson. Jobe,189,22,9,3,13,1,0,4,6,1,2,10,3,0,1,0,14,9,0,0,1,0,0,84,-
2015R103,Essendon,2015,R1,2009901367,Zaharakis. David,111,19,8,3,11,0,0,0,4,3,0,6,4,0,1,0,10,9,0,0,1,0,0,86,-
2015R208,Essendon,2015,R2,2014655392,Ambrose. Patrick,18,12,4,4,8,0,0,0,6,2,3,0,0,2,0,0,6,6,1,0,1,0,1,89,-
2015R208,Essendon,2015,R2,2014658541,Ashby. Jason,6,9,5,2,4,0,0,0,1,2,1,0,1,1,0,0,1,8,0,0,5,0,0,31,On
2015R208,Essendon,2015,R2,2012662089,Baguley. Mark,52,21,13,7,8,0,0,0,4,3,1,0,3,0,2,0,4,17,0,0,2,0,1,98,-
2015R208,Essendon,2015,R2,2008665688,Bellchambers. Tom,71,12,3,6,9,1,0,27,2,1,2,0,3,0,3,0,4,9,1,1,2,0,1,79,-
2015R208,Essendon,2015,R2,2010679948,Carlisle. Jake,70,13,9,8,4,2,1,0,3,1,4,0,1,0,0,0,5,8,1,3,4,0,1,96,-
2015R208,Essendon,2015,R2,2000677111,Chapman. Paul,273,16,9,2,7,2,1,0,5,0,2,1,2,1,0,0,6,9,0,1,0,0,1,84,-
2015R208,Essendon,2015,R2,2010674136,Colyer. Travis,48,21,9,7,12,2,0,0,0,0,2,4,2,0,0,0,7,13,0,1,0,0,2,83,-
2015R208,Essendon,2015,R2,2004676124,Cooney. Adam,221,17,10,2,7,0,0,0,5,1,3,1,2,0,2,0,4,14,0,0,0,1,1,74,-
2015R208,Essendon,2015,R2,2013689718,Daniher. Joe,28,14,9,8,5,3,1,0,2,0,3,1,3,1,3,0,5,9,2,4,0,0,0,85,-
2015R208,Essendon,2015,R2,2014717758,Gleeson. Martin,11,17,8,3,9,0,0,0,2,4,1,0,0,1,0,0,7,9,0,0,4,0,0,80,-
2015R208,Essendon,2015,R2,2003717206,Goddard. Brendon,249,27,13,9,14,0,0,2,1,3,2,1,1,1,1,0,7,20,0,0,0,1,0,87,-
2015R208,Essendon,2015,R2,2005712694,Gwilt. James,127,13,5,3,8,0,0,0,2,0,1,0,1,0,1,0,1,12,0,0,2,0,0,90,-
2015R208,Essendon,2015,R2,2011723674,Heppell. Dyson,86,34,16,8,18,0,0,3,4,2,3,5,3,2,0,1,12,22,1,0,0,0,1,87,-
2015R208,Essendon,2015,R2,2011723717,Hibberd. Michael,65,21,15,6,6,0,0,0,3,4,1,0,2,4,0,0,9,13,0,0,1,0,0,77,-
2015R208,Essendon,2015,R2,2008723099,Hooker. Cale,113,23,13,10,10,1,0,2,5,6,1,0,2,0,0,0,10,11,4,0,6,0,0,91,-
2015R208,Essendon,2015,R2,2010723845,Howlett. Ben,99,8,3,1,5,0,0,0,3,0,0,1,0,0,0,0,4,6,0,0,0,0,0,50,Off
2015R208,Essendon,2015,R2,2009727654,Hurley. Michael,102,25,17,5,8,0,1,0,2,7,3,1,3,1,2,2,10,16,0,0,6,0,0,96,-
2015R208,Essendon,2015,R2,2010772094,Melksham. Jake,98,26,17,7,9,0,1,0,4,1,12,2,2,0,1,0,4,22,0,0,2,1,0,87,-
2015R208,Essendon,2015,R2,2014779731,Merrett. Zach,22,26,13,5,13,1,0,0,7,1,2,3,3,2,0,0,7,19,0,0,0,3,0,78,-
2015R208,Essendon,2015,R2,2004837240,Stanton. Brent,228,24,16,5,8,0,0,0,3,2,1,1,1,1,0,0,6,18,0,0,2,0,0,87,-
2015R208,Essendon,2015,R2,2003874470,Watson. Jobe,190,33,11,3,22,0,0,2,6,1,2,5,4,0,3,3,10,23,0,0,1,1,0,84,-
2015R208,Essendon,2015,R2,2009901367,Zaharakis. David,112,23,9,3,14,0,0,0,4,1,2,3,2,1,2,0,9,14,0,0,1,3,1,88,-
2015R302,Essendon,2015,R3,2014655392,Ambrose. Patrick,19,20,8,3,12,0,0,3,3,2,3,3,4,1,2,0,9,10,0,0,1,0,0,88,-
2015R302,Essendon,2015,R3,2014658541,Ashby. Jason,7,3,3,1,0,0,0,0,3,0,0,1,1,1,0,0,2,1,0,0,2,0,0,35,On
2015R302,Essendon,2015,R3,2012662089,Baguley. Mark,53,15,11,7,4,0,0,0,4,1,1,2,4,1,3,0,8,8,0,0,3,0,0,88,-
2015R302,Essendon,2015,R3,2008665688,Bellchambers. Tom,72,10,3,5,7,0,1,28,1,1,0,2,3,1,2,0,6,3,2,1,0,0,0,79,-
2015R302,Essendon,2015,R3,2010679948,Carlisle. Jake,71,11,10,9,1,1,2,0,1,0,3,0,2,1,1,0,3,8,2,4,1,0,0,89,-
2015R302,Essendon,2015,R3,2000677111,Chapman. Paul,274,8,6,2,2,2,0,0,2,0,1,1,1,0,0,0,1,6,0,1,0,1,1,67,-
2015R302,Essendon,2015,R3,2010674136,Colyer. Travis,49,13,11,4,2,1,0,0,5,1,5,0,1,1,1,0,3,10,0,0,2,2,3,81,-
2015R302,Essendon,2015,R3,2004676124,Cooney. Adam,222,15,8,3,7,0,0,0,2,0,4,5,2,1,0,0,6,9,0,0,0,0,2,61,Off
2015R302,Essendon,2015,R3,2013689718,Daniher. Joe,29,9,6,5,3,3,1,3,1,0,1,0,3,3,3,0,3,6,0,2,1,0,0,93,-
2015R302,Essendon,2015,R3,1993707514,Fletcher. Dustin,395,17,13,7,4,0,0,0,1,5,0,0,2,1,1,0,3,15,0,0,7,0,1,87,-
2015R302,Essendon,2015,R3,2014717758,Gleeson. Martin,12,19,11,8,8,0,0,0,1,4,2,0,1,1,0,0,7,12,1,0,3,0,0,88,-
2015R302,Essendon,2015,R3,2003717206,Goddard. Brendon,250,23,15,8,8,1,0,1,1,2,3,0,2,1,1,0,2,19,0,1,1,1,0,88,-
2015R302,Essendon,2015,R3,2011723674,Heppell. Dyson,87,25,15,2,10,1,0,2,4,3,4,1,0,2,0,2,9,16,0,0,0,0,0,84,-
2015R302,Essendon,2015,R3,2011723717,Hibberd. Michael,66,21,14,4,7,0,0,0,1,2,5,0,3,0,2,0,2,18,0,0,4,0,1,93,-
2015R302,Essendon,2015,R3,2008723099,Hooker. Cale,114,21,11,12,10,0,0,1,0,4,1,1,2,0,2,0,10,11,5,0,6,0,0,96,-
2015R302,Essendon,2015,R3,2010723845,Howlett. Ben,100,19,9,6,10,3,1,0,5,1,1,3,2,1,1,0,10,8,3,2,0,0,0,80,-
2015R302,Essendon,2015,R3,2009727654,Hurley. Michael,103,23,18,11,5,0,0,0,0,8,1,0,1,0,0,0,2,18,1,0,10,0,0,92,-
2015R302,Essendon,2015,R3,2010772094,Melksham. Jake,99,15,9,5,6,0,2,0,6,2,4,3,0,1,0,0,6,9,0,1,1,0,0,82,-
2015R302,Essendon,2015,R3,2014779731,Merrett. Zach,23,17,11,6,6,0,0,0,4,3,4,1,1,1,0,0,2,15,0,0,2,1,0,81,-
2015R302,Essendon,2015,R3,2004837240,Stanton. Brent,229,28,17,8,11,0,0,0,5,2,3,2,4,1,1,0,9,18,0,0,1,0,1,82,-
2015R302,Essendon,2015,R3,2003874470,Watson. Jobe,191,36,18,8,18,1,1,2,5,1,9,5,3,0,1,3,10,27,0,0,0,1,4,84,-
2015R302,Essendon,2015,R3,2009901367,Zaharakis. David,113,17,9,5,8,3,0,0,3,1,2,0,0,0,0,0,3,14,0,3,2,0,0,84,-
2015R403,Essendon,2015,R4,2014655392,Ambrose. Patrick,20,17,7,2,10,0,0,3,3,2,3,1,2,0,1,0,5,11,0,0,1,0,0,77,-
2015R403,Essendon,2015,R4,2012662089,Baguley. Mark,54,22,14,9,8,0,0,0,4,3,3,1,3,2,0,0,6,17,1,0,3,0,0,91,-
2015R403,Essendon,2015,R4,2008665688,Bellchambers. Tom,73,15,8,6,7,0,0,24,4,1,2,0,6,0,4,0,3,12,0,0,5,0,1,85,-
2015R403,Essendon,2015,R4,2010679948,Carlisle. Jake,72,6,3,4,3,0,1,0,3,0,0,0,0,0,0,0,4,2,2,1,1,0,0,86,-
2015R403,Essendon,2015,R4,2000677111,Chapman. Paul,275,11,6,2,5,0,0,0,5,2,2,2,1,0,0,0,5,6,0,0,1,0,0,57,Off
2015R403,Essendon,2015,R4,2010674136,Colyer. Travis,50,14,9,2,5,0,1,0,4,2,4,0,2,1,0,0,7,8,0,0,1,0,0,88,-
2015R403,Essendon,2015,R4,2013689718,Daniher. Joe,30,12,9,6,3,2,2,3,2,0,3,3,2,0,2,0,4,9,1,4,0,0,0,80,-
2015R403,Essendon,2015,R4,2006687473,Dempsey. Courtenay,107,22,14,5,8,0,2,0,3,2,3,0,1,1,1,0,6,17,0,1,3,1,0,85,-
2015R403,Essendon,2015,R4,1993707514,Fletcher. Dustin,396,21,15,7,6,1,0,0,2,8,2,0,0,0,0,0,6,14,0,0,10,0,0,93,-
2015R403,Essendon,2015,R4,2014717758,Gleeson. Martin,13,20,7,3,13,0,0,0,3,3,1,1,3,1,1,0,8,12,0,0,0,0,0,85,-
2015R403,Essendon,2015,R4,2003717206,Goddard. Brendon,251,28,15,9,13,0,0,0,4,2,4,3,3,2,1,0,10,16,2,0,0,0,1,87,-
2015R403,Essendon,2015,R4,2013725318,Hams. Will,3,4,2,0,2,0,1,0,3,0,2,0,1,2,0,0,4,0,0,0,0,0,0,27,On
2015R403,Essendon,2015,R4,2011723674,Heppell. Dyson,88,33,21,6,12,0,0,1,8,2,6,2,2,0,0,2,13,21,0,0,3,0,0,81,-
2015R403,Essendon,2015,R4,2011723717,Hibberd. Michael,67,27,13,11,14,0,0,0,1,3,2,0,1,0,0,0,7,19,0,0,7,0,0,90,-
2015R403,Essendon,2015,R4,2008723099,Hooker. Cale,115,21,15,10,6,0,0,0,4,7,0,0,2,1,0,0,8,13,3,0,6,0,0,98,-
2015R403,Essendon,2015,R4,2010723845,Howlett. Ben,101,18,9,2,9,0,0,0,5,2,5,2,2,4,0,0,8,11,1,0,2,0,1,80,-
2015R403,Essendon,2015,R4,2009727654,Hurley. Michael,104,21,17,7,4,0,1,0,1,4,1,0,1,2,0,0,7,13,1,0,4,0,1,95,-
2015R403,Essendon,2015,R4,2010772094,Melksham. Jake,100,17,10,4,7,0,1,0,5,1,4,4,5,1,4,0,11,7,0,0,0,0,1,79,-
2015R403,Essendon,2015,R4,2014779731,Merrett. Zach,24,20,8,5,12,0,0,0,6,0,2,2,2,2,1,0,8,12,0,0,0,0,0,88,-
2015R403,Essendon,2015,R4,2004837240,Stanton. Brent,230,30,19,9,11,2,0,0,3,2,3,3,1,0,0,0,12,18,1,2,0,0,0,86,-
2015R403,Essendon,2015,R4,2003874470,Watson. Jobe,192,23,10,3,13,0,0,1,5,1,1,6,5,1,3,0,12,12,0,0,3,0,0,81,-
2015R403,Essendon,2015,R4,2009901367,Zaharakis. David,114,18,8,4,10,1,0,0,5,0,4,0,2,2,2,0,6,14,0,1,1,0,0,84,-
2015R508,Essendon,2015,R5,2014655392,Ambrose. Patrick,21,19,8,5,11,2,3,0,8,0,1,0,5,0,2,0,8,11,1,3,1,0,1,80,-
2015R508,Essendon,2015,R5,2012662089,Baguley. Mark,55,13,3,3,10,0,0,0,3,0,0,2,0,1,0,0,6,9,0,0,4,0,0,85,-
2015R508,Essendon,2015,R5,2008665688,Bellchambers. Tom,74,14,10,6,4,0,0,23,1,0,3,1,1,1,1,0,3,11,1,0,1,0,0,82,-
2015R508,Essendon,2015,R5,2010679948,Carlisle. Jake,73,11,7,4,4,4,1,3,2,0,0,0,2,1,1,0,6,5,1,2,1,0,0,94,-
2015R508,Essendon,2015,R5,2010674136,Colyer. Travis,51,11,9,3,2,1,0,0,1,0,3,0,1,0,1,0,3,9,0,0,2,4,0,74,-
2015R508,Essendon,2015,R5,2013689718,Daniher. Joe,31,3,0,0,3,0,0,2,0,0,0,1,4,1,3,0,3,0,0,0,2,0,0,63,Off
2015R508,Essendon,2015,R5,2006687473,Dempsey. Courtenay,108,15,10,3,5,0,0,0,3,0,2,1,5,1,3,0,6,9,0,0,0,1,0,88,-
2015R508,Essendon,2015,R5,1993707514,Fletcher. Dustin,397,19,12,7,7,0,0,0,1,6,2,0,1,2,0,0,7,11,0,0,4,0,0,73,-
2015R508,Essendon,2015,R5,2014717758,Gleeson. Martin,14,20,13,7,7,1,1,0,2,4,3,0,0,1,0,0,5,15,1,1,2,0,0,85,-
2015R508,Essendon,2015,R5,2003717206,Goddard. Brendon,252,28,15,10,13,1,0,0,5,2,3,3,2,0,1,0,10,19,0,0,1,0,1,93,-
