year,round,player,team,score
2012,2,Scott McMahon,Kangaroos,65
2012,2,David Rodan,Power,64
2012,2,Paul Stewart,Power,64
2012,2,Stephen Milne,Saints,64
2012,2,Allen Christensen,Cats,63
2012,2,Ben Reid,Magpies,63
2012,2,Trent West,Cats,63
2012,2,Joshua Kennedy,Eagles,63
2012,2,Zac Smith,Suns,62
2012,2,Phil Davis,Giants,62
2012,2,Shaun Atley,Kangaroos,62
2012,2,Kane Lucas,Blues,62
2012,2,Nathan Lovett-Murray,Bombers,62
2012,2,Jordan Roughead,Bulldogs,62
2012,2,Garrick Ibbotson,Dockers,62
2012,2,Luke Parker,Swans,62
2012,2,Corey Enright,Cats,62
2012,2,Joel Patfull,Lions,61
2012,2,Jack Trengove,Demons,61
2012,2,Tom Rockliff,Lions,61
2012,2,Brandon Ellis,Tigers,61
2012,2,Mark Seaby,Swans,60
2012,2,Brad Miller,Tigers,60
2012,2,Jared Petrenko,Crows,60
2012,2,Broc McCauley,Hawks,60
2012,2,Stephen Coniglio,Giants,60
2012,2,Stephen Hill,Dockers,60
2012,2,Harry Taylor,Cats,59
2012,2,Lewis Roberts-Thomson,Swans,59
2012,2,Mitchell Clark,Demons,59
2012,2,Claye Beams,Lions,59
2012,2,Luke McPharlin,Dockers,59
2012,2,Thomas Liberatore,Bulldogs,59
2012,2,Dylan Shiel,Giants,58
2012,2,Cameron Delaney,Kangaroos,58
2012,2,Darren Jolly,Magpies,58
2012,2,Easton Wood,Bulldogs,58
2012,2,Pearce Hanley,Lions,58
2012,2,Tom Simpkin,Saints,58
2012,2,Jarrod Harbrow,Suns,58
2012,2,Andrew Mackie,Cats,58
2012,2,Tom McDonald,Demons,58
2012,2,Matthew Maguire,Lions,57
2012,2,Bryce Gibbs,Blues,57
2012,2,Tomas Bugg,Giants,57
2012,2,Shaun Hampson,Blues,57
2012,2,Will Minson,Bulldogs,57
2012,2,Daniel Jackson,Tigers,57
2012,2,Will Schofield,Eagles,57
2012,2,Jude Bolton,Swans,56
2012,2,Ben Jacobs,Power,56
2012,2,Martin Mattner,Swans,56
2012,2,Benjamin Stratton,Hawks,55
2012,2,David Hale,Hawks,55
2012,2,Aaron Mullett,Kangaroos,55
2012,2,Harley Bennell,Suns,55
2012,2,Jacob Townsend,Giants,54
2012,2,Lachlan Henderson,Blues,54
2012,2,Michael Rischitelli,Suns,54
2012,2,Jacob Surjan,Power,54
2012,2,Clay Smith,Bulldogs,53
2012,2,Mark McVeigh,Bombers,53
2012,2,Jordie McKenzie,Demons,52
2012,2,Travis Boak,Power,52
2012,2,Cheynee Stiller,Lions,52
2012,2,Jed Adcock,Lions,52
2012,2,Jared Rivers,Demons,52
2012,2,Joel Macdonald,Demons,51
2012,2,Nick Smith,Swans,51
2012,2,Ashley McGrath,Lions,51
2012,2,Matt Campbell,Kangaroos,51
2012,2,Matt Shaw,Suns,51
2012,2,Ted Richards,Swans,51
2012,2,Rohan Bewick,Lions,51
2012,2,Dylan Addison,Bulldogs,50
2012,2,Michael Osborne,Hawks,50
2012,2,Ricky Petterd,Demons,50
2012,2,Clint Bartram,Demons,50
2012,2,Jeremy Taylor,Suns,50
2012,2,Tyson Goldsack,Magpies,50
