gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,HitOuts,Tackles,Rebounds,Inside50s,Clearances,Clangers,Frees,FreesAgainst,BrownlowVotes,ContestedPossessions,UncontestedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,PercentPlayed,Subs,Supercoach,Fantasy
2013R101,Adelaide,2013,1,2001849962,Scott Thompson,224,23,11,4,12,0,0,0,3,3,1,6,3,0,2,0,15,9,1,0,0,0,1,84,-,91,75
2013R101,Adelaide,2013,1,2006865213,Bernie Vince,109,16,10,2,6,0,0,0,1,1,5,1,5,2,4,0,6,10,0,0,2,0,0,78,-,51,42
2013R101,Adelaide,2013,1,2009877055,Taylor Walker,65,14,9,4,5,3,1,0,1,0,5,0,3,2,2,0,9,3,1,3,1,0,1,97,-,91,68
2013R101,Adelaide,2013,1,2011872696,Matthew Wright,42,24,14,7,10,0,0,0,5,3,4,6,2,2,1,0,11,12,0,0,0,0,0,86,-,102,102
2013R101,Adelaide,2013,1,20051181200,Nathan van Berlo,164,14,12,3,2,1,0,0,1,2,3,1,1,2,1,0,7,8,0,0,1,0,1,94,-,71,58
2013R204,Adelaide,2013,2,2012662083,Luke Brown,5,19,12,5,7,0,0,0,2,2,3,2,0,1,0,0,8,11,0,0,0,0,0,85,-,97,74
2013R204,Adelaide,2013,2,2011675768,Ian Callinan,27,6,2,0,4,0,0,0,2,0,2,1,1,1,1,0,3,2,0,0,0,0,1,60,Off,27,20
2013R204,Adelaide,2013,2,2013674392,Brad Crouch,1,18,7,3,11,0,0,0,3,0,4,1,2,1,1,0,9,10,0,0,1,0,0,78,-,85,62
2013R204,Adelaide,2013,2,2008681760,Patrick Dangerfield,91,23,11,2,12,2,1,0,5,1,3,8,3,2,1,0,15,8,0,0,0,0,0,83,-,107,95
2013R204,Adelaide,2013,2,2006687579,Richard Douglas,116,16,13,7,3,1,0,0,5,2,4,3,2,2,1,0,7,9,0,2,0,2,1,79,-,99,91
2013R204,Adelaide,2013,2,2010728130,Ricky Henderson,44,9,6,5,3,1,2,0,1,2,3,0,0,0,0,0,2,7,1,1,2,5,0,81,-,53,51
2013R204,Adelaide,2013,2,2009748959,Sam Jacobs,62,13,10,3,3,1,1,23,2,1,0,6,2,2,1,0,10,4,0,0,3,0,1,89,-,105,82
2013R204,Adelaide,2013,2,2010744089,Matthew Jaensch,36,14,10,3,4,1,0,0,4,7,1,0,1,2,0,0,5,7,1,0,4,0,0,81,-,80,71
2013R204,Adelaide,2013,2,2012743763,Josh Jenkins,13,16,15,12,1,2,2,6,1,1,4,0,4,2,3,0,7,9,3,4,6,0,0,84,-,105,100
2013R204,Adelaide,2013,2,2008774238,David Mackay,88,17,8,2,9,0,0,0,3,4,1,0,2,0,1,0,5,11,0,0,0,0,0,90,-,66,57
2013R204,Adelaide,2013,2,2008795429,Andy Otten,49,7,3,3,4,0,0,0,2,2,1,0,2,2,0,0,4,4,1,0,7,0,0,84,-,43,36
2013R204,Adelaide,2013,2,2009801400,Jared Petrenko,61,11,7,4,4,2,0,0,4,0,2,0,4,1,2,0,6,5,1,0,2,0,1,78,-,80,64
2013R204,Adelaide,2013,2,2006803072,Jason Porplyzia,112,13,9,5,4,0,0,0,1,0,3,1,2,0,0,0,7,6,1,0,1,0,0,34,On,59,54
2013R204,Adelaide,2013,2,2002824246,Brent Reilly,183,9,6,4,3,1,0,0,4,3,1,0,1,0,1,0,2,7,0,1,3,0,0,91,-,80,55
2013R204,Adelaide,2013,2,2003826623,Ben Rutten,196,15,9,8,6,0,0,0,0,2,0,2,1,0,0,0,5,11,1,0,6,0,0,93,-,99,63
2013R204,Adelaide,2013,2,2009835778,Rory Sloane,59,22,15,11,7,1,1,0,2,2,5,1,3,2,3,1,9,13,1,2,1,0,0,89,-,100,100
2013R204,Adelaide,2013,2,2011843284,Daniel Talia,34,10,7,5,3,0,0,0,3,5,1,0,2,0,0,0,4,5,2,0,8,0,0,82,-,57,54
2013R204,Adelaide,2013,2,2001849962,Scott Thompson,225,31,25,3,6,0,0,0,5,3,8,7,4,3,2,3,13,19,1,0,3,0,1,88,-,140,113
2013R204,Adelaide,2013,2,2006865213,Bernie Vince,110,11,8,2,3,0,2,0,3,1,2,4,2,0,0,0,5,6,0,0,1,0,0,82,-,48,50
2013R204,Adelaide,2013,2,2009877055,Taylor Walker,66,12,12,7,0,2,2,0,3,0,4,0,8,2,4,0,2,10,0,3,0,0,1,96,-,39,73
2013R204,Adelaide,2013,2,2011872696,Matthew Wright,43,17,8,0,9,0,0,0,3,2,3,7,5,1,2,0,12,5,0,0,1,1,1,85,-,61,49
2013R204,Adelaide,2013,2,20051181200,Nathan van Berlo,165,22,13,3,9,0,0,0,1,2,6,2,4,1,3,0,8,12,0,0,0,0,0,86,-,73,62
2013R309,Adelaide,2013,3,2012662083,Luke Brown,6,6,4,2,2,0,0,0,0,3,0,1,3,0,2,0,2,4,0,0,0,0,0,78,-,12,16
2013R309,Adelaide,2013,3,2013674392,Brad Crouch,2,18,9,2,9,0,0,0,3,0,3,1,3,0,0,0,6,12,1,0,0,1,0,80,-,50,63
2013R309,Adelaide,2013,3,2008681760,Patrick Dangerfield,92,20,16,6,4,1,0,0,4,2,6,5,4,2,1,0,11,11,2,0,0,5,1,80,-,84,95
2013R309,Adelaide,2013,3,2006687579,Richard Douglas,117,26,17,4,9,2,0,0,4,4,3,5,2,2,1,0,12,13,0,0,2,1,1,85,-,107,108
2013R309,Adelaide,2013,3,2010728130,Ricky Henderson,45,20,13,7,7,1,0,0,2,2,4,0,1,1,1,0,7,13,1,1,2,0,1,78,-,114,86
2013R309,Adelaide,2013,3,2009748959,Sam Jacobs,63,12,6,1,6,0,0,27,3,0,2,2,1,2,1,0,8,4,0,0,5,0,1,89,-,106,71
2013R309,Adelaide,2013,3,2010744089,Matthew Jaensch,37,16,12,3,4,0,0,0,5,4,2,0,2,0,1,0,1,10,0,0,4,1,0,81,-,59,70
2013R309,Adelaide,2013,3,2012743763,Josh Jenkins,14,8,6,3,2,2,0,11,0,0,3,2,1,2,1,0,7,1,2,0,2,0,1,89,-,72,53
2013R309,Adelaide,2013,3,2002744632,Graham Johncock,227,5,5,1,0,1,2,0,1,0,2,0,2,2,2,0,3,2,0,1,0,1,0,85,-,28,26
2013R309,Adelaide,2013,3,2008774238,David Mackay,89,18,11,3,7,0,0,0,6,3,2,1,2,0,0,0,3,13,0,0,2,1,0,84,-,64,80
2013R309,Adelaide,2013,3,2008795429,Andy Otten,50,14,8,5,6,1,0,0,3,3,1,0,1,0,1,0,4,10,1,1,5,0,1,87,-,80,66
2013R309,Adelaide,2013,3,2009801400,Jared Petrenko,62,13,5,1,8,1,1,0,2,1,1,3,2,1,2,0,9,4,0,1,2,0,1,80,-,58,44
2013R309,Adelaide,2013,3,2006803072,Jason Porplyzia,113,12,7,2,5,1,2,0,5,1,0,2,2,1,1,0,6,5,0,0,1,0,0,88,-,61,63
2013R309,Adelaide,2013,3,2002824246,Brent Reilly,184,17,8,3,9,1,0,0,3,1,0,1,4,2,3,0,7,10,0,1,2,0,0,83,-,76,62
2013R309,Adelaide,2013,3,2003826623,Ben Rutten,197,8,5,5,3,0,0,0,1,2,1,0,0,0,0,0,1,7,0,0,3,0,0,95,-,39,40
2013R309,Adelaide,2013,3,2009835778,Rory Sloane,60,24,16,7,8,2,1,1,3,3,5,3,3,0,0,0,9,14,0,1,1,0,0,88,-,100,111
2013R309,Adelaide,2013,3,2011843284,Daniel Talia,35,5,4,3,1,0,0,0,0,3,1,0,2,0,2,0,3,2,1,0,4,0,0,92,-,25,17
2013R309,Adelaide,2013,3,2001849962,Scott Thompson,226,28,18,3,10,0,1,0,5,3,5,4,4,2,1,0,15,10,1,0,0,0,0,87,-,103,103
2013R309,Adelaide,2013,3,2006865213,Bernie Vince,111,14,6,1,8,0,1,0,4,1,2,4,2,1,1,0,7,7,0,0,0,1,0,35,On,44,52
2013R309,Adelaide,2013,3,2009877055,Taylor Walker,67,15,9,4,6,3,2,0,1,1,4,0,4,2,3,0,10,3,3,1,1,0,3,96,-,93,68
2013R309,Adelaide,2013,3,2011872696,Matthew Wright,44,19,10,6,9,0,0,0,4,0,2,4,1,3,0,0,9,10,0,1,0,0,0,90,-,82,85
2013R309,Adelaide,2013,3,20051181200,Nathan van Berlo,166,13,9,3,4,0,0,0,0,1,1,3,1,1,1,0,5,7,0,0,0,0,1,49,Off,56,42
2013R408,Adelaide,2013,4,2012662083,Luke Brown,7,13,6,2,7,0,0,0,6,2,0,0,2,0,0,0,7,6,1,0,0,0,0,81,-,66,62
2013R408,Adelaide,2013,4,2013674392,Brad Crouch,3,22,11,2,11,1,0,0,6,0,4,4,1,0,1,0,7,14,0,0,0,2,0,73,-,83,88
2013R408,Adelaide,2013,4,2008681760,Patrick Dangerfield,93,21,15,2,6,4,1,0,4,1,4,3,4,2,2,3,12,9,0,0,0,0,0,86,-,120,100
2013R408,Adelaide,2013,4,2006687579,Richard Douglas,118,25,18,3,7,1,0,0,9,1,8,6,4,2,1,1,11,14,0,0,2,0,1,88,-,131,118
2013R408,Adelaide,2013,4,2010728130,Ricky Henderson,46,22,17,4,5,1,0,0,2,2,3,1,3,0,0,0,7,12,0,0,4,0,0,80,-,83,87
2013R408,Adelaide,2013,4,2009748959,Sam Jacobs,64,10,2,1,8,0,0,38,2,1,2,2,1,0,1,0,7,3,1,0,2,0,0,87,-,77,68
2013R408,Adelaide,2013,4,2010744089,Matthew Jaensch,38,18,14,7,4,0,0,0,3,5,0,1,0,0,0,0,5,12,1,0,1,0,1,80,-,74,83
2013R408,Adelaide,2013,4,2012743763,Josh Jenkins,15,15,9,3,6,1,0,11,6,1,3,1,3,1,0,0,6,8,1,1,1,0,1,88,-,79,90
2013R408,Adelaide,2013,4,2012751590,Sam Kerridge,2,14,8,3,6,1,0,0,7,2,1,4,1,0,0,0,7,7,0,1,2,0,0,89,-,70,79
2013R408,Adelaide,2013,4,2013762245,Rory Laird,1,8,4,0,4,0,0,0,5,1,1,1,2,2,1,0,7,1,0,0,2,0,0,81,-,44,39
2013R408,Adelaide,2013,4,2010763943,Tom Lynch,13,19,10,6,9,1,0,0,4,0,1,1,2,2,0,0,10,9,2,2,2,0,0,79,-,77,90
2013R408,Adelaide,2013,4,2008774238,David Mackay,90,19,9,0,10,1,0,0,3,1,3,5,2,1,0,0,7,12,0,0,0,0,0,75,-,53,66
2013R408,Adelaide,2013,4,2008795429,Andy Otten,51,25,15,5,10,0,0,0,2,2,1,2,3,3,1,0,14,10,1,0,8,0,1,84,-,124,88
2013R408,Adelaide,2013,4,2009801400,Jared Petrenko,63,14,6,1,8,0,1,0,8,0,3,0,3,0,1,0,4,7,0,0,1,0,1,90,-,56,67
2013R408,Adelaide,2013,4,2006803072,Jason Porplyzia,114,4,3,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,18,On,8,11
2013R408,Adelaide,2013,4,2002824246,Brent Reilly,185,18,10,3,8,0,0,0,6,3,0,0,2,3,2,0,13,6,1,0,3,0,0,84,-,108,76
2013R408,Adelaide,2013,4,2003826623,Ben Rutten,198,15,8,5,7,0,0,0,4,4,2,0,0,0,0,0,3,11,0,0,1,0,0,95,-,70,69
2013R408,Adelaide,2013,4,2009835778,Rory Sloane,61,29,21,4,8,0,0,1,7,4,4,8,0,0,0,2,17,10,1,0,1,0,0,86,-,146,120
2013R408,Adelaide,2013,4,2011843284,Daniel Talia,36,9,7,6,2,0,0,0,3,2,0,0,0,0,0,0,3,5,1,0,6,0,0,98,-,42,55
2013R408,Adelaide,2013,4,2001849962,Scott Thompson,227,30,12,5,18,0,1,0,4,3,3,6,6,0,4,0,17,13,0,1,3,0,0,90,-,116,92
2013R408,Adelaide,2013,4,2009877055,Taylor Walker,68,14,6,4,8,1,0,0,3,0,3,0,3,2,1,0,9,6,2,3,2,0,2,79,Off,87,63
2013R408,Adelaide,2013,4,2011872696,Matthew Wright,45,19,14,3,5,0,0,0,5,1,4,1,3,1,0,0,8,8,0,0,1,0,1,89,-,73,82
2013R505,Adelaide,2013,5,2012662083,Luke Brown,8,5,2,1,3,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,25,-,23,20
2013R505,Adelaide,2013,5,2008681760,Patrick Dangerfield,94,20,14,2,6,0,1,4,2,4,4,3,4,1,1,0,11,8,0,0,2,1,1,93,-,89,71
2013R505,Adelaide,2013,5,2006687579,Richard Douglas,119,22,16,8,6,1,0,0,2,1,9,5,2,1,0,0,10,12,1,1,2,1,3,85,-,105,99
2013R505,Adelaide,2013,5,2010728130,Ricky Henderson,47,12,8,2,4,0,0,0,0,3,2,1,1,0,0,0,3,9,0,0,4,5,1,84,-,55,38
2013R505,Adelaide,2013,5,2009748959,Sam Jacobs,65,8,5,4,3,1,1,24,4,0,0,1,0,0,0,0,1,6,0,1,3,0,0,96,-,66,80
2013R505,Adelaide,2013,5,2010744089,Matthew Jaensch,39,13,11,5,2,3,1,0,2,2,1,0,1,0,1,0,4,8,0,1,3,3,0,81,-,74,76
2013R505,Adelaide,2013,5,2012743763,Josh Jenkins,16,12,5,1,7,0,1,6,1,1,1,1,3,0,3,0,7,6,0,0,1,1,1,94,-,44,34
2013R505,Adelaide,2013,5,2012751590,Sam Kerridge,3,3,2,0,1,0,0,0,7,1,0,0,3,0,2,0,3,0,0,0,1,0,0,85,-,28,30
2013R505,Adelaide,2013,5,2013762245,Rory Laird,2,17,12,3,5,0,0,0,6,4,0,1,2,2,0,0,9,8,0,0,2,0,0,75,On,69,81
2013R505,Adelaide,2013,5,2010763943,Tom Lynch,14,16,10,7,6,1,0,0,4,1,5,1,2,0,1,0,4,12,1,1,1,0,0,91,-,68,82
2013R505,Adelaide,2013,5,2008774238,David Mackay,91,17,9,5,8,0,1,0,4,0,4,0,3,0,1,0,5,12,0,1,3,0,0,82,-,54,72
2013R505,Adelaide,2013,5,2008795429,Andy Otten,52,16,8,11,8,3,1,0,1,1,0,0,1,0,0,0,4,12,1,5,0,0,0,88,-,86,96
2013R505,Adelaide,2013,5,2009801400,Jared Petrenko,64,8,5,3,3,1,0,0,5,0,1,0,2,1,1,0,3,4,0,1,2,0,1,83,-,54,54
2013R505,Adelaide,2013,5,2002824246,Brent Reilly,186,20,15,7,5,0,1,0,1,8,0,0,2,1,1,0,6,14,3,0,4,0,0,90,-,89,79
2013R505,Adelaide,2013,5,2003826623,Ben Rutten,199,16,9,11,7,0,0,0,1,3,0,0,4,0,2,0,4,12,1,0,5,1,0,96,-,65,72
2013R505,Adelaide,2013,5,2009835778,Rory Sloane,62,19,11,2,8,0,0,2,4,3,4,5,2,1,2,0,11,9,0,0,1,0,0,91,-,82,68
2013R505,Adelaide,2013,5,2011832909,Brodie Smith,37,17,12,3,5,0,0,0,1,4,4,1,0,1,0,0,9,8,0,0,4,2,0,91,-,82,60
2013R505,Adelaide,2013,5,2011843284,Daniel Talia,37,12,5,1,7,0,0,0,0,2,0,0,4,0,2,0,7,4,0,0,11,0,0,98,-,47,26
2013R505,Adelaide,2013,5,2001849962,Scott Thompson,228,24,14,6,10,0,1,0,3,2,6,3,3,1,1,0,6,18,1,0,0,0,1,95,-,77,91
2013R505,Adelaide,2013,5,2006865213,Bernie Vince,112,21,15,7,6,1,0,0,5,2,6,2,1,1,1,0,5,16,0,0,0,0,1,78,-,94,102
2013R505,Adelaide,2013,5,2009877055,Taylor Walker,69,6,4,4,2,1,1,0,0,0,2,0,2,0,0,0,2,4,1,2,2,0,0,15,Off,37,35
2013R505,Adelaide,2013,5,2011872696,Matthew Wright,46,20,11,6,9,0,0,0,4,4,2,2,3,1,2,0,5,15,0,0,1,1,1,85,-,80,80
2013R604,Adelaide,2013,6,2012662083,Luke Brown,9,10,7,4,3,0,0,0,0,2,1,0,4,0,1,0,2,8,1,0,4,2,0,73,-,36,36
2013R604,Adelaide,2013,6,2008681760,Patrick Dangerfield,95,35,27,8,8,2,0,2,3,4,5,9,5,4,2,3,20,16,1,0,0,0,0,89,-,173,145
2013R604,Adelaide,2013,6,2006687579,Richard Douglas,120,16,9,4,7,1,0,0,4,1,5,3,2,1,1,0,6,10,1,0,0,2,1,84,-,79,73
2013R604,Adelaide,2013,6,2009748959,Sam Jacobs,66,9,6,3,3,1,0,25,0,1,1,1,4,0,3,0,4,6,0,1,4,0,0,86,-,66,55
2013R604,Adelaide,2013,6,2010744089,Matthew Jaensch,40,13,8,7,5,0,1,0,4,0,2,0,2,0,2,0,0,14,0,1,2,0,0,80,-,47,66
2013R604,Adelaide,2013,6,2012743763,Josh Jenkins,17,11,10,6,1,2,4,0,2,0,1,0,2,2,2,0,4,7,1,5,2,0,0,91,-,48,70
2013R604,Adelaide,2013,6,2012751590,Sam Kerridge,4,13,8,7,5,2,2,0,1,0,2,0,3,0,1,0,4,9,2,3,1,0,1,86,-,58,70
2013R604,Adelaide,2013,6,2010763943,Tom Lynch,15,15,10,11,5,0,1,0,2,0,5,0,2,0,0,0,2,14,0,0,1,0,0,82,-,59,82
2013R604,Adelaide,2013,6,2012767797,Jarryd Lyons,4,10,6,1,4,0,0,0,3,2,1,3,2,0,0,0,6,4,0,0,0,0,0,53,Off,53,41
2013R604,Adelaide,2013,6,2008774238,David Mackay,92,22,12,6,10,0,0,0,4,3,4,0,1,1,0,0,7,14,0,0,0,0,0,87,-,95,91
2013R604,Adelaide,2013,6,2009771825,Shaun McKernan,24,12,4,5,8,0,0,8,4,0,3,1,1,1,1,0,6,7,0,0,3,1,1,83,-,77,65
2013R604,Adelaide,2013,6,2008795429,Andy Otten,53,10,7,5,3,0,0,0,4,4,0,0,1,1,0,0,4,6,2,0,5,0,0,89,-,86,59
2013R604,Adelaide,2013,6,2006803072,Jason Porplyzia,115,12,7,3,5,0,0,0,0,0,1,2,2,0,2,0,8,4,1,0,2,1,2,80,-,67,34
2013R604,Adelaide,2013,6,2002824246,Brent Reilly,187,23,14,8,9,0,0,0,0,3,1,1,2,0,0,0,8,13,2,0,3,1,0,91,-,122,84
2013R604,Adelaide,2013,6,2003826623,Ben Rutten,200,17,9,8,8,0,0,0,1,1,1,0,0,2,0,0,6,12,2,0,2,0,0,89,-,91,73
2013R604,Adelaide,2013,6,2009835778,Rory Sloane,63,25,15,8,10,0,0,0,3,2,5,1,6,3,3,0,7,17,1,0,1,0,0,91,-,87,95
2013R604,Adelaide,2013,6,2011832909,Brodie Smith,38,21,14,2,7,0,0,0,3,5,2,0,0,0,0,0,8,10,0,0,2,0,0,86,-,90,74
2013R604,Adelaide,2013,6,2011843284,Daniel Talia,38,13,6,1,7,0,0,0,2,4,0,0,3,1,2,0,5,6,0,0,8,0,0,94,-,49,38
2013R604,Adelaide,2013,6,2005843341,Richard Tambling,120,12,7,4,5,0,0,0,4,2,3,0,3,0,1,0,1,11,0,0,0,0,0,81,-,37,56
2013R604,Adelaide,2013,6,2001849962,Scott Thompson,229,24,11,5,13,2,0,0,5,0,2,5,4,2,2,0,9,15,0,1,0,0,0,92,-,109,102
2013R604,Adelaide,2013,6,2006865213,Bernie Vince,113,20,14,5,6,1,1,0,5,1,3,3,2,2,0,0,7,13,0,1,1,0,0,84,-,95,98
2013R604,Adelaide,2013,6,2011872696,Matthew Wright,47,7,3,3,4,0,0,0,0,0,2,1,1,0,0,0,4,4,0,0,0,0,0,28,On,20,26
2013R707,Adelaide,2013,7,2012662083,Luke Brown,10,19,14,8,5,0,0,0,0,3,3,0,1,0,0,0,2,17,1,0,1,1,2,78,-,72,76
2013R707,Adelaide,2013,7,2008681760,Patrick Dangerfield,96,28,20,9,8,4,2,1,2,2,6,5,2,3,0,3,16,12,5,7,1,0,2,86,-,147,141
2013R707,Adelaide,2013,7,2006687579,Richard Douglas,121,22,14,7,8,1,0,0,3,2,3,4,1,1,1,0,7,15,0,1,1,0,4,84,-,113,95
2013R707,Adelaide,2013,7,2009748959,Sam Jacobs,67,13,7,4,6,0,0,22,0,0,1,1,2,0,1,0,6,7,1,0,2,0,0,91,-,75,64
2013R707,Adelaide,2013,7,2012743763,Josh Jenkins,18,11,8,7,3,4,3,0,1,0,0,0,0,0,0,0,6,5,2,7,5,0,0,87,-,94,82
2013R707,Adelaide,2013,7,2012751590,Sam Kerridge,5,27,12,11,15,3,0,0,1,5,4,0,2,0,1,0,6,21,0,1,1,0,1,90,-,121,118
2013R707,Adelaide,2013,7,2013762245,Rory Laird,3,17,8,5,9,0,0,0,3,0,1,0,2,0,0,0,2,15,0,0,2,0,0,84,-,51,69
2013R707,Adelaide,2013,7,2010763943,Tom Lynch,16,21,17,11,4,10,2,0,2,0,5,0,1,3,0,2,7,14,3,6,1,0,1,79,-,157,165
2013R707,Adelaide,2013,7,2012767797,Jarryd Lyons,5,19,10,3,9,0,0,0,1,0,4,5,0,2,0,0,7,12,0,0,0,0,0,31,On,50,63
2013R707,Adelaide,2013,7,2008774238,David Mackay,93,20,11,6,9,1,0,0,3,0,4,0,2,0,1,0,4,17,0,1,2,4,2,82,-,93,84
2013R707,Adelaide,2013,7,2009771825,Shaun McKernan,25,16,10,7,6,1,0,3,2,0,3,3,3,1,1,0,6,10,2,2,5,0,1,91,-,73,78
2013R707,Adelaide,2013,7,2008795429,Andy Otten,54,15,10,7,5,0,0,0,2,3,2,0,1,0,0,0,1,13,0,0,2,0,0,84,-,65,69
2013R707,Adelaide,2013,7,2006803072,Jason Porplyzia,116,18,6,2,12,0,1,0,1,0,3,3,2,0,1,0,5,12,0,2,0,0,0,86,-,44,50
2013R707,Adelaide,2013,7,2002824246,Brent Reilly,188,27,18,9,9,0,0,0,3,4,2,0,0,0,0,0,5,21,1,0,2,3,1,90,-,120,111
2013R707,Adelaide,2013,7,2003826623,Ben Rutten,201,14,5,5,9,0,0,0,0,2,2,0,1,0,0,0,3,10,1,0,2,1,0,59,Off,48,48
2013R707,Adelaide,2013,7,2009835778,Rory Sloane,64,19,10,7,9,1,0,0,4,1,3,5,0,1,0,0,6,12,0,2,3,0,2,83,-,105,92
2013R707,Adelaide,2013,7,2011832909,Brodie Smith,39,14,6,3,8,1,0,0,1,3,2,0,1,1,0,0,4,10,0,0,2,0,0,86,-,64,54
2013R707,Adelaide,2013,7,2011843284,Daniel Talia,39,9,5,3,4,1,0,0,1,1,0,0,0,0,0,0,2,5,0,1,5,0,0,85,-,56,42
2013R707,Adelaide,2013,7,2001849962,Scott Thompson,230,32,21,8,11,0,1,0,0,5,8,5,1,2,0,1,12,23,2,1,3,1,1,87,-,120,112
2013R707,Adelaide,2013,7,2006865213,Bernie Vince,114,26,14,8,12,2,0,0,2,1,3,3,1,2,0,0,7,20,0,1,1,0,0,88,-,96,112
2013R707,Adelaide,2013,7,2011872696,Matthew Wright,48,27,13,8,14,0,0,0,3,1,4,4,1,3,1,0,12,17,1,0,0,0,1,89,-,119,103
2013R707,Adelaide,2013,7,20051181200,Nathan van Berlo,167,21,15,10,6,0,2,0,2,1,4,0,2,0,0,0,6,15,0,0,1,1,2,79,-,79,97
2013R809,Adelaide,2013,8,2012662083,Luke Brown,11,11,8,5,3,0,0,0,3,1,1,1,1,1,1,0,3,9,0,0,3,0,0,79,-,55,55
2013R809,Adelaide,2013,8,2008681760,Patrick Dangerfield,97,20,10,4,10,0,0,3,3,2,0,3,1,0,0,0,10,10,0,0,0,0,0,90,-,89,77
2013R809,Adelaide,2013,8,2006687579,Richard Douglas,122,26,15,11,11,1,1,1,4,6,3,4,2,0,0,0,10,18,0,2,5,1,0,82,-,128,124
2013R809,Adelaide,2013,8,2009748959,Sam Jacobs,68,20,11,6,9,0,0,23,0,1,2,3,1,0,0,0,6,13,1,0,1,0,0,86,-,101,92
2013R809,Adelaide,2013,8,2012743763,Josh Jenkins,19,14,12,9,2,2,4,0,2,0,2,0,0,2,0,0,4,9,2,7,4,0,1,90,-,105,93
2013R809,Adelaide,2013,8,2012751590,Sam Kerridge,6,12,9,7,3,0,0,0,1,1,2,0,2,0,1,0,2,10,0,0,0,0,0,94,-,22,55
2013R809,Adelaide,2013,8,2013762245,Rory Laird,4,14,8,6,6,0,0,0,3,1,1,0,0,1,0,0,3,11,0,0,0,0,1,77,-,57,67
2013R809,Adelaide,2013,8,2010763943,Tom Lynch,17,15,14,11,1,2,1,0,1,0,4,0,4,0,3,0,1,15,1,2,0,3,1,84,-,74,85
2013R809,Adelaide,2013,8,2012767797,Jarryd Lyons,6,17,11,4,6,0,1,0,2,1,5,2,1,1,1,0,6,11,1,0,1,0,1,74,-,72,64
