gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,HitOuts,Tackles,Rebounds,Inside50s,Clearances,Clangers,Frees,FreesAgainst,BrownlowVotes,ContestedPossessions,UncontestedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,PercentPlayed,Subs
2019R605,Adelaide,2019,6,2015754078,Kelly. Jake,59,22,15,12,7,0,0,0,3,3,2,0,3,0,1,0,3,19,0,0,7,0,0,83,nan
2019R605,Adelaide,2019,6,2015753305,Knight. Riley,45,15,10,8,5,1,0,0,3,2,2,1,1,0,0,0,4,12,1,1,0,0,0,80,nan
2019R605,Adelaide,2019,6,2013762245,Laird. Rory,127,33,16,5,17,0,0,0,1,1,4,1,1,0,0,0,10,21,0,0,0,0,3,85,nan
2019R605,Adelaide,2019,6,2010763943,Lynch. Tom,129,15,12,9,3,1,1,0,1,0,2,0,0,1,0,0,3,13,1,3,0,0,1,88,nan
2019R605,Adelaide,2019,6,2008774238,Mackay. David,208,18,10,3,8,0,0,0,1,3,0,0,0,0,0,0,5,13,0,0,1,0,0,81,nan
2019R605,Adelaide,2019,6,2018774782,Murphy. Lachlan,17,7,5,3,2,3,0,0,3,0,0,1,4,1,3,0,3,5,0,3,3,0,0,81,nan
2019R605,Adelaide,2019,6,2016798113,OBrien. Reilly,6,11,3,4,8,0,0,36,4,0,1,3,3,1,3,0,9,4,4,0,3,0,0,83,nan
2019R605,Adelaide,2019,6,2018807950,Poholke. Myles,11,10,4,1,6,0,0,0,3,0,2,0,2,0,0,0,4,6,0,0,1,0,0,78,nan
2019R605,Adelaide,2019,6,2009835778,Sloane. Rory,183,21,10,6,11,0,0,0,4,1,5,2,5,2,2,0,11,11,0,0,4,0,0,78,nan
2019R605,Adelaide,2019,6,2011832909,Smith. Brodie,151,30,19,5,11,0,1,0,3,5,6,2,5,1,0,0,8,19,0,0,1,0,2,89,nan
2019R605,Adelaide,2019,6,2011843284,Talia. Daniel,170,11,8,5,3,0,0,0,2,3,0,0,2,2,0,0,5,5,0,0,8,0,0,87,nan
2019R605,Adelaide,2019,6,2009877055,Walker. Taylor,173,14,12,7,2,4,2,0,3,0,6,0,4,2,3,2,9,6,3,3,2,0,1,87,nan
2019R709,Adelaide,2019,7,2015652891,Atkins. Rory,84,18,9,2,9,0,1,0,2,0,3,2,2,0,0,0,5,15,0,0,0,2,0,85,nan
2019R709,Adelaide,2019,7,2005667052,Betts. Eddie,302,12,7,2,5,1,2,0,5,0,1,0,2,0,0,0,10,2,2,2,0,0,1,81,nan
2019R709,Adelaide,2019,7,2013674392,Crouch. Brad,68,31,11,2,20,0,0,0,4,2,3,6,5,1,1,0,12,17,0,0,0,0,0,79,nan
2019R709,Adelaide,2019,7,2014678470,Crouch. Matt,97,39,18,4,21,0,0,0,3,2,2,4,2,0,0,2,13,26,0,0,1,0,0,82,nan
2019R709,Adelaide,2019,7,2014697406,Ellis-Yolmen. Cam,33,33,14,2,19,0,0,0,5,0,5,4,2,1,0,0,15,18,0,0,1,1,0,81,nan
2019R709,Adelaide,2019,7,2017713949,Gallucci. Jordan,19,12,9,1,3,0,0,0,1,0,0,4,0,0,0,0,5,6,0,1,1,0,0,68,nan
2019R709,Adelaide,2019,7,2007712963,Gibbs. Bryce,258,13,8,1,5,0,0,0,4,4,1,0,1,0,0,0,2,10,0,0,2,0,0,85,nan
2019R709,Adelaide,2019,7,2017716174,Greenwood. Hugh,40,22,10,0,12,1,1,0,7,1,3,3,0,0,0,0,13,8,0,0,0,0,0,71,nan
2019R709,Adelaide,2019,7,2013724713,Hartigan. Kyle,88,16,10,4,6,0,0,0,2,6,0,1,1,2,0,0,6,10,1,0,6,0,0,93,nan
2019R709,Adelaide,2019,7,2018722651,Himmelberg. Elliott,4,13,9,6,4,1,0,8,2,0,4,1,3,1,0,0,8,7,2,1,2,0,0,84,nan
