year,round,player,team,score
2019,1,James Cousins,Hawks,72
2019,1,Tom Barrass,Eagles,71
2019,1,Clayton Oliver,Demons,71
2019,1,Nathan Jones,Demons,71
2019,1,Andrew McGrath,Bombers,71
2019,1,Brayden Maynard,Magpies,71
2019,1,Jordan Ridley,Bombers,71
2019,1,Oliver Florent,Swans,70
2019,1,Callum Wilkie,Saints,70
2019,1,Mitch Robinson,Lions,70
2019,1,Jimmy Webster,Saints,70
2019,1,Alex Keath,Crows,70
2019,1,Daniel Venables,Eagles,70
2019,1,Bryce Gibbs,Crows,69
2019,1,Will Setterfield,Blues,69
2019,1,Jordan Clark,Cats,69
2019,1,Scott Lycett,Power,69
2019,1,Sam Weideman,Demons,68
2019,1,Dom Tyson,Kangaroos,68
2019,1,Sam Walsh,Blues,68
2019,1,Patrick Ryder,Power,68
2019,1,Zachary Merrett,Bombers,67
2019,1,Jordan Roughead,Magpies,67
2019,1,Alex Neal-Bullen,Demons,67
2019,1,Michael Hibberd,Demons,67
2019,1,Riley Knight,Crows,67
2019,1,Darragh Joyce,Saints,67
2019,1,Zak Butters,Power,67
2019,1,Nick Vlastuin,Tigers,67
2019,1,Connor Rozee,Power,67
2019,1,Xavier Duursma,Power,67
2019,1,David Cuningham,Blues,67
2019,1,Jayden Short,Tigers,67
2019,1,Tim Membrey,Saints,66
2019,1,Sean Darcy,Dockers,66
2019,1,Paddy Dow,Blues,66
2019,1,Steven Motlop,Power,66
2019,1,George Horlin-Smith,Suns,65
2019,1,Jy Simpkin,Kangaroos,65
2019,1,Marley Williams,Kangaroos,65
2019,1,Liam Jones,Blues,65
2019,1,Luke McDonald,Kangaroos,65
2019,1,Tom Clurey,Power,64
2019,1,Thomas Jonas,Power,64
2019,1,Harry Morrison,Hawks,64
2019,1,Jeremy Finlayson,Giants,64
2019,1,Bailey Banfield,Dockers,63
2019,1,Maverick Weller,Tigers,63
2019,1,Ryan Clarke,Swans,63
2019,1,Isaac Smith,Hawks,63
2019,1,Jarryn Geary,Saints,63
2019,1,Sam Petrevski-Seton,Blues,63
2019,1,Joel Hamling,Dockers,62
2019,1,Christian Petracca,Demons,62
2019,1,Michael Hurley,Bombers,62
2019,1,Taylor Duryea,Bulldogs,62
2019,1,Jayden Hunt,Demons,62
2019,1,Tom Sparrow,Demons,62
2019,1,Corey Wagner,Demons,61
2019,1,Billy Gowers,Bulldogs,61
2019,1,Timothy English,Bulldogs,61
2019,1,Mark Blicavs,Cats,61
2019,1,Aaron Hall,Kangaroos,59
2019,1,Tom McDonald,Demons,59
2019,1,Liam Ryan,Eagles,59
2019,1,Jordan De Goey,Magpies,59
2019,1,Travis Colyer,Dockers,58
2019,1,Samuel Reid,Giants,58
2019,1,Marty Hore,Demons,58
2019,1,Kayne Turner,Kangaroos,58
2019,1,Tom Lynch,Tigers,58
2019,1,Paul Puopolo,Hawks,57
2019,1,Mark Hutchings,Eagles,57
2019,1,David MacKay,Crows,57
2019,1,Lewis Jetta,Eagles,57
2019,1,Jarryd Roughead,Hawks,57
2019,1,Tom Atkins,Cats,57
2019,1,Jake Kolodjashnij,Cats,57
2019,1,Jack Ziebell,Kangaroos,57
2019,1,Tom Doedee,Crows,56
2019,1,Daniel Butler,Tigers,56
2019,1,Tom Bellchambers,Bombers,56
2019,1,Eddie Betts,Crows,56
2019,1,Jack Scrimshaw,Hawks,56
2019,1,Heath Grundy,Swans,55
2019,1,Zac Bailey,Lions,55
2019,1,Cameron Rayner,Lions,55
2019,1,Jake Stringer,Bombers,55
2019,1,Mark O'Connor,Cats,55
2019,1,Lance Franklin,Swans,55
2019,1,Lachlan Weller,Suns,55
2019,1,Jaidyn Stephenson,Magpies,55
2019,1,Lewis Pierce,Saints,55
2019,1,Zaine Cordy,Bulldogs,54
2019,1,Callum Brown,Magpies,54
2019,1,Ben Brown,Kangaroos,54
2019,1,Adam Cerra,Dockers,54
2019,1,Lachlan Schultz,Dockers,54
2019,1,Liam Shiels,Hawks,54
2019,1,Josh Jenkins,Crows,54
2019,1,Sam Reid Injured,Swans,54
2019,1,Lewis Melican,Swans,53
2019,1,Chayce Jones,Crows,53
2019,1,Aaron Francis,Bombers,52
2019,1,Ryan Bastinac,Lions,52
2019,1,Sam Powell-Pepper,Power,52
2019,1,Joshua Walker,Lions,52
2019,1,Conor McKenna,Bombers,52
2019,1,Ed Richards,Bulldogs,51
2019,1,Darcy Gardiner,Lions,51
2019,1,Dylan Grimes,Tigers,51
2019,1,David Myers,Bombers,51
2019,1,Shane Savage,Saints,51
2019,1,Shaun Burgoyne,Hawks,50
2019,1,Patrick Ambrose,Bombers,50
2019,1,Brody Mihocek,Magpies,50
2019,1,Jack Riewoldt,Tigers,50
2019,1,Taylor Walker,Crows,50
2019,1,Ben McKay,Kangaroos,49
2019,1,Ben Long,Saints,49
2019,1,Liam Duggan,Eagles,49
2019,1,Todd Marshall,Power,48
2019,1,Josh Thomas,Magpies,48
2019,1,Mason Cox,Magpies,48
2019,1,Will Hayward,Swans,47
2019,1,Dean Kent,Saints,47
2019,1,Nick Blakey,Swans,46
2019,1,Richard Douglas,Crows,46
2019,1,Pearce Hanley,Suns,46
2019,1,Gary Rohan,Cats,46
2019,1,Daniel McStay,Lions,46
2019,1,Jordan Murdoch,Suns,45
2019,1,Nathan Broad,Tigers,45
2019,1,Jake Waterman,Eagles,45
2019,1,Josh Schache,Bulldogs,45
2019,1,Jack Petruccelle,Eagles,44
2019,1,Charlie Curnow,Blues,44
2019,1,Mitchell Brown,Bombers,44
2019,1,Mitch McGovern,Blues,44
2019,1,Chris Masten,Eagles,43
2019,1,Sam Frost,Demons,43
2019,1,Anthony McDonald-Tipungwuti,Bombers,43
2019,1,James Frawley,Hawks,43
2019,1,Jack Lukosius,Suns,42
2019,1,Hayden Crozier,Bulldogs,42
2019,1,Neville Jetta,Demons,42
2019,1,Ethan Hughes,Dockers,42
2019,1,Benjamin Stratton,Hawks,41
2019,1,Jordan Dawson,Swans,41
2019,1,Jack Viney,Demons,41
2019,1,Nathan Wilson,Dockers,41
2019,1,Travis Varcoe,Magpies,41
2019,1,Bailey Williams,Bulldogs,40
2019,1,Tom Cole,Eagles,40
2019,1,David Astbury,Tigers,40
2019,1,Jarrod Garlett,Blues,39
2019,1,Gryan Miers,Cats,37
2019,1,Jarrod Brander,Eagles,36
2019,1,Tory Dickson,Bulldogs,36
2019,1,Alex Rance,Tigers,36
2019,1,Tom Hickey,Eagles,36
2019,1,Michael Gibbons,Blues,35
2019,1,Matt Guelfi,Bombers,35
2019,1,Charlie Spargo,Demons,35
2019,1,Bailey Smith,Bulldogs,33
2019,1,Esava Ratugolea,Cats,33
2019,1,Orazio Fantasia,Bombers,31
2019,1,Lachlan Murphy,Crows,31
2019,1,Hayden Ballantyne,Dockers,30
2019,1,Eric Hipwood,Lions,30
2019,1,Mason Wood,Kangaroos,29
2019,1,Chris Burgess,Suns,28
2019,1,Samuel Collins,Suns,27
2019,1,Harry Perryman,Giants,26
2019,1,Alex Fasolo,Blues,26
2019,1,Shaun McKernan,Bombers,26
2019,1,Nathan Vardy,Eagles,23
2019,1,Ben Ainsworth,Suns,23
2019,1,Oscar McDonald,Demons,21
2019,1,Mark Baguley,Bombers,21
2019,1,Noah Balta,Tigers,18
2019,1,Jack Henry,Cats,17
2019,1,Easton Wood,Bulldogs,16
2019,1,Ed Vickers-Willis,Kangaroos,1
2019,2,Scott Lycett,Power,167
2019,2,Ben Cunnington,Kangaroos,159
2019,2,Patrick Dangerfield,Cats,154
2019,2,Clayton Oliver,Demons,141
2019,2,Lachie Neale,Lions,140
2019,2,David Swallow,Suns,140
2019,2,Tom Hickey,Eagles,139
2019,2,Brodie Grundy,Magpies,137
2019,2,Josh Kennedy Injured,Swans,136
2019,2,Ricky Henderson,Hawks,136
2019,2,Adam Treloar,Magpies,135
2019,2,Jeremy McGovern,Eagles,134
2019,2,Bradley Hill,Dockers,133
2019,2,Scott Pendlebury,Magpies,133
2019,2,Christopher Mayne,Magpies,130
2019,2,Thomas Liberatore,Bulldogs,128
2019,2,Daniel Rich,Lions,127
2019,2,Jackson Macrae,Bulldogs,127
2019,2,Nathan Fyfe,Dockers,124
2019,2,Angus Brayshaw,Demons,124
2019,2,Jake Lloyd,Swans,124
2019,2,Jack Crisp,Magpies,123
2019,2,Lachie Whitfield,Giants,123
2019,2,Travis Boak,Power,123
2019,2,Jade Gresham,Saints,121
2019,2,Thomas Stewart,Cats,120
2019,2,Caleb Daniel,Bulldogs,120
2019,2,Luke Davies-Uniacke,Kangaroos,118
2019,2,Tom Bellchambers,Bombers,118
2019,2,Jack Martin,Suns,118
2019,2,Jack Sinclair,Saints,118
2019,2,Patrick Cripps,Blues,116
2019,2,Dylan Shiel,Bombers,116
2019,2,Tom Rockliff,Power,116
2019,2,Max Gawn,Demons,116
2019,2,Jarrod Harbrow,Suns,115
2019,2,Rowan Marshall,Saints,114
2019,2,Jordan Roughead,Magpies,112
2019,2,Tom Hawkins,Cats,112
2019,2,Aaron Hall,Kangaroos,111
2019,2,Tim Kelly,Cats,111
2019,2,Jack Bowes,Suns,111
2019,2,Jared Polec,Kangaroos,110
2019,2,Jack Gunston,Hawks,110
2019,2,Luke Parker,Swans,109
2019,2,Jack Viney,Demons,109
2019,2,Tom Phillips,Magpies,109
2019,2,Sam Powell-Pepper,Power,109
2019,2,Tory Dickson,Bulldogs,109
2019,2,Stefan Martin,Lions,108
2019,2,Sam Petrevski-Seton,Blues,108
2019,2,Joel Selwood,Cats,108
2019,2,Zachary Merrett,Bombers,108
2019,2,Robbie Gray,Power,106
2019,2,Brad Ebert,Power,106
2019,2,Rory Sloane,Crows,105
2019,2,Luke Dahlhaus,Cats,105
2019,2,Wayne Milera,Crows,105
2019,2,Luke Shuey,Eagles,105
2019,2,Adam Saad,Bombers,104
2019,2,Alex Sexton,Suns,104
2019,2,Brad Crouch,Crows,104
2019,2,Ben McEvoy,Hawks,104
2019,2,Jaeger O'Meara,Hawks,104
2019,2,Dayne Beams,Magpies,104
2019,2,Mitchell Duncan,Cats,103
2019,2,Hugh McCluggage,Lions,103
2019,2,Matthew Suckling,Bulldogs,103
2019,2,Steven Motlop,Power,102
2019,2,Jaidyn Stephenson,Magpies,101
2019,2,Brody Mihocek,Magpies,101
2019,2,Michael Hurley,Bombers,101
2019,2,Aliir Aliir,Swans,101
2019,2,Jack Steele,Saints,100
2019,2,Dominic Sheed,Eagles,100
2019,2,Jeremy Howe,Magpies,99
2019,2,Josh Schache,Bulldogs,97
2019,2,Josh Bruce,Saints,97
2019,2,Brodie Smith,Crows,97
2019,2,Marcus Bontempelli,Bulldogs,97
2019,2,Jesse Hogan,Dockers,96
2019,2,Rory Atkins,Crows,96
2019,2,Matt Crouch,Crows,96
2019,2,Tom Barrass,Eagles,96
2019,2,Josh Jenkins,Crows,96
2019,2,Zachary Williams,Giants,95
2019,2,Lachlan Hunter,Bulldogs,95
2019,2,Jarrad McVeigh,Swans,95
2019,2,Shane Savage,Saints,94
2019,2,Darcy Moore,Magpies,93
2019,2,Tom Cole,Eagles,93
2019,2,Taylor Walker,Crows,93
2019,2,Bryce Gibbs,Crows,93
2019,2,Lachlan Weller,Suns,93
2019,2,James Harmes,Demons,92
2019,2,Zak Jones,Swans,92
2019,2,James Cousins,Hawks,92
2019,2,James Worpel,Hawks,92
2019,2,Toby McLean,Bulldogs,92
2019,2,Jake Kolodjashnij,Cats,92
2019,2,Jarrod Berry,Lions,91
2019,2,Matthew Taberner,Dockers,91
2019,2,Jayden Short,Tigers,91
2019,2,Darcy Byrne-Jones,Power,91
2019,2,Willem Drew,Power,90
2019,2,Adam Kennedy,Giants,90
2019,2,Touk Miller,Suns,90
2019,2,Jack Darling,Eagles,90
2019,2,Jeremy Finlayson,Giants,89
2019,2,Shannon Hurn,Eagles,89
2019,2,Mitchell Wallis,Bulldogs,89
2019,2,Brandon Ellis,Tigers,89
2019,2,Rory Laird,Crows,89
2019,2,Matthew Parker,Saints,89
2019,2,Jarrod Witts,Suns,88
2019,2,Dyson Heppell,Bombers,88
2019,2,Tom Langdon,Magpies,88
2019,2,Harris Andrews,Lions,88
2019,2,Zak Butters,Power,88
2019,2,Charlie Cameron,Lions,87
2019,2,Oscar McInerney,Lions,87
2019,2,Brayden Fiorini,Suns,86
2019,2,Mitchell Brown,Bombers,86
2019,2,Levi Greenwood,Magpies,86
2019,2,Bradley Sheppard,Eagles,86
2019,2,Shaun Higgins,Kangaroos,86
2019,2,Samuel Collins,Suns,86
2019,2,Ed Langdon,Dockers,85
2019,2,Brandan Parfitt,Cats,85
2019,2,Luke Hodge,Lions,85
2019,2,Paul Seedsman,Crows,85
2019,2,Connor Rozee,Power,85
2019,2,Tom Lynch,Crows,84
2019,2,Charlie Constable,Cats,84
2019,2,Dawson Simpson,Giants,84
2019,2,Joshua Walker,Lions,84
2019,2,Jacob Hopper,Giants,84
2019,2,Lincoln McCarthy,Lions,84
2019,2,Jack Billings,Saints,84
2019,2,Jack Ziebell,Kangaroos,84
2019,2,Travis Colyer,Dockers,84
2019,2,Gryan Miers,Cats,83
2019,2,Liam Duggan,Eagles,83
2019,2,Jack Newnes,Saints,83
2019,2,Dom Tyson,Kangaroos,83
2019,2,Christian Petracca,Demons,83
2019,2,Sam Walsh,Blues,83
2019,2,Patrick Ambrose,Bombers,82
2019,2,Jordan De Goey,Magpies,82
2019,2,Isaac Smith,Hawks,82
2019,2,Thomas Jonas,Power,82
2019,2,Luke Breust,Hawks,82
2019,2,Nic Newman,Blues,82
2019,2,Dane Rampe,Swans,81
2019,2,James Sicily,Hawks,81
2019,2,Nick Haynes,Giants,81
2019,2,Harry Cunningham,Swans,81
2019,2,Shane Edwards,Tigers,81
2019,2,Dan Houston,Power,81
2019,2,Chris Masten,Eagles,80
2019,2,Sebastian Ross,Saints,80
2019,2,Mitch Robinson,Lions,80
2019,2,Mark Hutchings,Eagles,80
2019,2,David MacKay,Crows,79
2019,2,Bayley Fritsch,Demons,79
2019,2,Jamie MacMillan,Kangaroos,79
2019,2,Jack Scrimshaw,Hawks,79
2019,2,Brayden Maynard,Magpies,79
2019,2,Jacob Weitering,Blues,79
2019,2,Andrew Phillips,Blues,79
2019,2,Matthew De Boer,Giants,78
2019,2,Toby Nankervis,Tigers,78
2019,2,Jarryd Lyons,Lions,78
2019,2,Jake Stringer,Bombers,78
2019,2,Luke Ryan,Dockers,78
2019,2,Ryan Burton,Power,78
2019,2,Xavier Duursma,Power,78
2019,2,Devon Smith,Bombers,78
2019,2,Ethan Hughes,Dockers,78
2019,2,Tim Taranto,Giants,78
2019,2,Hayden Crozier,Bulldogs,78
2019,2,Adam Tomlinson,Giants,77
2019,2,Lance Franklin,Swans,77
2019,2,Paddy Dow,Blues,77
2019,2,Aaron Francis,Bombers,77
2019,2,Jack Redden,Eagles,77
2019,2,Blake Hardwick,Hawks,77
2019,2,Nathan Wilson,Dockers,77
2019,2,Jesse Joyce,Suns,77
2019,2,Alex Witherden,Lions,77
2019,2,Dayne Zorko,Lions,76
2019,2,Will Hayward,Swans,76
2019,2,Josh Dunkley,Bulldogs,76
2019,2,Trent Cotchin,Tigers,76
2019,2,Jarryn Geary,Saints,75
2019,2,Anthony Miles,Suns,75
2019,2,Dale Thomas,Blues,75
2019,2,Christian Salem,Demons,75
2019,2,Andrew McGrath,Bombers,74
2019,2,Darcy Parish,Bombers,74
2019,2,Lewis Jetta,Eagles,74
2019,2,Bailey Banfield,Dockers,74
2019,2,Harry McKay,Blues,72
2019,2,Jimmy Webster,Saints,72
2019,2,Elliot Yeo,Eagles,72
2019,2,Ben Brown,Kangaroos,72
2019,2,Kade Simpson,Blues,72
2019,2,Riley Knight,Crows,72
2019,2,Jack Watts,Power,72
2019,2,Dylan Grimes,Tigers,72
2019,2,Rory Lobb,Dockers,71
2019,2,Pearce Hanley,Suns,71
2019,2,Luke McDonald,Kangaroos,71
2019,2,Sam Weideman,Demons,71
2019,2,Rhys Mathieson,Lions,71
2019,2,Sam Menegola,Cats,70
2019,2,Patrick Ryder,Power,70
2019,2,Oscar Allen,Eagles,70
2019,2,Tom Lynch,Tigers,70
2019,2,Harry Taylor,Cats,70
2019,2,Wil Powell,Suns,69
2019,2,Samuel Reid,Giants,69
2019,2,Nick Vlastuin,Tigers,69
2019,2,Mason Cox,Magpies,69
2019,2,George Hewett,Swans,69
2019,2,Lachlan Plowman,Blues,69
2019,2,Jake Melksham,Demons,68
2019,2,Jonathon Ceglar,Hawks,68
2019,2,Jarryd Roughead,Hawks,68
2019,2,Zac Fisher,Blues,68
2019,2,Jeremy Cameron,Giants,68
2019,2,Shaun McKernan,Bombers,68
2019,2,Reece Conca,Dockers,67
2019,2,Conor McKenna,Bombers,67
2019,2,Nathan Jones,Demons,67
2019,2,Dean Kent,Saints,67
2019,2,Jack Steven,Saints,67
2019,2,Mark O'Connor,Cats,67
2019,2,Riley Bonner,Power,67
2019,2,Sam Reid Injured,Swans,67
2019,2,Isaac Heeney,Swans,67
2019,2,Mark Blicavs,Cats,66
2019,2,Bailey Smith,Bulldogs,66
2019,2,Steele Sidebottom,Magpies,66
2019,2,Todd Goldstein,Kangaroos,66
2019,2,Jordan Murdoch,Suns,66
2019,2,Jordan Clark,Cats,66
2019,2,Dustin Martin,Tigers,66
2019,2,Charlie Ballard,Suns,66
2019,2,Mitch McGovern,Blues,65
2019,2,Brett Deledio,Giants,65
2019,2,Gary Rohan,Cats,65
2019,2,Matthew Buntine,Giants,65
2019,2,Peter Wright,Suns,65
2019,2,Zac Bailey,Lions,65
2019,2,Nathan Vardy,Eagles,64
2019,2,Tom Clurey,Power,64
2019,2,Robbie Tarrant,Kangaroos,64
2019,2,Brent Daniels,Giants,64
2019,2,Gary Ablett,Cats,63
2019,2,Timothy English,Bulldogs,63
2019,2,Lachlan Murphy,Crows,63
2019,2,Dion Prestia,Tigers,63
2019,2,Tom Papley,Swans,63
2019,2,Tom Campbell,Kangaroos,63
2019,2,Andrew Brayshaw,Dockers,62
2019,2,Darcy Tucker,Dockers,62
2019,2,Chris Burgess,Suns,61
2019,2,Heath Shaw,Giants,61
2019,2,Luke Dunstan,Saints,61
2019,2,Alex Keath,Crows,61
2019,2,Ryan Bastinac,Lions,61
2019,2,David Myers,Bombers,60
2019,2,David Zaharakis,Bombers,60
2019,2,Joel Hamling,Dockers,60
2019,2,Daniel Talia,Crows,60
2019,2,Josh Thomas,Magpies,60
2019,2,Jake Kelly,Crows,59
2019,2,Nicholas Holman,Suns,59
2019,2,Liam Jones,Blues,59
2019,2,Taylor Duryea,Bulldogs,59
2019,2,Sam Lloyd,Bulldogs,58
2019,2,Nathan Brown,Saints,58
2019,2,Shaun Burgoyne,Hawks,57
2019,2,Harrison Himmelberg,Giants,57
2019,2,Ed Richards,Bulldogs,57
2019,2,Rhys Stanley,Cats,57
2019,2,Michael Gibbons,Blues,56
2019,2,Jack Petruccelle,Eagles,56
2019,2,Callum Sinclair,Swans,56
2019,2,Paul Puopolo,Hawks,56
2019,2,James Aish,Magpies,56
2019,2,Blake Acres,Saints,56
2019,2,Tom Atkins,Cats,55
2019,2,Tim Membrey,Saints,55
2019,2,Cameron Polson,Blues,55
2019,2,Maverick Weller,Tigers,55
2019,2,Lewis Melican,Swans,55
2019,2,Kyle Hartigan,Crows,54
