gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall,homeWin,homeTeamLastWin,awayTeamLastWin,awayTravel,homeTravel,homeTeamChanges,awayTeamChanges,homeGameDifference,awayGameDifference,homeTeamImportanceDifference,awayTeamImportanceDifference,homeTeamImportanceLastGame,awayTeamImportanceLastGame,homeTeamImportanceLastFiveGames,awayTeamImportanceLastFiveGames,homeTeamImportanceSeasonAverage,awayTeamImportanceSeasonAverage,homeLadderPosition,awayLadderPosition
2012R709,2012,7,2012-05-14,Docklands,7:40 PM,38823,St Kilda,122,Carlton,98,6.2,2,0,1,0,0,2,3,76,-193,3.002678571,-37.35793651,67.5,67.84090909,76.26363636,74.51363636,75.71048722,75.98375099,6,5
2012R801,2012,8,2012-05-18,M.C.G.,7:50 PM,75650,Collingwood,96,Geelong,84,0.0,2,1,0,1,0,4,3,-304,-185,-37.82151211,-6.714379085,78.36363636,76.43181818,76.7,76.37272727,79.14409479,75.55966902,1,2
2012R802,2012,8,2012-05-19,Football Park,1:15 PM,14508,Port Adelaide,95,North Melbourne,93,3.0,2,0,0,2,0,5,4,-27,132,-21.92351198,40.86504435,62.29545455,64.75,67.04090909,65.85606061,69.41470935,66.61602674,16,9
2012R803,2012,8,2012-05-19,York Park,2:10 PM,12959,Hawthorn,119,Fremantle,63,3.2,2,1,1,4,4,1,1,55,178,-11.23039216,69.16666667,73.5,77.68181818,77.425,72.98636364,80.64298401,73.75993667,3,11
2012R804,2012,8,2012-05-19,S.C.G.,4:40 PM,20818,Sydney,138,Melbourne,37,0.0,2,0,0,2,0,3,4,46,-157,10.7636775,8.896553967,64.93181818,55.40909091,70.64545455,66.64886364,72.43569555,65.44481491,7,13
2012R805,2012,8,2012-05-19,Marrara Oval,7:10 PM,8724,Western Bulldogs,72,Gold Coast,34,0.0,2,1,0,0,4,2,6,8,75,14.3625,6.96431224,62.70454545,55.68181818,70.53636364,64.21666667,72.20352324,63.45885681,10,17
2012R806,2012,8,2012-05-19,M.C.G.,7:50 PM,80900,Essendon,128,Richmond,109,1.8,2,1,1,0,0,1,0,-29,0,-9.035714286,0.0,59.93181818,79.43181818,66.75454545,81.62272727,74.58859064,79.67614772,8,12
2012R807,2012,8,2012-05-20,Gabba,1:10 PM,16049,Brisbane Lions,132,Greater Western Sydney,40,0.0,2,0,1,2,0,4,6,-51,9,-9.380307554,14.72255673,66.25,67.27272727,68.21363636,69.08787879,70.1555039,65.81581278,15,18
2012R808,2012,8,2012-05-20,Docklands,3:15 PM,35917,Carlton,55,Adelaide,124,0.2,0,0,1,2,0,2,2,-28,-48,8.119340463,-6.141666667,64.31818182,77.34090909,73.41818182,74.23181818,75.03705204,73.53599755,5,14
2012R809,2012,8,2012-05-20,Subiaco,2:40 PM,38174,West Coast,121,St Kilda,91,0.0,2,0,1,3,0,4,1,-135,-3,-19.38504464,23.77222222,67.27272727,67.77272727,70.75606061,75.74090909,74.23409648,74.90550428,4,6
2012R901,2012,9,2012-05-25,Docklands,7:50 PM,29118,Western Bulldogs,75,Geelong,95,4.0,0,1,0,1,0,4,2,-97,-67,-0.562242108,16.38671622,67.22727273,74.93181818,69.46704545,73.72045455,72.26376441,73.96283939,10,2
2012R902,2012,9,2012-05-26,M.C.G.,1:45 PM,51617,Richmond,137,Hawthorn,75,28.0,2,0,1,0,0,3,0,107,0,27.49430199,0.0,73.93181818,73.5,78.76363636,77.47727273,75.69675107,80.59234539,12,3
2012R903,2012,9,2012-05-26,Carrara,2:10 PM,12416,Gold Coast,70,Port Adelaide,118,8.2,0,0,1,3,0,1,1,15,-20,23.05769231,-6.5,54.61363636,62.38636364,62.82613636,67.16363636,62.94974165,70.08419544,17,16
2012R904,2012,9,2012-05-26,Docklands,4:40 PM,34737,St Kilda,111,Sydney,83,28.0,2,0,1,2,0,2,0,-48,0,2.169463869,0.0,68.06818182,64.93181818,75.54545455,71.70227273,74.28468917,74.02510823,6,7
2012R905,2012,9,2012-05-26,Football Park,7:10 PM,44238,Adelaide,49,Collingwood,75,7.2,0,1,1,2,0,1,2,-88,240,-25.86666667,34.89221814,79.5,71.61363636,75.44090909,72.32727273,75.24990174,75.70916492,14,1
2012R906,2012,9,2012-05-26,Sydney Showground,7:40 PM,11887,Greater Western Sydney,53,Essendon,119,0.2,0,0,1,2,0,7,4,-215,88,-4.374568887,33.37085913,63.68181818,58.38636364,69.04772727,61.68181818,67.18091423,68.60375647,18,8
2012R907,2012,9,2012-05-27,Docklands,1:10 PM,19988,North Melbourne,112,Brisbane Lions,96,4.6,2,0,1,0,0,4,2,-3,7,-25.22100748,-1.323593074,66.77272727,68.38636364,71.2625,69.02954545,71.18792954,71.50053194,9,15
2012R908,2012,9,2012-05-27,M.C.G.,3:15 PM,28371,Carlton,107,Melbourne,49,4.6,2,0,0,0,0,6,5,303,321,8.753122082,-6.567665913,66.15909091,55.09090909,72.43181818,69.02272727,72.33360251,67.11374516,5,13
2012R909,2012,9,2012-05-27,Subiaco,2:40 PM,40905,West Coast,84,Fremantle,36,0.0,2,1,0,0,0,1,3,-106,30,-60.85087719,-2.665740741,70.20454545,78.13636364,73.45909091,74.65075758,77.3900316,74.77864969,4,11
2012R1001,2012,10,2012-01-06,Docklands,7:50 PM,49337,St Kilda,113,Richmond,121,0.0,0,1,1,0,0,1,1,57,-12,71.02631579,47.57692308,53.72727273,58.45454545,53.72727273,58.45454545,53.72727273,58.45454545,6,12
2012R1002,2012,10,2012-02-06,Kardinia Park,1:45 PM,17243,Geelong,126,Greater Western Sydney,61,0.0,2,1,0,2,0,5,2,354,5,40.29388889,9.379464286,55.20454545,44.43181818,55.20454545,44.43181818,55.20454545,44.43181818,2,18
2012R1003,2012,10,2012-02-06,York Park,2:10 PM,16143,Hawthorn,174,North Melbourne,59,0.0,2,0,1,4,4,1,0,94,0,50.9,0.0,65.02272727,48.5,65.02272727,48.5,65.02272727,48.5,3,9
2012R1004,2012,10,2012-02-06,Subiaco,2:40 PM,31392,Fremantle,82,Adelaide,111,0.0,0,0,0,3,0,3,2,-32,55,25.40277778,12.87426901,58.61363636,73.88636364,58.61363636,73.88636364,58.61363636,73.88636364,11,14
2012R1005,2012,10,2012-02-06,Football Park,7:10 PM,24746,Port Adelaide,99,Carlton,45,0.0,2,1,1,2,0,2,2,39,39,25.85,18.31954887,55.25,47.54545455,55.25,47.54545455,55.25,47.54545455,16,5
2012R1006,2012,10,2012-02-06,M.C.G.,7:40 PM,42987,Essendon,52,Melbourne,58,0.0,0,1,0,0,0,3,3,-81,-138,-9.114583333,28.29771242,55.75,46.15909091,55.75,46.15909091,55.75,46.15909091,8,13
2012R1007,2012,10,2012-03-06,Gabba,1:10 PM,15546,Brisbane Lions,102,West Coast,100,26.4,2,0,1,4,0,3,2,135,73,-10.04971989,55.04419192,59.47727273,62.77272727,59.47727273,62.77272727,59.47727273,62.77272727,15,4
2012R1008,2012,10,2012-03-06,S.C.G.,3:15 PM,13505,Sydney,132,Western Bulldogs,40,30.8,2,0,0,2,0,2,3,35,59,21.65277778,13.26094276,65.43181818,57.15909091,65.43181818,57.15909091,65.43181818,57.15909091,7,10
2012R1009,2012,10,2012-03-06,M.C.G.,4:40 PM,36913,Collingwood,149,Gold Coast,52,0.8,2,1,0,0,0,4,4,341,24,73.65313521,17.3042735,39.25,36.27272727,39.25,36.27272727,39.25,36.27272727,1,17
2012R1101,2012,11,2012-08-06,Docklands,7:50 PM,47632,Carlton,85,Geelong,97,0.0,0,0,1,1,0,3,5,158,-706,16.66666667,-25.9,65.61363636,82.0,70.06818182,74.57954545,70.06818182,74.57954545,5,2
2012R1102,2012,11,2012-09-06,M.C.G.,1:40 PM,43801,Richmond,66,Fremantle,78,6.2,0,1,0,4,0,2,3,187,-133,43.5,17.66666667,71.11363636,72.77272727,65.71590909,69.65909091,65.71590909,69.65909091,12,11
2012R1103,2012,11,2012-09-06,Carrara,4:40 PM,12534,Gold Coast,49,St Kilda,144,0.4,0,0,0,3,0,4,2,-153,-108,-38.5,24.25,66.54545455,65.40909091,64.68181818,66.44318182,64.68181818,66.44318182,17,6
2012R1104,2012,11,2012-09-06,Docklands,7:40 PM,42785,Essendon,82,Sydney,86,6.2,0,0,1,2,0,3,2,14,-53,-11.5,-10.75,66.90909091,80.59090909,67.82954545,81.875,67.82954545,81.875,8,7
2012R1105,2012,11,2012-10-06,Football Park,4:10 PM,26638,Port Adelaide,62,Hawthorn,108,0.0,0,1,1,2,0,2,1,114,138,33.75,42.0,75.29545455,81.47727273,70.25,79.52272727,70.25,79.52272727,16,3
2012R1106,2012,11,2012-11-06,M.C.G.,3:15 PM,64250,Melbourne,87,Collingwood,129,0.0,0,1,1,0,0,1,3,21,-456,-2.0,-17.16666667,79.38636364,83.93181818,74.71590909,80.79545455,74.71590909,80.79545455,13,1
2012R1201,2012,12,2012-06-14,Subiaco,5:40 PM,34224,West Coast,79,Carlton,69,0.4,2,0,0,3,0,1,2,62,-320,-2.5,-21.125,72.22727273,72.70454545,72.47727273,73.77272727,72.47727273,73.77272727,4,5
2012R1202,2012,12,2012-06-15,Football Park,8:10 PM,36394,Adelaide,115,St Kilda,111,0.0,2,1,1,2,0,3,3,157,-272,52.33333333,-26.16666667,70.22727273,87.0,74.85227273,79.28409091,74.85227273,79.28409091,14,6
2012R1203,2012,12,2012-06-16,Sydney Showground,2:10 PM,7538,Greater Western Sydney,74,Richmond,86,0.0,0,0,0,2,0,6,3,-195,-174,14.41666667,11.75,54.5,66.13636364,56.09090909,67.31439394,56.09090909,67.31439394,18,12
2012R1204,2012,12,2012-06-16,Carrara,7:40 PM,10170,Gold Coast,80,North Melbourne,87,0.0,0,0,0,3,0,5,4,260,-78,21.25,-30.25,57.02272727,61.22727273,58.92424242,64.26136364,58.92424242,64.26136364,17,9
2012R1205,2012,12,2012-06-17,M.C.G.,1:10 PM,35492,Hawthorn,135,Brisbane Lions,70,1.0,2,1,1,0,0,1,1,-29,168,95.25,46.5,76.59090909,71.59090909,75.9469697,74.05681818,75.9469697,74.05681818,3,15
2012R1206,2012,12,2012-06-17,Docklands,4:40 PM,16036,Western Bulldogs,95,Port Adelaide,57,1.0,2,0,0,2,0,3,2,174,-36,-45.0,-24.75,64.77272727,64.70454545,67.93181818,69.79545455,67.93181818,69.79545455,10,16
2012R1301,2012,13,2012-06-22,S.C.G.,7:50 PM,27400,Sydney,80,Geelong,74,0.0,2,1,1,2,0,2,3,-269,-57,-15.875,15.75,81.59090909,71.72727273,82.76893939,73.84090909,82.76893939,73.84090909,7,2
2012R1302,2012,13,2012-06-23,Docklands,1:40 PM,20146,Western Bulldogs,56,Brisbane Lions,114,3.2,0,1,0,0,0,1,2,125,-459,92.25,-43.0,80.88636364,68.20454545,69.35606061,76.60984848,69.35606061,76.60984848,10,15
2012R1303,2012,13,2012-06-23,M.C.G.,4:40 PM,62957,Collingwood,85,West Coast,82,3.2,2,1,1,4,0,3,2,183,84,-13.25,30.875,84.65909091,72.81818182,83.14015152,70.58712121,83.14015152,70.58712121,1,4
2012R1304,2012,13,2012-06-23,Subiaco,5:40 PM,34567,Fremantle,89,Essendon,113,0.0,0,1,0,3,0,4,4,290,37,67.125,1.875,67.79545455,68.20454545,64.83333333,67.85227273,64.83333333,67.85227273,11,8
2012R1305,2012,13,2012-06-24,M.C.G.,3:15 PM,20070,Melbourne,135,Greater Western Sydney,57,0.0,2,0,0,2,0,3,3,-28,232,23.75,-16.25,62.75,65.79545455,67.73863636,66.51515152,67.73863636,66.51515152,13,18
2012R1306,2012,13,2012-06-24,Docklands,4:40 PM,18866,North Melbourne,121,Adelaide,89,0.0,2,1,1,2,0,2,2,-56,-20,11.75,-14.625,80.72727273,76.43181818,71.58333333,78.76515152,71.58333333,78.76515152,9,14
2012R1401,2012,14,2012-06-29,M.C.G.,7:50 PM,65047,Carlton,70,Hawthorn,120,0.0,0,0,1,0,0,2,2,29,-126,-5.916666667,-69.79166667,66.77272727,83.63636364,72.86742424,82.98484848,72.86742424,82.98484848,5,3
