year,round,player,team,score
2018,1,Mitchell Brown,Bombers,56
2018,1,Jeremy Howe,Magpies,56
2018,1,Michael Hibberd,Demons,56
2018,1,Zac Langdon,Giants,55
2018,1,Harry Cunningham,Swans,55
2018,1,Alex Rance,Tigers,55
2018,1,Phil Davis,Giants,55
2018,1,Shaun Atley,Kangaroos,55
2018,1,Jarrad Waite,Kangaroos,55
2018,1,Scott Lycett,Eagles,55
2018,1,Bailey Banfield,Dockers,54
2018,1,Luke McDonald,Kangaroos,54
2018,1,James Aish,Magpies,54
2018,1,Curtly Hampton,Crows,54
2018,1,Nathan Wilson,Dockers,54
2018,1,Daniel Talia,Crows,53
2018,1,Alex Neal-Bullen,Demons,53
2018,1,Bailey Williams,Bulldogs,53
2018,1,Billy Gowers,Bulldogs,53
2018,1,Ryan Schoenmakers,Hawks,53
2018,1,Darcy Gardiner,Lions,53
2018,1,Josh Smith,Magpies,52
2018,1,Corey Ellis,Tigers,52
2018,1,Jayden Short,Tigers,52
2018,1,Eddie Betts,Crows,52
2018,1,Tom Rockliff,Power,52
2018,1,Hugh Greenwood,Crows,52
2018,1,Fletcher Roberts,Bulldogs,51
2018,1,Hunter Clark,Saints,51
2018,1,Harrison Himmelberg,Giants,51
2018,1,Liam Ryan,Eagles,51
2018,1,Robbie Tarrant,Kangaroos,50
2018,1,Jamie Cripps,Eagles,50
2018,1,Ciaran Byrne,Blues,50
2018,1,Dougal Howard,Power,50
2018,1,Rory Atkins,Crows,50
2018,1,Ben Crocker,Magpies,49
2018,1,Sam Day,Suns,49
2018,1,Cameron Sutcliffe,Dockers,49
2018,1,Aaron Mullett,Blues,49
2018,1,Darcy Fogarty,Crows,49
2018,1,Chris Masten,Eagles,49
2018,1,Michael Hartley,Bombers,49
2018,1,Lewis Melican,Swans,49
2018,1,Neville Jetta,Demons,48
2018,1,Joshua Walker,Lions,48
2018,1,Jarryd Roughead,Hawks,48
2018,1,Alex Pearce,Dockers,48
2018,1,Tim O'Brien,Hawks,48
2018,1,Harris Andrews,Lions,48
2018,1,Paddy Dow,Blues,47
2018,1,Nick Vlastuin,Tigers,47
2018,1,Tom Langdon,Magpies,47
2018,1,Kane Lambert,Tigers,47
2018,1,Luke Brown,Crows,46
2018,1,Jake Melksham,Demons,46
2018,1,Mitch McGovern,Crows,46
2018,1,Patrick Ryder,Power,46
2018,1,Danyle Pearce,Dockers,46
2018,1,Jake Lever,Demons,46
2018,1,Liam Duggan,Eagles,45
2018,1,Cyril Rioli,Hawks,45
2018,1,Andrew Brayshaw,Dockers,45
2018,1,Jeff Garlett,Demons,44
2018,1,Jake Waterman,Eagles,44
2018,1,Kayne Turner,Kangaroos,44
2018,1,Christian Salem,Demons,43
2018,1,Jarrad McVeigh,Swans,42
2018,1,Jed Bews,Cats,42
2018,1,Darcy Tucker,Dockers,42
2018,1,Cory Gregson,Cats,42
2018,1,Aaron Naughton,Bulldogs,41
2018,1,Tom Bell,Lions,41
2018,1,Adam Saad,Bombers,41
2018,1,Benjamin Stratton,Hawks,41
2018,1,Mason Cox,Magpies,40
2018,1,Aidan Corr,Giants,40
2018,1,Nathan Brown,Saints,40
2018,1,Esava Ratugolea,Cats,39
2018,1,Jack Sinclair,Saints,39
2018,1,Eric Hipwood,Lions,38
2018,1,Jacob Weitering,Blues,38
2018,1,Mitchell Hannan,Demons,38
2018,1,Shane Kersten,Dockers,38
2018,1,Kyle Hartigan,Crows,38
2018,1,Mark Blicavs,Cats,38
2018,1,Richard Douglas,Crows,38
2018,1,Ben Jacobs,Kangaroos,37
2018,1,Patrick McCartin,Saints,37
2018,1,Hayden Ballantyne,Dockers,36
2018,1,Cameron Rayner,Lions,35
2018,1,Robbie Fox,Swans,35
2018,1,Will Schofield,Eagles,35
2018,1,Hayden Crozier,Bulldogs,34
2018,1,Lachlan Murphy,Crows,34
2018,1,Jesse Joyce,Suns,33
2018,1,Liam Jones,Blues,33
2018,1,Daniel McStay,Lions,33
2018,1,Daniel Venables,Eagles,33
2018,1,Travis Varcoe,Magpies,32
2018,1,Oscar McDonald,Demons,32
2018,1,Billy Longer,Saints,32
2018,1,Jackson Trengove,Bulldogs,31
2018,1,Ben Brown,Kangaroos,29
2018,1,Jack Silvagni,Blues,29
2018,1,Easton Wood,Bulldogs,28
2018,1,Matthew Dea,Bombers,27
2018,1,Dylan Grimes,Tigers,27
2018,1,Luke Davies-Uniacke,Kangaroos,27
2018,1,Oliver Florent,Swans,24
2018,1,Zachary Merrett,Bombers,23
2018,1,Nathan Hrovat,Kangaroos,22
2018,1,Daniel Rich,Lions,21
2018,1,Rory Thompson,Suns,19
2018,1,Ryan Burton,Hawks,19
2018,1,Jackson Nelson,Eagles,16
2018,1,Harry Taylor,Cats,16
2018,1,Heath Grundy,Swans,15
2018,1,Shai Bolton,Tigers,13
2018,1,Thomas Liberatore,Bulldogs,9
2018,1,Matthew Kennedy,Blues,7
2018,2,Edward Curnow,Blues,160
2018,2,Jarrad Waite,Kangaroos,146
2018,2,Rory Laird,Crows,141
2018,2,Tom Lynch,Suns,139
2018,2,Gary Ablett,Cats,138
2018,2,Tom Mitchell,Hawks,137
2018,2,Jarryd Lyons,Suns,134
2018,2,Jackson Macrae,Bulldogs,134
2018,2,Jesse Hogan,Demons,133
2018,2,Tom Phillips,Magpies,131
2018,2,Dustin Martin,Tigers,127
2018,2,Brodie Grundy,Magpies,127
2018,2,Clayton Oliver,Demons,125
2018,2,Oliver Wines,Power,125
2018,2,Nathan Fyfe,Dockers,123
2018,2,Lachie Whitfield,Giants,123
2018,2,Cameron Ellis-Yolmen,Crows,121
2018,2,Stephen Coniglio,Giants,120
2018,2,Michael Walters,Dockers,120
2018,2,Sam Jacobs,Crows,120
2018,2,Lachlan Hunter,Bulldogs,119
2018,2,Robbie Gray,Power,119
2018,2,Connor Blakely,Dockers,119
2018,2,Patrick Dangerfield,Cats,118
2018,2,Shannon Hurn,Eagles,118
2018,2,Scott Pendlebury,Magpies,118
2018,2,Joshua Kelly,Giants,118
2018,2,Todd Goldstein,Kangaroos,117
2018,2,Ben McEvoy,Hawks,116
2018,2,Rory Sloane,Crows,115
2018,2,Tim Kelly,Cats,115
2018,2,Devon Smith,Bombers,115
2018,2,Liam Shiels,Hawks,114
2018,2,Josh Jenkins,Crows,114
2018,2,Marc Murphy,Blues,114
2018,2,Luke Ryan,Dockers,113
2018,2,Bryce Gibbs,Crows,113
2018,2,Scott Lycett,Eagles,112
2018,2,Jack Steven,Saints,112
2018,2,Nathan Jones,Demons,110
2018,2,Joel Selwood,Cats,110
2018,2,Toby McLean,Bulldogs,110
2018,2,Dayne Zorko,Lions,109
2018,2,Nathan Wilson,Dockers,108
2018,2,Jeremy Howe,Magpies,108
2018,2,Ben Jacobs,Kangaroos,107
2018,2,Billy Hartung,Kangaroos,107
2018,2,David Swallow,Suns,107
2018,2,Josh Kennedy Injured,Swans,105
2018,2,Justin Westhoff,Power,104
2018,2,David Zaharakis,Bombers,104
2018,2,Jeff Garlett,Demons,103
2018,2,Aaron Mullett,Blues,102
2018,2,Dyson Heppell,Bombers,102
2018,2,James Aish,Magpies,102
2018,2,Zach Tuohy,Cats,101
2018,2,Jack Darling,Eagles,101
2018,2,Daniel Menzel,Cats,101
2018,2,Lachie Neale,Dockers,100
2018,2,Dom Tyson,Demons,99
2018,2,Charlie Dixon,Power,99
2018,2,Elliot Yeo,Eagles,99
2018,2,Jarrod Witts,Suns,98
2018,2,Kade Simpson,Blues,98
2018,2,Koby Stevens,Saints,98
2018,2,Darcy Macpherson,Suns,98
2018,2,Toby Nankervis,Tigers,98
2018,2,Luke Parker,Swans,97
2018,2,Thomas Stewart,Cats,96
2018,2,Thomas Jonas,Power,96
2018,2,Steele Sidebottom,Magpies,96
2018,2,Adam Tomlinson,Giants,96
2018,2,Callan Ward,Giants,95
2018,2,Jarrad McVeigh,Swans,95
2018,2,Patrick Cripps,Blues,95
2018,2,Jimmy Webster,Saints,95
2018,2,Jack Ziebell,Kangaroos,95
2018,2,Jake Kelly,Crows,94
2018,2,Isaac Smith,Hawks,94
2018,2,Jarryn Geary,Saints,94
2018,2,Lewis Taylor,Lions,94
2018,2,Matthew Scharenberg,Magpies,93
2018,2,Michael Hurley,Bombers,93
2018,2,Jake Carlisle,Saints,93
2018,2,Callum Sinclair,Swans,93
2018,2,Sam Petrevski-Seton,Blues,93
2018,2,Charlie Cameron,Lions,93
2018,2,Paul Seedsman,Crows,92
2018,2,Blake Acres,Saints,92
2018,2,Andrew Gaff,Eagles,92
2018,2,Lance Franklin,Swans,91
2018,2,Sebastian Ross,Saints,91
2018,2,Tim Taranto,Giants,91
2018,2,Liam Ryan,Eagles,91
2018,2,Luke Brown,Crows,90
2018,2,David Armitage,Saints,90
2018,2,Jeremy Finlayson,Giants,90
2018,2,Adam Treloar,Magpies,90
2018,2,Matthew Taberner,Dockers,90
2018,2,Bradley Hill,Dockers,90
2018,2,Ricky Henderson,Hawks,90
2018,2,David Mundy,Dockers,89
2018,2,Jared Polec,Power,89
2018,2,Stephen Hill,Dockers,89
2018,2,Ben Brown,Kangaroos,89
2018,2,Isaac Heeney,Swans,88
2018,2,Jack Martin,Suns,88
2018,2,Allen Christensen,Lions,88
2018,2,Daniel Howe,Hawks,87
2018,2,Nick Smith,Swans,87
2018,2,Alex Neal-Bullen,Demons,87
2018,2,Shaun Higgins,Kangaroos,86
2018,2,Shane Savage,Saints,86
2018,2,Jack Gunston,Hawks,86
2018,2,Mark Lecras,Eagles,86
2018,2,Josh Caddy,Tigers,85
2018,2,Jack Crisp,Magpies,85
2018,2,Lewis Jetta,Eagles,85
2018,2,Nicholas Holman,Suns,84
2018,2,Rhys Mathieson,Lions,84
2018,2,James Harmes,Demons,83
2018,2,Aaron Hall,Suns,83
2018,2,Bailey Williams,Bulldogs,83
2018,2,Luke McDonald,Kangaroos,83
2018,2,Rohan Bewick,Lions,83
2018,2,Conor McKenna,Bombers,83
2018,2,Oliver Florent,Swans,83
2018,2,Zac Fisher,Blues,83
2018,2,Brandon Matera,Dockers,82
2018,2,Charlie Curnow,Blues,82
2018,2,Blake Hardwick,Hawks,82
2018,2,Mark Blicavs,Cats,82
2018,2,Taylor Adams,Magpies,82
2018,2,Dylan Shiel,Giants,81
2018,2,Hugh Greenwood,Crows,81
2018,2,Brett Deledio,Giants,81
2018,2,Touk Miller,Suns,81
2018,2,Wayne Milera,Crows,80
2018,2,Sam Gray,Power,80
2018,2,Heath Shaw,Giants,79
2018,2,Jamie Cripps,Eagles,79
2018,2,Max Gawn,Demons,78
2018,2,Brad Ebert,Power,78
2018,2,Zachary Merrett,Bombers,78
2018,2,Tom Doedee,Crows,78
2018,2,Kyle Hartigan,Crows,77
2018,2,Travis Boak,Power,77
2018,2,Darcy Parish,Bombers,77
2018,2,Hamish Hartlett,Power,77
2018,2,Zaine Cordy,Bulldogs,77
2018,2,Jade Gresham,Saints,77
2018,2,Tom Langdon,Magpies,77
2018,2,Alex Witherden,Lions,77
2018,2,Josh Dunkley,Bulldogs,77
2018,2,Jed Anderson,Kangaroos,76
2018,2,Trent Cotchin,Tigers,76
2018,2,Matthew Suckling,Bulldogs,75
2018,2,Jarman Impey,Hawks,75
2018,2,Christian Petracca,Demons,75
2018,2,Jake Lloyd,Swans,75
2018,2,Harry Cunningham,Swans,74
2018,2,Brayden Fiorini,Suns,74
2018,2,Nicholas Robertson,Lions,74
2018,2,Matthew Wright,Blues,73
2018,2,Jarryd Roughead,Hawks,73
2018,2,David Cuningham,Blues,73
2018,2,Kade Kolodjashnij,Suns,73
2018,2,Marcus Bontempelli,Bulldogs,73
2018,2,Dayne Beams,Lions,73
2018,2,Jason Johannisen,Bulldogs,73
2018,2,Daniel Hannebery,Swans,73
2018,2,Rory Lobb,Giants,72
2018,2,Liam Duggan,Eagles,71
2018,2,Dean Towers,Swans,71
2018,2,Rhys Stanley,Cats,71
2018,2,Andrew Brayshaw,Dockers,71
2018,2,Dom Barry,Power,71
2018,2,Rory Atkins,Crows,71
2018,2,Jesse Joyce,Suns,71
2018,2,Shane Edwards,Tigers,71
2018,2,Jack Billings,Saints,71
2018,2,Jayden Short,Tigers,71
2018,2,Ben Cunnington,Kangaroos,71
2018,2,Billy Gowers,Bulldogs,70
2018,2,Mitchell Brown,Bombers,70
2018,2,Cameron Guthrie,Cats,70
2018,2,Nicholas Naitanui,Eagles,70
2018,2,Brendon Goddard,Bombers,70
2018,2,Matthew De Boer,Giants,70
2018,2,Luke Davies-Uniacke,Kangaroos,70
2018,2,Riley Bonner,Power,70
2018,2,Jeremy Cameron,Giants,70
2018,2,Jake Melksham,Demons,69
2018,2,Hugh McCluggage,Lions,69
2018,2,Jack Steele,Saints,69
2018,2,James Sicily,Hawks,69
2018,2,Michael Hibberd,Demons,69
2018,2,Tom Hawkins,Cats,69
2018,2,Tom Barrass,Eagles,68
2018,2,Bailey Banfield,Dockers,68
2018,2,Stefan Martin,Lions,68
2018,2,Lachlan Plowman,Blues,68
2018,2,Luke Shuey,Eagles,68
2018,2,Steven Motlop,Power,68
2018,2,Daniel Venables,Eagles,67
2018,2,Taylor Walker,Crows,67
2018,2,Taylor Duryea,Hawks,67
2018,2,Jaeger O'Meara,Hawks,67
2018,2,Chris Masten,Eagles,67
2018,2,Jack Redden,Eagles,67
2018,2,Mitch Honeychurch,Bulldogs,67
2018,2,Tom Bellchambers,Bombers,66
2018,2,Eddie Betts,Crows,66
2018,2,Daniel Talia,Crows,66
2018,2,Caleb Marchbank,Blues,66
2018,2,Kieren Jack,Swans,66
2018,2,Adam Cerra,Dockers,66
2018,2,Jy Simpkin,Kangaroos,66
2018,2,Trent Dumont,Kangaroos,66
2018,2,Dylan Roberton,Saints,65
2018,2,Tom Papley,Swans,65
2018,2,Joshua Green,Bombers,65
2018,2,Jarrod Berry,Lions,65
2018,2,Sam Day,Suns,65
2018,2,Josh Thomas,Magpies,65
2018,2,Scott Thompson,Kangaroos,64
2018,2,Alex Rance,Tigers,64
2018,2,Jeremy McGovern,Eagles,64
2018,2,Brandan Parfitt,Cats,63
2018,2,Kyle Langford,Bombers,63
2018,2,David Astbury,Tigers,63
2018,2,Sam Powell-Pepper,Power,63
2018,2,Dan Houston,Power,63
2018,2,George Hewett,Swans,63
2018,2,Steven May,Suns,63
2018,2,Brayden Maynard,Magpies,62
2018,2,Joshua Wagner,Demons,62
2018,2,Ed Langdon,Dockers,62
2018,2,Lynden Dunn,Magpies,62
2018,2,Jack Sinclair,Saints,61
2018,2,Jackson Nelson,Eagles,61
2018,2,Travis Varcoe,Magpies,61
2018,2,Bradley Sheppard,Eagles,61
2018,2,Jack Bowes,Suns,61
2018,2,Tomas Bugg,Demons,61
2018,2,Jarrod Harbrow,Suns,61
2018,2,Jordan Lewis,Demons,61
2018,2,Lachlan Murphy,Crows,61
2018,2,Aaron Naughton,Bulldogs,61
2018,2,Darcy Byrne-Jones,Power,60
2018,2,Heath Grundy,Swans,60
2018,2,Bayley Fritsch,Demons,60
2018,2,Jack Riewoldt,Tigers,60
2018,2,Harris Andrews,Lions,60
2018,2,Cale Hooker,Bombers,60
2018,2,Robbie Tarrant,Kangaroos,60
2018,2,Zac Langdon,Giants,60
2018,2,Jed Lamb,Blues,59
2018,2,Shaun Atley,Kangaroos,59
2018,2,Hayden Ballantyne,Dockers,59
2018,2,Nathan Hrovat,Kangaroos,59
2018,2,Michael Rischitelli,Suns,59
2018,2,Easton Wood,Bulldogs,59
2018,2,Dominic Sheed,Eagles,58
2018,2,Luke Dahlhaus,Bulldogs,58
2018,2,Will Hoskin-Elliott,Magpies,58
2018,2,Jamie MacMillan,Kangaroos,58
2018,2,Daniel McStay,Lions,58
2018,2,Josh Bruce,Saints,58
2018,2,Daniel Butler,Tigers,57
2018,2,Cory Gregson,Cats,57
2018,2,Jaidyn Stephenson,Magpies,57
2018,2,Michael Johnson,Dockers,57
2018,2,Jack Newnes,Saints,57
2018,2,Caleb Daniel,Bulldogs,57
2018,2,Mark O'Connor,Cats,56
2018,2,Shaun Grigg,Tigers,56
2018,2,Todd Marshall,Power,56
2018,2,Kane Lambert,Tigers,56
2018,2,Matthew Dea,Bombers,56
2018,2,Luke Hodge,Lions,55
2018,2,James Stewart,Bombers,55
2018,2,Eric Hipwood,Lions,55
2018,2,Samuel Murray,Magpies,54
2018,2,Nick Haynes,Giants,54
2018,2,Ciaran Byrne,Blues,54
2018,2,Chad Wingard,Power,54
2018,2,Luke Breust,Hawks,54
2018,2,Jake Waterman,Eagles,54
2018,2,Ryan Lester,Lions,54
2018,2,Jake Kolodjashnij,Cats,53
2018,2,Joshua Begley,Bombers,53
2018,2,Jackson Trengove,Bulldogs,53
2018,2,Darcy Fogarty,Crows,52
