year,round,player,team,score
2019,1,Devon Smith,Bombers,93
2019,1,Ryan Burton,Power,93
2019,1,Gary Ablett,Cats,93
2019,1,Hugh McCluggage,Lions,92
2019,1,Jack Watts,Power,92
2019,1,Jack Lonie,Saints,92
2019,1,Kade Simpson,Blues,92
2019,1,Tom Papley,Swans,92
2019,1,Elliot Yeo,Eagles,91
2019,1,Lachie Neale,Lions,91
2019,1,James Harmes,Demons,91
2019,1,Touk Miller,Suns,91
2019,1,Matthew Taberner,Dockers,91
2019,1,Jack Newnes,Saints,90
2019,1,Dale Thomas,Blues,90
2019,1,Jack Steven,Saints,90
2019,1,Scott Pendlebury,Magpies,90
2019,1,Dayne Beams,Magpies,90
2019,1,Charlie Ballard,Suns,89
2019,1,Blake Hardwick,Hawks,88
2019,1,Adam Tomlinson,Giants,88
2019,1,Tom Phillips,Magpies,88
2019,1,Jarrod Berry,Lions,88
2019,1,Wayne Milera,Crows,87
2019,1,Thomas Liberatore,Bulldogs,87
2019,1,Ricky Henderson,Hawks,87
2019,1,Jack Redden,Eagles,87
2019,1,Jack Bowes,Suns,87
2019,1,Sam Walsh,Blues,87
2019,1,Christopher Mayne,Magpies,86
2019,1,Willem Drew,Power,86
2019,1,James Aish,Magpies,85
2019,1,Bradley Sheppard,Eagles,85
2019,1,Isaac Heeney,Swans,85
2019,1,Rhys Stanley,Cats,85
2019,1,Luke Dunstan,Saints,85
2019,1,Brandan Parfitt,Cats,84
2019,1,Jack Sinclair,Saints,84
2019,1,Dane Rampe,Swans,84
2019,1,Mitchell Wallis,Bulldogs,84
2019,1,Zac Fisher,Blues,84
2019,1,Brent Daniels,Giants,84
2019,1,David Zaharakis,Bombers,84
2019,1,Brodie Grundy,Magpies,84
2019,1,Isaac Smith,Hawks,84
2019,1,Andrew McGrath,Bombers,84
2019,1,Jack Billings,Saints,84
2019,1,Steele Sidebottom,Magpies,84
2019,1,Alex Witherden,Lions,83
2019,1,Jayden Short,Tigers,83
2019,1,Andrew Phillips,Blues,83
2019,1,Matthew Parker,Saints,83
2019,1,David Cuningham,Blues,83
2019,1,Aaron Hall,Kangaroos,83
2019,1,Lachlan Schultz,Dockers,83
2019,1,Jack Higgins,Tigers,83
2019,1,Harry Cunningham,Swans,82
2019,1,Sam Lloyd,Bulldogs,82
2019,1,Charlie Constable,Cats,82
2019,1,Sebastian Ross,Saints,82
2019,1,Michael Walters,Dockers,82
2019,1,Brett Deledio,Giants,81
2019,1,Kyle Langford,Bombers,81
2019,1,Trent Dumont,Kangaroos,81
2019,1,Jake Melksham,Demons,81
2019,1,Sam Menegola,Cats,81
2019,1,Dustin Martin,Tigers,81
2019,1,Sam Petrevski-Seton,Blues,81
2019,1,Dion Prestia,Tigers,80
2019,1,Rhys Mathieson,Lions,80
2019,1,Aaron Naughton,Bulldogs,79
2019,1,Charlie Cameron,Lions,79
2019,1,Rory Lobb,Dockers,79
2019,1,Robbie Gray,Power,79
2019,1,Matthew Suckling,Bulldogs,79
2019,1,Bryce Gibbs,Crows,79
2019,1,Josh Bruce,Saints,79
2019,1,Shannon Hurn,Eagles,79
2019,1,Josh Dunkley,Bulldogs,79
2019,1,Bailey Banfield,Dockers,79
2019,1,Jamie Elliott,Magpies,79
2019,1,Nathan Jones,Demons,78
2019,1,Jack Crisp,Magpies,78
2019,1,Alex Sexton,Suns,78
2019,1,Harry McKay,Blues,77
2019,1,Alex Keath,Crows,77
2019,1,Heath Shaw,Giants,77
2019,1,Tim Membrey,Saints,76
2019,1,David Mirra,Hawks,76
2019,1,Tom Hawkins,Cats,76
2019,1,Adam Saad,Bombers,76
2019,1,Shaun Atley,Kangaroos,75
2019,1,Brodie Smith,Crows,75
2019,1,Caleb Daniel,Bulldogs,75
2019,1,Jack Martin,Suns,75
2019,1,Dylan Shiel,Bombers,75
2019,1,Jake Kelly,Crows,74
2019,1,Sam Jacobs,Crows,73
2019,1,Jasper Pittard,Kangaroos,73
2019,1,Clayton Oliver,Demons,73
2019,1,Callum Mills,Swans,73
2019,1,David Swallow,Suns,73
2019,1,Liam Shiels,Hawks,73
2019,1,Jeremy Howe,Magpies,72
2019,1,Riley Bonner,Power,72
2019,1,Riley Knight,Crows,72
2019,1,Dom Tyson,Kangaroos,72
2019,1,Toby McLean,Bulldogs,72
2019,1,Xavier Duursma,Power,71
2019,1,Will Setterfield,Blues,71
2019,1,Sean Darcy,Dockers,71
2019,1,Luke Davies-Uniacke,Kangaroos,71
2019,1,Tom Lynch,Crows,71
2019,1,Jaidyn Stephenson,Magpies,71
2019,1,Harry Taylor,Cats,71
2019,1,Ryan Bastinac,Lions,71
2019,1,Reece Conca,Dockers,71
2019,1,George Hewett,Swans,70
2019,1,Jacob Weitering,Blues,70
2019,1,Luke Hodge,Lions,70
2019,1,Connor Rozee,Power,69
2019,1,Shane Edwards,Tigers,69
2019,1,Darcy Byrne-Jones,Power,69
2019,1,Jarman Impey,Hawks,69
2019,1,Jeremy Cameron,Giants,69
2019,1,Dawson Simpson,Giants,68
2019,1,Michael Hurley,Bombers,68
2019,1,Max Gawn,Demons,68
2019,1,Alex Neal-Bullen,Demons,68
2019,1,Josh Jenkins,Crows,68
2019,1,Jack Darling,Eagles,68
2019,1,Cameron Rayner,Lions,68
2019,1,Travis Colyer,Dockers,68
2019,1,Lincoln McCarthy,Lions,67
2019,1,Billy Gowers,Bulldogs,67
2019,1,Dan Houston,Power,67
2019,1,Daniel Rioli,Tigers,67
2019,1,Kamdyn Mcintosh,Tigers,67
2019,1,Zachary Williams,Giants,67
2019,1,Harris Andrews,Lions,67
2019,1,Lachlan Plowman,Blues,67
2019,1,Ben Long,Saints,66
2019,1,Jarryn Geary,Saints,66
2019,1,Mitch Robinson,Lions,66
2019,1,Josh Battle,Saints,66
2019,1,Corey Wagner,Demons,66
2019,1,David Mundy,Dockers,66
2019,1,Timothy English,Bulldogs,66
2019,1,Paddy Dow,Blues,66
2019,1,Karl Amon,Power,66
2019,1,Andrew Brayshaw,Dockers,66
2019,1,Jade Gresham,Saints,65
2019,1,Sam Weideman,Demons,65
2019,1,Harry Morrison,Hawks,65
2019,1,Marley Williams,Kangaroos,65
2019,1,Luke McDonald,Kangaroos,65
2019,1,Tom Langdon,Magpies,65
2019,1,Ben Cunnington,Kangaroos,65
2019,1,Jarrod Harbrow,Suns,65
2019,1,Zak Butters,Power,64
2019,1,Darcy Gardiner,Lions,64
2019,1,Luke Ryan,Dockers,64
2019,1,Daniel Lloyd,Giants,64
2019,1,Tom Sparrow,Demons,64
2019,1,Toby Greene,Giants,64
2019,1,Stefan Martin,Lions,63
2019,1,Peter Wright,Suns,63
2019,1,Adam Kennedy,Giants,63
2019,1,Daniel Talia,Crows,63
2019,1,Daniel Butler,Tigers,63
2019,1,Kayne Turner,Kangaroos,63
2019,1,Jarryd Roughead,Hawks,62
2019,1,Will Hayward,Swans,62
2019,1,Matthew De Boer,Giants,62
2019,1,Michael Hibberd,Demons,62
2019,1,Steven Motlop,Power,62
2019,1,Sam Reid Injured,Swans,62
2019,1,Sam Powell-Pepper,Power,61
2019,1,Shane Savage,Saints,61
2019,1,David MacKay,Crows,61
2019,1,Bayley Fritsch,Demons,61
2019,1,Jordan Clark,Cats,60
2019,1,Eddie Betts,Crows,60
2019,1,Maverick Weller,Tigers,60
2019,1,Jimmy Webster,Saints,60
2019,1,Samuel Reid,Giants,59
2019,1,Jake Stringer,Bombers,59
2019,1,Sam Taylor,Giants,59
2019,1,Richard Douglas,Crows,59
2019,1,Ben Brown,Kangaroos,58
2019,1,Daniel McKenzie,Saints,58
2019,1,Zac Bailey,Lions,58
2019,1,Phil Davis,Giants,58
2019,1,Aliir Aliir,Swans,58
2019,1,Jarrad McVeigh,Swans,57
2019,1,Lachlan Keeffe,Giants,57
2019,1,Jack Ziebell,Kangaroos,57
2019,1,Jordan Ridley,Bombers,57
2019,1,Tory Dickson,Bulldogs,56
2019,1,George Horlin-Smith,Suns,56
2019,1,Ethan Hughes,Dockers,55
2019,1,David Myers,Bombers,55
2019,1,Mason Cox,Magpies,55
2019,1,Jy Simpkin,Kangaroos,55
2019,1,Liam Duggan,Eagles,55
2019,1,Jeremy McGovern,Eagles,54
2019,1,Liam Ryan,Eagles,54
2019,1,Jordan De Goey,Magpies,54
2019,1,Taylor Walker,Crows,54
2019,1,Christian Petracca,Demons,54
2019,1,Tom Clurey,Power,54
2019,1,Jack Scrimshaw,Hawks,53
2019,1,Mitch McGovern,Blues,53
2019,1,Robbie Tarrant,Kangaroos,53
2019,1,Nick Vlastuin,Tigers,53
2019,1,Benjamin Stratton,Hawks,53
2019,1,Darcy Moore,Magpies,52
2019,1,Alex Pearce,Dockers,52
2019,1,Oliver Florent,Swans,52
2019,1,Mark Hutchings,Eagles,52
2019,1,Lachlan Weller,Suns,52
2019,1,Pearce Hanley,Suns,52
2019,1,Taylor Duryea,Bulldogs,51
2019,1,Jayden Hunt,Demons,51
2019,1,Ryan Clarke,Swans,51
2019,1,Jarrod Garlett,Blues,51
2019,1,Harrison Himmelberg,Giants,50
2019,1,Jack Lukosius,Suns,50
2019,1,Todd Marshall,Power,50
2019,1,Tom Bellchambers,Bombers,50
2019,1,Brody Mihocek,Magpies,50
2019,1,Chayce Jones,Crows,50
2019,1,Jordan Roughead,Magpies,50
2019,1,Zachary Merrett,Bombers,50
2019,1,Liam Jones,Blues,49
2019,1,Gary Rohan,Cats,49
2019,1,Charlie Spargo,Demons,49
2019,1,Lance Franklin,Swans,49
2019,1,Tom Barrass,Eagles,49
2019,1,Oscar Allen,Eagles,48
2019,1,Heath Grundy,Swans,48
2019,1,Luke Breust,Hawks,48
2019,1,Bailey Williams,Bulldogs,48
2019,1,Jonathon Ceglar,Hawks,48
2019,1,Jarrod Brander,Eagles,48
2019,1,Ben McKay,Kangaroos,47
2019,1,Jack Viney,Demons,47
2019,1,Mark Blicavs,Cats,47
2019,1,Lewis Pierce,Saints,47
2019,1,Aaron Francis,Bombers,47
2019,1,Tom Lynch,Tigers,47
2019,1,Conor Nash,Hawks,46
2019,1,Jack Petruccelle,Eagles,46
2019,1,Dean Kent,Saints,46
2019,1,Patrick Ryder,Power,46
2019,1,Mark O'Connor,Cats,46
2019,1,Callum Wilkie,Saints,46
2019,1,Conor McKenna,Bombers,45
2019,1,Josh Thomas,Magpies,45
2019,1,Gryan Miers,Cats,45
2019,1,Darragh Joyce,Saints,45
2019,1,Shaun Burgoyne,Hawks,45
2019,1,Lewis Jetta,Eagles,45
2019,1,Scott Lycett,Power,44
2019,1,Tom Atkins,Cats,44
2019,1,Adam Cerra,Dockers,44
2019,1,Jeremy Finlayson,Giants,43
2019,1,Jordan Dawson,Swans,43
2019,1,Michael Gibbons,Blues,43
2019,1,Jordan Murdoch,Suns,43
2019,1,Brayden Maynard,Magpies,43
2019,1,Nick Blakey,Swans,42
2019,1,Marty Hore,Demons,42
2019,1,Daniel Venables,Eagles,42
2019,1,Jack Hombsch,Suns,42
2019,1,Tom McDonald,Demons,42
2019,1,Thomas Jonas,Power,42
2019,1,Charlie Curnow,Blues,41
2019,1,Nathan Wilson,Dockers,41
2019,1,Mark Baguley,Bombers,41
2019,1,Dylan Grimes,Tigers,40
2019,1,Orazio Fantasia,Bombers,40
2019,1,Ed Richards,Bulldogs,40
2019,1,Callum Brown,Magpies,40
2019,1,Joshua Walker,Lions,39
2019,1,Daniel McStay,Lions,39
2019,1,Zaine Cordy,Bulldogs,39
2019,1,Jake Kolodjashnij,Cats,39
2019,1,Travis Varcoe,Magpies,39
2019,1,Tom Doedee,Crows,38
2019,1,Mitchell Brown,Bombers,38
2019,1,Josh Schache,Bulldogs,38
2019,1,Paul Puopolo,Hawks,37
2019,1,Lachlan Murphy,Crows,37
2019,1,Neville Jetta,Demons,36
2019,1,Bailey Smith,Bulldogs,36
2019,1,James Frawley,Hawks,36
2019,1,Lewis Melican,Swans,34
2019,1,Chris Masten,Eagles,34
2019,1,Jake Waterman,Eagles,34
2019,1,Patrick Ambrose,Bombers,33
2019,1,Matt Guelfi,Bombers,33
2019,1,Jack Riewoldt,Tigers,32
2019,1,Joel Hamling,Dockers,32
2019,1,Nathan Broad,Tigers,32
2019,1,Tom Hickey,Eagles,31
2019,1,Shaun McKernan,Bombers,30
2019,1,Eric Hipwood,Lions,30
2019,1,Tom Cole,Eagles,30
2019,1,Anthony McDonald-Tipungwuti,Bombers,30
2019,1,Noah Balta,Tigers,29
2019,1,Oscar McInerney,Lions,29
2019,1,Alex Fasolo,Blues,28
2019,1,Hayden Ballantyne,Dockers,27
2019,1,Sam Frost,Demons,26
2019,1,Mason Wood,Kangaroos,26
2019,1,David Astbury,Tigers,26
2019,1,Ben Ainsworth,Suns,25
2019,1,Chris Burgess,Suns,25
2019,1,Harry Perryman,Giants,25
2019,1,Alex Rance,Tigers,24
2019,1,Hayden Crozier,Bulldogs,23
2019,1,Easton Wood,Bulldogs,23
2019,1,Samuel Collins,Suns,21
2019,1,Oscar McDonald,Demons,21
2019,1,Esava Ratugolea,Cats,20
2019,1,Jack Henry,Cats,20
2019,1,Nathan Vardy,Eagles,17
2019,1,Ed Vickers-Willis,Kangaroos,-1
2019,2,Adam Treloar,Magpies,152
2019,2,Lachie Neale,Lions,146
2019,2,Jack Crisp,Magpies,142
2019,2,Travis Boak,Power,138
2019,2,Patrick Dangerfield,Cats,134
2019,2,Lachie Whitfield,Giants,133
2019,2,Christopher Mayne,Magpies,131
2019,2,Clayton Oliver,Demons,130
2019,2,Bradley Hill,Dockers,129
2019,2,Dayne Beams,Magpies,128
2019,2,Jake Lloyd,Swans,127
2019,2,Jackson Macrae,Bulldogs,124
2019,2,Lachlan Hunter,Bulldogs,123
2019,2,Jaeger O'Meara,Hawks,122
2019,2,Brad Ebert,Power,121
2019,2,Angus Brayshaw,Demons,121
2019,2,Josh Kennedy Injured,Swans,120
2019,2,Nathan Fyfe,Dockers,119
2019,2,Matthew Suckling,Bulldogs,119
2019,2,David Swallow,Suns,118
2019,2,Patrick Cripps,Blues,116
2019,2,Tom Phillips,Magpies,116
2019,2,Brody Mihocek,Magpies,115
2019,2,Jack Viney,Demons,115
2019,2,Thomas Stewart,Cats,115
2019,2,Tom Rockliff,Power,115
2019,2,Ben Cunnington,Kangaroos,114
2019,2,Scott Lycett,Power,114
2019,2,Ricky Henderson,Hawks,113
2019,2,Max Gawn,Demons,113
2019,2,Brodie Grundy,Magpies,112
2019,2,Jack Martin,Suns,112
2019,2,Marcus Bontempelli,Bulldogs,111
2019,2,Tim Kelly,Cats,111
2019,2,Rory Sloane,Crows,110
2019,2,Luke Shuey,Eagles,109
2019,2,Brad Crouch,Crows,109
2019,2,Scott Pendlebury,Magpies,108
2019,2,Mitchell Duncan,Cats,108
2019,2,Darcy Byrne-Jones,Power,108
2019,2,Luke Dahlhaus,Cats,107
2019,2,Daniel Rich,Lions,107
2019,2,Charlie Constable,Cats,106
2019,2,Jordan Roughead,Magpies,106
2019,2,Aaron Hall,Kangaroos,106
2019,2,Dominic Sheed,Eagles,106
2019,2,Thomas Liberatore,Bulldogs,106
2019,2,Jarrod Harbrow,Suns,105
2019,2,Jarrod Berry,Lions,104
2019,2,Steven Motlop,Power,103
2019,2,Alex Sexton,Suns,103
2019,2,Tory Dickson,Bulldogs,103
2019,2,Michael Hurley,Bombers,103
2019,2,Rowan Marshall,Saints,103
2019,2,Jack Newnes,Saints,102
2019,2,Xavier Duursma,Power,102
2019,2,Tom Hickey,Eagles,102
2019,2,Chris Masten,Eagles,101
2019,2,Dylan Shiel,Bombers,101
2019,2,Matt Crouch,Crows,101
2019,2,Jeremy Howe,Magpies,100
2019,2,Luke Parker,Swans,100
2019,2,Zachary Merrett,Bombers,99
2019,2,Mitchell Wallis,Bulldogs,99
2019,2,Caleb Daniel,Bulldogs,98
2019,2,Jack Bowes,Suns,98
2019,2,Jade Gresham,Saints,98
2019,2,Hugh McCluggage,Lions,97
2019,2,Jack Gunston,Hawks,97
2019,2,Sam Powell-Pepper,Power,97
2019,2,James Worpel,Hawks,97
2019,2,Jack Steele,Saints,96
2019,2,Josh Jenkins,Crows,96
2019,2,Shaun Higgins,Kangaroos,96
2019,2,Robbie Gray,Power,96
2019,2,Steele Sidebottom,Magpies,96
2019,2,Joel Selwood,Cats,96
2019,2,Wayne Milera,Crows,95
2019,2,James Aish,Magpies,95
2019,2,James Harmes,Demons,94
2019,2,Sam Menegola,Cats,94
2019,2,Dyson Heppell,Bombers,94
2019,2,Jack Billings,Saints,94
2019,2,Tom Langdon,Magpies,94
2019,2,Adam Kennedy,Giants,93
2019,2,Mitch Robinson,Lions,93
2019,2,Ed Langdon,Dockers,93
2019,2,Jarrod Witts,Suns,93
2019,2,Brandan Parfitt,Cats,93
2019,2,Tom Cole,Eagles,93
2019,2,Matthew Taberner,Dockers,92
2019,2,Adam Tomlinson,Giants,92
2019,2,Willem Drew,Power,92
2019,2,Brodie Smith,Crows,91
2019,2,Jordan De Goey,Magpies,91
2019,2,Bradley Sheppard,Eagles,91
2019,2,Luke Davies-Uniacke,Kangaroos,90
2019,2,Christian Salem,Demons,90
2019,2,Zachary Williams,Giants,89
2019,2,Jared Polec,Kangaroos,89
2019,2,Jaidyn Stephenson,Magpies,89
2019,2,James Cousins,Hawks,89
2019,2,Bayley Fritsch,Demons,88
2019,2,Touk Miller,Suns,88
2019,2,Jeremy McGovern,Eagles,88
2019,2,Jack Redden,Eagles,88
2019,2,Levi Greenwood,Magpies,87
2019,2,Dom Tyson,Kangaroos,87
2019,2,Josh Schache,Bulldogs,87
2019,2,Devon Smith,Bombers,86
2019,2,Sebastian Ross,Saints,85
2019,2,Lachlan Weller,Suns,85
2019,2,Brayden Maynard,Magpies,85
2019,2,Sam Walsh,Blues,85
2019,2,Paddy Dow,Blues,85
2019,2,Andrew Phillips,Blues,84
2019,2,Shannon Hurn,Eagles,84
2019,2,Taylor Walker,Crows,84
2019,2,Brayden Fiorini,Suns,83
2019,2,Oscar McInerney,Lions,83
2019,2,Adam Saad,Bombers,83
2019,2,Rory Laird,Crows,83
2019,2,Stefan Martin,Lions,83
2019,2,Dane Rampe,Swans,82
2019,2,Travis Colyer,Dockers,82
2019,2,Nathan Jones,Demons,82
2019,2,Liam Duggan,Eagles,82
2019,2,Rhys Mathieson,Lions,82
2019,2,Hayden Crozier,Bulldogs,82
2019,2,Luke Breust,Hawks,82
2019,2,Toby Nankervis,Tigers,82
2019,2,Jack Sinclair,Saints,81
2019,2,Sam Petrevski-Seton,Blues,81
2019,2,Tom Hawkins,Cats,81
2019,2,Jeremy Finlayson,Giants,81
2019,2,Ben McEvoy,Hawks,81
2019,2,Gary Ablett,Cats,81
2019,2,Jake Melksham,Demons,81
2019,2,Jacob Hopper,Giants,80
2019,2,Matthew Buntine,Giants,80
2019,2,Ryan Burton,Power,80
2019,2,Marc Murphy,Blues,79
2019,2,Bryce Gibbs,Crows,79
2019,2,Darcy Macpherson,Suns,79
2019,2,Harry Cunningham,Swans,79
2019,2,Tim Taranto,Giants,79
2019,2,Luke McDonald,Kangaroos,78
2019,2,David Myers,Bombers,77
2019,2,Zac Bailey,Lions,77
2019,2,Jake Kolodjashnij,Cats,77
2019,2,David MacKay,Crows,76
2019,2,Paul Seedsman,Crows,76
2019,2,Rory Atkins,Crows,76
2019,2,Tom Bellchambers,Bombers,76
2019,2,Jack Darling,Eagles,76
2019,2,Toby McLean,Bulldogs,76
2019,2,Samuel Collins,Suns,76
2019,2,Anthony Miles,Suns,75
2019,2,Harris Andrews,Lions,75
2019,2,Dan Houston,Power,75
2019,2,Alex Witherden,Lions,75
2019,2,Jayden Short,Tigers,75
2019,2,Connor Rozee,Power,75
2019,2,Jordan Murdoch,Suns,75
2019,2,Zak Jones,Swans,75
2019,2,Jack Ziebell,Kangaroos,74
2019,2,Mitchell Brown,Bombers,74
2019,2,Jake Stringer,Bombers,74
2019,2,Jack Petruccelle,Eagles,74
2019,2,Wil Powell,Suns,74
2019,2,Brandon Ellis,Tigers,73
2019,2,Josh Thomas,Magpies,73
2019,2,Jack Scrimshaw,Hawks,73
2019,2,Nick Haynes,Giants,73
2019,2,Gryan Miers,Cats,73
2019,2,Dale Thomas,Blues,73
2019,2,Jarryd Lyons,Lions,73
2019,2,Jarrad McVeigh,Swans,73
2019,2,Andrew Brayshaw,Dockers,73
2019,2,Jeremy Cameron,Giants,73
2019,2,Elliot Yeo,Eagles,73
2019,2,Timothy English,Bulldogs,72
2019,2,Trent Cotchin,Tigers,72
2019,2,Jesse Hogan,Dockers,72
2019,2,Matthew De Boer,Giants,72
2019,2,Dayne Zorko,Lions,71
2019,2,Josh Bruce,Saints,71
2019,2,Tom Lynch,Crows,71
2019,2,Peter Wright,Suns,71
2019,2,Jamie MacMillan,Kangaroos,71
2019,2,Samuel Reid,Giants,71
2019,2,Jack Steven,Saints,71
2019,2,Isaac Smith,Hawks,70
2019,2,Jordan Clark,Cats,70
2019,2,Bailey Banfield,Dockers,69
2019,2,Lance Franklin,Swans,69
2019,2,Mason Cox,Magpies,69
2019,2,Thomas Jonas,Power,69
2019,2,Christian Petracca,Demons,69
2019,2,Andrew McGrath,Bombers,69
2019,2,Aaron Francis,Bombers,69
2019,2,Jarryn Geary,Saints,69
2019,2,Aliir Aliir,Swans,69
2019,2,Zak Butters,Power,69
2019,2,Riley Knight,Crows,68
2019,2,Josh Dunkley,Bulldogs,68
2019,2,Kade Simpson,Blues,68
2019,2,Tom Barrass,Eagles,68
2019,2,Todd Goldstein,Kangaroos,68
2019,2,Nathan Wilson,Dockers,68
2019,2,Will Hayward,Swans,67
2019,2,Jack Watts,Power,67
2019,2,Shane Edwards,Tigers,67
2019,2,David Zaharakis,Bombers,67
2019,2,Taylor Duryea,Bulldogs,67
2019,2,Lachlan Murphy,Crows,67
2019,2,Michael Gibbons,Blues,66
2019,2,Harry McKay,Blues,66
2019,2,Tom McDonald,Demons,66
2019,2,Dion Prestia,Tigers,66
2019,2,Sam Lloyd,Bulldogs,66
2019,2,Nic Newman,Blues,66
2019,2,Reece Conca,Dockers,66
2019,2,Tom Papley,Swans,66
2019,2,Justin Westhoff,Power,65
2019,2,Ben Brown,Kangaroos,65
2019,2,Zac Fisher,Blues,65
2019,2,Darcy Parish,Bombers,65
2019,2,Kamdyn Mcintosh,Tigers,65
2019,2,Shaun McKernan,Bombers,65
2019,2,Jesse Joyce,Suns,65
2019,2,Paul Puopolo,Hawks,64
2019,2,Rhys Stanley,Cats,64
2019,2,Dawson Simpson,Giants,64
2019,2,Jarryd Roughead,Hawks,64
2019,2,Jonathon Ceglar,Hawks,63
2019,2,Brett Deledio,Giants,63
2019,2,Charlie Cameron,Lions,63
2019,2,Mitch McGovern,Blues,63
2019,2,Lincoln McCarthy,Lions,63
2019,2,Luke Hodge,Lions,63
2019,2,Shaun Burgoyne,Hawks,63
2019,2,James Sicily,Hawks,63
2019,2,Callum Sinclair,Swans,63
2019,2,Heath Shaw,Giants,62
2019,2,Matthew Parker,Saints,62
2019,2,Riley Bonner,Power,62
2019,2,Pearce Hanley,Suns,62
2019,2,Joshua Kennedy,Eagles,61
2019,2,Mark Blicavs,Cats,61
2019,2,Joshua Walker,Lions,61
2019,2,Patrick Ryder,Power,61
2019,2,Callum Mills,Swans,61
2019,2,Daniel Talia,Crows,61
2019,2,Josh Smith,Eagles,61
2019,2,Chris Burgess,Suns,60
2019,2,Shane Savage,Saints,60
2019,2,Sam Jacobs,Crows,60
2019,2,Luke Dunstan,Saints,60
2019,2,Darcy Moore,Magpies,60
2019,2,Sam Reid Injured,Swans,60
2019,2,Matt Guelfi,Bombers,60
2019,2,Dustin Martin,Tigers,59
2019,2,Jack Graham,Tigers,59
2019,2,Isaac Heeney,Swans,58
2019,2,Mark Hutchings,Eagles,58
2019,2,Oliver Florent,Swans,58
2019,2,Will Setterfield,Blues,58
2019,2,Luke Ryan,Dockers,58
2019,2,Dean Kent,Saints,57
2019,2,Tom Clurey,Power,57
2019,2,Lewis Jetta,Eagles,57
2019,2,Tom Atkins,Cats,57
2019,2,Tom Scully,Hawks,57
2019,2,Colin O'Riordan Injured,Swans,57
2019,2,Sam Weideman,Demons,57
2019,2,Jimmy Webster,Saints,57
2019,2,Daniel Venables,Eagles,56
2019,2,Dylan Grimes,Tigers,56
2019,2,Mark O'Connor,Cats,56
2019,2,Tom Lynch,Tigers,55
2019,2,Lachlan Plowman,Blues,55
2019,2,Gary Rohan,Cats,55
2019,2,Jake Kelly,Crows,55
2019,2,Nathan Vardy,Eagles,55
2019,2,Cameron Rayner,Lions,55
2019,2,Michael Walters,Dockers,55
2019,2,Kyle Langford,Bombers,54
2019,2,Oscar Allen,Eagles,54
2019,2,Conor McKenna,Bombers,54
2019,2,Sean Darcy,Dockers,54
2019,2,Jacob Weitering,Blues,54
2019,2,Darcy Tucker,Dockers,54
2019,2,George Hewett,Swans,53
2019,2,Billy Gowers,Bulldogs,53
2019,2,Michael Hibberd,Demons,53
2019,2,Patrick Ambrose,Bombers,53
2019,2,Harrison Himmelberg,Giants,52
