year,round,player,team,score
2018,1,Ben Reid,Magpies,72
2018,1,Samuel Reid,Giants,71
2018,1,Josh Thomas,Magpies,71
2018,1,Kane Lambert,Tigers,71
2018,1,Mitchell Brown,Bombers,71
2018,1,Jake Kelly,Crows,71
2018,1,Josh Jenkins,Crows,71
2018,1,Jake Carlisle,Saints,71
2018,1,Lachlan Weller,Suns,70
2018,1,Joshua Green,Bombers,69
2018,1,Taylor Adams,Magpies,69
2018,1,Dayne Beams,Lions,69
2018,1,Lynden Dunn,Magpies,69
2018,1,Jake Lever,Demons,68
2018,1,Daniel Talia,Crows,68
2018,1,Patrick Ryder,Power,68
2018,1,Luke McDonald,Kangaroos,68
2018,1,Dean Towers,Swans,68
2018,1,Jason Johannisen,Bulldogs,67
2018,1,Harris Andrews,Lions,67
2018,1,Paul Puopolo,Hawks,67
2018,1,Connor Blakely,Dockers,67
2018,1,Adam Saad,Bombers,66
2018,1,Harry Cunningham,Swans,66
2018,1,Allen Christensen,Lions,66
2018,1,Jarryd Lyons,Suns,66
2018,1,Jack Redden,Eagles,65
2018,1,Anthony McDonald-Tipungwuti,Bombers,65
2018,1,Sam Petrevski-Seton,Blues,65
2018,1,Joshua Wagner,Demons,65
2018,1,Phil Davis,Giants,65
2018,1,Reece Conca,Tigers,64
2018,1,Jake Stringer,Bombers,64
2018,1,Bailey Dale,Bulldogs,64
2018,1,Nathan Wilson,Dockers,64
2018,1,Alex Sexton,Suns,63
2018,1,Cameron McCarthy,Dockers,63
2018,1,Brayden Maynard,Magpies,63
2018,1,Michael Hartley,Bombers,63
2018,1,Sam Gray,Power,63
2018,1,Marcus Bontempelli,Bulldogs,63
2018,1,Cyril Rioli,Hawks,63
2018,1,Jaidyn Stephenson,Magpies,62
2018,1,Lewis Melican,Swans,62
2018,1,Luke Brown,Crows,62
2018,1,Tim O'Brien,Hawks,62
2018,1,Benjamin Stratton,Hawks,62
2018,1,Sam Powell-Pepper,Power,62
2018,1,Ben Long,Saints,61
2018,1,Taylor Duryea,Hawks,61
2018,1,Jarrod Garlett,Blues,61
2018,1,Marley Williams,Kangaroos,61
2018,1,Daniel Lloyd,Giants,61
2018,1,Joshua Begley,Bombers,61
2018,1,Marc Murphy,Blues,61
2018,1,Nic Newman,Swans,60
2018,1,Tom Bell,Lions,60
2018,1,Bayley Fritsch,Demons,60
2018,1,Jarrad Waite,Kangaroos,59
2018,1,Liam Shiels,Hawks,59
2018,1,Ben Crocker,Magpies,59
2018,1,Corey Ellis,Tigers,59
2018,1,Todd Marshall,Power,59
2018,1,Jarman Impey,Hawks,59
2018,1,Michael Rischitelli,Suns,58
2018,1,Joe Daniher,Bombers,58
2018,1,Andrew Brayshaw,Dockers,58
2018,1,Jed Lamb,Blues,58
2018,1,Robbie Tarrant,Kangaroos,58
2018,1,Alex Pearce,Dockers,57
2018,1,Michael Johnson,Dockers,57
2018,1,Aaron Mullett,Blues,57
2018,1,Tom Hawkins,Cats,57
2018,1,Darcy Gardiner,Lions,57
2018,1,Eddie Betts,Crows,56
2018,1,Tom Langdon,Magpies,56
2018,1,Tom Phillips,Magpies,56
2018,1,Darcy Tucker,Dockers,55
2018,1,Robbie Fox,Swans,55
2018,1,Corey Maynard,Demons,55
2018,1,Ryan Schoenmakers,Hawks,55
2018,1,Jacob Weitering,Blues,55
2018,1,Mitch Honeychurch,Bulldogs,55
2018,1,Tom Rockliff,Power,55
2018,1,Jeff Garlett,Demons,55
2018,1,Shaun Atley,Kangaroos,54
2018,1,Chris Masten,Eagles,54
2018,1,Cameron Sutcliffe,Dockers,54
2018,1,Kyle Langford,Bombers,54
2018,1,James Aish,Magpies,54
2018,1,Nick Vlastuin,Tigers,54
2018,1,Liam Jones,Blues,54
2018,1,Christian Salem,Demons,53
2018,1,Neville Jetta,Demons,53
2018,1,Kayne Turner,Kangaroos,53
2018,1,Sam Day,Suns,53
2018,1,Dane Rampe,Swans,53
2018,1,Tom Clurey,Power,52
2018,1,Jake Melksham,Demons,52
2018,1,Jed Anderson,Kangaroos,51
2018,1,Mitch McGovern,Crows,51
2018,1,Jake Waterman,Eagles,51
2018,1,Brandon Ellis,Tigers,51
2018,1,Bailey Banfield,Dockers,51
2018,1,Jarrad McVeigh,Swans,51
2018,1,Daniel McStay,Lions,50
2018,1,Kamdyn Mcintosh,Tigers,50
2018,1,Richard Douglas,Crows,50
2018,1,Jack Sinclair,Saints,49
2018,1,Alex Neal-Bullen,Demons,49
2018,1,Billy Gowers,Bulldogs,49
2018,1,Rory Thompson,Suns,49
2018,1,Liam Duggan,Eagles,49
2018,1,Ciaran Byrne,Blues,48
2018,1,Darcy Fogarty,Crows,48
2018,1,Hugh McCluggage,Lions,48
2018,1,Matthew Dea,Bombers,47
2018,1,Ed Langdon,Dockers,47
2018,1,Mason Cox,Magpies,47
2018,1,Zac Langdon,Giants,47
2018,1,Jarryd Roughead,Hawks,47
2018,1,Aidan Corr,Giants,47
2018,1,Bailey Williams,Bulldogs,46
2018,1,Jed Bews,Cats,46
2018,1,Shane Biggs,Bulldogs,45
2018,1,Josh Smith,Magpies,45
2018,1,Fletcher Roberts,Bulldogs,45
2018,1,Curtly Hampton,Crows,45
2018,1,Shaun Grigg,Tigers,45
2018,1,Hugh Greenwood,Crows,45
2018,1,Nathan Brown,Saints,44
2018,1,Kyle Hartigan,Crows,44
2018,1,Dom Barry,Power,44
2018,1,Brett Deledio,Giants,44
2018,1,Bradley Hill,Dockers,43
2018,1,Mark Blicavs,Cats,42
2018,1,Will Hayward,Swans,41
2018,1,Oscar McDonald,Demons,41
2018,1,Hunter Clark,Saints,40
2018,1,Jesse Joyce,Suns,40
2018,1,Hayden Ballantyne,Dockers,40
2018,1,Rory Atkins,Crows,39
2018,1,Eric Hipwood,Lions,39
2018,1,Danyle Pearce,Dockers,39
2018,1,Liam Ryan,Eagles,38
2018,1,Cameron Rayner,Lions,38
2018,1,Travis Varcoe,Magpies,38
2018,1,Daniel Venables,Eagles,37
2018,1,Will Schofield,Eagles,36
2018,1,Paddy Dow,Blues,35
2018,1,Cory Gregson,Cats,35
2018,1,Mitchell Hannan,Demons,35
2018,1,Joshua Walker,Lions,34
2018,1,Billy Longer,Saints,34
2018,1,Scott Lycett,Eagles,33
2018,1,Esava Ratugolea,Cats,32
2018,1,Lachlan Murphy,Crows,32
2018,1,Shane Kersten,Dockers,32
2018,1,Oliver Florent,Swans,32
2018,1,Dayne Zorko,Lions,32
2018,1,Jackson Trengove,Bulldogs,29
2018,1,Jackson Nelson,Eagles,29
2018,1,Ben Jacobs,Kangaroos,29
2018,1,Dylan Grimes,Tigers,28
2018,1,Jack Silvagni,Blues,28
2018,1,Ryan Burton,Hawks,27
2018,1,Heath Grundy,Swans,26
2018,1,Luke Davies-Uniacke,Kangaroos,25
2018,1,Lewis Jetta,Eagles,25
2018,1,Aaron Naughton,Bulldogs,25
2018,1,Patrick McCartin,Saints,24
2018,1,Hayden Crozier,Bulldogs,23
2018,1,Daniel Rich,Lions,21
2018,1,Ben Brown,Kangaroos,21
2018,1,Shai Bolton,Tigers,20
2018,1,Harry Taylor,Cats,19
2018,1,Easton Wood,Bulldogs,18
2018,1,Nathan Hrovat,Kangaroos,18
2018,1,Zachary Merrett,Bombers,17
2018,1,Thomas Liberatore,Bulldogs,13
2018,1,Matthew Kennedy,Blues,3
2018,2,Tom Lynch,Suns,180
2018,2,Dustin Martin,Tigers,160
2018,2,Jarryd Lyons,Suns,152
2018,2,Jeff Garlett,Demons,152
2018,2,Edward Curnow,Blues,148
2018,2,Tom Mitchell,Hawks,148
2018,2,Oliver Wines,Power,147
2018,2,Clayton Oliver,Demons,146
2018,2,Jesse Hogan,Demons,145
2018,2,Gary Ablett,Cats,144
2018,2,Jackson Macrae,Bulldogs,142
2018,2,Rory Sloane,Crows,141
2018,2,Joel Selwood,Cats,140
2018,2,Brodie Grundy,Magpies,139
2018,2,Ben McEvoy,Hawks,138
2018,2,Shannon Hurn,Eagles,138
2018,2,Patrick Dangerfield,Cats,130
2018,2,Jarryn Geary,Saints,128
2018,2,Bryce Gibbs,Crows,127
2018,2,Jared Polec,Power,126
2018,2,Jarrad Waite,Kangaroos,125
2018,2,Toby McLean,Bulldogs,125
2018,2,David Mundy,Dockers,123
2018,2,Todd Goldstein,Kangaroos,123
2018,2,Jeremy Howe,Magpies,121
2018,2,David Swallow,Suns,121
2018,2,Shaun Higgins,Kangaroos,120
2018,2,Stephen Coniglio,Giants,120
2018,2,Rory Laird,Crows,120
2018,2,Nathan Fyfe,Dockers,120
2018,2,Jack Martin,Suns,117
2018,2,Tim Kelly,Cats,117
2018,2,Daniel Menzel,Cats,117
2018,2,Ben Brown,Kangaroos,116
2018,2,Sam Jacobs,Crows,116
2018,2,Michael Walters,Dockers,116
2018,2,Tom Doedee,Crows,115
2018,2,Tom Phillips,Magpies,115
2018,2,Connor Blakely,Dockers,115
2018,2,Lachie Whitfield,Giants,115
2018,2,Kade Simpson,Blues,115
2018,2,Patrick Cripps,Blues,115
2018,2,Liam Ryan,Eagles,115
2018,2,Isaac Smith,Hawks,115
2018,2,Josh Jenkins,Crows,115
2018,2,Charlie Cameron,Lions,115
2018,2,Lachlan Hunter,Bulldogs,114
2018,2,Tim Taranto,Giants,113
2018,2,Tom Barrass,Eagles,112
2018,2,Jack Darling,Eagles,112
2018,2,Hugh Greenwood,Crows,111
2018,2,Robbie Gray,Power,111
2018,2,Justin Westhoff,Power,111
2018,2,Travis Boak,Power,111
2018,2,Devon Smith,Bombers,111
2018,2,Thomas Stewart,Cats,110
2018,2,Isaac Heeney,Swans,110
2018,2,Heath Shaw,Giants,110
2018,2,Jason Johannisen,Bulldogs,110
2018,2,Zac Fisher,Blues,110
2018,2,Scott Pendlebury,Magpies,109
2018,2,Toby Nankervis,Tigers,108
2018,2,Joshua Kelly,Giants,108
2018,2,Adam Treloar,Magpies,108
2018,2,Callan Ward,Giants,108
2018,2,Conor McKenna,Bombers,107
2018,2,Jarrad McVeigh,Swans,106
2018,2,Nathan Jones,Demons,106
2018,2,Jeremy Finlayson,Giants,106
2018,2,Luke Ryan,Dockers,106
2018,2,Jimmy Webster,Saints,106
2018,2,Jarrod Witts,Suns,105
2018,2,Jake Carlisle,Saints,105
2018,2,Nathan Wilson,Dockers,105
2018,2,Luke Parker,Swans,105
2018,2,Dayne Zorko,Lions,105
2018,2,Elliot Yeo,Eagles,105
2018,2,Ricky Henderson,Hawks,104
2018,2,Ben Jacobs,Kangaroos,104
2018,2,Andrew Gaff,Eagles,103
2018,2,Marcus Bontempelli,Bulldogs,102
2018,2,Charlie Dixon,Power,102
2018,2,Allen Christensen,Lions,101
2018,2,Matthew Taberner,Dockers,100
2018,2,Josh Kennedy Injured,Swans,100
2018,2,Michael Hurley,Bombers,100
2018,2,Alex Rance,Tigers,99
2018,2,Paul Seedsman,Crows,99
2018,2,Zach Tuohy,Cats,99
2018,2,Dom Tyson,Demons,98
2018,2,Sebastian Ross,Saints,98
2018,2,Jack Steven,Saints,98
2018,2,Max Gawn,Demons,97
2018,2,Rhys Mathieson,Lions,97
2018,2,Cameron Ellis-Yolmen,Crows,97
2018,2,Shane Savage,Saints,97
2018,2,Jarryd Roughead,Hawks,97
2018,2,Lachie Neale,Dockers,96
2018,2,Charlie Curnow,Blues,96
2018,2,Jake Melksham,Demons,95
2018,2,Zachary Merrett,Bombers,95
2018,2,Liam Shiels,Hawks,94
2018,2,David Zaharakis,Bombers,94
2018,2,Jake Kelly,Crows,94
2018,2,Todd Marshall,Power,93
2018,2,Brandan Parfitt,Cats,92
2018,2,Jamie Cripps,Eagles,92
2018,2,Shane Edwards,Tigers,92
2018,2,Nicholas Holman,Suns,92
2018,2,Matthew Scharenberg,Magpies,91
2018,2,Steele Sidebottom,Magpies,91
2018,2,James Aish,Magpies,91
2018,2,Jeremy McGovern,Eagles,91
2018,2,Brett Deledio,Giants,90
2018,2,Blake Acres,Saints,90
2018,2,Dyson Heppell,Bombers,89
2018,2,Luke Brown,Crows,89
2018,2,George Hewett,Swans,88
2018,2,Rohan Bewick,Lions,88
2018,2,Adam Tomlinson,Giants,88
2018,2,Aaron Mullett,Blues,87
2018,2,Bradley Hill,Dockers,87
2018,2,Mark Lecras,Eagles,87
2018,2,Thomas Jonas,Power,87
2018,2,Daniel Hannebery,Swans,87
2018,2,Lance Franklin,Swans,87
2018,2,Scott Lycett,Eagles,87
2018,2,Jed Anderson,Kangaroos,86
2018,2,Robbie Tarrant,Kangaroos,86
2018,2,Hugh McCluggage,Lions,86
2018,2,Lewis Taylor,Lions,85
2018,2,Nicholas Naitanui,Eagles,85
2018,2,Christian Petracca,Demons,85
2018,2,Jack Gunston,Hawks,85
2018,2,Billy Hartung,Kangaroos,84
2018,2,Cameron Guthrie,Cats,84
2018,2,Josh Caddy,Tigers,84
2018,2,Daniel Talia,Crows,83
2018,2,Jordan Lewis,Demons,83
2018,2,Sam Petrevski-Seton,Blues,83
2018,2,Tom Bellchambers,Bombers,83
2018,2,Dylan Shiel,Giants,82
2018,2,Brad Ebert,Power,81
2018,2,Darcy Parish,Bombers,81
2018,2,Jade Gresham,Saints,81
2018,2,Harry Cunningham,Swans,81
2018,2,Blake Hardwick,Hawks,81
2018,2,Dan Houston,Power,81
2018,2,Taylor Duryea,Hawks,81
2018,2,Caleb Marchbank,Blues,81
2018,2,Scott Thompson,Kangaroos,81
2018,2,Bailey Williams,Bulldogs,81
2018,2,Harris Andrews,Lions,81
2018,2,Luke McDonald,Kangaroos,80
2018,2,Nick Smith,Swans,80
2018,2,Michael Johnson,Dockers,80
2018,2,Lachlan Murphy,Crows,80
2018,2,Josh Bruce,Saints,79
2018,2,Jack Billings,Saints,79
2018,2,Darcy Macpherson,Suns,78
2018,2,Jake Waterman,Eagles,78
2018,2,Matthew De Boer,Giants,78
2018,2,Eddie Betts,Crows,77
2018,2,David Astbury,Tigers,77
2018,2,Jack Ziebell,Kangaroos,77
2018,2,Luke Davies-Uniacke,Kangaroos,77
2018,2,James Harmes,Demons,77
2018,2,Alex Witherden,Lions,77
2018,2,Taylor Adams,Magpies,77
2018,2,Jarman Impey,Hawks,77
2018,2,Hayden Ballantyne,Dockers,77
2018,2,David Armitage,Saints,76
2018,2,Sam Powell-Pepper,Power,76
2018,2,Aaron Hall,Suns,76
2018,2,Riley Bonner,Power,76
2018,2,Zaine Cordy,Bulldogs,76
2018,2,Bradley Sheppard,Eagles,76
2018,2,Chris Masten,Eagles,75
2018,2,Callum Sinclair,Swans,75
2018,2,Daniel Howe,Hawks,75
2018,2,Trent Cotchin,Tigers,75
2018,2,Tom Langdon,Magpies,75
2018,2,David Cuningham,Blues,75
2018,2,Luke Breust,Hawks,75
2018,2,Jarrod Berry,Lions,75
2018,2,Wayne Milera,Crows,74
2018,2,Stephen Hill,Dockers,74
2018,2,Lewis Jetta,Eagles,74
2018,2,Jesse Joyce,Suns,74
2018,2,Oliver Florent,Swans,73
2018,2,Alex Neal-Bullen,Demons,73
2018,2,Marc Murphy,Blues,73
2018,2,Matthew Suckling,Bulldogs,73
2018,2,Joshua Wagner,Demons,72
2018,2,Joshua Green,Bombers,72
2018,2,Michael Hibberd,Demons,72
2018,2,Brendon Goddard,Bombers,71
2018,2,Trent Dumont,Kangaroos,71
2018,2,Jack Crisp,Magpies,71
2018,2,Jake Lloyd,Swans,71
2018,2,Steven Motlop,Power,70
2018,2,Jack Riewoldt,Tigers,70
2018,2,Alex Pearce,Dockers,70
2018,2,Taylor Walker,Crows,70
2018,2,Bernie Vince,Demons,70
2018,2,Tom Hawkins,Cats,70
2018,2,Dylan Roberton,Saints,70
2018,2,Darcy Byrne-Jones,Power,70
2018,2,Liam Jones,Blues,70
2018,2,Jack Bowes,Suns,69
2018,2,Jack Newnes,Saints,69
2018,2,Jamie MacMillan,Kangaroos,69
2018,2,Lynden Dunn,Magpies,69
2018,2,Ed Langdon,Dockers,69
2018,2,Jack Steele,Saints,68
2018,2,Steven May,Suns,68
2018,2,Heath Grundy,Swans,68
2018,2,Ben Cunnington,Kangaroos,68
2018,2,Samuel Reid,Giants,67
2018,2,Jayden Short,Tigers,67
2018,2,Josh Dunkley,Bulldogs,67
2018,2,Mitch Honeychurch,Bulldogs,67
2018,2,Rhys Stanley,Cats,67
2018,2,Dominic Sheed,Eagles,67
2018,2,Shaun Atley,Kangaroos,67
2018,2,Mark Blicavs,Cats,67
2018,2,Mitchell Brown,Bombers,67
2018,2,Jed Lamb,Blues,67
2018,2,Marley Williams,Kangaroos,66
2018,2,Brandon Matera,Dockers,66
2018,2,Joel Hamling,Dockers,66
2018,2,Easton Wood,Bulldogs,66
2018,2,Sam Gray,Power,66
2018,2,Alex Sexton,Suns,65
2018,2,Sam Day,Suns,65
2018,2,Eric Hipwood,Lions,65
2018,2,Phil Davis,Giants,65
2018,2,Zac Langdon,Giants,65
2018,2,Bailey Banfield,Dockers,64
2018,2,Shaun Grigg,Tigers,64
2018,2,Nick Haynes,Giants,64
2018,2,Tom Papley,Swans,64
2018,2,Jaidyn Stephenson,Magpies,64
2018,2,Luke Shuey,Eagles,63
2018,2,Stefan Martin,Lions,63
2018,2,Jaeger O'Meara,Hawks,63
2018,2,Oscar McDonald,Demons,63
2018,2,Dean Towers,Swans,63
2018,2,Kyle Hartigan,Crows,63
2018,2,Travis Varcoe,Magpies,62
2018,2,Dom Barry,Power,62
2018,2,Koby Stevens,Saints,62
2018,2,Luke Hodge,Lions,62
2018,2,Mark O'Connor,Cats,62
2018,2,Andrew Brayshaw,Dockers,62
2018,2,Adam Cerra,Dockers,61
2018,2,Brayden Fiorini,Suns,61
2018,2,Lachlan Plowman,Blues,61
2018,2,Josh Thomas,Magpies,61
2018,2,James Sicily,Hawks,61
2018,2,Nicholas Robertson,Lions,61
2018,2,Matthew Wright,Blues,61
2018,2,Andrew McGrath,Bombers,60
2018,2,Bayley Fritsch,Demons,60
2018,2,Adam Saad,Bombers,60
2018,2,Kayne Turner,Kangaroos,59
2018,2,Rory Atkins,Crows,59
2018,2,Daniel Venables,Eagles,59
2018,2,Jarrod Harbrow,Suns,59
2018,2,Neville Jetta,Demons,59
2018,2,Dayne Beams,Lions,59
2018,2,Jake Lever,Demons,59
2018,2,James Stewart,Bombers,59
2018,2,Darcy Gardiner,Lions,58
2018,2,Samuel Murray,Magpies,58
2018,2,Daniel McStay,Lions,58
2018,2,Ryan Burton,Hawks,58
2018,2,Rory Lobb,Giants,58
2018,2,Sam Menegola,Cats,57
2018,2,Tom Clurey,Power,57
2018,2,Dougal Howard,Power,57
2018,2,Jackson Trengove,Bulldogs,57
2018,2,Billy Gowers,Bulldogs,57
2018,2,Cale Hooker,Bombers,57
2018,2,Bachar Houli,Tigers,57
2018,2,Ryan Lester,Lions,56
2018,2,Lewis Melican,Swans,56
2018,2,Brayden Maynard,Magpies,55
2018,2,Daniel Lloyd,Giants,54
2018,2,Nathan Hrovat,Kangaroos,54
2018,2,Jack Sinclair,Saints,54
2018,2,Ciaran Byrne,Blues,53
2018,2,Lukas Webb,Bulldogs,53
2018,2,Jake Kolodjashnij,Cats,52
2018,2,Joshua Begley,Bombers,52
2018,2,Brandon Ellis,Tigers,52
