year,round,player,team,score
2013,1,Lindsay Thomas,Kangaroos,68
2013,1,Taylor Walker,Crows,68
2013,1,Jack Ziebell,Kangaroos,68
2013,1,Dean Brogan,Giants,67
2013,1,Paul Duffield,Dockers,67
2013,1,Ricky Henderson,Crows,67
2013,1,Lynden Dunn,Demons,67
2013,1,Patrick Karnezis,Lions,66
2013,1,Jarryd Roughead,Hawks,66
2013,1,Michael Hibberd,Bombers,66
2013,1,Corey Enright,Cats,66
2013,1,Jonathan Giles,Giants,66
2013,1,Scott Thompson,Kangaroos,66
2013,1,David MacKay,Crows,66
2013,1,Harley Bennell,Suns,66
2013,1,Jackson Merrett,Bombers,65
2013,1,Alan Toovey,Magpies,65
2013,1,Reece Conca,Tigers,65
2013,1,Tom Hawkins,Cats,65
2013,1,Shannon Byrnes,Demons,65
2013,1,Tim Mohr,Giants,65
2013,1,Jeremy Howe,Demons,65
2013,1,Eddie Betts,Blues,64
2013,1,Robbie Tarrant,Kangaroos,64
2013,1,Benjamin Stratton,Hawks,64
2013,1,Joshua Green,Lions,64
2013,1,Brandon Matera,Suns,64
2013,1,Sam Gibson,Kangaroos,64
2013,1,Andrew Gaff,Eagles,63
2013,1,Nick Smith,Swans,63
2013,1,Lee Spurr,Dockers,63
2013,1,Luke McGuane,Tigers,63
2013,1,Shane Savage,Hawks,63
2013,1,Brock McLean,Blues,63
2013,1,Nathan Jones,Demons,62
2013,1,Jasper Pittard,Power,62
2013,1,Graham Johncock,Crows,62
2013,1,Brent Reilly,Crows,62
2013,1,Billie Smedts,Cats,62
2013,1,Cale Hooker,Bombers,62
2013,1,Jake Batchelor,Tigers,61
2013,1,Jonathon Patton,Giants,61
2013,1,Tyson Goldsack,Magpies,61
2013,1,Harry Taylor,Cats,61
2013,1,Dylan Roberton,Saints,60
2013,1,Cameron O'Shea,Power,60
2013,1,Ben Sinclair,Magpies,60
2013,1,Nicholas Kommer,Bombers,60
2013,1,Ben McEvoy,Saints,59
2013,1,Jeff Garlett,Blues,59
2013,1,Daniel Nicholson,Demons,59
2013,1,Chris Newman,Tigers,58
2013,1,Alwyn Davey,Bombers,58
2013,1,Lachlan Plowman,Giants,58
2013,1,Jason Porplyzia,Crows,58
2013,1,Will Schofield,Eagles,58
2013,1,Nathan Van Berlo,Crows,58
2013,1,Bradley Hill,Hawks,58
2013,1,David Swallow,Suns,58
2013,1,Campbell Heath,Power,58
2013,1,Matthew Pavlich,Dockers,58
2013,1,David Hale,Hawks,58
2013,1,Josh Jenkins,Crows,57
2013,1,Jack Darling,Eagles,57
2013,1,Kepler Bradley,Dockers,57
2013,1,Matt Shaw,Suns,57
2013,1,Luke Russell,Suns,57
2013,1,Jed Adcock,Lions,57
2013,1,Josh Thomas,Magpies,57
2013,1,Michael Hurley,Bombers,57
2013,1,Drew Petrie,Kangaroos,57
2013,1,Thomas Murphy,Suns,56
2013,1,Michael Rischitelli,Suns,56
2013,1,Tom Bellchambers,Bombers,56
2013,1,Jamie Elliott,Magpies,56
2013,1,Koby Stevens,Bulldogs,56
2013,1,Ted Richards,Swans,56
2013,1,Sam Reid Injured,Swans,56
2013,1,Josh Hill,Eagles,56
2013,1,Christopher Yarran,Blues,56
2013,1,Martin Clarke,Magpies,55
2013,1,Jason Blake,Saints,55
2013,1,Matthew Broadbent,Power,55
2013,1,Dennis Armfield,Blues,55
2013,1,Jared Rivers,Cats,55
2013,1,Elliot Yeo,Lions,54
2013,1,Tendai Mzungu,Dockers,54
2013,1,Bachar Houli,Tigers,54
2013,1,Sam Day,Suns,54
2013,1,Ryan Crowley,Dockers,53
2013,1,Martin Mattner,Swans,53
2013,1,Jared Brennan,Suns,53
2013,1,Jake Neade,Power,53
2013,1,Travis Varcoe,Cats,53
2013,1,Dayne Zorko,Lions,52
2013,1,Stephen Milne,Saints,52
2013,1,Luke Shuey,Eagles,52
2013,1,Jack Riewoldt,Tigers,52
2013,1,Beau Maister,Saints,52
2013,1,Jeremy Cameron,Giants,52
2013,1,Ayce Cordy,Bulldogs,51
2013,1,Joel Patfull,Lions,51
2013,1,Jude Bolton,Swans,51
2013,1,Patrick Dangerfield,Crows,51
2013,1,Shane Edwards,Tigers,51
2013,1,Lachlan Henderson,Blues,51
2013,1,Matthew De Boer,Dockers,51
2013,1,Josh Caddy,Cats,50
2013,1,Hayden Ballantyne,Dockers,50
2013,1,Aaron Hall,Suns,50
2013,1,Jamie MacMillan,Kangaroos,50
2013,1,Brent Macaffer,Magpies,50
2013,1,Matthew Warnock,Suns,50
2013,1,Nick Lower,Bulldogs,50
2013,1,Cameron Pedersen,Demons,50
2013,1,Phil Davis,Giants,49
2013,1,Aaron Cornelius,Lions,49
2013,1,Jack Frost,Magpies,48
2013,1,Joel Wilkinson,Suns,48
2013,1,Zac Smith,Suns,47
2013,1,Greg Broughton,Suns,47
2013,1,Jordan Murdoch,Cats,47
2013,1,Kane Lucas,Blues,47
2013,1,Max Bailey,Hawks,47
2013,1,Stefan Martin,Lions,47
2013,1,Michael Jamison,Blues,47
2013,1,Michael Johnson,Dockers,47
2013,1,Claye Beams,Lions,47
2013,1,Lachie Whitfield,Giants,47
2013,1,Daniel Rich,Lions,46
2013,1,Andrew Moore,Power,46
2013,1,Jordan Roughead,Bulldogs,46
2013,1,Jared Petrenko,Crows,46
2013,1,Jackson Trengove,Power,46
2013,1,Andy Otten,Crows,46
2013,1,Billy Longer,Lions,45
2013,1,Patrick Ryder,Bombers,45
2013,1,Rohan Bewick,Lions,44
2013,1,Leigh Adams,Kangaroos,44
2013,1,Lewis Jetta,Swans,44
2013,1,Tom Lonergan,Cats,44
2013,1,Josh Gibson,Hawks,44
2013,1,Matthew Jaensch,Crows,43
2013,1,David Rodan,Demons,43
2013,1,Bernie Vince,Crows,42
2013,1,Jake King,Tigers,42
2013,1,Luke McPharlin,Dockers,42
2013,1,Trent West,Cats,42
2013,1,Liam Jones,Bulldogs,42
2013,1,Mitchell Clark,Demons,42
2013,1,Andrew Embley,Eagles,41
2013,1,Lewis Roberts-Thomson,Swans,40
2013,1,Adam Kennedy,Giants,40
2013,1,Zach Tuohy,Blues,40
2013,1,Ashley McGrath,Lions,40
2013,1,Shaun Atley,Kangaroos,40
2013,1,Jarrad Redden,Power,40
2013,1,Jonathan Brown,Lions,38
2013,1,Jack Newnes,Saints,38
2013,1,Nathan Grima,Kangaroos,38
2013,1,Joshua Bootsma,Blues,38
2013,1,Jordan Russell,Magpies,37
2013,1,Toby Greene,Giants,37
2013,1,Jimmy Toumpas,Demons,37
2013,1,Kieran Harper,Kangaroos,36
2013,1,Mark Baguley,Bombers,36
2013,1,Nicholas Duigan,Blues,36
2013,1,Brodie Martin,Crows,36
2013,1,Bradley Sheppard,Eagles,36
2013,1,Steven May,Suns,36
2013,1,Luke Brown,Crows,35
2013,1,Troy Chaplin,Tigers,34
2013,1,Sam Dwyer,Magpies,34
2013,1,Thomas Gillies,Demons,33
2013,1,Dane Rampe,Swans,32
2013,1,Luke Tapscott,Demons,32
2013,1,Stephen Gilham,Giants,32
2013,1,Mark Blicavs,Cats,32
2013,1,Jack Gunston,Hawks,32
2013,1,David Zaharakis,Bombers,32
2013,1,Benjamin Griffiths,Tigers,32
2013,1,Thomas Jonas,Power,31
2013,1,Adam Selwood,Eagles,31
2013,1,Ben Jacobs,Kangaroos,31
2013,1,Liam Shiels,Hawks,31
2013,1,James Sellar,Demons,31
2013,1,Darren Glass,Eagles,31
2013,1,Karmichael Hunt,Suns,30
2013,1,Ben Johnson,Magpies,30
2013,1,Liam Anthony,Kangaroos,30
2013,1,Stewart Crameri,Bombers,29
2013,1,Sam Blease,Demons,29
2013,1,Clay Smith,Bulldogs,28
2013,1,Jed Anderson,Hawks,28
2013,1,Nathan Brown,Magpies,28
2013,1,Ashley Smith,Eagles,27
2013,1,Aaron Joseph,Blues,27
2013,1,Steven Morris,Tigers,26
2013,1,Ben Reid,Magpies,26
2013,1,Ahmed Saad,Saints,26
2013,1,James Polkinghorne,Lions,25
2013,1,Matthew Maguire,Lions,25
2013,1,Kane Mitchell,Power,24
2013,1,Tony Armstrong,Swans,22
2013,1,Brandon Ellis,Tigers,22
2013,1,Mitch Robinson,Blues,21
2013,1,Ben Rutten,Crows,20
2013,1,Jack Watts,Demons,20
2013,1,Eric MacKenzie,Eagles,20
2013,1,Tom Hickey,Saints,20
2013,1,Zac Dawson,Dockers,19
2013,1,Scott Lycett,Eagles,19
2013,1,George Horlin-Smith,Cats,16
2013,1,Samuel Wright,Kangaroos,13
2013,1,Levi Casboult,Blues,13
2013,1,Taylor Adams,Giants,12
2013,1,Cameron Sutcliffe,Dockers,9
2013,1,Robin Nahas,Tigers,8
2013,1,Daniel Talia,Crows,7
2013,1,Trent Dennis-Lane,Saints,0
2013,2,Justin Westhoff,Power,154
2013,2,Dyson Heppell,Bombers,147
2013,2,Jobe Watson,Bombers,143
2013,2,Brent Stanton,Bombers,142
2013,2,Ryan Bastinac,Kangaroos,136
2013,2,Jamie Elliott,Magpies,125
2013,2,Pearce Hanley,Lions,124
2013,2,Jarrad McVeigh,Swans,124
2013,2,Jeff Garlett,Blues,124
2013,2,Trent Cotchin,Tigers,121
2013,2,Brendon Goddard,Bombers,121
2013,2,Kieren Jack,Swans,121
2013,2,Grant Birchall,Hawks,121
2013,2,Thomas Liberatore,Bulldogs,120
2013,2,Brad Ebert,Power,117
2013,2,Dane Swan,Magpies,117
2013,2,Ben Howlett,Bombers,117
2013,2,Kane Cornes,Power,116
2013,2,Travis Boak,Power,116
2013,2,Luke Parker,Swans,115
2013,2,Andrew Swallow,Kangaroos,115
2013,2,Scott Thompson,Crows,113
2013,2,Adam Cooney,Bulldogs,113
2013,2,Leigh Montagna,Saints,111
2013,2,Charlie Dixon,Suns,110
2013,2,Steele Sidebottom,Magpies,109
2013,2,Joel Selwood,Cats,109
2013,2,Sam Mitchell,Hawks,109
2013,2,Luke McPharlin,Dockers,109
2013,2,Scott Pendlebury,Magpies,108
2013,2,Nick Riewoldt,Saints,108
2013,2,Stewart Crameri,Bombers,108
2013,2,Ben McEvoy,Saints,107
2013,2,Chad Wingard,Power,107
2013,2,Mike Pyke,Swans,107
2013,2,Jeremy Howe,Demons,106
2013,2,Sam Gibson,Kangaroos,106
2013,2,Clay Smith,Bulldogs,105
2013,2,Callan Ward,Giants,105
2013,2,Jimmy Bartel,Cats,105
2013,2,Will Minson,Bulldogs,104
2013,2,Brett Deledio,Tigers,104
2013,2,Jaeger O'Meara,Suns,104
2013,2,Jack Riewoldt,Tigers,103
2013,2,Heath Shaw,Magpies,102
2013,2,Lachie Whitfield,Giants,102
2013,2,Aaron Mullett,Kangaroos,102
2013,2,Tom Bellchambers,Bombers,102
2013,2,Daniel Hannebery,Swans,102
2013,2,Nathan Fyfe,Dockers,101
2013,2,Tendai Mzungu,Dockers,101
2013,2,Jake Carlisle,Bombers,101
2013,2,Brent Moloney,Lions,101
2013,2,Rory Sloane,Crows,100
2013,2,Josh Jenkins,Crows,100
2013,2,Daniel Cross,Bulldogs,99
2013,2,Luke Hodge,Hawks,99
2013,2,Courtenay Dempsey,Bombers,99
2013,2,Jarryd Blair,Magpies,97
2013,2,Joshua Kennedy,Eagles,97
2013,2,Quinten Lynch,Magpies,96
2013,2,Angus Monfries,Power,96
2013,2,Patrick Dangerfield,Crows,95
2013,2,David Zaharakis,Bombers,95
2013,2,Reece Conca,Tigers,94
2013,2,Michael Walters,Dockers,93
2013,2,Troy Chaplin,Tigers,93
2013,2,Chris Masten,Eagles,93
2013,2,Matthew Priddis,Eagles,93
2013,2,Dustin Martin,Tigers,93
2013,2,David Myers,Bombers,93
2013,2,Paul Stewart,Power,92
2013,2,Ryan O'Keefe,Swans,92
2013,2,Matthew Pavlich,Dockers,92
2013,2,Richard Douglas,Crows,91
2013,2,Stephen Coniglio,Giants,91
2013,2,Josh Kennedy Injured,Swans,91
2013,2,Matthew Kreuzer,Blues,91
2013,2,Michael Rischitelli,Suns,91
2013,2,Michael Barlow,Dockers,91
2013,2,James Frawley,Demons,91
2013,2,Clinton Jones,Saints,90
2013,2,Lance Franklin,Hawks,90
2013,2,Paul Chapman,Cats,90
2013,2,Jack Ziebell,Kangaroos,90
2013,2,Sam Dwyer,Magpies,90
2013,2,Michael Hurley,Bombers,90
2013,2,Allen Christensen,Cats,89
2013,2,David Swallow,Suns,89
2013,2,Scott McMahon,Kangaroos,89
2013,2,Michael Hibberd,Bombers,88
2013,2,Luke Breust,Hawks,88
2013,2,Dean Cox,Eagles,88
2013,2,Jonathon Griffin,Dockers,87
2013,2,Scott Selwood,Eagles,87
2013,2,Matthew Broadbent,Power,87
2013,2,Patrick Ryder,Bombers,86
2013,2,Luke Shuey,Eagles,86
2013,2,Nathan Grima,Kangaroos,86
2013,2,Mark Baguley,Bombers,85
2013,2,Drew Petrie,Kangaroos,85
2013,2,James Kelly,Cats,85
2013,2,Todd Goldstein,Kangaroos,85
2013,2,Jack Steven,Saints,85
2013,2,Shaun Atley,Kangaroos,84
2013,2,Marc Murphy,Blues,84
2013,2,Gary Ablett,Suns,84
2013,2,Lindsay Thomas,Kangaroos,83
2013,2,Bryce Gibbs,Blues,83
2013,2,Aaron Hall,Suns,82
2013,2,Chris Judd,Blues,82
2013,2,Alipate Carlile,Power,82
2013,2,Sam Jacobs,Crows,82
2013,2,Brett Goodes,Bulldogs,82
2013,2,Danyle Pearce,Dockers,81
2013,2,Martin Clarke,Magpies,81
2013,2,Nathan Jones,Demons,81
2013,2,Oliver Wines,Power,81
2013,2,Max Bailey,Hawks,81
2013,2,Isaac Smith,Hawks,80
2013,2,Liam Picken,Bulldogs,80
2013,2,Heritier Lumumba,Magpies,80
2013,2,David Hale,Hawks,79
2013,2,Nick Dal Santo,Saints,79
2013,2,Lenny Hayes,Saints,79
2013,2,Tom Hawkins,Cats,79
2013,2,Jarrod Harbrow,Suns,79
2013,2,Ben Sinclair,Magpies,79
2013,2,Bradley Sheppard,Eagles,79
2013,2,Steven Motlop,Cats,79
2013,2,Jasper Pittard,Power,78
2013,2,Daniel Merrett,Lions,78
2013,2,Ryan Lester,Lions,78
2013,2,Christopher Yarran,Blues,78
2013,2,Mitchell Duncan,Cats,78
2013,2,Cyril Rioli,Hawks,78
2013,2,Tom Rockliff,Lions,77
2013,2,Ivan Maric,Tigers,77
2013,2,Jack Redden,Lions,77
2013,2,Heath Hocking,Bombers,76
2013,2,Ryan Schoenmakers,Hawks,76
2013,2,Andrew Embley,Eagles,76
2013,2,Kane Lucas,Blues,76
2013,2,Ricky Petterd,Tigers,75
2013,2,Ryan Griffen,Bulldogs,75
2013,2,Jake Neade,Power,75
2013,2,Adam Treloar,Giants,75
2013,2,Paul Duffield,Dockers,75
2013,2,Mitch Robinson,Blues,75
2013,2,David Armitage,Saints,75
2013,2,Dayne Zorko,Lions,75
2013,2,Shaun Burgoyne,Hawks,75
2013,2,Campbell Heath,Power,74
2013,2,Luke Brown,Crows,74
2013,2,Luke McGuane,Tigers,74
2013,2,Daniel Wells,Kangaroos,74
2013,2,Matthew Leuenberger,Lions,74
2013,2,Chris Newman,Tigers,74
2013,2,Liam Anthony,Kangaroos,74
2013,2,Dustin Fletcher,Bombers,74
2013,2,Josh Hill,Eagles,74
2013,2,Taylor Walker,Crows,73
2013,2,Beau Waters,Eagles,73
2013,2,Jude Bolton,Swans,72
2013,2,Jarryd Roughead,Hawks,72
2013,2,Dion Prestia,Suns,72
2013,2,Sean Dempster,Saints,72
2013,2,Toby Greene,Giants,72
2013,2,Andrejs Everitt,Swans,72
2013,2,Nicholas Suban,Dockers,72
2013,2,Liam Shiels,Hawks,71
2013,2,Corey Enright,Cats,71
2013,2,Matthew Jaensch,Crows,71
2013,2,Jordan Russell,Magpies,71
2013,2,Kade Simpson,Blues,71
2013,2,Jackson Merrett,Bombers,71
2013,2,Lewis Stevenson,Power,71
2013,2,Luke Dahlhaus,Bulldogs,70
2013,2,David Mundy,Dockers,70
2013,2,Travis Cloke,Magpies,69
2013,2,Mitchell Golby,Lions,69
2013,2,Scott Thompson,Kangaroos,69
2013,2,Jordan Lewis,Hawks,69
2013,2,Lewis Jetta,Swans,68
2013,2,Brandon Matera,Suns,68
2013,2,Cale Hooker,Bombers,68
2013,2,Ben McGlynn,Swans,68
2013,2,Jonathan Giles,Giants,68
2013,2,Shaun Higgins,Bulldogs,68
2013,2,Joel Corey,Cats,68
2013,2,Daniel Jackson,Tigers,67
2013,2,Jonathon Patton,Giants,67
2013,2,Sam Gilbert,Saints,66
2013,2,Michael Firrito,Kangaroos,66
2013,2,Leigh Adams,Kangaroos,66
2013,2,Brent Macaffer,Magpies,66
2013,2,Michael Johnson,Dockers,65
2013,2,Nick Lower,Bulldogs,65
2013,2,Thomas Young,Bulldogs,65
2013,2,Josh Caddy,Cats,64
2013,2,Jared Petrenko,Crows,64
2013,2,Dylan Shiel,Giants,64
2013,2,Andrew Walker,Blues,64
2013,2,Tyson Goldsack,Magpies,64
2013,2,Shaun Grigg,Tigers,64
2013,2,Rhys Stanley,Saints,64
2013,2,Robert Murphy,Bulldogs,63
2013,2,Sam Butler,Eagles,63
2013,2,Dylan Roberton,Saints,63
2013,2,Ben Rutten,Crows,63
2013,2,Dean Brogan,Giants,63
2013,2,Bradley Hill,Hawks,63
2013,2,Brad Crouch,Crows,62
2013,2,Rohan Bewick,Lions,62
2013,2,Matthew De Boer,Dockers,62
2013,2,Jake King,Tigers,62
2013,2,Ben Johnson,Magpies,62
2013,2,Nathan Van Berlo,Crows,62
2013,2,Taylor Hunt,Cats,61
2013,2,James Podsiadly,Cats,61
2013,2,Andrew Raines,Lions,61
2013,2,Shane Edwards,Tigers,61
2013,2,Mathew Stokes,Cats,60
2013,2,Stefan Martin,Lions,60
2013,2,Nick Maxwell,Magpies,60
2013,2,Beau Maister,Saints,60
2013,2,Jeremy Cameron,Giants,60
2013,2,Jack Viney,Demons,59
2013,2,Andrew Mackie,Cats,59
2013,2,Brad Sewell,Hawks,59
2013,2,Kepler Bradley,Dockers,59
2013,2,Jack Grimes,Demons,59
2013,2,Cameron O'Shea,Power,59
2013,2,Thomas Murphy,Suns,59
2013,2,Sam Rowe,Blues,59
2013,2,Mitchell Wallis,Bulldogs,58
2013,2,Devon Smith,Giants,58
2013,2,James Polkinghorne,Lions,58
2013,2,Shane Tuck,Tigers,58
2013,2,Stephen Hill,Dockers,57
2013,2,Mark Blicavs,Cats,57
2013,2,David MacKay,Crows,57
2013,2,Nick Malceski,Swans,56
2013,2,Dean Terlich,Demons,56
2013,2,Alwyn Davey,Bombers,56
2013,2,Colin Garland,Demons,56
2013,2,Jamie MacMillan,Kangaroos,56
2013,2,Travis Varcoe,Cats,56
2013,2,Terry Milera,Saints,56
2013,2,Joshua Green,Lions,55
2013,2,Tom Lonergan,Cats,55
2013,2,Brent Reilly,Crows,55
2013,2,Jack Darling,Eagles,54
2013,2,Benjamin Stratton,Hawks,54
2013,2,Jed Anderson,Hawks,54
2013,2,Elliot Yeo,Lions,54
2013,2,Sam Reid Injured,Swans,54
2013,2,Daniel Talia,Crows,54
2013,2,Jason Porplyzia,Crows,54
2013,2,Matthew Warnock,Suns,53
2013,2,Tomas Bugg,Giants,53
2013,2,Matt Shaw,Suns,53
2013,2,Phil Davis,Giants,53
2013,2,Hayden Crozier,Dockers,52
2013,2,Lee Spurr,Dockers,52
2013,2,Christopher Mayne,Dockers,52
2013,2,Jack Newnes,Saints,52
2013,2,Mark Jamar,Demons,51
2013,2,Jed Adcock,Lions,51
2013,2,Tim Mohr,Giants,51
2013,2,Lachlan Henderson,Blues,51
2013,2,Ricky Henderson,Crows,51
2013,2,Jack Trengove,Demons,51
2013,2,Bernie Vince,Crows,50
2013,2,Robbie Tarrant,Kangaroos,50
2013,2,Dale Morris,Bulldogs,49
2013,2,Jake Melksham,Bombers,49
2013,2,Sam Fisher,Saints,49
2013,2,Matthew Wright,Crows,49
2013,2,Liam Sumner,Giants,49
2013,2,Jack Hutchins,Suns,48
2013,2,Matt Jones,Demons,48
2013,2,Tory Dickson,Bulldogs,48
2013,2,Andrew Carrazzo,Blues,48
2013,2,Nick Smith,Swans,48
2013,2,Clancee Pearce,Dockers,48
2013,2,Stephen Gilham,Giants,48
2013,2,Ted Richards,Swans,47
2013,2,Alex Rance,Tigers,47
2013,2,Daniel Rich,Lions,47
2013,2,Jackson Trengove,Power,47
2013,2,Callum Sinclair,Eagles,47
2013,2,Luke Russell,Suns,47
2013,2,Tom McDonald,Demons,46
2013,2,Michael Jamison,Blues,46
2013,2,Brent Guerra,Hawks,46
2013,2,Matthew Lobbe,Power,46
2013,2,Adam Selwood,Eagles,46
