year,round,player,team,score
2017,1,Travis Colyer,Bombers,63
2017,1,Ryan Lester,Lions,63
2017,1,Jeff Garlett,Demons,63
2017,1,Jarryn Geary,Saints,63
2017,1,Steven May,Suns,63
2017,1,Josh Hill,Eagles,62
2017,1,Luke Breust,Hawks,62
2017,1,Kamdyn Mcintosh,Tigers,62
2017,1,Kyle Langford,Bombers,62
2017,1,Caleb Daniel,Bulldogs,62
2017,1,Levi Casboult,Blues,61
2017,1,Phil Davis,Giants,61
2017,1,Jarryd Blair,Magpies,61
2017,1,Dan Houston,Power,61
2017,1,Josh Caddy,Tigers,61
2017,1,Billie Smedts,Blues,61
2017,1,Justin Westhoff,Power,61
2017,1,Dale Morris,Bulldogs,60
2017,1,Jake Melksham,Demons,60
2017,1,Jack Darling,Eagles,60
2017,1,Bradley Hill,Dockers,60
2017,1,Nicholas Suban,Dockers,60
2017,1,Jack Gunston,Hawks,60
2017,1,Pearce Hanley,Suns,60
2017,1,David Armitage,Saints,60
2017,1,Travis Varcoe,Magpies,60
2017,1,Ben Keays,Lions,60
2017,1,James Frawley,Hawks,59
2017,1,Adam Tomlinson,Giants,59
2017,1,Nick Haynes,Giants,59
2017,1,Shane Edwards,Tigers,59
2017,1,Jack Watts,Demons,59
2017,1,Jeremy Laidler,Swans,58
2017,1,Benjamin Griffiths,Tigers,58
2017,1,Mitch Robinson,Lions,58
2017,1,Jackson Trengove,Power,58
2017,1,Jordan Foote,Swans,58
2017,1,Scott Thompson,Kangaroos,58
2017,1,George Horlin-Smith,Cats,58
2017,1,Sean Lemmens,Suns,58
2017,1,Ryan Schoenmakers,Hawks,57
2017,1,Ryan Griffen,Giants,57
2017,1,Adam Saad,Suns,57
2017,1,Cale Hooker,Bombers,57
2017,1,Dylan Grimes,Tigers,57
2017,1,Martin Gleeson,Bombers,57
2017,1,Michael Hartley,Bombers,57
2017,1,Jake Barrett,Lions,56
2017,1,Robbie Tarrant,Kangaroos,56
2017,1,Mark Hutchings,Eagles,56
2017,1,Ben Reid,Magpies,56
2017,1,Joshua Schoenfeld,Suns,55
2017,1,Jamie MacMillan,Kangaroos,55
2017,1,Josh Cowan,Cats,54
2017,1,Matthew Rosa,Suns,54
2017,1,Tom Lynch,Crows,54
2017,1,Matthew Buntine,Giants,54
2017,1,David Astbury,Tigers,53
2017,1,Rory Thompson,Suns,53
2017,1,Charlie Curnow,Blues,52
2017,1,Patrick Ambrose,Bombers,52
2017,1,Shane Savage,Saints,52
2017,1,Callum Ah Chee,Suns,52
2017,1,Dane Rampe,Swans,52
2017,1,Tom Clurey,Power,52
2017,1,Cameron McCarthy,Dockers,52
2017,1,Nick Smith,Swans,51
2017,1,Shaun Atley,Kangaroos,51
2017,1,Brandon Ellis,Tigers,51
2017,1,Jack Martin,Suns,51
2017,1,Michael Johnson,Dockers,50
2017,1,Matthew Kennedy,Giants,50
2017,1,Braydon Preuss,Kangaroos,50
2017,1,Jimmy Webster,Saints,49
2017,1,Darcy Gardiner,Lions,49
2017,1,Simon White,Blues,49
2017,1,Daniel Rioli,Tigers,49
2017,1,Daniel Hannebery,Swans,49
2017,1,Daniel Rich,Lions,48
2017,1,Nathan Vardy,Eagles,48
2017,1,Harry Taylor,Cats,48
2017,1,Josh Bruce,Saints,47
2017,1,Nicholas Robertson,Lions,47
2017,1,Kayne Turner,Kangaroos,47
2017,1,Jake Kelly,Crows,47
2017,1,Drew Petrie,Eagles,47
2017,1,Nakia Cockatoo,Cats,47
2017,1,Bachar Houli,Tigers,47
2017,1,Jack Hombsch,Power,47
2017,1,Nathan Hrovat,Kangaroos,47
2017,1,Joshua Green,Bombers,46
2017,1,Alex Sexton,Suns,46
2017,1,Jonathon Patton,Giants,46
2017,1,Jack Bowes,Suns,46
2017,1,Harry Cunningham,Swans,46
2017,1,Sam Gilbert,Saints,46
2017,1,Darcy Tucker,Dockers,45
2017,1,Sam Lloyd,Tigers,45
2017,1,Sam Weideman,Demons,45
2017,1,Josh Gibson,Hawks,45
2017,1,Dean Towers,Swans,45
2017,1,Zaine Cordy,Bulldogs,45
2017,1,Mark Blicavs,Cats,45
2017,1,Alex Rance,Tigers,44
2017,1,Declan Mountford,Kangaroos,44
2017,1,Benjamin Stratton,Hawks,44
2017,1,Fletcher Roberts,Bulldogs,43
2017,1,Daniel McStay,Lions,43
2017,1,Tom Hickey,Saints,43
2017,1,Thomas Stewart,Cats,42
2017,1,Sebastian Ross,Saints,42
2017,1,Cyril Rioli,Hawks,42
2017,1,Matthew Broadbent,Power,42
2017,1,Mason Cox,Magpies,42
2017,1,Michael Close,Lions,42
2017,1,Eric MacKenzie,Eagles,41
2017,1,Darcy Moore,Magpies,41
2017,1,Taylor Duryea,Hawks,40
2017,1,Tyson Goldsack,Magpies,39
2017,1,Brandan Parfitt,Cats,39
2017,1,James Sicily,Hawks,38
2017,1,Marley Williams,Kangaroos,38
2017,1,Tim Taranto,Giants,38
2017,1,Adam Kennedy,Giants,38
2017,1,Thomas Boyd,Bulldogs,37
2017,1,Andy Otten,Crows,37
2017,1,Jackson Thurlow,Cats,37
2017,1,Jake Carlisle,Saints,37
2017,1,Karl Amon,Power,37
2017,1,Sam Rowe,Blues,36
2017,1,Lewis Jetta,Eagles,36
2017,1,Harrison Macreadie,Blues,35
2017,1,Tom Lonergan,Cats,35
2017,1,Michael Walters,Dockers,35
2017,1,Lachlan Hansen,Kangaroos,35
2017,1,Tom Bell,Lions,35
2017,1,Harris Andrews,Lions,34
2017,1,Joel Hamling,Dockers,33
2017,1,Henry Schade,Magpies,33
2017,1,Oliver Florent,Swans,31
2017,1,Jy Simpkin,Kangaroos,31
2017,1,Jarrod Pickett,Blues,30
2017,1,Jackson Nelson,Eagles,30
2017,1,Nathan Brown,Saints,27
2017,1,Shane Kersten,Dockers,26
2017,1,Dennis Armfield,Blues,26
2017,1,Mitchell Hibberd,Kangaroos,24
2017,1,Nathan Wright,Saints,23
2017,1,Zac Dawson,Dockers,23
2017,1,Ryan Harwood,Lions,22
2017,1,Robbie Gray,Power,21
2017,1,Tendai Mzungu,Giants,18
2017,1,Joel Smith,Demons,18
2017,1,Daniel Talia,Crows,18
2017,1,Brett Eddy,Power,17
2017,1,Daniel Robinson,Swans,17
2017,1,Taylor Hunt,Tigers,16
2017,2,Rory Sloane,Crows,152
2017,2,Dom Tyson,Demons,146
2017,2,Luke Shuey,Eagles,144
2017,2,Zachary Merrett,Bombers,140
2017,2,Tom Lynch,Crows,139
2017,2,Patrick Dangerfield,Cats,139
2017,2,Robbie Gray,Power,138
2017,2,Clayton Oliver,Demons,135
2017,2,Christian Salem,Demons,127
2017,2,Adam Treloar,Magpies,127
2017,2,Lance Franklin,Swans,127
2017,2,Marcus Bontempelli,Bulldogs,126
2017,2,Marc Murphy,Blues,125
2017,2,Tom Mitchell,Hawks,125
2017,2,Will Hoskin-Elliott,Magpies,124
2017,2,Tom Rockliff,Lions,123
2017,2,Brodie Grundy,Magpies,123
2017,2,Stefan Martin,Lions,121
2017,2,Shaun Higgins,Kangaroos,119
2017,2,Trent Cotchin,Tigers,119
2017,2,Joel Selwood,Cats,119
2017,2,Jeremy Cameron,Giants,117
2017,2,Nathan Fyfe,Dockers,116
2017,2,Jack Gunston,Hawks,115
2017,2,Andrew Gaff,Eagles,115
2017,2,Oliver Wines,Power,115
2017,2,Lin Jong,Bulldogs,114
2017,2,Jake Lloyd,Swans,113
2017,2,Dayne Beams,Lions,113
2017,2,Ryan Burton,Hawks,112
2017,2,Dylan Roberton,Saints,112
2017,2,Scott Pendlebury,Magpies,110
2017,2,Bradley Hill,Dockers,109
2017,2,Dayne Zorko,Lions,108
2017,2,Kade Kolodjashnij,Suns,108
2017,2,Robbie Tarrant,Kangaroos,108
2017,2,Matthew Priddis,Eagles,107
2017,2,Sam Gibson,Kangaroos,106
2017,2,Brad Ebert,Power,106
2017,2,Mitchell Duncan,Cats,106
2017,2,Sam Jacobs,Crows,106
2017,2,Joshua Kelly,Giants,105
2017,2,Thomas Liberatore,Bulldogs,105
2017,2,Sebastian Ross,Saints,105
2017,2,Braydon Preuss,Kangaroos,105
2017,2,Jobe Watson,Bombers,104
2017,2,Elliot Yeo,Eagles,103
2017,2,Sam Reid Injured,Swans,102
2017,2,Jarryd Lyons,Suns,102
2017,2,Matthew Wright,Blues,102
2017,2,Toby Greene,Giants,102
2017,2,Sam Docherty,Blues,101
2017,2,Nathan Jones,Demons,100
2017,2,Dan Houston,Power,99
2017,2,Patrick Cripps,Blues,99
2017,2,Taylor Adams,Magpies,99
2017,2,Ben Cunnington,Kangaroos,98
2017,2,Devon Smith,Giants,98
2017,2,Sam Gray,Power,98
2017,2,Lachie Neale,Dockers,97
2017,2,Brendon Goddard,Bombers,97
2017,2,Tom Campbell,Bulldogs,96
2017,2,Dyson Heppell,Bombers,96
2017,2,Liam Picken,Bulldogs,96
2017,2,Mitch Robinson,Lions,96
2017,2,Charlie Dixon,Power,96
2017,2,Luke Breust,Hawks,95
2017,2,Charlie Cameron,Crows,95
2017,2,Travis Cloke,Bulldogs,95
2017,2,Robert Murphy,Bulldogs,95
2017,2,Max Gawn,Demons,95
2017,2,Toby Nankervis,Tigers,94
2017,2,Orazio Fantasia,Bombers,94
2017,2,Bryce Gibbs,Blues,93
2017,2,David Mundy,Dockers,93
2017,2,Dylan Shiel,Giants,93
2017,2,Josh Caddy,Tigers,93
2017,2,Jackson Macrae,Bulldogs,92
2017,2,Taylor Walker,Crows,92
2017,2,Lewis Taylor,Lions,92
2017,2,Travis Colyer,Bombers,92
2017,2,Christian Petracca,Demons,92
2017,2,Marcus Adams,Bulldogs,91
2017,2,Daniel Menzel,Cats,91
2017,2,Travis Boak,Power,91
2017,2,James Harmes,Demons,91
2017,2,William Langford,Hawks,91
2017,2,Luke Parker,Swans,91
2017,2,Lachlan Hunter,Bulldogs,91
2017,2,Jarrod Witts,Suns,90
2017,2,Neville Jetta,Demons,90
2017,2,Jack Watts,Demons,90
2017,2,Michael Barlow,Suns,90
2017,2,David Swallow,Suns,89
2017,2,Lee Spurr,Dockers,89
2017,2,Ricky Henderson,Hawks,88
2017,2,Jack Steven,Saints,88
2017,2,Sam Mitchell,Eagles,88
2017,2,Josh Hill,Eagles,88
2017,2,Jesse Hogan,Demons,87
2017,2,Sharrod Wellingham,Eagles,87
2017,2,Jeff Garlett,Demons,87
2017,2,Chris Masten,Eagles,87
2017,2,Shane Edwards,Tigers,86
2017,2,Tom Barrass,Eagles,86
2017,2,Luke Hodge,Hawks,86
2017,2,David Zaharakis,Bombers,86
2017,2,Josh Kennedy Injured,Swans,86
2017,2,Edward Curnow,Blues,86
2017,2,Dustin Martin,Tigers,86
2017,2,Tom Hickey,Saints,86
2017,2,Bradley Sheppard,Eagles,85
2017,2,Callan Ward,Giants,84
2017,2,Luke Dahlhaus,Bulldogs,84
2017,2,Jack Martin,Suns,84
2017,2,Grant Birchall,Hawks,84
2017,2,Shane Biggs,Bulldogs,84
2017,2,Sam Powell-Pepper,Power,84
2017,2,Mitch McGovern,Crows,83
2017,2,Rory Laird,Crows,83
2017,2,Mark Blicavs,Cats,83
2017,2,Trent Dumont,Kangaroos,83
2017,2,Paul Puopolo,Hawks,83
2017,2,Jaeger O'Meara,Hawks,83
2017,2,Jack Lonie,Saints,83
2017,2,Jeremy McGovern,Eagles,82
2017,2,Jarman Impey,Power,82
2017,2,Touk Miller,Suns,82
2017,2,Jamie MacMillan,Kangaroos,82
2017,2,Andy Otten,Crows,81
2017,2,Luke Dunstan,Saints,81
2017,2,Sam Gilbert,Saints,81
2017,2,Steven May,Suns,81
2017,2,Billy Stretch,Demons,81
2017,2,Leigh Montagna,Saints,81
2017,2,Jake Melksham,Demons,80
2017,2,Jack Viney,Demons,80
2017,2,Caleb Marchbank,Blues,80
2017,2,Tom Cutler,Lions,80
2017,2,Matt Crouch,Crows,80
2017,2,Dion Prestia,Tigers,79
2017,2,Daniel Hannebery,Swans,79
2017,2,Anthony McDonald-Tipungwuti,Bombers,79
2017,2,Bachar Houli,Tigers,78
2017,2,Tim Membrey,Saints,78
2017,2,Steve Johnson,Giants,78
2017,2,Kayne Turner,Kangaroos,78
2017,2,Ben Brown,Kangaroos,77
2017,2,Shannon Hurn,Eagles,77
2017,2,Mark Baguley,Bombers,77
2017,2,Tom McDonald,Demons,77
2017,2,Matthew Broadbent,Power,77
2017,2,Nic Newman,Swans,77
2017,2,Josh Smith,Magpies,76
2017,2,Shane Mumford,Giants,76
2017,2,Justin Westhoff,Power,76
2017,2,Ryan Lester,Lions,76
2017,2,Cale Hooker,Bombers,75
2017,2,Jared Polec,Power,75
2017,2,Jason Johannisen,Bulldogs,75
2017,2,Ryan Griffen,Giants,75
2017,2,Aaron Hall,Suns,75
2017,2,Isaac Smith,Hawks,74
2017,2,Will Hayward,Swans,74
2017,2,Daniel Talia,Crows,73
2017,2,Stephen Hill,Dockers,73
2017,2,Matthew Rosa,Suns,73
2017,2,Jack Ziebell,Kangaroos,73
2017,2,Jarryd Roughead,Hawks,73
2017,2,Dale Thomas,Blues,73
2017,2,Lachlan Weller,Dockers,73
2017,2,Josh Bruce,Saints,72
2017,2,Adam Kennedy,Giants,72
2017,2,Mark Hutchings,Eagles,72
2017,2,Heath Shaw,Giants,72
2017,2,Joe Daniher,Bombers,72
2017,2,Blake Acres,Saints,72
2017,2,Rory Atkins,Crows,72
2017,2,Jack Riewoldt,Tigers,71
2017,2,Matthew Boyd,Bulldogs,71
2017,2,Darcy Parish,Bombers,71
2017,2,Shaun Burgoyne,Hawks,71
2017,2,Tom Hawkins,Cats,71
2017,2,Eddie Betts,Crows,70
2017,2,Steven Motlop,Cats,70
2017,2,Matthew Suckling,Bulldogs,70
2017,2,Easton Wood,Bulldogs,70
2017,2,Michael Hurley,Bombers,70
2017,2,James Kelly,Bombers,70
2017,2,Danyle Pearce,Dockers,70
2017,2,Matthew Kreuzer,Blues,70
2017,2,Cyril Rioli,Hawks,70
2017,2,Jeremy Howe,Magpies,70
2017,2,Harris Andrews,Lions,70
2017,2,Chad Wingard,Power,70
2017,2,Zachary Williams,Giants,69
2017,2,Gary Ablett,Suns,69
2017,2,Riley Knight,Crows,69
2017,2,Caleb Daniel,Bulldogs,69
2017,2,Kyle Langford,Bombers,69
2017,2,Nathan Vardy,Eagles,69
2017,2,Shaun Atley,Kangaroos,69
2017,2,Reece Conca,Tigers,69
2017,2,Zach Tuohy,Cats,69
2017,2,Jordan Lewis,Demons,68
2017,2,Aaron Young,Power,68
2017,2,Karl Amon,Power,68
2017,2,Jayden Short,Tigers,68
2017,2,Liam Shiels,Hawks,68
2017,2,Brett Eddy,Power,68
2017,2,Brandon Ellis,Tigers,68
2017,2,Jack Newnes,Saints,67
2017,2,Shaun McKernan,Bombers,67
2017,2,David MacKay,Crows,67
2017,2,Jimmy Webster,Saints,67
2017,2,Cameron Sutcliffe,Dockers,67
2017,2,Shaun Grigg,Tigers,67
2017,2,Jeremy Laidler,Swans,67
2017,2,Joshua Kennedy,Eagles,67
2017,2,Brent Stanton,Bombers,66
2017,2,Jayden Hunt,Demons,66
2017,2,Kieren Jack,Swans,66
2017,2,Dennis Armfield,Blues,66
2017,2,Curtly Hampton,Crows,66
2017,2,Adam Tomlinson,Giants,65
2017,2,Jake Barrett,Lions,65
2017,2,Andrew McGrath,Bombers,65
2017,2,Jake Stringer,Bulldogs,65
2017,2,Jonathan Giles,Eagles,65
2017,2,Lachlan Hansen,Kangaroos,65
2017,2,Sam Mayes,Lions,65
2017,2,Nick Haynes,Giants,64
2017,2,Christopher Mayne,Magpies,64
2017,2,Patrick McCartin,Saints,64
2017,2,Sam Petrevski-Seton,Blues,64
2017,2,Steele Sidebottom,Magpies,64
2017,2,Aaron Sandilands,Dockers,64
2017,2,Kyle Hartigan,Crows,63
2017,2,Rhys Stanley,Cats,63
2017,2,Thomas Jonas,Power,63
2017,2,Brodie Smith,Crows,63
2017,2,Jack Darling,Eagles,63
2017,2,Andrew Mackie,Cats,63
2017,2,Nathan Hrovat,Kangaroos,63
2017,2,Rory Thompson,Suns,63
2017,2,Jamie Cripps,Eagles,62
2017,2,Jack Redden,Eagles,62
2017,2,Darcy Tucker,Dockers,62
2017,2,Marley Williams,Kangaroos,62
2017,2,Jonathon Griffin,Dockers,62
2017,2,Benjamin Stratton,Hawks,62
2017,2,Rory Lobb,Giants,62
2017,2,Alex Rance,Tigers,62
2017,2,Sam Naismith Injured,Swans,62
2017,2,Jack Billings,Saints,61
2017,2,George Hewett,Swans,61
2017,2,Levi Casboult,Blues,61
2017,2,Wayne Milera,Crows,61
2017,2,Ben Reid,Magpies,61
2017,2,Jack Silvagni,Blues,60
2017,2,Ben McEvoy,Hawks,60
2017,2,Mark Lecras,Eagles,60
2017,2,Alex Neal-Bullen,Demons,60
2017,2,Michael Walters,Dockers,60
2017,2,Jackson Nelson,Eagles,59
2017,2,George Horlin-Smith,Cats,59
2017,2,Lindsay Thomas,Kangaroos,59
2017,2,Shane Kersten,Dockers,59
2017,2,Daniel Butler,Tigers,59
2017,2,James Aish,Magpies,59
2017,2,Taylor Garner,Kangaroos,59
2017,2,Tom Phillips,Magpies,58
2017,2,Daniel Rioli,Tigers,58
2017,2,Patrick Ryder,Power,58
2017,2,Simon White,Blues,58
2017,2,Luke McDonald,Kangaroos,58
2017,2,Lachlan Plowman,Blues,58
2017,2,Thomas Boyd,Bulldogs,58
2017,2,Zaine Cordy,Bulldogs,58
2017,2,Tom Bell,Lions,58
2017,2,Jade Gresham,Saints,58
2017,2,Darcy Byrne-Jones,Power,58
2017,2,Majak Daw,Kangaroos,58
2017,2,Patrick Ambrose,Bombers,57
2017,2,Ed Langdon,Dockers,57
2017,2,Samuel Reid,Giants,57
2017,2,Jack Leslie,Suns,57
2017,2,Henry Schade,Magpies,56
2017,2,Adam Saad,Suns,56
2017,2,Ben Ainsworth,Suns,56
2017,2,Harry Cunningham,Swans,56
2017,2,Callum Mills,Swans,55
2017,2,Jackson Trengove,Power,55
2017,2,Tyson Goldsack,Magpies,55
2017,2,Peter Wright,Suns,55
