year,round,player,team,score
2014,1,Ricky Petterd,Tigers,81
2014,1,Trent West,Lions,80
2014,1,Nick Haynes,Giants,80
2014,1,Hamish Hartlett,Power,80
2014,1,Jack Grimes,Demons,80
2014,1,Lynden Dunn,Demons,80
2014,1,Cameron Guthrie,Cats,79
2014,1,Michael Walters,Dockers,79
2014,1,Sharrod Wellingham,Eagles,79
2014,1,Pearce Hanley,Lions,79
2014,1,Travis Boak,Power,79
2014,1,Tom Scully,Giants,79
2014,1,Shaun Higgins,Bulldogs,78
2014,1,Ben Cunnington,Kangaroos,78
2014,1,Lachie Whitfield,Giants,78
2014,1,Patrick Ryder,Bombers,77
2014,1,James Frawley,Demons,77
2014,1,Matthew White,Power,76
2014,1,Clinton Young,Magpies,76
2014,1,Stephen Hill,Dockers,76
2014,1,Craig Bird,Swans,75
2014,1,Jonathan Simpkin,Hawks,75
2014,1,Eddie Betts,Crows,75
2014,1,Cameron Sutcliffe,Dockers,74
2014,1,Tom Lonergan,Cats,74
2014,1,Nick Dal Santo,Kangaroos,74
2014,1,Jamie MacMillan,Kangaroos,74
2014,1,Mitchell Brown,Cats,74
2014,1,Travis Varcoe,Cats,73
2014,1,Nick Malceski,Swans,73
2014,1,Jonathon Patton,Giants,73
2014,1,Bachar Houli,Tigers,73
2014,1,Benjamin Griffiths,Tigers,73
2014,1,Nick Vlastuin,Tigers,72
2014,1,Thomas Curren,Saints,72
2014,1,Taylor Duryea,Hawks,72
2014,1,Joe Daniher,Bombers,72
2014,1,Matthew Leuenberger,Lions,71
2014,1,Dylan Roberton,Saints,71
2014,1,Jake Carlisle,Bombers,71
2014,1,John Butcher,Power,70
2014,1,Matt Jones,Demons,70
2014,1,Brandon Matera,Suns,70
2014,1,Tomas Bugg,Giants,70
2014,1,William Langford,Hawks,70
2014,1,Callum Sinclair,Eagles,70
2014,1,Chris Newman,Tigers,70
2014,1,Adam Kennedy,Giants,70
2014,1,Tyrone Vickery,Tigers,70
2014,1,Ben McGlynn,Swans,70
2014,1,Mitch Robinson,Blues,69
2014,1,Harry Cunningham,Swans,69
2014,1,Ben Sinclair,Magpies,69
2014,1,Sam Mitchell,Hawks,68
2014,1,Jordan Murdoch,Cats,68
2014,1,Darren Glass,Eagles,68
2014,1,Patrick Dangerfield,Crows,68
2014,1,Dustin Fletcher,Bombers,68
2014,1,Chris Masten,Eagles,67
2014,1,Ryan Crowley,Dockers,67
2014,1,Shannon Hurn,Eagles,67
2014,1,Daniel Hannebery,Swans,66
2014,1,Jamie Cripps,Eagles,66
2014,1,James Aish,Lions,66
2014,1,Danny Stanley,Suns,66
2014,1,Lee Spurr,Dockers,66
2014,1,Scott Thompson,Kangaroos,66
2014,1,Jimmy Toumpas,Demons,66
2014,1,Steven May,Suns,66
2014,1,Dale Thomas,Blues,65
2014,1,Shane Edwards,Tigers,65
2014,1,Viv Michie,Demons,65
2014,1,Mitchell Golby,Lions,64
2014,1,Paul Puopolo,Hawks,64
2014,1,Nathan Fyfe,Dockers,64
2014,1,Daniel Rich,Lions,63
2014,1,Nick Smith,Swans,63
2014,1,Brodie Smith,Crows,62
2014,1,Andrew Walker,Blues,62
2014,1,Sam Day,Suns,62
2014,1,Marco Paparone,Lions,62
2014,1,Shannon Byrnes,Demons,62
2014,1,Todd Goldstein,Kangaroos,62
2014,1,Jasper Pittard,Power,62
2014,1,Tom Bell,Blues,62
2014,1,Brent Moloney,Lions,62
2014,1,Sam Frost,Giants,62
2014,1,Ryan Bastinac,Kangaroos,62
2014,1,Jack Hombsch,Power,62
2014,1,Hamish McIntosh,Cats,61
2014,1,Alex Rance,Tigers,61
2014,1,Shaun Atley,Kangaroos,61
2014,1,Matt Shaw,Suns,61
2014,1,David Armitage,Saints,61
2014,1,Brett Goodes,Bulldogs,61
2014,1,Paul Duffield,Dockers,61
2014,1,Tom Lynch,Suns,60
2014,1,Luke Shuey,Eagles,60
2014,1,Cameron Pedersen,Demons,60
2014,1,Christopher Yarran,Blues,60
2014,1,Lewis Johnston,Crows,59
2014,1,Matthew Kreuzer,Blues,59
2014,1,Luke Delaney,Saints,59
2014,1,Andrejs Everitt,Blues,59
2014,1,Sam Gibson,Kangaroos,59
2014,1,Harry Taylor,Cats,59
2014,1,Mitchell Wallis,Bulldogs,59
2014,1,Devon Smith,Giants,59
2014,1,Jed Adcock,Lions,59
2014,1,Lewis Jetta,Swans,59
2014,1,David Astbury,Tigers,58
2014,1,Taylor Adams,Magpies,58
2014,1,Jarrad Waite,Blues,58
2014,1,Heath Grundy,Swans,58
2014,1,Brock McLean,Blues,58
2014,1,Bradley McKenzie,Kangaroos,58
2014,1,Patrick Ambrose,Bombers,57
2014,1,David MacKay,Crows,57
2014,1,Scott Thompson,Crows,57
2014,1,Jeremy Cameron,Giants,56
2014,1,Hayden Ballantyne,Dockers,56
2014,1,Sam Gilbert,Saints,56
2014,1,Ted Richards,Swans,56
2014,1,Xavier Ellis,Eagles,56
2014,1,Jarryn Geary,Saints,56
2014,1,Shaun McKernan,Crows,56
2014,1,Jeremy Laidler,Swans,55
2014,1,Christopher Mayne,Dockers,55
2014,1,Martin Gleeson,Bombers,55
2014,1,Alexis Georgiou,Demons,54
2014,1,Nick Maxwell,Magpies,54
2014,1,Jamie Elliott,Magpies,54
2014,1,Jarrod Witts,Magpies,54
2014,1,Will Minson,Bulldogs,54
2014,1,Dane Rampe,Swans,54
2014,1,Dean Terlich,Demons,54
2014,1,Jack Frost,Magpies,53
2014,1,Heath Hocking,Bombers,53
2014,1,Jarman Impey,Power,53
2014,1,Luke McDonald,Kangaroos,53
2014,1,Taylor Hunt,Cats,52
2014,1,Lance Franklin,Swans,52
2014,1,Nicholas Naitanui,Eagles,51
2014,1,Brandon Ellis,Tigers,50
2014,1,Jack Riewoldt,Tigers,50
2014,1,Brad Crouch,Crows,50
2014,1,Aaron Hall,Suns,50
2014,1,Gary Rohan,Swans,50
2014,1,Tom Nicholls,Suns,49
2014,1,Rhys Stanley,Saints,49
2014,1,Dylan Addison,Giants,49
2014,1,Curtly Hampton,Giants,49
2014,1,Jimmy Webster,Saints,49
2014,1,Jackson Trengove,Power,49
2014,1,Trent McKenzie,Suns,49
2014,1,Troy Chaplin,Tigers,48
2014,1,Daniel Giansiracusa,Bulldogs,48
2014,1,Joshua Kennedy,Eagles,48
2014,1,Michael Jamison,Blues,48
2014,1,Jared Rivers,Cats,48
2014,1,Tim Sumner,Suns,47
2014,1,Lincoln McCarthy,Cats,46
2014,1,Robert Warnock,Blues,46
2014,1,Luke McPharlin,Dockers,46
2014,1,Thomas Sheridan,Dockers,46
2014,1,Matthew Watson,Blues,45
2014,1,Jeff Garlett,Blues,45
2014,1,Jack Ziebell,Kangaroos,45
2014,1,Zachary Merrett,Bombers,45
2014,1,Daniel Talia,Crows,45
2014,1,Jordan Roughead,Bulldogs,45
2014,1,Zac Dawson,Dockers,45
2014,1,Jamie Bennell,Eagles,45
2014,1,Eli Templeton,Saints,45
2014,1,James Podsiadly,Crows,44
2014,1,Jarryd Lyons,Crows,44
2014,1,Nathan Grima,Kangaroos,44
2014,1,Tom McDonald,Demons,44
2014,1,Jason Porplyzia,Crows,44
2014,1,Easton Wood,Bulldogs,43
2014,1,Aaron Black,Kangaroos,43
2014,1,Lachlan Hansen,Kangaroos,43
2014,1,Shane Savage,Saints,43
2014,1,Dawson Simpson,Cats,43
2014,1,Jason Johannisen,Bulldogs,43
2014,1,Steven Morris,Tigers,43
2014,1,Sean Lemmens,Suns,42
2014,1,Ben Rutten,Crows,42
2014,1,Martin Clarke,Magpies,42
2014,1,Zach Tuohy,Blues,42
2014,1,Josh Gibson,Hawks,41
2014,1,Andrew McInnes,Blues,40
2014,1,Matthew Mcdonough,Tigers,39
2014,1,Beau Maister,Saints,39
2014,1,Matthew Broadbent,Power,39
2014,1,Brodie Martin,Crows,39
2014,1,Jake Stringer,Bulldogs,38
2014,1,Daniel Wells,Kangaroos,37
2014,1,Jonathan Giles,Giants,36
2014,1,Sam Reid Injured,Swans,36
2014,1,Travis Cloke,Magpies,35
2014,1,Tyson Goldsack,Magpies,34
2014,1,Jack Hannath,Dockers,34
2014,1,Jeremy Howe,Demons,34
2014,1,Tory Dickson,Bulldogs,34
2014,1,Thomas Jonas,Power,34
2014,1,Mark Blicavs,Cats,34
2014,1,Sam Shaw,Crows,34
2014,1,Clay Cameron,Suns,34
2014,1,Dylan Shiel,Giants,34
2014,1,Tom Hawkins,Cats,33
2014,1,Michael Close,Lions,33
2014,1,Daniel Merrett,Lions,33
2014,1,Matthew Warnock,Suns,32
2014,1,Phil Davis,Giants,32
2014,1,Tim O'Brien,Hawks,31
2014,1,Jay Kennedy-Harris,Demons,31
2014,1,Nathan Wright,Saints,31
2014,1,Mitchell Brown,Eagles,31
2014,1,Tom Campbell,Bulldogs,30
2014,1,Kyle Cheney,Hawks,30
2014,1,Tom Clurey,Power,28
2014,1,Dale Morris,Bulldogs,28
2014,1,Domenic Cassisi,Power,26
2014,1,Lachlan Henderson,Blues,25
2014,1,Scott McMahon,Kangaroos,25
2014,1,Drew Petrie,Kangaroos,24
2014,1,Nathan Foley,Tigers,24
2014,1,Justin Clarke,Lions,23
2014,1,Lachie Neale,Dockers,23
2014,1,Ryan Harwood,Lions,22
2014,1,Jack Fitzpatrick,Demons,22
2014,1,Ben Kennedy,Magpies,22
2014,1,Nathan Brown,Magpies,22
2014,1,Charlie Dixon,Suns,21
2014,1,Alan Toovey,Magpies,20
2014,1,Samuel Wright,Kangaroos,20
2014,1,Derick Wanganeen,Hawks,20
2014,1,Lewis Roberts-Thomson,Swans,19
2014,1,Joel Patfull,Lions,19
2014,1,Ryan O'Keefe,Swans,17
2014,1,Jack Billings,Saints,14
2014,1,Dominic Sheed,Eagles,11
2014,1,Rhys Palmer,Giants,10
2014,1,Lewis Taylor,Lions,10
2014,1,Troy Menzel,Blues,7
2014,1,Jack Martin,Suns,6
2014,2,Steve Johnson,Cats,153
2014,2,Scott Pendlebury,Magpies,152
2014,2,Nick Riewoldt,Saints,148
2014,2,Kane Cornes,Power,136
2014,2,Shane Mumford,Giants,132
2014,2,Jack Redden,Lions,131
2014,2,Dayne Zorko,Lions,130
2014,2,Michael Barlow,Dockers,130
2014,2,Nathan Jones,Demons,129
2014,2,Brad Ebert,Power,127
2014,2,Daniel Cross,Demons,125
2014,2,James Frawley,Demons,124
2014,2,Shaun Burgoyne,Hawks,123
2014,2,Brodie Smith,Crows,123
2014,2,David Mundy,Dockers,123
2014,2,Luke Shuey,Eagles,122
2014,2,Brent Stanton,Bombers,121
2014,2,Jobe Watson,Bombers,120
2014,2,Tom Hickey,Saints,119
2014,2,Matthew Jaensch,Crows,119
2014,2,Brent Harvey,Kangaroos,118
2014,2,Edward Curnow,Blues,117
2014,2,Sam Gibson,Kangaroos,117
2014,2,Adam Cooney,Bulldogs,116
2014,2,Pearce Hanley,Lions,113
2014,2,Dayne Beams,Magpies,113
2014,2,Dean Terlich,Demons,113
2014,2,Rory Sloane,Crows,113
2014,2,Bernie Vince,Demons,111
2014,2,Chris Masten,Eagles,111
2014,2,Jake Carlisle,Bombers,111
2014,2,Dom Tyson,Demons,111
2014,2,Leigh Montagna,Saints,110
2014,2,Paul Chapman,Bombers,110
2014,2,Callan Ward,Giants,110
2014,2,David Armitage,Saints,109
2014,2,Devon Smith,Giants,109
2014,2,Matt Thomas,Tigers,107
2014,2,Andrew Gaff,Eagles,106
2014,2,Brent Moloney,Lions,106
2014,2,Paul Duffield,Dockers,106
2014,2,Matthew Rosa,Eagles,105
2014,2,Joshua Kennedy,Eagles,105
2014,2,Nick Dal Santo,Kangaroos,105
2014,2,Lewis Jetta,Swans,104
2014,2,Aaron Sandilands,Dockers,104
2014,2,Jay Schulz,Power,104
2014,2,Joel Selwood,Cats,104
2014,2,Matthew Priddis,Eagles,104
2014,2,James Kelly,Cats,103
2014,2,Christopher Yarran,Blues,103
2014,2,Marc Murphy,Blues,103
2014,2,Richard Douglas,Crows,102
2014,2,Travis Varcoe,Cats,102
2014,2,Chad Wingard,Power,102
2014,2,Oliver Wines,Power,99
2014,2,Farren Ray,Saints,99
2014,2,David Myers,Bombers,99
2014,2,Josh Kennedy Injured,Swans,99
2014,2,Will Minson,Bulldogs,98
2014,2,Mike Pyke,Swans,98
2014,2,Bradley Hill,Hawks,98
2014,2,Cale Hooker,Bombers,98
2014,2,Hamish Hartlett,Power,97
2014,2,Lachlan Hansen,Kangaroos,97
2014,2,Sean Dempster,Saints,97
2014,2,Ben McGlynn,Swans,97
2014,2,Koby Stevens,Bulldogs,96
2014,2,Kade Simpson,Blues,96
2014,2,Dustin Fletcher,Bombers,96
2014,2,Brad Crouch,Crows,96
2014,2,Michael Hibberd,Bombers,95
2014,2,Jack Newnes,Saints,95
2014,2,Brendon Goddard,Bombers,95
2014,2,Nathan Fyfe,Dockers,95
2014,2,Tom Mitchell,Swans,95
2014,2,Adam Kennedy,Giants,94
2014,2,Angus Monfries,Power,94
2014,2,Jackson Merrett,Bombers,94
2014,2,Luke Dahlhaus,Bulldogs,93
2014,2,Nick Maxwell,Magpies,93
2014,2,Brandon Ellis,Tigers,93
2014,2,Daniel Hannebery,Swans,93
2014,2,Andrew Mackie,Cats,92
2014,2,Clinton Jones,Saints,92
2014,2,Stephen Coniglio,Giants,92
2014,2,Ryan Bastinac,Kangaroos,92
2014,2,Scott Thompson,Crows,91
2014,2,David Zaharakis,Bombers,91
2014,2,Mathew Stokes,Cats,91
2014,2,Jimmy Toumpas,Demons,90
2014,2,Thomas Liberatore,Bulldogs,90
2014,2,Xavier Ellis,Eagles,90
2014,2,Ben McEvoy,Hawks,89
2014,2,Dustin Martin,Tigers,89
2014,2,Jarrad McVeigh,Swans,89
2014,2,David Swallow,Suns,89
2014,2,Tom Scully,Giants,89
2014,2,Stephen Hill,Dockers,88
2014,2,Michael Rischitelli,Suns,88
2014,2,Jordan Murdoch,Cats,88
2014,2,Ricky Petterd,Tigers,88
2014,2,Jarrad Waite,Blues,88
2014,2,Dyson Heppell,Bombers,88
2014,2,Trent McKenzie,Suns,87
2014,2,Heritier Lumumba,Magpies,87
2014,2,Matthew Boyd,Bulldogs,87
2014,2,Michael Walters,Dockers,86
2014,2,Toby Greene,Giants,86
2014,2,Mitch Robinson,Blues,86
2014,2,Tom Bell,Blues,86
2014,2,Dion Prestia,Suns,86
2014,2,David Astbury,Tigers,85
2014,2,Michael Johnson,Dockers,85
2014,2,Jack Watts,Demons,84
2014,2,Leigh Adams,Kangaroos,84
2014,2,Mark Lecras,Eagles,83
2014,2,Matthew Lobbe,Power,83
2014,2,James Aish,Lions,83
2014,2,Scott Thompson,Kangaroos,82
2014,2,Jackson Macrae,Bulldogs,82
2014,2,Cyril Rioli,Hawks,82
2014,2,Jamie Cripps,Eagles,82
2014,2,Eddie Betts,Crows,82
2014,2,Heath Hocking,Bombers,82
2014,2,Liam Shiels,Hawks,81
2014,2,Sam Reid Injured,Swans,81
2014,2,Dale Thomas,Blues,81
2014,2,Josh Gibson,Hawks,81
2014,2,Bachar Houli,Tigers,81
2014,2,Gary Ablett,Suns,80
2014,2,Steven May,Suns,80
2014,2,Tendai Mzungu,Dockers,80
2014,2,Patrick Dangerfield,Crows,80
2014,2,Shaun Atley,Kangaroos,80
2014,2,Sam Mayes,Lions,79
2014,2,Robert Warnock,Blues,79
2014,2,Lenny Hayes,Saints,79
2014,2,Matthew De Boer,Dockers,79
2014,2,Trent Cotchin,Tigers,79
2014,2,Luke Parker,Swans,79
2014,2,Shaun Hampson,Tigers,79
2014,2,Andrejs Everitt,Blues,79
2014,2,Robert Murphy,Bulldogs,78
2014,2,Nick Vlastuin,Tigers,78
2014,2,Jamie Elliott,Magpies,78
2014,2,Jaeger O'Meara,Suns,77
2014,2,Liam Picken,Bulldogs,77
2014,2,Brodie Grundy,Magpies,77
2014,2,Alexis Georgiou,Demons,77
2014,2,Patrick Ambrose,Bombers,77
2014,2,Dylan Buckley,Blues,76
2014,2,Curtly Hampton,Giants,76
2014,2,Travis Cloke,Magpies,76
2014,2,Lee Spurr,Dockers,76
2014,2,Jack Darling,Eagles,76
2014,2,Luke Ball,Magpies,75
2014,2,Nick Malceski,Swans,75
2014,2,Bradley McKenzie,Kangaroos,75
2014,2,Justin Westhoff,Power,75
2014,2,Jack Grimes,Demons,75
2014,2,Sam Gilbert,Saints,75
2014,2,Luke McDonald,Kangaroos,74
2014,2,Brett Deledio,Tigers,74
2014,2,Paul Puopolo,Hawks,74
2014,2,Tomas Bugg,Giants,74
2014,2,Matt Jones,Demons,74
2014,2,Jared Polec,Power,74
2014,2,Clinton Young,Magpies,74
2014,2,Lance Franklin,Swans,73
2014,2,Shaun Grigg,Tigers,73
2014,2,Hamish McIntosh,Cats,73
2014,2,Isaac Smith,Hawks,73
2014,2,Martin Gleeson,Bombers,73
2014,2,Tom Nicholls,Suns,73
2014,2,Luke Dunstan,Saints,72
2014,2,Lynden Dunn,Demons,72
2014,2,Ben Sinclair,Magpies,72
2014,2,Kade Kolodjashnij,Suns,72
2014,2,Jonathan Giles,Giants,72
2014,2,Ben Howlett,Bombers,72
2014,2,Jasper Pittard,Power,71
2014,2,Jack Gunston,Hawks,71
2014,2,Daniel Rich,Lions,71
2014,2,Benjamin Griffiths,Tigers,71
2014,2,Jimmy Bartel,Cats,71
2014,2,Jack Trengove,Demons,71
2014,2,Brent Reilly,Crows,71
2014,2,Jarryn Geary,Saints,70
2014,2,Aaron Black,Kangaroos,70
2014,2,Matthew Leuenberger,Lions,70
2014,2,Lachlan Henderson,Blues,70
2014,2,Jarrod Harbrow,Suns,70
2014,2,Nick Smith,Swans,69
2014,2,Shane Edwards,Tigers,69
2014,2,Sharrod Wellingham,Eagles,69
2014,2,Adam Treloar,Giants,69
2014,2,Luke Delaney,Saints,69
2014,2,Harry Cunningham,Swans,68
2014,2,Jack Riewoldt,Tigers,68
2014,2,Lachlan Hunter,Bulldogs,68
2014,2,Matthew Broadbent,Power,68
2014,2,Dane Swan,Magpies,68
2014,2,Eli Templeton,Saints,68
2014,2,Jeremy Cameron,Giants,68
2014,2,James Gwilt,Saints,68
2014,2,Jeff Garlett,Blues,68
2014,2,Ben Cunnington,Kangaroos,67
2014,2,Lewis Taylor,Lions,67
2014,2,Rohan Bail,Demons,67
2014,2,Matthew Suckling,Hawks,67
2014,2,Jack Ziebell,Kangaroos,67
2014,2,Travis Boak,Power,67
2014,2,Sam Jacobs,Crows,67
2014,2,Heath Grundy,Swans,67
2014,2,Dale Morris,Bulldogs,67
2014,2,Mitchell Golby,Lions,67
2014,2,Drew Petrie,Kangaroos,66
2014,2,Tom Langdon,Magpies,66
2014,2,Chris Newman,Tigers,66
2014,2,Jordan Lewis,Hawks,66
2014,2,Cameron Guthrie,Cats,66
2014,2,Elliot Yeo,Eagles,66
2014,2,Nathan Wright,Saints,65
2014,2,Mitchell Grigg,Crows,65
2014,2,Jonathan Brown,Lions,65
2014,2,Jarryd Blair,Magpies,65
2014,2,Ryan Lester,Lions,65
2014,2,Nick Haynes,Giants,65
2014,2,Callum Sinclair,Eagles,65
2014,2,Nicholas Naitanui,Eagles,65
2014,2,Harry Taylor,Cats,64
2014,2,Alan Toovey,Magpies,64
2014,2,Reece Conca,Tigers,64
2014,2,Sam Shaw,Crows,64
2014,2,Dane Rampe,Swans,64
2014,2,Joe Daniher,Bombers,63
2014,2,David MacKay,Crows,63
2014,2,Todd Goldstein,Kangaroos,63
2014,2,Tyrone Vickery,Tigers,62
2014,2,Shannon Byrnes,Demons,62
2014,2,Eric MacKenzie,Eagles,62
2014,2,Danny Stanley,Suns,61
2014,2,Kyle Hardingham,Bombers,61
2014,2,Sam Day,Suns,61
2014,2,Brandon Matera,Suns,61
2014,2,Bryce Gibbs,Blues,61
2014,2,Aaron Hall,Suns,61
2014,2,Robbie Gray,Power,61
2014,2,Daniel Merrett,Lions,60
2014,2,Kieren Jack,Swans,60
2014,2,Tyson Goldsack,Magpies,59
2014,2,Shaun Higgins,Bulldogs,59
2014,2,Rhys Stanley,Saints,58
2014,2,Easton Wood,Bulldogs,58
2014,2,Joshua Green,Lions,58
2014,2,Brent Macaffer,Magpies,58
2014,2,Luke Breust,Hawks,57
2014,2,Mark Baguley,Bombers,57
2014,2,Lin Jong,Bulldogs,57
2014,2,Tom Hawkins,Cats,57
2014,2,Troy Chaplin,Tigers,57
2014,2,Ben Rutten,Crows,57
2014,2,Steele Sidebottom,Magpies,56
2014,2,Daniel Talia,Crows,56
2014,2,Jordan Roughead,Bulldogs,56
2014,2,Justin Clarke,Lions,56
2014,2,Lewis Johnston,Crows,56
2014,2,Dylan Addison,Giants,56
2014,2,Josh Caddy,Cats,55
2014,2,Mitchell Duncan,Cats,55
2014,2,Bradley Sheppard,Eagles,54
2014,2,Aaron Mullett,Kangaroos,54
2014,2,David Hale,Hawks,54
2014,2,Taylor Hunt,Cats,54
2014,2,Thomas Curren,Saints,54
2014,2,Mitchell Brown,Eagles,54
2014,2,Jamie MacMillan,Kangaroos,54
2014,2,Thomas Jonas,Power,54
2014,2,Levi Greenwood,Kangaroos,54
2014,2,Michael Hurley,Bombers,54
2014,2,Troy Menzel,Blues,54
2014,2,Daniel Wells,Kangaroos,54
2014,2,Sam Kerridge,Crows,54
2014,2,Luke Brown,Crows,54
2014,2,Beau Maister,Saints,53
2014,2,Danyle Pearce,Dockers,53
2014,2,Josh Saunders,Saints,53
2014,2,Jeremy Howe,Demons,52
2014,2,Matthew Wright,Crows,52
2014,2,Gary Rohan,Swans,52
2014,2,Jack Frost,Magpies,52
2014,2,Jed Adcock,Lions,52
2014,2,Jarryd Roughead,Hawks,52
2014,2,Dean Cox,Eagles,51
2014,2,Matthew White,Power,51
2014,2,Christopher Mayne,Dockers,51
2014,2,Jordan Lisle,Lions,51
