year,round,player,team,score
2018,1,jamie macmillan,North Melbourne,84
2018,1,nathan jones,Melbourne,83
2018,1,bailey dale,Western Bulldogs,83
2018,1,ryan clarke,North Melbourne,83
2018,1,george hewett,Sydney,82
2018,1,sam powell-pepper,Port Adelaide,82
2018,1,blake hardwick,Hawthorn,82
2018,1,koby stevens,St Kilda,82
2018,1,jack darling,West Coast,81
2018,1,toby nankervis,Richmond,81
2018,1,tim kelly,Geelong,81
2018,1,tom doedee,Adelaide,80
2018,1,david armitage,St Kilda,80
2018,1,jimmy webster,St Kilda,80
2018,1,josh kennedy,Sydney,80
2018,1,darcy parish,Essendon,80
2018,1,matt suckling,Western Bulldogs,80
2018,1,matt rosa,Gold Coast,80
2018,1,will hayward,Sydney,79
2018,1,jason castagna,Richmond,79
2018,1,cam mccarthy,Fremantle,79
2018,1,steven motlop,Port Adelaide,79
2018,1,tim english,Western Bulldogs,78
2018,1,jade gresham,St Kilda,78
2018,1,james parsons,Geelong,78
2018,1,tom barrass,West Coast,77
2018,1,james harmes,Melbourne,77
2018,1,nick smith,Sydney,77
2018,1,tom bellchambers,Essendon,77
2018,1,josh thomas,Collingwood,77
2018,1,sam murray,Collingwood,76
2018,1,jordan lewis,Melbourne,76
2018,1,luke breust,Hawthorn,76
2018,1,sam petrevski-seton,Carlton,76
2018,1,daniel lloyd,Greater Western Sydney,76
2018,1,jordan roughead,Western Bulldogs,76
2018,1,touk miller,Gold Coast,76
2018,1,dan houston,Port Adelaide,76
2018,1,jack bowes,Gold Coast,75
2018,1,sam jacobs,Adelaide,75
2018,1,david mackay,Adelaide,75
2018,1,shaun burgoyne,Hawthorn,75
2018,1,rory lobb,Greater Western Sydney,74
2018,1,jonathon patton,Greater Western Sydney,74
2018,1,bayley fritsch,Melbourne,74
2018,1,tom jonas,Port Adelaide,74
2018,1,dale thomas,Carlton,74
2018,1,jarrod garlett,Carlton,74
2018,1,kamdyn mcintosh,Richmond,74
2018,1,jake stringer,Essendon,74
2018,1,anthony mcdonald-tipungwuti,Essendon,73
2018,1,matthew kreuzer,Carlton,73
2018,1,billy hartung,North Melbourne,73
2018,1,dom barry,Port Adelaide,72
2018,1,kade kolodjashnij,Gold Coast,72
2018,1,alex witherden,Brisbane Lions,72
2018,1,taylor duryea,Hawthorn,72
2018,1,kieren jack,Sydney,72
2018,1,joe daniher,Essendon,72
2018,1,matt de boer,Greater Western Sydney,72
2018,1,lachie fogarty,Geelong,72
2018,1,brayden maynard,Collingwood,72
2018,1,zac fisher,Carlton,72
2018,1,taylor adams,Collingwood,71
2018,1,david mundy,Fremantle,71
2018,1,nick haynes,Greater Western Sydney,71
2018,1,liam shiels,Hawthorn,71
2018,1,luke ryan,Fremantle,71
2018,1,jack redden,West Coast,71
2018,1,tom lynch,Gold Coast,70
2018,1,tom clurey,Port Adelaide,70
2018,1,jayden hunt,Melbourne,70
2018,1,jake kelly,Adelaide,70
2018,1,alex sexton,Gold Coast,70
2018,1,jake kolodjashnij,Geelong,70
2018,1,brad sheppard,West Coast,69
2018,1,bradley hill,Fremantle,69
2018,1,ed vickers-willis,North Melbourne,69
2018,1,brandon ellis,Richmond,69
2018,1,sam mayes,Brisbane Lions,69
2018,1,sam menegola,Geelong,69
2018,1,cameron pedersen,Melbourne,69
2018,1,kyle langford,Essendon,68
2018,1,paul puopolo,Hawthorn,68
2018,1,jesse hogan,Melbourne,68
2018,1,ben reid,Collingwood,68
2018,1,levi casboult,Carlton,68
2018,1,zak jones,Sydney,68
2018,1,ben long,St Kilda,68
2018,1,david astbury,Richmond,68
2018,1,steven may,Gold Coast,68
2018,1,marc murphy,Carlton,68
2018,1,toby mclean,Western Bulldogs,68
2018,1,marcus bontempelli,Western Bulldogs,68
2018,1,will hoskin-elliott,Collingwood,67
2018,1,nat fyfe,Fremantle,67
2018,1,tom phillips,Collingwood,67
2018,1,bernie vince,Melbourne,67
2018,1,nic newman,Sydney,67
2018,1,tom stewart,Geelong,66
2018,1,cam ellis-yolmen,Adelaide,66
2018,1,ed langdon,Fremantle,66
2018,1,jarman impey,Hawthorn,66
2018,1,jacob townsend,Richmond,66
2018,1,josh bruce,St Kilda,66
2018,1,lachie weller,Gold Coast,65
2018,1,dom sheed,West Coast,65
2018,1,shane biggs,Western Bulldogs,65
2018,1,jeremy finlayson,Greater Western Sydney,65
2018,1,sam gray,Port Adelaide,64
2018,1,jack crisp,Collingwood,64
2018,1,josh jenkins,Adelaide,64
2018,1,ben mcevoy,Hawthorn,63
2018,1,connor blakely,Fremantle,63
2018,1,tom papley,Sydney,63
2018,1,reece conca,Richmond,63
2018,1,michael rischitelli,Gold Coast,63
2018,1,zac smith,Geelong,63
2018,1,scott thompson,North Melbourne,63
2018,1,jake carlisle,St Kilda,63
2018,1,corey maynard,Melbourne,62
2018,1,shane edwards,Richmond,62
2018,1,mitch honeychurch,Western Bulldogs,61
2018,1,josh wagner,Melbourne,61
2018,1,jaidyn stephenson,Collingwood,61
2018,1,allen christensen,Brisbane Lions,60
2018,1,cameron guthrie,Geelong,60
2018,1,josh begley,Essendon,60
2018,1,jy simpkin,North Melbourne,60
2018,1,ben ainsworth,Gold Coast,60
2018,1,marley williams,North Melbourne,60
2018,1,lachie plowman,Carlton,60
2018,1,sam reid,Greater Western Sydney,60
2018,1,lynden dunn,Collingwood,59
2018,1,dane rampe,Sydney,59
2018,1,conor mckenna,Essendon,59
2018,1,hugh mccluggage,Brisbane Lions,59
2018,1,shaun grigg,Richmond,59
2018,1,tom hawkins,Geelong,59
2018,1,dean towers,Sydney,59
2018,1,josh green,Essendon,59
2018,1,jed lamb,Carlton,58
2018,1,lewis jetta,West Coast,58
2018,1,jason johannisen,Western Bulldogs,58
2018,1,brett deledio,Greater Western Sydney,58
2018,1,todd marshall,Port Adelaide,58
2018,1,dayne zorko,Brisbane Lions,57
2018,1,jack steele,St Kilda,57
2018,1,michael johnson,Fremantle,57
2018,1,jed anderson,North Melbourne,57
2018,1,james frawley,Hawthorn,56
2018,1,zaine cordy,Western Bulldogs,56
2018,1,mitch brown,Essendon,56
2018,1,jeremy howe,Collingwood,56
2018,1,michael hibberd,Melbourne,56
2018,1,zac langdon,Greater Western Sydney,55
2018,1,harry cunningham,Sydney,55
2018,1,alex rance,Richmond,55
2018,1,phil davis,Greater Western Sydney,55
2018,1,shaun atley,North Melbourne,55
2018,1,jarrad waite,North Melbourne,55
2018,1,scott lycett,West Coast,55
2018,1,bailey banfield,Fremantle,54
2018,1,luke mcdonald,North Melbourne,54
2018,1,james aish,Collingwood,54
2018,1,curtly hampton,Adelaide,54
2018,1,nathan wilson,Fremantle,54
2018,1,daniel talia,Adelaide,53
2018,1,alex neal-bullen,Melbourne,53
2018,1,bailey williams,Western Bulldogs,53
2018,1,billy gowers,Western Bulldogs,53
2018,1,ryan schoenmakers,Hawthorn,53
2018,1,darcy gardiner,Brisbane Lions,53
2018,1,josh smith,Collingwood,52
2018,1,corey ellis,Richmond,52
2018,1,jayden short,Richmond,52
2018,1,eddie betts,Adelaide,52
2018,1,tom rockliff,Port Adelaide,52
2018,1,hugh greenwood,Adelaide,52
2018,1,fletcher roberts,Western Bulldogs,51
2018,1,hunter clark,St Kilda,51
2018,1,harry himmelberg,Greater Western Sydney,51
2018,1,liam ryan,West Coast,51
2018,1,robbie tarrant,North Melbourne,50
2018,1,jamie cripps,West Coast,50
2018,1,ciaran byrne,Carlton,50
2018,1,dougal howard,Port Adelaide,50
2018,1,rory atkins,Adelaide,50
2018,1,ben crocker,Collingwood,49
2018,1,sam day,Gold Coast,49
2018,1,cam sutcliffe,Fremantle,49
2018,1,aaron mullett,Carlton,49
2018,1,darcy fogarty,Adelaide,49
2018,1,chris masten,West Coast,49
2018,1,michael hartley,Essendon,49
2018,1,lewis melican,Sydney,49
2018,1,neville jetta,Melbourne,48
2018,1,josh walker,Brisbane Lions,48
2018,1,jarryd roughead,Hawthorn,48
2018,1,alex pearce,Fremantle,48
2018,1,tim obrien,Hawthorn,48
2018,1,harris andrews,Brisbane Lions,48
2018,1,paddy dow,Carlton,47
2018,1,nick vlastuin,Richmond,47
2018,1,tom langdon,Collingwood,47
2018,1,kane lambert,Richmond,47
2018,1,luke brown,Adelaide,46
2018,1,jake melksham,Melbourne,46
2018,1,mitch mcgovern,Adelaide,46
2018,1,paddy ryder,Port Adelaide,46
2018,1,danyle pearce,Fremantle,46
2018,1,jake lever,Melbourne,46
2018,1,liam duggan,West Coast,45
2018,1,cyril rioli,Hawthorn,45
2018,1,andrew brayshaw,Fremantle,45
2018,1,jeff garlett,Melbourne,44
2018,1,jake waterman,West Coast,44
2018,1,kayne turner,North Melbourne,44
2018,1,christian salem,Melbourne,43
2018,1,jarrad mcveigh,Sydney,42
2018,1,jed bews,Geelong,42
2018,1,darcy tucker,Fremantle,42
2018,1,cory gregson,Geelong,42
2018,1,aaron naughton,Western Bulldogs,41
2018,1,tom bell,Brisbane Lions,41
2018,1,adam saad,Essendon,41
2018,1,ben stratton,Hawthorn,41
2018,1,mason cox,Collingwood,40
2018,1,aidan corr,Greater Western Sydney,40
2018,1,nathan brown,St Kilda,40
2018,1,esava ratugolea,Geelong,39
2018,1,jack sinclair,St Kilda,39
2018,1,eric hipwood,Brisbane Lions,38
2018,1,jacob weitering,Carlton,38
2018,1,mitch hannan,Melbourne,38
2018,1,shane kersten,Fremantle,38
2018,1,kyle hartigan,Adelaide,38
2018,1,mark blicavs,Geelong,38
2018,1,richard douglas,Adelaide,38
2018,1,ben jacobs,North Melbourne,37
2018,1,paddy mccartin,St Kilda,37
2018,1,hayden ballantyne,Fremantle,36
2018,1,cam rayner,Brisbane Lions,35
2018,1,robbie fox,Sydney,35
2018,1,will schofield,West Coast,35
2018,1,hayden crozier,Western Bulldogs,34
2018,1,lachlan murphy,Adelaide,34
2018,1,jesse joyce,Gold Coast,33
2018,1,liam jones,Carlton,33
2018,1,daniel mcstay,Brisbane Lions,33
2018,1,daniel venables,West Coast,33
2018,1,travis varcoe,Collingwood,32
2018,1,oscar mcdonald,Melbourne,32
2018,1,billy longer,St Kilda,32
2018,1,jackson trengove,Western Bulldogs,31
2018,1,ben brown,North Melbourne,29
2018,1,jack silvagni,Carlton,29
2018,1,easton wood,Western Bulldogs,28
2018,1,matt dea,Essendon,27
2018,1,dylan grimes,Richmond,27
2018,1,luke davies-uniacke,North Melbourne,27
2018,1,oliver florent,Sydney,24
2018,1,zach merrett,Essendon,23
2018,1,nathan hrovat,North Melbourne,22
2018,1,daniel rich,Brisbane Lions,21
2018,1,rory thompson,Gold Coast,19
2018,1,ryan burton,Hawthorn,19
2018,1,jackson nelson,West Coast,16
2018,1,harry taylor,Geelong,16
2018,1,heath grundy,Sydney,15
2018,1,shai bolton,Richmond,13
2018,1,tom liberatore,Western Bulldogs,9
2018,1,matthew kennedy,Carlton,7
2018,2,ed curnow,Carlton,160
2018,2,jarrad waite,North Melbourne,146
2018,2,rory laird,Adelaide,141
2018,2,tom lynch,Gold Coast,139
2018,2,gary ablett,Geelong,138
2018,2,tom mitchell,Hawthorn,137
2018,2,jarryd lyons,Gold Coast,134
2018,2,jack macrae,Western Bulldogs,134
2018,2,jesse hogan,Melbourne,133
2018,2,tom phillips,Collingwood,131
2018,2,dustin martin,Richmond,127
2018,2,brodie grundy,Collingwood,127
2018,2,clayton oliver,Melbourne,125
2018,2,ollie wines,Port Adelaide,125
2018,2,nat fyfe,Fremantle,123
2018,2,lachie whitfield,Greater Western Sydney,123
2018,2,cam ellis-yolmen,Adelaide,121
2018,2,stephen coniglio,Greater Western Sydney,120
2018,2,michael walters,Fremantle,120
2018,2,sam jacobs,Adelaide,120
2018,2,lachie hunter,Western Bulldogs,119
2018,2,robbie gray,Port Adelaide,119
2018,2,connor blakely,Fremantle,119
2018,2,patrick dangerfield,Geelong,118
2018,2,shannon hurn,West Coast,118
2018,2,scott pendlebury,Collingwood,118
2018,2,josh kelly,Greater Western Sydney,118
2018,2,todd goldstein,North Melbourne,117
2018,2,ben mcevoy,Hawthorn,116
2018,2,rory sloane,Adelaide,115
2018,2,tim kelly,Geelong,115
2018,2,devon smith,Essendon,115
2018,2,liam shiels,Hawthorn,114
2018,2,josh jenkins,Adelaide,114
2018,2,marc murphy,Carlton,114
2018,2,luke ryan,Fremantle,113
2018,2,bryce gibbs,Adelaide,113
2018,2,scott lycett,West Coast,112
2018,2,jack steven,St Kilda,112
2018,2,nathan jones,Melbourne,110
2018,2,joel selwood,Geelong,110
2018,2,toby mclean,Western Bulldogs,110
2018,2,dayne zorko,Brisbane Lions,109
2018,2,nathan wilson,Fremantle,108
2018,2,jeremy howe,Collingwood,108
2018,2,ben jacobs,North Melbourne,107
2018,2,billy hartung,North Melbourne,107
2018,2,david swallow,Gold Coast,107
2018,2,josh kennedy,Sydney,105
2018,2,justin westhoff,Port Adelaide,104
2018,2,david zaharakis,Essendon,104
2018,2,jeff garlett,Melbourne,103
2018,2,aaron mullett,Carlton,102
2018,2,dyson heppell,Essendon,102
2018,2,james aish,Collingwood,102
2018,2,zach tuohy,Geelong,101
2018,2,jack darling,West Coast,101
2018,2,daniel menzel,Geelong,101
2018,2,lachie neale,Fremantle,100
2018,2,dom tyson,Melbourne,99
2018,2,charlie dixon,Port Adelaide,99
2018,2,elliot yeo,West Coast,99
2018,2,jarrod witts,Gold Coast,98
2018,2,kade simpson,Carlton,98
2018,2,koby stevens,St Kilda,98
2018,2,darcy macpherson,Gold Coast,98
2018,2,toby nankervis,Richmond,98
2018,2,luke parker,Sydney,97
2018,2,tom stewart,Geelong,96
2018,2,tom jonas,Port Adelaide,96
2018,2,steele sidebottom,Collingwood,96
2018,2,adam tomlinson,Greater Western Sydney,96
2018,2,callan ward,Greater Western Sydney,95
2018,2,jarrad mcveigh,Sydney,95
2018,2,patrick cripps,Carlton,95
2018,2,jimmy webster,St Kilda,95
2018,2,jack ziebell,North Melbourne,95
2018,2,jake kelly,Adelaide,94
2018,2,isaac smith,Hawthorn,94
2018,2,jarryn geary,St Kilda,94
2018,2,lewis taylor,Brisbane Lions,94
2018,2,matt scharenberg,Collingwood,93
2018,2,michael hurley,Essendon,93
2018,2,jake carlisle,St Kilda,93
2018,2,callum sinclair,Sydney,93
2018,2,sam petrevski-seton,Carlton,93
2018,2,charlie cameron,Brisbane Lions,93
2018,2,paul seedsman,Adelaide,92
2018,2,blake acres,St Kilda,92
2018,2,andrew gaff,West Coast,92
2018,2,lance franklin,Sydney,91
2018,2,sebastian ross,St Kilda,91
2018,2,tim taranto,Greater Western Sydney,91
2018,2,liam ryan,West Coast,91
2018,2,luke brown,Adelaide,90
2018,2,david armitage,St Kilda,90
2018,2,jeremy finlayson,Greater Western Sydney,90
2018,2,adam treloar,Collingwood,90
2018,2,matthew taberner,Fremantle,90
2018,2,bradley hill,Fremantle,90
2018,2,ricky henderson,Hawthorn,90
2018,2,david mundy,Fremantle,89
2018,2,jared polec,Port Adelaide,89
2018,2,stephen hill,Fremantle,89
2018,2,ben brown,North Melbourne,89
2018,2,isaac heeney,Sydney,88
2018,2,jack martin,Gold Coast,88
2018,2,allen christensen,Brisbane Lions,88
2018,2,daniel howe,Hawthorn,87
2018,2,nick smith,Sydney,87
2018,2,alex neal-bullen,Melbourne,87
2018,2,shaun higgins,North Melbourne,86
2018,2,shane savage,St Kilda,86
2018,2,jack gunston,Hawthorn,86
2018,2,mark lecras,West Coast,86
2018,2,josh caddy,Richmond,85
2018,2,jack crisp,Collingwood,85
2018,2,lewis jetta,West Coast,85
2018,2,nick holman,Gold Coast,84
2018,2,rhys mathieson,Brisbane Lions,84
2018,2,james harmes,Melbourne,83
2018,2,aaron hall,Gold Coast,83
2018,2,bailey williams,Western Bulldogs,83
2018,2,luke mcdonald,North Melbourne,83
2018,2,rohan bewick,Brisbane Lions,83
2018,2,conor mckenna,Essendon,83
2018,2,oliver florent,Sydney,83
2018,2,zac fisher,Carlton,83
2018,2,brandon matera,Fremantle,82
2018,2,charlie curnow,Carlton,82
2018,2,blake hardwick,Hawthorn,82
2018,2,mark blicavs,Geelong,82
2018,2,taylor adams,Collingwood,82
2018,2,dylan shiel,Greater Western Sydney,81
2018,2,hugh greenwood,Adelaide,81
2018,2,brett deledio,Greater Western Sydney,81
2018,2,touk miller,Gold Coast,81
2018,2,wayne milera,Adelaide,80
2018,2,sam gray,Port Adelaide,80
2018,2,heath shaw,Greater Western Sydney,79
2018,2,jamie cripps,West Coast,79
2018,2,max gawn,Melbourne,78
2018,2,brad ebert,Port Adelaide,78
2018,2,zach merrett,Essendon,78
2018,2,tom doedee,Adelaide,78
2018,2,kyle hartigan,Adelaide,77
2018,2,travis boak,Port Adelaide,77
2018,2,darcy parish,Essendon,77
2018,2,hamish hartlett,Port Adelaide,77
2018,2,zaine cordy,Western Bulldogs,77
2018,2,jade gresham,St Kilda,77
2018,2,tom langdon,Collingwood,77
2018,2,alex witherden,Brisbane Lions,77
2018,2,josh dunkley,Western Bulldogs,77
2018,2,jed anderson,North Melbourne,76
2018,2,trent cotchin,Richmond,76
2018,2,matt suckling,Western Bulldogs,75
2018,2,jarman impey,Hawthorn,75
2018,2,christian petracca,Melbourne,75
2018,2,jake lloyd,Sydney,75
2018,2,harry cunningham,Sydney,74
2018,2,brayden fiorini,Gold Coast,74
2018,2,nick robertson,Brisbane Lions,74
2018,2,matthew wright,Carlton,73
2018,2,jarryd roughead,Hawthorn,73
2018,2,david cuningham,Carlton,73
2018,2,kade kolodjashnij,Gold Coast,73
2018,2,marcus bontempelli,Western Bulldogs,73
2018,2,dayne beams,Brisbane Lions,73
2018,2,jason johannisen,Western Bulldogs,73
2018,2,dan hannebery,Sydney,73
2018,2,rory lobb,Greater Western Sydney,72
2018,2,liam duggan,West Coast,71
2018,2,dean towers,Sydney,71
2018,2,rhys stanley,Geelong,71
2018,2,andrew brayshaw,Fremantle,71
2018,2,dom barry,Port Adelaide,71
2018,2,rory atkins,Adelaide,71
2018,2,jesse joyce,Gold Coast,71
2018,2,shane edwards,Richmond,71
2018,2,jack billings,St Kilda,71
2018,2,jayden short,Richmond,71
2018,2,ben cunnington,North Melbourne,71
2018,2,billy gowers,Western Bulldogs,70
2018,2,mitch brown,Essendon,70
2018,2,cameron guthrie,Geelong,70
2018,2,nic naitanui,West Coast,70
2018,2,brendon goddard,Essendon,70
2018,2,matt de boer,Greater Western Sydney,70
2018,2,luke davies-uniacke,North Melbourne,70
2018,2,riley bonner,Port Adelaide,70
2018,2,jeremy cameron,Greater Western Sydney,70
2018,2,jake melksham,Melbourne,69
2018,2,hugh mccluggage,Brisbane Lions,69
2018,2,jack steele,St Kilda,69
2018,2,james sicily,Hawthorn,69
2018,2,michael hibberd,Melbourne,69
2018,2,tom hawkins,Geelong,69
2018,2,tom barrass,West Coast,68
2018,2,bailey banfield,Fremantle,68
2018,2,stefan martin,Brisbane Lions,68
2018,2,lachie plowman,Carlton,68
2018,2,luke shuey,West Coast,68
2018,2,steven motlop,Port Adelaide,68
2018,2,daniel venables,West Coast,67
2018,2,taylor walker,Adelaide,67
2018,2,taylor duryea,Hawthorn,67
2018,2,jaeger omeara,Hawthorn,67
2018,2,chris masten,West Coast,67
2018,2,jack redden,West Coast,67
2018,2,mitch honeychurch,Western Bulldogs,67
2018,2,tom bellchambers,Essendon,66
2018,2,eddie betts,Adelaide,66
2018,2,daniel talia,Adelaide,66
2018,2,caleb marchbank,Carlton,66
2018,2,kieren jack,Sydney,66
2018,2,adam cerra,Fremantle,66
2018,2,jy simpkin,North Melbourne,66
2018,2,trent dumont,North Melbourne,66
2018,2,dylan roberton,St Kilda,65
2018,2,tom papley,Sydney,65
2018,2,josh green,Essendon,65
2018,2,jarrod berry,Brisbane Lions,65
2018,2,sam day,Gold Coast,65
2018,2,josh thomas,Collingwood,65
2018,2,scott thompson,North Melbourne,64
2018,2,alex rance,Richmond,64
2018,2,jeremy mcgovern,West Coast,64
2018,2,brandan parfitt,Geelong,63
2018,2,kyle langford,Essendon,63
2018,2,david astbury,Richmond,63
2018,2,sam powell-pepper,Port Adelaide,63
2018,2,dan houston,Port Adelaide,63
2018,2,george hewett,Sydney,63
2018,2,steven may,Gold Coast,63
2018,2,brayden maynard,Collingwood,62
2018,2,josh wagner,Melbourne,62
2018,2,ed langdon,Fremantle,62
2018,2,lynden dunn,Collingwood,62
2018,2,jack sinclair,St Kilda,61
2018,2,jackson nelson,West Coast,61
2018,2,travis varcoe,Collingwood,61
2018,2,brad sheppard,West Coast,61
2018,2,jack bowes,Gold Coast,61
2018,2,tomas bugg,Melbourne,61
2018,2,jarrod harbrow,Gold Coast,61
2018,2,jordan lewis,Melbourne,61
2018,2,lachlan murphy,Adelaide,61
2018,2,aaron naughton,Western Bulldogs,61
2018,2,darcy byrne-jones,Port Adelaide,60
2018,2,heath grundy,Sydney,60
2018,2,bayley fritsch,Melbourne,60
2018,2,jack riewoldt,Richmond,60
2018,2,harris andrews,Brisbane Lions,60
2018,2,cale hooker,Essendon,60
2018,2,robbie tarrant,North Melbourne,60
2018,2,zac langdon,Greater Western Sydney,60
2018,2,jed lamb,Carlton,59
2018,2,shaun atley,North Melbourne,59
2018,2,hayden ballantyne,Fremantle,59
2018,2,nathan hrovat,North Melbourne,59
2018,2,michael rischitelli,Gold Coast,59
2018,2,easton wood,Western Bulldogs,59
2018,2,dom sheed,West Coast,58
2018,2,luke dahlhaus,Western Bulldogs,58
2018,2,will hoskin-elliott,Collingwood,58
2018,2,jamie macmillan,North Melbourne,58
2018,2,daniel mcstay,Brisbane Lions,58
2018,2,josh bruce,St Kilda,58
2018,2,dan butler,Richmond,57
2018,2,cory gregson,Geelong,57
2018,2,jaidyn stephenson,Collingwood,57
2018,2,michael johnson,Fremantle,57
2018,2,jack newnes,St Kilda,57
2018,2,caleb daniel,Western Bulldogs,57
2018,2,mark oconnor,Geelong,56
2018,2,shaun grigg,Richmond,56
2018,2,todd marshall,Port Adelaide,56
2018,2,kane lambert,Richmond,56
2018,2,matt dea,Essendon,56
2018,2,luke hodge,Brisbane Lions,55
2018,2,james stewart,Essendon,55
2018,2,eric hipwood,Brisbane Lions,55
2018,2,sam murray,Collingwood,54
2018,2,nick haynes,Greater Western Sydney,54
2018,2,ciaran byrne,Carlton,54
2018,2,chad wingard,Port Adelaide,54
2018,2,luke breust,Hawthorn,54
2018,2,jake waterman,West Coast,54
2018,2,ryan lester,Brisbane Lions,54
2018,2,jake kolodjashnij,Geelong,53
2018,2,josh begley,Essendon,53
2018,2,jackson trengove,Western Bulldogs,53
2018,2,darcy fogarty,Adelaide,52
2018,2,cedric cox,Brisbane Lions,52
2018,2,sam reid,Greater Western Sydney,52
2018,2,shai bolton,Richmond,52
2018,2,jake lever,Melbourne,52
2018,2,kayne turner,North Melbourne,51
2018,2,lewis melican,Sydney,51
