year,round,player,team,score
2015,1,jarman impey,Port Adelaide,67
2015,1,liam picken,Western Bulldogs,67
2015,1,marc murphy,Carlton,67
2015,1,nick haynes,Greater Western Sydney,66
2015,1,jordan roughead,Western Bulldogs,66
2015,1,sean dempster,St Kilda,66
2015,1,shane mumford,Greater Western Sydney,66
2015,1,cameron shenton,St Kilda,66
2015,1,zac smith,Gold Coast,65
2015,1,mitch hallahan,Gold Coast,65
2015,1,dylan roberton,St Kilda,65
2015,1,josh caddy,Geelong,65
2015,1,mike pyke,Sydney,65
2015,1,jasper pittard,Port Adelaide,64
2015,1,adam tomlinson,Greater Western Sydney,64
2015,1,bradley hill,Hawthorn,64
2015,1,tyson goldsack,Collingwood,64
2015,1,steven may,Gold Coast,63
2015,1,mark jamar,Melbourne,63
2015,1,jack crisp,Collingwood,63
2015,1,rhys palmer,Greater Western Sydney,63
2015,1,matthew jaensch,Adelaide,63
2015,1,elliot yeo,West Coast,62
2015,1,daniel talia,Adelaide,62
2015,1,adam saad,Gold Coast,62
2015,1,tom bellchambers,Essendon,62
2015,1,dustin fletcher,Essendon,62
2015,1,tomas bugg,Greater Western Sydney,62
2015,1,heath shaw,Greater Western Sydney,62
2015,1,michael hibberd,Essendon,62
2015,1,adam cooney,Essendon,61
2015,1,alex fasolo,Collingwood,61
2015,1,cameron wood,Carlton,61
2015,1,charlie cameron,Adelaide,61
2015,1,neville jetta,Melbourne,61
2015,1,nick dal santo,North Melbourne,61
2015,1,gary ablett,Gold Coast,61
2015,1,david mackay,Adelaide,61
2015,1,joel patfull,Greater Western Sydney,61
2015,1,chris yarran,Carlton,60
2015,1,robert murphy,Western Bulldogs,60
2015,1,harry cunningham,Sydney,60
2015,1,ryan bastinac,North Melbourne,60
2015,1,ben sinclair,Collingwood,59
2015,1,travis varcoe,Collingwood,59
2015,1,jake batchelor,Richmond,59
2015,1,lachie neale,Fremantle,59
2015,1,lance franklin,Sydney,59
2015,1,jaden mcgrath,Brisbane Lions,59
2015,1,easton wood,Western Bulldogs,59
2015,1,devon smith,Greater Western Sydney,59
2015,1,sam rowe,Carlton,59
2015,1,sam wright,North Melbourne,58
2015,1,matt shaw,Gold Coast,58
2015,1,jack hombsch,Port Adelaide,58
2015,1,alex rance,Richmond,58
2015,1,rhyce shaw,Sydney,58
2015,1,mark baguley,Essendon,58
2015,1,clancee pearce,Fremantle,57
2015,1,scott lycett,West Coast,57
2015,1,mitch duncan,Geelong,57
2015,1,tom sheridan,Fremantle,57
2015,1,brent stanton,Essendon,57
2015,1,garrick ibbotson,Fremantle,57
2015,1,lewis jetta,Sydney,57
2015,1,tom lynch,Adelaide,57
2015,1,marley williams,Collingwood,57
2015,1,simon white,Carlton,56
2015,1,ben mcevoy,Hawthorn,56
2015,1,jeremy cameron,Greater Western Sydney,55
2015,1,drew petrie,North Melbourne,55
2015,1,andrew swallow,North Melbourne,55
2015,1,trent mckenzie,Gold Coast,55
2015,1,jake neade,Port Adelaide,55
2015,1,patrick cripps,Carlton,54
2015,1,matt white,Port Adelaide,54
2015,1,heath grundy,Sydney,54
2015,1,lachie henderson,Carlton,54
2015,1,andrew carrazzo,Carlton,54
2015,1,trent cotchin,Richmond,54
2015,1,michael johnson,Fremantle,54
2015,1,jack gunston,Hawthorn,54
2015,1,christian salem,Melbourne,54
2015,1,daniel merrett,Brisbane Lions,53
2015,1,tom scully,Greater Western Sydney,53
2015,1,phil davis,Greater Western Sydney,53
2015,1,dustin martin,Richmond,53
2015,1,brett deledio,Richmond,53
2015,1,stephen hill,Fremantle,53
2015,1,tim membrey,St Kilda,53
2015,1,jed anderson,Hawthorn,53
2015,1,martin gleeson,Essendon,53
2015,1,kyle hartigan,Adelaide,53
2015,1,brad sheppard,West Coast,52
2015,1,alex sexton,Gold Coast,52
2015,1,tom boyd,Western Bulldogs,52
2015,1,tom lamb,West Coast,52
2015,1,jackson nelson,West Coast,51
2015,1,jarryd lyons,Adelaide,51
2015,1,brian lake,Hawthorn,51
2015,1,sam frost,Melbourne,51
2015,1,luke mcpharlin,Fremantle,51
2015,1,nick smith,Sydney,51
2015,1,,Melbourne,51
2015,1,tom hawkins,Geelong,50
2015,1,dean towers,Sydney,50
2015,1,rohan bewick,Brisbane Lions,49
2015,1,billy longer,St Kilda,49
2015,1,cam ellis-yolmen,Adelaide,49
2015,1,zac clarke,Fremantle,49
2015,1,scott thompson,North Melbourne,49
2015,1,liam jones,Carlton,49
2015,1,ryan griffen,Greater Western Sydney,48
2015,1,jarrad waite,North Melbourne,48
2015,1,darcy lang,Geelong,48
2015,1,matthew wright,Adelaide,48
2015,1,brent harvey,North Melbourne,47
2015,1,ricky henderson,Adelaide,46
2015,1,daniel wells,North Melbourne,46
2015,1,gary rohan,Sydney,46
2015,1,luke dunstan,St Kilda,45
2015,1,zach tuohy,Carlton,45
2015,1,jake lloyd,Sydney,45
2015,1,cam sutcliffe,Fremantle,44
2015,1,daniel mcstay,Brisbane Lions,44
2015,1,michael walters,Fremantle,44
2015,1,justin clarke,Brisbane Lions,44
2015,1,ben stratton,Hawthorn,44
2015,1,touk miller,Gold Coast,44
2015,1,jack newnes,St Kilda,43
2015,1,troy chaplin,Richmond,42
2015,1,heritier lumumba,Melbourne,42
2015,1,ben jacobs,North Melbourne,42
2015,1,adam goodes,Sydney,42
2015,1,jared rivers,Geelong,41
2015,1,billie smedts,Geelong,41
2015,1,nick suban,Fremantle,41
2015,1,jed bews,Geelong,41
2015,1,james aish,Brisbane Lions,41
2015,1,luke mcdonald,North Melbourne,41
2015,1,jay schulz,Port Adelaide,41
2015,1,dean kent,Melbourne,41
2015,1,joe daniher,Essendon,41
2015,1,luke brown,Adelaide,40
2015,1,greg broughton,Gold Coast,40
2015,1,tom lonergan,Geelong,40
2015,1,dom sheed,West Coast,40
2015,1,hayden ballantyne,Fremantle,39
2015,1,jackson ramsay,Collingwood,39
2015,1,liam shiels,Hawthorn,39
2015,1,ryan lester,Brisbane Lions,38
2015,1,nakia cockatoo,Geelong,38
2015,1,clem smith,Carlton,38
2015,1,sam reid,Sydney,38
2015,1,matt de boer,Fremantle,38
2015,1,jack lonie,St Kilda,37
2015,1,kade kolodjashnij,Gold Coast,37
2015,1,john butcher,Port Adelaide,36
2015,1,patrick mcginnity,West Coast,36
2015,1,michael firrito,North Melbourne,36
2015,1,rory thompson,Gold Coast,36
2015,1,kayne turner,North Melbourne,36
2015,1,chris mayne,Fremantle,35
2015,1,ted richards,Sydney,34
2015,1,dylan grimes,Richmond,34
2015,1,alipate carlile,Port Adelaide,34
2015,1,sam day,Gold Coast,34
2015,1,curtly hampton,Greater Western Sydney,34
2015,1,sam mayes,Brisbane Lions,33
2015,1,jack sinclair,St Kilda,33
2015,1,nathan brown,Collingwood,32
2015,1,dawson simpson,Geelong,31
2015,1,michael jamison,Carlton,30
2015,1,kristian jaksch,Carlton,28
2015,1,eli templeton,St Kilda,26
2015,1,chris newman,Richmond,26
2015,1,jack frost,Collingwood,25
2015,1,adam oxley,Collingwood,25
2015,1,stephen coniglio,Greater Western Sydney,24
2015,1,cory gregson,Geelong,23
2015,1,nathan gordon,Richmond,23
2015,1,jack redpath,Western Bulldogs,22
2015,1,jarrad grant,Western Bulldogs,18
2015,1,luke delaney,St Kilda,17
2015,1,jarrod garlett,Gold Coast,16
2015,1,jake carlisle,Essendon,16
2015,1,jimmy toumpas,Melbourne,14
2015,1,ahmed saad,St Kilda,13
2015,1,jordan de goey,Collingwood,13
2015,1,aidan corr,Greater Western Sydney,12
2015,1,steven morris,Richmond,11
2015,1,angus monfries,Port Adelaide,10
2015,1,joel tippett,North Melbourne,6
2015,1,mitch brown,West Coast,4
2015,1,dale thomas,Carlton,4
2015,1,david myers,Essendon,3
2015,2,todd goldstein,North Melbourne,153
2015,2,david mundy,Fremantle,151
2015,2,jarrad waite,North Melbourne,146
2015,2,michael barlow,Fremantle,145
2015,2,josh kennedy,West Coast,141
2015,2,dylan shiel,Greater Western Sydney,136
2015,2,marcus bontempelli,Western Bulldogs,133
2015,2,jack ziebell,North Melbourne,131
2015,2,dyson heppell,Essendon,129
2015,2,jasper pittard,Port Adelaide,128
2015,2,stephen coniglio,Greater Western Sydney,125
2015,2,bryce gibbs,Carlton,125
2015,2,stephen hill,Fremantle,124
2015,2,lance franklin,Sydney,121
2015,2,josh kennedy,Sydney,120
2015,2,sam jacobs,Adelaide,119
2015,2,jordan lewis,Hawthorn,119
2015,2,luke shuey,West Coast,119
2015,2,alex rance,Richmond,117
2015,2,cale hooker,Essendon,117
2015,2,rory sloane,Adelaide,117
2015,2,zach merrett,Essendon,116
2015,2,nat fyfe,Fremantle,116
2015,2,matthew jaensch,Adelaide,115
2015,2,andrew gaff,West Coast,115
2015,2,patrick dangerfield,Adelaide,114
2015,2,dustin martin,Richmond,114
2015,2,richard douglas,Adelaide,112
2015,2,josh bruce,St Kilda,112
2015,2,michael rischitelli,Gold Coast,112
2015,2,jack gunston,Hawthorn,112
2015,2,trent cotchin,Richmond,111
2015,2,nick smith,Sydney,111
2015,2,luke hodge,Hawthorn,111
2015,2,david armitage,St Kilda,111
2015,2,brodie smith,Adelaide,111
2015,2,taylor walker,Adelaide,110
2015,2,kieren jack,Sydney,109
2015,2,matthew boyd,Western Bulldogs,109
2015,2,angus monfries,Port Adelaide,109
2015,2,nick riewoldt,St Kilda,108
2015,2,joel selwood,Geelong,107
2015,2,ollie wines,Port Adelaide,106
2015,2,paul duffield,Fremantle,106
2015,2,shane mumford,Greater Western Sydney,105
2015,2,callan ward,Greater Western Sydney,105
2015,2,jack newnes,St Kilda,105
2015,2,mark lecras,West Coast,105
2015,2,brodie grundy,Collingwood,104
2015,2,jake melksham,Essendon,104
2015,2,adam oxley,Collingwood,103
2015,2,jobe watson,Essendon,103
2015,2,jack redden,Brisbane Lions,103
2015,2,josh caddy,Geelong,103
2015,2,sam gibson,North Melbourne,102
2015,2,luke dahlhaus,Western Bulldogs,102
2015,2,andrejs everitt,Carlton,101
2015,2,shaun higgins,North Melbourne,100
2015,2,sam docherty,Carlton,100
2015,2,jack steven,St Kilda,100
2015,2,brad ebert,Port Adelaide,100
2015,2,tory dickson,Western Bulldogs,100
2015,2,luke dunstan,St Kilda,99
2015,2,scott pendlebury,Collingwood,98
2015,2,brendon goddard,Essendon,98
2015,2,justin westhoff,Port Adelaide,97
2015,2,robbie gray,Port Adelaide,97
2015,2,heath shaw,Greater Western Sydney,97
2015,2,zach tuohy,Carlton,97
2015,2,dion prestia,Gold Coast,97
2015,2,robin nahas,North Melbourne,97
2015,2,mitch wallis,Western Bulldogs,96
2015,2,rory laird,Adelaide,96
2015,2,easton wood,Western Bulldogs,96
2015,2,kamdyn mcintosh,Richmond,96
2015,2,jack viney,Melbourne,95
2015,2,matt priddis,West Coast,95
2015,2,kurt tippett,Sydney,95
2015,2,jarrad mcveigh,Sydney,95
2015,2,lachie neale,Fremantle,95
2015,2,nathan van berlo,Adelaide,95
2015,2,cam ellis-yolmen,Adelaide,95
2015,2,stefan martin,Brisbane Lions,94
2015,2,chris masten,West Coast,94
2015,2,matt suckling,Hawthorn,94
2015,2,brandon ellis,Richmond,94
2015,2,marc murphy,Carlton,93
2015,2,jack macrae,Western Bulldogs,93
2015,2,brad sheppard,West Coast,93
2015,2,matthew pavlich,Fremantle,93
2015,2,lewis jetta,Sydney,93
2015,2,brent stanton,Essendon,92
2015,2,ricky henderson,Adelaide,92
2015,2,ryan griffen,Greater Western Sydney,92
2015,2,anthony miles,Richmond,92
2015,2,josh kelly,Greater Western Sydney,92
2015,2,kane cornes,Port Adelaide,91
2015,2,chris mayne,Fremantle,91
2015,2,levi casboult,Carlton,91
2015,2,kade simpson,Carlton,91
2015,2,michael hibberd,Essendon,91
2015,2,tom lynch,Adelaide,91
2015,2,tom jonas,Port Adelaide,91
2015,2,scott lycett,West Coast,90
2015,2,sam fisher,St Kilda,90
2015,2,ben cunnington,North Melbourne,90
2015,2,jesse hogan,Melbourne,89
2015,2,james kelly,Geelong,88
2015,2,kyle hartigan,Adelaide,88
2015,2,michael johnson,Fremantle,88
2015,2,taylor adams,Collingwood,88
2015,2,grant birchall,Hawthorn,88
2015,2,shane savage,St Kilda,87
2015,2,dan hannebery,Sydney,87
2015,2,toby greene,Greater Western Sydney,87
2015,2,harley bennell,Gold Coast,87
2015,2,mark baguley,Essendon,86
2015,2,michael hurley,Essendon,86
2015,2,luke parker,Sydney,86
2015,2,adam treloar,Greater Western Sydney,86
2015,2,jay schulz,Port Adelaide,85
2015,2,aaron sandilands,Fremantle,85
2015,2,christian salem,Melbourne,85
2015,2,david swallow,Gold Coast,84
2015,2,taylor hunt,Richmond,84
2015,2,andrew swallow,North Melbourne,84
2015,2,jake carlisle,Essendon,84
2015,2,bradley hill,Hawthorn,84
2015,2,travis colyer,Essendon,84
2015,2,drew petrie,North Melbourne,84
2015,2,ben griffiths,Richmond,83
2015,2,chris newman,Richmond,83
2015,2,heath grundy,Sydney,83
2015,2,bachar houli,Richmond,83
2015,2,jesse white,Collingwood,83
2015,2,daniel talia,Adelaide,82
2015,2,dane swan,Collingwood,82
2015,2,chad wingard,Port Adelaide,81
2015,2,paul puopolo,Hawthorn,81
2015,2,jack martin,Gold Coast,81
2015,2,tom langdon,Collingwood,81
2015,2,mitch honeychurch,Western Bulldogs,81
2015,2,paul chapman,Essendon,81
2015,2,dylan roberton,St Kilda,81
2015,2,joe daniher,Essendon,80
2015,2,dane rampe,Sydney,80
2015,2,jed adcock,Brisbane Lions,80
2015,2,cyril rioli,Hawthorn,80
2015,2,mitch robinson,Brisbane Lions,80
2015,2,paddy ryder,Port Adelaide,80
2015,2,adam saad,Gold Coast,80
2015,2,cameron guthrie,Geelong,79
2015,2,luke mcpharlin,Fremantle,79
2015,2,lewis taylor,Brisbane Lions,79
2015,2,craig bird,Sydney,78
2015,2,tom mcdonald,Melbourne,78
2015,2,jared polec,Port Adelaide,78
2015,2,tom scully,Greater Western Sydney,77
2015,2,jarryd roughead,Hawthorn,77
2015,2,tom bellchambers,Essendon,77
2015,2,rhyce shaw,Sydney,76
2015,2,daniel cross,Melbourne,76
2015,2,jarryd blair,Collingwood,76
2015,2,jake lloyd,Sydney,76
2015,2,chris yarran,Carlton,75
2015,2,jamie cripps,West Coast,75
2015,2,eddie betts,Adelaide,75
2015,2,daniel rich,Brisbane Lions,75
2015,2,jack riewoldt,Richmond,75
2015,2,zac obrien,Brisbane Lions,75
2015,2,robert murphy,Western Bulldogs,75
2015,2,david zaharakis,Essendon,75
2015,2,lynden dunn,Melbourne,75
2015,2,maverick weller,St Kilda,75
2015,2,mark blicavs,Geelong,75
2015,2,lachie henderson,Carlton,75
2015,2,nic naitanui,West Coast,75
2015,2,brian lake,Hawthorn,74
2015,2,jamie elliott,Collingwood,74
2015,2,ricky petterd,Richmond,74
2015,2,jack lonie,St Kilda,74
2015,2,hamish hartlett,Port Adelaide,74
2015,2,danyle pearce,Fremantle,74
2015,2,jarryn geary,St Kilda,74
2015,2,jake batchelor,Richmond,74
2015,2,hayden ballantyne,Fremantle,74
2015,2,cameron shenton,St Kilda,74
2015,2,george horlin-smith,Geelong,74
2015,2,isaac smith,Hawthorn,74
2015,2,nick suban,Fremantle,73
2015,2,allen christensen,Brisbane Lions,73
2015,2,michael walters,Fremantle,73
2015,2,phil davis,Greater Western Sydney,73
2015,2,shaun burgoyne,Hawthorn,72
2015,2,will minson,Western Bulldogs,72
2015,2,will schofield,West Coast,72
2015,2,luke breust,Hawthorn,72
2015,2,jeremy mcgovern,West Coast,71
2015,2,jake neade,Port Adelaide,71
2015,2,matt white,Port Adelaide,71
2015,2,ben stratton,Hawthorn,71
2015,2,harry taylor,Geelong,71
2015,2,liam picken,Western Bulldogs,71
2015,2,mitch hallahan,Gold Coast,70
2015,2,zac smith,Gold Coast,70
2015,2,heritier lumumba,Melbourne,70
2015,2,gary ablett,Gold Coast,70
2015,2,chris judd,Carlton,70
2015,2,lachie whitfield,Greater Western Sydney,70
2015,2,corey enright,Geelong,69
2015,2,mark jamar,Melbourne,69
2015,2,brent harvey,North Melbourne,69
2015,2,sam lloyd,Richmond,69
2015,2,isaac heeney,Sydney,69
2015,2,sean dempster,St Kilda,69
2015,2,ivan maric,Richmond,68
2015,2,dom sheed,West Coast,68
2015,2,steve johnson,Geelong,68
2015,2,tom bell,Carlton,67
2015,2,jonathon ceglar,Hawthorn,67
2015,2,mike pyke,Sydney,67
2015,2,devon smith,Greater Western Sydney,67
2015,2,nick malceski,Gold Coast,66
2015,2,alex fasolo,Collingwood,66
2015,2,patrick ambrose,Essendon,66
2015,2,rhys stanley,Geelong,66
2015,2,shaun grigg,Richmond,66
2015,2,cam mccarthy,Greater Western Sydney,66
2015,2,kade kolodjashnij,Gold Coast,66
2015,2,jack watts,Melbourne,65
2015,2,ben brown,North Melbourne,64
2015,2,dean towers,Sydney,64
2015,2,ed curnow,Carlton,64
2015,2,garrick ibbotson,Fremantle,64
2015,2,kyle cheney,Adelaide,64
2015,2,jackson nelson,West Coast,64
2015,2,jack sinclair,St Kilda,64
2015,2,adam cooney,Essendon,64
2015,2,cameron wood,Carlton,64
2015,2,jack crisp,Collingwood,63
2015,2,clancee pearce,Fremantle,63
2015,2,mathew stokes,Geelong,62
2015,2,lindsay thomas,North Melbourne,62
2015,2,tim broomhead,Collingwood,62
2015,2,nick vlastuin,Richmond,62
2015,2,jack billings,St Kilda,62
2015,2,josh jenkins,Adelaide,61
2015,2,travis boak,Port Adelaide,61
2015,2,troy chaplin,Richmond,61
2015,2,kayne turner,North Melbourne,61
2015,2,jackson trengove,Port Adelaide,61
2015,2,luke mcdonald,North Melbourne,61
2015,2,dayne zorko,Brisbane Lions,61
2015,2,sam wright,North Melbourne,61
2015,2,jed anderson,Hawthorn,61
2015,2,bernie vince,Melbourne,60
2015,2,marley williams,Collingwood,60
2015,2,nathan gordon,Richmond,60
2015,2,marco paparone,Brisbane Lions,60
2015,2,travis cloke,Collingwood,60
2015,2,martin gleeson,Essendon,60
2015,2,jason johannisen,Western Bulldogs,59
2015,2,tom lynch,Gold Coast,59
2015,2,sharrod wellingham,West Coast,59
2015,2,nathan wright,St Kilda,59
2015,2,lee spurr,Fremantle,59
2015,2,tom lonergan,Geelong,58
2015,2,rhys palmer,Greater Western Sydney,58
2015,2,billie smedts,Geelong,58
2015,2,jarrod harbrow,Gold Coast,58
2015,2,jeremy cameron,Greater Western Sydney,58
2015,2,cory gregson,Geelong,58
2015,2,lin jong,Western Bulldogs,57
2015,2,andrew carrazzo,Carlton,57
2015,2,jarrod garlett,Gold Coast,56
2015,2,aaron vandenberg,Melbourne,56
2015,2,chris dawes,Melbourne,56
2015,2,ahmed saad,St Kilda,55
2015,2,jackson ramsay,Collingwood,55
2015,2,andrew mackie,Geelong,55
2015,2,josh green,Brisbane Lions,54
2015,2,alipate carlile,Port Adelaide,54
2015,2,gary rohan,Sydney,54
2015,2,jonathan orourke,Hawthorn,53
2015,2,matt rosa,West Coast,53
2015,2,ted richards,Sydney,53
2015,2,cam sutcliffe,Fremantle,53
2015,2,ben newton,Melbourne,53
2015,2,dayne beams,Brisbane Lions,53
2015,2,billy longer,St Kilda,52
2015,2,jake stringer,Western Bulldogs,52
2015,2,charlie cameron,Adelaide,52
2015,2,dean kent,Melbourne,51
2015,2,matthew broadbent,Port Adelaide,51
2015,2,tom hawkins,Geelong,51
2015,2,darcy lang,Geelong,50
2015,2,sean lemmens,Gold Coast,50
2015,2,luke delaney,St Kilda,50
2015,2,ryan lester,Brisbane Lions,49
2015,2,tom curren,St Kilda,49
2015,2,paul seedsman,Collingwood,49
2015,2,david mackay,Adelaide,48
2015,2,nick dal santo,North Melbourne,48
2015,2,jarrad grant,Western Bulldogs,48
