year,round,displayName,team,score
2012,1,Christopher Yarran,Carlton,85
2012,1,Bernie Vince,Adelaide,85
2012,1,Ted Richards,Sydney,85
2012,1,Brent Guerra,Hawthorn,84
2012,1,Brodie Smith,Adelaide,84
2012,1,Harley Bennell,Gold Coast,84
2012,1,Garrick Ibbotson,Fremantle,84
2012,1,Adam Goodes,Sydney,84
2012,1,Matthew Pavlich,Fremantle,83
2012,1,Daniel Merrett,Brisbane Lions,83
2012,1,Nick Malceski,Sydney,83
2012,1,Beau Waters,West Coast,83
2012,1,Jake Melksham,Essendon,83
2012,1,Nathan Jones,Melbourne,82
2012,1,Mark Jamar,Melbourne,82
2012,1,Claye Beams,Brisbane Lions,82
2012,1,Scott Thompson,North Melbourne,82
2012,1,Isaac Smith,Hawthorn,82
2012,1,Jack Redden,Brisbane Lions,82
2012,1,Mitch Robinson,Carlton,82
2012,1,Andy Otten,Adelaide,81
2012,1,Gary Rohan,Sydney,81
2012,1,Michael Rischitelli,Gold Coast,80
2012,1,Ben Howlett,Essendon,80
2012,1,Alex Johnson,Sydney,80
2012,1,Michael Johnson,Fremantle,80
2012,1,Will Schofield,West Coast,80
2012,1,Steven Motlop,Geelong,80
2012,1,James Podsiadly,Geelong,80
2012,1,David MacKay,Adelaide,79
2012,1,Luke Shuey,West Coast,79
2012,1,Graham Johncock,Adelaide,79
2012,1,Ryan Hargrave,Western Bulldogs,79
2012,1,Dustin Martin,Richmond,79
2012,1,Shannon Hurn,West Coast,79
2012,1,Adam Cooney,Western Bulldogs,79
2012,1,Brent Harvey,North Melbourne,79
2012,1,Drew Petrie,North Melbourne,79
2012,1,Cyril Rioli,Hawthorn,79
2012,1,Heath Scotland,Carlton,79
2012,1,Clay Smith,Western Bulldogs,79
2012,1,Sean Dempster,St Kilda,78
2012,1,Jack Watts,Melbourne,78
2012,1,Dion Prestia,Gold Coast,78
2012,1,Josh Caddy,Gold Coast,77
2012,1,Mitchell Golby,Brisbane Lions,77
2012,1,Jarryn Geary,St Kilda,77
2012,1,Nick Riewoldt,St Kilda,77
2012,1,Jonathan Giles,Greater Western Sydney,77
2012,1,Domenic Cassisi,Port Adelaide,77
2012,1,Curtly Hampton,Greater Western Sydney,77
2012,1,Chris Masten,West Coast,77
2012,1,Sam Gilbert,St Kilda,77
2012,1,Tom Hawkins,Geelong,76
2012,1,Broc McCauley,Hawthorn,76
2012,1,Edward Curnow,Carlton,76
2012,1,Sam Reid Injured,Sydney,76
2012,1,Rhys Stanley,St Kilda,76
2012,1,Dyson Heppell,Essendon,75
2012,1,Matthew Maguire,Brisbane Lions,75
2012,1,Shaun Hampson,Carlton,75
2012,1,Ryan Crowley,Fremantle,74
2012,1,Terry Milera,St Kilda,74
2012,1,Andrew Gaff,West Coast,74
2012,1,Tim Mohr,Greater Western Sydney,74
2012,1,Daniel Stewart,Port Adelaide,73
2012,1,Luke Russell,Gold Coast,73
2012,1,Mitchell Duncan,Geelong,73
2012,1,Zachary Clarke,Fremantle,73
2012,1,Jarrad McVeigh,Sydney,73
2012,1,Bret Thornton,Carlton,73
2012,1,Clinton Jones,St Kilda,73
2012,1,Joel Corey,Geelong,73
2012,1,Jordie McKenzie,Melbourne,72
2012,1,Ben McGlynn,Sydney,72
2012,1,Leigh Montagna,St Kilda,72
2012,1,Michael Osborne,Hawthorn,71
2012,1,Sam Fisher,St Kilda,71
2012,1,Nicholas Naitanui,West Coast,71
2012,1,Jack Hombsch,Greater Western Sydney,71
2012,1,Mathew Stokes,Geelong,71
2012,1,Campbell Brown,Gold Coast,71
2012,1,Ben Hudson,Brisbane Lions,71
2012,1,Jay Schulz,Port Adelaide,71
2012,1,Alex Rance,Richmond,70
2012,1,Will Hoskin-Elliott,Greater Western Sydney,70
2012,1,Alan Toovey,Collingwood,70
2012,1,Nicholas Suban,Fremantle,69
2012,1,Bachar Houli,Richmond,69
2012,1,Shaun Grigg,Richmond,69
2012,1,Devon Smith,Greater Western Sydney,69
2012,1,Alex Fasolo,Collingwood,69
2012,1,Jarrad Redden,Port Adelaide,68
2012,1,Nial McKeever,Brisbane Lions,68
2012,1,David Hale,Hawthorn,68
2012,1,Zac Smith,Gold Coast,68
2012,1,Steve Johnson,Geelong,68
2012,1,Leigh Adams,North Melbourne,67
2012,1,Liam Jones,Western Bulldogs,67
2012,1,Matthew Broadbent,Port Adelaide,67
2012,1,Christopher Mayne,Fremantle,67
2012,1,Stefan Martin,Melbourne,67
2012,1,Luke McPharlin,Fremantle,67
2012,1,Jason Blake,St Kilda,66
2012,1,Joel Macdonald,Melbourne,66
2012,1,Jack Grimes,Melbourne,66
2012,1,Michael Doughty,Adelaide,65
2012,1,James Frawley,Melbourne,65
2012,1,Shaun Burgoyne,Hawthorn,65
2012,1,Daniel Rich,Brisbane Lions,65
2012,1,Michael Hibberd,Essendon,65
2012,1,Stewart Crameri,Essendon,65
2012,1,Angus Monfries,Essendon,65
2012,1,Robert Murphy,Western Bulldogs,65
2012,1,Kieran Harper,North Melbourne,64
2012,1,Michael Firrito,North Melbourne,64
2012,1,Matthew Leuenberger,Brisbane Lions,64
2012,1,David Myers,Essendon,64
2012,1,Brad Green,Melbourne,64
2012,1,Andrejs Everitt,Sydney,64
2012,1,Jacob Surjan,Port Adelaide,64
2012,1,Chris Newman,Richmond,63
2012,1,Chris Dawes,Collingwood,63
2012,1,Jarrod Harbrow,Gold Coast,63
2012,1,Courtenay Dempsey,Essendon,63
2012,1,Shane Savage,Hawthorn,63
2012,1,Jared Polec,Brisbane Lions,63
2012,1,Karmichael Hunt,Gold Coast,63
2012,1,Todd Banfield,Brisbane Lions,62
2012,1,Phil Davis,Greater Western Sydney,62
2012,1,Liam Picken,Western Bulldogs,62
2012,1,Jeremy Laidler,Carlton,62
2012,1,Travis Boak,Port Adelaide,62
2012,1,Martin Mattner,Sydney,62
2012,1,Daniel Jackson,Richmond,62
2012,1,Martin Clarke,Collingwood,61
2012,1,Cameron Guthrie,Geelong,61
2012,1,Nathan Lovett-Murray,Essendon,61
2012,1,Lachlan Henderson,Carlton,60
2012,1,Cameron O'Shea,Port Adelaide,60
2012,1,Stephen Hill,Fremantle,60
2012,1,Brett Peake,St Kilda,60
2012,1,Ryan Bastinac,North Melbourne,60
2012,1,Jarrad Waite,Carlton,60
2012,1,Mitchell Clark,Melbourne,60
2012,1,Greg Broughton,Fremantle,59
2012,1,Aaron Edwards,North Melbourne,59
2012,1,Luke Breust,Hawthorn,59
2012,1,Dean Polo,St Kilda,59
2012,1,Jason Porplyzia,Adelaide,58
2012,1,Jared Petrenko,Adelaide,58
2012,1,Paul Bower,Carlton,58
2012,1,Mitchell Wallis,Western Bulldogs,58
2012,1,Stephen Milne,St Kilda,58
2012,1,Troy Chaplin,Port Adelaide,58
2012,1,Leroy Jetta,Essendon,58
2012,1,Joel Patfull,Brisbane Lions,58
2012,1,Michael Hurley,Essendon,58
2012,1,Samuel Wright,North Melbourne,58
2012,1,Scott McMahon,North Melbourne,57
2012,1,Justin Westhoff,Port Adelaide,57
2012,1,Adam Selwood,West Coast,57
2012,1,Zach Tuohy,Carlton,57
2012,1,Heath Shaw,Collingwood,56
2012,1,Hamish McIntosh,North Melbourne,56
2012,1,Daniel Talia,Adelaide,56
2012,1,Todd Goldstein,North Melbourne,56
2012,1,Josh Hill,West Coast,56
2012,1,Jeff Garlett,Carlton,56
2012,1,Kepler Bradley,Fremantle,56
2012,1,Paul Stewart,Port Adelaide,55
2012,1,David Armitage,St Kilda,55
2012,1,Luke Parker,Sydney,55
2012,1,Aaron Hall,Gold Coast,55
2012,1,Josh Mellington,Fremantle,55
2012,1,Adam Tomlinson,Greater Western Sydney,54
2012,1,Chad Wingard,Port Adelaide,54
2012,1,Josh Gibson,Hawthorn,54
2012,1,Ben Cunnington,North Melbourne,53
2012,1,Stephen Coniglio,Greater Western Sydney,53
2012,1,Jeremy Howe,Melbourne,53
2012,1,Luke Rounds,Collingwood,53
2012,1,Rohan Bail,Melbourne,52
2012,1,Ben Sinclair,Collingwood,52
2012,1,Dylan Addison,Western Bulldogs,52
2012,1,Michael Barlow,Fremantle,52
2012,1,Ashley McGrath,Brisbane Lions,52
2012,1,Aaron Davey,Melbourne,51
2012,1,Colin Garland,Melbourne,51
2012,1,Harry Taylor,Geelong,51
2012,1,Shaun Atley,North Melbourne,51
2012,1,Dustin Fletcher,Essendon,51
2012,1,Billie Smedts,Geelong,50
2012,1,Ryan Lester,Brisbane Lions,49
2012,1,Andrew Embley,West Coast,49
2012,1,Robin Nahas,Richmond,49
2012,1,Jamie Cripps,St Kilda,48
2012,1,Shane Edwards,Richmond,48
2012,1,Clint Bartram,Melbourne,48
2012,1,Trent West,Geelong,48
2012,1,Easton Wood,Western Bulldogs,48
2012,1,Ben Rutten,Adelaide,48
2012,1,Rohan Bewick,Brisbane Lions,47
2012,1,Shane Tuck,Richmond,47
2012,1,Tyson Goldsack,Collingwood,47
2012,1,Jordan Roughead,Western Bulldogs,47
2012,1,Justin Koschitzke,St Kilda,46
2012,1,Josh Tynan,Melbourne,46
2012,1,Aaron Mullett,North Melbourne,46
2012,1,Heritier Lumumba,Collingwood,46
2012,1,Lewis Roberts-Thomson,Sydney,46
2012,1,Addam Maric,Richmond,45
2012,1,Dylan Grimes,Richmond,45
2012,1,Ashton Hams,West Coast,45
2012,1,Brad Miller,Richmond,45
2012,1,Matthew Scarlett,Geelong,45
2012,1,Taylor Hunt,Geelong,45
2012,1,Ben Reid,Collingwood,45
2012,1,Benjamin Stratton,Hawthorn,44
2012,1,Daniel Hannebery,Sydney,44
2012,1,Steven May,Gold Coast,43
2012,1,Matt Campbell,North Melbourne,43
2012,1,Eddie Betts,Carlton,43
2012,1,Tom Lonergan,Geelong,42
2012,1,Jacob Townsend,Greater Western Sydney,42
2012,1,Brent Moloney,Melbourne,41
2012,1,Tom Hickey,Gold Coast,41
2012,1,Jack Gunston,Hawthorn,41
2012,1,Christian Howard,Western Bulldogs,40
2012,1,Brandon Matera,Gold Coast,40
2012,1,Adam McPhee,Fremantle,40
2012,1,Jackson Paine,Collingwood,40
2012,1,Tayte Pears,Essendon,40
2012,1,Jamie MacMillan,North Melbourne,40
2012,1,Ashley Smith,West Coast,40
2012,1,Tom Lynch,Gold Coast,40
2012,1,Jeremy Cameron,Greater Western Sydney,39
2012,1,Zac Dawson,Fremantle,39
2012,1,Kane Lucas,Carlton,39
2012,1,Corey Enright,Geelong,38
2012,1,Chance Bateman,Hawthorn,38
2012,1,Tom Lynch,Adelaide,38
2012,1,Sebastian Tape,Gold Coast,38
2012,1,Brandon Ellis,Richmond,38
2012,1,Cale Hooker,Essendon,37
2012,1,Tory Dickson,Western Bulldogs,37
2012,1,Alipate Carlile,Port Adelaide,37
2012,1,John Butcher,Port Adelaide,37
2012,1,Nathan Wilson,Greater Western Sydney,36
2012,1,Tyrone Vickery,Richmond,36
2012,1,Daniel Gorringe,Gold Coast,36
2012,1,Dylan Shiel,Greater Western Sydney,36
2012,1,Reece Conca,Richmond,35
2012,1,Danyle Pearce,Port Adelaide,35
2012,1,Sam Sheldon,Brisbane Lions,33
2012,1,Eric MacKenzie,West Coast,33
2012,1,Allen Christensen,Geelong,33
2012,1,Ben Jacobs,Port Adelaide,32
2012,1,Jared Rivers,Melbourne,32
2012,1,David Rodan,Port Adelaide,32
2012,1,Jarrad Grant,Western Bulldogs,32
2012,1,Lukas Markovic,Western Bulldogs,31
2012,1,Jayden Post,Richmond,31
2012,1,Jeremy Taylor,Gold Coast,30
2012,1,Mark McVeigh,Essendon,30
2012,1,Matthew Bate,Melbourne,30
2012,1,Brian Lake,Western Bulldogs,29
2012,1,Ryan Schoenmakers,Hawthorn,29
2012,1,Ricky Henderson,Adelaide,28
2012,1,Steven Morris,Richmond,27
2012,1,Darren Glass,West Coast,26
2012,1,Dom Tyson,Greater Western Sydney,25
2012,1,Daniel Kerr,West Coast,24
2012,1,Jordan Russell,Carlton,23
2012,1,Robbie Tarrant,North Melbourne,23
2012,1,Israel Folau,Greater Western Sydney,22
2012,1,Lachlan Keeffe,Collingwood,22
2012,1,Orren Stephenson,Geelong,22
2012,1,Sam Blease,Melbourne,20
2012,1,Harry Cunningham,Sydney,19
2012,1,Jarrad Boumann,Hawthorn,18
2012,1,Paul Seedsman,Collingwood,17
2012,1,Matthew Warnock,Gold Coast,17
2012,1,Clancee Pearce,Fremantle,16
2012,1,Kyle Hardingham,Essendon,16
2012,1,Heath Hocking,Essendon,10
2012,1,Peter Yagmoor,Collingwood,8
2012,1,Farren Ray,St Kilda,2
2012,2,Gary Ablett,Gold Coast,143
2012,2,Shannon Hurn,West Coast,141
2012,2,Brendon Goddard,St Kilda,141
2012,2,Brett Deledio,Richmond,140
2012,2,Jobe Watson,Essendon,139
2012,2,Alex Rance,Richmond,138
2012,2,Ryan Bastinac,North Melbourne,138
2012,2,Josh Kennedy Injured,Sydney,136
2012,2,Chris Judd,Carlton,136
2012,2,Scott Selwood,West Coast,131
2012,2,Jarrad Waite,Carlton,131
2012,2,Nick Riewoldt,St Kilda,126
2012,2,Tom Hawkins,Geelong,125
2012,2,Leigh Adams,North Melbourne,125
2012,2,Matthew Boyd,Western Bulldogs,125
2012,2,Aaron Sandilands,Fremantle,124
2012,2,Luke Shuey,West Coast,123
2012,2,Scott Pendlebury,Collingwood,122
2012,2,Liam Anthony,North Melbourne,121
2012,2,Sam Mitchell,Hawthorn,121
2012,2,Bachar Houli,Richmond,121
2012,2,Kade Simpson,Carlton,119
2012,2,Chris Newman,Richmond,119
2012,2,Brendan Whitecross,Hawthorn,118
2012,2,Chad Cornes,Greater Western Sydney,117
2012,2,Andrew Gaff,West Coast,117
2012,2,Dane Swan,Collingwood,116
2012,2,Brent Stanton,Essendon,116
2012,2,Marc Murphy,Carlton,115
2012,2,Jimmy Bartel,Geelong,114
2012,2,Daniel Wells,North Melbourne,113
2012,2,Chris Masten,West Coast,113
2012,2,Patrick Ryder,Essendon,112
2012,2,Brent Harvey,North Melbourne,110
2012,2,David Armitage,St Kilda,109
2012,2,Scott Thompson,Adelaide,109
2012,2,Angus Monfries,Essendon,108
2012,2,Jack Darling,West Coast,108
2012,2,Robert Murphy,Western Bulldogs,108
2012,2,Toby Greene,Greater Western Sydney,107
2012,2,Dean Cox,West Coast,106
2012,2,Hamish McIntosh,North Melbourne,106
2012,2,James Magner,Melbourne,106
2012,2,Josh Hill,West Coast,105
2012,2,Heath Scotland,Carlton,105
2012,2,Jack Redden,Brisbane Lions,105
2012,2,Rory Sloane,Adelaide,105
2012,2,Aaron Edwards,North Melbourne,105
2012,2,Jonathan Giles,Greater Western Sydney,104
2012,2,Sam Fisher,St Kilda,104
2012,2,Beau Waters,West Coast,103
2012,2,Tom Lynch,Adelaide,103
2012,2,Ryan Griffen,Western Bulldogs,103
2012,2,Callan Ward,Greater Western Sydney,103
2012,2,Liam Picken,Western Bulldogs,103
2012,2,Mitch Robinson,Carlton,102
2012,2,Daniel Cross,Western Bulldogs,102
2012,2,Nathan Van Berlo,Adelaide,102
2012,2,Joel Selwood,Geelong,102
2012,2,Leigh Montagna,St Kilda,102
2012,2,Shaun Burgoyne,Hawthorn,102
2012,2,David Swallow,Gold Coast,102
2012,2,Shaun Grigg,Richmond,102
2012,2,Kane Cornes,Port Adelaide,101
2012,2,Steve Johnson,Geelong,101
2012,2,Jack Steven,St Kilda,99
2012,2,Matthew Leuenberger,Brisbane Lions,99
2012,2,Ryan Crowley,Fremantle,99
2012,2,Andrew Carrazzo,Carlton,98
2012,2,Ben Cunnington,North Melbourne,98
2012,2,Michael Firrito,North Melbourne,98
2012,2,Rhys Stanley,St Kilda,98
2012,2,Adam Selwood,West Coast,98
2012,2,Dylan Grimes,Richmond,98
2012,2,Matthew Priddis,West Coast,97
2012,2,Alex Johnson,Sydney,97
2012,2,Shane Tuck,Richmond,96
2012,2,Ben Howlett,Essendon,96
2012,2,Brent Reilly,Adelaide,95
2012,2,Clancee Pearce,Fremantle,95
2012,2,Taylor Walker,Adelaide,95
2012,2,Clinton Jones,St Kilda,95
2012,2,Daniel Rich,Brisbane Lions,94
2012,2,Andrew Swallow,North Melbourne,94
2012,2,Courtenay Dempsey,Essendon,94
2012,2,Matthew Kreuzer,Carlton,94
2012,2,Travis Cloke,Collingwood,94
2012,2,Brian Lake,Western Bulldogs,93
2012,2,Ryan Hargrave,Western Bulldogs,93
2012,2,Paul Chapman,Geelong,93
2012,2,Michael Johnson,Fremantle,93
2012,2,Bernie Vince,Adelaide,93
2012,2,Nathan Jones,Melbourne,92
2012,2,Drew Petrie,North Melbourne,92
2012,2,Christopher Yarran,Carlton,91
2012,2,Paul Bower,Carlton,91
2012,2,Jake Batchelor,Richmond,91
2012,2,David Zaharakis,Essendon,91
2012,2,Nick Dal Santo,St Kilda,91
2012,2,Matthew De Boer,Fremantle,90
2012,2,Nick Malceski,Sydney,90
2012,2,Leroy Jetta,Essendon,89
2012,2,Lenny Hayes,St Kilda,89
2012,2,Jay Schulz,Port Adelaide,89
2012,2,Trent Cotchin,Richmond,88
2012,2,Michael Doughty,Adelaide,88
2012,2,Tendai Mzungu,Fremantle,88
2012,2,Ben McEvoy,St Kilda,88
2012,2,David MacKay,Adelaide,88
2012,2,Jarryd Blair,Collingwood,87
2012,2,Dyson Heppell,Essendon,87
2012,2,Tom Scully,Greater Western Sydney,87
2012,2,Matthew Rosa,West Coast,87
2012,2,Jordan Lewis,Hawthorn,86
2012,2,Luke Ball,Collingwood,86
2012,2,Jarrad McVeigh,Sydney,85
2012,2,Dale Thomas,Collingwood,85
2012,2,James Podsiadly,Geelong,85
2012,2,Shaun Higgins,Western Bulldogs,85
2012,2,Nathan Fyfe,Fremantle,85
2012,2,Steele Sidebottom,Collingwood,85
2012,2,Terry Milera,St Kilda,85
2012,2,Stewart Crameri,Essendon,85
2012,2,Reece Conca,Richmond,85
2012,2,Jeremy Howe,Melbourne,85
2012,2,Justin Westhoff,Port Adelaide,85
2012,2,Eddie Betts,Carlton,84
2012,2,Jared Brennan,Gold Coast,84
2012,2,Heritier Lumumba,Collingwood,84
2012,2,Jason Porplyzia,Adelaide,83
2012,2,Isaac Smith,Hawthorn,83
2012,2,Michael Hurley,Essendon,83
2012,2,Matthew Broadbent,Port Adelaide,82
2012,2,Craig Bird,Sydney,82
2012,2,Daniel Kerr,West Coast,82
2012,2,Domenic Cassisi,Port Adelaide,82
2012,2,Brad Ebert,Port Adelaide,82
2012,2,Darren Glass,West Coast,81
2012,2,Adam Goodes,Sydney,81
2012,2,Kieran Harper,North Melbourne,81
2012,2,James Kelly,Geelong,80
2012,2,Dion Prestia,Gold Coast,80
2012,2,Jarryn Geary,St Kilda,80
2012,2,Jeremy Cameron,Greater Western Sydney,80
2012,2,Grant Birchall,Hawthorn,80
2012,2,Nicholas Naitanui,West Coast,79
2012,2,Christopher Mayne,Fremantle,79
2012,2,Brandon Matera,Gold Coast,78
2012,2,Daniel Giansiracusa,Western Bulldogs,78
2012,2,Patrick Dangerfield,Adelaide,78
2012,2,Scott Thompson,North Melbourne,78
2012,2,Ben McGlynn,Sydney,77
2012,2,Steven Morris,Richmond,77
2012,2,Quinten Lynch,West Coast,77
2012,2,Adam Cooney,Western Bulldogs,77
2012,2,Josh Gibson,Hawthorn,77
2012,2,Justin Koschitzke,St Kilda,76
2012,2,Nathan Djerrkura,Western Bulldogs,76
2012,2,Sam Jacobs,Adelaide,76
2012,2,Jason Blake,St Kilda,76
2012,2,Zachary Clarke,Fremantle,76
2012,2,Dustin Martin,Richmond,75
2012,2,John McCarthy,Port Adelaide,75
2012,2,Sam Gilbert,St Kilda,75
2012,2,Samuel Wright,North Melbourne,75
2012,2,Lukas Markovic,Western Bulldogs,75
2012,2,Dayne Beams,Collingwood,74
2012,2,Kurt Tippett,Adelaide,74
2012,2,Sean Dempster,St Kilda,74
2012,2,Alex Fasolo,Collingwood,73
2012,2,Jackson Trengove,Port Adelaide,73
2012,2,Jamie MacMillan,North Melbourne,73
2012,2,Joel Corey,Geelong,73
2012,2,Matthew Pavlich,Fremantle,73
2012,2,Daniel Merrett,Brisbane Lions,72
2012,2,Nathan Foley,Richmond,72
2012,2,Devon Smith,Greater Western Sydney,72
2012,2,Lewis Jetta,Sydney,72
2012,2,Adam Kennedy,Greater Western Sydney,72
2012,2,Kieren Jack,Sydney,72
2012,2,Edward Curnow,Carlton,72
2012,2,Luke Dahlhaus,Western Bulldogs,72
2012,2,Lance Franklin,Hawthorn,72
2012,2,Matthew Suckling,Hawthorn,71
2012,2,Heath Grundy,Sydney,71
2012,2,Cyril Rioli,Hawthorn,71
2012,2,Martin Clarke,Collingwood,71
2012,2,Todd Goldstein,North Melbourne,71
2012,2,Josh Caddy,Gold Coast,70
2012,2,Brodie Smith,Adelaide,70
2012,2,Luke Power,Greater Western Sydney,70
2012,2,Michael Hibberd,Essendon,70
2012,2,Danyle Pearce,Port Adelaide,69
2012,2,Jeff Garlett,Carlton,69
2012,2,Jake Melksham,Essendon,69
2012,2,Jarrad Grant,Western Bulldogs,69
2012,2,Hamish Hartlett,Port Adelaide,69
2012,2,Jake Carlisle,Essendon,68
2012,2,Sam Reid Injured,Sydney,68
2012,2,Bret Thornton,Carlton,68
2012,2,Dustin Fletcher,Essendon,68
2012,2,Jarryd Roughead,Hawthorn,68
2012,2,Simon Black,Brisbane Lions,67
2012,2,Greg Broughton,Fremantle,67
2012,2,Brad Sewell,Hawthorn,67
2012,2,Zach Tuohy,Carlton,67
2012,2,Luke Russell,Gold Coast,67
2012,2,Michael Barlow,Fremantle,67
2012,2,Ryan Lester,Brisbane Lions,66
2012,2,Ashley Smith,West Coast,66
2012,2,Heath Shaw,Collingwood,66
2012,2,Brent Guerra,Hawthorn,66
2012,2,Kepler Bradley,Fremantle,66
2012,2,Shane Savage,Hawthorn,66
2012,2,Ivan Maric,Richmond,66
2012,2,Jack Grimes,Melbourne,65
2012,2,Lynden Dunn,Melbourne,65
2012,2,Scott McMahon,North Melbourne,65
2012,2,David Rodan,Port Adelaide,64
2012,2,Paul Stewart,Port Adelaide,64
2012,2,Stephen Milne,St Kilda,64
2012,2,Allen Christensen,Geelong,63
2012,2,Ben Reid,Collingwood,63
2012,2,Trent West,Geelong,63
2012,2,Joshua Kennedy,West Coast,63
2012,2,Zac Smith,Gold Coast,62
2012,2,Phil Davis,Greater Western Sydney,62
2012,2,Shaun Atley,North Melbourne,62
2012,2,Kane Lucas,Carlton,62
2012,2,Nathan Lovett-Murray,Essendon,62
2012,2,Jordan Roughead,Western Bulldogs,62
2012,2,Garrick Ibbotson,Fremantle,62
2012,2,Luke Parker,Sydney,62
2012,2,Corey Enright,Geelong,62
2012,2,Joel Patfull,Brisbane Lions,61
2012,2,Jack Trengove,Melbourne,61
2012,2,Tom Rockliff,Brisbane Lions,61
2012,2,Brandon Ellis,Richmond,61
2012,2,Mark Seaby,Sydney,60
2012,2,Brad Miller,Richmond,60
2012,2,Jared Petrenko,Adelaide,60
2012,2,Broc McCauley,Hawthorn,60
