year,round,player,team,score
2019,1,darcy macpherson,Gold Coast,96
2019,1,shaun higgins,North Melbourne,95
2019,1,luke shuey,West Coast,95
2019,1,mitch duncan,Geelong,95
2019,1,josh kennedy,Sydney,95
2019,1,jarrod witts,Gold Coast,95
2019,1,todd goldstein,North Melbourne,95
2019,1,dayne zorko,Brisbane Lions,94
2019,1,jared polec,North Melbourne,94
2019,1,jack gunston,Hawthorn,94
2019,1,luke parker,Sydney,94
2019,1,zak jones,Sydney,94
2019,1,devon smith,Essendon,93
2019,1,ryan burton,Port Adelaide,93
2019,1,gary ablett,Geelong,93
2019,1,hugh mccluggage,Brisbane Lions,92
2019,1,jack watts,Port Adelaide,92
2019,1,jack lonie,St Kilda,92
2019,1,kade simpson,Carlton,92
2019,1,tom papley,Sydney,92
2019,1,elliot yeo,West Coast,91
2019,1,lachie neale,Brisbane Lions,91
2019,1,james harmes,Melbourne,91
2019,1,touk miller,Gold Coast,91
2019,1,matthew taberner,Fremantle,91
2019,1,jack newnes,St Kilda,90
2019,1,dale thomas,Carlton,90
2019,1,jack steven,St Kilda,90
2019,1,scott pendlebury,Collingwood,90
2019,1,dayne beams,Collingwood,90
2019,1,charlie ballard,Gold Coast,89
2019,1,blake hardwick,Hawthorn,88
2019,1,adam tomlinson,Greater Western Sydney,88
2019,1,tom phillips,Collingwood,88
2019,1,jarrod berry,Brisbane Lions,88
2019,1,wayne milera,Adelaide,87
2019,1,tom liberatore,Western Bulldogs,87
2019,1,ricky henderson,Hawthorn,87
2019,1,jack redden,West Coast,87
2019,1,jack bowes,Gold Coast,87
2019,1,sam walsh,Carlton,87
2019,1,chris mayne,Collingwood,86
2019,1,willem drew,Port Adelaide,86
2019,1,james aish,Collingwood,85
2019,1,brad sheppard,West Coast,85
2019,1,isaac heeney,Sydney,85
2019,1,rhys stanley,Geelong,85
2019,1,luke dunstan,St Kilda,85
2019,1,brandan parfitt,Geelong,84
2019,1,jack sinclair,St Kilda,84
2019,1,dane rampe,Sydney,84
2019,1,mitch wallis,Western Bulldogs,84
2019,1,zac fisher,Carlton,84
2019,1,brent daniels,Greater Western Sydney,84
2019,1,david zaharakis,Essendon,84
2019,1,brodie grundy,Collingwood,84
2019,1,isaac smith,Hawthorn,84
2019,1,andrew mcgrath,Essendon,84
2019,1,jack billings,St Kilda,84
2019,1,steele sidebottom,Collingwood,84
2019,1,alex witherden,Brisbane Lions,83
2019,1,jayden short,Richmond,83
2019,1,andrew phillips,Carlton,83
2019,1,matthew parker,St Kilda,83
2019,1,david cuningham,Carlton,83
2019,1,aaron hall,North Melbourne,83
2019,1,lachie schultz,Fremantle,83
2019,1,jack higgins,Richmond,83
2019,1,harry cunningham,Sydney,82
2019,1,sam lloyd,Western Bulldogs,82
2019,1,charlie constable,Geelong,82
2019,1,sebastian ross,St Kilda,82
2019,1,michael walters,Fremantle,82
2019,1,brett deledio,Greater Western Sydney,81
2019,1,kyle langford,Essendon,81
2019,1,trent dumont,North Melbourne,81
2019,1,jake melksham,Melbourne,81
2019,1,sam menegola,Geelong,81
2019,1,dustin martin,Richmond,81
2019,1,sam petrevski-seton,Carlton,81
2019,1,dion prestia,Richmond,80
2019,1,rhys mathieson,Brisbane Lions,80
2019,1,aaron naughton,Western Bulldogs,79
2019,1,charlie cameron,Brisbane Lions,79
2019,1,rory lobb,Fremantle,79
2019,1,robbie gray,Port Adelaide,79
2019,1,matt suckling,Western Bulldogs,79
2019,1,bryce gibbs,Adelaide,79
2019,1,josh bruce,St Kilda,79
2019,1,shannon hurn,West Coast,79
2019,1,josh dunkley,Western Bulldogs,79
2019,1,bailey banfield,Fremantle,79
2019,1,jamie elliott,Collingwood,79
2019,1,nathan jones,Melbourne,78
2019,1,jack crisp,Collingwood,78
2019,1,alex sexton,Gold Coast,78
2019,1,harry mckay,Carlton,77
2019,1,alex keath,Adelaide,77
2019,1,heath shaw,Greater Western Sydney,77
2019,1,tim membrey,St Kilda,76
2019,1,david mirra,Hawthorn,76
2019,1,tom hawkins,Geelong,76
2019,1,adam saad,Essendon,76
2019,1,shaun atley,North Melbourne,75
2019,1,brodie smith,Adelaide,75
2019,1,caleb daniel,Western Bulldogs,75
2019,1,jack martin,Gold Coast,75
2019,1,dylan shiel,Essendon,75
2019,1,jake kelly,Adelaide,74
2019,1,sam jacobs,Adelaide,73
2019,1,jasper pittard,North Melbourne,73
2019,1,clayton oliver,Melbourne,73
2019,1,callum mills,Sydney,73
2019,1,david swallow,Gold Coast,73
2019,1,liam shiels,Hawthorn,73
2019,1,jeremy howe,Collingwood,72
2019,1,riley bonner,Port Adelaide,72
2019,1,riley knight,Adelaide,72
2019,1,dom tyson,North Melbourne,72
2019,1,toby mclean,Western Bulldogs,72
2019,1,xavier duursma,Port Adelaide,71
2019,1,will setterfield,Carlton,71
2019,1,sean darcy,Fremantle,71
2019,1,luke davies-uniacke,North Melbourne,71
2019,1,tom lynch,Adelaide,71
2019,1,jaidyn stephenson,Collingwood,71
2019,1,harry taylor,Geelong,71
2019,1,ryan bastinac,Brisbane Lions,71
2019,1,reece conca,Fremantle,71
2019,1,george hewett,Sydney,70
2019,1,jacob weitering,Carlton,70
2019,1,luke hodge,Brisbane Lions,70
2019,1,connor rozee,Port Adelaide,69
2019,1,shane edwards,Richmond,69
2019,1,darcy byrne-jones,Port Adelaide,69
2019,1,jarman impey,Hawthorn,69
2019,1,jeremy cameron,Greater Western Sydney,69
2019,1,dawson simpson,Greater Western Sydney,68
2019,1,michael hurley,Essendon,68
2019,1,max gawn,Melbourne,68
2019,1,alex neal-bullen,Melbourne,68
2019,1,josh jenkins,Adelaide,68
2019,1,jack darling,West Coast,68
2019,1,cam rayner,Brisbane Lions,68
2019,1,travis colyer,Fremantle,68
2019,1,lincoln mccarthy,Brisbane Lions,67
2019,1,billy gowers,Western Bulldogs,67
2019,1,dan houston,Port Adelaide,67
2019,1,daniel rioli,Richmond,67
2019,1,kamdyn mcintosh,Richmond,67
2019,1,zac williams,Greater Western Sydney,67
2019,1,harris andrews,Brisbane Lions,67
2019,1,lachie plowman,Carlton,67
2019,1,ben long,St Kilda,66
2019,1,jarryn geary,St Kilda,66
2019,1,mitch robinson,Brisbane Lions,66
2019,1,josh battle,St Kilda,66
2019,1,corey wagner,Melbourne,66
2019,1,david mundy,Fremantle,66
2019,1,tim english,Western Bulldogs,66
2019,1,paddy dow,Carlton,66
2019,1,karl amon,Port Adelaide,66
2019,1,andrew brayshaw,Fremantle,66
2019,1,jade gresham,St Kilda,65
2019,1,sam weideman,Melbourne,65
2019,1,harry morrison,Hawthorn,65
2019,1,marley williams,North Melbourne,65
2019,1,luke mcdonald,North Melbourne,65
2019,1,tom langdon,Collingwood,65
2019,1,ben cunnington,North Melbourne,65
2019,1,jarrod harbrow,Gold Coast,65
2019,1,zak butters,Port Adelaide,64
2019,1,darcy gardiner,Brisbane Lions,64
2019,1,luke ryan,Fremantle,64
2019,1,daniel lloyd,Greater Western Sydney,64
2019,1,tom sparrow,Melbourne,64
2019,1,toby greene,Greater Western Sydney,64
2019,1,stefan martin,Brisbane Lions,63
2019,1,peter wright,Gold Coast,63
2019,1,adam kennedy,Greater Western Sydney,63
2019,1,daniel talia,Adelaide,63
2019,1,dan butler,Richmond,63
2019,1,kayne turner,North Melbourne,63
2019,1,jarryd roughead,Hawthorn,62
2019,1,will hayward,Sydney,62
2019,1,matt de boer,Greater Western Sydney,62
2019,1,michael hibberd,Melbourne,62
2019,1,steven motlop,Port Adelaide,62
2019,1,sam reid,Sydney,62
2019,1,sam powell-pepper,Port Adelaide,61
2019,1,shane savage,St Kilda,61
2019,1,david mackay,Adelaide,61
2019,1,bayley fritsch,Melbourne,61
2019,1,jordan clark,Geelong,60
2019,1,eddie betts,Adelaide,60
2019,1,maverick weller,Richmond,60
2019,1,jimmy webster,St Kilda,60
2019,1,sam reid,Greater Western Sydney,59
2019,1,jake stringer,Essendon,59
2019,1,sam taylor,Greater Western Sydney,59
2019,1,richard douglas,Adelaide,59
2019,1,ben brown,North Melbourne,58
2019,1,daniel mckenzie,St Kilda,58
2019,1,zac bailey,Brisbane Lions,58
2019,1,phil davis,Greater Western Sydney,58
2019,1,aliir aliir,Sydney,58
2019,1,jarrad mcveigh,Sydney,57
2019,1,lachlan keeffe,Greater Western Sydney,57
2019,1,jack ziebell,North Melbourne,57
2019,1,jordan ridley,Essendon,57
2019,1,tory dickson,Western Bulldogs,56
2019,1,george horlin-smith,Gold Coast,56
2019,1,ethan hughes,Fremantle,55
2019,1,david myers,Essendon,55
2019,1,mason cox,Collingwood,55
2019,1,jy simpkin,North Melbourne,55
2019,1,liam duggan,West Coast,55
2019,1,jeremy mcgovern,West Coast,54
2019,1,liam ryan,West Coast,54
2019,1,jordan de goey,Collingwood,54
2019,1,taylor walker,Adelaide,54
2019,1,christian petracca,Melbourne,54
2019,1,tom clurey,Port Adelaide,54
2019,1,jack scrimshaw,Hawthorn,53
2019,1,mitch mcgovern,Carlton,53
2019,1,robbie tarrant,North Melbourne,53
2019,1,nick vlastuin,Richmond,53
2019,1,ben stratton,Hawthorn,53
2019,1,darcy moore,Collingwood,52
2019,1,alex pearce,Fremantle,52
2019,1,oliver florent,Sydney,52
2019,1,mark hutchings,West Coast,52
2019,1,lachie weller,Gold Coast,52
2019,1,pearce hanley,Gold Coast,52
2019,1,taylor duryea,Western Bulldogs,51
2019,1,jayden hunt,Melbourne,51
2019,1,ryan clarke,Sydney,51
2019,1,jarrod garlett,Carlton,51
2019,1,harry himmelberg,Greater Western Sydney,50
2019,1,jack lukosius,Gold Coast,50
2019,1,todd marshall,Port Adelaide,50
2019,1,tom bellchambers,Essendon,50
2019,1,brody mihocek,Collingwood,50
2019,1,chayce jones,Adelaide,50
2019,1,jordan roughead,Collingwood,50
2019,1,zach merrett,Essendon,50
2019,1,liam jones,Carlton,49
2019,1,gary rohan,Geelong,49
2019,1,charlie spargo,Melbourne,49
2019,1,lance franklin,Sydney,49
2019,1,tom barrass,West Coast,49
2019,1,oscar allen,West Coast,48
2019,1,heath grundy,Sydney,48
2019,1,luke breust,Hawthorn,48
2019,1,bailey williams,Western Bulldogs,48
2019,1,jonathon ceglar,Hawthorn,48
2019,1,jarrod brander,West Coast,48
2019,1,ben mckay,North Melbourne,47
2019,1,jack viney,Melbourne,47
2019,1,mark blicavs,Geelong,47
2019,1,lewis pierce,St Kilda,47
2019,1,aaron francis,Essendon,47
2019,1,tom lynch,Richmond,47
2019,1,conor nash,Hawthorn,46
2019,1,jack petruccelle,West Coast,46
2019,1,dean kent,St Kilda,46
2019,1,paddy ryder,Port Adelaide,46
2019,1,mark oconnor,Geelong,46
2019,1,callum wilkie,St Kilda,46
2019,1,conor mckenna,Essendon,45
2019,1,josh thomas,Collingwood,45
2019,1,gryan miers,Geelong,45
2019,1,darragh joyce,St Kilda,45
2019,1,shaun burgoyne,Hawthorn,45
2019,1,lewis jetta,West Coast,45
2019,1,scott lycett,Port Adelaide,44
2019,1,tom atkins,Geelong,44
2019,1,adam cerra,Fremantle,44
2019,1,jeremy finlayson,Greater Western Sydney,43
2019,1,jordan dawson,Sydney,43
2019,1,michael gibbons,Carlton,43
2019,1,jordan murdoch,Gold Coast,43
2019,1,brayden maynard,Collingwood,43
2019,1,nick blakey,Sydney,42
2019,1,marty hore,Melbourne,42
2019,1,daniel venables,West Coast,42
2019,1,jack hombsch,Gold Coast,42
2019,1,tom mcdonald,Melbourne,42
2019,1,tom jonas,Port Adelaide,42
2019,1,charlie curnow,Carlton,41
2019,1,nathan wilson,Fremantle,41
2019,1,mark baguley,Essendon,41
2019,1,dylan grimes,Richmond,40
2019,1,orazio fantasia,Essendon,40
2019,1,ed richards,Western Bulldogs,40
2019,1,callum brown,Collingwood,40
2019,1,josh walker,Brisbane Lions,39
2019,1,daniel mcstay,Brisbane Lions,39
2019,1,zaine cordy,Western Bulldogs,39
2019,1,jake kolodjashnij,Geelong,39
2019,1,travis varcoe,Collingwood,39
2019,1,tom doedee,Adelaide,38
2019,1,mitch brown,Essendon,38
2019,1,josh schache,Western Bulldogs,38
2019,1,paul puopolo,Hawthorn,37
2019,1,lachlan murphy,Adelaide,37
2019,1,neville jetta,Melbourne,36
2019,1,bailey smith,Western Bulldogs,36
2019,1,james frawley,Hawthorn,36
2019,1,lewis melican,Sydney,34
2019,1,chris masten,West Coast,34
2019,1,jake waterman,West Coast,34
2019,1,patrick ambrose,Essendon,33
2019,1,matt guelfi,Essendon,33
2019,1,jack riewoldt,Richmond,32
2019,1,joel hamling,Fremantle,32
2019,1,nathan broad,Richmond,32
2019,1,tom hickey,West Coast,31
2019,1,shaun mckernan,Essendon,30
2019,1,eric hipwood,Brisbane Lions,30
2019,1,tom cole,West Coast,30
2019,1,anthony mcdonald-tipungwuti,Essendon,30
2019,1,noah balta,Richmond,29
2019,1,oscar mcinerney,Brisbane Lions,29
2019,1,alex fasolo,Carlton,28
2019,1,hayden ballantyne,Fremantle,27
2019,1,sam frost,Melbourne,26
2019,1,mason wood,North Melbourne,26
2019,1,david astbury,Richmond,26
2019,1,ben ainsworth,Gold Coast,25
2019,1,chris burgess,Gold Coast,25
2019,1,harry perryman,Greater Western Sydney,25
2019,1,alex rance,Richmond,24
2019,1,hayden crozier,Western Bulldogs,23
2019,1,easton wood,Western Bulldogs,23
2019,1,sam collins,Gold Coast,21
2019,1,oscar mcdonald,Melbourne,21
2019,1,esava ratugolea,Geelong,20
2019,1,jack henry,Geelong,20
2019,1,nathan vardy,West Coast,17
2019,1,ed vickers-willis,North Melbourne,-1
2019,2,adam treloar,Collingwood,152
2019,2,lachie neale,Brisbane Lions,146
2019,2,jack crisp,Collingwood,142
2019,2,travis boak,Port Adelaide,138
2019,2,patrick dangerfield,Geelong,134
2019,2,lachie whitfield,Greater Western Sydney,133
2019,2,chris mayne,Collingwood,131
2019,2,clayton oliver,Melbourne,130
2019,2,bradley hill,Fremantle,129
2019,2,dayne beams,Collingwood,128
2019,2,jake lloyd,Sydney,127
2019,2,jack macrae,Western Bulldogs,124
2019,2,lachie hunter,Western Bulldogs,123
2019,2,jaeger omeara,Hawthorn,122
2019,2,brad ebert,Port Adelaide,121
2019,2,angus brayshaw,Melbourne,121
2019,2,josh kennedy,Sydney,120
2019,2,nat fyfe,Fremantle,119
2019,2,matt suckling,Western Bulldogs,119
2019,2,david swallow,Gold Coast,118
2019,2,patrick cripps,Carlton,116
2019,2,tom phillips,Collingwood,116
2019,2,brody mihocek,Collingwood,115
2019,2,jack viney,Melbourne,115
2019,2,tom stewart,Geelong,115
2019,2,tom rockliff,Port Adelaide,115
2019,2,ben cunnington,North Melbourne,114
2019,2,scott lycett,Port Adelaide,114
2019,2,ricky henderson,Hawthorn,113
2019,2,max gawn,Melbourne,113
2019,2,brodie grundy,Collingwood,112
2019,2,jack martin,Gold Coast,112
2019,2,marcus bontempelli,Western Bulldogs,111
2019,2,tim kelly,Geelong,111
2019,2,rory sloane,Adelaide,110
2019,2,luke shuey,West Coast,109
2019,2,brad crouch,Adelaide,109
2019,2,scott pendlebury,Collingwood,108
2019,2,mitch duncan,Geelong,108
2019,2,darcy byrne-jones,Port Adelaide,108
2019,2,luke dahlhaus,Geelong,107
2019,2,daniel rich,Brisbane Lions,107
2019,2,charlie constable,Geelong,106
2019,2,jordan roughead,Collingwood,106
2019,2,aaron hall,North Melbourne,106
2019,2,dom sheed,West Coast,106
2019,2,tom liberatore,Western Bulldogs,106
2019,2,jarrod harbrow,Gold Coast,105
2019,2,jarrod berry,Brisbane Lions,104
2019,2,steven motlop,Port Adelaide,103
2019,2,alex sexton,Gold Coast,103
2019,2,tory dickson,Western Bulldogs,103
2019,2,michael hurley,Essendon,103
2019,2,rowan marshall,St Kilda,103
2019,2,jack newnes,St Kilda,102
2019,2,xavier duursma,Port Adelaide,102
2019,2,tom hickey,West Coast,102
2019,2,chris masten,West Coast,101
2019,2,dylan shiel,Essendon,101
2019,2,matt crouch,Adelaide,101
2019,2,jeremy howe,Collingwood,100
2019,2,luke parker,Sydney,100
2019,2,zach merrett,Essendon,99
2019,2,mitch wallis,Western Bulldogs,99
2019,2,caleb daniel,Western Bulldogs,98
2019,2,jack bowes,Gold Coast,98
2019,2,jade gresham,St Kilda,98
2019,2,hugh mccluggage,Brisbane Lions,97
2019,2,jack gunston,Hawthorn,97
2019,2,sam powell-pepper,Port Adelaide,97
2019,2,james worpel,Hawthorn,97
2019,2,jack steele,St Kilda,96
2019,2,josh jenkins,Adelaide,96
2019,2,shaun higgins,North Melbourne,96
2019,2,robbie gray,Port Adelaide,96
2019,2,steele sidebottom,Collingwood,96
2019,2,joel selwood,Geelong,96
2019,2,wayne milera,Adelaide,95
2019,2,james aish,Collingwood,95
2019,2,james harmes,Melbourne,94
2019,2,sam menegola,Geelong,94
2019,2,dyson heppell,Essendon,94
2019,2,jack billings,St Kilda,94
2019,2,tom langdon,Collingwood,94
2019,2,adam kennedy,Greater Western Sydney,93
2019,2,mitch robinson,Brisbane Lions,93
2019,2,ed langdon,Fremantle,93
2019,2,jarrod witts,Gold Coast,93
2019,2,brandan parfitt,Geelong,93
2019,2,tom cole,West Coast,93
2019,2,matthew taberner,Fremantle,92
2019,2,adam tomlinson,Greater Western Sydney,92
2019,2,willem drew,Port Adelaide,92
2019,2,brodie smith,Adelaide,91
2019,2,jordan de goey,Collingwood,91
2019,2,brad sheppard,West Coast,91
2019,2,luke davies-uniacke,North Melbourne,90
2019,2,christian salem,Melbourne,90
2019,2,zac williams,Greater Western Sydney,89
2019,2,jared polec,North Melbourne,89
2019,2,jaidyn stephenson,Collingwood,89
2019,2,james cousins,Hawthorn,89
2019,2,bayley fritsch,Melbourne,88
2019,2,touk miller,Gold Coast,88
2019,2,jeremy mcgovern,West Coast,88
2019,2,jack redden,West Coast,88
2019,2,levi greenwood,Collingwood,87
2019,2,dom tyson,North Melbourne,87
2019,2,josh schache,Western Bulldogs,87
2019,2,devon smith,Essendon,86
2019,2,sebastian ross,St Kilda,85
2019,2,lachie weller,Gold Coast,85
2019,2,brayden maynard,Collingwood,85
2019,2,sam walsh,Carlton,85
2019,2,paddy dow,Carlton,85
2019,2,andrew phillips,Carlton,84
2019,2,shannon hurn,West Coast,84
2019,2,taylor walker,Adelaide,84
2019,2,brayden fiorini,Gold Coast,83
2019,2,oscar mcinerney,Brisbane Lions,83
2019,2,adam saad,Essendon,83
2019,2,rory laird,Adelaide,83
2019,2,stefan martin,Brisbane Lions,83
2019,2,dane rampe,Sydney,82
2019,2,travis colyer,Fremantle,82
2019,2,nathan jones,Melbourne,82
2019,2,liam duggan,West Coast,82
2019,2,rhys mathieson,Brisbane Lions,82
2019,2,hayden crozier,Western Bulldogs,82
2019,2,luke breust,Hawthorn,82
2019,2,toby nankervis,Richmond,82
2019,2,jack sinclair,St Kilda,81
2019,2,sam petrevski-seton,Carlton,81
2019,2,tom hawkins,Geelong,81
2019,2,jeremy finlayson,Greater Western Sydney,81
2019,2,ben mcevoy,Hawthorn,81
2019,2,gary ablett,Geelong,81
2019,2,jake melksham,Melbourne,81
2019,2,jacob hopper,Greater Western Sydney,80
2019,2,matt buntine,Greater Western Sydney,80
2019,2,ryan burton,Port Adelaide,80
2019,2,marc murphy,Carlton,79
2019,2,bryce gibbs,Adelaide,79
2019,2,darcy macpherson,Gold Coast,79
2019,2,harry cunningham,Sydney,79
2019,2,tim taranto,Greater Western Sydney,79
2019,2,luke mcdonald,North Melbourne,78
2019,2,david myers,Essendon,77
2019,2,zac bailey,Brisbane Lions,77
2019,2,jake kolodjashnij,Geelong,77
2019,2,david mackay,Adelaide,76
2019,2,paul seedsman,Adelaide,76
2019,2,rory atkins,Adelaide,76
2019,2,tom bellchambers,Essendon,76
2019,2,jack darling,West Coast,76
2019,2,toby mclean,Western Bulldogs,76
2019,2,sam collins,Gold Coast,76
2019,2,anthony miles,Gold Coast,75
2019,2,harris andrews,Brisbane Lions,75
2019,2,dan houston,Port Adelaide,75
2019,2,alex witherden,Brisbane Lions,75
2019,2,jayden short,Richmond,75
2019,2,connor rozee,Port Adelaide,75
2019,2,jordan murdoch,Gold Coast,75
2019,2,zak jones,Sydney,75
2019,2,jack ziebell,North Melbourne,74
2019,2,mitch brown,Essendon,74
2019,2,jake stringer,Essendon,74
2019,2,jack petruccelle,West Coast,74
2019,2,wil powell,Gold Coast,74
2019,2,brandon ellis,Richmond,73
2019,2,josh thomas,Collingwood,73
2019,2,jack scrimshaw,Hawthorn,73
2019,2,nick haynes,Greater Western Sydney,73
2019,2,gryan miers,Geelong,73
2019,2,dale thomas,Carlton,73
2019,2,jarryd lyons,Brisbane Lions,73
2019,2,jarrad mcveigh,Sydney,73
2019,2,andrew brayshaw,Fremantle,73
2019,2,jeremy cameron,Greater Western Sydney,73
2019,2,elliot yeo,West Coast,73
2019,2,tim english,Western Bulldogs,72
2019,2,trent cotchin,Richmond,72
2019,2,jesse hogan,Fremantle,72
2019,2,matt de boer,Greater Western Sydney,72
2019,2,dayne zorko,Brisbane Lions,71
2019,2,josh bruce,St Kilda,71
2019,2,tom lynch,Adelaide,71
2019,2,peter wright,Gold Coast,71
2019,2,jamie macmillan,North Melbourne,71
2019,2,sam reid,Greater Western Sydney,71
2019,2,jack steven,St Kilda,71
2019,2,isaac smith,Hawthorn,70
2019,2,jordan clark,Geelong,70
2019,2,bailey banfield,Fremantle,69
2019,2,lance franklin,Sydney,69
2019,2,mason cox,Collingwood,69
2019,2,tom jonas,Port Adelaide,69
2019,2,christian petracca,Melbourne,69
2019,2,andrew mcgrath,Essendon,69
2019,2,aaron francis,Essendon,69
2019,2,jarryn geary,St Kilda,69
2019,2,aliir aliir,Sydney,69
2019,2,zak butters,Port Adelaide,69
2019,2,riley knight,Adelaide,68
2019,2,josh dunkley,Western Bulldogs,68
2019,2,kade simpson,Carlton,68
2019,2,tom barrass,West Coast,68
2019,2,todd goldstein,North Melbourne,68
2019,2,nathan wilson,Fremantle,68
2019,2,will hayward,Sydney,67
2019,2,jack watts,Port Adelaide,67
2019,2,shane edwards,Richmond,67
2019,2,david zaharakis,Essendon,67
2019,2,taylor duryea,Western Bulldogs,67
2019,2,lachlan murphy,Adelaide,67
2019,2,michael gibbons,Carlton,66
2019,2,harry mckay,Carlton,66
2019,2,tom mcdonald,Melbourne,66
2019,2,dion prestia,Richmond,66
2019,2,sam lloyd,Western Bulldogs,66
2019,2,nic newman,Carlton,66
2019,2,reece conca,Fremantle,66
2019,2,tom papley,Sydney,66
2019,2,justin westhoff,Port Adelaide,65
2019,2,ben brown,North Melbourne,65
2019,2,zac fisher,Carlton,65
2019,2,darcy parish,Essendon,65
2019,2,kamdyn mcintosh,Richmond,65
2019,2,shaun mckernan,Essendon,65
2019,2,jesse joyce,Gold Coast,65
2019,2,paul puopolo,Hawthorn,64
2019,2,rhys stanley,Geelong,64
2019,2,dawson simpson,Greater Western Sydney,64
2019,2,jarryd roughead,Hawthorn,64
2019,2,jonathon ceglar,Hawthorn,63
2019,2,brett deledio,Greater Western Sydney,63
2019,2,charlie cameron,Brisbane Lions,63
2019,2,mitch mcgovern,Carlton,63
2019,2,lincoln mccarthy,Brisbane Lions,63
2019,2,luke hodge,Brisbane Lions,63
2019,2,shaun burgoyne,Hawthorn,63
2019,2,james sicily,Hawthorn,63
2019,2,callum sinclair,Sydney,63
2019,2,heath shaw,Greater Western Sydney,62
2019,2,matthew parker,St Kilda,62
2019,2,riley bonner,Port Adelaide,62
2019,2,pearce hanley,Gold Coast,62
2019,2,josh kennedy,West Coast,61
2019,2,mark blicavs,Geelong,61
2019,2,josh walker,Brisbane Lions,61
2019,2,paddy ryder,Port Adelaide,61
2019,2,callum mills,Sydney,61
2019,2,daniel talia,Adelaide,61
2019,2,josh smith,West Coast,61
2019,2,chris burgess,Gold Coast,60
2019,2,shane savage,St Kilda,60
2019,2,sam jacobs,Adelaide,60
2019,2,luke dunstan,St Kilda,60
2019,2,darcy moore,Collingwood,60
2019,2,sam reid,Sydney,60
2019,2,matt guelfi,Essendon,60
2019,2,dustin martin,Richmond,59
2019,2,jack graham,Richmond,59
2019,2,isaac heeney,Sydney,58
2019,2,mark hutchings,West Coast,58
2019,2,oliver florent,Sydney,58
2019,2,will setterfield,Carlton,58
2019,2,luke ryan,Fremantle,58
2019,2,dean kent,St Kilda,57
2019,2,tom clurey,Port Adelaide,57
2019,2,lewis jetta,West Coast,57
2019,2,tom atkins,Geelong,57
2019,2,tom scully,Hawthorn,57
2019,2,colin oriordan,Sydney,57
2019,2,sam weideman,Melbourne,57
2019,2,jimmy webster,St Kilda,57
2019,2,daniel venables,West Coast,56
2019,2,dylan grimes,Richmond,56
2019,2,mark oconnor,Geelong,56
2019,2,tom lynch,Richmond,55
2019,2,lachie plowman,Carlton,55
2019,2,gary rohan,Geelong,55
2019,2,jake kelly,Adelaide,55
2019,2,nathan vardy,West Coast,55
2019,2,cam rayner,Brisbane Lions,55
2019,2,michael walters,Fremantle,55
2019,2,kyle langford,Essendon,54
2019,2,oscar allen,West Coast,54
2019,2,conor mckenna,Essendon,54
2019,2,sean darcy,Fremantle,54
2019,2,jacob weitering,Carlton,54
2019,2,darcy tucker,Fremantle,54
2019,2,george hewett,Sydney,53
2019,2,billy gowers,Western Bulldogs,53
2019,2,michael hibberd,Melbourne,53
2019,2,patrick ambrose,Essendon,53
2019,2,harry himmelberg,Greater Western Sydney,52
2019,2,orazio fantasia,Essendon,52
2019,2,darcy gardiner,Brisbane Lions,52
2019,2,cam mccarthy,Fremantle,52
