year,round,player,team,score
2016,2,sam mitchell,Hawthorn,146
2016,2,tom mitchell,Sydney,143
2016,2,tom scully,Greater Western Sydney,138
2016,2,zach merrett,Essendon,136
2016,2,rory laird,Adelaide,136
2016,2,tom lynch,Adelaide,132
2016,2,lachie hunter,Western Bulldogs,130
2016,2,robbie gray,Port Adelaide,127
2016,2,jarrad waite,North Melbourne,127
2016,2,aaron hall,Gold Coast,126
2016,2,david zaharakis,Essendon,126
2016,2,ollie wines,Port Adelaide,124
2016,2,nat fyfe,Fremantle,121
2016,2,nick riewoldt,St Kilda,119
2016,2,scott thompson,Adelaide,119
2016,2,bachar houli,Richmond,119
2016,2,isaac smith,Hawthorn,119
2016,2,joe daniher,Essendon,116
2016,2,kurt tippett,Sydney,116
2016,2,dustin martin,Richmond,114
2016,2,will langford,Hawthorn,114
2016,2,luke brown,Adelaide,114
2016,2,jason johannisen,Western Bulldogs,113
2016,2,toby greene,Greater Western Sydney,113
2016,2,cyril rioli,Hawthorn,112
2016,2,jack martin,Gold Coast,112
2016,2,jackson merrett,Essendon,112
2016,2,steve johnson,Greater Western Sydney,111
2016,2,andrew gaff,West Coast,111
2016,2,stephen hill,Fremantle,111
2016,2,bernie vince,Melbourne,110
2016,2,brendon goddard,Essendon,110
2016,2,ryan griffen,Greater Western Sydney,110
2016,2,dayne zorko,Brisbane Lions,110
2016,2,jordan lewis,Hawthorn,110
2016,2,dale thomas,Carlton,109
2016,2,trent cotchin,Richmond,107
2016,2,liam picken,Western Bulldogs,106
2016,2,luke parker,Sydney,106
2016,2,josh kennedy,Sydney,106
2016,2,jack riewoldt,Richmond,105
2016,2,lewis taylor,Brisbane Lions,105
2016,2,alex fasolo,Collingwood,105
2016,2,brandon ellis,Richmond,105
2016,2,jack gunston,Hawthorn,104
2016,2,jack steven,St Kilda,104
2016,2,ed curnow,Carlton,104
2016,2,darcy parish,Essendon,102
2016,2,marcus adams,Western Bulldogs,101
2016,2,kamdyn mcintosh,Richmond,101
2016,2,taylor adams,Collingwood,101
2016,2,grant birchall,Hawthorn,100
2016,2,mark baguley,Essendon,100
2016,2,eddie betts,Adelaide,100
2016,2,shaun grigg,Richmond,99
2016,2,mark blicavs,Geelong,99
2016,2,lachie neale,Fremantle,98
2016,2,scott pendlebury,Collingwood,98
2016,2,robert murphy,Western Bulldogs,98
2016,2,tom lynch,Gold Coast,98
2016,2,leigh montagna,St Kilda,98
2016,2,jack newnes,St Kilda,98
2016,2,kieren jack,Sydney,97
2016,2,stefan martin,Brisbane Lions,97
2016,2,adam treloar,Collingwood,97
2016,2,gary ablett,Gold Coast,97
2016,2,tom hawkins,Geelong,97
2016,2,josh jenkins,Adelaide,97
2016,2,nathan jones,Melbourne,97
2016,2,kade simpson,Carlton,96
2016,2,dan hannebery,Sydney,96
2016,2,brent harvey,North Melbourne,95
2016,2,josh kennedy,West Coast,95
2016,2,aaron young,Port Adelaide,95
2016,2,luke shuey,West Coast,95
2016,2,martin gleeson,Essendon,95
2016,2,josh kelly,Greater Western Sydney,94
2016,2,andrew mackie,Geelong,94
2016,2,shane mumford,Greater Western Sydney,94
2016,2,shane biggs,Western Bulldogs,94
2016,2,dom tyson,Melbourne,93
2016,2,billy hartung,Hawthorn,93
2016,2,steven motlop,Geelong,92
2016,2,matthew boyd,Western Bulldogs,92
2016,2,david armitage,St Kilda,92
2016,2,james gwilt,Essendon,92
2016,2,brodie grundy,Collingwood,91
2016,2,callum sinclair,Sydney,91
2016,2,sam kerridge,Carlton,91
2016,2,james kelly,Essendon,91
2016,2,matt suckling,Western Bulldogs,91
2016,2,dylan shiel,Greater Western Sydney,91
2016,2,ben kennedy,Melbourne,90
2016,2,michael walters,Fremantle,90
2016,2,jacob townsend,Richmond,90
2016,2,kane lambert,Richmond,90
2016,2,travis boak,Port Adelaide,89
2016,2,daniel wells,North Melbourne,89
2016,2,harry cunningham,Sydney,89
2016,2,jack macrae,Western Bulldogs,89
2016,2,luke breust,Hawthorn,88
2016,2,jake stringer,Western Bulldogs,88
2016,2,wayne milera,Adelaide,88
2016,2,jackson ramsay,Collingwood,88
2016,2,marc murphy,Carlton,87
2016,2,toby mclean,Western Bulldogs,87
2016,2,shaun burgoyne,Hawthorn,87
2016,2,lance franklin,Sydney,86
2016,2,lachie whitfield,Greater Western Sydney,86
2016,2,adam oxley,Collingwood,86
2016,2,adam cooney,Essendon,86
2016,2,luke dahlhaus,Western Bulldogs,86
2016,2,david mackay,Adelaide,86
2016,2,patrick cripps,Carlton,86
2016,2,paul seedsman,Adelaide,86
2016,2,matthew pavlich,Fremantle,84
2016,2,alex sexton,Gold Coast,84
2016,2,taylor duryea,Hawthorn,84
2016,2,jarrod harbrow,Gold Coast,84
2016,2,dion prestia,Gold Coast,84
2016,2,darcy lang,Geelong,84
2016,2,kade kolodjashnij,Gold Coast,84
2016,2,james frawley,Hawthorn,84
2016,2,tom liberatore,Western Bulldogs,83
2016,2,dan robinson,Sydney,83
2016,2,ben brown,North Melbourne,83
2016,2,jack ziebell,North Melbourne,82
2016,2,corey enright,Geelong,82
2016,2,jeremy mcgovern,West Coast,82
2016,2,koby stevens,Western Bulldogs,81
2016,2,anthony mcdonald-tipungwuti,Essendon,81
2016,2,sam jacobs,Adelaide,81
2016,2,josh bruce,St Kilda,81
2016,2,james sicily,Hawthorn,81
2016,2,matt crouch,Adelaide,81
2016,2,jack redden,West Coast,81
2016,2,sam docherty,Carlton,81
2016,2,david mundy,Fremantle,80
2016,2,bryce gibbs,Carlton,80
2016,2,chris mayne,Fremantle,80
2016,2,dylan roberton,St Kilda,80
2016,2,mitch wallis,Western Bulldogs,80
2016,2,sam gibson,North Melbourne,80
2016,2,drew petrie,North Melbourne,80
2016,2,jack darling,West Coast,80
2016,2,jake lever,Adelaide,79
2016,2,zach tuohy,Carlton,79
2016,2,brad crouch,Adelaide,79
2016,2,anthony miles,Richmond,79
2016,2,marley williams,Collingwood,79
2016,2,jarryd blair,Collingwood,79
2016,2,brad ebert,Port Adelaide,79
2016,2,josh caddy,Geelong,78
2016,2,caleb daniel,Western Bulldogs,78
2016,2,pearce hanley,Brisbane Lions,78
2016,2,brodie smith,Adelaide,78
2016,2,matt jones,Melbourne,77
2016,2,sebastian ross,St Kilda,77
2016,2,jordan roughead,Western Bulldogs,76
2016,2,rohan bewick,Brisbane Lions,76
2016,2,nic naitanui,West Coast,76
2016,2,jasper pittard,Port Adelaide,75
2016,2,nick graham,Carlton,75
2016,2,patrick dangerfield,Geelong,75
2016,2,ben sinclair,Collingwood,75
2016,2,andrew swallow,North Melbourne,74
2016,2,michael hartley,Essendon,74
2016,2,callan ward,Greater Western Sydney,74
2016,2,ben stratton,Hawthorn,74
2016,2,ben cunnington,North Melbourne,74
2016,2,ben reid,Collingwood,74
2016,2,matthew wright,Carlton,74
2016,2,tom papley,Sydney,74
2016,2,mathew stokes,Essendon,73
2016,2,brendon ah chee,Port Adelaide,73
2016,2,jake lloyd,Sydney,72
2016,2,kyle langford,Essendon,72
2016,2,aaron sandilands,Fremantle,72
2016,2,sam lloyd,Richmond,72
2016,2,orazio fantasia,Essendon,71
2016,2,sam gray,Port Adelaide,70
2016,2,easton wood,Western Bulldogs,70
2016,2,devon smith,Greater Western Sydney,69
2016,2,levi greenwood,Collingwood,69
2016,2,josh walker,Brisbane Lions,69
2016,2,joel selwood,Geelong,69
2016,2,callum mills,Sydney,69
2016,2,claye beams,Brisbane Lions,69
2016,2,matt dea,Essendon,69
2016,2,lee spurr,Fremantle,69
2016,2,maverick weller,St Kilda,68
2016,2,george hewett,Sydney,68
2016,2,dale morris,Western Bulldogs,68
2016,2,luke dunstan,St Kilda,68
2016,2,matt priddis,West Coast,67
2016,2,rory sloane,Adelaide,67
2016,2,matthew lobbe,Port Adelaide,67
2016,2,shane savage,St Kilda,67
2016,2,connor menadue,Richmond,67
2016,2,danyle pearce,Fremantle,67
2016,2,allen christensen,Brisbane Lions,67
2016,2,lindsay thomas,North Melbourne,67
2016,2,nick dal santo,North Melbourne,67
2016,2,heath shaw,Greater Western Sydney,67
2016,2,stephen coniglio,Greater Western Sydney,67
2016,2,marcus bontempelli,Western Bulldogs,66
2016,2,michael johnson,Fremantle,66
2016,2,cameron guthrie,Geelong,66
2016,2,josh green,Brisbane Lions,65
2016,2,nick vlastuin,Richmond,65
2016,2,rory lobb,Greater Western Sydney,65
2016,2,ty vickery,Richmond,65
2016,2,jesse lonergan,Gold Coast,65
2016,2,tomas bugg,Melbourne,65
2016,2,jack crisp,Collingwood,64
2016,2,matthew kreuzer,Carlton,64
2016,2,will hoskin-elliott,Greater Western Sydney,64
2016,2,jimmy webster,St Kilda,64
2016,2,shaun hampson,Richmond,64
2016,2,mark lecras,West Coast,64
2016,2,kyle hartigan,Adelaide,64
2016,2,jack viney,Melbourne,64
2016,2,brandon matera,Gold Coast,64
2016,2,trent mckenzie,Gold Coast,63
2016,2,sam wright,North Melbourne,63
2016,2,clay cameron,Gold Coast,63
2016,2,mitch mcgovern,Adelaide,63
2016,2,jamie cripps,West Coast,62
2016,2,todd goldstein,North Melbourne,62
2016,2,jordan de goey,Collingwood,62
2016,2,shaun higgins,North Melbourne,62
2016,2,callum ah chee,Gold Coast,61
2016,2,nathan wilson,Greater Western Sydney,61
2016,2,max gawn,Melbourne,61
2016,2,mitch brown,Essendon,61
2016,2,patrick ambrose,Essendon,61
2016,2,james harmes,Melbourne,61
2016,2,kyle cheney,Adelaide,61
2016,2,jimmy toumpas,Port Adelaide,61
2016,2,ryan crowley,Essendon,60
2016,2,lincoln mccarthy,Geelong,60
2016,2,sean lemmens,Gold Coast,60
2016,2,scott lycett,West Coast,60
2016,2,travis cloke,Collingwood,59
2016,2,jack billings,St Kilda,59
2016,2,michael barlow,Fremantle,59
2016,2,tom cutler,Brisbane Lions,59
2016,2,eric mackenzie,West Coast,59
2016,2,aidan corr,Greater Western Sydney,58
2016,2,nick suban,Fremantle,58
2016,2,tom boyd,Western Bulldogs,58
2016,2,jonathan orourke,Hawthorn,57
2016,2,nick smith,Sydney,57
2016,2,harris andrews,Brisbane Lions,57
2016,2,shannon hurn,West Coast,57
2016,2,clancee pearce,Fremantle,57
2016,2,lachie henderson,Geelong,57
2016,2,matthew leuenberger,Essendon,57
2016,2,ed langdon,Fremantle,56
2016,2,rhys stanley,Geelong,56
2016,2,jamie macmillan,North Melbourne,55
2016,2,jeremy laidler,Sydney,55
2016,2,josh schache,Brisbane Lions,55
2016,2,blaine boekhorst,Carlton,55
2016,2,dane rampe,Sydney,55
2016,2,tom langdon,Collingwood,55
2016,2,ben mcevoy,Hawthorn,55
2016,2,nick malceski,Gold Coast,54
2016,2,rhys palmer,Greater Western Sydney,54
2016,2,alex rance,Richmond,54
2016,2,tom sheridan,Fremantle,54
2016,2,jonathon ceglar,Hawthorn,53
2016,2,tom lonergan,Geelong,53
2016,2,jacob weitering,Carlton,53
2016,2,ryan bastinac,Brisbane Lions,53
2016,2,jake kolodjashnij,Geelong,52
2016,2,jordan murdoch,Geelong,52
2016,2,tom nicholls,Gold Coast,52
2016,2,jimmy bartel,Geelong,52
2016,2,taylor garner,North Melbourne,52
2016,2,sam butler,West Coast,52
2016,2,cameron pedersen,Melbourne,51
2016,2,rory atkins,Adelaide,51
2016,2,jack lonie,St Kilda,51
2016,2,tom hickey,St Kilda,50
2016,2,dean towers,Sydney,50
2016,2,richard douglas,Adelaide,50
2016,2,taylor walker,Adelaide,50
2016,2,hayden ballantyne,Fremantle,50
2016,2,adam kennedy,Greater Western Sydney,50
2016,2,jade gresham,St Kilda,50
2016,2,josh dunkley,Western Bulldogs,50
2016,2,tom bell,Brisbane Lions,50
2016,2,jeff garlett,Melbourne,49
2016,2,clayton oliver,Melbourne,49
2016,2,josh hill,West Coast,49
2016,2,christian salem,Melbourne,49
2016,2,matthew broadbent,Port Adelaide,49
2016,2,levi casboult,Carlton,49
2016,2,simon white,Carlton,49
2016,2,,Hawthorn,49
2016,2,tom mcdonald,Melbourne,49
