year,round,player,team,score
2020,1,jason castagna,Richmond,54
2020,1,taylin duman,Fremantle,54
2020,1,matt crouch,Adelaide,54
2020,1,zac fisher,Carlton,54
2020,1,tom mccartin,Sydney,53
2020,1,ben brown,North Melbourne,53
2020,1,nic naitanui,West Coast,53
2020,1,shane edwards,Richmond,52
2020,1,jeremy mcgovern,West Coast,52
2020,1,tom clurey,Port Adelaide,52
2020,1,charlie cameron,Brisbane Lions,52
2020,1,ed curnow,Carlton,52
2020,1,harry taylor,Geelong,52
2020,1,jamie macmillan,North Melbourne,52
2020,1,hunter clark,St Kilda,52
2020,1,matt de boer,Greater Western Sydney,51
2020,1,daniel mcstay,Brisbane Lions,51
2020,1,ben long,St Kilda,51
2020,1,jordan clark,Geelong,51
2020,1,zac bailey,Brisbane Lions,51
2020,1,marcus bontempelli,Western Bulldogs,51
2020,1,stefan martin,Brisbane Lions,51
2020,1,hamish hartlett,Port Adelaide,50
2020,1,cameron guthrie,Geelong,50
2020,1,jeremy cameron,Greater Western Sydney,50
2020,1,dane rampe,Sydney,50
2020,1,jack riewoldt,Richmond,50
2020,1,jesse joyce,Gold Coast,50
2020,1,david cuningham,Carlton,50
2020,1,tom jonas,Port Adelaide,50
2020,1,jed anderson,North Melbourne,49
2020,1,david astbury,Richmond,49
2020,1,anthony mcdonald-tipungwuti,Essendon,49
2020,1,jarryn geary,St Kilda,49
2020,1,ryan gardner,Western Bulldogs,49
2020,1,jack henry,Geelong,49
2020,1,nic newman,Carlton,49
2020,1,kaiden brand,Sydney,49
2020,1,jacob weitering,Carlton,49
2020,1,elliot yeo,West Coast,49
2020,1,colin oriordan,Sydney,49
2020,1,shaun atley,North Melbourne,48
2020,1,justin mcinerney,Sydney,48
2020,1,zac langdon,Greater Western Sydney,48
2020,1,harry cunningham,Sydney,48
2020,1,easton wood,Western Bulldogs,47
2020,1,curtis taylor,North Melbourne,47
2020,1,oscar mcdonald,Melbourne,47
2020,1,cam rayner,Brisbane Lions,47
2020,1,liam baker,Richmond,46
2020,1,sam menegola,Geelong,46
2020,1,bailey banfield,Fremantle,46
2020,1,lincoln mccarthy,Brisbane Lions,46
2020,1,tyler brown,Collingwood,46
2020,1,jack newnes,Carlton,46
2020,1,lachie schultz,Fremantle,45
2020,1,mitch mcgovern,Carlton,45
2020,1,james rowbottom,Sydney,45
2020,1,darcy macpherson,Gold Coast,45
2020,1,cam mccarthy,Fremantle,45
2020,1,ben mcevoy,Hawthorn,45
2020,1,aaron francis,Essendon,45
2020,1,sean lemmens,Gold Coast,45
2020,1,zak butters,Port Adelaide,45
2020,1,will brodie,Gold Coast,45
2020,1,jack darling,West Coast,44
2020,1,quinton narkle,Geelong,44
2020,1,gryan miers,Geelong,44
2020,1,darcy moore,Collingwood,44
2020,1,jasper pittard,North Melbourne,44
2020,1,andrew brayshaw,Fremantle,44
2020,1,darcy fort,Geelong,44
2020,1,kysaiah pickett,Melbourne,44
2020,1,cameron zurhaar,North Melbourne,44
2020,1,tom mcdonald,Melbourne,44
2020,1,jarrod lienert,Port Adelaide,43
2020,1,gary rohan,Geelong,43
2020,1,ben ronke,Sydney,43
2020,1,aliir aliir,Sydney,43
2020,1,adam cerra,Fremantle,43
2020,1,james aish,Fremantle,43
2020,1,bayley fritsch,Melbourne,42
2020,1,josh thomas,Collingwood,42
2020,1,harry morrison,Hawthorn,42
2020,1,bradley hill,St Kilda,42
2020,1,jay lockhart,Melbourne,42
2020,1,taylor walker,Adelaide,42
2020,1,aaron hall,North Melbourne,42
2020,1,steven may,Melbourne,41
2020,1,luke brown,Adelaide,41
2020,1,daniel talia,Adelaide,41
2020,1,billy frampton,Adelaide,41
2020,1,mitch wallis,Western Bulldogs,40
2020,1,robbie tarrant,North Melbourne,40
2020,1,patrick dangerfield,Geelong,40
2020,1,matthew taberner,Fremantle,40
2020,1,jeremy finlayson,Greater Western Sydney,40
2020,1,brandon zerk-thatcher,Essendon,40
2020,1,tyson stengle,Adelaide,39
2020,1,jack redden,West Coast,39
2020,1,callum wilkie,St Kilda,39
2020,1,nick blakey,Sydney,39
2020,1,luke mcdonald,North Melbourne,39
2020,1,mark blicavs,Geelong,38
2020,1,paddy dow,Carlton,38
2020,1,nick vlastuin,Richmond,38
2020,1,orazio fantasia,Essendon,38
2020,1,tom phillips,Collingwood,37
2020,1,chayce jones,Adelaide,37
2020,1,liam jones,Carlton,37
2020,1,aidan corr,Greater Western Sydney,37
2020,1,ben davis,Adelaide,37
2020,1,darcy parish,Essendon,37
2020,1,jack petruccelle,West Coast,36
2020,1,nathan broad,Richmond,36
2020,1,tim membrey,St Kilda,36
2020,1,isaac cumming,Greater Western Sydney,36
2020,1,dylan grimes,Richmond,36
2020,1,darcy gardiner,Brisbane Lions,36
2020,1,sam frost,Hawthorn,35
2020,1,brodie smith,Adelaide,35
2020,1,brent daniels,Greater Western Sydney,35
2020,1,paul puopolo,Hawthorn,35
2020,1,ben king,Gold Coast,35
2020,1,jarrod berry,Brisbane Lions,35
2020,1,jack silvagni,Carlton,34
2020,1,sean darcy,Fremantle,34
2020,1,brandon starcevich,Brisbane Lions,34
2020,1,nick larkey,North Melbourne,33
2020,1,mitch crowden,Fremantle,33
2020,1,jake melksham,Melbourne,33
2020,1,jade gresham,St Kilda,33
2020,1,noah anderson,Gold Coast,33
2020,1,jonathon patton,Hawthorn,33
2020,1,zaine cordy,Western Bulldogs,33
2020,1,josh bruce,Western Bulldogs,33
2020,1,darcy fogarty,Adelaide,33
2020,1,jarrod witts,Gold Coast,33
2020,1,jake lever,Melbourne,32
2020,1,james frawley,Hawthorn,32
2020,1,jake kelly,Adelaide,32
2020,1,max king,St Kilda,32
2020,1,jack lonie,St Kilda,32
2020,1,connor budarick,Gold Coast,32
2020,1,brennan cox,Fremantle,31
2020,1,jayden laverde,Essendon,31
2020,1,sam day,Gold Coast,30
2020,1,tim obrien,Hawthorn,30
2020,1,mitch brown,Melbourne,30
2020,1,oscar mcinerney,Brisbane Lions,30
2020,1,toby nankervis,Richmond,30
2020,1,will hayward,Sydney,29
2020,1,luke ryan,Fremantle,28
2020,1,ethan hughes,Fremantle,28
2020,1,tom green,Greater Western Sydney,27
2020,1,neville jetta,Melbourne,27
2020,1,deven robertson,Brisbane Lions,26
2020,1,toby bedford,Melbourne,26
2020,1,sydney stack,Richmond,26
2020,1,tom murphy,North Melbourne,25
2020,1,charlie spargo,Melbourne,25
2020,1,zach guthrie,Geelong,25
2020,1,tom atkins,Geelong,24
2020,1,lachie plowman,Carlton,24
2020,1,phil davis,Greater Western Sydney,24
2020,1,will setterfield,Carlton,24
2020,1,esava ratugolea,Geelong,23
2020,1,ben cavarra,Western Bulldogs,23
2020,1,jack graham,Richmond,23
2020,1,jack madgen,Collingwood,23
2020,1,nick holman,Gold Coast,23
2020,1,jordan roughead,Collingwood,23
2020,1,tom lynch,Richmond,22
2020,1,dougal howard,St Kilda,22
2020,1,jack ziebell,North Melbourne,22
2020,1,harry himmelberg,Greater Western Sydney,22
2020,1,ben stratton,Hawthorn,21
2020,1,michael gibbons,Carlton,20
2020,1,dylan roberton,St Kilda,20
2020,1,josh kennedy,West Coast,19
2020,1,griffin logue,Fremantle,17
2020,1,fischer mcasey,Adelaide,16
2020,1,matthew kreuzer,Carlton,16
2020,1,paul ahern,North Melbourne,14
2020,1,lewis young,Western Bulldogs,14
2020,1,bryce gibbs,Adelaide,14
2020,1,bailey dale,Western Bulldogs,13
2020,1,marcus adams,Brisbane Lions,12
2020,1,caleb graham,Gold Coast,12
2020,1,sam taylor,Greater Western Sydney,12
2020,1,tom hickey,West Coast,11
2020,1,aaron naughton,Western Bulldogs,6
2020,1,adam kennedy,Greater Western Sydney,3
2020,1,josh walker,North Melbourne,2
2020,2,todd goldstein,North Melbourne,127
2020,2,max gawn,Melbourne,123
2020,2,zak butters,Port Adelaide,114
2020,2,jack billings,St Kilda,112
2020,2,jake lloyd,Sydney,111
2020,2,lachie neale,Brisbane Lions,109
2020,2,josh dunkley,Western Bulldogs,108
2020,2,matt rowell,Gold Coast,108
2020,2,christian petracca,Melbourne,108
2020,2,zach merrett,Essendon,108
2020,2,zak jones,St Kilda,108
2020,2,sebastian ross,St Kilda,107
2020,2,michael walters,Fremantle,105
2020,2,tom rockliff,Port Adelaide,105
2020,2,gryan miers,Geelong,104
2020,2,elliot yeo,West Coast,104
2020,2,reilly obrien,Adelaide,103
2020,2,jack steele,St Kilda,102
2020,2,tom phillips,Collingwood,101
2020,2,clayton oliver,Melbourne,101
2020,2,scott pendlebury,Collingwood,100
2020,2,bachar houli,Richmond,100
2020,2,taylor adams,Collingwood,100
2020,2,nat fyfe,Fremantle,98
2020,2,andrew gaff,West Coast,98
2020,2,tim kelly,West Coast,97
2020,2,joel selwood,Geelong,97
2020,2,luke parker,Sydney,94
2020,2,brandan parfitt,Geelong,94
2020,2,patrick dangerfield,Geelong,94
2020,2,luke shuey,West Coast,94
2020,2,callum sinclair,Sydney,93
2020,2,bailey smith,Western Bulldogs,93
2020,2,steven motlop,Port Adelaide,93
2020,2,travis boak,Port Adelaide,92
2020,2,xavier duursma,Port Adelaide,92
2020,2,charlie cameron,Brisbane Lions,92
2020,2,jade gresham,St Kilda,92
2020,2,trent dumont,North Melbourne,92
2020,2,tom clurey,Port Adelaide,91
2020,2,brad ebert,Port Adelaide,91
2020,2,stephen coniglio,Greater Western Sydney,90
2020,2,jared polec,North Melbourne,90
2020,2,scott lycett,Port Adelaide,90
2020,2,oliver florent,Sydney,90
2020,2,shaun higgins,North Melbourne,90
2020,2,hunter clark,St Kilda,89
2020,2,luke ryan,Fremantle,89
2020,2,sam docherty,Carlton,88
2020,2,kyle langford,Essendon,87
2020,2,andrew mcgrath,Essendon,87
2020,2,james aish,Fremantle,87
2020,2,brad crouch,Adelaide,87
2020,2,dane rampe,Sydney,86
2020,2,lachie weller,Gold Coast,86
2020,2,trent cotchin,Richmond,86
2020,2,ed curnow,Carlton,86
2020,2,oscar mcinerney,Brisbane Lions,85
2020,2,sam day,Gold Coast,85
2020,2,darcy byrne-jones,Port Adelaide,84
2020,2,sam menegola,Geelong,84
2020,2,steele sidebottom,Collingwood,83
2020,2,rhys stanley,Geelong,83
2020,2,dan butler,St Kilda,82
2020,2,tom lynch,Adelaide,82
2020,2,jack lonie,St Kilda,82
2020,2,brodie grundy,Collingwood,82
2020,2,jack crisp,Collingwood,82
2020,2,josh daicos,Collingwood,80
2020,2,gary ablett,Geelong,80
2020,2,tom stewart,Geelong,80
2020,2,dan hannebery,St Kilda,79
2020,2,jeremy howe,Collingwood,79
2020,2,jack higgins,Richmond,79
2020,2,brandon starcevich,Brisbane Lions,79
2020,2,quinton narkle,Geelong,78
2020,2,christian salem,Melbourne,78
2020,2,patrick cripps,Carlton,77
2020,2,rowan marshall,St Kilda,77
2020,2,brayden maynard,Collingwood,76
2020,2,justin westhoff,Port Adelaide,76
2020,2,jack bowes,Gold Coast,76
2020,2,josh kennedy,Sydney,76
2020,2,jarryd lyons,Brisbane Lions,76
2020,2,connor rozee,Port Adelaide,76
2020,2,trent mckenzie,Port Adelaide,75
2020,2,brayden fiorini,Gold Coast,75
2020,2,ed langdon,Melbourne,75
2020,2,mitch robinson,Brisbane Lions,75
2020,2,dion prestia,Richmond,75
2020,2,marc murphy,Carlton,75
2020,2,callum wilkie,St Kilda,75
2020,2,ivan soldo,Richmond,74
2020,2,marc pittonet,Carlton,74
2020,2,michael gibbons,Carlton,74
2020,2,hamish hartlett,Port Adelaide,74
2020,2,jonathon ceglar,Hawthorn,74
2020,2,callum mills,Sydney,74
2020,2,shai bolton,Richmond,73
2020,2,dustin martin,Richmond,73
2020,2,mitch duncan,Geelong,73
2020,2,noah anderson,Gold Coast,73
2020,2,sam petrevski-seton,Carlton,73
2020,2,jy simpkin,North Melbourne,72
2020,2,david astbury,Richmond,72
2020,2,dayne zorko,Brisbane Lions,72
2020,2,andrew brayshaw,Fremantle,72
2020,2,matt crouch,Adelaide,72
2020,2,angus brayshaw,Melbourne,71
2020,2,tom mitchell,Hawthorn,70
2020,2,robbie tarrant,North Melbourne,70
2020,2,james worpel,Hawthorn,70
2020,2,touk miller,Gold Coast,70
2020,2,chad wingard,Hawthorn,70
2020,2,daniel rich,Brisbane Lions,69
2020,2,sam walsh,Carlton,69
2020,2,curtis taylor,North Melbourne,69
2020,2,shaun atley,North Melbourne,69
2020,2,callum ah chee,Brisbane Lions,69
2020,2,harry cunningham,Sydney,69
2020,2,karl amon,Port Adelaide,68
2020,2,tim membrey,St Kilda,68
2020,2,tom lynch,Richmond,68
2020,2,hugh greenwood,Gold Coast,68
2020,2,cameron zurhaar,North Melbourne,68
2020,2,oscar allen,West Coast,68
2020,2,nick haynes,Greater Western Sydney,67
2020,2,lewis jetta,West Coast,67
2020,2,jed anderson,North Melbourne,67
2020,2,lachie whitfield,Greater Western Sydney,67
2020,2,matt de boer,Greater Western Sydney,67
2020,2,jack ziebell,North Melbourne,66
2020,2,jack lukosius,Gold Coast,66
2020,2,dan houston,Port Adelaide,66
2020,2,riley bonner,Port Adelaide,66
2020,2,lewis taylor,Sydney,65
2020,2,jarrod witts,Gold Coast,65
2020,2,jack macrae,Western Bulldogs,65
2020,2,adam tomlinson,Melbourne,65
2020,2,sam frost,Hawthorn,65
2020,2,bayley fritsch,Melbourne,65
2020,2,james harmes,Melbourne,64
2020,2,ed richards,Western Bulldogs,64
2020,2,todd marshall,Port Adelaide,64
2020,2,harry taylor,Geelong,64
2020,2,patrick lipinski,Western Bulldogs,64
2020,2,lin jong,Western Bulldogs,63
2020,2,marcus bontempelli,Western Bulldogs,63
2020,2,connor budarick,Gold Coast,63
2020,2,zach tuohy,Geelong,63
2020,2,zac williams,Greater Western Sydney,63
2020,2,will setterfield,Carlton,63
2020,2,rory laird,Adelaide,62
2020,2,caleb daniel,Western Bulldogs,62
2020,2,ben king,Gold Coast,62
2020,2,jack redden,West Coast,62
2020,2,jack viney,Melbourne,62
2020,2,nic naitanui,West Coast,62
2020,2,dom sheed,West Coast,62
2020,2,aliir aliir,Sydney,62
2020,2,jarrod berry,Brisbane Lions,62
2020,2,reece conca,Fremantle,62
2020,2,jayden short,Richmond,62
2020,2,jacob hopper,Greater Western Sydney,61
2020,2,jordan ridley,Essendon,61
2020,2,dylan shiel,Essendon,61
2020,2,robbie gray,Port Adelaide,61
2020,2,ben ainsworth,Gold Coast,61
2020,2,mitch mcgovern,Carlton,60
2020,2,devon smith,Essendon,60
2020,2,nick vlastuin,Richmond,60
2020,2,darcy tucker,Fremantle,60
2020,2,harry himmelberg,Greater Western Sydney,59
2020,2,bradley hill,St Kilda,59
2020,2,tom cutler,Essendon,59
2020,2,ben brown,North Melbourne,59
2020,2,josh kelly,Greater Western Sydney,59
2020,2,aaron hall,North Melbourne,59
2020,2,darcy cameron,Collingwood,58
2020,2,cameron guthrie,Geelong,58
2020,2,cale hooker,Essendon,58
2020,2,matthew taberner,Fremantle,58
2020,2,ben cunnington,North Melbourne,57
2020,2,bailey williams,Western Bulldogs,57
2020,2,jack martin,Carlton,57
2020,2,liam duggan,West Coast,57
2020,2,kane lambert,Richmond,57
2020,2,michael hurley,Essendon,57
2020,2,ben paton,St Kilda,57
2020,2,george hewett,Sydney,56
2020,2,darcy parish,Essendon,56
2020,2,jordan de goey,Collingwood,56
2020,2,rory sloane,Adelaide,56
2020,2,chris mayne,Collingwood,56
2020,2,zac bailey,Brisbane Lions,56
2020,2,luke dahlhaus,Geelong,56
2020,2,tom scully,Hawthorn,55
2020,2,adam saad,Essendon,55
2020,2,jack gunston,Hawthorn,55
2020,2,james sicily,Hawthorn,55
2020,2,jordan dawson,Sydney,55
2020,2,callan ward,Greater Western Sydney,55
2020,2,sam jacobs,Greater Western Sydney,55
2020,2,tim english,Western Bulldogs,55
2020,2,darcy gardiner,Brisbane Lions,55
2020,2,jye caldwell,Greater Western Sydney,54
2020,2,tom papley,Sydney,54
2020,2,nick blakey,Sydney,54
2020,2,shannon hurn,West Coast,53
2020,2,jayden hunt,Melbourne,53
2020,2,luke breust,Hawthorn,53
2020,2,paddy ryder,St Kilda,53
2020,2,isaac smith,Hawthorn,53
2020,2,jeremy finlayson,Greater Western Sydney,53
2020,2,hayden crozier,Western Bulldogs,52
2020,2,matt suckling,Western Bulldogs,52
2020,2,cam rayner,Brisbane Lions,52
2020,2,sam powell-pepper,Port Adelaide,52
2020,2,brett bewley,Fremantle,52
2020,2,dyson heppell,Essendon,52
2020,2,jack graham,Richmond,51
2020,2,shane edwards,Richmond,51
2020,2,adam cerra,Fremantle,51
2020,2,kade simpson,Carlton,51
2020,2,brad sheppard,West Coast,51
2020,2,max king,St Kilda,50
2020,2,jason johannisen,Western Bulldogs,50
2020,2,liam baker,Richmond,50
2020,2,rory lobb,Fremantle,49
2020,2,hugh mccluggage,Brisbane Lions,49
2020,2,nick hind,St Kilda,49
2020,2,jacob weitering,Carlton,49
2020,2,wil powell,Gold Coast,49
2020,2,luke mcdonald,North Melbourne,49
2020,2,tom bellchambers,Essendon,49
2020,2,isaac heeney,Sydney,48
2020,2,david mundy,Fremantle,48
2020,2,shaun mckernan,Essendon,48
2020,2,jack darling,West Coast,48
2020,2,pearce hanley,Gold Coast,47
2020,2,mark blicavs,Geelong,47
2020,2,tom atkins,Geelong,47
2020,2,laitham vandermeer,Western Bulldogs,47
2020,2,alex sexton,Gold Coast,47
2020,2,harley bennell,Melbourne,47
2020,2,jack madgen,Collingwood,47
2020,2,darcy macpherson,Gold Coast,46
2020,2,jarrod brander,West Coast,46
2020,2,jake stringer,Essendon,46
2020,2,harry morrison,Hawthorn,46
2020,2,shaun burgoyne,Hawthorn,46
2020,2,mitch wallis,Western Bulldogs,46
2020,2,levi casboult,Carlton,46
2020,2,jeremy mcgovern,West Coast,46
2020,2,james frawley,Hawthorn,45
2020,2,mark oconnor,Geelong,45
2020,2,trent rivers,Melbourne,45
2020,2,jason castagna,Richmond,45
2020,2,brodie smith,Adelaide,45
2020,2,jeremy cameron,Greater Western Sydney,44
2020,2,nick coffield,St Kilda,44
2020,2,bailey banfield,Fremantle,43
2020,2,jasper pittard,North Melbourne,43
2020,2,charlie dixon,Port Adelaide,43
2020,2,stefan martin,Brisbane Lions,43
2020,2,david cuningham,Carlton,43
2020,2,tom hawkins,Geelong,43
2020,2,dylan grimes,Richmond,43
2020,2,jarrod harbrow,Gold Coast,43
2020,2,aaron naughton,Western Bulldogs,43
2020,2,tarryn thomas,North Melbourne,43
2020,2,jamie macmillan,North Melbourne,43
2020,2,alex neal-bullen,Melbourne,42
2020,2,mason redman,Essendon,42
2020,2,harry perryman,Greater Western Sydney,42
2020,2,liam ryan,West Coast,41
2020,2,taylin duman,Fremantle,41
2020,2,john noble,Collingwood,41
2020,2,eddie betts,Carlton,41
2020,2,colin oriordan,Sydney,41
2020,2,lincoln mccarthy,Brisbane Lions,40
2020,2,wayne milera,Adelaide,40
2020,2,travis colyer,Fremantle,40
2020,2,nathan broad,Richmond,40
2020,2,oliver hanrahan,Hawthorn,40
2020,2,sean lemmens,Gold Coast,40
2020,2,justin mcinerney,Sydney,40
2020,2,tom mcdonald,Melbourne,40
2020,2,hayden young,Fremantle,39
2020,2,fischer mcasey,Adelaide,39
2020,2,ben mcevoy,Hawthorn,39
2020,2,sam lloyd,Western Bulldogs,39
2020,2,toby greene,Greater Western Sydney,39
2020,2,nathan jones,Melbourne,39
2020,2,steven may,Melbourne,39
2020,2,callum brown,Collingwood,39
2020,2,jake melksham,Melbourne,38
2020,2,isaac cumming,Greater Western Sydney,38
2020,2,tom berry,Brisbane Lions,38
2020,2,harris andrews,Brisbane Lions,38
2020,2,ryan burton,Port Adelaide,38
