year,round,player,team,score
2013,1,andrew swallow,North Melbourne,141
2013,1,gary ablett,Gold Coast,135
2013,1,bryce gibbs,Carlton,133
2013,1,brad ebert,Port Adelaide,129
2013,1,sam mitchell,Hawthorn,128
2013,1,ben howlett,Essendon,127
2013,1,ryan griffen,Western Bulldogs,126
2013,1,michael barlow,Fremantle,126
2013,1,scott pendlebury,Collingwood,124
2013,1,dane swan,Collingwood,123
2013,1,joel selwood,Geelong,122
2013,1,tom liberatore,Western Bulldogs,120
2013,1,kane cornes,Port Adelaide,119
2013,1,jarryn geary,St Kilda,117
2013,1,david mundy,Fremantle,117
2013,1,ryan okeefe,Sydney,116
2013,1,brent stanton,Essendon,115
2013,1,shaun higgins,Western Bulldogs,115
2013,1,tom rockliff,Brisbane Lions,114
2013,1,matthew kreuzer,Carlton,114
2013,1,jobe watson,Essendon,113
2013,1,beau waters,West Coast,113
2013,1,david armitage,St Kilda,112
2013,1,jay schulz,Port Adelaide,112
2013,1,nick dal santo,St Kilda,111
2013,1,andrew mackie,Geelong,109
2013,1,kieren jack,Sydney,107
2013,1,tory dickson,Western Bulldogs,107
2013,1,steele sidebottom,Collingwood,106
2013,1,hamish hartlett,Port Adelaide,105
2013,1,chris mayne,Fremantle,104
2013,1,lenny hayes,St Kilda,104
2013,1,paul chapman,Geelong,103
2013,1,dylan shiel,Greater Western Sydney,103
2013,1,marc murphy,Carlton,103
2013,1,matthew wright,Adelaide,102
2013,1,travis boak,Port Adelaide,102
2013,1,grant birchall,Hawthorn,101
2013,1,todd goldstein,North Melbourne,101
2013,1,daniel giansiracusa,Western Bulldogs,101
2013,1,ty vickery,Richmond,101
2013,1,shane mumford,Sydney,101
2013,1,trent cotchin,Richmond,101
2013,1,heritier lumumba,Collingwood,100
2013,1,justin westhoff,Port Adelaide,100
2013,1,courtenay dempsey,Essendon,100
2013,1,danyle pearce,Fremantle,99
2013,1,josh kennedy,West Coast,99
2013,1,daniel cross,Western Bulldogs,99
2013,1,ollie wines,Port Adelaide,99
2013,1,paul puopolo,Hawthorn,98
2013,1,matt priddis,West Coast,98
2013,1,mathew stokes,Geelong,98
2013,1,heath hocking,Essendon,98
2013,1,adam cooney,Western Bulldogs,98
2013,1,adam treloar,Greater Western Sydney,98
2013,1,charlie dixon,Gold Coast,98
2013,1,daniel jackson,Richmond,98
2013,1,nick suban,Fremantle,97
2013,1,brent moloney,Brisbane Lions,96
2013,1,travis cloke,Collingwood,96
2013,1,stephen hill,Fremantle,96
2013,1,jordan lewis,Hawthorn,96
2013,1,taylor hunt,Geelong,96
2013,1,cyril rioli,Hawthorn,95
2013,1,angus monfries,Port Adelaide,93
2013,1,shaun grigg,Richmond,92
2013,1,will minson,Western Bulldogs,92
2013,1,jack steven,St Kilda,92
2013,1,brett goodes,Western Bulldogs,91
2013,1,james podsiadly,Geelong,91
2013,1,chris judd,Carlton,91
2013,1,brad sewell,Hawthorn,91
2013,1,andrew walker,Carlton,90
2013,1,jimmy bartel,Geelong,89
2013,1,jack grimes,Melbourne,89
2013,1,dion prestia,Gold Coast,89
2013,1,aaron mullett,North Melbourne,89
2013,1,isaac smith,Hawthorn,88
2013,1,rory sloane,Adelaide,88
2013,1,pearce hanley,Brisbane Lions,87
2013,1,shaun burgoyne,Hawthorn,87
2013,1,josh kennedy,Sydney,87
2013,1,jack viney,Melbourne,86
2013,1,adam goodes,Sydney,86
2013,1,mitch duncan,Geelong,85
2013,1,shane tuck,Richmond,85
2013,1,rhys stanley,St Kilda,85
2013,1,luke parker,Sydney,85
2013,1,brent guerra,Hawthorn,85
2013,1,robert murphy,Western Bulldogs,84
2013,1,richard douglas,Adelaide,84
2013,1,stephen coniglio,Greater Western Sydney,84
2013,1,liam sumner,Greater Western Sydney,84
2013,1,callan ward,Greater Western Sydney,83
2013,1,liam picken,Western Bulldogs,83
2013,1,ivan maric,Richmond,83
2013,1,jarrod harbrow,Gold Coast,82
2013,1,mark lecras,West Coast,82
2013,1,michael walters,Fremantle,82
2013,1,dean cox,West Coast,82
2013,1,nick riewoldt,St Kilda,82
2013,1,alex rance,Richmond,82
2013,1,shannon hurn,West Coast,82
2013,1,david myers,Essendon,81
2013,1,farren ray,St Kilda,81
2013,1,ben mcglynn,Sydney,81
2013,1,andrew carrazzo,Carlton,81
2013,1,ashton hams,West Coast,80
2013,1,nat fyfe,Fremantle,80
2013,1,jack redden,Brisbane Lions,80
2013,1,colin sylvia,Melbourne,80
2013,1,steven motlop,Geelong,80
2013,1,arryn siposs,St Kilda,80
2013,1,curtly hampton,Greater Western Sydney,79
2013,1,dustin martin,Richmond,78
2013,1,sam jacobs,Adelaide,78
2013,1,dan hannebery,Sydney,78
2013,1,brett deledio,Richmond,78
2013,1,daniel wells,North Melbourne,78
2013,1,ben cunnington,North Melbourne,78
2013,1,kade simpson,Carlton,77
2013,1,will hoskin-elliott,Greater Western Sydney,77
2013,1,heath grundy,Sydney,77
2013,1,luke dahlhaus,Western Bulldogs,77
2013,1,jarrad mcveigh,Sydney,77
2013,1,jonathon griffin,Fremantle,77
2013,1,chris masten,West Coast,77
2013,1,paul stewart,Port Adelaide,77
2013,1,dyson heppell,Essendon,76
2013,1,james gwilt,St Kilda,76
2013,1,quinten lynch,Collingwood,76
2013,1,tomas bugg,Greater Western Sydney,76
2013,1,jamie cripps,West Coast,76
2013,1,mark jamar,Melbourne,76
2013,1,scott thompson,Adelaide,75
2013,1,jarryd blair,Collingwood,75
2013,1,terry milera,St Kilda,75
2013,1,ryan bastinac,North Melbourne,75
2013,1,jordie mckenzie,Melbourne,75
2013,1,lewis stevenson,Port Adelaide,74
2013,1,michael firrito,North Melbourne,74
2013,1,mitch wallis,Western Bulldogs,74
2013,1,mike pyke,Sydney,73
2013,1,shaun hampson,Carlton,73
2013,1,daniel merrett,Brisbane Lions,73
2013,1,jaeger omeara,Gold Coast,73
2013,1,lachlan hansen,North Melbourne,73
2013,1,lance franklin,Hawthorn,73
2013,1,ryan schoenmakers,Hawthorn,73
2013,1,clancee pearce,Fremantle,72
2013,1,tom scully,Greater Western Sydney,72
2013,1,brendon goddard,Essendon,71
2013,1,scott selwood,West Coast,71
2013,1,luke breust,Hawthorn,71
2013,1,nick malceski,Sydney,71
2013,1,chad wingard,Port Adelaide,71
2013,1,clinton jones,St Kilda,71
2013,1,jake melksham,Essendon,71
2013,1,darren jolly,Collingwood,71
2013,1,rhyce shaw,Sydney,71
2013,1,mitch golby,Brisbane Lions,71
2013,1,jake carlisle,Essendon,71
2013,1,allen christensen,Geelong,71
2013,1,devon smith,Greater Western Sydney,70
2013,1,nick maxwell,Collingwood,70
2013,1,matthew lobbe,Port Adelaide,70
2013,1,tom young,Western Bulldogs,70
2013,1,colin garland,Melbourne,69
2013,1,matt jones,Melbourne,69
2013,1,james frawley,Melbourne,69
2013,1,dustin fletcher,Essendon,68
2013,1,jason johannisen,Western Bulldogs,68
2013,1,rory thompson,Gold Coast,68
2013,1,sam gilbert,St Kilda,68
2013,1,dale morris,Western Bulldogs,68
2013,1,lindsay thomas,North Melbourne,68
2013,1,taylor walker,Adelaide,68
2013,1,jack ziebell,North Melbourne,68
2013,1,dean brogan,Greater Western Sydney,67
2013,1,paul duffield,Fremantle,67
2013,1,ricky henderson,Adelaide,67
2013,1,lynden dunn,Melbourne,67
2013,1,patrick karnezis,Brisbane Lions,66
2013,1,jarryd roughead,Hawthorn,66
2013,1,michael hibberd,Essendon,66
2013,1,corey enright,Geelong,66
2013,1,jonathan giles,Greater Western Sydney,66
2013,1,scott thompson,North Melbourne,66
2013,1,david mackay,Adelaide,66
2013,1,harley bennell,Gold Coast,66
2013,1,jackson merrett,Essendon,65
2013,1,alan toovey,Collingwood,65
2013,1,reece conca,Richmond,65
2013,1,tom hawkins,Geelong,65
2013,1,shannon byrnes,Melbourne,65
2013,1,tim mohr,Greater Western Sydney,65
2013,1,jeremy howe,Melbourne,65
2013,1,eddie betts,Carlton,64
2013,1,robbie tarrant,North Melbourne,64
2013,1,ben stratton,Hawthorn,64
2013,1,josh green,Brisbane Lions,64
2013,1,brandon matera,Gold Coast,64
2013,1,sam gibson,North Melbourne,64
2013,1,andrew gaff,West Coast,63
2013,1,nick smith,Sydney,63
2013,1,lee spurr,Fremantle,63
2013,1,luke mcguane,Richmond,63
2013,1,shane savage,Hawthorn,63
2013,1,brock mclean,Carlton,63
2013,1,nathan jones,Melbourne,62
2013,1,jasper pittard,Port Adelaide,62
2013,1,graham johncock,Adelaide,62
2013,1,brent reilly,Adelaide,62
2013,1,billie smedts,Geelong,62
2013,1,cale hooker,Essendon,62
2013,1,jake batchelor,Richmond,61
2013,1,jonathon patton,Greater Western Sydney,61
2013,1,tyson goldsack,Collingwood,61
2013,1,harry taylor,Geelong,61
2013,1,dylan roberton,St Kilda,60
2013,1,cameron oshea,Port Adelaide,60
2013,1,ben sinclair,Collingwood,60
2013,1,nick kommer,Essendon,60
2013,1,ben mcevoy,St Kilda,59
2013,1,jeff garlett,Carlton,59
2013,1,daniel nicholson,Melbourne,59
2013,1,chris newman,Richmond,58
2013,1,alwyn davey,Essendon,58
2013,1,lachie plowman,Greater Western Sydney,58
2013,1,jason porplyzia,Adelaide,58
2013,1,will schofield,West Coast,58
2013,1,nathan van berlo,Adelaide,58
2013,1,bradley hill,Hawthorn,58
2013,1,david swallow,Gold Coast,58
2013,1,campbell heath,Port Adelaide,58
2013,1,matthew pavlich,Fremantle,58
2013,1,david hale,Hawthorn,58
2013,1,josh jenkins,Adelaide,57
2013,1,jack darling,West Coast,57
2013,1,kepler bradley,Fremantle,57
2013,1,matt shaw,Gold Coast,57
2013,1,luke russell,Gold Coast,57
2013,1,jed adcock,Brisbane Lions,57
2013,1,josh thomas,Collingwood,57
2013,1,michael hurley,Essendon,57
2013,1,drew petrie,North Melbourne,57
2013,1,tom murphy,Gold Coast,56
2013,1,michael rischitelli,Gold Coast,56
2013,1,tom bellchambers,Essendon,56
2013,1,jamie elliott,Collingwood,56
2013,1,koby stevens,Western Bulldogs,56
2013,1,ted richards,Sydney,56
2013,1,sam reid,Sydney,56
2013,1,josh hill,West Coast,56
2013,1,chris yarran,Carlton,56
2013,1,martin clarke,Collingwood,55
2013,1,jason blake,St Kilda,55
2013,1,matthew broadbent,Port Adelaide,55
2013,1,dennis armfield,Carlton,55
2013,1,jared rivers,Geelong,55
2013,1,elliot yeo,Brisbane Lions,54
2013,1,tendai mzungu,Fremantle,54
2013,1,bachar houli,Richmond,54
2013,1,sam day,Gold Coast,54
2013,1,ryan crowley,Fremantle,53
2013,1,martin mattner,Sydney,53
2013,1,jared brennan,Gold Coast,53
2013,1,jake neade,Port Adelaide,53
2013,1,travis varcoe,Geelong,53
2013,1,dayne zorko,Brisbane Lions,52
2013,1,stephen milne,St Kilda,52
2013,1,luke shuey,West Coast,52
2013,1,jack riewoldt,Richmond,52
2013,1,beau maister,St Kilda,52
2013,1,jeremy cameron,Greater Western Sydney,52
2013,1,ayce cordy,Western Bulldogs,51
2013,1,joel patfull,Brisbane Lions,51
2013,1,jude bolton,Sydney,51
2013,1,patrick dangerfield,Adelaide,51
2013,1,shane edwards,Richmond,51
2013,1,lachie henderson,Carlton,51
2013,1,matt de boer,Fremantle,51
2013,1,josh caddy,Geelong,50
2013,1,hayden ballantyne,Fremantle,50
2013,1,aaron hall,Gold Coast,50
2013,1,jamie macmillan,North Melbourne,50
2013,1,brent macaffer,Collingwood,50
2013,1,matthew warnock,Gold Coast,50
2013,1,nick lower,Western Bulldogs,50
2013,1,cameron pedersen,Melbourne,50
2013,1,phil davis,Greater Western Sydney,49
2013,1,aaron cornelius,Brisbane Lions,49
2013,1,jack frost,Collingwood,48
2013,1,joel wilkinson,Gold Coast,48
2013,1,zac smith,Gold Coast,47
2013,1,greg broughton,Gold Coast,47
2013,1,jordan murdoch,Geelong,47
2013,1,kane lucas,Carlton,47
2013,1,max bailey,Hawthorn,47
2013,1,stefan martin,Brisbane Lions,47
2013,1,michael jamison,Carlton,47
2013,1,michael johnson,Fremantle,47
2013,1,claye beams,Brisbane Lions,47
2013,1,lachie whitfield,Greater Western Sydney,47
2013,1,daniel rich,Brisbane Lions,46
2013,1,andrew moore,Port Adelaide,46
2013,1,jordan roughead,Western Bulldogs,46
2013,1,jared petrenko,Adelaide,46
2013,1,jackson trengove,Port Adelaide,46
2013,1,andy otten,Adelaide,46
2013,1,billy longer,Brisbane Lions,45
2013,1,paddy ryder,Essendon,45
2013,1,rohan bewick,Brisbane Lions,44
2013,1,leigh adams,North Melbourne,44
2013,1,lewis jetta,Sydney,44
2013,1,tom lonergan,Geelong,44
2013,1,josh gibson,Hawthorn,44
2013,1,matthew jaensch,Adelaide,43
2013,1,david rodan,Melbourne,43
2013,1,bernie vince,Adelaide,42
2013,1,jake king,Richmond,42
2013,1,luke mcpharlin,Fremantle,42
2013,1,trent west,Geelong,42
2013,1,liam jones,Western Bulldogs,42
2013,1,mitch clark,Melbourne,42
2013,1,andrew embley,West Coast,41
2013,1,lewis roberts-thomson,Sydney,40
2013,1,adam kennedy,Greater Western Sydney,40
2013,1,zach tuohy,Carlton,40
2013,1,ashley mcgrath,Brisbane Lions,40
2013,1,shaun atley,North Melbourne,40
2013,1,jarrad redden,Port Adelaide,40
2013,1,jonathan brown,Brisbane Lions,38
2013,1,jack newnes,St Kilda,38
2013,1,nathan grima,North Melbourne,38
2013,1,josh bootsma,Carlton,38
2013,1,jordan russell,Collingwood,37
2013,1,toby greene,Greater Western Sydney,37
2013,1,jimmy toumpas,Melbourne,37
2013,1,kieran harper,North Melbourne,36
2013,1,mark baguley,Essendon,36
2013,1,nick duigan,Carlton,36
2013,1,brodie martin,Adelaide,36
2013,1,brad sheppard,West Coast,36
2013,1,steven may,Gold Coast,36
2013,1,luke brown,Adelaide,35
2013,1,troy chaplin,Richmond,34
2013,1,sam dwyer,Collingwood,34
2013,1,tom gillies,Melbourne,33
2013,1,dane rampe,Sydney,32
2013,1,luke tapscott,Melbourne,32
2013,1,stephen gilham,Greater Western Sydney,32
2013,1,mark blicavs,Geelong,32
2013,1,jack gunston,Hawthorn,32
2013,1,david zaharakis,Essendon,32
2013,1,ben griffiths,Richmond,32
2013,1,tom jonas,Port Adelaide,31
2013,1,adam selwood,West Coast,31
2013,1,ben jacobs,North Melbourne,31
2013,1,liam shiels,Hawthorn,31
2013,1,james sellar,Melbourne,31
2013,1,darren glass,West Coast,31
2013,1,karmichael hunt,Gold Coast,30
2013,1,ben johnson,Collingwood,30
2013,1,liam anthony,North Melbourne,30
2013,1,stewart crameri,Essendon,29
2013,1,sam blease,Melbourne,29
2013,1,clay smith,Western Bulldogs,28
2013,1,jed anderson,Hawthorn,28
2013,1,nathan brown,Collingwood,28
2013,1,ashley smith,West Coast,27
2013,1,aaron joseph,Carlton,27
2013,1,steven morris,Richmond,26
2013,1,ben reid,Collingwood,26
2013,1,ahmed saad,St Kilda,26
2013,1,james polkinghorne,Brisbane Lions,25
2013,1,matt maguire,Brisbane Lions,25
2013,1,kane mitchell,Port Adelaide,24
2013,1,tony armstrong,Sydney,22
2013,1,brandon ellis,Richmond,22
2013,1,mitch robinson,Carlton,21
2013,1,ben rutten,Adelaide,20
2013,1,jack watts,Melbourne,20
2013,1,eric mackenzie,West Coast,20
2013,1,tom hickey,St Kilda,20
2013,1,zac dawson,Fremantle,19
2013,1,scott lycett,West Coast,19
2013,1,george horlin-smith,Geelong,16
2013,1,sam wright,North Melbourne,13
2013,1,levi casboult,Carlton,13
2013,1,taylor adams,Greater Western Sydney,12
2013,1,cam sutcliffe,Fremantle,9
2013,1,robin nahas,Richmond,8
2013,1,daniel talia,Adelaide,7
2013,1,trent dennis-lane,St Kilda,0
2013,2,justin westhoff,Port Adelaide,154
2013,2,dyson heppell,Essendon,147
2013,2,jobe watson,Essendon,143
2013,2,brent stanton,Essendon,142
2013,2,ryan bastinac,North Melbourne,136
2013,2,jamie elliott,Collingwood,125
2013,2,pearce hanley,Brisbane Lions,124
2013,2,jarrad mcveigh,Sydney,124
2013,2,jeff garlett,Carlton,124
2013,2,trent cotchin,Richmond,121
2013,2,brendon goddard,Essendon,121
2013,2,kieren jack,Sydney,121
2013,2,grant birchall,Hawthorn,121
2013,2,tom liberatore,Western Bulldogs,120
2013,2,brad ebert,Port Adelaide,117
2013,2,dane swan,Collingwood,117
2013,2,ben howlett,Essendon,117
2013,2,kane cornes,Port Adelaide,116
2013,2,travis boak,Port Adelaide,116
2013,2,luke parker,Sydney,115
2013,2,andrew swallow,North Melbourne,115
2013,2,scott thompson,Adelaide,113
2013,2,adam cooney,Western Bulldogs,113
2013,2,leigh montagna,St Kilda,111
2013,2,charlie dixon,Gold Coast,110
2013,2,steele sidebottom,Collingwood,109
2013,2,joel selwood,Geelong,109
2013,2,sam mitchell,Hawthorn,109
2013,2,luke mcpharlin,Fremantle,109
2013,2,scott pendlebury,Collingwood,108
2013,2,nick riewoldt,St Kilda,108
2013,2,stewart crameri,Essendon,108
2013,2,ben mcevoy,St Kilda,107
2013,2,chad wingard,Port Adelaide,107
2013,2,mike pyke,Sydney,107
2013,2,jeremy howe,Melbourne,106
2013,2,sam gibson,North Melbourne,106
2013,2,clay smith,Western Bulldogs,105
2013,2,callan ward,Greater Western Sydney,105
2013,2,jimmy bartel,Geelong,105
2013,2,will minson,Western Bulldogs,104
2013,2,brett deledio,Richmond,104
2013,2,jaeger omeara,Gold Coast,104
2013,2,jack riewoldt,Richmond,103
2013,2,heath shaw,Collingwood,102
2013,2,lachie whitfield,Greater Western Sydney,102
2013,2,aaron mullett,North Melbourne,102
2013,2,tom bellchambers,Essendon,102
2013,2,dan hannebery,Sydney,102
2013,2,nat fyfe,Fremantle,101
2013,2,tendai mzungu,Fremantle,101
2013,2,jake carlisle,Essendon,101
2013,2,brent moloney,Brisbane Lions,101
2013,2,rory sloane,Adelaide,100
2013,2,josh jenkins,Adelaide,100
2013,2,daniel cross,Western Bulldogs,99
2013,2,luke hodge,Hawthorn,99
2013,2,courtenay dempsey,Essendon,99
2013,2,jarryd blair,Collingwood,97
2013,2,josh kennedy,West Coast,97
2013,2,quinten lynch,Collingwood,96
2013,2,angus monfries,Port Adelaide,96
2013,2,patrick dangerfield,Adelaide,95
2013,2,david zaharakis,Essendon,95
2013,2,reece conca,Richmond,94
2013,2,michael walters,Fremantle,93
2013,2,troy chaplin,Richmond,93
2013,2,chris masten,West Coast,93
2013,2,matt priddis,West Coast,93
2013,2,dustin martin,Richmond,93
2013,2,david myers,Essendon,93
2013,2,paul stewart,Port Adelaide,92
2013,2,ryan okeefe,Sydney,92
2013,2,matthew pavlich,Fremantle,92
2013,2,richard douglas,Adelaide,91
2013,2,stephen coniglio,Greater Western Sydney,91
2013,2,josh kennedy,Sydney,91
2013,2,matthew kreuzer,Carlton,91
2013,2,michael rischitelli,Gold Coast,91
2013,2,michael barlow,Fremantle,91
2013,2,james frawley,Melbourne,91
2013,2,clinton jones,St Kilda,90
2013,2,lance franklin,Hawthorn,90
2013,2,paul chapman,Geelong,90
2013,2,jack ziebell,North Melbourne,90
2013,2,sam dwyer,Collingwood,90
2013,2,michael hurley,Essendon,90
2013,2,allen christensen,Geelong,89
2013,2,david swallow,Gold Coast,89
2013,2,scott mcmahon,North Melbourne,89
2013,2,michael hibberd,Essendon,88
2013,2,luke breust,Hawthorn,88
2013,2,dean cox,West Coast,88
2013,2,jonathon griffin,Fremantle,87
2013,2,scott selwood,West Coast,87
2013,2,matthew broadbent,Port Adelaide,87
2013,2,paddy ryder,Essendon,86
2013,2,luke shuey,West Coast,86
2013,2,nathan grima,North Melbourne,86
2013,2,mark baguley,Essendon,85
2013,2,drew petrie,North Melbourne,85
2013,2,james kelly,Geelong,85
2013,2,todd goldstein,North Melbourne,85
2013,2,jack steven,St Kilda,85
2013,2,shaun atley,North Melbourne,84
2013,2,marc murphy,Carlton,84
2013,2,gary ablett,Gold Coast,84
2013,2,lindsay thomas,North Melbourne,83
2013,2,bryce gibbs,Carlton,83
2013,2,aaron hall,Gold Coast,82
2013,2,chris judd,Carlton,82
2013,2,alipate carlile,Port Adelaide,82
2013,2,sam jacobs,Adelaide,82
2013,2,brett goodes,Western Bulldogs,82
2013,2,danyle pearce,Fremantle,81
2013,2,martin clarke,Collingwood,81
2013,2,nathan jones,Melbourne,81
2013,2,ollie wines,Port Adelaide,81
2013,2,max bailey,Hawthorn,81
2013,2,isaac smith,Hawthorn,80
2013,2,liam picken,Western Bulldogs,80
2013,2,heritier lumumba,Collingwood,80
2013,2,david hale,Hawthorn,79
2013,2,nick dal santo,St Kilda,79
2013,2,lenny hayes,St Kilda,79
2013,2,tom hawkins,Geelong,79
2013,2,jarrod harbrow,Gold Coast,79
2013,2,ben sinclair,Collingwood,79
2013,2,brad sheppard,West Coast,79
2013,2,steven motlop,Geelong,79
2013,2,jasper pittard,Port Adelaide,78
2013,2,daniel merrett,Brisbane Lions,78
2013,2,ryan lester,Brisbane Lions,78
2013,2,chris yarran,Carlton,78
2013,2,mitch duncan,Geelong,78
2013,2,cyril rioli,Hawthorn,78
2013,2,tom rockliff,Brisbane Lions,77
2013,2,ivan maric,Richmond,77
2013,2,jack redden,Brisbane Lions,77
2013,2,heath hocking,Essendon,76
2013,2,ryan schoenmakers,Hawthorn,76
2013,2,andrew embley,West Coast,76
2013,2,kane lucas,Carlton,76
2013,2,ricky petterd,Richmond,75
2013,2,ryan griffen,Western Bulldogs,75
2013,2,jake neade,Port Adelaide,75
2013,2,adam treloar,Greater Western Sydney,75
2013,2,paul duffield,Fremantle,75
2013,2,mitch robinson,Carlton,75
2013,2,david armitage,St Kilda,75
2013,2,dayne zorko,Brisbane Lions,75
2013,2,shaun burgoyne,Hawthorn,75
2013,2,campbell heath,Port Adelaide,74
2013,2,luke brown,Adelaide,74
2013,2,luke mcguane,Richmond,74
2013,2,daniel wells,North Melbourne,74
2013,2,matthew leuenberger,Brisbane Lions,74
2013,2,chris newman,Richmond,74
2013,2,liam anthony,North Melbourne,74
2013,2,dustin fletcher,Essendon,74
2013,2,josh hill,West Coast,74
2013,2,taylor walker,Adelaide,73
2013,2,beau waters,West Coast,73
2013,2,jude bolton,Sydney,72
2013,2,jarryd roughead,Hawthorn,72
2013,2,dion prestia,Gold Coast,72
2013,2,sean dempster,St Kilda,72
2013,2,toby greene,Greater Western Sydney,72
2013,2,andrejs everitt,Sydney,72
2013,2,nick suban,Fremantle,72
2013,2,liam shiels,Hawthorn,71
2013,2,corey enright,Geelong,71
2013,2,matthew jaensch,Adelaide,71
2013,2,jordan russell,Collingwood,71
2013,2,kade simpson,Carlton,71
2013,2,jackson merrett,Essendon,71
2013,2,lewis stevenson,Port Adelaide,71
2013,2,luke dahlhaus,Western Bulldogs,70
2013,2,david mundy,Fremantle,70
2013,2,travis cloke,Collingwood,69
2013,2,mitch golby,Brisbane Lions,69
2013,2,scott thompson,North Melbourne,69
2013,2,jordan lewis,Hawthorn,69
2013,2,lewis jetta,Sydney,68
2013,2,brandon matera,Gold Coast,68
2013,2,cale hooker,Essendon,68
2013,2,ben mcglynn,Sydney,68
2013,2,jonathan giles,Greater Western Sydney,68
2013,2,shaun higgins,Western Bulldogs,68
2013,2,joel corey,Geelong,68
2013,2,daniel jackson,Richmond,67
2013,2,jonathon patton,Greater Western Sydney,67
2013,2,sam gilbert,St Kilda,66
2013,2,michael firrito,North Melbourne,66
2013,2,leigh adams,North Melbourne,66
2013,2,brent macaffer,Collingwood,66
2013,2,michael johnson,Fremantle,65
2013,2,nick lower,Western Bulldogs,65
2013,2,tom young,Western Bulldogs,65
2013,2,josh caddy,Geelong,64
2013,2,jared petrenko,Adelaide,64
2013,2,dylan shiel,Greater Western Sydney,64
2013,2,andrew walker,Carlton,64
2013,2,tyson goldsack,Collingwood,64
2013,2,shaun grigg,Richmond,64
2013,2,rhys stanley,St Kilda,64
2013,2,robert murphy,Western Bulldogs,63
2013,2,sam butler,West Coast,63
2013,2,dylan roberton,St Kilda,63
2013,2,ben rutten,Adelaide,63
2013,2,dean brogan,Greater Western Sydney,63
2013,2,bradley hill,Hawthorn,63
2013,2,brad crouch,Adelaide,62
2013,2,rohan bewick,Brisbane Lions,62
2013,2,matt de boer,Fremantle,62
2013,2,jake king,Richmond,62
2013,2,ben johnson,Collingwood,62
2013,2,nathan van berlo,Adelaide,62
2013,2,taylor hunt,Geelong,61
2013,2,james podsiadly,Geelong,61
2013,2,andrew raines,Brisbane Lions,61
2013,2,shane edwards,Richmond,61
2013,2,mathew stokes,Geelong,60
2013,2,stefan martin,Brisbane Lions,60
2013,2,nick maxwell,Collingwood,60
2013,2,beau maister,St Kilda,60
2013,2,jeremy cameron,Greater Western Sydney,60
2013,2,jack viney,Melbourne,59
2013,2,andrew mackie,Geelong,59
2013,2,brad sewell,Hawthorn,59
2013,2,kepler bradley,Fremantle,59
2013,2,jack grimes,Melbourne,59
2013,2,cameron oshea,Port Adelaide,59
2013,2,tom murphy,Gold Coast,59
2013,2,sam rowe,Carlton,59
2013,2,mitch wallis,Western Bulldogs,58
2013,2,devon smith,Greater Western Sydney,58
2013,2,james polkinghorne,Brisbane Lions,58
2013,2,shane tuck,Richmond,58
2013,2,stephen hill,Fremantle,57
2013,2,mark blicavs,Geelong,57
2013,2,david mackay,Adelaide,57
2013,2,nick malceski,Sydney,56
2013,2,dean terlich,Melbourne,56
2013,2,alwyn davey,Essendon,56
2013,2,colin garland,Melbourne,56
2013,2,jamie macmillan,North Melbourne,56
2013,2,travis varcoe,Geelong,56
2013,2,terry milera,St Kilda,56
2013,2,josh green,Brisbane Lions,55
2013,2,tom lonergan,Geelong,55
2013,2,brent reilly,Adelaide,55
2013,2,jack darling,West Coast,54
2013,2,ben stratton,Hawthorn,54
2013,2,jed anderson,Hawthorn,54
2013,2,elliot yeo,Brisbane Lions,54
2013,2,sam reid,Sydney,54
2013,2,daniel talia,Adelaide,54
2013,2,jason porplyzia,Adelaide,54
2013,2,matthew warnock,Gold Coast,53
2013,2,tomas bugg,Greater Western Sydney,53
2013,2,matt shaw,Gold Coast,53
2013,2,phil davis,Greater Western Sydney,53
2013,2,hayden crozier,Fremantle,52
2013,2,lee spurr,Fremantle,52
2013,2,chris mayne,Fremantle,52
2013,2,jack newnes,St Kilda,52
2013,2,mark jamar,Melbourne,51
2013,2,jed adcock,Brisbane Lions,51
2013,2,tim mohr,Greater Western Sydney,51
2013,2,lachie henderson,Carlton,51
2013,2,ricky henderson,Adelaide,51
2013,2,jack trengove,Melbourne,51
2013,2,bernie vince,Adelaide,50
2013,2,robbie tarrant,North Melbourne,50
2013,2,dale morris,Western Bulldogs,49
2013,2,jake melksham,Essendon,49
2013,2,sam fisher,St Kilda,49
2013,2,matthew wright,Adelaide,49
2013,2,liam sumner,Greater Western Sydney,49
2013,2,jack hutchins,Gold Coast,48
2013,2,matt jones,Melbourne,48
2013,2,tory dickson,Western Bulldogs,48
2013,2,andrew carrazzo,Carlton,48
2013,2,nick smith,Sydney,48
2013,2,clancee pearce,Fremantle,48
2013,2,stephen gilham,Greater Western Sydney,48
2013,2,ted richards,Sydney,47
2013,2,alex rance,Richmond,47
2013,2,daniel rich,Brisbane Lions,47
2013,2,jackson trengove,Port Adelaide,47
2013,2,callum sinclair,West Coast,47
2013,2,luke russell,Gold Coast,47
2013,2,tom mcdonald,Melbourne,46
2013,2,michael jamison,Carlton,46
2013,2,brent guerra,Hawthorn,46
2013,2,matthew lobbe,Port Adelaide,46
2013,2,adam selwood,West Coast,46
2013,2,tom bell,Carlton,46
2013,2,daniel giansiracusa,Western Bulldogs,45
2013,2,rhys palmer,Greater Western Sydney,45
2013,2,ahmed saad,St Kilda,45
2013,2,cam sutcliffe,Fremantle,45
2013,2,andrew gaff,West Coast,45
