year,round,displayName,team,score
2014,1,Jobe Watson,Essendon,157
2014,1,Joel Selwood,Geelong,157
2014,1,Adam Treloar,Greater Western Sydney,154
2014,1,Clinton Jones,St Kilda,152
2014,1,Oliver Wines,Port Adelaide,145
2014,1,Dion Prestia,Gold Coast,144
2014,1,Mark Lecras,West Coast,144
2014,1,Nathan Jones,Melbourne,142
2014,1,Luke Breust,Hawthorn,140
2014,1,Gary Ablett,Gold Coast,140
2014,1,Brendon Goddard,Essendon,139
2014,1,Dayne Beams,Collingwood,136
2014,1,Brett Deledio,Richmond,136
2014,1,David Swallow,Gold Coast,135
2014,1,Nick Riewoldt,St Kilda,133
2014,1,Michael Barlow,Fremantle,132
2014,1,Shane Mumford,Greater Western Sydney,132
2014,1,Callan Ward,Greater Western Sydney,131
2014,1,Matthew Rosa,West Coast,128
2014,1,Scott Pendlebury,Collingwood,127
2014,1,Aaron Sandilands,Fremantle,127
2014,1,Paul Chapman,Essendon,124
2014,1,Nathan Fyfe,Fremantle,122
2014,1,Danyle Pearce,Fremantle,122
2014,1,Marc Murphy,Carlton,122
2014,1,Dayne Zorko,Brisbane Lions,121
2014,1,Matt Thomas,Richmond,121
2014,1,Cale Hooker,Essendon,121
2014,1,David Ellard,Carlton,120
2014,1,Grant Birchall,Hawthorn,120
2014,1,Justin Westhoff,Port Adelaide,119
2014,1,Sean Dempster,St Kilda,118
2014,1,Trent Cotchin,Richmond,118
2014,1,Robert Murphy,Western Bulldogs,118
2014,1,Jarryd Roughead,Hawthorn,117
2014,1,Jaeger O'Meara,Gold Coast,117
2014,1,Steve Johnson,Geelong,116
2014,1,Jimmy Bartel,Geelong,115
2014,1,Dean Cox,West Coast,115
2014,1,Edward Curnow,Carlton,115
2014,1,Ben Howlett,Essendon,114
2014,1,Dyson Heppell,Essendon,114
2014,1,Scott Selwood,West Coast,114
2014,1,Jackson Macrae,Western Bulldogs,113
2014,1,Sam Jacobs,Adelaide,113
2014,1,Josh Saunders,St Kilda,112
2014,1,Tom Langdon,Collingwood,111
2014,1,Dom Tyson,Melbourne,111
2014,1,Kane Cornes,Port Adelaide,111
2014,1,Matthew Boyd,Western Bulldogs,110
2014,1,Farren Ray,St Kilda,110
2014,1,Ben McEvoy,Hawthorn,110
2014,1,Andrew Mackie,Geelong,109
2014,1,Robbie Gray,Port Adelaide,109
2014,1,Greg Broughton,Gold Coast,109
2014,1,Stephen Coniglio,Greater Western Sydney,108
2014,1,Liam Shiels,Hawthorn,108
2014,1,Matthew Jaensch,Adelaide,107
2014,1,Bernie Vince,Melbourne,107
2014,1,Patrick Dangerfield,Adelaide,107
2014,1,Mathew Stokes,Geelong,107
2014,1,Jared Polec,Port Adelaide,107
2014,1,Shaun Hampson,Richmond,107
2014,1,Jack Darling,West Coast,106
2014,1,Matthew De Boer,Fremantle,106
2014,1,Jay Schulz,Port Adelaide,106
2014,1,Andrew Gaff,West Coast,105
2014,1,Kade Simpson,Carlton,105
2014,1,James Gwilt,St Kilda,105
2014,1,Matthew Priddis,West Coast,105
2014,1,Luke Ball,Collingwood,105
2014,1,David Myers,Essendon,105
2014,1,Tendai Mzungu,Fremantle,105
2014,1,Jake Spencer,Melbourne,104
2014,1,Michael Johnson,Fremantle,104
2014,1,Brad Ebert,Port Adelaide,104
2014,1,Tom Scully,Greater Western Sydney,104
2014,1,Rory Sloane,Adelaide,103
2014,1,Shaun Burgoyne,Hawthorn,103
2014,1,Jackson Merrett,Essendon,102
2014,1,Josh Hunt,Greater Western Sydney,102
2014,1,James Kelly,Geelong,102
2014,1,Dustin Martin,Richmond,102
2014,1,Lindsay Thomas,North Melbourne,101
2014,1,Chad Wingard,Port Adelaide,100
2014,1,Luke Dunstan,St Kilda,100
2014,1,Jack Grimes,Melbourne,100
2014,1,Eric MacKenzie,West Coast,100
2014,1,Trent West,Brisbane Lions,100
2014,1,Shannon Hurn,West Coast,99
2014,1,Sam Mayes,Brisbane Lions,99
2014,1,Bryce Gibbs,Carlton,99
2014,1,Reece Conca,Richmond,99
2014,1,Luke Hodge,Hawthorn,98
2014,1,Tom Hickey,St Kilda,98
2014,1,Steven May,Gold Coast,98
2014,1,Jarrod Harbrow,Gold Coast,97
2014,1,Jordan Lewis,Hawthorn,97
2014,1,Corey Enright,Geelong,97
2014,1,Nick Dal Santo,North Melbourne,96
2014,1,Bradley Hill,Hawthorn,96
2014,1,Toby Greene,Greater Western Sydney,96
2014,1,Patrick Ryder,Essendon,96
2014,1,Isaac Smith,Hawthorn,96
2014,1,Luke Parker,Sydney,95
2014,1,Liam Picken,Western Bulldogs,95
2014,1,Jeremy Laidler,Sydney,95
2014,1,Tom Rockliff,Brisbane Lions,95
2014,1,Stephen Hill,Fremantle,95
2014,1,Jack Watts,Melbourne,95
2014,1,David Mundy,Fremantle,95
2014,1,Tom Mitchell,Sydney,93
2014,1,Luke Dahlhaus,Western Bulldogs,93
2014,1,Lachlan Hunter,Western Bulldogs,92
2014,1,Heritier Lumumba,Collingwood,92
2014,1,Lynden Dunn,Melbourne,92
2014,1,Cameron Sutcliffe,Fremantle,92
2014,1,Mike Pyke,Sydney,92
2014,1,Ben Cunnington,North Melbourne,92
2014,1,Mitchell Duncan,Geelong,92
2014,1,Jack Hombsch,Port Adelaide,91
2014,1,Rhyce Shaw,Sydney,91
2014,1,Josh Kennedy Injured,Sydney,91
2014,1,Michael Rischitelli,Gold Coast,91
2014,1,Aaron Mullett,North Melbourne,90
2014,1,Jonathon Patton,Greater Western Sydney,90
2014,1,Jamie MacMillan,North Melbourne,90
2014,1,Todd Goldstein,North Melbourne,89
2014,1,Hamish Hartlett,Port Adelaide,89
2014,1,Nick Haynes,Greater Western Sydney,89
2014,1,Dane Swan,Collingwood,89
2014,1,David Hale,Hawthorn,89
2014,1,Jack Gunston,Hawthorn,89
2014,1,Mitchell Brown,Geelong,88
2014,1,Scott Thompson,North Melbourne,88
2014,1,Sharrod Wellingham,West Coast,88
2014,1,Adam Kennedy,Greater Western Sydney,88
2014,1,Lachie Whitfield,Greater Western Sydney,88
2014,1,Heath Grundy,Sydney,87
2014,1,Brent Stanton,Essendon,86
2014,1,Jack Newnes,St Kilda,86
2014,1,Sam Kerridge,Adelaide,86
2014,1,Nick Malceski,Sydney,86
2014,1,Ben McGlynn,Sydney,85
2014,1,David Zaharakis,Essendon,85
2014,1,Heath Shaw,Greater Western Sydney,85
2014,1,Jonathan Brown,Brisbane Lions,85
2014,1,Sam Mitchell,Hawthorn,84
2014,1,Michael Hibberd,Essendon,84
2014,1,Ryan Lester,Brisbane Lions,84
2014,1,Jonathan Simpkin,Hawthorn,84
2014,1,Matthew Wright,Adelaide,84
2014,1,Mark Baguley,Essendon,83
2014,1,Michael Hurley,Essendon,83
2014,1,Jack Redden,Brisbane Lions,82
2014,1,Brandon Matera,Gold Coast,82
2014,1,Jarrad McVeigh,Sydney,82
2014,1,Hayden Ballantyne,Fremantle,81
2014,1,Alex Rance,Richmond,81
2014,1,Josh Caddy,Geelong,81
2014,1,Shannon Byrnes,Melbourne,81
2014,1,Hamish McIntosh,Geelong,80
2014,1,Danny Stanley,Gold Coast,80
2014,1,Jack Trengove,Melbourne,80
2014,1,Matthew Pavlich,Fremantle,80
2014,1,Jackson Trengove,Port Adelaide,80
2014,1,Stewart Crameri,Western Bulldogs,80
2014,1,Brodie Grundy,Collingwood,80
2014,1,Daniel Rich,Brisbane Lions,79
2014,1,Thomas Liberatore,Western Bulldogs,79
2014,1,Matthew Leuenberger,Brisbane Lions,79
2014,1,Jake Carlisle,Essendon,78
2014,1,Brodie Smith,Adelaide,78
2014,1,Curtly Hampton,Greater Western Sydney,78
2014,1,Ted Richards,Sydney,78
2014,1,Eddie Betts,Adelaide,78
2014,1,Ricky Petterd,Richmond,77
2014,1,Matt Jones,Melbourne,77
2014,1,Jeremy Cameron,Greater Western Sydney,77
2014,1,William Langford,Hawthorn,77
2014,1,Cameron Guthrie,Geelong,76
2014,1,Shane Edwards,Richmond,76
2014,1,Angus Monfries,Port Adelaide,76
2014,1,James Frawley,Melbourne,76
2014,1,Matthew Lobbe,Port Adelaide,76
2014,1,Jack Frost,Collingwood,76
2014,1,Luke Shuey,West Coast,75
2014,1,Elliot Yeo,West Coast,75
2014,1,Harry Taylor,Geelong,75
2014,1,Thomas Curren,St Kilda,75
2014,1,Darren Glass,West Coast,74
2014,1,Brent Harvey,North Melbourne,74
2014,1,Taylor Duryea,Hawthorn,74
2014,1,Matthew Watson,Carlton,74
2014,1,Shaun Grigg,Richmond,74
2014,1,Andrejs Everitt,Carlton,74
2014,1,Nick Vlastuin,Richmond,74
2014,1,Dean Terlich,Melbourne,73
2014,1,Tom Lynch,Gold Coast,73
2014,1,Jarrad Waite,Carlton,73
2014,1,Steele Sidebottom,Collingwood,73
2014,1,Kyle Hardingham,Essendon,73
2014,1,Joshua Green,Brisbane Lions,73
2014,1,Nick Smith,Sydney,72
2014,1,Jordan Roughead,Western Bulldogs,72
2014,1,Matthew Suckling,Hawthorn,72
2014,1,Pearce Hanley,Brisbane Lions,72
2014,1,Daniel Cross,Melbourne,71
2014,1,Craig Bird,Sydney,71
2014,1,Koby Stevens,Western Bulldogs,71
2014,1,Sam Frost,Greater Western Sydney,70
2014,1,David MacKay,Adelaide,70
2014,1,Rohan Bail,Melbourne,70
2014,1,Brent Macaffer,Collingwood,70
2014,1,Joe Daniher,Essendon,70
2014,1,Christopher Yarran,Carlton,69
2014,1,Shaun Higgins,Western Bulldogs,69
2014,1,Dustin Fletcher,Essendon,69
2014,1,Matthew Kreuzer,Carlton,69
2014,1,Matthew White,Port Adelaide,69
2014,1,Bachar Houli,Richmond,68
2014,1,Tom Lonergan,Geelong,68
2014,1,Benjamin Griffiths,Richmond,68
2014,1,Jamie Cripps,West Coast,68
2014,1,Jamie Bennell,West Coast,68
2014,1,Michael Jamison,Carlton,67
2014,1,Adam Cooney,Western Bulldogs,67
2014,1,Luke Brown,Adelaide,67
2014,1,Mitchell Grigg,Adelaide,67
2014,1,Brent Moloney,Brisbane Lions,67
2014,1,Jarryn Geary,St Kilda,67
2014,1,Lewis Johnston,Adelaide,66
2014,1,Harry Cunningham,Sydney,66
2014,1,Lachlan Hansen,North Melbourne,66
2014,1,Xavier Ellis,West Coast,66
2014,1,Thomas Sheridan,Fremantle,66
2014,1,Shaun McKernan,Adelaide,66
2014,1,Lewis Jetta,Sydney,65
2014,1,Sam Gilbert,St Kilda,65
2014,1,Marco Paparone,Brisbane Lions,65
2014,1,Michael Walters,Fremantle,65
2014,1,John Butcher,Port Adelaide,65
2014,1,Jimmy Toumpas,Melbourne,65
2014,1,Dane Rampe,Sydney,64
2014,1,Heath Hocking,Essendon,64
2014,1,Alexis Georgiou,Melbourne,64
2014,1,Andrew Walker,Carlton,64
2014,1,Taylor Adams,Collingwood,64
2014,1,Robert Warnock,Carlton,64
2014,1,Travis Varcoe,Geelong,63
2014,1,Troy Chaplin,Richmond,63
2014,1,Ben Sinclair,Collingwood,62
2014,1,Tim Sumner,Gold Coast,62
2014,1,Will Minson,Western Bulldogs,62
2014,1,David Astbury,Richmond,62
2014,1,Dale Thomas,Carlton,62
2014,1,Rhys Stanley,St Kilda,62
2014,1,Viv Michie,Melbourne,61
2014,1,Tyrone Vickery,Richmond,61
2014,1,James Aish,Brisbane Lions,61
2014,1,Tom Bell,Carlton,61
2014,1,Callum Sinclair,West Coast,61
2014,1,Tomas Bugg,Greater Western Sydney,61
2014,1,Clinton Young,Collingwood,60
2014,1,Tom McDonald,Melbourne,60
2014,1,Jordan Murdoch,Geelong,60
2014,1,Ryan Crowley,Fremantle,59
2014,1,Paul Duffield,Fremantle,59
2014,1,Cameron Pedersen,Melbourne,59
2014,1,Martin Gleeson,Essendon,59
2014,1,Josh Gibson,Hawthorn,59
2014,1,Sam Day,Gold Coast,59
2014,1,Travis Boak,Port Adelaide,58
2014,1,Lee Spurr,Fremantle,58
2014,1,Jarryd Lyons,Adelaide,58
2014,1,Nick Maxwell,Collingwood,57
2014,1,Matt Shaw,Gold Coast,57
2014,1,Daniel Hannebery,Sydney,57
2014,1,Scott Thompson,Adelaide,57
2014,1,Mitchell Wallis,Western Bulldogs,56
2014,1,Chris Masten,West Coast,56
2014,1,Jimmy Webster,St Kilda,56
2014,1,Jarman Impey,Port Adelaide,56
2014,1,Chris Newman,Richmond,56
2014,1,Tom Nicholls,Gold Coast,56
2014,1,Sam Shaw,Adelaide,55
2014,1,Mitch Robinson,Carlton,55
2014,1,Mitchell Golby,Brisbane Lions,55
2014,1,David Armitage,St Kilda,55
2014,1,Christopher Mayne,Fremantle,55
2014,1,Dawson Simpson,Geelong,54
2014,1,Joshua Kennedy,West Coast,54
2014,1,Paul Puopolo,Hawthorn,54
2014,1,Lincoln McCarthy,Geelong,54
2014,1,Ben Rutten,Adelaide,54
2014,1,Lance Franklin,Sydney,54
2014,1,Brock McLean,Carlton,54
2014,1,Aaron Black,North Melbourne,53
2014,1,Luke McPharlin,Fremantle,53
2014,1,Taylor Hunt,Geelong,53
2014,1,Jed Adcock,Brisbane Lions,53
2014,1,Nicholas Naitanui,West Coast,53
2014,1,Andrew McInnes,Carlton,53
2014,1,Jamie Elliott,Collingwood,52
2014,1,Jasper Pittard,Port Adelaide,52
2014,1,Jared Rivers,Geelong,52
2014,1,Dylan Roberton,St Kilda,52
2014,1,Matthew Warnock,Gold Coast,51
2014,1,Zac Dawson,Fremantle,51
2014,1,Aaron Hall,Gold Coast,51
2014,1,Jake Stringer,Western Bulldogs,51
2014,1,Ryan Bastinac,North Melbourne,50
2014,1,Clay Cameron,Gold Coast,50
2014,1,Tory Dickson,Western Bulldogs,49
2014,1,Daniel Talia,Adelaide,49
2014,1,Tyson Goldsack,Collingwood,48
2014,1,Luke McDonald,North Melbourne,48
2014,1,Nathan Grima,North Melbourne,48
2014,1,Daniel Merrett,Brisbane Lions,47
2014,1,Jack Ziebell,North Melbourne,47
2014,1,Zach Tuohy,Carlton,47
2014,1,Lachlan Henderson,Carlton,47
2014,1,Dylan Addison,Greater Western Sydney,47
2014,1,Gary Rohan,Sydney,47
2014,1,Easton Wood,Western Bulldogs,47
2014,1,Martin Clarke,Collingwood,47
2014,1,Leigh Adams,North Melbourne,46
2014,1,Jonathan Giles,Greater Western Sydney,46
2014,1,Brandon Ellis,Richmond,46
2014,1,Mitchell Brown,West Coast,45
2014,1,Patrick Ambrose,Essendon,45
2014,1,Matthew Broadbent,Port Adelaide,45
2014,1,Matthew Mcdonough,Richmond,45
2014,1,Devon Smith,Greater Western Sydney,44
2014,1,Nathan Brown,Collingwood,44
2014,1,Eli Templeton,St Kilda,44
2014,1,Brad Crouch,Adelaide,43
2014,1,Steven Morris,Richmond,43
2014,1,Jeff Garlett,Carlton,42
2014,1,Ryan Harwood,Brisbane Lions,42
2014,1,Brodie Martin,Adelaide,42
2014,1,Trent McKenzie,Gold Coast,42
2014,1,Sam Gibson,North Melbourne,42
2014,1,Brett Goodes,Western Bulldogs,42
2014,1,James Podsiadly,Adelaide,41
2014,1,Dylan Shiel,Greater Western Sydney,41
2014,1,Daniel Wells,North Melbourne,41
2014,1,Shaun Atley,North Melbourne,41
2014,1,Jack Hannath,Fremantle,40
2014,1,Jason Porplyzia,Adelaide,40
2014,1,Jeremy Howe,Melbourne,39
2014,1,Tim O'Brien,Hawthorn,38
2014,1,Luke Delaney,St Kilda,37
2014,1,Domenic Cassisi,Port Adelaide,37
2014,1,Sean Lemmens,Gold Coast,37
2014,1,Jason Johannisen,Western Bulldogs,37
2014,1,Jack Riewoldt,Richmond,36
2014,1,Michael Close,Brisbane Lions,36
2014,1,Thomas Jonas,Port Adelaide,36
2014,1,Mark Blicavs,Geelong,36
2014,1,Scott McMahon,North Melbourne,35
2014,1,Travis Cloke,Collingwood,35
2014,1,Tom Hawkins,Geelong,35
2014,1,Bradley McKenzie,North Melbourne,35
2014,1,Jarrod Witts,Collingwood,35
2014,1,Sam Reid Injured,Sydney,34
2014,1,Tom Campbell,Western Bulldogs,33
2014,1,Justin Clarke,Brisbane Lions,32
2014,1,Phil Davis,Greater Western Sydney,32
2014,1,Daniel Giansiracusa,Western Bulldogs,32
2014,1,Shane Savage,St Kilda,32
2014,1,Tom Clurey,Port Adelaide,31
2014,1,Alan Toovey,Collingwood,30
2014,1,Zachary Merrett,Essendon,29
2014,1,Kyle Cheney,Hawthorn,29
2014,1,Samuel Wright,North Melbourne,27
2014,1,Beau Maister,St Kilda,26
2014,1,Nathan Wright,St Kilda,26
2014,1,Dale Morris,Western Bulldogs,26
2014,1,Nathan Foley,Richmond,25
2014,1,Jay Kennedy-Harris,Melbourne,24
2014,1,Joel Patfull,Brisbane Lions,24
2014,1,Jack Fitzpatrick,Melbourne,23
2014,1,Ben Kennedy,Collingwood,23
2014,1,Charlie Dixon,Gold Coast,22
2014,1,Drew Petrie,North Melbourne,20
2014,1,Ryan O'Keefe,Sydney,16
2014,1,Jack Billings,St Kilda,14
2014,1,Lachie Neale,Fremantle,14
2014,1,Derick Wanganeen,Hawthorn,11
2014,1,Lewis Roberts-Thomson,Sydney,10
2014,1,Jack Martin,Gold Coast,9
2014,1,Rhys Palmer,Greater Western Sydney,8
2014,1,Dominic Sheed,West Coast,7
2014,1,Lewis Taylor,Brisbane Lions,6
2014,1,Troy Menzel,Carlton,4
2014,2,Scott Pendlebury,Collingwood,182
2014,2,Brent Harvey,North Melbourne,169
2014,2,Dayne Zorko,Brisbane Lions,161
2014,2,Shane Mumford,Greater Western Sydney,158
2014,2,Aaron Sandilands,Fremantle,152
2014,2,Nick Riewoldt,St Kilda,152
2014,2,Steve Johnson,Geelong,145
2014,2,Joel Selwood,Geelong,140
2014,2,Pearce Hanley,Brisbane Lions,138
2014,2,Luke Shuey,West Coast,137
2014,2,Shaun Burgoyne,Hawthorn,130
2014,2,Daniel Cross,Melbourne,129
2014,2,David Mundy,Fremantle,129
2014,2,Nick Dal Santo,North Melbourne,128
2014,2,David Swallow,Gold Coast,127
2014,2,Tom Hickey,St Kilda,127
2014,2,Hamish Hartlett,Port Adelaide,127
2014,2,Brodie Smith,Adelaide,125
2014,2,Steven May,Gold Coast,122
2014,2,Adam Cooney,Western Bulldogs,121
2014,2,Brad Ebert,Port Adelaide,121
2014,2,Gary Ablett,Gold Coast,121
2014,2,Marc Murphy,Carlton,121
2014,2,Travis Varcoe,Geelong,120
2014,2,Will Minson,Western Bulldogs,120
2014,2,Chris Masten,West Coast,119
2014,2,Robert Warnock,Carlton,118
2014,2,Matt Thomas,Richmond,118
2014,2,Joshua Kennedy,West Coast,118
2014,2,Nathan Fyfe,Fremantle,118
2014,2,Kane Cornes,Port Adelaide,117
2014,2,Richard Douglas,Adelaide,117
2014,2,Paul Duffield,Fremantle,117
2014,2,Michael Barlow,Fremantle,117
2014,2,Jake Carlisle,Essendon,116
2014,2,Jack Redden,Brisbane Lions,116
2014,2,Paul Chapman,Essendon,115
2014,2,Dayne Beams,Collingwood,115
2014,2,Callan Ward,Greater Western Sydney,115
2014,2,Tendai Mzungu,Fremantle,113
2014,2,Nick Maxwell,Collingwood,113
2014,2,Jobe Watson,Essendon,113
2014,2,Matthew Jaensch,Adelaide,111
2014,2,Cale Hooker,Essendon,111
2014,2,Thomas Liberatore,Western Bulldogs,111
2014,2,Curtly Hampton,Greater Western Sydney,110
2014,2,Sean Dempster,St Kilda,110
2014,2,Mike Pyke,Sydney,110
2014,2,Dustin Fletcher,Essendon,110
2014,2,Koby Stevens,Western Bulldogs,109
2014,2,Stephen Coniglio,Greater Western Sydney,109
2014,2,Josh Kennedy Injured,Sydney,109
2014,2,Dustin Martin,Richmond,108
2014,2,Christopher Yarran,Carlton,108
2014,2,Oliver Wines,Port Adelaide,108
2014,2,Jack Newnes,St Kilda,107
2014,2,Daniel Hannebery,Sydney,107
2014,2,Devon Smith,Greater Western Sydney,107
2014,2,James Kelly,Geelong,107
2014,2,Cyril Rioli,Hawthorn,107
2014,2,Shaun Hampson,Richmond,107
2014,2,Robert Murphy,Western Bulldogs,106
2014,2,Brent Stanton,Essendon,106
2014,2,Bradley Hill,Hawthorn,105
2014,2,Matthew Lobbe,Port Adelaide,105
2014,2,Dom Tyson,Melbourne,105
2014,2,Mathew Stokes,Geelong,105
2014,2,Jarrad Waite,Carlton,104
2014,2,Daniel Rich,Brisbane Lions,104
2014,2,Chad Wingard,Port Adelaide,104
2014,2,Lynden Dunn,Melbourne,104
2014,2,Luke Dahlhaus,Western Bulldogs,104
2014,2,Nicholas Naitanui,West Coast,104
2014,2,Bachar Houli,Richmond,104
2014,2,Dion Prestia,Gold Coast,103
2014,2,Leigh Montagna,St Kilda,103
2014,2,Lenny Hayes,St Kilda,102
2014,2,Rory Sloane,Adelaide,102
2014,2,Stephen Hill,Fremantle,102
2014,2,Jordan Murdoch,Geelong,101
2014,2,Tyrone Vickery,Richmond,101
2014,2,Edward Curnow,Carlton,101
2014,2,James Frawley,Melbourne,101
2014,2,Brendon Goddard,Essendon,100
2014,2,Sam Gibson,North Melbourne,99
2014,2,Ben McGlynn,Sydney,99
2014,2,Jared Polec,Port Adelaide,99
2014,2,Lee Spurr,Fremantle,99
2014,2,Xavier Ellis,West Coast,98
2014,2,Clinton Jones,St Kilda,98
2014,2,Josh Gibson,Hawthorn,97
2014,2,Jarrad McVeigh,Sydney,97
2014,2,Tom Mitchell,Sydney,97
2014,2,Andrew Mackie,Geelong,97
2014,2,Dean Terlich,Melbourne,96
2014,2,Luke McDonald,North Melbourne,96
2014,2,James Gwilt,St Kilda,96
2014,2,Michael Hibberd,Essendon,96
2014,2,Nathan Jones,Melbourne,95
2014,2,David Myers,Essendon,95
2014,2,Paul Puopolo,Hawthorn,95
2014,2,Matthew Rosa,West Coast,95
2014,2,Matthew Priddis,West Coast,94
2014,2,Farren Ray,St Kilda,94
2014,2,Heath Hocking,Essendon,94
2014,2,Brandon Ellis,Richmond,93
2014,2,Lewis Jetta,Sydney,93
2014,2,Ben McEvoy,Hawthorn,93
2014,2,Heath Grundy,Sydney,93
2014,2,Michael Johnson,Fremantle,92
2014,2,Dale Thomas,Carlton,92
2014,2,Brett Deledio,Richmond,92
2014,2,David Astbury,Richmond,91
2014,2,Heritier Lumumba,Collingwood,91
2014,2,Tom Nicholls,Gold Coast,91
2014,2,Brent Moloney,Brisbane Lions,91
2014,2,Scott Thompson,Adelaide,91
2014,2,Nick Vlastuin,Richmond,91
2014,2,Scott Thompson,North Melbourne,90
2014,2,Domenic Cassisi,Port Adelaide,90
2014,2,Bernie Vince,Melbourne,90
2014,2,Hamish McIntosh,Geelong,88
2014,2,Michael Walters,Fremantle,88
2014,2,Jaeger O'Meara,Gold Coast,88
2014,2,Andrew Gaff,West Coast,88
2014,2,Liam Picken,Western Bulldogs,88
2014,2,Ben Sinclair,Collingwood,88
2014,2,Angus Monfries,Port Adelaide,88
2014,2,Luke Breust,Hawthorn,87
2014,2,Jack Grimes,Melbourne,87
2014,2,Luke Parker,Sydney,87
2014,2,Trent McKenzie,Gold Coast,87
2014,2,Jonathan Giles,Greater Western Sydney,87
2014,2,Leigh Adams,North Melbourne,87
2014,2,Harry Taylor,Geelong,86
2014,2,Jackson Macrae,Western Bulldogs,86
2014,2,Dylan Buckley,Carlton,86
2014,2,David Armitage,St Kilda,86
2014,2,Chris Newman,Richmond,86
2014,2,Shaun Grigg,Richmond,85
2014,2,Adam Kennedy,Greater Western Sydney,85
2014,2,Trent Cotchin,Richmond,84
2014,2,Matthew Leuenberger,Brisbane Lions,84
2014,2,Lachlan Hansen,North Melbourne,84
2014,2,Kyle Hardingham,Essendon,83
2014,2,Jimmy Bartel,Geelong,83
2014,2,Travis Boak,Port Adelaide,83
2014,2,Matthew De Boer,Fremantle,83
2014,2,Toby Greene,Greater Western Sydney,82
2014,2,David MacKay,Adelaide,82
2014,2,Nick Smith,Sydney,82
2014,2,Jack Darling,West Coast,82
2014,2,Michael Rischitelli,Gold Coast,81
2014,2,Andrejs Everitt,Carlton,81
2014,2,Lachlan Henderson,Carlton,81
2014,2,Brodie Grundy,Collingwood,81
2014,2,Patrick Ambrose,Essendon,81
2014,2,Sam Mayes,Brisbane Lions,81
2014,2,Mitchell Brown,West Coast,81
2014,2,David Zaharakis,Essendon,81
2014,2,Shaun Atley,North Melbourne,81
2014,2,Nick Malceski,Sydney,81
2014,2,Mark Lecras,West Coast,80
2014,2,Lachlan Hunter,Western Bulldogs,80
2014,2,Sharrod Wellingham,West Coast,80
2014,2,Eddie Betts,Adelaide,80
2014,2,Jack Frost,Collingwood,80
2014,2,Dane Rampe,Sydney,79
2014,2,Clinton Young,Collingwood,79
2014,2,Lance Franklin,Sydney,79
2014,2,Sam Reid Injured,Sydney,79
2014,2,Brent Reilly,Adelaide,78
2014,2,Jimmy Toumpas,Melbourne,78
2014,2,Robbie Gray,Port Adelaide,78
2014,2,Jack Riewoldt,Richmond,78
2014,2,Jackson Merrett,Essendon,77
2014,2,Drew Petrie,North Melbourne,77
2014,2,Dyson Heppell,Essendon,77
2014,2,James Aish,Brisbane Lions,77
2014,2,Jay Schulz,Port Adelaide,77
2014,2,Jamie Cripps,West Coast,77
2014,2,Callum Sinclair,West Coast,76
2014,2,Isaac Smith,Hawthorn,76
2014,2,Benjamin Griffiths,Richmond,76
2014,2,Ricky Petterd,Richmond,76
2014,2,Jordan Roughead,Western Bulldogs,75
2014,2,Matthew Broadbent,Port Adelaide,75
2014,2,Todd Goldstein,North Melbourne,75
2014,2,Shane Edwards,Richmond,75
2014,2,Dale Morris,Western Bulldogs,75
2014,2,Matt Jones,Melbourne,75
2014,2,Jamie MacMillan,North Melbourne,75
2014,2,Bradley McKenzie,North Melbourne,74
2014,2,Matthew Suckling,Hawthorn,74
2014,2,Ryan Lester,Brisbane Lions,74
2014,2,Mitchell Golby,Brisbane Lions,74
2014,2,Ben Cunnington,North Melbourne,74
2014,2,Adam Treloar,Greater Western Sydney,74
2014,2,Eli Templeton,St Kilda,74
2014,2,Jamie Elliott,Collingwood,74
2014,2,Justin Westhoff,Port Adelaide,73
2014,2,Tomas Bugg,Greater Western Sydney,73
2014,2,Tyson Goldsack,Collingwood,73
2014,2,Patrick Dangerfield,Adelaide,73
2014,2,Jackson Trengove,Port Adelaide,73
2014,2,Kyle Cheney,Hawthorn,73
2014,2,Jack Hombsch,Port Adelaide,73
2014,2,Matthew Boyd,Western Bulldogs,72
2014,2,Jack Ziebell,North Melbourne,72
2014,2,Elliot Yeo,West Coast,72
2014,2,Brad Crouch,Adelaide,72
2014,2,Jarrod Harbrow,Gold Coast,72
2014,2,Mitchell Duncan,Geelong,71
2014,2,Jeremy Cameron,Greater Western Sydney,71
2014,2,Christopher Mayne,Fremantle,71
2014,2,Josh Caddy,Geelong,71
2014,2,Troy Chaplin,Richmond,71
2014,2,Sam Day,Gold Coast,70
2014,2,Aaron Hall,Gold Coast,70
2014,2,Scott Selwood,West Coast,70
2014,2,Easton Wood,Western Bulldogs,69
2014,2,Bryce Gibbs,Carlton,69
2014,2,Sam Jacobs,Adelaide,69
2014,2,Harry Cunningham,Sydney,69
2014,2,Troy Menzel,Carlton,69
2014,2,Shaun Higgins,Western Bulldogs,68
2014,2,Steele Sidebottom,Collingwood,68
2014,2,Eric MacKenzie,West Coast,68
2014,2,Jeff Garlett,Carlton,68
2014,2,Daniel Wells,North Melbourne,68
2014,2,Charlie Dixon,Gold Coast,68
2014,2,Jordan Lewis,Hawthorn,68
2014,2,Luke McPharlin,Fremantle,67
2014,2,Shannon Byrnes,Melbourne,67
2014,2,Corey Enright,Geelong,67
2014,2,Alan Toovey,Collingwood,67
2014,2,Jasper Pittard,Port Adelaide,67
2014,2,Travis Cloke,Collingwood,67
2014,2,Jack Trengove,Melbourne,65
