year,round,displayName,team,score
2015,1,colin garland,Melbourne,91
2015,1,jack viney,Melbourne,91
2015,1,lance franklin,Sydney,90
2015,1,jimmy bartel,Geelong,90
2015,1,shaun higgins,North Melbourne,90
2015,1,mark jamar,Melbourne,90
2015,1,tom langdon,Collingwood,90
2015,1,marco paparone,Brisbane Lions,90
2015,1,jack riewoldt,Richmond,89
2015,1,adam saad,Gold Coast,89
2015,1,nick riewoldt,St Kilda,89
2015,1,scott selwood,West Coast,89
2015,1,michael hurley,Essendon,88
2015,1,paul chapman,Essendon,87
2015,1,william langford,Hawthorn,87
2015,1,luke breust,Hawthorn,87
2015,1,jamie elliott,Collingwood,87
2015,1,ben cunnington,North Melbourne,87
2015,1,troy menzel,Carlton,87
2015,1,angus brayshaw,Melbourne,86
2015,1,sam mitchell,Hawthorn,86
2015,1,lynden dunn,Melbourne,86
2015,1,shannon hurn,West Coast,86
2015,1,hamish hartlett,Port Adelaide,86
2015,1,kane cornes,Port Adelaide,86
2015,1,lewis taylor,Brisbane Lions,86
2015,1,jarrod harbrow,Gold Coast,86
2015,1,kyle cheney,Adelaide,86
2015,1,cameron mccarthy,Greater Western Sydney,85
2015,1,jack crisp,Collingwood,85
2015,1,ryan bastinac,North Melbourne,85
2015,1,mitch robinson,Brisbane Lions,85
2015,1,heath shaw,Greater Western Sydney,85
2015,1,lee spurr,Fremantle,84
2015,1,andrejs everitt,Carlton,84
2015,1,luke shuey,West Coast,84
2015,1,christopher yarran,Carlton,84
2015,1,jesse white,Collingwood,83
2015,1,edward curnow,Carlton,83
2015,1,daniel merrett,Brisbane Lions,83
2015,1,tom bellchambers,Essendon,82
2015,1,claye beams,Brisbane Lions,82
2015,1,travis boak,Port Adelaide,82
2015,1,bryce gibbs,Carlton,82
2015,1,ivan maric,Richmond,82
2015,1,nathan van berlo,Adelaide,82
2015,1,tory dickson,Western Bulldogs,82
2015,1,jack ziebell,North Melbourne,82
2015,1,james kelly,Geelong,82
2015,1,lindsay thomas,North Melbourne,81
2015,1,josh bruce,St Kilda,81
2015,1,dom tyson,Melbourne,81
2015,1,michael talia,Western Bulldogs,80
2015,1,joel patfull,Greater Western Sydney,80
2015,1,jackson macrae,Western Bulldogs,80
2015,1,sam butler,West Coast,80
2015,1,jesse hogan,Melbourne,79
2015,1,justin westhoff,Port Adelaide,79
2015,1,david swallow,Gold Coast,79
2015,1,benjamin griffiths,Richmond,79
2015,1,nick malceski,Gold Coast,79
2015,1,cameron ellis-yolmen,Adelaide,78
2015,1,ben newton,Melbourne,78
2015,1,jackson trengove,Port Adelaide,78
2015,1,matthew priddis,West Coast,78
2015,1,mitchell clark,Geelong,78
2015,1,nick smith,Sydney,78
2015,1,patrick ryder,Port Adelaide,77
2015,1,david armitage,St Kilda,77
2015,1,jack hombsch,Port Adelaide,77
2015,1,simon white,Carlton,77
2015,1,alex fasolo,Collingwood,77
2015,1,stewart crameri,Western Bulldogs,77
2015,1,devon smith,Greater Western Sydney,77
2015,1,jake batchelor,Richmond,76
2015,1,matthew broadbent,Port Adelaide,76
2015,1,joshua kelly,Greater Western Sydney,76
2015,1,mark lecras,West Coast,76
2015,1,ben mcevoy,Hawthorn,76
2015,1,david zaharakis,Essendon,76
2015,1,travis cloke,Collingwood,76
2015,1,phil davis,Greater Western Sydney,76
2015,1,daniel talia,Adelaide,75
2015,1,zac smith,Gold Coast,75
2015,1,zachary merrett,Essendon,75
2015,1,michael barlow,Fremantle,75
2015,1,shaun grigg,Richmond,74
2015,1,dustin fletcher,Essendon,74
2015,1,patrick ambrose,Essendon,74
2015,1,paul duffield,Fremantle,74
2015,1,thomas jonas,Port Adelaide,74
2015,1,adam tomlinson,Greater Western Sydney,73
2015,1,ben sinclair,Collingwood,73
2015,1,rhys palmer,Greater Western Sydney,73
2015,1,brodie grundy,Collingwood,73
2015,1,matthew jaensch,Adelaide,73
2015,1,sam jacobs,Adelaide,73
2015,1,jed adcock,Brisbane Lions,73
2015,1,heritier lumumba,Melbourne,73
2015,1,luke dunstan,St Kilda,72
2015,1,tomas bugg,Greater Western Sydney,72
2015,1,andrew carrazzo,Carlton,72
2015,1,nick dal santo,North Melbourne,72
2015,1,joshua green,Brisbane Lions,72
2015,1,joshua kennedy,West Coast,72
2015,1,heath grundy,Sydney,71
2015,1,jamie macmillan,North Melbourne,71
2015,1,david mackay,Adelaide,71
2015,1,harry cunningham,Sydney,71
2015,1,tom rockliff,Brisbane Lions,71
2015,1,travis varcoe,Collingwood,71
2015,1,daniel gorringe,Gold Coast,71
2015,1,alan toovey,Collingwood,71
2015,1,jaden mcgrath,Brisbane Lions,70
2015,1,sharrod wellingham,West Coast,70
2015,1,bradley hill,Hawthorn,70
2015,1,adam cooney,Essendon,70
2015,1,jack gunston,Hawthorn,70
2015,1,ryan griffen,Greater Western Sydney,70
2015,1,james frawley,Hawthorn,69
2015,1,joel selwood,Geelong,69
2015,1,aaron sandilands,Fremantle,69
2015,1,justin clarke,Brisbane Lions,69
2015,1,jack newnes,St Kilda,69
2015,1,martin gleeson,Essendon,69
2015,1,andrew swallow,North Melbourne,69
2015,1,jeremy cameron,Greater Western Sydney,68
2015,1,brett goodes,Western Bulldogs,68
2015,1,sean dempster,St Kilda,68
2015,1,josh caddy,Geelong,67
2015,1,nick haynes,Greater Western Sydney,67
2015,1,troy chaplin,Richmond,67
2015,1,elliot yeo,West Coast,67
2015,1,michael johnson,Fremantle,67
2015,1,stefan martin,Brisbane Lions,67
2015,1,jasper pittard,Port Adelaide,67
2015,1,kyle hartigan,Adelaide,66
2015,1,jackson ramsay,Collingwood,66
2015,1,brett deledio,Richmond,66
2015,1,jarman impey,Port Adelaide,66
2015,1,brendon goddard,Essendon,66
2015,1,mitch honeychurch,Western Bulldogs,65
2015,1,jared rivers,Geelong,65
2015,1,tom lynch,Adelaide,65
2015,1,taylor duryea,Hawthorn,65
2015,1,mike pyke,Sydney,65
2015,1,brian lake,Hawthorn,65
2015,1,marc murphy,Carlton,64
2015,1,jack martin,Gold Coast,64
2015,1,scott lycett,West Coast,64
2015,1,travis colyer,Essendon,64
2015,1,lewis jetta,Sydney,63
2015,1,mitchell duncan,Geelong,63
2015,1,robert murphy,Western Bulldogs,63
2015,1,isaac smith,Hawthorn,63
2015,1,sam rowe,Carlton,63
2015,1,trent cotchin,Richmond,63
2015,1,tom scully,Greater Western Sydney,63
2015,1,matthew suckling,Hawthorn,63
2015,1,zachary clarke,Fremantle,62
2015,1,luke brown,Adelaide,62
2015,1,dean towers,Sydney,62
2015,1,mark baguley,Essendon,61
2015,1,cameron sutcliffe,Fremantle,61
2015,1,luke mcpharlin,Fremantle,61
2015,1,ted richards,Sydney,61
2015,1,scott thompson,North Melbourne,61
2015,1,bradley sheppard,West Coast,61
2015,1,billy longer,St Kilda,60
2015,1,matthew white,Port Adelaide,60
2015,1,clancee pearce,Fremantle,60
2015,1,thomas sheridan,Fremantle,60
2015,1,gary rohan,Sydney,60
2015,1,cameron wood,Carlton,60
2015,1,lachlan henderson,Carlton,60
2015,1,jordan roughead,Western Bulldogs,59
2015,1,benjamin stratton,Hawthorn,59
2015,1,michael hibberd,Essendon,59
2015,1,tyson goldsack,Collingwood,58
2015,1,tom hawkins,Geelong,56
2015,1,tom lamb,West Coast,56
2015,1,mitchell hallahan,Gold Coast,56
2015,1,rory thompson,Gold Coast,56
2015,1,liam picken,Western Bulldogs,56
2015,1,neville jetta,Melbourne,56
2015,1,stephen hill,Fremantle,56
2015,1,jake neade,Port Adelaide,56
2015,1,christian salem,Melbourne,55
2015,1,thomas boyd,Western Bulldogs,55
2015,1,brent harvey,North Melbourne,54
2015,1,toby greene,Greater Western Sydney,54
2015,1,michael walters,Fremantle,54
2015,1,liam jones,Carlton,54
2015,1,alex sexton,Gold Coast,54
2015,1,greg broughton,Gold Coast,54
2015,1,harry taylor,Geelong,53
2015,1,ricky henderson,Adelaide,53
2015,1,nathan brown,Collingwood,53
2015,1,marley williams,Collingwood,53
2015,1,patrick cripps,Carlton,53
2015,1,tim membrey,St Kilda,52
2015,1,drew petrie,North Melbourne,52
2015,1,garrick ibbotson,Fremantle,51
2015,1,rhyce shaw,Sydney,51
2015,1,dustin martin,Richmond,51
2015,1,easton wood,Western Bulldogs,50
2015,1,daniel wells,North Melbourne,50
2015,1,jay kennedy-harris,Melbourne,50
2015,1,zach tuohy,Carlton,49
2015,1,jay schulz,Port Adelaide,49
2015,1,daniel mcstay,Brisbane Lions,49
2015,1,tom lonergan,Geelong,49
2015,1,jack lonie,St Kilda,49
2015,1,sam frost,Melbourne,48
2015,1,hayden ballantyne,Fremantle,48
2015,1,john butcher,Port Adelaide,47
2015,1,kade kolodjashnij,Gold Coast,47
2015,1,nakia cockatoo,Geelong,46
2015,1,sam reid injured,Sydney,45
2015,1,samuel wright,North Melbourne,45
2015,1,dylan grimes,Richmond,45
2015,1,dean kent,Melbourne,45
2015,1,joe daniher,Essendon,45
2015,1,darcy lang,Geelong,44
2015,1,matthew wright,Adelaide,44
2015,1,james aish,Brisbane Lions,44
2015,1,matt shaw,Gold Coast,44
2015,1,trent mckenzie,Gold Coast,44
2015,1,luke mcdonald,North Melbourne,43
2015,1,charlie cameron,Adelaide,43
2015,1,sam day,Gold Coast,42
2015,1,michael firrito,North Melbourne,41
2015,1,liam shiels,Hawthorn,41
2015,1,billie smedts,Geelong,39
2015,1,curtly hampton,Greater Western Sydney,39
2015,1,jack frost,Collingwood,38
2015,1,dawson simpson,Geelong,38
2015,1,ryan lester,Brisbane Lions,36
2015,1,jed anderson,Hawthorn,36
2015,1,chris newman,Richmond,36
2015,1,christopher mayne,Fremantle,36
2015,1,ben jacobs,North Melbourne,35
2015,1,adam goodes,Sydney,35
2015,1,michael jamison,Carlton,35
2015,1,matthew de boer,Fremantle,34
2015,1,jarryd lyons,Adelaide,33
2015,1,clem smith,Carlton,33
2015,1,brent stanton,Essendon,32
2015,1,jackson nelson,West Coast,32
2015,1,rohan bewick,Brisbane Lions,31
2015,1,adam oxley,Collingwood,31
2015,1,kayne turner,North Melbourne,31
2015,1,jed bews,Geelong,30
2015,1,kristian jaksch,Carlton,30
2015,1,touk miller,Gold Coast,30
2015,1,nicholas suban,Fremantle,30
2015,1,dominic sheed,West Coast,29
2015,1,patrick mcginnity,West Coast,28
2015,1,aidan corr,Greater Western Sydney,28
2015,1,jack sinclair,St Kilda,27
2015,1,jake lloyd,Sydney,27
2015,1,steven morris,Richmond,26
2015,1,jake carlisle,Essendon,25
2015,1,alipate carlile,Port Adelaide,24
2015,1,jack redpath,Western Bulldogs,22
2015,1,ahmed saad,St Kilda,21
2015,1,eli templeton,St Kilda,19
2015,1,stephen coniglio,Greater Western Sydney,18
2015,1,jarrod garlett,Gold Coast,15
2015,1,jarrad grant,Western Bulldogs,15
2015,1,luke delaney,St Kilda,14
2015,1,cory gregson,Geelong,14
2015,1,jarrad waite,North Melbourne,13
2015,1,jimmy toumpas,Melbourne,12
2015,1,sam mayes,Brisbane Lions,11
2015,1,jordan de goey,Collingwood,11
2015,1,angus monfries,Port Adelaide,8
2015,1,nathan gordon,Richmond,6
2015,1,mitchell brown,West Coast,5
2015,1,dale thomas,Carlton,4
2015,1,david myers,Essendon,1
2015,1,joel tippett,North Melbourne,0
2015,2,joshua kennedy,West Coast,178
2015,2,jarrad waite,North Melbourne,177
2015,2,nathan fyfe,Fremantle,162
2015,2,alex rance,Richmond,156
2015,2,todd goldstein,North Melbourne,154
2015,2,david mundy,Fremantle,150
2015,2,jack ziebell,North Melbourne,150
2015,2,dylan shiel,Greater Western Sydney,149
2015,2,josh bruce,St Kilda,145
2015,2,marcus bontempelli,Western Bulldogs,142
2015,2,sam jacobs,Adelaide,141
2015,2,dustin martin,Richmond,139
2015,2,michael barlow,Fremantle,136
2015,2,stephen hill,Fremantle,136
2015,2,stephen coniglio,Greater Western Sydney,136
2015,2,rory sloane,Adelaide,134
2015,2,cale hooker,Essendon,133
2015,2,josh caddy,Geelong,132
2015,2,josh kennedy injured,Sydney,130
2015,2,jasper pittard,Port Adelaide,130
2015,2,david armitage,St Kilda,129
2015,2,matthew pavlich,Fremantle,128
2015,2,luke shuey,West Coast,128
2015,2,easton wood,Western Bulldogs,128
2015,2,scott pendlebury,Collingwood,126
2015,2,zach tuohy,Carlton,124
2015,2,dion prestia,Gold Coast,122
2015,2,tom mcdonald,Melbourne,122
2015,2,sam fisher,St Kilda,121
2015,2,kieren jack,Sydney,121
2015,2,michael rischitelli,Gold Coast,120
2015,2,tory dickson,Western Bulldogs,119
2015,2,ryan griffen,Greater Western Sydney,118
2015,2,robin nahas,North Melbourne,118
2015,2,brodie smith,Adelaide,117
2015,2,luke dunstan,St Kilda,116
2015,2,adam oxley,Collingwood,116
2015,2,robert murphy,Western Bulldogs,116
2015,2,brodie grundy,Collingwood,114
2015,2,trent cotchin,Richmond,114
2015,2,robbie gray,Port Adelaide,114
2015,2,luke dahlhaus,Western Bulldogs,112
2015,2,jordan lewis,Hawthorn,111
2015,2,ben cunnington,North Melbourne,110
2015,2,bryce gibbs,Carlton,110
2015,2,joel selwood,Geelong,110
2015,2,matthew boyd,Western Bulldogs,110
2015,2,mitchell wallis,Western Bulldogs,110
2015,2,patrick dangerfield,Adelaide,109
2015,2,shane mumford,Greater Western Sydney,108
2015,2,lachie neale,Fremantle,108
2015,2,tom lynch,Adelaide,108
2015,2,zac smith,Gold Coast,108
2015,2,nick riewoldt,St Kilda,108
2015,2,paul duffield,Fremantle,107
2015,2,dyson heppell,Essendon,107
2015,2,adam treloar,Greater Western Sydney,107
2015,2,richard douglas,Adelaide,107
2015,2,callan ward,Greater Western Sydney,106
2015,2,matthew priddis,West Coast,106
2015,2,oliver wines,Port Adelaide,105
2015,2,lance franklin,Sydney,104
2015,2,cameron shenton,St Kilda,103
2015,2,nicholas naitanui,West Coast,103
2015,2,jack martin,Gold Coast,103
2015,2,nathan van berlo,Adelaide,103
2015,2,devon smith,Greater Western Sydney,102
2015,2,aaron sandilands,Fremantle,102
2015,2,shane savage,St Kilda,102
2015,2,heath shaw,Greater Western Sydney,101
2015,2,jack redden,Brisbane Lions,101
2015,2,jack gunston,Hawthorn,101
2015,2,cyril rioli,Hawthorn,101
2015,2,andrew swallow,North Melbourne,100
2015,2,mitch honeychurch,Western Bulldogs,100
2015,2,brad ebert,Port Adelaide,100
2015,2,christopher yarran,Carlton,100
2015,2,mark lecras,West Coast,100
2015,2,chris judd,Carlton,100
2015,2,daniel rich,Brisbane Lions,100
2015,2,andrew gaff,West Coast,100
2015,2,bradley sheppard,West Coast,99
2015,2,dane swan,Collingwood,99
2015,2,shaun higgins,North Melbourne,99
2015,2,matthew rosa,West Coast,99
2015,2,rory laird,Adelaide,98
2015,2,cameron ellis-yolmen,Adelaide,98
2015,2,stefan martin,Brisbane Lions,98
2015,2,matthew jaensch,Adelaide,98
2015,2,harry taylor,Geelong,97
2015,2,jarryd roughead,Hawthorn,97
2015,2,david swallow,Gold Coast,96
2015,2,scott lycett,West Coast,96
2015,2,lewis jetta,Sydney,96
2015,2,sam docherty,Carlton,95
2015,2,jed adcock,Brisbane Lions,94
2015,2,harley bennell,Gold Coast,94
2015,2,joshua kelly,Greater Western Sydney,94
2015,2,jobe watson,Essendon,94
2015,2,brendon goddard,Essendon,94
2015,2,jack viney,Melbourne,94
2015,2,marc murphy,Carlton,93
2015,2,lynden dunn,Melbourne,93
2015,2,eddie betts,Adelaide,92
2015,2,heritier lumumba,Melbourne,92
2015,2,cameron guthrie,Geelong,92
2015,2,chris newman,Richmond,92
2015,2,kade simpson,Carlton,92
2015,2,heath grundy,Sydney,92
2015,2,brent stanton,Essendon,91
2015,2,michael hurley,Essendon,91
2015,2,daniel hannebery,Sydney,91
2015,2,brent harvey,North Melbourne,91
2015,2,ivan maric,Richmond,90
2015,2,andrejs everitt,Carlton,90
2015,2,brandon ellis,Richmond,90
2015,2,toby greene,Greater Western Sydney,90
2015,2,jarryd blair,Collingwood,90
2015,2,jack newnes,St Kilda,90
2015,2,adam saad,Gold Coast,90
2015,2,jarrad mcveigh,Sydney,90
2015,2,benjamin stratton,Hawthorn,90
2015,2,bradley hill,Hawthorn,90
2015,2,zachary merrett,Essendon,90
2015,2,shaun burgoyne,Hawthorn,89
2015,2,bachar houli,Richmond,89
2015,2,brian lake,Hawthorn,88
2015,2,christian salem,Melbourne,88
2015,2,mitch robinson,Brisbane Lions,88
2015,2,ben brown,North Melbourne,88
2015,2,kane cornes,Port Adelaide,88
2015,2,kurt tippett,Sydney,87
2015,2,marley williams,Collingwood,87
2015,2,david zaharakis,Essendon,87
2015,2,gary ablett,Gold Coast,87
2015,2,phil davis,Greater Western Sydney,87
2015,2,anthony miles,Richmond,87
2015,2,thomas jonas,Port Adelaide,87
2015,2,chris masten,West Coast,86
2015,2,michael johnson,Fremantle,86
2015,2,will schofield,West Coast,86
2015,2,jarrod harbrow,Gold Coast,86
2015,2,jesse hogan,Melbourne,86
2015,2,jackson macrae,Western Bulldogs,86
2015,2,mark baguley,Essendon,86
2015,2,jackson trengove,Port Adelaide,86
2015,2,ricky henderson,Adelaide,85
2015,2,sam gibson,North Melbourne,85
2015,2,lindsay thomas,North Melbourne,85
2015,2,garrick ibbotson,Fremantle,85
2015,2,nicholas suban,Fremantle,85
2015,2,joe daniher,Essendon,84
2015,2,michael hibberd,Essendon,84
2015,2,lewis taylor,Brisbane Lions,84
2015,2,kyle hartigan,Adelaide,83
2015,2,luke hodge,Hawthorn,82
2015,2,jake melksham,Essendon,82
2015,2,dane rampe,Sydney,82
2015,2,nick smith,Sydney,82
2015,2,patrick ryder,Port Adelaide,82
2015,2,tom scully,Greater Western Sydney,82
2015,2,daniel cross,Melbourne,82
2015,2,marco paparone,Brisbane Lions,82
2015,2,grant birchall,Hawthorn,82
2015,2,jamie cripps,West Coast,81
2015,2,travis colyer,Essendon,81
2015,2,christopher mayne,Fremantle,81
2015,2,james kelly,Geelong,81
2015,2,jake carlisle,Essendon,81
2015,2,kade kolodjashnij,Gold Coast,80
2015,2,bernie vince,Melbourne,80
2015,2,sharrod wellingham,West Coast,80
2015,2,jesse white,Collingwood,80
2015,2,jack steven,St Kilda,80
2015,2,nick dal santo,North Melbourne,79
2015,2,martin gleeson,Essendon,79
2015,2,tom langdon,Collingwood,79
2015,2,justin westhoff,Port Adelaide,78
2015,2,luke parker,Sydney,78
2015,2,dominic sheed,West Coast,78
2015,2,michael firrito,North Melbourne,78
2015,2,levi casboult,Carlton,78
2015,2,luke mcpharlin,Fremantle,78
2015,2,luke mcdonald,North Melbourne,77
2015,2,nick haynes,Greater Western Sydney,77
2015,2,jeremy mcgovern,West Coast,77
2015,2,alipate carlile,Port Adelaide,76
2015,2,angus monfries,Port Adelaide,76
2015,2,edward curnow,Carlton,76
2015,2,ahmed saad,St Kilda,75
2015,2,jake lloyd,Sydney,75
2015,2,jonathon ceglar,Hawthorn,75
2015,2,rhyce shaw,Sydney,75
2015,2,taylor adams,Collingwood,75
2015,2,aaron vandenberg,Melbourne,75
2015,2,benjamin griffiths,Richmond,74
2015,2,sean dempster,St Kilda,74
2015,2,sam lloyd,Richmond,74
2015,2,hamish hartlett,Port Adelaide,74
2015,2,dayne beams,Brisbane Lions,73
2015,2,mark jamar,Melbourne,73
2015,2,paul chapman,Essendon,73
2015,2,mark blicavs,Geelong,73
2015,2,craig bird,Sydney,73
2015,2,taylor walker,Adelaide,72
2015,2,allen christensen,Brisbane Lions,72
2015,2,jack sinclair,St Kilda,72
2015,2,mike pyke,Sydney,72
2015,2,cameron mccarthy,Greater Western Sydney,72
2015,2,george horlin-smith,Geelong,72
2015,2,michael walters,Fremantle,72
2015,2,andrew mackie,Geelong,72
2015,2,mathew stokes,Geelong,71
2015,2,tomas bugg,Greater Western Sydney,71
2015,2,paul puopolo,Hawthorn,71
2015,2,mitchell hallahan,Gold Coast,71
2015,2,lee spurr,Fremantle,71
2015,2,lachie whitfield,Greater Western Sydney,70
2015,2,matthew suckling,Hawthorn,70
2015,2,jared polec,Port Adelaide,70
2015,2,hayden ballantyne,Fremantle,70
2015,2,dylan roberton,St Kilda,70
2015,2,andrew carrazzo,Carlton,70
2015,2,darcy lang,Geelong,69
2015,2,lachlan henderson,Carlton,69
2015,2,cameron wood,Carlton,68
2015,2,kamdyn mcintosh,Richmond,68
2015,2,timothy broomhead,Collingwood,68
2015,2,travis boak,Port Adelaide,68
2015,2,taylor hunt,Richmond,68
2015,2,tom bell,Carlton,68
2015,2,zac o'brien,Brisbane Lions,68
2015,2,billy longer,St Kilda,67
2015,2,jack riewoldt,Richmond,67
2015,2,dean towers,Sydney,67
2015,2,chad wingard,Port Adelaide,67
2015,2,troy chaplin,Richmond,66
2015,2,maverick weller,St Kilda,66
2015,2,jackson ramsay,Collingwood,66
2015,2,isaac heeney,Sydney,65
2015,2,jack billings,St Kilda,65
2015,2,corey enright,Geelong,65
2015,2,danyle pearce,Fremantle,65
2015,2,samuel wright,North Melbourne,65
2015,2,nick vlastuin,Richmond,64
2015,2,luke breust,Hawthorn,64
2015,2,adam cooney,Essendon,63
2015,2,ricky petterd,Richmond,63
2015,2,patrick ambrose,Essendon,63
2015,2,daniel wells,North Melbourne,63
2015,2,joshua green,Brisbane Lions,63
2015,2,shaun atley,North Melbourne,63
2015,2,shaun grigg,Richmond,62
2015,2,steve johnson,Geelong,62
2015,2,kayne turner,North Melbourne,62
2015,2,jason johannisen,Western Bulldogs,62
2015,2,justin clarke,Brisbane Lions,62
2015,2,dayne zorko,Brisbane Lions,62
2015,2,isaac smith,Hawthorn,62
2015,2,dylan grimes,Richmond,62
2015,2,jack lonie,St Kilda,61
2015,2,tom bellchambers,Essendon,61
2015,2,dean kent,Melbourne,61
2015,2,gary rohan,Sydney,61
2015,2,jay schulz,Port Adelaide,61
2015,2,colin garland,Melbourne,60
2015,2,luke delaney,St Kilda,60
2015,2,david ellard,Carlton,60
2015,2,will minson,Western Bulldogs,60
2015,2,kyle cheney,Adelaide,60
2015,2,jack watts,Melbourne,60
2015,2,sam frost,Melbourne,60
2015,2,drew petrie,North Melbourne,60
2015,2,jamie elliott,Collingwood,59
2015,2,jarryn geary,St Kilda,59
2015,2,rhys stanley,Geelong,59
2015,2,daniel talia,Adelaide,59
2015,2,jack hombsch,Port Adelaide,58
2015,2,alex fasolo,Collingwood,57
2015,2,ted richards,Sydney,57
2015,2,elliot yeo,West Coast,57
2015,2,jeremy howe,Melbourne,57
2015,2,chris dawes,Melbourne,56
2015,2,jordan roughead,Western Bulldogs,56
2015,2,charlie cameron,Adelaide,56
2015,2,billie smedts,Geelong,56
2015,2,jed anderson,Hawthorn,55
2015,2,lin jong,Western Bulldogs,55
2015,2,travis cloke,Collingwood,55
2015,2,thomas curren,St Kilda,55
2015,2,jake batchelor,Richmond,55
2015,2,ben newton,Melbourne,55
2015,2,jake stringer,Western Bulldogs,55
2015,2,jeremy cameron,Greater Western Sydney,54
2015,2,ben mcevoy,Hawthorn,54
2015,2,michael talia,Western Bulldogs,54
2015,2,rohan bewick,Brisbane Lions,54
2015,2,jaden mcgrath,Brisbane Lions,53
2015,2,michael jamison,Carlton,53
2015,2,shannon hurn,West Coast,53
