year,round,displayName,team,score
2019,1,Ed Langdon,Fremantle,92
2019,1,Jack Steven,St Kilda,92
2019,1,Jarryd Lyons,Brisbane Lions,92
2019,1,Jack Newnes,St Kilda,92
2019,1,Ben Cunnington,North Melbourne,91
2019,1,Brad Crouch,Adelaide,91
2019,1,Marc Murphy,Carlton,91
2019,1,Luke Ryan,Fremantle,91
2019,1,Harry Cunningham,Sydney,91
2019,1,Robbie Gray,Port Adelaide,91
2019,1,Dan Houston,Port Adelaide,91
2019,1,Tom Papley,Sydney,90
2019,1,Aaron Naughton,Western Bulldogs,90
2019,1,David Zaharakis,Essendon,90
2019,1,Jack Watts,Port Adelaide,90
2019,1,Tom Hawkins,Geelong,89
2019,1,Jeremy Howe,Collingwood,89
2019,1,Angus Brayshaw,Melbourne,89
2019,1,Jack Graham,Richmond,88
2019,1,Jack Billings,St Kilda,88
2019,1,Peter Wright,Gold Coast,88
2019,1,George Hewett,Sydney,88
2019,1,Jake Melksham,Melbourne,88
2019,1,Riley Bonner,Port Adelaide,88
2019,1,Alex Pearce,Fremantle,88
2019,1,Dane Rampe,Sydney,87
2019,1,Jeremy McGovern,West Coast,87
2019,1,Brent Daniels,Greater Western Sydney,87
2019,1,Harry McKay,Carlton,87
2019,1,Steele Sidebottom,Collingwood,87
2019,1,Matthew Parker,St Kilda,87
2019,1,Jarrod Witts,Gold Coast,87
2019,1,Max Gawn,Melbourne,87
2019,1,Jade Gresham,St Kilda,86
2019,1,Sebastian Ross,St Kilda,86
2019,1,Sam Jacobs,Adelaide,86
2019,1,Jacob Weitering,Carlton,86
2019,1,David Swallow,Gold Coast,86
2019,1,Luke Dunstan,St Kilda,86
2019,1,Lincoln McCarthy,Brisbane Lions,86
2019,1,Luke Parker,Sydney,86
2019,1,David Mirra,Hawthorn,85
2019,1,Jarrad McVeigh,Sydney,85
2019,1,Isaac Heeney,Sydney,85
2019,1,Jack Lonie,St Kilda,85
2019,1,Charlie Constable,Geelong,85
2019,1,Zak Jones,Sydney,85
2019,1,Matthew Suckling,Western Bulldogs,85
2019,1,Dawson Simpson,Greater Western Sydney,85
2019,1,Jack Redden,West Coast,85
2019,1,Trent Dumont,North Melbourne,84
2019,1,Jamie Elliott,Collingwood,84
2019,1,Heath Shaw,Greater Western Sydney,84
2019,1,Brett Deledio,Greater Western Sydney,84
2019,1,Shaun Higgins,North Melbourne,84
2019,1,Gary Ablett,Geelong,84
2019,1,Jake Kelly,Adelaide,84
2019,1,Christopher Mayne,Collingwood,84
2019,1,Josh Battle,St Kilda,84
2019,1,Oscar McInerney,Brisbane Lions,84
2019,1,Lachlan Keeffe,Greater Western Sydney,84
2019,1,Oscar Allen,West Coast,83
2019,1,Elliot Yeo,West Coast,83
2019,1,Aliir Aliir,Sydney,83
2019,1,Kade Simpson,Carlton,83
2019,1,Jack Crisp,Collingwood,83
2019,1,Wayne Milera,Adelaide,82
2019,1,Zachary Williams,Greater Western Sydney,82
2019,1,Daniel Rioli,Richmond,82
2019,1,Tom Langdon,Collingwood,82
2019,1,Kamdyn Mcintosh,Richmond,82
2019,1,Wil Powell,Gold Coast,82
2019,1,Ricky Henderson,Hawthorn,82
2019,1,Dion Prestia,Richmond,82
2019,1,Stefan Martin,Brisbane Lions,82
2019,1,Jasper Pittard,North Melbourne,82
2019,1,Rory Lobb,Fremantle,82
2019,1,Matthew De Boer,Greater Western Sydney,82
2019,1,Brodie Grundy,Collingwood,81
2019,1,Ryan Burton,Port Adelaide,81
2019,1,Jonathon Ceglar,Hawthorn,81
2019,1,Brodie Smith,Adelaide,81
2019,1,Darcy Macpherson,Gold Coast,80
2019,1,Kyle Langford,Essendon,80
2019,1,Luke Davies-Uniacke,North Melbourne,80
2019,1,Tom Phillips,Collingwood,79
2019,1,Tom Lynch,Adelaide,79
2019,1,Jarrod Harbrow,Gold Coast,79
2019,1,Jack Martin,Gold Coast,79
2019,1,Callum Mills,Sydney,79
2019,1,Shaun Atley,North Melbourne,79
2019,1,Toby Greene,Greater Western Sydney,78
2019,1,Adam Kennedy,Greater Western Sydney,78
2019,1,Daniel Talia,Adelaide,77
2019,1,Darcy Moore,Collingwood,77
2019,1,Devon Smith,Essendon,77
2019,1,Jack Sinclair,St Kilda,77
2019,1,Reece Conca,Fremantle,76
2019,1,Robbie Tarrant,North Melbourne,76
2019,1,Darcy Byrne-Jones,Port Adelaide,76
2019,1,Andrew Brayshaw,Fremantle,75
2019,1,Thomas Liberatore,Western Bulldogs,75
2019,1,Conor Nash,Hawthorn,75
2019,1,Jack Darling,West Coast,75
2019,1,Matthew Taberner,Fremantle,74
2019,1,Rory Atkins,Adelaide,74
2019,1,Bayley Fritsch,Melbourne,74
2019,1,Daniel Lloyd,Greater Western Sydney,73
2019,1,David Mundy,Fremantle,73
2019,1,James Aish,Collingwood,73
2019,1,Luke Hodge,Brisbane Lions,73
2019,1,Karl Amon,Port Adelaide,73
2019,1,Harrison Himmelberg,Greater Western Sydney,72
2019,1,Jarman Impey,Hawthorn,72
2019,1,Luke Breust,Hawthorn,72
2019,1,Jack Hombsch,Gold Coast,72
2019,1,James Cousins,Hawthorn,72
2019,1,Tom Barrass,West Coast,71
2019,1,Clayton Oliver,Melbourne,71
2019,1,Nathan Jones,Melbourne,71
2019,1,Andrew McGrath,Essendon,71
2019,1,Brayden Maynard,Collingwood,71
2019,1,Jordan Ridley,Essendon,71
2019,1,Oliver Florent,Sydney,70
2019,1,Callum Wilkie,St Kilda,70
2019,1,Mitch Robinson,Brisbane Lions,70
2019,1,Jimmy Webster,St Kilda,70
2019,1,Alex Keath,Adelaide,70
2019,1,Daniel Venables,West Coast,70
2019,1,Bryce Gibbs,Adelaide,69
2019,1,Will Setterfield,Carlton,69
2019,1,Jordan Clark,Geelong,69
2019,1,Scott Lycett,Port Adelaide,69
2019,1,Sam Weideman,Melbourne,68
2019,1,Dom Tyson,North Melbourne,68
2019,1,Sam Walsh,Carlton,68
2019,1,Patrick Ryder,Port Adelaide,68
2019,1,Zachary Merrett,Essendon,67
2019,1,Jordan Roughead,Collingwood,67
2019,1,Alex Neal-Bullen,Melbourne,67
2019,1,Michael Hibberd,Melbourne,67
2019,1,Riley Knight,Adelaide,67
2019,1,Darragh Joyce,St Kilda,67
2019,1,Zak Butters,Port Adelaide,67
2019,1,Nick Vlastuin,Richmond,67
2019,1,Connor Rozee,Port Adelaide,67
2019,1,Xavier Duursma,Port Adelaide,67
2019,1,David Cuningham,Carlton,67
2019,1,Jayden Short,Richmond,67
2019,1,Tim Membrey,St Kilda,66
2019,1,Sean Darcy,Fremantle,66
2019,1,Paddy Dow,Carlton,66
2019,1,Steven Motlop,Port Adelaide,66
2019,1,George Horlin-Smith,Gold Coast,65
2019,1,Jy Simpkin,North Melbourne,65
2019,1,Marley Williams,North Melbourne,65
2019,1,Liam Jones,Carlton,65
2019,1,Luke McDonald,North Melbourne,65
2019,1,Tom Clurey,Port Adelaide,64
2019,1,Thomas Jonas,Port Adelaide,64
2019,1,Harry Morrison,Hawthorn,64
2019,1,Jeremy Finlayson,Greater Western Sydney,64
2019,1,Bailey Banfield,Fremantle,63
2019,1,Maverick Weller,Richmond,63
2019,1,Ryan Clarke,Sydney,63
2019,1,Isaac Smith,Hawthorn,63
2019,1,Jarryn Geary,St Kilda,63
2019,1,Sam Petrevski-Seton,Carlton,63
2019,1,Joel Hamling,Fremantle,62
2019,1,Christian Petracca,Melbourne,62
2019,1,Michael Hurley,Essendon,62
2019,1,Taylor Duryea,Western Bulldogs,62
2019,1,Jayden Hunt,Melbourne,62
2019,1,Tom Sparrow,Melbourne,62
2019,1,Corey Wagner,Melbourne,61
2019,1,Billy Gowers,Western Bulldogs,61
2019,1,Timothy English,Western Bulldogs,61
2019,1,Mark Blicavs,Geelong,61
2019,1,Aaron Hall,North Melbourne,59
2019,1,Tom McDonald,Melbourne,59
2019,1,Liam Ryan,West Coast,59
2019,1,Jordan De Goey,Collingwood,59
2019,1,Travis Colyer,Fremantle,58
2019,1,Samuel Reid,Greater Western Sydney,58
2019,1,Marty Hore,Melbourne,58
2019,1,Kayne Turner,North Melbourne,58
2019,1,Tom Lynch,Richmond,58
2019,1,Paul Puopolo,Hawthorn,57
2019,1,Mark Hutchings,West Coast,57
2019,1,David MacKay,Adelaide,57
2019,1,Lewis Jetta,West Coast,57
2019,1,Jarryd Roughead,Hawthorn,57
2019,1,Tom Atkins,Geelong,57
2019,1,Jake Kolodjashnij,Geelong,57
2019,1,Jack Ziebell,North Melbourne,57
2019,1,Tom Doedee,Adelaide,56
2019,1,Daniel Butler,Richmond,56
2019,1,Tom Bellchambers,Essendon,56
2019,1,Eddie Betts,Adelaide,56
2019,1,Jack Scrimshaw,Hawthorn,56
2019,1,Heath Grundy,Sydney,55
2019,1,Zac Bailey,Brisbane Lions,55
2019,1,Cameron Rayner,Brisbane Lions,55
2019,1,Jake Stringer,Essendon,55
2019,1,Mark O'Connor,Geelong,55
2019,1,Lance Franklin,Sydney,55
2019,1,Lachlan Weller,Gold Coast,55
2019,1,Jaidyn Stephenson,Collingwood,55
2019,1,Lewis Pierce,St Kilda,55
2019,1,Zaine Cordy,Western Bulldogs,54
2019,1,Callum Brown,Collingwood,54
2019,1,Ben Brown,North Melbourne,54
2019,1,Adam Cerra,Fremantle,54
2019,1,Lachlan Schultz,Fremantle,54
2019,1,Liam Shiels,Hawthorn,54
2019,1,Josh Jenkins,Adelaide,54
2019,1,Sam Reid Injured,Sydney,54
2019,1,Lewis Melican,Sydney,53
2019,1,Chayce Jones,Adelaide,53
2019,1,Aaron Francis,Essendon,52
2019,1,Ryan Bastinac,Brisbane Lions,52
2019,1,Sam Powell-Pepper,Port Adelaide,52
2019,1,Joshua Walker,Brisbane Lions,52
2019,1,Conor McKenna,Essendon,52
2019,1,Ed Richards,Western Bulldogs,51
2019,1,Darcy Gardiner,Brisbane Lions,51
2019,1,Dylan Grimes,Richmond,51
2019,1,David Myers,Essendon,51
2019,1,Shane Savage,St Kilda,51
2019,1,Shaun Burgoyne,Hawthorn,50
2019,1,Patrick Ambrose,Essendon,50
2019,1,Brody Mihocek,Collingwood,50
2019,1,Jack Riewoldt,Richmond,50
2019,1,Taylor Walker,Adelaide,50
2019,1,Ben McKay,North Melbourne,49
2019,1,Ben Long,St Kilda,49
2019,1,Liam Duggan,West Coast,49
2019,1,Todd Marshall,Port Adelaide,48
2019,1,Josh Thomas,Collingwood,48
2019,1,Mason Cox,Collingwood,48
2019,1,Will Hayward,Sydney,47
2019,1,Dean Kent,St Kilda,47
2019,1,Nick Blakey,Sydney,46
2019,1,Richard Douglas,Adelaide,46
2019,1,Pearce Hanley,Gold Coast,46
2019,1,Gary Rohan,Geelong,46
2019,1,Daniel McStay,Brisbane Lions,46
2019,1,Jordan Murdoch,Gold Coast,45
2019,1,Nathan Broad,Richmond,45
2019,1,Jake Waterman,West Coast,45
2019,1,Josh Schache,Western Bulldogs,45
2019,1,Jack Petruccelle,West Coast,44
2019,1,Charlie Curnow,Carlton,44
2019,1,Mitchell Brown,Essendon,44
2019,1,Mitch McGovern,Carlton,44
2019,1,Chris Masten,West Coast,43
2019,1,Sam Frost,Melbourne,43
2019,1,Anthony McDonald-Tipungwuti,Essendon,43
2019,1,James Frawley,Hawthorn,43
2019,1,Jack Lukosius,Gold Coast,42
2019,1,Hayden Crozier,Western Bulldogs,42
2019,1,Neville Jetta,Melbourne,42
2019,1,Ethan Hughes,Fremantle,42
2019,1,Benjamin Stratton,Hawthorn,41
2019,1,Jordan Dawson,Sydney,41
2019,1,Jack Viney,Melbourne,41
2019,1,Nathan Wilson,Fremantle,41
2019,1,Travis Varcoe,Collingwood,41
2019,1,Bailey Williams,Western Bulldogs,40
2019,1,Tom Cole,West Coast,40
2019,1,David Astbury,Richmond,40
2019,1,Jarrod Garlett,Carlton,39
2019,1,Gryan Miers,Geelong,37
2019,1,Jarrod Brander,West Coast,36
2019,1,Tory Dickson,Western Bulldogs,36
2019,1,Alex Rance,Richmond,36
2019,1,Tom Hickey,West Coast,36
2019,1,Michael Gibbons,Carlton,35
2019,1,Matt Guelfi,Essendon,35
2019,1,Charlie Spargo,Melbourne,35
2019,1,Bailey Smith,Western Bulldogs,33
2019,1,Esava Ratugolea,Geelong,33
2019,1,Orazio Fantasia,Essendon,31
2019,1,Lachlan Murphy,Adelaide,31
2019,1,Hayden Ballantyne,Fremantle,30
2019,1,Eric Hipwood,Brisbane Lions,30
2019,1,Mason Wood,North Melbourne,29
2019,1,Chris Burgess,Gold Coast,28
2019,1,Samuel Collins,Gold Coast,27
2019,1,Harry Perryman,Greater Western Sydney,26
2019,1,Alex Fasolo,Carlton,26
2019,1,Shaun McKernan,Essendon,26
2019,1,Nathan Vardy,West Coast,23
2019,1,Ben Ainsworth,Gold Coast,23
2019,1,Oscar McDonald,Melbourne,21
2019,1,Mark Baguley,Essendon,21
2019,1,Noah Balta,Richmond,18
2019,1,Jack Henry,Geelong,17
2019,1,Easton Wood,Western Bulldogs,16
2019,1,Ed Vickers-Willis,North Melbourne,1
2019,2,Scott Lycett,Port Adelaide,167
2019,2,Ben Cunnington,North Melbourne,159
2019,2,Patrick Dangerfield,Geelong,154
2019,2,Clayton Oliver,Melbourne,141
2019,2,Lachie Neale,Brisbane Lions,140
2019,2,David Swallow,Gold Coast,140
2019,2,Tom Hickey,West Coast,139
2019,2,Brodie Grundy,Collingwood,137
2019,2,Josh Kennedy Injured,Sydney,136
2019,2,Ricky Henderson,Hawthorn,136
2019,2,Adam Treloar,Collingwood,135
2019,2,Jeremy McGovern,West Coast,134
2019,2,Bradley Hill,Fremantle,133
2019,2,Scott Pendlebury,Collingwood,133
2019,2,Christopher Mayne,Collingwood,130
2019,2,Thomas Liberatore,Western Bulldogs,128
2019,2,Daniel Rich,Brisbane Lions,127
2019,2,Jackson Macrae,Western Bulldogs,127
2019,2,Nathan Fyfe,Fremantle,124
2019,2,Angus Brayshaw,Melbourne,124
2019,2,Jake Lloyd,Sydney,124
2019,2,Jack Crisp,Collingwood,123
2019,2,Lachie Whitfield,Greater Western Sydney,123
2019,2,Travis Boak,Port Adelaide,123
2019,2,Jade Gresham,St Kilda,121
2019,2,Thomas Stewart,Geelong,120
2019,2,Caleb Daniel,Western Bulldogs,120
2019,2,Luke Davies-Uniacke,North Melbourne,118
2019,2,Tom Bellchambers,Essendon,118
2019,2,Jack Martin,Gold Coast,118
2019,2,Jack Sinclair,St Kilda,118
2019,2,Patrick Cripps,Carlton,116
2019,2,Dylan Shiel,Essendon,116
2019,2,Tom Rockliff,Port Adelaide,116
2019,2,Max Gawn,Melbourne,116
2019,2,Jarrod Harbrow,Gold Coast,115
2019,2,Rowan Marshall,St Kilda,114
2019,2,Jordan Roughead,Collingwood,112
2019,2,Tom Hawkins,Geelong,112
2019,2,Aaron Hall,North Melbourne,111
2019,2,Tim Kelly,Geelong,111
2019,2,Jack Bowes,Gold Coast,111
2019,2,Jared Polec,North Melbourne,110
2019,2,Jack Gunston,Hawthorn,110
2019,2,Luke Parker,Sydney,109
2019,2,Jack Viney,Melbourne,109
2019,2,Tom Phillips,Collingwood,109
2019,2,Sam Powell-Pepper,Port Adelaide,109
2019,2,Tory Dickson,Western Bulldogs,109
2019,2,Stefan Martin,Brisbane Lions,108
2019,2,Sam Petrevski-Seton,Carlton,108
2019,2,Joel Selwood,Geelong,108
2019,2,Zachary Merrett,Essendon,108
2019,2,Robbie Gray,Port Adelaide,106
2019,2,Brad Ebert,Port Adelaide,106
2019,2,Rory Sloane,Adelaide,105
2019,2,Luke Dahlhaus,Geelong,105
2019,2,Wayne Milera,Adelaide,105
2019,2,Luke Shuey,West Coast,105
2019,2,Adam Saad,Essendon,104
2019,2,Alex Sexton,Gold Coast,104
2019,2,Brad Crouch,Adelaide,104
2019,2,Ben McEvoy,Hawthorn,104
2019,2,Jaeger O'Meara,Hawthorn,104
2019,2,Dayne Beams,Collingwood,104
2019,2,Mitchell Duncan,Geelong,103
2019,2,Hugh McCluggage,Brisbane Lions,103
2019,2,Matthew Suckling,Western Bulldogs,103
2019,2,Steven Motlop,Port Adelaide,102
2019,2,Jaidyn Stephenson,Collingwood,101
2019,2,Brody Mihocek,Collingwood,101
2019,2,Michael Hurley,Essendon,101
2019,2,Aliir Aliir,Sydney,101
2019,2,Jack Steele,St Kilda,100
2019,2,Dominic Sheed,West Coast,100
2019,2,Jeremy Howe,Collingwood,99
2019,2,Josh Schache,Western Bulldogs,97
2019,2,Josh Bruce,St Kilda,97
2019,2,Brodie Smith,Adelaide,97
2019,2,Marcus Bontempelli,Western Bulldogs,97
2019,2,Jesse Hogan,Fremantle,96
2019,2,Rory Atkins,Adelaide,96
2019,2,Matt Crouch,Adelaide,96
2019,2,Tom Barrass,West Coast,96
2019,2,Josh Jenkins,Adelaide,96
2019,2,Zachary Williams,Greater Western Sydney,95
2019,2,Lachlan Hunter,Western Bulldogs,95
2019,2,Jarrad McVeigh,Sydney,95
2019,2,Shane Savage,St Kilda,94
2019,2,Darcy Moore,Collingwood,93
2019,2,Tom Cole,West Coast,93
2019,2,Taylor Walker,Adelaide,93
2019,2,Bryce Gibbs,Adelaide,93
2019,2,Lachlan Weller,Gold Coast,93
2019,2,James Harmes,Melbourne,92
2019,2,Zak Jones,Sydney,92
2019,2,James Cousins,Hawthorn,92
2019,2,James Worpel,Hawthorn,92
2019,2,Toby McLean,Western Bulldogs,92
2019,2,Jake Kolodjashnij,Geelong,92
2019,2,Jarrod Berry,Brisbane Lions,91
2019,2,Matthew Taberner,Fremantle,91
2019,2,Jayden Short,Richmond,91
2019,2,Darcy Byrne-Jones,Port Adelaide,91
2019,2,Willem Drew,Port Adelaide,90
2019,2,Adam Kennedy,Greater Western Sydney,90
2019,2,Touk Miller,Gold Coast,90
2019,2,Jack Darling,West Coast,90
2019,2,Jeremy Finlayson,Greater Western Sydney,89
2019,2,Shannon Hurn,West Coast,89
2019,2,Mitchell Wallis,Western Bulldogs,89
2019,2,Brandon Ellis,Richmond,89
2019,2,Rory Laird,Adelaide,89
2019,2,Matthew Parker,St Kilda,89
2019,2,Jarrod Witts,Gold Coast,88
2019,2,Dyson Heppell,Essendon,88
2019,2,Tom Langdon,Collingwood,88
2019,2,Harris Andrews,Brisbane Lions,88
2019,2,Zak Butters,Port Adelaide,88
2019,2,Charlie Cameron,Brisbane Lions,87
2019,2,Oscar McInerney,Brisbane Lions,87
2019,2,Brayden Fiorini,Gold Coast,86
2019,2,Mitchell Brown,Essendon,86
2019,2,Levi Greenwood,Collingwood,86
2019,2,Bradley Sheppard,West Coast,86
2019,2,Shaun Higgins,North Melbourne,86
2019,2,Samuel Collins,Gold Coast,86
2019,2,Ed Langdon,Fremantle,85
2019,2,Brandan Parfitt,Geelong,85
2019,2,Luke Hodge,Brisbane Lions,85
2019,2,Paul Seedsman,Adelaide,85
2019,2,Connor Rozee,Port Adelaide,85
2019,2,Tom Lynch,Adelaide,84
2019,2,Charlie Constable,Geelong,84
2019,2,Dawson Simpson,Greater Western Sydney,84
2019,2,Joshua Walker,Brisbane Lions,84
2019,2,Jacob Hopper,Greater Western Sydney,84
2019,2,Lincoln McCarthy,Brisbane Lions,84
2019,2,Jack Billings,St Kilda,84
2019,2,Jack Ziebell,North Melbourne,84
2019,2,Travis Colyer,Fremantle,84
2019,2,Gryan Miers,Geelong,83
2019,2,Liam Duggan,West Coast,83
2019,2,Jack Newnes,St Kilda,83
2019,2,Dom Tyson,North Melbourne,83
2019,2,Christian Petracca,Melbourne,83
2019,2,Sam Walsh,Carlton,83
2019,2,Patrick Ambrose,Essendon,82
2019,2,Jordan De Goey,Collingwood,82
2019,2,Isaac Smith,Hawthorn,82
2019,2,Thomas Jonas,Port Adelaide,82
2019,2,Luke Breust,Hawthorn,82
2019,2,Nic Newman,Carlton,82
2019,2,Dane Rampe,Sydney,81
2019,2,James Sicily,Hawthorn,81
2019,2,Nick Haynes,Greater Western Sydney,81
2019,2,Harry Cunningham,Sydney,81
2019,2,Shane Edwards,Richmond,81
2019,2,Dan Houston,Port Adelaide,81
2019,2,Chris Masten,West Coast,80
2019,2,Sebastian Ross,St Kilda,80
2019,2,Mitch Robinson,Brisbane Lions,80
2019,2,Mark Hutchings,West Coast,80
2019,2,David MacKay,Adelaide,79
2019,2,Bayley Fritsch,Melbourne,79
2019,2,Jamie MacMillan,North Melbourne,79
2019,2,Jack Scrimshaw,Hawthorn,79
2019,2,Brayden Maynard,Collingwood,79
2019,2,Jacob Weitering,Carlton,79
2019,2,Andrew Phillips,Carlton,79
2019,2,Matthew De Boer,Greater Western Sydney,78
2019,2,Toby Nankervis,Richmond,78
2019,2,Jarryd Lyons,Brisbane Lions,78
2019,2,Jake Stringer,Essendon,78
2019,2,Luke Ryan,Fremantle,78
2019,2,Ryan Burton,Port Adelaide,78
2019,2,Xavier Duursma,Port Adelaide,78
2019,2,Devon Smith,Essendon,78
2019,2,Ethan Hughes,Fremantle,78
2019,2,Tim Taranto,Greater Western Sydney,78
2019,2,Hayden Crozier,Western Bulldogs,78
2019,2,Adam Tomlinson,Greater Western Sydney,77
2019,2,Lance Franklin,Sydney,77
2019,2,Paddy Dow,Carlton,77
2019,2,Aaron Francis,Essendon,77
2019,2,Jack Redden,West Coast,77
2019,2,Blake Hardwick,Hawthorn,77
2019,2,Nathan Wilson,Fremantle,77
2019,2,Jesse Joyce,Gold Coast,77
2019,2,Alex Witherden,Brisbane Lions,77
2019,2,Dayne Zorko,Brisbane Lions,76
2019,2,Will Hayward,Sydney,76
2019,2,Josh Dunkley,Western Bulldogs,76
2019,2,Trent Cotchin,Richmond,76
2019,2,Jarryn Geary,St Kilda,75
2019,2,Anthony Miles,Gold Coast,75
2019,2,Dale Thomas,Carlton,75
2019,2,Christian Salem,Melbourne,75
2019,2,Andrew McGrath,Essendon,74
2019,2,Darcy Parish,Essendon,74
2019,2,Lewis Jetta,West Coast,74
2019,2,Bailey Banfield,Fremantle,74
2019,2,Harry McKay,Carlton,72
2019,2,Jimmy Webster,St Kilda,72
2019,2,Elliot Yeo,West Coast,72
2019,2,Ben Brown,North Melbourne,72
2019,2,Kade Simpson,Carlton,72
2019,2,Riley Knight,Adelaide,72
2019,2,Jack Watts,Port Adelaide,72
2019,2,Dylan Grimes,Richmond,72
2019,2,Rory Lobb,Fremantle,71
2019,2,Pearce Hanley,Gold Coast,71
2019,2,Luke McDonald,North Melbourne,71
2019,2,Sam Weideman,Melbourne,71
2019,2,Rhys Mathieson,Brisbane Lions,71
2019,2,Sam Menegola,Geelong,70
2019,2,Patrick Ryder,Port Adelaide,70
2019,2,Oscar Allen,West Coast,70
2019,2,Tom Lynch,Richmond,70
2019,2,Harry Taylor,Geelong,70
2019,2,Wil Powell,Gold Coast,69
2019,2,Samuel Reid,Greater Western Sydney,69
2019,2,Nick Vlastuin,Richmond,69
2019,2,Mason Cox,Collingwood,69
2019,2,George Hewett,Sydney,69
2019,2,Lachlan Plowman,Carlton,69
2019,2,Jake Melksham,Melbourne,68
2019,2,Jonathon Ceglar,Hawthorn,68
2019,2,Jarryd Roughead,Hawthorn,68
2019,2,Zac Fisher,Carlton,68
2019,2,Jeremy Cameron,Greater Western Sydney,68
2019,2,Shaun McKernan,Essendon,68
2019,2,Reece Conca,Fremantle,67
2019,2,Conor McKenna,Essendon,67
2019,2,Nathan Jones,Melbourne,67
2019,2,Dean Kent,St Kilda,67
2019,2,Jack Steven,St Kilda,67
