year,round,displayName,team,score
2018,1,Matt Crouch,Adelaide,105
2018,1,Caleb Marchbank,Carlton,105
2018,1,Isaac Heeney,Sydney,105
2018,1,Todd Goldstein,North Melbourne,105
2018,1,Ed Vickers-Willis,North Melbourne,105
2018,1,Brandan Parfitt,Geelong,104
2018,1,Aaron Sandilands,Fremantle,104
2018,1,David Astbury,Richmond,104
2018,1,Daniel Menzel,Geelong,103
2018,1,Jarrod Berry,Brisbane Lions,103
2018,1,Andrew McGrath,Essendon,102
2018,1,Brendon Goddard,Essendon,102
2018,1,Lachlan Hunter,Western Bulldogs,102
2018,1,Shaun Burgoyne,Hawthorn,102
2018,1,Jack Riewoldt,Richmond,101
2018,1,Tom Barrass,West Coast,101
2018,1,Tim Taranto,Greater Western Sydney,100
2018,1,Michael Hurley,Essendon,100
2018,1,Jarryn Geary,St Kilda,100
2018,1,Jack Graham,Richmond,100
2018,1,Lachie Neale,Fremantle,99
2018,1,Scott Pendlebury,Collingwood,99
2018,1,Jamie MacMillan,North Melbourne,98
2018,1,Travis Boak,Port Adelaide,98
2018,1,Nicholas Robertson,Brisbane Lions,98
2018,1,Isaac Smith,Hawthorn,98
2018,1,Jack Watts,Port Adelaide,97
2018,1,Rory Lobb,Greater Western Sydney,97
2018,1,Ben Cunnington,North Melbourne,97
2018,1,Jason Castagna,Richmond,97
2018,1,Shaun Higgins,North Melbourne,96
2018,1,Nicholas Holman,Gold Coast,96
2018,1,Jade Gresham,St Kilda,96
2018,1,Hamish Hartlett,Port Adelaide,96
2018,1,Jack Ziebell,North Melbourne,96
2018,1,David MacKay,Adelaide,96
2018,1,Matthew Rosa,Gold Coast,96
2018,1,Edward Curnow,Carlton,95
2018,1,Christian Petracca,Melbourne,95
2018,1,George Hewett,Sydney,95
2018,1,Brodie Grundy,Collingwood,95
2018,1,Toby Nankervis,Richmond,95
2018,1,Jake Kolodjashnij,Geelong,95
2018,1,Mitchell Duncan,Geelong,94
2018,1,Steven Motlop,Port Adelaide,94
2018,1,Lewis Taylor,Brisbane Lions,94
2018,1,Brad Ebert,Port Adelaide,94
2018,1,Trent Cotchin,Richmond,94
2018,1,Luke Hodge,Brisbane Lions,93
2018,1,Zac Fisher,Carlton,93
2018,1,Ben McEvoy,Hawthorn,93
2018,1,Josh Kennedy Injured,Sydney,93
2018,1,Oliver Wines,Port Adelaide,93
2018,1,Luke Ryan,Fremantle,92
2018,1,Jarrod Harbrow,Gold Coast,92
2018,1,Cale Hooker,Essendon,92
2018,1,Cameron Pedersen,Melbourne,92
2018,1,Andrew Gaff,West Coast,92
2018,1,Devon Smith,Essendon,92
2018,1,Shane Savage,St Kilda,92
2018,1,Ricky Henderson,Hawthorn,91
2018,1,Steele Sidebottom,Collingwood,91
2018,1,Ben Ainsworth,Gold Coast,91
2018,1,Blake Hardwick,Hawthorn,91
2018,1,Toby McLean,Western Bulldogs,91
2018,1,Sam Jacobs,Adelaide,90
2018,1,Jordan Lewis,Melbourne,90
2018,1,Dylan Roberton,St Kilda,90
2018,1,Callum Mills,Sydney,90
2018,1,Tom Bellchambers,Essendon,89
2018,1,Rory Sloane,Adelaide,89
2018,1,Jack Darling,West Coast,89
2018,1,Alex Witherden,Brisbane Lions,89
2018,1,Lachlan Plowman,Carlton,88
2018,1,Ryan Lester,Brisbane Lions,88
2018,1,Jack Newnes,St Kilda,88
2018,1,Luke Dahlhaus,Western Bulldogs,88
2018,1,Trent Dumont,North Melbourne,87
2018,1,Jack Crisp,Collingwood,87
2018,1,Kieren Jack,Sydney,87
2018,1,Josh Dunkley,Western Bulldogs,87
2018,1,Adam Treloar,Collingwood,87
2018,1,Jeremy Finlayson,Greater Western Sydney,87
2018,1,Jayden Hunt,Melbourne,86
2018,1,Tom Doedee,Adelaide,86
2018,1,Zach Guthrie,Geelong,86
2018,1,Daniel Howe,Hawthorn,86
2018,1,Mark Lecras,West Coast,85
2018,1,Zak Jones,Sydney,85
2018,1,Jordan Roughead,Western Bulldogs,85
2018,1,Matthew Suckling,Western Bulldogs,85
2018,1,Zach Tuohy,Geelong,85
2018,1,Matthew Wright,Carlton,84
2018,1,Callan Ward,Greater Western Sydney,84
2018,1,Darcy Byrne-Jones,Port Adelaide,84
2018,1,Thomas Jonas,Port Adelaide,84
2018,1,Josh Caddy,Richmond,84
2018,1,Thomas Stewart,Geelong,84
2018,1,David Mundy,Fremantle,83
2018,1,Brayden Fiorini,Gold Coast,83
2018,1,Jonathon Patton,Greater Western Sydney,83
2018,1,Darcy Moore,Collingwood,83
2018,1,Charlie Cameron,Brisbane Lions,83
2018,1,Mitch Robinson,Brisbane Lions,83
2018,1,Nathan Jones,Melbourne,83
2018,1,Timothy English,Western Bulldogs,83
2018,1,Michael Walters,Fremantle,83
2018,1,Alex Rance,Richmond,83
2018,1,Harrison Himmelberg,Greater Western Sydney,82
2018,1,Jeremy McGovern,West Coast,82
2018,1,Jaeger O'Meara,Hawthorn,82
2018,1,Lachlan Fogarty,Geelong,82
2018,1,Dominic Sheed,West Coast,81
2018,1,Darcy Macpherson,Gold Coast,81
2018,1,Jimmy Webster,St Kilda,81
2018,1,James Frawley,Hawthorn,80
2018,1,Ryan Clarke,North Melbourne,80
2018,1,Jared Polec,Port Adelaide,80
2018,1,Will Hoskin-Elliott,Collingwood,80
2018,1,David Armitage,St Kilda,79
2018,1,Shane Edwards,Richmond,79
2018,1,James Harmes,Melbourne,79
2018,1,Jack Bowes,Gold Coast,79
2018,1,Jesse Hogan,Melbourne,79
2018,1,Brandon Matera,Fremantle,79
2018,1,Jacob Townsend,Richmond,78
2018,1,Levi Casboult,Carlton,78
2018,1,Jeremy Howe,Collingwood,78
2018,1,Luke Breust,Hawthorn,77
2018,1,Tom Lynch,Gold Coast,77
2018,1,Darcy Parish,Essendon,77
2018,1,Cameron Ellis-Yolmen,Adelaide,77
2018,1,Jordan Murdoch,Geelong,77
2018,1,Jayden Short,Richmond,76
2018,1,Josh Bruce,St Kilda,76
2018,1,Adam Tomlinson,Greater Western Sydney,76
2018,1,Jack Martin,Gold Coast,76
2018,1,James Parsons,Geelong,76
2018,1,Nathan Fyfe,Fremantle,75
2018,1,Paul Seedsman,Adelaide,75
2018,1,Bernie Vince,Melbourne,75
2018,1,Dan Houston,Port Adelaide,75
2018,1,Nick Smith,Sydney,75
2018,1,Zac Smith,Geelong,75
2018,1,Billy Hartung,North Melbourne,74
2018,1,Jack Steele,St Kilda,74
2018,1,Matthew Kreuzer,Carlton,74
2018,1,Kade Kolodjashnij,Gold Coast,74
2018,1,Sam Mayes,Brisbane Lions,74
2018,1,Sam Menegola,Geelong,74
2018,1,Conor McKenna,Essendon,74
2018,1,Nick Haynes,Greater Western Sydney,74
2018,1,Cameron Guthrie,Geelong,74
2018,1,Michael Hibberd,Melbourne,74
2018,1,Tom Papley,Sydney,73
2018,1,Bradley Sheppard,West Coast,73
2018,1,Jy Simpkin,North Melbourne,73
2018,1,Zaine Cordy,Western Bulldogs,73
2018,1,Steven May,Gold Coast,73
2018,1,Dale Thomas,Carlton,73
2018,1,Jamie Cripps,West Coast,72
2018,1,Matthew De Boer,Greater Western Sydney,72
2018,1,Matthew Taberner,Fremantle,72
2018,1,Samuel Murray,Collingwood,72
2018,1,Koby Stevens,St Kilda,72
2018,1,Ben Reid,Collingwood,72
2018,1,Samuel Reid,Greater Western Sydney,71
2018,1,Josh Thomas,Collingwood,71
2018,1,Kane Lambert,Richmond,71
2018,1,Mitchell Brown,Essendon,71
2018,1,Jake Kelly,Adelaide,71
2018,1,Josh Jenkins,Adelaide,71
2018,1,Jake Carlisle,St Kilda,71
2018,1,Lachlan Weller,Gold Coast,70
2018,1,Joshua Green,Essendon,69
2018,1,Taylor Adams,Collingwood,69
2018,1,Dayne Beams,Brisbane Lions,69
2018,1,Lynden Dunn,Collingwood,69
2018,1,Jake Lever,Melbourne,68
2018,1,Daniel Talia,Adelaide,68
2018,1,Patrick Ryder,Port Adelaide,68
2018,1,Luke McDonald,North Melbourne,68
2018,1,Dean Towers,Sydney,68
2018,1,Jason Johannisen,Western Bulldogs,67
2018,1,Harris Andrews,Brisbane Lions,67
2018,1,Paul Puopolo,Hawthorn,67
2018,1,Connor Blakely,Fremantle,67
2018,1,Adam Saad,Essendon,66
2018,1,Harry Cunningham,Sydney,66
2018,1,Allen Christensen,Brisbane Lions,66
2018,1,Jarryd Lyons,Gold Coast,66
2018,1,Jack Redden,West Coast,65
2018,1,Anthony McDonald-Tipungwuti,Essendon,65
2018,1,Sam Petrevski-Seton,Carlton,65
2018,1,Joshua Wagner,Melbourne,65
2018,1,Phil Davis,Greater Western Sydney,65
2018,1,Reece Conca,Richmond,64
2018,1,Jake Stringer,Essendon,64
2018,1,Bailey Dale,Western Bulldogs,64
2018,1,Nathan Wilson,Fremantle,64
2018,1,Alex Sexton,Gold Coast,63
2018,1,Cameron McCarthy,Fremantle,63
2018,1,Brayden Maynard,Collingwood,63
2018,1,Michael Hartley,Essendon,63
2018,1,Sam Gray,Port Adelaide,63
2018,1,Marcus Bontempelli,Western Bulldogs,63
2018,1,Cyril Rioli,Hawthorn,63
2018,1,Jaidyn Stephenson,Collingwood,62
2018,1,Lewis Melican,Sydney,62
2018,1,Luke Brown,Adelaide,62
2018,1,Tim O'Brien,Hawthorn,62
2018,1,Benjamin Stratton,Hawthorn,62
2018,1,Sam Powell-Pepper,Port Adelaide,62
2018,1,Ben Long,St Kilda,61
2018,1,Taylor Duryea,Hawthorn,61
2018,1,Jarrod Garlett,Carlton,61
2018,1,Marley Williams,North Melbourne,61
2018,1,Daniel Lloyd,Greater Western Sydney,61
2018,1,Joshua Begley,Essendon,61
2018,1,Marc Murphy,Carlton,61
2018,1,Nic Newman,Sydney,60
2018,1,Tom Bell,Brisbane Lions,60
2018,1,Bayley Fritsch,Melbourne,60
2018,1,Jarrad Waite,North Melbourne,59
2018,1,Liam Shiels,Hawthorn,59
2018,1,Ben Crocker,Collingwood,59
2018,1,Corey Ellis,Richmond,59
2018,1,Todd Marshall,Port Adelaide,59
2018,1,Jarman Impey,Hawthorn,59
2018,1,Michael Rischitelli,Gold Coast,58
2018,1,Joe Daniher,Essendon,58
2018,1,Andrew Brayshaw,Fremantle,58
2018,1,Jed Lamb,Carlton,58
2018,1,Robbie Tarrant,North Melbourne,58
2018,1,Alex Pearce,Fremantle,57
2018,1,Michael Johnson,Fremantle,57
2018,1,Aaron Mullett,Carlton,57
2018,1,Tom Hawkins,Geelong,57
2018,1,Darcy Gardiner,Brisbane Lions,57
2018,1,Eddie Betts,Adelaide,56
2018,1,Tom Langdon,Collingwood,56
2018,1,Tom Phillips,Collingwood,56
2018,1,Darcy Tucker,Fremantle,55
2018,1,Robbie Fox,Sydney,55
2018,1,Corey Maynard,Melbourne,55
2018,1,Ryan Schoenmakers,Hawthorn,55
2018,1,Jacob Weitering,Carlton,55
2018,1,Mitch Honeychurch,Western Bulldogs,55
2018,1,Tom Rockliff,Port Adelaide,55
2018,1,Jeff Garlett,Melbourne,55
2018,1,Shaun Atley,North Melbourne,54
2018,1,Chris Masten,West Coast,54
2018,1,Cameron Sutcliffe,Fremantle,54
2018,1,Kyle Langford,Essendon,54
2018,1,James Aish,Collingwood,54
2018,1,Nick Vlastuin,Richmond,54
2018,1,Liam Jones,Carlton,54
2018,1,Christian Salem,Melbourne,53
2018,1,Neville Jetta,Melbourne,53
2018,1,Kayne Turner,North Melbourne,53
2018,1,Sam Day,Gold Coast,53
2018,1,Dane Rampe,Sydney,53
2018,1,Tom Clurey,Port Adelaide,52
2018,1,Jake Melksham,Melbourne,52
2018,1,Jed Anderson,North Melbourne,51
2018,1,Mitch McGovern,Adelaide,51
2018,1,Jake Waterman,West Coast,51
2018,1,Brandon Ellis,Richmond,51
2018,1,Bailey Banfield,Fremantle,51
2018,1,Jarrad McVeigh,Sydney,51
2018,1,Daniel McStay,Brisbane Lions,50
2018,1,Kamdyn Mcintosh,Richmond,50
2018,1,Richard Douglas,Adelaide,50
2018,1,Jack Sinclair,St Kilda,49
2018,1,Alex Neal-Bullen,Melbourne,49
2018,1,Billy Gowers,Western Bulldogs,49
2018,1,Rory Thompson,Gold Coast,49
2018,1,Liam Duggan,West Coast,49
2018,1,Ciaran Byrne,Carlton,48
2018,1,Darcy Fogarty,Adelaide,48
2018,1,Hugh McCluggage,Brisbane Lions,48
2018,1,Matthew Dea,Essendon,47
2018,1,Ed Langdon,Fremantle,47
2018,1,Mason Cox,Collingwood,47
2018,1,Zac Langdon,Greater Western Sydney,47
2018,1,Jarryd Roughead,Hawthorn,47
2018,1,Aidan Corr,Greater Western Sydney,47
2018,1,Bailey Williams,Western Bulldogs,46
2018,1,Jed Bews,Geelong,46
2018,1,Shane Biggs,Western Bulldogs,45
2018,1,Josh Smith,Collingwood,45
2018,1,Fletcher Roberts,Western Bulldogs,45
2018,1,Curtly Hampton,Adelaide,45
2018,1,Shaun Grigg,Richmond,45
2018,1,Hugh Greenwood,Adelaide,45
2018,1,Nathan Brown,St Kilda,44
2018,1,Kyle Hartigan,Adelaide,44
2018,1,Dom Barry,Port Adelaide,44
2018,1,Brett Deledio,Greater Western Sydney,44
2018,1,Bradley Hill,Fremantle,43
2018,1,Mark Blicavs,Geelong,42
2018,1,Will Hayward,Sydney,41
2018,1,Oscar McDonald,Melbourne,41
2018,1,Hunter Clark,St Kilda,40
2018,1,Jesse Joyce,Gold Coast,40
2018,1,Hayden Ballantyne,Fremantle,40
2018,1,Rory Atkins,Adelaide,39
2018,1,Eric Hipwood,Brisbane Lions,39
2018,1,Danyle Pearce,Fremantle,39
2018,1,Liam Ryan,West Coast,38
2018,1,Cameron Rayner,Brisbane Lions,38
2018,1,Travis Varcoe,Collingwood,38
2018,1,Daniel Venables,West Coast,37
2018,1,Will Schofield,West Coast,36
2018,1,Paddy Dow,Carlton,35
2018,1,Cory Gregson,Geelong,35
2018,1,Mitchell Hannan,Melbourne,35
2018,1,Joshua Walker,Brisbane Lions,34
2018,1,Billy Longer,St Kilda,34
2018,1,Scott Lycett,West Coast,33
2018,1,Esava Ratugolea,Geelong,32
2018,1,Lachlan Murphy,Adelaide,32
2018,1,Shane Kersten,Fremantle,32
2018,1,Oliver Florent,Sydney,32
2018,1,Dayne Zorko,Brisbane Lions,32
2018,1,Jackson Trengove,Western Bulldogs,29
2018,1,Jackson Nelson,West Coast,29
2018,1,Ben Jacobs,North Melbourne,29
2018,1,Dylan Grimes,Richmond,28
2018,1,Jack Silvagni,Carlton,28
2018,1,Ryan Burton,Hawthorn,27
2018,1,Heath Grundy,Sydney,26
2018,1,Luke Davies-Uniacke,North Melbourne,25
2018,1,Lewis Jetta,West Coast,25
2018,1,Aaron Naughton,Western Bulldogs,25
2018,1,Patrick McCartin,St Kilda,24
2018,1,Hayden Crozier,Western Bulldogs,23
2018,1,Daniel Rich,Brisbane Lions,21
2018,1,Ben Brown,North Melbourne,21
2018,1,Shai Bolton,Richmond,20
2018,1,Harry Taylor,Geelong,19
2018,1,Easton Wood,Western Bulldogs,18
2018,1,Nathan Hrovat,North Melbourne,18
2018,1,Zachary Merrett,Essendon,17
2018,1,Thomas Liberatore,Western Bulldogs,13
2018,1,Matthew Kennedy,Carlton,3
2018,2,Tom Lynch,Gold Coast,180
2018,2,Dustin Martin,Richmond,160
2018,2,Jarryd Lyons,Gold Coast,152
2018,2,Jeff Garlett,Melbourne,152
2018,2,Edward Curnow,Carlton,148
2018,2,Tom Mitchell,Hawthorn,148
2018,2,Oliver Wines,Port Adelaide,147
2018,2,Clayton Oliver,Melbourne,146
2018,2,Jesse Hogan,Melbourne,145
2018,2,Gary Ablett,Geelong,144
2018,2,Jackson Macrae,Western Bulldogs,142
2018,2,Rory Sloane,Adelaide,141
2018,2,Joel Selwood,Geelong,140
2018,2,Brodie Grundy,Collingwood,139
2018,2,Ben McEvoy,Hawthorn,138
2018,2,Shannon Hurn,West Coast,138
2018,2,Patrick Dangerfield,Geelong,130
2018,2,Jarryn Geary,St Kilda,128
2018,2,Bryce Gibbs,Adelaide,127
2018,2,Jared Polec,Port Adelaide,126
2018,2,Jarrad Waite,North Melbourne,125
2018,2,Toby McLean,Western Bulldogs,125
2018,2,David Mundy,Fremantle,123
2018,2,Todd Goldstein,North Melbourne,123
2018,2,Jeremy Howe,Collingwood,121
2018,2,David Swallow,Gold Coast,121
2018,2,Shaun Higgins,North Melbourne,120
2018,2,Stephen Coniglio,Greater Western Sydney,120
2018,2,Rory Laird,Adelaide,120
2018,2,Nathan Fyfe,Fremantle,120
2018,2,Jack Martin,Gold Coast,117
2018,2,Tim Kelly,Geelong,117
2018,2,Daniel Menzel,Geelong,117
2018,2,Ben Brown,North Melbourne,116
2018,2,Sam Jacobs,Adelaide,116
2018,2,Michael Walters,Fremantle,116
2018,2,Tom Doedee,Adelaide,115
2018,2,Tom Phillips,Collingwood,115
2018,2,Connor Blakely,Fremantle,115
2018,2,Lachie Whitfield,Greater Western Sydney,115
2018,2,Kade Simpson,Carlton,115
2018,2,Patrick Cripps,Carlton,115
2018,2,Liam Ryan,West Coast,115
2018,2,Isaac Smith,Hawthorn,115
2018,2,Josh Jenkins,Adelaide,115
2018,2,Charlie Cameron,Brisbane Lions,115
2018,2,Lachlan Hunter,Western Bulldogs,114
2018,2,Tim Taranto,Greater Western Sydney,113
2018,2,Tom Barrass,West Coast,112
2018,2,Jack Darling,West Coast,112
2018,2,Hugh Greenwood,Adelaide,111
2018,2,Robbie Gray,Port Adelaide,111
2018,2,Justin Westhoff,Port Adelaide,111
2018,2,Travis Boak,Port Adelaide,111
2018,2,Devon Smith,Essendon,111
2018,2,Thomas Stewart,Geelong,110
2018,2,Isaac Heeney,Sydney,110
2018,2,Heath Shaw,Greater Western Sydney,110
2018,2,Jason Johannisen,Western Bulldogs,110
2018,2,Zac Fisher,Carlton,110
2018,2,Scott Pendlebury,Collingwood,109
2018,2,Toby Nankervis,Richmond,108
2018,2,Joshua Kelly,Greater Western Sydney,108
2018,2,Adam Treloar,Collingwood,108
2018,2,Callan Ward,Greater Western Sydney,108
2018,2,Conor McKenna,Essendon,107
2018,2,Jarrad McVeigh,Sydney,106
2018,2,Nathan Jones,Melbourne,106
2018,2,Jeremy Finlayson,Greater Western Sydney,106
2018,2,Luke Ryan,Fremantle,106
2018,2,Jimmy Webster,St Kilda,106
2018,2,Jarrod Witts,Gold Coast,105
2018,2,Jake Carlisle,St Kilda,105
2018,2,Nathan Wilson,Fremantle,105
2018,2,Luke Parker,Sydney,105
2018,2,Dayne Zorko,Brisbane Lions,105
2018,2,Elliot Yeo,West Coast,105
2018,2,Ricky Henderson,Hawthorn,104
2018,2,Ben Jacobs,North Melbourne,104
2018,2,Andrew Gaff,West Coast,103
2018,2,Marcus Bontempelli,Western Bulldogs,102
2018,2,Charlie Dixon,Port Adelaide,102
2018,2,Allen Christensen,Brisbane Lions,101
2018,2,Matthew Taberner,Fremantle,100
2018,2,Josh Kennedy Injured,Sydney,100
2018,2,Michael Hurley,Essendon,100
2018,2,Alex Rance,Richmond,99
2018,2,Paul Seedsman,Adelaide,99
2018,2,Zach Tuohy,Geelong,99
2018,2,Dom Tyson,Melbourne,98
2018,2,Sebastian Ross,St Kilda,98
2018,2,Jack Steven,St Kilda,98
2018,2,Max Gawn,Melbourne,97
2018,2,Rhys Mathieson,Brisbane Lions,97
2018,2,Cameron Ellis-Yolmen,Adelaide,97
2018,2,Shane Savage,St Kilda,97
2018,2,Jarryd Roughead,Hawthorn,97
2018,2,Lachie Neale,Fremantle,96
2018,2,Charlie Curnow,Carlton,96
2018,2,Jake Melksham,Melbourne,95
2018,2,Zachary Merrett,Essendon,95
2018,2,Liam Shiels,Hawthorn,94
2018,2,David Zaharakis,Essendon,94
2018,2,Jake Kelly,Adelaide,94
2018,2,Todd Marshall,Port Adelaide,93
2018,2,Brandan Parfitt,Geelong,92
2018,2,Jamie Cripps,West Coast,92
2018,2,Shane Edwards,Richmond,92
2018,2,Nicholas Holman,Gold Coast,92
2018,2,Matthew Scharenberg,Collingwood,91
2018,2,Steele Sidebottom,Collingwood,91
2018,2,James Aish,Collingwood,91
2018,2,Jeremy McGovern,West Coast,91
2018,2,Brett Deledio,Greater Western Sydney,90
2018,2,Blake Acres,St Kilda,90
2018,2,Dyson Heppell,Essendon,89
2018,2,Luke Brown,Adelaide,89
2018,2,George Hewett,Sydney,88
2018,2,Rohan Bewick,Brisbane Lions,88
2018,2,Adam Tomlinson,Greater Western Sydney,88
2018,2,Aaron Mullett,Carlton,87
2018,2,Bradley Hill,Fremantle,87
2018,2,Mark Lecras,West Coast,87
2018,2,Thomas Jonas,Port Adelaide,87
2018,2,Daniel Hannebery,Sydney,87
2018,2,Lance Franklin,Sydney,87
2018,2,Scott Lycett,West Coast,87
2018,2,Jed Anderson,North Melbourne,86
2018,2,Robbie Tarrant,North Melbourne,86
2018,2,Hugh McCluggage,Brisbane Lions,86
2018,2,Lewis Taylor,Brisbane Lions,85
2018,2,Nicholas Naitanui,West Coast,85
2018,2,Christian Petracca,Melbourne,85
2018,2,Jack Gunston,Hawthorn,85
2018,2,Billy Hartung,North Melbourne,84
2018,2,Cameron Guthrie,Geelong,84
2018,2,Josh Caddy,Richmond,84
2018,2,Daniel Talia,Adelaide,83
2018,2,Jordan Lewis,Melbourne,83
2018,2,Sam Petrevski-Seton,Carlton,83
2018,2,Tom Bellchambers,Essendon,83
2018,2,Dylan Shiel,Greater Western Sydney,82
2018,2,Brad Ebert,Port Adelaide,81
2018,2,Darcy Parish,Essendon,81
2018,2,Jade Gresham,St Kilda,81
2018,2,Harry Cunningham,Sydney,81
2018,2,Blake Hardwick,Hawthorn,81
2018,2,Dan Houston,Port Adelaide,81
2018,2,Taylor Duryea,Hawthorn,81
2018,2,Caleb Marchbank,Carlton,81
2018,2,Scott Thompson,North Melbourne,81
2018,2,Bailey Williams,Western Bulldogs,81
2018,2,Harris Andrews,Brisbane Lions,81
2018,2,Luke McDonald,North Melbourne,80
2018,2,Nick Smith,Sydney,80
2018,2,Michael Johnson,Fremantle,80
2018,2,Lachlan Murphy,Adelaide,80
2018,2,Josh Bruce,St Kilda,79
2018,2,Jack Billings,St Kilda,79
2018,2,Darcy Macpherson,Gold Coast,78
2018,2,Jake Waterman,West Coast,78
2018,2,Matthew De Boer,Greater Western Sydney,78
2018,2,Eddie Betts,Adelaide,77
2018,2,David Astbury,Richmond,77
2018,2,Jack Ziebell,North Melbourne,77
2018,2,Luke Davies-Uniacke,North Melbourne,77
2018,2,James Harmes,Melbourne,77
2018,2,Alex Witherden,Brisbane Lions,77
2018,2,Taylor Adams,Collingwood,77
2018,2,Jarman Impey,Hawthorn,77
2018,2,Hayden Ballantyne,Fremantle,77
2018,2,David Armitage,St Kilda,76
2018,2,Sam Powell-Pepper,Port Adelaide,76
2018,2,Aaron Hall,Gold Coast,76
2018,2,Riley Bonner,Port Adelaide,76
2018,2,Zaine Cordy,Western Bulldogs,76
2018,2,Bradley Sheppard,West Coast,76
2018,2,Chris Masten,West Coast,75
2018,2,Callum Sinclair,Sydney,75
2018,2,Daniel Howe,Hawthorn,75
2018,2,Trent Cotchin,Richmond,75
2018,2,Tom Langdon,Collingwood,75
2018,2,David Cuningham,Carlton,75
2018,2,Luke Breust,Hawthorn,75
2018,2,Jarrod Berry,Brisbane Lions,75
2018,2,Wayne Milera,Adelaide,74
2018,2,Stephen Hill,Fremantle,74
2018,2,Lewis Jetta,West Coast,74
2018,2,Jesse Joyce,Gold Coast,74
2018,2,Oliver Florent,Sydney,73
2018,2,Alex Neal-Bullen,Melbourne,73
2018,2,Marc Murphy,Carlton,73
2018,2,Matthew Suckling,Western Bulldogs,73
2018,2,Joshua Wagner,Melbourne,72
2018,2,Joshua Green,Essendon,72
2018,2,Michael Hibberd,Melbourne,72
2018,2,Brendon Goddard,Essendon,71
2018,2,Trent Dumont,North Melbourne,71
2018,2,Jack Crisp,Collingwood,71
2018,2,Jake Lloyd,Sydney,71
2018,2,Steven Motlop,Port Adelaide,70
2018,2,Jack Riewoldt,Richmond,70
2018,2,Alex Pearce,Fremantle,70
2018,2,Taylor Walker,Adelaide,70
2018,2,Bernie Vince,Melbourne,70
2018,2,Tom Hawkins,Geelong,70
2018,2,Dylan Roberton,St Kilda,70
2018,2,Darcy Byrne-Jones,Port Adelaide,70
2018,2,Liam Jones,Carlton,70
2018,2,Jack Bowes,Gold Coast,69
2018,2,Jack Newnes,St Kilda,69
2018,2,Jamie MacMillan,North Melbourne,69
2018,2,Lynden Dunn,Collingwood,69
2018,2,Ed Langdon,Fremantle,69
2018,2,Jack Steele,St Kilda,68
2018,2,Steven May,Gold Coast,68
2018,2,Heath Grundy,Sydney,68
2018,2,Ben Cunnington,North Melbourne,68
2018,2,Samuel Reid,Greater Western Sydney,67
2018,2,Jayden Short,Richmond,67
2018,2,Josh Dunkley,Western Bulldogs,67
2018,2,Mitch Honeychurch,Western Bulldogs,67
2018,2,Rhys Stanley,Geelong,67
2018,2,Dominic Sheed,West Coast,67
2018,2,Shaun Atley,North Melbourne,67
2018,2,Mark Blicavs,Geelong,67
2018,2,Mitchell Brown,Essendon,67
2018,2,Jed Lamb,Carlton,67
2018,2,Marley Williams,North Melbourne,66
2018,2,Brandon Matera,Fremantle,66
2018,2,Joel Hamling,Fremantle,66
2018,2,Easton Wood,Western Bulldogs,66
2018,2,Sam Gray,Port Adelaide,66
2018,2,Alex Sexton,Gold Coast,65
2018,2,Sam Day,Gold Coast,65
2018,2,Eric Hipwood,Brisbane Lions,65
