gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,HitOuts,Tackles,Rebounds,Inside50s,Clearances,Clangers,Frees,FreesAgainst,BrownlowVotes,ContestedPossessions,UncontestedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,PercentPlayed,Subs,Supercoach
2016R1704,Port Adelaide,2016,17,2012895734,Aaron Young,57,21,11,6,10,2,2,0,3,0,1,3,1,4,1,1,10,10,1,2,0,1,2,88,nan,94
2016R1809,Port Adelaide,2016,18,2015654090,Brendon Ah Chee,20,11,3,3,8,0,0,0,3,0,2,0,0,2,0,0,4,7,1,0,1,0,0,67,nan,42
2016R1809,Port Adelaide,2016,18,2016652024,Logan Austin,7,14,10,3,4,0,0,0,0,1,0,0,0,0,0,0,7,6,0,0,19,0,0,87,nan,70
2016R1809,Port Adelaide,2016,18,2007664906,Travis Boak,194,34,19,2,15,0,0,0,6,3,6,9,4,2,0,0,12,17,0,0,2,1,1,83,nan,101
2016R1809,Port Adelaide,2016,18,2009666472,Matthew Broadbent,141,22,11,4,11,0,0,0,2,4,1,1,3,2,2,0,10,10,1,0,2,0,0,77,nan,67
2016R1809,Port Adelaide,2016,18,2011666378,John Butcher,29,7,2,2,5,0,1,1,1,0,2,0,1,1,1,0,3,4,0,0,3,0,1,88,nan,38
2016R1809,Port Adelaide,2016,18,2016664470,Darcy Byrne-Jones,15,14,9,3,5,0,0,0,1,2,4,0,3,0,0,0,3,10,0,0,3,3,0,77,nan,44
2016R1809,Port Adelaide,2016,18,2014672868,Tom Clurey,13,10,7,4,3,0,0,0,1,3,0,0,2,0,0,0,2,9,0,0,14,0,0,97,nan,59
2016R1809,Port Adelaide,2016,18,2008697342,Brad Ebert,185,19,13,3,6,4,0,0,4,1,4,1,6,2,1,0,14,5,1,0,1,0,0,79,nan,104
2016R1809,Port Adelaide,2016,18,2007719318,Robbie Gray,150,25,18,5,7,3,1,0,2,6,6,5,4,1,4,0,8,17,1,2,0,0,0,92,nan,109
2016R1809,Port Adelaide,2016,18,2014711121,Sam Gray,29,24,8,1,16,0,0,0,13,1,3,5,3,1,0,0,11,15,0,0,2,0,0,82,nan,105
2016R1809,Port Adelaide,2016,18,2009724069,Hamish Hartlett,127,15,11,3,4,0,1,0,5,4,2,0,3,0,0,0,4,10,0,0,1,0,0,84,nan,73
2016R1809,Port Adelaide,2016,18,2014738925,Jarman Impey,50,12,3,1,9,0,0,0,5,0,1,1,2,0,1,0,11,4,1,0,0,2,2,66,nan,74
2016R1809,Port Adelaide,2016,18,2013773804,Kane Mitchell,35,20,15,0,5,0,0,0,2,2,4,1,5,0,0,0,6,9,0,0,2,0,1,90,nan,39
2016R1809,Port Adelaide,2016,18,2011802211,Jasper Pittard,93,28,18,7,10,0,0,0,2,7,4,1,3,0,1,0,9,14,1,0,10,0,0,81,nan,121
2016R1809,Port Adelaide,2016,18,2011803275,Jared Polec,57,18,10,3,8,0,0,0,5,1,2,2,2,0,0,0,5,13,0,0,3,0,0,73,nan,63
2016R1809,Port Adelaide,2016,18,2003832712,Jay Schulz,192,4,2,2,2,1,0,0,2,1,0,0,2,0,0,0,1,3,0,2,4,0,0,78,nan,21
2016R1809,Port Adelaide,2016,18,2008831528,Paul Stewart,99,11,8,2,3,0,0,0,1,3,2,1,2,0,2,0,3,8,0,0,9,0,0,84,nan,61
2016R1809,Port Adelaide,2016,18,2010846795,Jackson Trengove,129,21,8,2,13,0,0,23,4,0,4,9,3,1,2,0,12,8,0,0,4,0,0,86,nan,106
2016R1809,Port Adelaide,2016,18,2007874401,Justin Westhoff,198,12,6,2,6,0,0,4,4,0,2,1,2,1,2,0,5,6,0,1,2,0,1,84,nan,50
2016R1809,Port Adelaide,2016,18,2013873126,Ollie Wines,79,30,17,3,13,0,1,3,4,2,4,10,9,2,1,0,17,11,0,0,0,0,0,71,nan,0
2016R1809,Port Adelaide,2016,18,2012874810,Chad Wingard,104,11,7,2,4,1,1,0,4,0,3,0,2,1,1,0,4,7,0,1,5,1,0,97,nan,64
2016R1809,Port Adelaide,2016,18,2012895734,Aaron Young,58,14,10,3,4,0,0,0,7,1,2,2,5,1,3,0,8,7,1,0,0,1,0,79,nan,67
2016R1906,Port Adelaide,2016,19,2015654090,Brendon Ah Chee,21,14,8,6,6,2,1,0,5,0,2,3,1,1,1,0,9,5,3,4,0,0,3,79,nan,108
2016R1906,Port Adelaide,2016,19,2015653134,Karl Amon,18,15,10,5,5,2,1,0,3,0,1,0,0,1,0,0,3,12,0,2,0,0,2,65,nan,87
2016R1906,Port Adelaide,2016,19,2016652024,Logan Austin,8,9,5,2,4,0,1,0,3,2,2,0,0,1,0,0,1,8,0,1,13,0,1,91,nan,47
2016R1906,Port Adelaide,2016,19,2007664906,Travis Boak,195,24,13,6,11,3,2,0,1,0,5,3,6,0,2,0,8,18,1,3,4,0,1,85,nan,114
2016R1906,Port Adelaide,2016,19,2009666472,Matthew Broadbent,142,16,13,5,3,0,0,0,2,3,6,1,1,1,0,0,5,10,0,0,3,2,0,83,nan,85
2016R1906,Port Adelaide,2016,19,2011666378,John Butcher,30,20,11,11,9,4,2,1,3,0,2,1,0,1,0,0,9,13,2,5,2,0,0,92,nan,132
2016R1906,Port Adelaide,2016,19,2016664470,Darcy Byrne-Jones,16,13,9,5,4,0,0,0,3,0,3,0,3,0,1,0,3,11,1,0,1,0,1,86,nan,51
2016R1906,Port Adelaide,2016,19,2014672868,Tom Clurey,14,10,6,2,4,0,0,0,1,0,1,0,1,0,0,0,2,8,0,0,2,0,0,90,nan,41
2016R1906,Port Adelaide,2016,19,2008697342,Brad Ebert,186,27,15,4,12,2,0,0,4,2,4,0,3,0,1,0,7,22,1,2,1,0,1,86,nan,111
2016R1906,Port Adelaide,2016,19,2007719318,Robbie Gray,151,32,14,2,18,0,1,0,3,0,11,3,3,2,2,1,15,20,0,0,3,2,2,88,nan,134
2016R1906,Port Adelaide,2016,19,2014711121,Sam Gray,30,28,8,3,20,0,0,0,2,2,1,2,4,2,1,0,11,20,1,0,1,0,0,72,nan,79
2016R1906,Port Adelaide,2016,19,2014738925,Jarman Impey,51,11,7,1,4,2,2,0,4,0,3,0,0,1,0,0,4,6,1,1,0,1,1,69,nan,79
